
[00:00:00.000 --> 00:00:05.800]  有一個故事講到一位牧師在主一崇拜的報告
[00:17:50.960 --> 00:17:53.400]  他又給周圍的教會
[00:17:53.400 --> 00:17:55.040]  再分給他們
[00:17:55.040 --> 00:17:56.040]  用錢直接給他們
[00:17:56.040 --> 00:17:58.080]  那時都不是很流行銀行戶口
[00:17:58.080 --> 00:18:00.160]  直接拿錢去派給他們
[00:18:00.160 --> 00:18:01.960]  一個仙都不留給自己
[00:18:01.960 --> 00:18:05.440]  我很欣賞這間教會
[00:18:05.440 --> 00:18:06.760]  這個慷慨的心態
[00:18:06.760 --> 00:18:09.160]  究竟我們太古城堂有沒有
[00:18:09.160 --> 00:18:12.080]  我們願不願意給我們周圍的教會
[00:18:12.080 --> 00:18:14.480]  牧師我們太古城只有我們這間教會
[00:18:14.480 --> 00:18:16.440]  韓國教會可能最有錢過我們
[00:18:16.440 --> 00:18:17.720]  隔離又沒有
[00:18:17.720 --> 00:18:19.160]  這樣我們沒得給
[00:18:19.160 --> 00:18:20.280]  這個就不講了
[00:18:20.280 --> 00:18:24.680]  其實我希望我們太古城堂的頂尖
[00:18:24.680 --> 00:18:25.760]  有這種氣質
[00:18:25.760 --> 00:18:26.880]  一個慷慨的
[00:18:26.880 --> 00:18:29.280]  因為我們的上帝是慷慨
[00:18:29.280 --> 00:18:34.080]  我們支持我們周圍的人
[00:18:34.080 --> 00:18:35.360]  一會兒我們一起看看
[00:18:35.360 --> 00:18:38.560]  究竟我們太古城堂是不是一個這樣的教會
[00:18:38.560 --> 00:18:39.360]  落到底
[00:18:39.360 --> 00:18:41.120]  看看我們的光景是怎樣
[00:18:41.120 --> 00:18:53.440]  我們看到第一個神學思想
[00:18:53.440 --> 00:18:57.080]  就是上帝透過奉獻慈恩殿
[00:18:57.080 --> 00:19:00.440]  你們奉獻是靠著恩典
[00:19:00.440 --> 00:19:02.200]  你們奉獻是本乎恩
[00:19:02.200 --> 00:19:03.480]  大家記不記得
[00:19:03.480 --> 00:19:05.480]  第一個的原則
[00:19:05.480 --> 00:19:07.240]  第二個的原則就是
[00:19:07.240 --> 00:19:09.600]  小眾的小收
[00:19:09.600 --> 00:19:15.600]  多眾的多收
[00:19:15.600 --> 00:19:18.040]  信徒對金錢奉獻
[00:19:18.040 --> 00:19:20.200]  通常有兩個心態
[00:19:20.200 --> 00:19:21.880]  一些信徒覺得
[00:19:21.880 --> 00:19:23.680]  上帝要拿走他的錢
[00:19:23.680 --> 00:19:25.200]  所以他要抱著
[00:19:25.200 --> 00:19:26.600]  抱得多少就多少
[00:19:26.600 --> 00:19:29.480]  沒辦法給上帝拿走一些就拿走一些
[00:19:29.480 --> 00:19:30.840]  覺得錢是我的
[00:19:30.840 --> 00:19:33.440]  上帝就喜歡拿走我的錢
[00:19:33.440 --> 00:19:37.240]  這種是小眾小收的心態
[00:19:37.240 --> 00:19:39.240]  如果用一個例子
[00:19:39.240 --> 00:19:41.240]  就好像一個攝石
[00:19:41.240 --> 00:19:42.400]  一個磁石
[00:19:42.400 --> 00:19:45.320]  它將那些鐵砂盡量吸在自己身上
[00:19:45.320 --> 00:19:47.800]  你想拿一些鐵砂出來
[00:19:47.800 --> 00:19:49.120]  都要用一些力才行
[00:19:49.120 --> 00:19:50.200]  因為它吸住
[00:19:50.200 --> 00:19:52.440]  這些信徒就好像那個磁石
[00:19:52.440 --> 00:19:56.120]  所有的錢都是鐵砂吸了
[00:19:56.120 --> 00:20:02.240]  或者一個磁石裏面有正負兩方面
[00:20:02.240 --> 00:20:03.600]  如果你將兩塊磁石
[00:20:03.600 --> 00:20:06.080]  大家正負放在一起
[00:20:06.080 --> 00:20:06.960]  它又會吸的
[00:20:06.960 --> 00:20:08.160]  吸力很大
[00:20:08.160 --> 00:20:10.880]  如果正負放在一起
[00:20:10.880 --> 00:20:12.480]  它又會彈出去
[00:20:12.480 --> 00:20:15.720]  有一種信徒的心態就是錢是我的
[00:20:15.720 --> 00:20:17.280]  上帝是一個Taker
[00:20:17.280 --> 00:20:19.440]  他要在我這裏拿走我的錢
[00:20:19.440 --> 00:20:20.880]  所以我就要抱緊
[00:20:20.880 --> 00:20:22.480]  就好像那個攝石
[00:20:22.480 --> 00:20:25.840]  但另一種信徒就是多眾多收的心態
[00:20:25.840 --> 00:20:27.080]  他是要彈出去的
[00:20:27.080 --> 00:20:28.440]  我要將錢拿出去
[00:20:28.440 --> 00:20:29.600]  因為這個是恩典
[00:20:29.600 --> 00:20:32.800]  我要多眾多收
[00:20:32.800 --> 00:20:37.280]  在百多年之前
[00:20:37.280 --> 00:20:42.120]  美國有一個人叫做Amelio Obese
[00:20:42.120 --> 00:20:43.840]  其實他是意大利人
[00:20:43.840 --> 00:20:45.520]  他11歲的時候
[00:20:45.520 --> 00:20:48.080]  他媽媽爸爸就送他去美國做工
[00:20:48.080 --> 00:20:49.840]  11歲自己去
[00:20:49.840 --> 00:20:51.240]  那時候是這樣的
[00:20:51.240 --> 00:20:54.000]  現在11歲就坐校車
[00:20:54.000 --> 00:20:57.160]  媽媽都看他上車 還拜拜 等下車走
[00:20:57.160 --> 00:21:00.000]  那時11歲就去的了
[00:21:00.000 --> 00:21:02.200]  媽媽就給他一袋花生
[00:21:02.200 --> 00:21:06.000]  想著船上沒東西吃就剝花生
[00:21:06.000 --> 00:21:08.000]  他就不吃那些花生
[00:21:08.000 --> 00:21:09.200]  他就坐在那裏
[00:21:09.200 --> 00:21:10.760]  去到美國就打工
[00:21:10.760 --> 00:21:12.160]  11歲做工
[00:21:12.160 --> 00:21:16.040]  然後他就借塊地種這些花生
[00:21:16.040 --> 00:21:17.880]  多眾多收
[00:21:17.880 --> 00:21:19.000]  他就想了
[00:21:19.000 --> 00:21:23.280]  我在家鄉就喜歡炒花生做小吃
[00:21:23.280 --> 00:21:26.160]  美國就不懂這些東西
[00:21:26.160 --> 00:21:28.960]  他就種一些漂亮的花生出來炒
[00:21:28.960 --> 00:21:32.120]  放在紙袋裏當作零食賣
[00:21:32.120 --> 00:21:33.400]  這樣的小吃
[00:21:33.400 --> 00:21:34.640]  很流行
[00:21:34.640 --> 00:21:36.120]  人們很喜歡炒花生
[00:21:36.120 --> 00:21:37.240]  越做越大
[00:21:37.240 --> 00:21:40.000]  結果就做了一個大企業
[00:21:40.000 --> 00:21:42.080]  他也做了一個慈善家
[00:21:42.080 --> 00:21:44.960]  建了醫院、學校等等
[00:21:44.960 --> 00:21:51.280]  如果Amelio他吃光那些花生
[00:21:51.280 --> 00:21:53.000]  就沒得種了
[00:21:53.000 --> 00:21:56.400]  所以你説我每天的薪水都吃光
[00:21:56.400 --> 00:21:58.080]  那就沒得捐贈了
[00:21:58.080 --> 00:21:59.080]  沒得種
[00:21:59.080 --> 00:22:00.400]  你説牧師我怎麽止
[00:22:00.400 --> 00:22:01.920]  我不單止吃自己的花生
[00:22:01.920 --> 00:22:03.120]  我連銀行都吃了
[00:22:03.120 --> 00:22:06.120]  我還欠他的信用卡數都不知怎麽辦
[00:22:06.120 --> 00:22:07.720]  那就不要這樣了
[00:22:07.720 --> 00:22:09.560]  你要學一下Amelio這樣
[00:22:09.560 --> 00:22:11.840]  他忍一下手、忍一下口
[00:22:11.840 --> 00:22:15.120]  留一些花生出來
[00:22:15.120 --> 00:22:19.480]  我怎麽可以種多種的多收呢
[00:22:19.480 --> 00:22:25.000]  以致令到你真的得到一個豐盛的生命
[00:22:25.000 --> 00:22:28.200]  總括來説
[00:22:28.200 --> 00:22:29.760]  兩個原則大家記不記得
[00:22:29.760 --> 00:22:33.800]  第一個就是神透過奉獻
[00:22:33.800 --> 00:22:37.800]  賜恩點給你和賜恩點給你所接觸的人
[00:22:37.800 --> 00:22:40.880]  第二個就是少種的少收
[00:22:40.880 --> 00:22:43.280]  多種的多收
[00:22:43.280 --> 00:22:48.080]  這兩個原則不單止對我們個人信徒
[00:22:48.080 --> 00:22:50.280]  可以應用
[00:22:50.280 --> 00:22:53.880]  而且對整個教會的層面都適用
[00:22:53.880 --> 00:22:56.160]  或者我們用幾分鐘的時間來看
[00:22:56.160 --> 00:22:58.960]  我們教會每年的財政預算
[00:22:58.960 --> 00:23:00.840]  是不是根據這兩個原則
[00:23:00.840 --> 00:23:02.400]  我們這些執事
[00:23:02.400 --> 00:23:03.480]  我們這些傳道人
[00:23:03.480 --> 00:23:05.480]  我們用這個奉獻的時候
[00:23:05.480 --> 00:23:08.000]  我們是不是真的將它和恩點掛鉤
[00:23:08.000 --> 00:23:10.880]  是不是真的跟從這個聖經的教訓
[00:23:10.880 --> 00:23:13.160]  多種多收呢
[00:23:13.160 --> 00:23:15.160]  大家都記得三個星期之前
[00:23:15.160 --> 00:23:17.680]  我們有一個年義大會
[00:23:17.680 --> 00:23:21.320]  在會中負責財政的執事陸志中弟兄
[00:23:21.320 --> 00:23:25.600]  向大家報告了太古聖堂的財政狀況
[00:23:25.600 --> 00:23:30.160]  他在報告的時候有幾張圖片放在銀幕上
[00:23:30.160 --> 00:23:35.720]  其中一張講到太古聖堂2015年的財政計劃
[00:23:35.720 --> 00:23:38.080]  有五點在這裏
[00:23:38.080 --> 00:23:41.360]  第一就是要聘請兩位教會同工
[00:23:41.360 --> 00:23:43.760]  我們看看有四點在這裏
[00:23:43.760 --> 00:23:49.200]  看看這四點是不是和我們多種多收的原則吻合
[00:23:49.200 --> 00:23:54.440]  是不是和恩點的觀念吻合
[00:23:54.440 --> 00:23:56.240]  聘請兩位教會同工
[00:23:56.240 --> 00:23:58.200]  因為我們其中一位
[00:23:58.200 --> 00:24:00.880]  希望他用一半的時間做普通話的士工
[00:24:00.880 --> 00:24:02.720]  一半的時間做大專
[00:24:02.720 --> 00:24:06.360]  另一位我們希望他做成人的士工
[00:24:06.360 --> 00:24:09.600]  因為我們成人的群體越來越大
[00:24:09.600 --> 00:24:11.760]  這個是不是多種多收呢
[00:24:11.760 --> 00:24:14.520]  這個是的 因為我們希望弟兄姐妹得到牧養
[00:24:14.520 --> 00:24:15.760]  得到培訓
[00:24:15.760 --> 00:24:23.680]  以致他們能夠面對將來有一個更好的屬靈的生命
[00:24:23.680 --> 00:24:27.440]  第二就是拓展宣教和普通話的士工
[00:24:27.440 --> 00:24:29.560]  我們普通話的士工開了一年
[00:24:29.560 --> 00:24:31.440]  宣教上帝恩代我們
[00:24:31.440 --> 00:24:33.600]  我們有很多的地方宣教
[00:24:33.600 --> 00:24:35.280]  這個也是多種多收
[00:24:35.280 --> 00:24:43.480]  要將那些福音的種子帶到遠方
[00:24:43.480 --> 00:24:47.040]  我兩個禮拜前我就去外地
[00:24:47.040 --> 00:24:51.160]  不是旅遊 而是做培訓宣教
[00:24:51.160 --> 00:24:53.960]  下個禮拜我亦都會去外地
[00:24:53.960 --> 00:24:56.320]  其實我就不是那麼喜歡旅行的人
[00:24:56.320 --> 00:24:58.840]  因為我過去幾十年都去過很多地方
[00:24:58.840 --> 00:25:01.880]  最北的北極 最南都去過
[00:25:01.880 --> 00:25:05.760]  我就寧願在家裏跟太太喝杯咖啡
[00:25:05.760 --> 00:25:07.600]  但是有些人說不是的
[00:25:07.600 --> 00:25:11.680]  羅姆斯亞馬遜河那些食人魚很有趣的
[00:25:11.680 --> 00:25:13.520]  我不需要去到亞馬遜河
[00:25:13.520 --> 00:25:17.560]  給食人魚咬一口我才知道它有趣
[00:25:17.560 --> 00:25:19.240]  但是我都去
[00:25:19.240 --> 00:25:23.800]  因為去為教會為你們去殺種
[00:25:23.800 --> 00:25:27.920]  殺到遠方 將福音的種子帶到外面
[00:25:27.920 --> 00:25:31.440]  這個亦都是多種多收
[00:25:31.440 --> 00:25:34.120]  維持本堂的財政健康
[00:25:34.120 --> 00:25:39.080]  你看到其實我們執事對教會弟兄姐妹的奉獻
[00:25:39.080 --> 00:25:42.760]  是非常謹慎 非常小心
[00:25:42.760 --> 00:25:43.880]  你可以放心
[00:25:43.880 --> 00:25:45.640]  你每一分錢的奉獻
[00:25:45.640 --> 00:25:50.000]  我很欣賞我們執事看得很實
[00:25:50.000 --> 00:25:51.760]  我們看到他的計劃
[00:25:51.760 --> 00:25:55.920]  看到他過去怎樣去使用上帝這些錢
[00:25:55.920 --> 00:25:59.760]  我們看到他是跟隨這個多種多收的原則
[00:25:59.760 --> 00:26:04.640]  而且亦都是將這個奉獻和恩典掛鉤
[00:26:04.640 --> 00:26:07.640]  我們知道這個上帝是透過你
[00:26:07.640 --> 00:26:10.560]  透過教會叫更多的人
[00:26:10.560 --> 00:26:14.400]  更多的地方來得到恩錢
[00:26:14.400 --> 00:26:20.200]  播道會在1888年派一個宣教士來
[00:26:20.200 --> 00:26:21.760]  中國廣州
[00:26:21.760 --> 00:26:26.320]  你知不知道美國播道會那時只不過開始了兩年
[00:26:26.320 --> 00:26:30.960]  這個宣教士寬夸倫是丹麥人
[00:26:30.960 --> 00:26:33.400]  他們那時去美國移民
[00:26:33.400 --> 00:26:37.840]  移民了兩年就開始來中國傳福音
[00:26:37.840 --> 00:26:39.920]  要重新學畫
[00:26:39.920 --> 00:26:43.640]  你想想如果他們不是用一個多種多收的原則
[00:26:43.640 --> 00:26:44.720]  去傳福音的話
[00:26:44.720 --> 00:26:48.560]  今天我們都沒有播道會
[00:26:48.560 --> 00:26:52.400]  我們太古城堂在這27年
[00:26:52.400 --> 00:26:56.920]  我們應不應該更加慷慨
[00:26:56.920 --> 00:26:59.400]  更加有個闊大的胸懷
[00:26:59.400 --> 00:27:02.680]  有個軟的眼光去多種多收
[00:27:02.680 --> 00:27:05.640]  更加應該想到今天我們有這樣的地步
[00:27:05.640 --> 00:27:06.920]  是上帝的恩典
[00:27:06.920 --> 00:27:11.000]  上帝要藉著你的奉獻更多次恩給你
[00:27:11.000 --> 00:27:13.320]  所以頂尖我希望你向我學習
[00:27:13.320 --> 00:27:14.200]  不是我厲害
[00:27:14.200 --> 00:27:15.520]  好像保羅你向我學習
[00:27:15.520 --> 00:27:18.960]  因為我是經歷過上帝的恩典
[00:27:18.960 --> 00:27:21.880]  我希望你的經歷比我更加深
[00:27:21.880 --> 00:27:24.080]  更加的美好
[00:27:24.080 --> 00:27:27.680]  在我們教會前面的道路
[00:27:27.680 --> 00:27:30.560]  我們應該怎樣做呢?
[00:27:30.560 --> 00:27:36.080]  陸志忠弟兄也打了一張圖片出來
[00:27:36.080 --> 00:27:37.120]  有四點
[00:27:37.120 --> 00:27:41.080]  他說在前面請弟兄姐妹為財政祈禱
[00:27:41.080 --> 00:27:42.440]  第一 堅固信心
[00:27:42.440 --> 00:27:43.880]  甘心樂意的奉獻
[00:27:43.880 --> 00:27:45.520]  因為你甘心樂意神喜悅
[00:27:45.520 --> 00:27:47.840]  你不甘心樂意神是不喜悅 是不是?
[00:27:47.840 --> 00:27:49.720]  蒙福的途徑
[00:27:49.720 --> 00:27:53.360]  第二 為教會的財政健康來祈禱
[00:27:53.360 --> 00:27:55.800]  第三 為普通話事公祈禱
[00:27:55.800 --> 00:27:57.920]  第四 為曠堂來祈禱
[00:27:57.920 --> 00:27:58.960]  甚麼是曠堂?
[00:27:58.960 --> 00:28:01.480]  你的奉獻封裏面有兩項特別
[00:28:01.480 --> 00:28:03.240]  一個叫直堂 一個叫曠堂
[00:28:03.240 --> 00:28:06.440]  直堂就是去到另外一個地方
[00:28:06.440 --> 00:28:11.200]  屯門 深水埗 千水圍 或者是將軍澳
[00:28:11.200 --> 00:28:13.400]  設立一間新的禮拜堂
[00:28:13.400 --> 00:28:16.920]  曠堂就是將我們的禮拜堂整大一點
[00:28:16.920 --> 00:28:19.840]  可以容納多些人
[00:28:19.840 --> 00:28:22.640]  現在我們廣東話崇拜都有四堂
[00:28:22.640 --> 00:28:25.600]  我們其實找私事主席都難
[00:28:25.600 --> 00:28:27.400]  傳道人一講就講四堂
[00:28:27.400 --> 00:28:28.640]  如果真的不夠地方
[00:28:28.640 --> 00:28:30.800]  要五堂六堂的時候就辛苦一些
[00:28:30.800 --> 00:28:35.720]  所以這些全部 你想一下這些都是
[00:28:35.720 --> 00:28:39.680]  無論你是講到曠堂 普通話事公 出去宣教
[00:28:39.680 --> 00:28:42.840]  這些都是多眾多受
[00:28:42.840 --> 00:28:46.560]  我希望弟兄姊妹真的要為曠堂禱告
[00:28:46.560 --> 00:28:50.320]  我們執事會定了以後每逢單月
[00:28:50.320 --> 00:28:54.280]  1、3、5、7、9、10、1這個單月
[00:28:54.280 --> 00:28:57.760]  第一個祈禱會 就是星期三
[00:28:57.760 --> 00:29:01.520]  5月6號就應該第一個單月的
[00:29:01.520 --> 00:29:03.200]  5月的第一個祈禱會
[00:29:03.200 --> 00:29:06.800]  我們都會為到曠堂禱告
[00:29:06.800 --> 00:29:08.320]  我們弟兄姊妹參加
[00:29:08.320 --> 00:29:09.680]  有些弟兄姊妹就覺得
[00:29:09.680 --> 00:29:12.720]  牧師 我就不習慣開聲祈禱的
[00:29:12.720 --> 00:29:14.680]  我又不習慣分組的時候
[00:29:14.680 --> 00:29:17.600]  我就同著Eric 祈禱 我又不認識他
[00:29:17.600 --> 00:29:20.440]  Eric 他很好 他每個禮拜都參加祈禱會
[00:29:20.440 --> 00:29:24.840]  我就希望大家這次5月6號你來為曠堂祈禱
[00:29:24.840 --> 00:29:26.320]  你可以自己一個人來
[00:29:26.320 --> 00:29:29.080]  或者你帶上你老公老婆一個圖伴來都可以
[00:29:29.080 --> 00:29:30.960]  你分組的時候不需要勉強分的
[00:29:30.960 --> 00:29:32.720]  你可以不分 我喜歡自己
[00:29:32.720 --> 00:29:36.080]  我們通常有上司 然後我們有代禱事項
[00:29:36.080 --> 00:29:40.280]  單月第一個禮拜我們為曠堂又為執事禱告
[00:29:40.280 --> 00:29:44.480]  我們有一張代禱的表給大家 那些項目
[00:29:44.480 --> 00:29:47.200]  那你說 我就很怕 開聲禱告
[00:29:47.200 --> 00:29:49.120]  我一個人禱告行不行 行
[00:29:49.120 --> 00:29:51.560]  我帶上我的圖伴一齊來祈禱
[00:29:51.560 --> 00:29:52.760]  我兩個熟的就行
[00:29:52.760 --> 00:29:55.160]  或者我喜歡分組都行 任你怎樣都行
[00:29:55.160 --> 00:29:57.000]  但是我鼓勵大家
[00:29:57.000 --> 00:29:59.560]  5月6號腳踏實地
[00:29:59.560 --> 00:30:03.360]  參加8點鐘我們樓上在P7的祈禱會
[00:30:03.360 --> 00:30:04.720]  為曠堂禱告
[00:30:04.720 --> 00:30:10.480]  這個就是多眾多收的一個實踐
[00:30:15.480 --> 00:30:21.320]  有一間教會 這個故事是真的
[00:30:21.320 --> 00:30:23.720]  在收奉獻之後
[00:30:23.720 --> 00:30:26.320]  那個牧師就拿著奉獻袋來祈禱
[00:30:26.320 --> 00:30:27.800]  他對上帝說
[00:30:27.800 --> 00:30:31.600]  主啊 無論我們每天平時怎樣對祢
[00:30:31.600 --> 00:30:33.440]  說我們愛祢
[00:30:33.440 --> 00:30:35.880]  我們今天我們的奉獻袋
[00:30:35.880 --> 00:30:40.920]  就是很真心的真心的表達出我們對祢的愛
[00:30:40.920 --> 00:30:44.720]  就是說平時我們說愛上帝容易
[00:30:44.720 --> 00:30:46.800]  但是真的到奉獻的時候
[00:30:46.800 --> 00:30:48.040]  祢的心就出來了
[00:30:48.040 --> 00:30:50.320]  其實上帝不是看你的銀碼
[00:30:50.320 --> 00:30:53.360]  因為寡婦的兩個小錢 耶穌都說很多
[00:30:53.360 --> 00:30:55.760]  上帝是看你的心是怎樣
[00:30:55.760 --> 00:31:00.280]  你是否有一個蒙恩的心來奉獻
[00:31:00.280 --> 00:31:03.640]  你是不是有一個多眾多收的心來奉獻
[00:31:03.640 --> 00:31:07.880]  你有的話 上帝會很大大的賜福給你
[00:31:07.880 --> 00:31:11.360]  我們一起低頭祈禱
[00:31:11.360 --> 00:31:12.640]  我們的救主耶穌基督
[00:31:12.640 --> 00:31:13.560]  我們多謝祢
[00:31:13.560 --> 00:31:15.880]  祢創造天地 厚賜百物
[00:31:15.880 --> 00:31:19.280]  祢又放下天上的榮耀來到這個世界
[00:31:19.280 --> 00:31:21.960]  承受我們犯罪帶來的刑罰
[00:31:21.960 --> 00:31:24.200]  以致我們靠著祢的恩典
[00:31:24.200 --> 00:31:26.800]  成為神的兒女 得著永遠的生命
[00:31:26.800 --> 00:31:27.840]  我們感謝主
[00:31:27.840 --> 00:31:29.880]  我們在祢面前歡喜快樂
[00:31:29.880 --> 00:31:31.800]  因為祢是賜恩給我的神
[00:31:31.800 --> 00:31:34.680]  祢是很熱誠的 要將最好的賜給我們
[00:31:34.680 --> 00:31:36.920]  所以我們在祢面前一無所缺
[00:31:36.920 --> 00:31:38.800]  又沒有掛慮
[00:31:38.800 --> 00:31:41.480]  祢更加透過我們對祢的奉獻
[00:31:41.480 --> 00:31:43.720]  賜福給我們和周圍的人
[00:31:43.720 --> 00:31:44.600]  我們感恩
[00:31:44.600 --> 00:31:46.600]  今日求祢的話語
[00:31:46.600 --> 00:31:49.240]  祢的真理深深印在我們裡面
[00:31:49.240 --> 00:31:52.360]  叫我們成為一個多眾多收的人
[00:31:52.360 --> 00:31:53.280]  我們這樣祈禱
[00:31:53.280 --> 00:31:55.160]  感恩奉耶穌基督的名
[00:31:55.160 --> 00:31:55.800]  阿們
