
[00:00:00.000 --> 00:00:04.000]  首先讀讀我今天想跟大家分享的經文
[00:17:22.000 --> 00:17:25.000]  欺壓一些弱小的社群
[00:17:25.000 --> 00:17:27.000]  亦都是用這個字
[00:17:27.000 --> 00:17:29.000]  又或者是搶掠
[00:17:29.000 --> 00:17:30.000]  謀殺等等這些
[00:17:30.000 --> 00:17:31.000]  其實在我們香港
[00:17:31.000 --> 00:17:32.000]  今天的社會裡面
[00:17:32.000 --> 00:17:34.000]  很多很多這些事情
[00:17:34.000 --> 00:17:36.000]  我們不做這些
[00:17:36.000 --> 00:17:37.000]  所以
[00:17:37.000 --> 00:17:38.000]  是合乎裡面
[00:17:38.000 --> 00:17:40.000]  你會看到一個很完全的圖畫
[00:17:40.000 --> 00:17:42.000]  所有完完全全
[00:17:42.000 --> 00:17:43.000]  正直的
[00:17:43.000 --> 00:17:45.000]  我剛才說過是完全
[00:17:45.000 --> 00:17:47.000]  以致我們能夠行為
[00:17:47.000 --> 00:17:49.000]  神表演我們的話語原來是這樣
[00:17:49.000 --> 00:17:50.000]  就這裡
[00:17:50.000 --> 00:17:53.000]  令我們想起主耶穌基督的說話
[00:17:53.000 --> 00:17:55.000]  祂說你們要完全
[00:17:55.000 --> 00:17:57.000]  好像用天賦完全一樣
[00:17:57.000 --> 00:17:59.000]  所以這個就是
[00:17:59.000 --> 00:18:01.000]  我們要一起去
[00:18:01.000 --> 00:18:03.000]  這一種的人
[00:18:03.000 --> 00:18:05.000]  就是有福的
[00:18:05.000 --> 00:18:07.000]  我們又想到耶穌基督其實
[00:18:07.000 --> 00:18:09.000]  專行神的話
[00:18:09.000 --> 00:18:11.000]  去成就神的旨意
[00:18:11.000 --> 00:18:13.000]  其實也是很不容易的
[00:18:13.000 --> 00:18:14.000]  譬如祂在
[00:18:14.000 --> 00:18:16.000]  剛剛出來傳道的時候
[00:18:16.000 --> 00:18:18.000]  撒旦引誘祂
[00:18:18.000 --> 00:18:20.000]  如果祢敬拜我的時候
[00:18:20.000 --> 00:18:23.000]  所有萬國的榮華都給了祢
[00:18:23.000 --> 00:18:25.000]  但是耶穌基督怎樣呢?
[00:18:25.000 --> 00:18:27.000]  祂用神的話語
[00:18:27.000 --> 00:18:29.000]  當敬拜主祢的神
[00:18:29.000 --> 00:18:31.000]  就是用神的話語
[00:18:31.000 --> 00:18:32.000]  去回應
[00:18:32.000 --> 00:18:34.000]  因為神的話語是絕對真確
[00:18:34.000 --> 00:18:36.000]  所以我們面對世界
[00:18:36.000 --> 00:18:38.000]  一些誘惑的時候
[00:18:38.000 --> 00:18:40.000]  我們會不會也是這樣
[00:18:40.000 --> 00:18:42.000]  用神的話語去成為我們的根據
[00:18:42.000 --> 00:18:44.000]  以致我們走出來
[00:18:44.000 --> 00:18:46.000]  成為我們的福分
[00:18:46.000 --> 00:18:48.000]  今天的社會
[00:18:48.000 --> 00:18:50.000]  譬如你是做商界的
[00:18:50.000 --> 00:18:52.000]  可能你會面對一些
[00:18:52.000 --> 00:18:54.000]  要做一些應酬
[00:18:54.000 --> 00:18:56.000]  如果你不做多一些這些
[00:18:56.000 --> 00:18:58.000]  可能生意也會有些虧損
[00:18:58.000 --> 00:19:00.000]  又或者我們做工的地方
[00:19:00.000 --> 00:19:02.000]  有些迷信、風水
[00:19:02.000 --> 00:19:04.000]  如果你不去參與
[00:19:04.000 --> 00:19:06.000]  你可能會被人排擠
[00:19:06.000 --> 00:19:08.000]  甚至被人拒絕
[00:19:08.000 --> 00:19:10.000]  又或者你做工作的性質本身
[00:19:10.000 --> 00:19:12.000]  你覺得好像神的話語
[00:19:12.000 --> 00:19:14.000]  不是很正確
[00:19:14.000 --> 00:19:16.000]  方式等等
[00:19:16.000 --> 00:19:18.000]  你可能要面對
[00:19:18.000 --> 00:19:20.000]  一個很大的抉擇
[00:19:20.000 --> 00:19:22.000]  一來可能跟你上司
[00:19:22.000 --> 00:19:24.000]  有這個問題
[00:19:24.000 --> 00:19:26.000]  甚至你的工作可能也沒有了
[00:19:26.000 --> 00:19:28.000]  你怎樣去取捨
[00:19:28.000 --> 00:19:30.000]  有時我們可能就覺得
[00:19:30.000 --> 00:19:32.000]  目前那件事是重要
[00:19:32.000 --> 00:19:34.000]  我們反而放下神的話
[00:19:34.000 --> 00:19:36.000]  但你要這樣看
[00:19:36.000 --> 00:19:38.000]  當你遵行神話語的時候
[00:19:38.000 --> 00:19:40.000]  你是有選擇的
[00:19:40.000 --> 00:19:42.000]  只要你有自由
[00:19:42.000 --> 00:19:44.000]  做一些神要我們做的事
[00:19:44.000 --> 00:19:46.000]  神的祝福
[00:19:46.000 --> 00:19:48.000]  可能在我們這一生
[00:19:48.000 --> 00:19:50.000]  但最重要的是
[00:19:50.000 --> 00:19:52.000]  神一定在永恆的角度裡面
[00:19:52.000 --> 00:19:54.000]  主在來
[00:19:54.000 --> 00:19:56.000]  最後一個審判
[00:19:56.000 --> 00:19:58.000]  最後我們面對誰呢?
[00:19:58.000 --> 00:20:00.000]  其實就是神的審判
[00:20:00.000 --> 00:20:02.000]  你要賺取什麼呢?
[00:20:02.000 --> 00:20:04.000]  有一個基督徒的商人
[00:20:04.000 --> 00:20:06.000]  叫做蘇己英
[00:20:06.000 --> 00:20:08.000]  他也是去國內做事
[00:20:08.000 --> 00:20:10.000]  也是在一些玩具公司
[00:20:10.000 --> 00:20:12.000]  做得很有名
[00:20:12.000 --> 00:20:14.000]  其實蘇己英
[00:20:14.000 --> 00:20:16.000]  蘇弟兄都面對很多的試探
[00:20:16.000 --> 00:20:18.000]  但他拿著原則
[00:20:18.000 --> 00:20:20.000]  就是合乎聖經的事
[00:20:20.000 --> 00:20:22.000]  他就做
[00:20:22.000 --> 00:20:24.000]  其實真的不容易
[00:20:24.000 --> 00:20:26.000]  他有一次都面對很大的試探
[00:20:26.000 --> 00:20:28.000]  就是當他有一批貨過境的時候
[00:20:28.000 --> 00:20:30.000]  原來是公司遺留了
[00:20:30.000 --> 00:20:32.000]  一些數目是報錯數
[00:20:32.000 --> 00:20:34.000]  被海軍發現了
[00:20:34.000 --> 00:20:36.000]  很大件事
[00:20:36.000 --> 00:20:38.000]  他們分分鐘告你走私
[00:20:38.000 --> 00:20:40.000]  等等這些
[00:20:40.000 --> 00:20:42.000]  於是整批貨截住了
[00:20:42.000 --> 00:20:44.000]  然後應該要罰款
[00:20:44.000 --> 00:20:46.000]  八萬元
[00:20:46.000 --> 00:20:48.000]  但有些官員就說
[00:20:48.000 --> 00:20:50.000]  其實可以簡單一點
[00:20:50.000 --> 00:20:52.000]  你付出三千元就行了
[00:20:52.000 --> 00:20:56.000]  這個也是一個很大的試探
[00:20:56.000 --> 00:20:58.000]  但這位蘇弟兄
[00:20:58.000 --> 00:21:00.000]  就照付
[00:21:00.000 --> 00:21:02.000]  八萬元
[00:21:02.000 --> 00:21:04.000]  照著
[00:21:04.000 --> 00:21:06.000]  神的話
[00:21:06.000 --> 00:21:08.000]  所以
[00:21:08.000 --> 00:21:10.000]  在你的生活裡
[00:21:10.000 --> 00:21:12.000]  你可能都要面對
[00:21:12.000 --> 00:21:14.000]  究竟你是跟誰
[00:21:14.000 --> 00:21:16.000]  所以這裡是跟什麼原則呢
[00:21:16.000 --> 00:21:18.000]  不亦是為有福
[00:21:18.000 --> 00:21:20.000]  所以作者在
[00:21:20.000 --> 00:21:22.000]  一至三節
[00:21:22.000 --> 00:21:24.000]  首先確立了
[00:21:24.000 --> 00:21:26.000]  進行神話語的人是有福的
[00:21:26.000 --> 00:21:28.000]  是千山萬確定了這個形式
[00:21:28.000 --> 00:21:30.000]  以致到他再講第四節
[00:21:30.000 --> 00:21:32.000]  到最後第八節
[00:21:32.000 --> 00:21:34.000]  你發現他做了一些
[00:21:34.000 --> 00:21:36.000]  他對神話語的回應
[00:21:36.000 --> 00:21:38.000]  有了這個
[00:21:38.000 --> 00:21:40.000]  確立這個價值觀
[00:21:40.000 --> 00:21:42.000]  才會有意思
[00:21:42.000 --> 00:21:44.000]  進行神話語是怎樣去實行
[00:21:44.000 --> 00:21:46.000]  我們一起看看
[00:21:46.000 --> 00:21:48.000]  進行神話語看到有福的時候
[00:21:48.000 --> 00:21:50.000]  這位詩人
[00:21:50.000 --> 00:21:52.000]  就去納定心智
[00:21:52.000 --> 00:21:54.000]  去進行神話語
[00:21:54.000 --> 00:21:56.000]  第四節到第六節
[00:21:56.000 --> 00:21:58.000]  請我們一起讀
[00:21:58.000 --> 00:22:00.000]  「你曾將你的訓詞
[00:22:00.000 --> 00:22:02.000]  吩咐我們
[00:22:02.000 --> 00:22:04.000]  謂要我們切實遵守
[00:22:04.000 --> 00:22:06.000]  但願我行事堅定
[00:22:06.000 --> 00:22:08.000]  得以遵守你的律例
[00:22:08.000 --> 00:22:10.000]  我看重你的一切命令
[00:22:10.000 --> 00:22:12.000]  就不致受愧」
[00:22:12.000 --> 00:22:14.000]  詩人就很肯定
[00:22:14.000 --> 00:22:16.000]  要納定志向
[00:22:16.000 --> 00:22:18.000]  去進行神話語
[00:22:18.000 --> 00:22:20.000]  但他首先這件事
[00:22:20.000 --> 00:22:22.000]  神話語是從哪裡來的
[00:22:22.000 --> 00:22:24.000]  是神那裡來的
[00:22:24.000 --> 00:22:26.000]  神的心意是怎樣的呢
[00:22:26.000 --> 00:22:28.000]  我們先明確了
[00:22:28.000 --> 00:22:30.000]  「你曾將你的訓詞
[00:22:30.000 --> 00:22:32.000]  吩咐我們」
[00:22:32.000 --> 00:22:34.000]  「訓詞」這個字
[00:22:34.000 --> 00:22:36.000]  就是強調
[00:22:36.000 --> 00:22:38.000]  是一個指示
[00:22:38.000 --> 00:22:40.000]  是很清楚
[00:22:40.000 --> 00:22:42.000]  人知道那個處境應該怎樣做
[00:22:42.000 --> 00:22:44.000]  換言之神的話語
[00:22:44.000 --> 00:22:46.000]  是可以應用在我們的生活每個層面裡
[00:22:46.000 --> 00:22:48.000]  神是講給我們聽的
[00:22:48.000 --> 00:22:50.000]  以致我們
[00:22:50.000 --> 00:22:52.000]  無論在工作
[00:22:52.000 --> 00:22:54.000]  無論在家庭
[00:22:54.000 --> 00:22:56.000]  無論在我們的生活裡
[00:22:56.000 --> 00:22:58.000]  有一個權柄在裡面
[00:22:58.000 --> 00:23:00.000]  在這裡是吩咐我們
[00:23:00.000 --> 00:23:02.000]  所以我們不能夠
[00:23:02.000 --> 00:23:04.000]  「我做就做,不做就不做」
[00:23:04.000 --> 00:23:06.000]  我們要明白神的話語的本質
[00:23:06.000 --> 00:23:08.000]  根本就是神有一個權威
[00:23:08.000 --> 00:23:10.000]  祂要我們屬神的子民
[00:23:10.000 --> 00:23:12.000]  要遵守這些
[00:23:12.000 --> 00:23:14.000]  怎樣遵守呢
[00:23:14.000 --> 00:23:16.000]  「謂要我們切實遵守」
[00:23:16.000 --> 00:23:18.000]  留意這個字
[00:23:18.000 --> 00:23:20.000]  遵守的意思是
[00:23:20.000 --> 00:23:22.000]  看到實
[00:23:22.000 --> 00:23:24.000]  好像保護一些東西
[00:23:24.000 --> 00:23:26.000]  很殷勤的實踐
[00:23:26.000 --> 00:23:28.000]  去進行神的話
[00:23:28.000 --> 00:23:30.000]  怎樣進行呢
[00:23:30.000 --> 00:23:32.000]  切實
[00:23:32.000 --> 00:23:34.000]  切實這個字
[00:23:34.000 --> 00:23:36.000]  去到一個極致的程度
[00:23:36.000 --> 00:23:38.000]  這個極致的程度
[00:23:38.000 --> 00:23:40.000]  是一個很徹底的
[00:23:40.000 --> 00:23:42.000]  這個我們要
[00:23:42.000 --> 00:23:44.000]  好好地去學習
[00:23:44.000 --> 00:23:46.000]  因為這個
[00:23:46.000 --> 00:23:48.000]  切實
[00:23:48.000 --> 00:23:50.000]  我們很多時候都忽略了
[00:23:50.000 --> 00:23:52.000]  我們心中神的話語
[00:23:54.000 --> 00:23:56.000]  我們將神的話語
[00:23:56.000 --> 00:23:58.000]  很多時候都限制了
[00:23:58.000 --> 00:24:00.000]  譬如神要我們愛人
[00:24:00.000 --> 00:24:02.000]  我們就聽一半
[00:24:02.000 --> 00:24:04.000]  因為可愛的人我們就愛
[00:24:04.000 --> 00:24:06.000]  不可愛的人
[00:24:06.000 --> 00:24:08.000]  我們就不去再愛他
[00:24:08.000 --> 00:24:10.000]  但聖經怎樣說
[00:24:10.000 --> 00:24:12.000]  「愛你的仇敵」
[00:24:12.000 --> 00:24:14.000]  我們要學習寬恕
[00:24:14.000 --> 00:24:16.000]  有時我們實行神的話語
[00:24:16.000 --> 00:24:18.000]  我們又斬了一些規限
[00:24:18.000 --> 00:24:20.000]  在什麼處境我就這樣做
[00:24:20.000 --> 00:24:22.000]  什麼處境就不同了
[00:24:22.000 --> 00:24:24.000]  例如利害衝突的時候
[00:24:24.000 --> 00:24:26.000]  你們千萬不要說謊
[00:24:26.000 --> 00:24:28.000]  偶然
[00:24:28.000 --> 00:24:30.000]  十次我給自己六次
[00:24:30.000 --> 00:24:32.000]  我給自己很多這些
[00:24:32.000 --> 00:24:34.000]  自己的規限
[00:24:34.000 --> 00:24:38.000]  如果沒有什麼利害衝突
[00:24:38.000 --> 00:24:40.000]  我就一定講真話
[00:24:40.000 --> 00:24:42.000]  都幾好講真話
[00:24:42.000 --> 00:24:44.000]  你規定了
[00:24:44.000 --> 00:24:46.000]  但神的話語不是這樣
[00:24:46.000 --> 00:24:48.000]  是切實的
[00:24:48.000 --> 00:24:50.000]  神的話語都不是表面
[00:24:50.000 --> 00:24:52.000]  而是內心
[00:24:52.000 --> 00:24:54.000]  所以我們要切實神的話語的時候
[00:24:54.000 --> 00:24:56.000]  我們的思想
[00:24:56.000 --> 00:24:58.000]  我們清不清潔呢?
[00:24:58.000 --> 00:25:00.000]  我們有沒有動機不好呢?
[00:25:00.000 --> 00:25:02.000]  在這裡我們會留意
[00:25:02.000 --> 00:25:06.000]  詩篇裏面
[00:25:06.000 --> 00:25:08.000]  大衛講過一句
[00:25:08.000 --> 00:25:12.000]  詩篇139篇
[00:25:12.000 --> 00:25:14.000]  第23、24節
[00:25:14.000 --> 00:25:16.000]  請聽我讀出
[00:25:16.000 --> 00:25:18.000]  大衛這樣說
[00:25:18.000 --> 00:25:20.000]  神啊
[00:25:20.000 --> 00:25:22.000]  求祢監察我
[00:25:22.000 --> 00:25:24.000]  知道我的心思
[00:25:24.000 --> 00:25:26.000]  思念我 知道我的意念
[00:25:26.000 --> 00:25:28.000]  看在我裏面有什麼惡行沒有
[00:25:28.000 --> 00:25:30.000]  引導我走永生的道路
[00:25:30.000 --> 00:25:32.000]  在我的心思裏面
[00:25:32.000 --> 00:25:34.000]  求神去幫助
[00:25:34.000 --> 00:25:36.000]  所以我們進行神話語裏面的時候
[00:25:36.000 --> 00:25:38.000]  我們要講我們的內心
[00:25:38.000 --> 00:25:40.000]  我們和神怎樣去交往
[00:25:40.000 --> 00:25:42.000]  這裏講到
[00:25:42.000 --> 00:25:44.000]  當詩人知道
[00:25:44.000 --> 00:25:46.000]  神這樣規定的時候
[00:25:46.000 --> 00:25:48.000]  他怎樣呢?
[00:25:48.000 --> 00:25:50.000]  他就回應
[00:25:50.000 --> 00:25:52.000]  第五節他這樣說
[00:25:52.000 --> 00:25:54.000]  但願我行事堅定
[00:25:54.000 --> 00:25:56.000]  得以遵守祢的律例
[00:25:56.000 --> 00:25:58.000]  這裏作者
[00:25:58.000 --> 00:26:00.000]  詩人又用了另外一個
[00:26:00.000 --> 00:26:02.000]  同義詞 神的話語的同義詞
[00:26:02.000 --> 00:26:04.000]  律例是什麼意思呢?
[00:26:04.000 --> 00:26:06.000]  律例基本上的意思
[00:26:06.000 --> 00:26:08.000]  刻上去 譬如一些石頭
[00:26:08.000 --> 00:26:10.000]  刻一些字上去
[00:26:10.000 --> 00:26:12.000]  代表有永遠的
[00:26:12.000 --> 00:26:14.000]  保留性
[00:26:14.000 --> 00:26:16.000]  意思是神的話語
[00:26:16.000 --> 00:26:18.000]  是千古不變 有永恆的價值
[00:26:18.000 --> 00:26:20.000]  我們不要將神的話語
[00:26:20.000 --> 00:26:22.000]  覺得過時 現在不同了
[00:26:22.000 --> 00:26:24.000]  世時變了 不是
[00:26:24.000 --> 00:26:26.000]  神的話語是永恆的
[00:26:26.000 --> 00:26:28.000]  還有就是我要遵守
[00:26:28.000 --> 00:26:30.000]  這個遵守正正就是第四節
[00:26:30.000 --> 00:26:32.000]  神話要切實遵守這個遵守這個字
[00:26:32.000 --> 00:26:34.000]  換言之你看到一個情況
[00:26:34.000 --> 00:26:36.000]  就是說
[00:26:36.000 --> 00:26:38.000]  詩人沒有將神的話語
[00:26:38.000 --> 00:26:40.000]  的要求降低
[00:26:40.000 --> 00:26:42.000]  反而他將
[00:26:42.000 --> 00:26:44.000]  神的話語
[00:26:44.000 --> 00:26:46.000]  定下來 只不過要自己
[00:26:46.000 --> 00:26:48.000]  高一點 大家要小心
[00:26:48.000 --> 00:26:50.000]  千萬不要將神的話語
[00:26:50.000 --> 00:26:52.000]  打折扣
[00:26:52.000 --> 00:26:54.000]  我們定了一些界限
[00:26:54.000 --> 00:26:56.000]  作者覺得這樣走
[00:26:56.000 --> 00:26:58.000]  的時候 其實他知道
[00:26:58.000 --> 00:27:00.000]  我都很難做得到
[00:27:00.000 --> 00:27:02.000]  這麼高的標準 是不是?
[00:27:02.000 --> 00:27:04.000]  他沒有降低 但是他就有一個辦法
[00:27:04.000 --> 00:27:06.000]  這裏第五節 他說「但願」
[00:27:06.000 --> 00:27:08.000]  說的是什麼意思呢?
[00:27:08.000 --> 00:27:10.000]  其實是一個祈求 神啊
[00:27:10.000 --> 00:27:12.000]  我但願我能夠行事堅定
[00:27:12.000 --> 00:27:14.000]  堅定的意思
[00:27:14.000 --> 00:27:16.000]  就是說我能夠立定
[00:27:16.000 --> 00:27:18.000]  我的志向 這件事
[00:27:18.000 --> 00:27:20.000]  必定成功不可 必定完成不可
[00:27:20.000 --> 00:27:22.000]  以致我們做事
[00:27:22.000 --> 00:27:24.000]  不是飄飄忽忽
[00:27:24.000 --> 00:27:26.000]  一時聽一時不聽 我們一定是完成
[00:27:26.000 --> 00:27:28.000]  願意去遵行神的
[00:27:28.000 --> 00:27:30.000]  這個律例
[00:27:30.000 --> 00:27:32.000]  這個就是一個
[00:27:32.000 --> 00:27:34.000]  神的話語
[00:27:34.000 --> 00:27:36.000]  這個詩人的
[00:27:36.000 --> 00:27:38.000]  一個回應 他更加
[00:27:38.000 --> 00:27:40.000]  第六節 當他知道不是依靠神
[00:27:40.000 --> 00:27:42.000]  不是依靠自己的時候
[00:27:42.000 --> 00:27:44.000]  他知道是依靠神 他作了一個
[00:27:44.000 --> 00:27:46.000]  呼求
[00:27:46.000 --> 00:27:48.000]  在我們的生命裏面 我們都要留意
[00:27:48.000 --> 00:27:50.000]  其實
[00:27:50.000 --> 00:27:52.000]  第六節說繼續
[00:27:52.000 --> 00:27:54.000]  我看盡一切的命令
[00:27:54.000 --> 00:27:56.000]  就不至於
[00:27:56.000 --> 00:27:58.000]  受愧
[00:27:58.000 --> 00:28:00.000]  看到這件事 他更加
[00:28:00.000 --> 00:28:02.000]  看到他要繼續去堅守
[00:28:02.000 --> 00:28:04.000]  這些的命令
[00:28:04.000 --> 00:28:06.000]  神的話語不能夠靠我們自己
[00:28:06.000 --> 00:28:08.000]  聖經裏面說到
[00:28:08.000 --> 00:28:10.000]  如果靠我們自己 聖經說
[00:28:10.000 --> 00:28:12.000]  立志行善由得我 止志行出來
[00:28:12.000 --> 00:28:14.000]  由不得我
[00:28:14.000 --> 00:28:16.000]  所以聖經教導我們
[00:28:16.000 --> 00:28:18.000]  是依靠聖靈的工作
[00:28:18.000 --> 00:28:20.000]  怎樣去靠聖靈的工作呢?
[00:28:20.000 --> 00:28:22.000]  我們靠禱告
[00:28:22.000 --> 00:28:24.000]  所以如果見到神的話語的時候
[00:28:24.000 --> 00:28:26.000]  神叫我們愛一些我們很難愛的人
[00:28:26.000 --> 00:28:28.000]  不是靠自己
[00:28:28.000 --> 00:28:30.000]  我們禱告
[00:28:30.000 --> 00:28:32.000]  我認識一位姐妹
[00:28:32.000 --> 00:28:34.000]  她和弟弟
[00:28:34.000 --> 00:28:36.000]  姊弟情 從小一起長大
[00:28:36.000 --> 00:28:38.000]  當弟弟
[00:28:38.000 --> 00:28:40.000]  起步做事情的時候
[00:28:40.000 --> 00:28:42.000]  姐姐又幫助他
[00:28:42.000 --> 00:28:44.000]  物資 金錢等等
[00:28:44.000 --> 00:28:46.000]  去幫助他
[00:28:46.000 --> 00:28:48.000]  但是這個弟弟
[00:28:48.000 --> 00:28:50.000]  很不成長
[00:28:50.000 --> 00:28:52.000]  他好像覺得
[00:28:52.000 --> 00:28:54.000]  這些事情是理所當然
[00:28:54.000 --> 00:29:00.000]  覺得是理所當然
[00:29:00.000 --> 00:29:02.000]  他做了一件事
[00:29:02.000 --> 00:29:04.000]  姐姐很失望
[00:29:04.000 --> 00:29:06.000]  他就申請一些
[00:29:06.000 --> 00:29:08.000]  送用卡
[00:29:08.000 --> 00:29:10.000]  他就加上
[00:29:10.000 --> 00:29:12.000]  姐姐的名字
[00:29:12.000 --> 00:29:14.000]  就連名申請卡
[00:29:14.000 --> 00:29:16.000]  不知為何這麼簡單
[00:29:16.000 --> 00:29:18.000]  又被他申請到
[00:29:18.000 --> 00:29:20.000]  後來那個卡
[00:29:20.000 --> 00:29:22.000]  當然是不交錢
[00:29:22.000 --> 00:29:24.000]  姐姐也不知道這件事
[00:29:24.000 --> 00:29:26.000]  直至到姐姐有一次需要買賣的時候
[00:29:26.000 --> 00:29:28.000]  銀行查一查
[00:29:28.000 --> 00:29:30.000]  為什麼底部還欠一些卡數
[00:29:30.000 --> 00:29:32.000]  姐姐就很生氣
[00:29:32.000 --> 00:29:34.000]  但這些都不是很重要
[00:29:34.000 --> 00:29:36.000]  後來家庭有些誤會
[00:29:36.000 --> 00:29:38.000]  慢慢慢慢
[00:29:38.000 --> 00:29:40.000]  弄得很僵
[00:29:40.000 --> 00:29:42.000]  這個弟弟竟然很愛一個弟弟
[00:29:42.000 --> 00:29:44.000]  跟他反目成仇
[00:29:44.000 --> 00:29:46.000]  打電話給他很冷漠
[00:29:46.000 --> 00:29:48.000]  但這個姐姐繼續這樣打
[00:29:48.000 --> 00:29:50.000]  很心痛
[00:29:50.000 --> 00:29:52.000]  很憤怒
[00:29:52.000 --> 00:29:54.000]  但她想起神教我們
[00:29:54.000 --> 00:29:56.000]  要愛
[00:29:56.000 --> 00:29:58.000]  神豈不是這樣寬恕了我們
[00:29:58.000 --> 00:30:00.000]  不配愛的人
[00:30:00.000 --> 00:30:02.000]  所以她繼續打電話給他
[00:30:02.000 --> 00:30:04.000]  雖然很冷漠
[00:30:04.000 --> 00:30:06.000]  甚至有一次說
[00:30:06.000 --> 00:30:08.000]  如果我們之間有錯
[00:30:08.000 --> 00:30:10.000]  也請你饒恕我
[00:30:10.000 --> 00:30:12.000]  這樣說
[00:30:12.000 --> 00:30:14.000]  但也很冷漠
[00:30:14.000 --> 00:30:16.000]  所以很心痛
[00:30:16.000 --> 00:30:18.000]  後來弟弟身體有些病患
[00:30:18.000 --> 00:30:20.000]  這個姐姐就打電話
[00:30:20.000 --> 00:30:22.000]  去幫那些朋友
[00:30:22.000 --> 00:30:24.000]  互相認識的朋友
[00:30:24.000 --> 00:30:26.000]  去協助弟弟
[00:30:26.000 --> 00:30:28.000]  他們沒有發展和好
[00:30:28.000 --> 00:30:30.000]  但這位姐妹在神裡面
[00:30:30.000 --> 00:30:32.000]  她真的有一種平安
[00:30:32.000 --> 00:30:36.000]  她將這件事交給神
[00:30:36.000 --> 00:30:38.000]  她不會再心裡有苦毒
[00:30:38.000 --> 00:30:40.000]  所以遵行神的話語
[00:30:40.000 --> 00:30:42.000]  不是我們的能力
[00:30:42.000 --> 00:30:44.000]  我們不是減低
[00:30:44.000 --> 00:30:48.000]  我們遵行話語的尺度
[00:30:48.000 --> 00:30:50.000]  而是求神幫助我們達到神的要求
[00:30:50.000 --> 00:30:52.000]  我們再看第六節
[00:30:52.000 --> 00:30:54.000]  詩人繼續說
[00:30:54.000 --> 00:30:58.000]  「我看重你的一切命令」
[00:30:58.000 --> 00:31:00.000]  中了另外一個神話語的同義詞
[00:31:00.000 --> 00:31:04.000]  命令就像十誡一樣
[00:31:04.000 --> 00:31:06.000]  是強調神的權威
[00:31:06.000 --> 00:31:08.000]  不是你要不要
[00:31:08.000 --> 00:31:10.000]  而是神命令你這樣做
[00:31:10.000 --> 00:31:12.000]  你必須要遵守
[00:31:12.000 --> 00:31:14.000]  留意這個字
[00:31:14.000 --> 00:31:16.000]  一切
[00:31:16.000 --> 00:31:18.000]  剛才我們看到
[00:31:18.000 --> 00:31:20.000]  切實的謹守
[00:31:20.000 --> 00:31:22.000]  是指質的方面
[00:31:22.000 --> 00:31:24.000]  這裡講到一切
[00:31:24.000 --> 00:31:26.000]  是講到量的方面
[00:31:26.000 --> 00:31:28.000]  我們對神的話語
[00:31:28.000 --> 00:31:30.000]  不要減低要求
[00:31:30.000 --> 00:31:32.000]  並且我們不要縮窄
[00:31:32.000 --> 00:31:34.000]  神的話語的範圍
[00:31:34.000 --> 00:31:36.000]  很多弟兄姊妹
[00:31:36.000 --> 00:31:38.000]  我們可能聖經
[00:31:38.000 --> 00:31:40.000]  沒有好好看過一遍
[00:31:40.000 --> 00:31:42.000]  有些聖經
[00:31:42.000 --> 00:31:44.000]  我們覺得很難明白
[00:31:44.000 --> 00:31:46.000]  我們就不看 避開
[00:31:46.000 --> 00:31:48.000]  特別我覺得先知書
[00:31:48.000 --> 00:31:50.000]  很多弟兄姊妹可能忽略了
[00:31:50.000 --> 00:31:52.000]  我們好像只看一半
[00:31:52.000 --> 00:31:54.000]  有些聖經的說話
[00:31:54.000 --> 00:31:56.000]  是安慰的說話我們很喜歡看
[00:31:56.000 --> 00:31:58.000]  但聖經講到公義
[00:31:58.000 --> 00:32:00.000]  神審判的說話
[00:32:00.000 --> 00:32:02.000]  神要我們受苦難的說話
[00:32:02.000 --> 00:32:04.000]  我們就避開
[00:32:04.000 --> 00:32:06.000]  神有時教我們要怎樣做
[00:32:06.000 --> 00:32:08.000]  做一些事情
[00:32:08.000 --> 00:32:10.000]  但亦都講到我們心靈
[00:32:10.000 --> 00:32:12.000]  怎樣去面對我們裏面的情緒
[00:32:12.000 --> 00:32:14.000]  譬如叫我們不要怕
[00:32:14.000 --> 00:32:16.000]  不要憂懼
[00:32:16.000 --> 00:32:18.000]  不要一無掛慮
[00:32:18.000 --> 00:32:20.000]  這些我們又覺得不太需要
[00:32:20.000 --> 00:32:22.000]  我們都是在神的裏面
[00:32:22.000 --> 00:32:24.000]  求神幫助我們
[00:32:24.000 --> 00:32:26.000]  做這些肅靈的操練
[00:32:26.000 --> 00:32:28.000]  聖經有時叫我們
[00:32:28.000 --> 00:32:30.000]  不要做一些事情
[00:32:30.000 --> 00:32:32.000]  但亦都有些事情要我們做
[00:32:32.000 --> 00:32:34.000]  譬如傳福音
[00:32:34.000 --> 00:32:36.000]  我做好我不說大話已經很好
[00:32:36.000 --> 00:32:38.000]  但我們有沒有做到神要我們做的要求呢?
[00:32:38.000 --> 00:32:40.000]  我們往往傳福音
[00:32:40.000 --> 00:32:42.000]  我們有沒有看為重要
[00:32:42.000 --> 00:32:44.000]  這是神的話語呢?
[00:32:44.000 --> 00:32:46.000]  我相信如果整個教會
[00:32:46.000 --> 00:32:48.000]  完全跟著神的話語
[00:32:48.000 --> 00:32:50.000]  我相信整個教會是很不同
[00:32:50.000 --> 00:32:52.000]  每一個話語
[00:32:52.000 --> 00:32:54.000]  所有
[00:32:54.000 --> 00:32:56.000]  無論質和量
