
[00:00:00.000 --> 00:00:05.860]  大家好,今天繼續滿分系列講道
[00:20:38.820 --> 00:20:40.260]  當時發生什麼事呢?
[00:20:40.260 --> 00:20:42.300]  如果大家今晚有時間
[00:20:42.300 --> 00:20:43.100]  或者回到家裡
[00:20:43.100 --> 00:20:45.300]  可以再看哥倫多前書五章一節
[00:20:45.300 --> 00:20:47.460]  那裡說到他們中間有淫亂的事
[00:20:47.460 --> 00:20:50.540]  這些淫亂的事連外邦人中間都沒有
[00:20:50.540 --> 00:20:53.420]  就是有弟兄和他的繼母同居
[00:20:53.420 --> 00:20:55.900]  當時的哥倫多教會的人
[00:20:55.900 --> 00:20:58.180]  竟然當沒有事發生
[00:20:58.180 --> 00:21:00.380]  隻眼開隻眼閉
[00:21:00.380 --> 00:21:03.140]  保羅就在這封信裡質問他們
[00:21:03.140 --> 00:21:06.140]  你們不應該覺得痛心嗎?
[00:21:06.140 --> 00:21:10.660]  不應該將做這些事的人從你們中間趕出去嗎?
[00:21:10.660 --> 00:21:17.180]  你們知不知道一點面孝能使全團發起來?
[00:21:17.180 --> 00:21:20.300]  為了信仰的純潔真實教會
[00:21:20.300 --> 00:21:26.300]  需要盡快將有害的面孝徹底清除
[00:21:26.300 --> 00:21:31.460]  不要等到那些面孝邪惡的事發起來
[00:21:31.460 --> 00:21:33.700]  當那時候發起來
[00:21:33.700 --> 00:21:38.700]  你要去處理去對付就很困難
[00:21:38.700 --> 00:21:40.020]  為了信仰的純潔
[00:21:40.020 --> 00:21:42.140]  為了信仰的真實教會
[00:21:42.140 --> 00:21:43.540]  需要執行紀律
[00:21:43.540 --> 00:21:45.620]  將那些邪惡的人
[00:21:45.620 --> 00:21:48.860]  邪惡的事從我們中間趕出去
[00:21:48.860 --> 00:21:50.340]  不要當沒有事發生
[00:21:50.340 --> 00:21:51.900]  不要拖著先
[00:21:51.900 --> 00:21:53.540]  一有過犯
[00:21:53.540 --> 00:21:55.140]  就要當機立斷
[00:21:55.140 --> 00:21:56.660]  馬上去處理
[00:21:56.660 --> 00:21:57.900]  當然在處理的時候
[00:21:57.900 --> 00:21:59.940]  我們要容許那些涉事的人
[00:21:59.940 --> 00:22:02.620]  有公開公平的審訊
[00:22:02.620 --> 00:22:05.100]  生命祭和耶穌的教導
[00:22:05.100 --> 00:22:09.780]  任何的指控都要憑兩個或三個人的見證
[00:22:09.780 --> 00:22:11.860]  才能夠成立
[00:22:11.860 --> 00:22:13.260]  那些願意悔改的人
[00:22:13.260 --> 00:22:17.180]  我們同心合意祈求上帝的赦免
[00:22:17.180 --> 00:22:18.980]  我們要包容他們接納
[00:22:18.980 --> 00:22:21.620]  那些死不悔改的人
[00:22:21.620 --> 00:22:25.860]  要從我們中間趕出去
[00:22:25.860 --> 00:22:27.260]  執行紀律
[00:22:27.260 --> 00:22:28.340]  弟兄姊妹
[00:22:28.340 --> 00:22:31.980]  講也很困難
[00:22:31.980 --> 00:22:33.220]  要不是今天撞警員
[00:22:33.220 --> 00:22:37.220]  今天基本上也不會特意講這些訊息
[00:22:37.220 --> 00:22:38.980]  講也困難
[00:22:38.980 --> 00:22:41.980]  不過要執行起來就更加困難
[00:22:41.980 --> 00:22:46.140]  我想大體上我們也不喜歡執行紀律
[00:22:46.140 --> 00:22:48.020]  我們喜歡看包青天
[00:22:48.020 --> 00:22:52.580]  不知道為何包青天可以拍這麼多次
[00:22:52.580 --> 00:22:55.340]  包青天最好看的那一幕是什麼
[00:22:55.340 --> 00:22:58.140]  開閘那樣最好看
[00:22:58.140 --> 00:23:03.900]  不過我相信也不是很多人喜歡做包青天
[00:23:03.900 --> 00:23:05.500]  我們喜歡做好人
[00:23:05.500 --> 00:23:08.860]  我們喜歡互相擁抱
[00:23:08.860 --> 00:23:10.180]  彼此支持鼓勵
[00:23:10.180 --> 00:23:13.580]  多麼溫馨多麼溫暖
[00:23:13.580 --> 00:23:17.100]  但是你要執行紀律的時候
[00:23:17.100 --> 00:23:19.820]  身邊的人就開始對你有感覺
[00:23:19.820 --> 00:23:20.980]  有意見
[00:23:20.980 --> 00:23:23.260]  有評論
[00:23:23.260 --> 00:23:25.700]  為什麼你這麼嚴謹
[00:23:25.700 --> 00:23:28.260]  為什麼你這麼嚴厲
[00:23:28.260 --> 00:23:32.020]  為什麼你這麼沒有人情味
[00:23:32.020 --> 00:23:34.700]  要知道不是每一個案件
[00:23:34.700 --> 00:23:37.780]  都可以簡單輕易處理
[00:23:37.780 --> 00:23:42.420]  也不是所有人對案件都有同一個看法
[00:23:42.420 --> 00:23:44.660]  所以當你執行紀律的時候
[00:23:44.660 --> 00:23:46.260]  就算你調查得很清楚
[00:23:46.260 --> 00:23:48.820]  手上很有理據也好
[00:23:48.820 --> 00:23:53.020]  被處分的人也可以不接受不服從
[00:23:53.020 --> 00:23:55.220]  如果有一班支持者你更加麻煩
[00:23:55.220 --> 00:23:58.980]  那班支持者也可以不服從你的裁決
[00:23:58.980 --> 00:24:04.580]  於是就在教會群體裏引發很多的爭論
[00:24:04.580 --> 00:24:05.980]  執行紀律很困難
[00:24:05.980 --> 00:24:10.620]  因為會在群體裏引發很多的爭論
[00:24:10.620 --> 00:24:13.580]  那些不認同裁決的人
[00:24:13.580 --> 00:24:16.700]  你這個執行紀律的人就是壞人
[00:24:16.700 --> 00:24:18.540]  就是惡人
[00:24:18.540 --> 00:24:22.900]  見到面也不會跟你打招呼
[00:24:22.900 --> 00:24:27.140]  兩年前梁家倫院長委任我在建度神樂院做教務長的時候
[00:24:27.140 --> 00:24:29.380]  他跟我說了一番說話
[00:24:29.380 --> 00:24:31.380]  他說阿 Lam 你做了這個職位之後
[00:24:31.380 --> 00:24:34.620]  你預了沒有人會走過來跟你吃飯
[00:24:34.620 --> 00:24:36.900]  當時我以為是開玩笑
[00:24:36.900 --> 00:24:37.900]  做了兩年之後
[00:24:37.900 --> 00:24:42.460]  我也開始覺得他這番說話有幾分真實性
[00:24:42.460 --> 00:24:45.620]  執行紀律從來都不是輕鬆好玩的事
[00:24:45.620 --> 00:24:47.380]  當然有人支持你
[00:24:47.380 --> 00:24:48.620]  有人支持你
[00:24:48.620 --> 00:24:51.020]  但同時間有人會討厭你
[00:24:51.020 --> 00:24:53.220]  會憎恨你
[00:24:53.220 --> 00:24:55.420]  每個人都喜歡執行紀律
[00:24:55.420 --> 00:24:59.420]  花時間花心機吃力不討好
[00:24:59.420 --> 00:25:01.620]  我們都喜歡做好人
[00:25:01.620 --> 00:25:05.460]  我們都喜歡彼此擁抱
[00:25:05.460 --> 00:25:12.380]  不過耶穌基督把審判的權柄責任交給教會
[00:25:12.380 --> 00:25:17.140]  教會就有勇氣要去執行紀律
[00:25:17.140 --> 00:25:20.260]  當然不是每個人都需要去執行紀律
[00:25:20.260 --> 00:25:23.660]  但總要有些人去做
[00:25:23.660 --> 00:25:27.380]  所以有人肯捱義氣去執行紀律
[00:25:27.380 --> 00:25:29.900]  大家要多支持多鼓勵
[00:25:29.900 --> 00:25:31.620]  這些是珍寶
[00:25:31.620 --> 00:25:34.020]  如果在教會裏面有人肯做壞人
[00:25:34.020 --> 00:25:37.180]  肯捱義氣拍個頭出來去執行紀律
[00:25:37.180 --> 00:25:38.940]  大家要珍惜他
[00:25:38.940 --> 00:25:40.460]  要鼓勵他
[00:25:40.460 --> 00:25:42.780]  為他祈禱
[00:25:42.780 --> 00:25:44.780]  執行紀律是很困難的
[00:25:44.780 --> 00:25:46.340]  要花時間花心機
[00:25:46.340 --> 00:25:48.300]  要承受很多壓力
[00:25:48.300 --> 00:25:49.460]  不單是這樣
[00:25:49.460 --> 00:25:50.820]  現在執行紀律是很困難的
[00:25:50.820 --> 00:25:54.740]  因為弟兄姊妹有很多選擇
[00:25:54.740 --> 00:25:56.540]  你不喜歡這間教會
[00:25:56.540 --> 00:25:58.660]  可以去另一間教會
[00:25:58.660 --> 00:26:00.420]  有些大廈
[00:26:00.420 --> 00:26:03.100]  樓上樓下有七至八間教會
[00:26:03.100 --> 00:26:04.140]  你不喜歡這間教會
[00:26:04.140 --> 00:26:05.220]  可以向上面去
[00:26:05.220 --> 00:26:07.300]  可以向樓下去
[00:26:07.300 --> 00:26:08.260]  教會要紀律你
[00:26:08.260 --> 00:26:08.900]  你不服
[00:26:08.900 --> 00:26:09.780]  不要緊
[00:26:09.780 --> 00:26:12.220]  去上面或向下面的教會
[00:26:12.220 --> 00:26:14.700]  就可以完全洗底
[00:26:14.700 --> 00:26:17.900]  基本上現在教會不會徹底調查
[00:26:17.900 --> 00:26:20.020]  你過去有什麼紀錄
[00:26:20.020 --> 00:26:22.020]  當然也不會每一間教會
[00:26:22.020 --> 00:26:25.420]  都有道義跟你跟進這些東西
[00:26:25.420 --> 00:26:27.460]  現在執行紀律是很困難的
[00:26:27.460 --> 00:26:29.420]  很困難
[00:26:29.420 --> 00:26:32.020]  但是困難做不做?
[00:26:32.020 --> 00:26:35.740]  困難就不做嗎?
[00:26:35.740 --> 00:26:37.140]  為了信仰的純正
[00:26:37.140 --> 00:26:38.580]  為了關係的復和
[00:26:38.580 --> 00:26:39.780]  無論多麼困難
[00:26:39.780 --> 00:26:42.060]  多麼不受歡迎也好
[00:26:42.060 --> 00:26:46.540]  教會也要有人切實去執行紀律
[00:26:46.540 --> 00:26:50.260]  如何去分辨一間教會是真是假
[00:26:50.260 --> 00:26:52.460]  《宗教改革》有一個很出名的人物
[00:26:52.460 --> 00:26:53.300]  馬丁路德
[00:26:53.300 --> 00:26:55.900]  他提出了兩個指標
[00:26:55.900 --> 00:26:59.820]  去衡量一間教會是真是假
[00:26:59.820 --> 00:27:01.140]  第一個指標
[00:27:01.140 --> 00:27:03.340]  這間教會有沒有按基督的福音
[00:27:03.340 --> 00:27:05.740]  去宣講
[00:27:05.740 --> 00:27:06.500]  第二個指標
[00:27:06.500 --> 00:27:07.940]  有沒有按基督的福音
[00:27:07.940 --> 00:27:09.380]  去執行聖禮
[00:27:09.380 --> 00:27:11.700]  如果有這兩個指標
[00:27:11.700 --> 00:27:15.300]  那間教會就是真教會
[00:27:15.300 --> 00:27:17.940]  同時有一個宗教改革者
[00:27:17.940 --> 00:27:18.700]  也很出名的
[00:27:18.700 --> 00:27:20.180]  叫加爾文
[00:27:20.180 --> 00:27:23.980]  他在這兩個指標上再加一個
[00:27:23.980 --> 00:27:28.140]  這個就是執行紀律
[00:27:28.140 --> 00:27:28.980]  對於加爾文來說
[00:27:28.980 --> 00:27:30.740]  教會不可以沒有紀律
[00:27:30.740 --> 00:27:33.260]  沒有紀律就等於
[00:27:33.260 --> 00:27:36.620]  弟兄姊妹喜歡做什麼就做什麼
[00:27:36.620 --> 00:27:37.420]  結果是怎樣呢
[00:27:37.420 --> 00:27:38.220]  也不用我多說
[00:27:38.220 --> 00:27:40.860]  因為我們用了很長時間去看《時事記》
[00:27:40.860 --> 00:27:43.020]  大家都知道會很混亂
[00:27:43.020 --> 00:27:46.020]  有很多問題出現
[00:27:46.020 --> 00:27:47.220]  為了伸張正義
[00:27:47.220 --> 00:27:49.340]  為了維護秩序
[00:27:49.340 --> 00:27:52.300]  外面要有法律的機關
[00:27:52.300 --> 00:27:55.540]  執行紀律
[00:27:55.540 --> 00:27:56.900]  為了信仰的純正
[00:27:56.900 --> 00:27:58.740]  為了關係的復和
[00:27:58.740 --> 00:28:02.500]  教會同樣需要執行紀律
[00:28:02.500 --> 00:28:03.900]  無論教會的外面
[00:28:03.900 --> 00:28:07.180]  或者教會內在執行紀律的時候
[00:28:07.180 --> 00:28:09.140]  我們都要讓涉事的人
[00:28:09.140 --> 00:28:11.660]  有公開公平的審訊
[00:28:11.660 --> 00:28:14.980]  不要流無辜人的血
[00:28:14.980 --> 00:28:21.620]  私了絕對是上帝眼中的惡事
[00:28:21.620 --> 00:28:24.380]  讓人有公開公平的審訊
[00:28:24.380 --> 00:28:27.300]  不要流無辜人的血
[00:28:27.300 --> 00:28:29.900]  這個就是《新命紀》十九章
[00:28:29.900 --> 00:28:33.380]  設立圖成一個最重要的原則
[00:28:33.380 --> 00:28:39.340]  也是今天所有立法執法基本的精神
[00:28:39.340 --> 00:28:42.380]  國家要守 社會要守
[00:28:42.380 --> 00:28:44.140]  教會同樣都要守
[00:28:44.140 --> 00:28:45.180]  求主幫助我們
[00:28:45.180 --> 00:28:46.820]  我們一起祈禱
[00:28:46.820 --> 00:28:51.860]  天父上帝求祢讓我們消化你的話語
[00:28:51.860 --> 00:28:58.620]  你把紀律的權柄責任交給我們
[00:28:58.620 --> 00:29:01.900]  當我們看到一些問題的時候
[00:29:01.900 --> 00:29:03.820]  求祢讓我們有勇氣
[00:29:03.820 --> 00:29:07.140]  憑著你的話語和權柄去處理
[00:29:07.140 --> 00:29:09.780]  是不容易的 是很困難的
[00:29:09.780 --> 00:29:12.340]  但是你把這個責任交給我們
[00:29:12.340 --> 00:29:15.660]  是為了保護教會
[00:29:15.660 --> 00:29:19.420]  為了教會有純正的信仰
[00:29:19.420 --> 00:29:22.020]  為了弟兄姊妹可以和上帝復和
[00:29:22.020 --> 00:29:25.580]  和弟兄姊妹修復關係
[00:29:25.580 --> 00:29:27.980]  無論多麼困難
[00:29:27.980 --> 00:29:30.580]  當我們看到有問題的時候
[00:29:30.580 --> 00:29:35.340]  求祢讓我們有力量和勇氣去處理
[00:29:35.340 --> 00:29:37.340]  這樣簡單的禱告,奉諸耶穌之名
