
[00:00:00.000 --> 00:00:07.000]  今天我們還是繼續地看昇天一百一十九篇。
[00:48:33.000 --> 00:48:56.000]  這節經文也說出他的私人的心情,他揀選什麼呢?他揀選神的話,他的決心什麼呢?他要炫目神的公義,他有什麼盼望呢?他要有一個公義的生活,所以他禱告神,向前看,求神使他有一個義的生活。
[00:48:57.000 --> 00:49:10.000]  所以這些聖經最後的節,我炫目你的心詞,求你使我在你的義上生活,我們都是也向私人這樣的有一個禱告。
[00:49:11.000 --> 00:49:27.000]  所以我們今天利用這個時間把這兩段聖經,十六節聖經來把它一塊來思想一下,他們弟兄姊妹回去以後也可以把這幾節聖經讀一讀。
[00:49:28.000 --> 00:49:49.000]  我還同樣的希望我們回去以後能夠背幾節聖經下來,背幾節,十六節裏頭我選出三節,我希望弟兄姊妹能夠背一下,這樣對我們把神的話能夠存在心裏頭。
[00:49:50.000 --> 00:50:00.000]  第一個要背的我提出來是二十五節,我們把這些我們一起讀一下,回去再背。
[00:50:01.000 --> 00:50:23.000]  一起來,我的性命既無歸於塵土,求你照你的話將我敬佛,然後到第三十二節,你開廣我心的時候,我就望你命令的道上之奔,這是三十二節,跟二十五節有這麼一個大的變化。
[00:50:24.000 --> 00:50:52.000]  再來一節的話是三十六節,求你使我的心趨向你的法度,不趨向不義之財,這告訴我們在我們的人生活當中,我們傾向什麼,我們不要傾向那些不義之財,這樣的話可以叫我們能一直走在神的道路中間。
[00:50:53.000 --> 00:51:10.000]  我們今天的分享就到這裏,我們一同低頭禱告,感謝我們的天父,你知道我們的光景,知道我們的軟弱,也知道我們的敗壞。
[00:51:11.000 --> 00:51:40.000]  所以你把那些話寫在你的聖經上面,叫我們能夠來得到提醒,得到教導,也叫到我們能夠被改正,求你的聖靈繼續把這些話說在我們心裏面,我們願意來順服你,來多認識你的話,好教我們在地上能過一個公義的生活,能夠討你的喜歡。
[00:51:41.000 --> 00:52:03.000]  因爲你是公義的,所以你要我們的這些孩子也成爲公義的兒女,所以我們把弟兄姊妹,我們的家人,我們每一個人都交託在主的手中,求你引導我們走這條永生的道路,求主賜福,感謝讚美奉耶穌基督的名。
