
[00:00:00.000 --> 00:00:02.780]  所以我們今天要繼續
[00:18:03.900 --> 00:18:08.900]  的這一種的忍耐的心
[00:18:08.900 --> 00:18:11.900]  所以寬容是代表著
[00:18:11.900 --> 00:18:12.900]  我們對那些
[00:18:12.900 --> 00:18:13.900]  對我們不好的
[00:18:13.900 --> 00:18:16.900]  對那些壞人那些惡人
[00:18:16.900 --> 00:18:19.900]  我們能夠去不急著想
[00:18:19.900 --> 00:18:21.900]  我們不是想要去報復他
[00:18:21.900 --> 00:18:23.900]  這是寬容
[00:18:23.900 --> 00:18:25.900]  寬容跟柔和
[00:18:25.900 --> 00:18:27.900]  忍耐跟寬容
[00:18:27.900 --> 00:18:29.900]  這兩個連在一起的
[00:18:29.900 --> 00:18:30.900]  《身心上的好處》
[00:18:30.900 --> 00:18:32.900]  幾書經文都提到這個
[00:18:32.900 --> 00:18:34.900]  羅馬書這個地方也提到說
[00:18:34.900 --> 00:18:36.900]  他說倘若誰要顯明他的憤怒
[00:18:36.900 --> 00:18:37.900]  彰顯他的權能
[00:18:37.900 --> 00:18:41.900]  就多多忍耐寬容
[00:18:41.900 --> 00:18:45.900]  那可怒欲被召毀滅的其名
[00:18:45.900 --> 00:18:50.900]  約瑟是一個很好的例子
[00:18:50.900 --> 00:18:51.900]  約瑟他小的時候
[00:18:51.900 --> 00:18:52.900]  有一天他做夢
[00:18:52.900 --> 00:18:55.900]  夢到什麼
[00:18:55.900 --> 00:18:59.900]  夢到中間有一個草
[00:18:59.900 --> 00:19:03.900]  草包成的那個叫做什麼
[00:19:03.900 --> 00:19:04.900]  河滾
[00:19:04.900 --> 00:19:06.900]  旁邊的草呢
[00:19:06.900 --> 00:19:09.900]  通通向他下拜
[00:19:09.900 --> 00:19:10.900]  這個夢什麼意思呢
[00:19:10.900 --> 00:19:11.900]  這個夢就表示說
[00:19:11.900 --> 00:19:13.900]  約瑟有一天要升高
[00:19:13.900 --> 00:19:14.900]  其他的哥哥們
[00:19:14.900 --> 00:19:16.900]  通通向他下拜
[00:19:16.900 --> 00:19:17.900]  他也很單純的
[00:19:17.900 --> 00:19:19.900]  跑去跟哥哥們講
[00:19:19.900 --> 00:19:25.900]  結果如何
[00:19:25.900 --> 00:19:30.900]  哥哥就想盡辦法要除掉他
[00:19:30.900 --> 00:19:32.900]  最後他就被賣走了
[00:19:32.900 --> 00:19:34.900]  如果你有兄弟姐妹
[00:19:34.900 --> 00:19:35.900]  這樣對待你
[00:19:35.900 --> 00:19:37.900]  你會如何
[00:19:37.900 --> 00:19:40.900]  君子報仇
[00:19:40.900 --> 00:19:41.900]  十年不晚
[00:19:41.900 --> 00:19:42.900]  是不是
[00:19:42.900 --> 00:19:44.900]  我十歲 你們二十歲
[00:19:44.900 --> 00:19:45.900]  你們欺負我
[00:19:45.900 --> 00:19:48.900]  等我二十歲的時候怎麼樣
[00:19:48.900 --> 00:19:49.900]  是不是
[00:19:49.900 --> 00:19:51.900]  但是約瑟沒有
[00:19:51.900 --> 00:19:52.900]  約瑟的一生當中
[00:19:52.900 --> 00:19:54.900]  你可以看見
[00:19:54.900 --> 00:19:57.900]  他經歷了這麼多的事情
[00:19:57.900 --> 00:19:58.900]  到最後
[00:19:58.900 --> 00:20:00.900]  神就把他提升
[00:20:00.900 --> 00:20:01.900]  提升 提升
[00:20:01.900 --> 00:20:04.900]  提升到埃及去做宰相
[00:20:04.900 --> 00:20:06.900]  結果機會來了
[00:20:06.900 --> 00:20:07.900]  結果他的哥哥們
[00:20:07.900 --> 00:20:08.900]  被父親派去
[00:20:08.900 --> 00:20:10.900]  要去除糧對不對
[00:20:10.900 --> 00:20:11.900]  就跑去埃及
[00:20:11.900 --> 00:20:13.900]  埃及當初是最富庶了
[00:20:13.900 --> 00:20:15.900]  所以他們就跑去那個地方
[00:20:15.900 --> 00:20:16.900]  請問
[00:20:16.900 --> 00:20:19.900]  這一些的哥哥們
[00:20:19.900 --> 00:20:22.900]  去了那邊之後
[00:20:22.900 --> 00:20:23.900]  結果
[00:20:23.900 --> 00:20:26.900]  這個弟弟一看
[00:20:26.900 --> 00:20:27.900]  哥哥們來了
[00:20:27.900 --> 00:20:28.900]  如果你是約瑟的話
[00:20:28.900 --> 00:20:32.900]  你怎麼辦
[00:20:32.900 --> 00:20:35.900]  來人啊
[00:20:35.900 --> 00:20:39.900]  通通打一百大盤
[00:20:39.900 --> 00:20:40.900]  是不是
[00:20:40.900 --> 00:20:43.900]  先打了再說
[00:20:43.900 --> 00:20:44.900]  先報復
[00:20:44.900 --> 00:20:45.900]  沒有
[00:20:45.900 --> 00:20:47.900]  約瑟怎麼樣
[00:20:47.900 --> 00:20:49.900]  約瑟沒有
[00:20:49.900 --> 00:20:52.900]  約瑟沒有任何報復的心
[00:20:52.900 --> 00:20:53.900]  他惦念著
[00:20:53.900 --> 00:20:54.900]  他還有一個弟弟
[00:20:54.900 --> 00:20:55.900]  Benjamin
[00:20:55.900 --> 00:20:56.900]  所以怎麼辦呢
[00:20:56.900 --> 00:20:58.900]  他叫他的哥哥們回去說
[00:20:58.900 --> 00:21:02.900]  把你家裡面的弟弟再帶來
[00:21:02.900 --> 00:21:04.900]  所以神
[00:21:04.900 --> 00:21:05.900]  藉著約瑟
[00:21:05.900 --> 00:21:07.900]  祝福了以色列全家
[00:21:07.900 --> 00:21:08.900]  祝福了自己的家
[00:21:08.900 --> 00:21:11.900]  祝福了以色列整個家庭
[00:21:11.900 --> 00:21:13.900]  他在經歷了這麼長久的
[00:21:13.900 --> 00:21:16.900]  忍耐 寬容
[00:21:16.900 --> 00:21:17.900]  最後
[00:21:17.900 --> 00:21:19.900]  神就使他升高做宰相
[00:21:19.900 --> 00:21:21.900]  親愛的兄弟們
[00:21:21.900 --> 00:21:23.900]  約瑟在舊約裡面
[00:21:23.900 --> 00:21:25.900]  解經學家可以說
[00:21:25.900 --> 00:21:27.900]  約瑟可以說是
[00:21:27.900 --> 00:21:29.900]  最能夠代表基督的
[00:21:29.900 --> 00:21:32.900]  最能夠象徵著基督的
[00:21:32.900 --> 00:21:33.900]  約瑟
[00:21:33.900 --> 00:21:34.900]  這是這樣子的一個人
[00:21:34.900 --> 00:21:36.900]  小基督在十字架上面的時候
[00:21:36.900 --> 00:21:39.900]  他對那些定他十家人說什麼話
[00:21:39.900 --> 00:21:41.900]  他說父啊
[00:21:41.900 --> 00:21:43.900]  赦免他們
[00:21:43.900 --> 00:21:47.900]  因為他們所做的他們不知道
[00:21:47.900 --> 00:21:49.900]  親愛的兄弟們
[00:21:49.900 --> 00:21:50.900]  當人家欺負我們
[00:21:50.900 --> 00:21:51.900]  當人家對我們不好
[00:21:51.900 --> 00:21:52.900]  當人家甚至
[00:21:52.900 --> 00:21:53.900]  我們現在其實忍耐度
[00:21:53.900 --> 00:21:54.900]  我們的寬容度
[00:21:54.900 --> 00:21:55.900]  根本不到那個地步
[00:21:55.900 --> 00:21:56.900]  我們還有很長的路要走
[00:21:56.900 --> 00:21:57.900]  是不是
[00:21:57.900 --> 00:22:00.900]  有時候人家看我們不順眼
[00:22:00.900 --> 00:22:03.900]  人家一個臉神對我們不怎麼樣
[00:22:03.900 --> 00:22:06.900]  你就會怎麼反應
[00:22:06.900 --> 00:22:09.900]  怎麼反應
[00:22:09.900 --> 00:22:11.900]  我記得我早期的時候
[00:22:11.900 --> 00:22:13.900]  出租出來墓會
[00:22:13.900 --> 00:22:15.900]  結果有一次
[00:22:15.900 --> 00:22:18.900]  有一個姊妹
[00:22:18.900 --> 00:22:21.900]  在我們
[00:22:21.900 --> 00:22:23.900]  我們不是最後一年
[00:22:23.900 --> 00:22:26.900]  中年都有跨年禱告會嗎
[00:22:26.900 --> 00:22:28.900]  結果在跨年禱告會的時候
[00:22:28.900 --> 00:22:29.900]  她就跑來跟我說
[00:22:29.900 --> 00:22:31.900]  她說牧師
[00:22:31.900 --> 00:22:34.900]  我要跟你說
[00:22:34.900 --> 00:22:42.900]  她講說一年前
[00:22:42.900 --> 00:22:45.900]  她說有一天我
[00:22:45.900 --> 00:22:48.900]  你們知道我通常都在大唐
[00:22:48.900 --> 00:22:49.900]  在那邊不是丟怎麼出來
[00:22:49.900 --> 00:22:52.900]  跟丟怎麼握手
[00:22:52.900 --> 00:22:54.900]  她說那一天
[00:22:54.900 --> 00:22:56.900]  我看著你
[00:22:56.900 --> 00:22:59.900]  但是你不看我
[00:22:59.900 --> 00:23:01.900]  我那一天
[00:23:01.900 --> 00:23:03.900]  就是為了請你原諒我
[00:23:03.900 --> 00:23:05.900]  真的是一下出來
[00:23:05.900 --> 00:23:06.900]  我也沒有辦法
[00:23:06.900 --> 00:23:07.900]  除非有八十手
[00:23:07.900 --> 00:23:08.900]  七十手對不對
[00:23:08.900 --> 00:23:09.900]  所以也沒辦法
[00:23:09.900 --> 00:23:10.900]  每一個手都握到
[00:23:10.900 --> 00:23:11.900]  每一個眼
[00:23:11.900 --> 00:23:12.900]  我也沒有七八個眼
[00:23:12.900 --> 00:23:13.900]  七眼八眼的
[00:23:13.900 --> 00:23:14.900]  所以那一天就忘掉
[00:23:14.900 --> 00:23:15.900]  看著她了
[00:23:15.900 --> 00:23:17.900]  或者說忽略看著她了
[00:23:17.900 --> 00:23:21.900]  她就記我記了一年了
[00:23:21.900 --> 00:23:23.900]  總算還好在跨年禱告會
[00:23:23.900 --> 00:23:24.900]  聖靈工作
[00:23:24.900 --> 00:23:26.900]  她就跑來跟我道歉
[00:23:26.900 --> 00:23:28.900]  說其實應該講說
[00:23:28.900 --> 00:23:29.900]  跟我和好吧
[00:23:29.900 --> 00:23:30.900]  因為她還覺得
[00:23:30.900 --> 00:23:31.900]  她還蠻受傷的
[00:23:31.900 --> 00:23:32.900]  我就跟她
[00:23:32.900 --> 00:23:33.900]  我說對不起對不起
[00:23:33.900 --> 00:23:34.900]  我真的完全一點
[00:23:34.900 --> 00:23:37.900]  都沒有印象
[00:23:37.900 --> 00:23:38.900]  親愛的柳子妹
[00:23:38.900 --> 00:23:40.900]  會不會有這種事情
[00:23:40.900 --> 00:23:42.900]  那你怎麼辦
[00:23:42.900 --> 00:23:43.900]  如果今天有人
[00:23:43.900 --> 00:23:44.900]  像牧師一樣
[00:23:44.900 --> 00:23:45.900]  沒有看到你
[00:23:45.900 --> 00:23:46.900]  你心中會不會
[00:23:46.900 --> 00:23:48.900]  恨他恨一連
[00:23:48.900 --> 00:23:49.900]  會不會
[00:23:49.900 --> 00:23:51.900]  不會感謝三美主
[00:23:51.900 --> 00:23:52.900]  親愛的柳子妹
[00:23:52.900 --> 00:23:54.900]  所以我們需要學習
[00:23:54.900 --> 00:23:57.900]  寬容忍耐
[00:23:57.900 --> 00:23:59.900]  需要學習寬容忍耐
[00:23:59.900 --> 00:24:01.900]  而且告訴我們說
[00:24:01.900 --> 00:24:02.900]  親愛的柳子妹
[00:24:02.900 --> 00:24:04.900]  這個寬容忍耐
[00:24:04.900 --> 00:24:05.900]  這裡告訴我們說
[00:24:05.900 --> 00:24:09.900]  是要凡事歡歡喜喜的
[00:24:09.900 --> 00:24:13.900]  忍耐寬容
[00:24:13.900 --> 00:24:14.900]  哇
[00:24:14.900 --> 00:24:17.900]  我真是服了神了
[00:24:17.900 --> 00:24:19.900]  我忍耐就已經夠了
[00:24:19.900 --> 00:24:22.900]  你還要我歡歡喜喜的忍耐
[00:24:22.900 --> 00:24:24.900]  我那個老公啊
[00:24:24.900 --> 00:24:26.900]  我忍耐他20年了
[00:24:26.900 --> 00:24:29.900]  足夠了吧
[00:24:29.900 --> 00:24:30.900]  夠了吧
[00:24:30.900 --> 00:24:32.900]  你叫我再多忍耐兩年
[00:24:32.900 --> 00:24:33.900]  可以
[00:24:33.900 --> 00:24:35.900]  你不僅僅叫我多忍耐
[00:24:35.900 --> 00:24:40.900]  還要我歡歡喜喜的忍耐
[00:24:40.900 --> 00:24:43.900]  這是哪門子道理
[00:24:43.900 --> 00:24:45.900]  這不是一般的道理
[00:24:45.900 --> 00:24:47.900]  這是天理
[00:24:47.900 --> 00:24:48.900]  這是真理
[00:24:48.900 --> 00:24:50.900]  這是上帝的道理
[00:24:50.900 --> 00:24:52.900]  是永恆的真理
[00:24:52.900 --> 00:24:53.900]  親愛的柳子妹
[00:24:53.900 --> 00:24:54.900]  神的瓜
[00:24:54.900 --> 00:24:56.900]  超過世上一切的小學
[00:24:56.900 --> 00:24:59.900]  超過世界上一切的學問
[00:24:59.900 --> 00:25:01.900]  世界上能告訴你說什麼
[00:25:01.900 --> 00:25:02.900]  以色列人會告訴你說
[00:25:02.900 --> 00:25:04.900]  打你幼年了怎麼樣
[00:25:04.900 --> 00:25:06.900]  所以你千萬不要惹以色列
[00:25:06.900 --> 00:25:07.900]  對不對
[00:25:07.900 --> 00:25:11.900]  那個俄羅斯的外長叫什麼
[00:25:11.900 --> 00:25:13.900]  外交部長是不是
[00:25:13.900 --> 00:25:15.900]  講了一句話講什麼話
[00:25:15.900 --> 00:25:19.900]  講什麼
[00:25:19.900 --> 00:25:22.900]  他講說希特勒也是猶太後裔
[00:25:22.900 --> 00:25:24.900]  有猶太的血統
[00:25:24.900 --> 00:25:25.900]  他搞不清楚
[00:25:25.900 --> 00:25:29.900]  澤倫斯基就是有猶太血統
[00:25:29.900 --> 00:25:31.900]  對不對
[00:25:31.900 --> 00:25:32.900]  好了那問題是
[00:25:32.900 --> 00:25:34.900]  他不僅惹了這個澤倫斯基
[00:25:34.900 --> 00:25:36.900]  他還惹了誰
[00:25:36.900 --> 00:25:39.900]  整個以色列都惹了
[00:25:39.900 --> 00:25:40.900]  親愛的柳子妹
[00:25:40.900 --> 00:25:41.900]  你看看
[00:25:41.900 --> 00:25:43.900]  以色列人在六日戰爭的時候
[00:25:43.900 --> 00:25:45.900]  周遭這些的阿拉伯國家
[00:25:45.900 --> 00:25:46.900]  這麼強大
[00:25:46.900 --> 00:25:47.900]  對不對
[00:25:47.900 --> 00:25:48.900]  以色列一個彈丸子小國
[00:25:48.900 --> 00:25:51.900]  但是你不要小看他
[00:25:51.900 --> 00:25:53.900]  六日戰爭
[00:25:53.900 --> 00:25:56.900]  馬上把你打回來
[00:25:56.900 --> 00:25:58.900]  親愛的柳子妹
[00:25:58.900 --> 00:26:03.900]  所以
[00:26:03.900 --> 00:26:08.900]  怎麼會講以色列去了
[00:26:08.900 --> 00:26:10.900]  緩緩兮兮的
[00:26:10.900 --> 00:26:12.900]  不單單是要忍耐
[00:26:12.900 --> 00:26:14.900]  不單單是要寬容
[00:26:14.900 --> 00:26:17.900]  而且要緩緩兮兮的
[00:26:17.900 --> 00:26:20.900]  緩緩兮兮的
[00:26:20.900 --> 00:26:21.900]  保羅也是這樣講
[00:26:21.900 --> 00:26:22.900]  保羅在羅馬書裡面
[00:26:22.900 --> 00:26:23.900]  他提到說什麼
[00:26:23.900 --> 00:26:25.900]  他說就是在患難中
[00:26:25.900 --> 00:26:26.900]  也是
[00:26:26.900 --> 00:26:29.900]  緩緩兮兮的
[00:26:29.900 --> 00:26:32.900]  因為知道患難生
[00:26:32.900 --> 00:26:33.900]  忍耐
[00:26:33.900 --> 00:26:34.900]  忍耐生
[00:26:34.900 --> 00:26:35.900]  老練
[00:26:35.900 --> 00:26:37.900]  老練生
[00:26:37.900 --> 00:26:38.900]  盼望
[00:26:38.900 --> 00:26:39.900]  盼望
[00:26:39.900 --> 00:26:43.900]  不至於羞恥後面的境界
[00:26:43.900 --> 00:26:45.900]  保羅要我們看見這事情
[00:26:45.900 --> 00:26:47.900]  你看見患難的時候
[00:26:47.900 --> 00:26:49.900]  你不要只看患難
[00:26:49.900 --> 00:26:53.900]  你要看見在患難背後什麼
[00:26:53.900 --> 00:26:54.900]  有神的祝福
[00:26:54.900 --> 00:26:57.900]  所以患難就能夠使你忍耐
[00:26:57.900 --> 00:26:59.900]  忍耐就會帶來你老練
[00:26:59.900 --> 00:27:01.900]  老練就會帶來什麼
[00:27:01.900 --> 00:27:04.900]  帶來盼望
[00:27:04.900 --> 00:27:06.900]  這個盼望是不會羞恥的
[00:27:06.900 --> 00:27:09.900]  所以你能夠緩緩兮兮嗎
[00:27:09.900 --> 00:27:11.900]  保羅為什麼能夠緩緩兮兮呢
[00:27:11.900 --> 00:27:13.900]  因為他看到將來那個盼望
[00:27:13.900 --> 00:27:15.900]  他知道他今天在地上短暫的時間
[00:27:15.900 --> 00:27:17.900]  為主的福音受苦
[00:27:17.900 --> 00:27:18.900]  這是短暫的
[00:27:18.900 --> 00:27:19.900]  會過去的
[00:27:19.900 --> 00:27:20.900]  但是他知道將來
[00:27:20.900 --> 00:27:22.900]  天上有那個榮耀的冠冕獎賞給他
[00:27:22.900 --> 00:27:24.900]  所以他在地上受苦的時候
[00:27:24.900 --> 00:27:25.900]  傳福音的時候
[00:27:25.900 --> 00:27:26.900]  在監牢裡面
[00:27:26.900 --> 00:27:29.900]  他能來唱詩歌讚美神
[00:27:29.900 --> 00:27:31.900]  親愛丟子妹
[00:27:31.900 --> 00:27:32.900]  親愛丟子妹
[00:27:32.900 --> 00:27:35.900]  在你現在正在處的環境當中
[00:27:35.900 --> 00:27:37.900]  也許你覺得這是一個很糟糕的環境
[00:27:37.900 --> 00:27:39.900]  也許你說我怎麼這麼倒楣
[00:27:39.900 --> 00:27:40.900]  碰到這些事情
[00:27:40.900 --> 00:27:41.900]  親愛丟子妹
[00:27:41.900 --> 00:27:43.900]  你可以選擇埋怨
[00:27:43.900 --> 00:27:46.900]  你也可以選擇來讚美
[00:27:46.900 --> 00:27:48.900]  當你選擇埋怨的時候
[00:27:48.900 --> 00:27:51.900]  你一直就活在埋怨的監牢裡面
[00:27:51.900 --> 00:27:53.900]  但是當你選擇讚美的時候
[00:27:53.900 --> 00:27:55.900]  雖然你在監牢裡面
[00:27:55.900 --> 00:27:56.900]  但是呢
[00:27:56.900 --> 00:27:59.900]  監牢的門會打開
[00:27:59.900 --> 00:28:01.900]  迎著你的讚美
[00:28:01.900 --> 00:28:08.900]  所以我們要歡歡喜喜的忍耐寬容
[00:28:08.900 --> 00:28:11.900]  親愛丟子妹
[00:28:11.900 --> 00:28:13.900]  我也很想要有
[00:28:13.900 --> 00:28:16.900]  我也真盼望我能夠忍耐
[00:28:16.900 --> 00:28:18.900]  我也真希望我是能夠寬容
[00:28:18.900 --> 00:28:20.900]  我希望我能夠凡事忍耐寬容
[00:28:20.900 --> 00:28:22.900]  我希望我凡事歡歡喜喜
[00:28:23.130 --> 00:28:26.130]  不關心己的忍耐寬容 但是 Tell me how
[00:28:26.130 --> 00:28:29.130]  怎麼樣子
[00:28:29.130 --> 00:28:33.130]  我怎麼樣子才能夠這樣子呢 我怎麼樣子才能夠有
[00:28:33.130 --> 00:28:36.130]  這樣子的生命呢 現在劉主任這裡就告訴我們說
[00:28:36.130 --> 00:28:39.130]  這就是今天我們主題所講 你要
[00:28:39.130 --> 00:28:40.130]  得著各樣的能力
[00:28:40.130 --> 00:28:43.130]  得著各樣的能力
[00:28:43.130 --> 00:28:46.130]  這個世界上面有很多人都在講力量
[00:28:46.130 --> 00:28:48.130]  是不是 能力這個字也就是力量
[00:28:51.130 --> 00:28:55.130]  親愛的劉主任 最近在中國有一個
[00:28:55.130 --> 00:28:59.130]  很紅的一個人 你認識他嗎
[00:28:59.130 --> 00:29:05.130]  認識嗎
[00:29:05.130 --> 00:29:10.130]  這樣子我做個調查好了 來 認識的舉一下手
[00:29:10.130 --> 00:29:14.130]  好 請放下
[00:29:14.130 --> 00:29:16.130]  有沒有人跟著他一起跳的
[00:29:16.130 --> 00:29:19.130]  已經有幾個了 有幾個粉絲了
[00:29:22.130 --> 00:29:26.130]  這個劉根宏現在這個在家裡面直播
[00:29:26.130 --> 00:29:29.130]  他全家搬到這個上海去 在家裡面直播
[00:29:29.130 --> 00:29:31.130]  這個
[00:29:31.130 --> 00:29:34.130]  現在這個很紅啊 他這個自己
[00:29:34.130 --> 00:29:37.130]  這個發展出來的一些這種健身操
[00:29:37.130 --> 00:29:40.130]  特別有一個什麼叫健指操 是不是
[00:29:40.130 --> 00:29:43.130]  健指操 踢健指的健指操
[00:29:43.130 --> 00:29:46.130]  聽說不知道是河北還是哪一個 甚至有個
[00:29:46.130 --> 00:29:49.130]  整個中學 每一天就跟著一起做健指操
[00:29:49.130 --> 00:29:52.130]  全民運動 我不知道是不是這樣子擺
[00:29:52.130 --> 00:29:58.130]  就是這樣
[00:29:58.130 --> 00:30:03.130]  全中國 可能不僅僅是只有中國
[00:30:03.130 --> 00:30:06.130]  據說他的那個抖音啊
[00:30:06.130 --> 00:30:09.130]  他的抖音的粉絲有超過了六千四百萬
[00:30:09.130 --> 00:30:15.130]  那麼 這表明一件事情就是說
[00:30:15.130 --> 00:30:18.130]  哇 大家現在都很熱衷健身嘛
[00:30:18.130 --> 00:30:21.130]  是不是啊 是不是啊 身體健康很重要
[00:30:21.130 --> 00:30:25.130]  哇 你看 像他有這個幾塊肌啊
[00:30:25.130 --> 00:30:29.130]  四塊 不是 六塊還八塊
[00:30:29.130 --> 00:30:31.130]  我只有一塊
[00:30:31.130 --> 00:30:36.130]  全民運動 哈呀 羨慕羨慕
[00:30:36.130 --> 00:30:41.130]  至少有六千四百萬的人很羨慕
[00:30:41.130 --> 00:30:44.130]  所以大家都跟著一起 呀吼呀吼呀
[00:30:44.130 --> 00:30:47.130]  全民運動 身體健康好不好
[00:30:48.130 --> 00:30:50.130]  身體有力量好不好 有沒有
[00:30:50.130 --> 00:30:52.130]  哎呀 那天還有人告訴我說
[00:30:52.130 --> 00:30:55.130]  他說慕斯你要運動 告訴我現在要運動
[00:30:55.130 --> 00:30:59.130]  我的鄰居也告訴說 哎呀 他說慕斯啊
[00:30:59.130 --> 00:31:01.130]  他說你要吃胖一點
[00:31:01.130 --> 00:31:06.130]  因為他太太生病 生病之後呢
[00:31:06.130 --> 00:31:08.130]  這個進化療什麼這些
[00:31:08.130 --> 00:31:10.130]  就弄得身體就變得很瘦
[00:31:10.130 --> 00:31:11.130]  他說你要吃胖一點
[00:31:11.130 --> 00:31:14.130]  萬一生病的時候你有本錢
[00:31:14.130 --> 00:31:16.130]  還有這麼一個道理
[00:31:17.130 --> 00:31:19.130]  全民運動 身體力量重不重要
[00:31:19.130 --> 00:31:22.130]  重要 我也注意身體重量
[00:31:22.130 --> 00:31:23.130]  雖然時間不夠
[00:31:23.130 --> 00:31:26.130]  但是我每天早上也盡量一面禱告一面走路
[00:31:26.130 --> 00:31:29.130]  全民運動 身體有力量
[00:31:29.130 --> 00:31:31.130]  世界上的人現在你可以看見
[00:31:31.130 --> 00:31:34.130]  大家都在著重這些的力量 是不是
[00:31:34.130 --> 00:31:36.130]  我們覺得身體有力量
[00:31:36.130 --> 00:31:37.130]  那麼你知道有一個
[00:31:37.130 --> 00:31:39.130]  我們中國人都知道五指燈科對不對
[00:31:39.130 --> 00:31:42.130]  那你有沒有聽過六指燈科 有沒有聽過
[00:31:42.130 --> 00:31:44.130]  哪五指燈科
[00:31:44.130 --> 00:31:46.130]  哪五指燈科
[00:31:47.130 --> 00:31:57.130]  車子 房子 妻子 兒子
[00:31:57.130 --> 00:32:00.130]  還有一個指是什麼 帽子
[00:32:00.130 --> 00:32:06.130]  那你這五指 五指燈科還不算數
[00:32:06.130 --> 00:32:09.130]  現在中國大陸還有一本書叫做六指燈科
[00:32:09.130 --> 00:32:12.130]  它這個六指 第六個指是什麼指你知道嗎
[00:32:12.130 --> 00:32:14.130]  生子
[00:32:16.130 --> 00:32:19.130]  哎呀 所以你看見現代人
[00:32:19.130 --> 00:32:22.130]  這個錢有了 房子有了 車子有了 太太有了
[00:32:22.130 --> 00:32:24.130]  兒子有了之後還是不滿足
[00:32:24.130 --> 00:32:26.130]  還想要有第六指 就是身體有
[00:32:26.130 --> 00:32:28.130]  那他的理論也很簡單
[00:32:28.130 --> 00:32:31.130]  他說你沒有身體 你什麼都沒了 是吧
[00:32:31.130 --> 00:32:34.130]  身體不健康 什麼都沒有了 是不是
[00:32:34.130 --> 00:32:36.130]  講的也很有道理 是不是
[00:32:36.130 --> 00:32:38.130]  看到沒有
[00:32:38.130 --> 00:32:42.130]  實際上大概頂多就能講到這裡了
[00:32:42.130 --> 00:32:44.130]  講到身體的力量
[00:32:44.130 --> 00:32:46.130]  講到精神的力量
[00:32:46.130 --> 00:32:49.130]  但是保羅在這地方讓我們看見有一個力量
[00:32:49.130 --> 00:32:51.130]  這個力量比這些力量更重要
[00:32:51.130 --> 00:32:56.130]  這個力量是使得你身體心靈都能夠強壯的這個力量
[00:32:56.130 --> 00:32:58.130]  這個力量叫做什麼
[00:32:58.130 --> 00:33:01.130]  他說 照他榮耀的全能
[00:33:01.130 --> 00:33:04.130]  得以在各樣的力上加力
[00:33:04.130 --> 00:33:07.130]  這個滿繞口的
[00:33:07.130 --> 00:33:09.130]  所以我要解釋一下
[00:33:09.130 --> 00:33:11.130]  在這邊他提到力量
[00:33:12.130 --> 00:33:14.130]  這個字 原文的意思
[00:33:14.130 --> 00:33:17.130]  他在
[00:33:17.130 --> 00:33:22.130]  尹夫所書第三章十六節
[00:33:22.130 --> 00:33:26.130]  這個地方提到說 求他 按著他豐盛的榮耀
[00:33:26.130 --> 00:33:30.130]  藉著他的靈 叫你們心裡的力量
[00:33:30.130 --> 00:33:32.130]  剛強起來
[00:33:32.130 --> 00:33:36.130]  在尹夫所書第三章十六節這裡講到心裡的力量
[00:33:36.130 --> 00:33:41.130]  那原文裡面講這個心裡的力量是說
[00:33:41.130 --> 00:33:44.130]  叫你的inner man
[00:33:44.130 --> 00:33:46.130]  你裡面的這個人
[00:33:46.130 --> 00:33:48.130]  剛強起來
[00:33:48.130 --> 00:33:50.130]  這有意思喔
[00:33:50.130 --> 00:33:52.130]  我們裡面還有一個人喔
[00:33:52.130 --> 00:33:56.130]  我們今天做身體健康 對不對
[00:33:56.130 --> 00:33:58.130]  連中空高麗樹告訴你說
[00:33:58.130 --> 00:34:00.130]  他有一句話很有意思
[00:34:00.130 --> 00:34:04.130]  他說 馬甲線 什麼線我都要
[00:34:04.130 --> 00:34:08.130]  那什麼什麼 贅肉 咔咔掉
[00:34:12.130 --> 00:34:14.130]  但是親愛的兄弟妹
[00:34:14.130 --> 00:34:18.130]  操練身體
[00:34:18.130 --> 00:34:21.130]  怎麼樣 身體上怎麼說
[00:34:21.130 --> 00:34:23.130]  操練身體
[00:34:23.130 --> 00:34:27.130]  操練身體
[00:34:27.130 --> 00:34:29.130]  益處還少
[00:34:29.130 --> 00:34:31.130]  唯獨什麼
[00:34:31.130 --> 00:34:34.130]  淨錢
[00:34:34.130 --> 00:34:36.130]  操練淨錢
[00:34:36.130 --> 00:34:38.130]  親愛的兄弟妹
[00:34:38.130 --> 00:34:40.130]  我再說
[00:34:40.130 --> 00:34:42.130]  我不是就這個理由
[00:34:42.130 --> 00:34:44.130]  也不是說我不讚助這種身體
[00:34:44.130 --> 00:34:46.130]  但是世界上的人大概能夠告訴你
[00:34:46.130 --> 00:34:48.130]  就是身體健康
[00:34:48.130 --> 00:34:50.130]  了不起告訴你說 精神也要健康
[00:34:50.130 --> 00:34:53.130]  但是他們不知道裡面還有一個靈
[00:34:53.130 --> 00:34:55.130]  他不知道說這個靈
[00:34:55.130 --> 00:34:58.130]  就是我們跟神之間的交通的一個管道
[00:34:58.130 --> 00:34:59.130]  一個器官
[00:34:59.130 --> 00:35:02.130]  這個靈在我們不認識神的時候呢
[00:35:02.130 --> 00:35:05.130]  亞當夏娃因為犯罪 他死了
[00:35:05.130 --> 00:35:08.130]  意思就是說 他不工作了 不奉獻了
[00:35:08.130 --> 00:35:10.130]  那麼當我們今天信了耶穌之後
[00:35:10.130 --> 00:35:12.130]  神的靈進來了
