
[00:00:00.000 --> 00:00:03.400]  我們一起禱告 求主帶領我們以下的時間
[00:21:08.460 --> 00:21:11.020]  大家都很年輕
[00:21:11.020 --> 00:21:12.660]  可能沒有經歷過五十年代
[00:21:12.660 --> 00:21:15.060]  教會是派奶粉的年代
[00:21:15.060 --> 00:21:16.140]  大家有沒有聽過
[00:21:16.140 --> 00:21:17.420]  我媽媽
[00:21:17.420 --> 00:21:18.300]  未信主
[00:21:18.300 --> 00:21:20.580]  她都說那時教會派很多奶粉
[00:21:20.580 --> 00:21:21.820]  很好
[00:21:21.820 --> 00:21:23.980]  現在又未必需要派奶粉
[00:21:27.780 --> 00:21:30.300]  但是現在我們香港的教會
[00:21:30.300 --> 00:21:32.420]  同樣都是面對很多的需要
[00:21:32.420 --> 00:21:34.460]  我們有沒有忽略呢?
[00:21:34.460 --> 00:21:36.580]  例如
[00:21:36.580 --> 00:21:38.180]  香港有很多新移民
[00:21:38.180 --> 00:21:41.340]  他們來到香港的時候
[00:21:41.340 --> 00:21:42.620]  很需要適應
[00:21:42.620 --> 00:21:44.460]  他們的子女
[00:21:44.460 --> 00:21:45.980]  要學廣東話
[00:21:45.980 --> 00:21:47.340]  要學英文
[00:21:47.340 --> 00:21:50.980]  香港人口老化的問題
[00:21:50.980 --> 00:21:53.460]  面對很多獨居長者
[00:21:53.460 --> 00:21:54.980]  有孤單的問題
[00:21:54.980 --> 00:21:57.420]  長期病患的問題
[00:21:58.580 --> 00:22:00.100]  香港近這十年
[00:22:00.100 --> 00:22:03.500]  都出現很多有特殊需要的小孩子
[00:22:03.500 --> 00:22:06.020]  父母照顧他們
[00:22:06.020 --> 00:22:07.500]  其實是很大壓力的
[00:22:07.500 --> 00:22:10.020]  他們很需要情緒的支援
[00:22:10.020 --> 00:22:12.220]  香港的離婚率
[00:22:12.220 --> 00:22:13.660]  也是越來越高
[00:22:13.660 --> 00:22:15.340]  單親家庭
[00:22:15.340 --> 00:22:17.220]  也是很普遍的事
[00:22:17.220 --> 00:22:18.900]  父兼母職
[00:22:18.900 --> 00:22:20.140]  母兼父職
[00:22:20.140 --> 00:22:22.540]  擔子也是很重
[00:22:22.540 --> 00:22:25.220]  我們面對這些的需要
[00:22:25.220 --> 00:22:26.500]  我們的社會
[00:22:26.820 --> 00:22:28.260]  有沒有忽略呢?
[00:22:28.260 --> 00:22:30.620]  一方面我們說
[00:22:30.620 --> 00:22:32.420]  我們的神是愛的神
[00:22:32.420 --> 00:22:35.700]  但是我們有沒有在生命的裏邊
[00:22:35.700 --> 00:22:40.260]  來踐行愛這個信仰的核心價值呢?
[00:22:40.260 --> 00:22:42.860]  這些都可能會影響到
[00:22:42.860 --> 00:22:44.900]  回到香港的時候
[00:22:44.900 --> 00:22:46.060]  等於每個需要
[00:22:46.060 --> 00:22:47.620]  不得到滿足的時候
[00:22:47.620 --> 00:22:49.100]  被忽略的時候
[00:22:49.100 --> 00:22:50.900]  都會影響到合一
[00:22:50.900 --> 00:22:53.300]  當然最近就是
[00:22:53.300 --> 00:22:56.980]  香港教會時刻都討論
[00:22:56.980 --> 00:22:58.900]  教務同工經常討論的就是
[00:22:58.900 --> 00:23:02.500]  信徒應不應該怎樣去回應
[00:23:02.500 --> 00:23:05.300]  社會的一些爭議的議題呢?
[00:23:05.300 --> 00:23:07.460]  我們還是不是應該要躲在
[00:23:07.460 --> 00:23:10.780]  「政教分離」這個招牌的後面呢?
[00:23:10.780 --> 00:23:14.020]  弟兄姊妹怎樣在社會上去活出
[00:23:14.020 --> 00:23:16.420]  社會公義呢?
[00:23:16.420 --> 00:23:20.380]  我們應該要怎樣從信仰的角度來回應呢?
[00:23:20.380 --> 00:23:23.380]  就好像啟福
[00:23:23.380 --> 00:23:26.380]  我們差不多邁向第三年的時候
[00:23:26.380 --> 00:23:28.380]  教會的增長裏邊
[00:23:28.380 --> 00:23:31.580]  教務同工發覺都開始在開會的時候
[00:23:31.580 --> 00:23:33.380]  都討論到有些需要
[00:23:33.380 --> 00:23:35.380]  我們都要正視
[00:23:35.380 --> 00:23:37.380]  例如大家有沒有發覺
[00:23:37.380 --> 00:23:40.380]  譬如每個月的親子崇拜的時候
[00:23:40.380 --> 00:23:43.380]  來的小朋友是越來越多了
[00:23:43.380 --> 00:23:45.380]  我們就開始發現
[00:23:45.380 --> 00:23:47.380]  其實真的不夠兒童主義學的了
[00:23:47.380 --> 00:23:50.380]  特別幼稚級的老師
[00:23:50.380 --> 00:23:52.380]  又或者我們都想到
[00:23:52.380 --> 00:23:56.380]  我們要不要部署第二課的崇拜呢?
[00:23:56.380 --> 00:23:57.380]  如果我們部署
[00:23:57.380 --> 00:24:00.380]  譬如晚課崇拜的時候
[00:24:00.380 --> 00:24:03.380]  我們侍奉人手又夠不夠呢?
[00:24:03.380 --> 00:24:06.380]  又或者團契不斷去增長
[00:24:06.380 --> 00:24:10.380]  我們又夠不夠查經組長去帶領呢?
[00:24:10.380 --> 00:24:11.380]  再說一次
[00:24:11.380 --> 00:24:13.380]  這些都是good problem
[00:24:13.380 --> 00:24:17.380]  教會不增長就不會有這些問題
[00:24:17.380 --> 00:24:22.380]  但卻是我們神要我們去面對的需要
[00:24:22.380 --> 00:24:24.380]  那麼多需要
[00:24:24.380 --> 00:24:26.380]  如果全部都是教務同工去做
[00:24:26.380 --> 00:24:28.380]  就只有兩個字
[00:24:28.380 --> 00:24:30.380]  死得
[00:24:30.380 --> 00:24:33.380]  上個禮拜我說burn out
[00:24:33.380 --> 00:24:37.380]  肯定第一時間我們三個死了
[00:24:37.380 --> 00:24:38.380]  但我們看一看
[00:24:38.380 --> 00:24:40.380]  使徒他們怎樣去面對
[00:24:40.380 --> 00:24:43.380]  這些需要
[00:24:43.380 --> 00:24:46.380]  請姐妹幫我讀二至六節
[00:24:46.380 --> 00:24:48.380]  二至六節請姐妹
[00:24:48.380 --> 00:24:50.380]  好 謝謝
[00:24:50.380 --> 00:24:51.380]  首先我們看到
[00:24:51.380 --> 00:24:55.380]  使徒他們正視這個問題的本質
[00:24:55.380 --> 00:24:57.380]  這裡說到說希臘話的寡婦
[00:24:57.380 --> 00:24:59.380]  他們的需要被忽略
[00:24:59.380 --> 00:25:00.380]  使徒聽到的時候
[00:25:00.380 --> 00:25:02.380]  他們不是用一個屬靈藉口
[00:25:02.380 --> 00:25:04.380]  去壓抑人的肉身需要
[00:25:04.380 --> 00:25:05.380]  不用理那麼多
[00:25:05.380 --> 00:25:07.380]  總之我們傳揚主義的福音
[00:25:07.380 --> 00:25:10.380]  我們繼續傳福音
[00:25:10.380 --> 00:25:11.380]  他們不是
[00:25:11.380 --> 00:25:12.380]  他們看到這個需要的時候
[00:25:12.380 --> 00:25:13.380]  他們是正視
[00:25:13.380 --> 00:25:14.380]  馬上看到十二使徒
[00:25:14.380 --> 00:25:18.380]  叫所有的門徒來開大會
[00:25:18.380 --> 00:25:21.380]  相信是信耶穌所有的會眾
[00:25:21.380 --> 00:25:23.380]  他們覺得這件事是重要的
[00:25:23.380 --> 00:25:25.380]  他們正視
[00:25:25.380 --> 00:25:29.380]  這個確實是教會裡一個要處理的問題
[00:25:29.380 --> 00:25:30.380]  而且是即時回應
[00:25:30.380 --> 00:25:34.380]  他們一方面去進行大使命
[00:25:34.380 --> 00:25:38.380]  另一方面他們也進行大誡命
[00:25:38.380 --> 00:25:41.380]  行公義、好憐憫
[00:25:41.380 --> 00:25:43.380]  他們關注屬靈的需要
[00:25:43.380 --> 00:25:46.380]  同時也關注肉身的需要
[00:25:46.380 --> 00:25:49.380]  就好像主耶穌在世上一樣
[00:25:49.380 --> 00:25:54.380]  但是他們看到自己有不同的侍奉的呼召
[00:25:54.380 --> 00:25:57.380]  我們之前一至五章裡
[00:25:57.380 --> 00:25:59.380]  也看到當時的耶路撒冷教會
[00:25:59.380 --> 00:26:01.380]  是凡物公用的
[00:26:01.380 --> 00:26:04.380]  他們把自己的田產賣掉
[00:26:04.380 --> 00:26:06.380]  就把錢拿出來
[00:26:06.380 --> 00:26:08.380]  有幾章也說到
[00:26:08.380 --> 00:26:12.380]  他們把錢放在使徒腳前
[00:26:12.380 --> 00:26:14.380]  所以我們有理由相信
[00:26:14.380 --> 00:26:18.380]  當時負責分派物資和錢
[00:26:18.380 --> 00:26:20.380]  給不同的人的責任
[00:26:20.380 --> 00:26:24.380]  是擔當在十二使徒的身上
[00:26:24.380 --> 00:26:27.380]  如果人少的時候還可以
[00:26:27.380 --> 00:26:31.380]  現在教會有五千多人
[00:26:31.380 --> 00:26:35.380]  五千多人就不是一件小的工作
[00:26:35.380 --> 00:26:38.380]  就好像安排二十人的外賢
[00:26:38.380 --> 00:26:41.380]  和安排一百二十人的外賢
[00:26:41.380 --> 00:26:43.380]  是很不同的
[00:26:43.380 --> 00:26:46.380]  二十人一兩個人可以搞定
[00:26:46.380 --> 00:26:49.380]  安排一百二十人就不是開玩笑
[00:26:49.380 --> 00:26:52.380]  但是他們有智慧去想到
[00:26:52.380 --> 00:26:54.380]  第二章就說到
[00:26:54.380 --> 00:26:58.380]  我們撇下神的道去管理飯食
[00:26:58.380 --> 00:27:00.380]  是不合宜的
[00:27:00.380 --> 00:27:03.380]  不合宜這個字是從神的角度去看
[00:27:03.380 --> 00:27:06.380]  不合宜是不對的
[00:27:06.380 --> 00:27:09.380]  他們很清楚看見自己的優先次序
[00:27:09.380 --> 00:27:12.380]  他們清楚自己的首要呼召
[00:27:12.380 --> 00:27:15.380]  是去作使徒的即時侍奉
[00:27:15.380 --> 00:27:18.380]  我想大家留意「侍奉」這個字
[00:27:18.380 --> 00:27:23.380]  「侍奉」這個字大家在和修版
[00:27:23.380 --> 00:27:26.380]  即是你印在程序表裏的聖經
[00:27:26.380 --> 00:27:28.380]  就只出現在第四節
[00:27:28.380 --> 00:27:31.380]  但其實在原文這七節的經文裏
[00:27:31.380 --> 00:27:34.380]  有三次出現了「侍奉」這個字
[00:27:34.380 --> 00:27:37.380]  第一次出現在第一節
[00:27:37.380 --> 00:27:41.380]  說到日常的宮級的侍奉上
[00:27:41.380 --> 00:27:45.380]  忽略了他們的寡婦
[00:27:45.380 --> 00:27:49.380]  第二次出現在第二節
[00:27:49.380 --> 00:27:52.380]  我們撇下神的道的侍奉
[00:27:52.380 --> 00:27:55.380]  去管理飯食是不合宜的
[00:27:55.380 --> 00:27:58.380]  第三次出現就是印在程序表裏
[00:27:58.380 --> 00:28:03.380]  我們要專注於祈禱和傳道的侍奉
[00:28:03.380 --> 00:28:08.380]  這七節裏已經出現了三次這個侍奉
[00:28:08.380 --> 00:28:11.380]  但這裏是說有兩種不同的侍奉
[00:28:11.380 --> 00:28:15.380]  第一種侍奉是宮級寡婦需要的侍奉
[00:28:15.380 --> 00:28:21.380]  第二種是傳揚主的福音和祈禱的侍奉
[00:28:21.380 --> 00:28:26.380]  門徒很清楚看到自己的首要呼召的侍奉
[00:28:26.380 --> 00:28:29.380]  是傳道和祈禱
[00:28:29.380 --> 00:28:33.380]  不是說供應飯食是比較差的侍奉
[00:28:33.380 --> 00:28:35.380]  只不過是不同
[00:28:35.380 --> 00:28:37.380]  都是很重要
[00:28:37.380 --> 00:28:40.380]  於是他們決定在這個優先次序下
[00:28:40.380 --> 00:28:45.380]  他們決定要委派人去做這個供應飯食的事
[00:28:45.380 --> 00:28:50.380]  於是他們在行政架構上就選了七個人出來
[00:28:50.380 --> 00:28:52.380]  你問我為什麼要選七個
[00:28:52.380 --> 00:28:54.380]  為什麼不是八個不是九個呢
[00:28:54.380 --> 00:28:59.380]  我猜他們應該是跟當時猶太人源遠流長的一個制度
[00:28:59.380 --> 00:29:03.380]  因為在工會或者他們一些集會裏面
[00:29:03.380 --> 00:29:07.380]  他們很多時候都會選七個或者七十個領袖出來
[00:29:07.380 --> 00:29:09.380]  所以他們就選了七個
[00:29:09.380 --> 00:29:14.380]  這個就成為了日後第一世紀教會的架構
[00:29:14.380 --> 00:29:15.380]  即是執事
[00:29:15.380 --> 00:29:17.380]  但當時這些不是叫執事
[00:29:17.380 --> 00:29:23.380]  我想大家留意就是他們選這七個人的條件
[00:29:23.380 --> 00:29:26.380]  他們在第三節裏面說到
[00:29:26.380 --> 00:29:30.380]  這些人的質素就是要好明星
[00:29:30.380 --> 00:29:32.380]  滿有聖靈和智慧
[00:29:32.380 --> 00:29:35.380]  選出來的領袖有三大要求
[00:29:35.380 --> 00:29:37.380]  好明星的意思就是說
[00:29:37.380 --> 00:29:42.380]  這個人他在平時的行事為人裏面
[00:29:42.380 --> 00:29:46.380]  是經過試驗證明他是一個成熟的人
[00:29:46.380 --> 00:29:48.380]  熟靈成熟的人
[00:29:48.380 --> 00:29:52.380]  第二就是這個人是滿有聖靈的智慧
[00:29:52.380 --> 00:29:58.380]  即是說這個人是願意隨時敏感聖靈的引導
[00:29:58.380 --> 00:30:02.380]  去作出合適有智慧的判斷
[00:30:02.380 --> 00:30:07.380]  第三就是他是靠著聖靈的能力去做事
[00:30:07.380 --> 00:30:10.380]  而不是靠自己的血氣
[00:30:10.380 --> 00:30:14.380]  其實我們看到聖靈彰顯出來通常都是兩大類
[00:30:14.380 --> 00:30:17.380]  聖靈彰顯出來就是能力
[00:30:17.380 --> 00:30:20.380]  第二就是智慧
[00:30:20.380 --> 00:30:23.380]  知識引導我們進入真理
[00:30:23.380 --> 00:30:27.380]  大家發現這些人是派飯的
[00:30:27.380 --> 00:30:30.380]  即是他負責供應寡婦的需要
[00:30:30.380 --> 00:30:34.380]  聖經沒有說到他們是來自社福界
[00:30:34.380 --> 00:30:38.380]  也沒有說到他們有組織能力
[00:30:38.380 --> 00:30:40.380]  懂得擺枱
[00:30:40.380 --> 00:30:47.380]  沒有 反而重點放在了屬靈的品格上
[00:30:47.380 --> 00:30:52.380]  因為即使是供應飯食的侍奉
[00:30:52.380 --> 00:30:55.380]  也是一個服侍神的功
[00:30:55.380 --> 00:30:58.380]  他們看重的是屬靈的品格
[00:30:58.380 --> 00:31:02.380]  還有大家留意這七個人的名字
[00:31:02.380 --> 00:31:05.380]  其實那些我都不知道是什麼人
[00:31:05.380 --> 00:31:08.380]  但他們全部的名字都是希臘名
[00:31:08.380 --> 00:31:14.380]  即是這些人是可以跟寡婦對話的
[00:31:14.380 --> 00:31:16.380]  可以溝通的
[00:31:16.380 --> 00:31:20.380]  有兩個人的名字我想大家特別留意
[00:31:20.380 --> 00:31:23.380]  第一個就是屍體犯
[00:31:23.380 --> 00:31:26.380]  第七章會再出現這個人
[00:31:26.380 --> 00:31:29.380]  他就是第七章的主角
[00:31:29.380 --> 00:31:31.380]  死了 殉道
[00:31:31.380 --> 00:31:33.380]  但他不是因為派飯而死了
[00:31:33.380 --> 00:31:36.380]  他是傳福音死了
[00:31:36.380 --> 00:31:38.380]  這些人不是只是派飯
[00:31:38.380 --> 00:31:41.380]  他同時傳福音
[00:31:41.380 --> 00:31:43.380]  他是因為傳福音而殉道
[00:31:43.380 --> 00:31:45.380]  甚至是第一個
[00:31:45.380 --> 00:31:48.380]  第二個人是肥膩
[00:31:48.380 --> 00:31:51.380]  肥膩在第八章會出現
[00:31:51.380 --> 00:31:54.380]  他跟一個太監傳福音
[00:31:54.380 --> 00:31:55.380]  他也是傳福音
[00:31:55.380 --> 00:31:57.380]  第八章出現的時候
[00:31:57.380 --> 00:31:59.380]  不是在說他管理飯食
[00:31:59.380 --> 00:32:02.380]  我們看到頂智慧初期教會
[00:32:02.380 --> 00:32:07.380]  到第六章這個階段進入了突破性的發展
[00:32:07.380 --> 00:32:09.380]  就是侍奉的工作
[00:32:09.380 --> 00:32:14.380]  不再只是停留在十二個使徒身上
[00:32:14.380 --> 00:32:17.380]  而是神明顯地在這個時間
[00:32:17.380 --> 00:32:21.380]  興起更多人去擔當侍奉的角色
[00:32:21.380 --> 00:32:24.380]  以致教會可以繼續成長
[00:32:24.380 --> 00:32:26.380]  福音可以繼續被廣傳
[00:32:26.380 --> 00:32:31.380]  因為當使徒選了這十七個人出來的時候
[00:32:31.380 --> 00:32:33.380]  按手禱告 差遣他們之後
[00:32:33.380 --> 00:32:38.380]  他們就可以繼續專心去傳福音 去祈禱
[00:32:38.380 --> 00:32:40.380]  所以第六章第七節
[00:32:40.380 --> 00:32:43.380]  盧家完了這件事之後
[00:32:43.380 --> 00:32:47.380]  給了一個評語
[00:32:47.380 --> 00:32:50.380]  我們一起讀第六章第七節
[00:33:01.380 --> 00:33:03.380]  這是一個時功報告
[00:33:03.380 --> 00:33:08.380]  在《使徒人傳》裏面有六次類似的時功報告
[00:33:08.380 --> 00:33:09.380]  這是第一句
[00:33:09.380 --> 00:33:17.380]  這個時功報告裏面有三個事情不斷發生
[00:33:17.380 --> 00:33:21.380]  第一個就是神的道興旺起來
[00:33:21.380 --> 00:33:23.380]  不斷興旺起來
[00:33:23.380 --> 00:33:27.380]  大家留意 他說的是神的道興旺起來
[00:33:27.380 --> 00:33:29.380]  不是教會不斷興旺起來
[00:33:32.380 --> 00:33:37.380]  而且這裏說的是神的道是主角
[00:33:37.380 --> 00:33:40.380]  而且是主動的
[00:33:40.380 --> 00:33:42.380]  更加精確的是
[00:33:42.380 --> 00:33:46.380]  神的道有沒有一直被傳開
[00:33:46.380 --> 00:33:48.380]  不斷去結果子
[00:33:48.380 --> 00:33:51.380]  我想起耶穌的殺種比喻
[00:33:51.380 --> 00:33:55.380]  祂說到殺到不同的土壤
[00:33:55.380 --> 00:33:58.380]  殺到很土的時候
[00:33:58.380 --> 00:34:02.380]  種子聽了神的道的時候
[00:34:02.380 --> 00:34:04.380]  會結果子不斷的增長
[00:34:04.380 --> 00:34:08.380]  說的是質量和數量的增長
[00:34:08.380 --> 00:34:12.380]  第二件事是會不斷發生的
[00:34:12.380 --> 00:34:16.380]  就是門徒的數目不斷增加
[00:34:16.380 --> 00:34:18.380]  第三件事是在發生的
[00:34:18.380 --> 00:34:20.380]  就是祭司
[00:34:20.380 --> 00:34:24.380]  祭司是不斷信耶穌
[00:34:24.380 --> 00:34:25.380]  祭司是什麼人?
[00:34:25.380 --> 00:34:27.380]  是一些宗教的人士
[00:34:27.380 --> 00:34:28.380]  但是大家留意
[00:34:28.380 --> 00:34:30.380]  祭司前面沒有大字
[00:34:30.380 --> 00:34:32.380]  不是大祭司
[00:34:32.380 --> 00:34:33.380]  是普通祭司
[00:34:33.380 --> 00:34:35.380]  他們是不同的
[00:34:35.380 --> 00:34:38.380]  這班祭司是基層人士
[00:34:38.380 --> 00:34:41.380]  他們不是長期在耶路撒冷的聖殿
[00:34:41.380 --> 00:34:45.380]  他們是每年按班次
[00:34:45.380 --> 00:34:50.380]  兩個星期到聖殿裏去當值
[00:34:50.380 --> 00:34:53.380]  而他們和大祭司
[00:34:53.380 --> 00:34:56.380]  大祭司是屬於一些權貴人士
[00:34:56.380 --> 00:34:58.380]  在公會裏
[00:34:58.380 --> 00:34:59.380]  他們很多時候
[00:34:59.380 --> 00:35:01.380]  那些十一奉獻
[00:35:01.380 --> 00:35:03.380]  都會被大祭司剝削
[00:35:03.380 --> 00:35:06.380]  所以其實本來他們已經
[00:35:06.380 --> 00:35:09.380]  和大祭司之間有張力
[00:35:09.380 --> 00:35:10.380]  現在說的是
[00:35:10.380 --> 00:35:13.380]  這些祭司都聽了神的道
[00:35:13.380 --> 00:35:14.380]  信了耶穌
[00:35:14.380 --> 00:35:18.380]  以致引起公會的注意
[00:35:18.380 --> 00:35:20.380]  可以很簡單來說
[00:35:20.380 --> 00:35:23.380]  路加這個六章七節的報告
[00:35:23.380 --> 00:35:26.380]  是給一個like一至六節
[00:35:26.380 --> 00:35:28.380]  所發生的事
[00:35:28.380 --> 00:35:32.380]  當前本來是一個危機
[00:35:32.380 --> 00:35:34.380]  可以造成教會分裂
[00:35:34.380 --> 00:35:36.380]  但是試圖很有智慧
[00:35:36.380 --> 00:35:38.380]  去處理得恰當
[00:35:38.380 --> 00:35:40.380]  他們去正視問題
[00:35:40.380 --> 00:35:43.380]  去看到不同的侍奉的呼召
[00:35:43.380 --> 00:35:47.380]  他們在行政架構上作出改變
[00:35:47.380 --> 00:35:49.380]  委派合適的領袖
[00:35:49.380 --> 00:35:53.380]  以致神的道越見興旺
[00:35:53.380 --> 00:35:55.380]  在這裏我看到
[00:35:55.380 --> 00:35:57.380]  其實有一個很重要的原則
[00:35:57.380 --> 00:35:58.380]  我們歸納到
[00:35:58.380 --> 00:36:00.380]  一個屬靈群體
[00:36:00.380 --> 00:36:04.380]  必須要敏感當時處境裏的一些需要
[00:36:04.380 --> 00:36:06.380]  索出適時的回應
[00:36:06.380 --> 00:36:08.380]  以致教會可以繼續增長
[00:36:08.380 --> 00:36:10.380]  對於啟福堂今天
[00:36:10.380 --> 00:36:12.380]  我們有甚麼應用呢
[00:36:12.380 --> 00:36:14.380]  我給大家的應用是
[00:36:14.380 --> 00:36:18.380]  我們其實都要學習敏銳和回應
[00:36:18.380 --> 00:36:20.380]  群體內外的需要
[00:36:20.380 --> 00:36:23.380]  以致福音越見興旺
[00:36:23.380 --> 00:36:28.380]  我給大家有三點想和大家分享
[00:36:28.380 --> 00:36:30.380]  第一點是正視問題
[00:36:30.380 --> 00:36:33.380]  令到危機變成轉機
[00:36:33.380 --> 00:36:35.380]  剛才開始的時候都說過
[00:36:35.380 --> 00:36:36.380]  耶路撒冷的教會
[00:36:36.380 --> 00:36:38.380]  由第二章到現在
[00:36:38.380 --> 00:36:40.380]  都在風雨飄搖的日子裏成長
[00:36:40.380 --> 00:36:43.380]  面對外面內面的壓力
[00:36:43.380 --> 00:36:46.380]  但是是越有壓力是越成長
[00:36:46.380 --> 00:36:49.380]  我們看到路加北下的耶路撒冷教會
[00:36:49.380 --> 00:36:51.380]  是不斷增長
[00:36:51.380 --> 00:36:53.380]  原來這些問題
[00:36:53.380 --> 00:36:56.380]  都是在聖靈的容許下去發生
[00:36:56.380 --> 00:36:59.380]  為要教會學習去成長
[00:36:59.380 --> 00:37:03.380]  教會要學習倚靠神
[00:37:03.380 --> 00:37:05.380]  倚靠神的道來去面對
[00:37:05.380 --> 00:37:08.380]  耶穌基督都曾經說過
[00:37:08.380 --> 00:37:10.380]  祂結果子的資質
[00:37:10.380 --> 00:37:12.380]  祂會去修剪
[00:37:12.380 --> 00:37:15.380]  令到祂的結果子更多
[00:37:15.380 --> 00:37:18.380]  教會不時要面對修剪
[00:37:18.380 --> 00:37:21.380]  問題是我們有沒有對準上帝
[00:37:21.380 --> 00:37:23.380]  去面對這些問題
[00:37:23.380 --> 00:37:26.380]  2014年的佔中事件
[00:37:26.380 --> 00:37:29.380]  對於香港教會其實是很大衝擊
[00:37:29.380 --> 00:37:33.380]  最近經常說衝擊這個字
[00:37:33.380 --> 00:37:35.380]  說到厭世
[00:37:35.380 --> 00:37:38.380]  對於教會來說是一個很大的挑戰
[00:37:38.380 --> 00:37:41.380]  當時教會面對很大壓力
[00:37:41.380 --> 00:37:45.380]  甚至大家都知道有群組
[00:37:45.380 --> 00:37:47.380]  有人離開群組
[00:37:47.380 --> 00:37:50.380]  帶來吵架和撕裂的情況
[00:37:50.380 --> 00:37:52.380]  其實這件事之後
[00:37:52.380 --> 00:37:56.380]  教睦同工很多聚在一起討論
[00:37:56.380 --> 00:37:59.380]  還有很多的禱告去反省
[00:37:59.380 --> 00:38:03.380]  其實教會應該怎樣去面對這個時代
[00:38:03.380 --> 00:38:06.380]  我們面對政治的議題
[00:38:06.380 --> 00:38:08.380]  社會的議題
[00:38:08.380 --> 00:38:12.380]  究竟我們應該怎樣去尋求神的心意
[00:38:12.380 --> 00:38:14.380]  可以去教導
[00:38:14.380 --> 00:38:16.380]  幫助弟兄姊妹
[00:38:16.380 --> 00:38:19.380]  懂得用信仰去回應
[00:38:19.380 --> 00:38:22.380]  所以雖然是一件危機的事
[00:38:22.380 --> 00:38:24.380]  好像是危機的事
[00:38:24.380 --> 00:38:28.380]  但其實也是讓教會成長的機會
[00:38:28.380 --> 00:38:33.380]  第二個我想和大家分享的應用就是
[00:38:34.380 --> 00:38:38.380]  我們要去回應需要去實踐福音
[00:38:38.380 --> 00:38:41.380]  第一世紀的教會正如我們現在的教會一樣
[00:38:41.380 --> 00:38:44.380]  都不是在一個真空裏面去成長
[00:38:44.380 --> 00:38:46.380]  不是空降
[00:38:46.380 --> 00:38:48.380]  不可以獨善其身
[00:38:48.380 --> 00:38:50.380]  不可以不食人間煙火
[00:38:50.380 --> 00:38:57.380]  當時的社會對於第一世紀的教會是怎樣評價的
[00:38:57.380 --> 00:39:00.380]  第五章第十三節說
[00:39:00.380 --> 00:39:03.380]  當時的百姓卻尊重他們
[00:39:03.380 --> 00:39:08.380]  就是因為當時的教會在社會上踐行福音
[00:39:08.380 --> 00:39:11.380]  他們有去救濟這些窮人
[00:39:11.380 --> 00:39:14.380]  有去照顧孤兒寡婦
[00:39:14.380 --> 00:39:17.380]  甚至將來我們再看到史唐人傳
[00:39:17.380 --> 00:39:19.380]  耶路撒冷有饑荒
[00:39:19.380 --> 00:39:25.380]  外邦的教會去籌錢去捐款去幫助耶路撒冷的居民
[00:39:25.380 --> 00:39:31.380]  今日我們香港的教會對於社會又有什麼責任呢
[00:39:32.380 --> 00:39:34.380]  是正面還是負面呢
[00:39:34.380 --> 00:39:38.380]  我想最近是正面比較多
[00:39:38.380 --> 00:39:40.380]  之前都是比較負面的
[00:39:40.380 --> 00:39:43.380]  因為覺得教會比較離地
[00:39:43.380 --> 00:39:45.380]  信仰私有化
[00:39:45.380 --> 00:39:47.380]  經常聽到這些詞語
[00:39:47.380 --> 00:39:50.380]  經常只顧在四面牆裏面
[00:39:50.380 --> 00:39:55.380]  祈禱 默想 退休 讀經 查經
[00:39:55.380 --> 00:40:04.380]  似乎不能在社會上有什麼能夠彰顯道成肉身的東西
[00:40:04.380 --> 00:40:10.380]  我們看到初期的教會對社會是有震撼有影響力的時候
[00:40:10.380 --> 00:40:13.380]  或者我們都需要去想一想
[00:40:13.380 --> 00:40:15.380]  其實未來的日子
[00:40:15.380 --> 00:40:20.380]  我相信社會的議題會不斷有很多
[00:40:22.380 --> 00:40:26.380]  丙姐妹 我想我們真的要學習去關心社會
[00:40:26.380 --> 00:40:31.380]  我想今時今日我們都不會不看報紙
[00:40:31.380 --> 00:40:34.380]  或者手機不看新聞
[00:40:34.380 --> 00:40:40.380]  我想我們最起碼要做的就是為社會的事祈禱
[00:40:40.380 --> 00:40:44.380]  我都很贊成牧師說
[00:40:44.380 --> 00:40:48.380]  我們一邊看新聞一邊祈禱 學習
[00:40:48.380 --> 00:40:54.380]  前幾天我看到一個17歲的少女
[00:40:54.380 --> 00:40:58.380]  因為販毒 被判監獄17年
[00:40:58.380 --> 00:41:04.380]  因為她運毒 運了很多
[00:41:04.380 --> 00:41:08.380]  我心想她的前途 怎麼辦呢
[00:41:08.380 --> 00:41:12.380]  17年 心裏立刻為這個女孩祈禱
[00:41:12.380 --> 00:41:14.380]  求主憐憫她的人生
[00:41:14.380 --> 00:41:19.380]  求主憐憫她前面要走的路
[00:41:19.380 --> 00:41:23.380]  她都很慘 她的家庭環境都不好
[00:41:23.380 --> 00:41:26.380]  我想我們第一件事學習
[00:41:26.380 --> 00:41:29.380]  看到新聞不要只是罵字
[00:41:29.380 --> 00:41:32.380]  學習立刻祈禱
[00:41:32.380 --> 00:41:35.380]  不知靚定不靚 立刻祈禱
[00:41:35.380 --> 00:41:39.380]  還有求主給我們有智慧去回應
[00:41:40.380 --> 00:41:45.380]  另外就是我們遇到一些社會上不公義的事情
[00:41:45.380 --> 00:41:49.380]  或者我們都有責任用不同的方式去表達
[00:41:49.380 --> 00:41:51.380]  當然是和平理性
[00:41:51.380 --> 00:41:55.380]  防止這些事情繼續去腐化下去
