
[00:00:00.000 --> 00:00:01.320]  讀兩節的聖經
[00:18:33.320 --> 00:18:39.560]  多少的回憶在其中一一不捨
[00:18:39.560 --> 00:18:42.480]  回去看看你家的Garage也一樣
[00:18:42.480 --> 00:18:46.280]  多少的Junk堆積如山
[00:18:46.280 --> 00:18:49.960]  就是捨不得丟
[00:18:49.960 --> 00:18:51.880]  多少時候在我們的生命裡面
[00:18:51.880 --> 00:18:53.920]  不也是這樣
[00:18:53.920 --> 00:18:56.520]  多少舊有的東西
[00:18:56.520 --> 00:18:58.360]  多少的回憶
[00:18:58.360 --> 00:19:00.720]  多少的創傷
[00:19:00.720 --> 00:19:03.720]  我們就緊緊的抓住
[00:19:03.720 --> 00:19:06.120]  不放
[00:19:06.120 --> 00:19:08.000]  也不肯饒恕
[00:19:08.000 --> 00:19:10.080]  不肯讓它過去
[00:19:10.080 --> 00:19:12.800]  也不容許主的手來工作
[00:19:12.800 --> 00:19:15.400]  不容許主的生命來永留
[00:19:15.400 --> 00:19:16.400]  No No No 弟兄姐妹
[00:19:16.400 --> 00:19:18.480]  你要放下
[00:19:18.480 --> 00:19:21.120]  因為說要Let go
[00:19:21.120 --> 00:19:23.200]  Let God
[00:19:23.200 --> 00:19:25.760]  不要再容許舊有的事物
[00:19:25.760 --> 00:19:29.280]  來瑕疵你的生命了
[00:19:29.280 --> 00:19:31.440]  你要放手
[00:19:31.440 --> 00:19:33.280]  讓上帝來工作
[00:19:33.280 --> 00:19:36.360]  讓神的靈來運行吧
[00:19:36.360 --> 00:19:40.360]  不要再被這些事情所瑕疵了
[00:19:40.360 --> 00:19:41.200]  做一個基督徒
[00:19:41.200 --> 00:19:43.360]  你需要明白一件事情
[00:19:43.360 --> 00:19:45.040]  主的生命在你裡面
[00:19:45.040 --> 00:19:48.120]  是大有能力的
[00:19:48.120 --> 00:19:51.120]  主的生命有得勝的能力
[00:19:51.120 --> 00:19:52.640]  主的生命在你裡面
[00:19:52.640 --> 00:19:56.640]  是活滾滾江河的能力
[00:19:56.640 --> 00:19:57.840]  主的生命在你裡面
[00:19:57.840 --> 00:20:00.440]  帶著十之家的能力
[00:20:00.440 --> 00:20:03.680]  能夠斷開一些罪惡的鎖鏈
[00:20:03.680 --> 00:20:06.880]  今天如果你在罪惡的鎖鏈當中
[00:20:06.880 --> 00:20:09.520]  多少時候你心中掙扎
[00:20:09.520 --> 00:20:11.760]  好像走不出去
[00:20:11.760 --> 00:20:12.640]  我告訴你要知道
[00:20:12.640 --> 00:20:14.200]  在你裡面主的生命
[00:20:14.200 --> 00:20:17.000]  是帶著全命的
[00:20:17.000 --> 00:20:19.000]  你要放下這一切
[00:20:19.000 --> 00:20:23.080]  你要迴轉歸向順從神
[00:20:23.080 --> 00:20:25.560]  神的能力能夠斷開在你生命上
[00:20:25.560 --> 00:20:26.920]  一切罪惡的鎖鏈
[00:20:26.920 --> 00:20:29.880]  釋放你的自由
[00:20:29.880 --> 00:20:31.160]  主的生命是一個
[00:20:31.160 --> 00:20:33.960]  從死裡復活的生命
[00:20:33.960 --> 00:20:35.120]  它能夠在你裡面
[00:20:35.120 --> 00:20:37.160]  帶來一種翻轉的大能
[00:20:37.160 --> 00:20:40.400]  無論你覺得多麼不可能
[00:20:40.400 --> 00:20:44.240]  在人來想復活一些不可能的事情
[00:20:44.240 --> 00:20:49.480]  但再生永遠沒有難成的事情
[00:20:49.480 --> 00:20:50.800]  主的生命在你裡面
[00:20:50.800 --> 00:20:53.640]  帶著五尋潔的能力
[00:20:53.640 --> 00:20:56.560]  讓你侍奉帶著國孝
[00:20:56.560 --> 00:20:59.840]  侍奉帶著能力跟權柄
[00:20:59.840 --> 00:21:04.240]  讓你生活有能力
[00:21:04.240 --> 00:21:05.160]  那你說為什麼今天
[00:21:05.160 --> 00:21:08.720]  我感覺不到這種能力
[00:21:08.720 --> 00:21:10.080]  我常說
[00:21:10.080 --> 00:21:14.160]  這就好像你到水壩去參觀一樣
[00:21:14.160 --> 00:21:15.240]  你到水壩去看
[00:21:15.240 --> 00:21:17.920]  其實水壩裡的水是非常有能力
[00:21:17.920 --> 00:21:20.800]  是有發電的能力在那裡
[00:21:20.800 --> 00:21:23.320]  可是你去水壩去看的時候
[00:21:23.320 --> 00:21:25.600]  好像很平靜那個水
[00:21:25.600 --> 00:21:28.320]  看不出什麼能力在其中
[00:21:28.320 --> 00:21:30.600]  我請問那個水壩的水的能力
[00:21:30.600 --> 00:21:33.440]  是什麼時候被釋放出來
[00:21:33.440 --> 00:21:37.040]  必須是那個水閘的門被打開的時候
[00:21:37.040 --> 00:21:39.160]  那個水衝下來的時候
[00:21:39.160 --> 00:21:43.160]  那種帶著多大的能量被釋放出來
[00:21:43.160 --> 00:21:46.200]  同樣在我們生命當中也是如此
[00:21:46.200 --> 00:21:50.160]  我們必須打開我們生命那個水閘門
[00:21:50.160 --> 00:21:53.320]  我們才能夠經歷神的能力
[00:21:53.320 --> 00:21:55.600]  什麼是我們生命中那個水閘門
[00:21:55.600 --> 00:21:56.280]  我告訴你
[00:21:56.280 --> 00:21:59.920]  就是我們對神的順服
[00:21:59.920 --> 00:22:02.040]  什麼時候我們選擇來順服神
[00:22:02.040 --> 00:22:04.400]  其實是一種選擇
[00:22:04.400 --> 00:22:06.840]  當你在罪惡的捆綁當中的時候
[00:22:06.840 --> 00:22:09.280]  當你在創傷的裡面的時候
[00:22:09.280 --> 00:22:11.080]  當你在環境所捆綁
[00:22:11.080 --> 00:22:13.320]  其實裡面那個選擇
[00:22:13.320 --> 00:22:14.320]  就是一種順服
[00:22:14.320 --> 00:22:16.920]  就是裡面一個選擇
[00:22:16.920 --> 00:22:19.920]  當你選擇順服神
[00:22:19.920 --> 00:22:22.680]  願意除去生命的攔阻
[00:22:22.680 --> 00:22:26.120]  願意放下你生命當中舊有的事物
[00:22:26.120 --> 00:22:29.640]  你願意說我不再讓舊事來挾自己的時候
[00:22:29.640 --> 00:22:33.080]  忽然間那個水閘門就被打開
[00:22:33.080 --> 00:22:37.800]  神的能力就能夠永留在你的生命當中
[00:22:37.800 --> 00:22:42.320]  你們 第二點 今天主的生命在你裡面
[00:22:42.320 --> 00:22:45.440]  是一個怎麼樣的光景
[00:22:45.440 --> 00:22:48.640]  主的生命在裡面是像死水一灘
[00:22:48.640 --> 00:22:50.400]  動彈不得呢
[00:22:50.400 --> 00:22:53.600]  還是像滾滾江河一樣
[00:22:53.600 --> 00:22:56.760]  如果今天主的生命在你裡面像死水一灘
[00:22:56.760 --> 00:23:00.000]  你從來不感覺到任何事
[00:23:00.000 --> 00:23:00.680]  我告訴你
[00:23:00.680 --> 00:23:02.760]  你今天真的需要向神呼求
[00:23:02.760 --> 00:23:06.320]  主啊 來復興我的生命吧
[00:23:06.320 --> 00:23:08.600]  來復興我的生命吧
[00:23:08.600 --> 00:23:10.760]  我需要你啊
[00:23:10.760 --> 00:23:14.720]  我需要再一次經歷你的真實啊
[00:23:14.720 --> 00:23:16.840]  求你來更新我
[00:23:16.840 --> 00:23:19.040]  來復興我
[00:23:19.040 --> 00:23:21.720]  你們 第四
[00:23:21.720 --> 00:23:23.600]  要求神復興我們的侍奉
[00:23:23.600 --> 00:23:27.080]  跟著他求神復興我們的侍奉
[00:23:27.080 --> 00:23:29.160]  第十七節 摩西在這裡說
[00:23:29.160 --> 00:23:31.960]  願你堅立我們手所做的功
[00:23:31.960 --> 00:23:36.520]  我們手所做的功願你來堅立
[00:23:36.520 --> 00:23:38.320]  這裡所說的功啊
[00:23:38.320 --> 00:23:41.240]  不是指的一般的工作
[00:23:41.240 --> 00:23:44.160]  而是指的神所託付給我們的工作
[00:23:44.160 --> 00:23:45.040]  換句話說
[00:23:45.040 --> 00:23:49.520]  就是神所託付給我們手中的侍奉
[00:23:49.520 --> 00:23:51.520]  今天我們需要求神來復興
[00:23:51.520 --> 00:23:53.440]  我們手中的侍奉
[00:23:53.440 --> 00:23:55.440]  為什麼
[00:23:55.440 --> 00:23:58.640]  因為太多時候我們侍奉久了
[00:23:58.640 --> 00:24:01.760]  我們常常就疲倦了
[00:24:01.760 --> 00:24:03.760]  我們侍奉久了
[00:24:03.760 --> 00:24:06.840]  常常失去了愛主的心
[00:24:06.840 --> 00:24:07.920]  不但失去愛主的心
[00:24:07.920 --> 00:24:11.400]  有時候連愛人的心都失去了 不是嗎
[00:24:11.400 --> 00:24:12.680]  多少時候我們侍奉久了
[00:24:12.680 --> 00:24:15.720]  覺得侍奉就是侍奉嘛
[00:24:15.720 --> 00:24:17.880]  侍奉就是一種責任嘛
[00:24:17.880 --> 00:24:20.240]  這種該做的事情
[00:24:20.240 --> 00:24:22.560]  很多我們侍奉久了
[00:24:22.560 --> 00:24:25.080]  侍奉變成一種形式
[00:24:25.080 --> 00:24:28.000]  侍奉就是例行公事
[00:24:28.000 --> 00:24:32.280]  好像我們失去那種創新的能力
[00:24:32.280 --> 00:24:35.880]  我們也失去了那火熱的靈
[00:24:35.880 --> 00:24:39.200]  丁奕杰 今天你在侍奉當中
[00:24:39.200 --> 00:24:42.440]  這個光景是不是也是這樣
[00:24:42.440 --> 00:24:44.360]  在你手中的工作
[00:24:44.360 --> 00:24:45.600]  在你的墓區
[00:24:45.600 --> 00:24:46.480]  在你的小組
[00:24:46.480 --> 00:24:49.600]  是不是感覺都停滯不前呢
[00:24:49.600 --> 00:24:51.480]  我們真的需要向神來呼求說
[00:24:51.480 --> 00:24:55.560]  主啊 求你來復興我們的侍奉
[00:24:55.560 --> 00:24:56.400]  丁奕杰 你可知道
[00:24:56.400 --> 00:24:59.480]  今天主可以再一次建立
[00:24:59.480 --> 00:25:02.960]  你手中的侍奉嗎
[00:25:02.960 --> 00:25:07.840]  因為是神把這個侍奉託付給你的
[00:25:07.840 --> 00:25:11.360]  你不要以為是牧師給你的
[00:25:11.360 --> 00:25:13.400]  你不要以為是這個工作沒人做
[00:25:13.400 --> 00:25:15.320]  只好我做
[00:25:15.320 --> 00:25:17.360]  不不不 我告訴你
[00:25:17.360 --> 00:25:18.880]  今天無論你在怎麼樣一個
[00:25:18.880 --> 00:25:20.880]  侍奉的崗位上
[00:25:20.880 --> 00:25:23.560]  無論你在牧養 在裝備
[00:25:23.560 --> 00:25:27.400]  禱告 行政 兒童 或主日侍功
[00:25:27.400 --> 00:25:29.080]  每一件事大大小小的
[00:25:29.080 --> 00:25:30.480]  無論你在怎麼樣崗位
[00:25:30.480 --> 00:25:31.880]  你要知道
[00:25:31.880 --> 00:25:35.400]  其實神所託付你的
[00:25:35.400 --> 00:25:37.840]  不是任何其他的人
[00:25:37.840 --> 00:25:40.600]  今天你能夠站在這樣一個崗位服侍
[00:25:40.600 --> 00:25:41.360]  我告訴你
[00:25:41.360 --> 00:25:45.640]  是神將這個侍奉託付給你的
[00:25:45.640 --> 00:25:47.680]  你是蒙神的呼召
[00:25:47.680 --> 00:25:49.440]  站在你今天
[00:25:49.440 --> 00:25:53.000]  無論多大多小的侍奉崗位上
[00:25:53.000 --> 00:25:54.080]   Amen
[00:25:54.080 --> 00:25:56.200]  這是神所託付你的侍奉
[00:25:56.200 --> 00:25:59.360]  是祂託付給你的
[00:25:59.360 --> 00:26:01.680]  祂知道你的侍奉
[00:26:01.680 --> 00:26:04.040]  祂知道你的困境
[00:26:04.040 --> 00:26:08.480]  祂知道你為這個侍奉所付出的代價
[00:26:08.480 --> 00:26:10.880]  也許別人不知道
[00:26:10.880 --> 00:26:13.240]  但神祂知道
[00:26:13.240 --> 00:26:14.120]  祂也知道
[00:26:14.120 --> 00:26:17.000]  你在這侍奉當中所遇見各樣的難處
[00:26:17.000 --> 00:26:19.440]  祂都知道
[00:26:19.440 --> 00:26:26.320]  所以只有祂能夠再一次更新你手中的侍奉
[00:26:26.320 --> 00:26:31.400]  只有祂能夠再一次複興你手中的工作
[00:26:31.400 --> 00:26:33.240]  Amen
[00:26:33.240 --> 00:26:35.720]  在英國大複興的時候
[00:26:35.720 --> 00:26:39.320]  有一位牧師叫做George Whitefield
[00:26:39.320 --> 00:26:41.520]  他自己做見證
[00:26:41.520 --> 00:26:44.680]  多少次在他服侍的過程當中
[00:26:44.680 --> 00:26:48.640]  他都經歷一個奇妙的事情
[00:26:48.640 --> 00:26:54.200]  那就是祂忽然降臨在他的侍奉當中
[00:26:54.200 --> 00:26:59.600]  甚至當他在極其疲憊 軟弱 無力的時候
[00:26:59.600 --> 00:27:03.800]  他經歷到神忽然介入在他的侍奉
[00:27:03.800 --> 00:27:06.760]  帶給他突破的恩典
[00:27:06.760 --> 00:27:11.120]  每一次我讀到他的見證我都很感動
[00:27:11.120 --> 00:27:14.080]  第二點 你可知道我們的神
[00:27:14.080 --> 00:27:20.080]  是因為能夠忽然介入到你生命中的神嗎
[00:27:20.080 --> 00:27:22.800]  馬拉雞書三章第一節
[00:27:22.800 --> 00:27:24.200]  這裡說萬鈞之夜華說
[00:27:24.200 --> 00:27:27.800]  我要拆遷我的死者在我前面預備道路
[00:27:27.800 --> 00:27:29.120]  接下來我們一同來念好不好
[00:27:29.120 --> 00:27:32.120]  來 你們所尋求的主
[00:27:32.120 --> 00:27:34.920]  必忽然進入他的殿
[00:27:34.920 --> 00:27:40.520]  立約的使者就是你們所仰慕的快要來到
[00:27:40.520 --> 00:27:45.000]  當我們渴慕 來仰望我們詛咒
[00:27:45.000 --> 00:27:46.920]  並且向祂呼求的時候
[00:27:46.920 --> 00:27:50.280]  祂就忽然進入到祂的殿
[00:27:50.280 --> 00:27:54.520]  進入到我們的侍奉當中
[00:27:54.520 --> 00:27:57.240]  丁大學 今天你可以想像
[00:27:57.240 --> 00:28:02.840]  主忽然進入到你的侍奉當中嗎
[00:28:02.840 --> 00:28:05.480]  你能夠想像嗎
[00:28:05.480 --> 00:28:07.000]  多少時候當我在侍奉的時候
[00:28:07.000 --> 00:28:11.640]  我心中真的在神面前常常做這樣的呼求
[00:28:11.640 --> 00:28:16.000]  我渴望你忽然介入
[00:28:16.000 --> 00:28:19.440]  每一次當我在疲倦哭乾的時候
[00:28:19.440 --> 00:28:22.200]  我就向神作這個禱告
[00:28:22.200 --> 00:28:27.240]  我渴望你忽然介入
[00:28:27.240 --> 00:28:29.480]  不是我能夠做什麼
[00:28:29.480 --> 00:28:32.040]  這是屬於你的工作
[00:28:32.040 --> 00:28:35.080]  願你堅毅你手中的工作
[00:28:35.080 --> 00:28:38.600]  願我手中的工作被你建立
[00:28:38.600 --> 00:28:43.120]  你們求主來復興我們的侍奉
[00:28:43.120 --> 00:28:45.480]  丁鳳姐 今天你的心裡
[00:28:45.480 --> 00:28:49.240]  渴慕神的復興降臨嗎
[00:28:49.240 --> 00:28:51.800]  光是渴慕是不夠的
[00:28:51.800 --> 00:28:55.840]  我們更是要迫切地來禱告
[00:28:55.840 --> 00:28:57.480]  只有藉著禱告
[00:28:57.480 --> 00:29:00.440]  才能釋放出神的能力來
[00:29:00.440 --> 00:29:02.360]  讓我再一次說
[00:29:02.360 --> 00:29:07.960]  神既然在美國點燃了復興的火
[00:29:07.960 --> 00:29:14.600]  神怎麼能夠不讓這個火繼續燃燒
[00:29:14.600 --> 00:29:20.000]  神怎麼能夠不讓這個火繼續燃燒
[00:29:20.000 --> 00:29:24.920]  求主幫助我們抓住這個屬靈的季節
[00:29:24.920 --> 00:29:27.320]  這是個屬靈的季節
[00:29:27.320 --> 00:29:30.360]  抓住這個季節
[00:29:30.360 --> 00:29:33.600]  讓我們向神來呼求
[00:29:33.600 --> 00:29:36.800]  主要求祢復興祢的作為
[00:29:36.800 --> 00:29:39.440]  復興我們的兒女
[00:29:39.440 --> 00:29:42.240]  復興我們的生命
[00:29:42.240 --> 00:29:44.640]  復興我們的侍奉
[00:29:44.640 --> 00:29:45.720]  Amen
[00:29:45.720 --> 00:29:48.720]  我們一起禱告
[00:29:48.720 --> 00:29:50.080]  今天我們真的來到你面前
[00:29:50.080 --> 00:29:52.560]  求你來復興我們
[00:29:52.560 --> 00:29:55.760]  因為我們真的需要你的復興
[00:29:55.760 --> 00:29:57.120]  今天早上我們就來到你面前
[00:29:57.120 --> 00:29:59.880]  向你來呼求主
[00:29:59.880 --> 00:30:02.480]  求你施恩憐憫
[00:30:02.480 --> 00:30:06.680]  看見你百姓在你面前的軟弱
[00:30:06.680 --> 00:30:08.040]  今天我們來到你面前
[00:30:08.040 --> 00:30:10.400]  我們向你來祈求
[00:30:10.400 --> 00:30:11.960]  我們需要你
[00:30:11.960 --> 00:30:14.000]  需要你復興降臨
[00:30:14.000 --> 00:30:17.800]  把那深深的渴慕放在我們心中
[00:30:17.800 --> 00:30:20.440]  讓我們不但渴慕你的復興
[00:30:20.440 --> 00:30:22.360]  呼求復興
[00:30:22.360 --> 00:30:24.640]  呼求你的復興
[00:30:24.640 --> 00:30:28.440]  因為知道你是那垂聽我們禱告
[00:30:28.440 --> 00:30:32.240]  並且應允我們禱告的神
[00:30:32.240 --> 00:30:34.040]  我們謝謝你
[00:30:34.040 --> 00:30:35.240]  今天早上我們就在你面前
[00:30:35.240 --> 00:30:38.200]  向你來呼求
[00:30:38.200 --> 00:30:39.960]  也渴望
[00:30:39.960 --> 00:30:43.480]  在那末後的世代就是現在
[00:30:43.480 --> 00:30:45.600]  親眼看見
[00:30:45.600 --> 00:30:48.840]  你復興的作為在我們中間
[00:30:48.840 --> 00:30:52.920]  感謝禱告奉耶穌得勝的祢祈求
[00:30:52.920 --> 00:30:53.920]  Amen
