
[00:00:00.000 --> 00:00:07.000]  在美國有一位八歲大的小孩
[00:21:38.000 --> 00:21:40.000]  保羅他覺得他靠自己
[00:21:40.000 --> 00:21:43.000]  可以去勝過這些攻擊和危難嗎
[00:21:43.000 --> 00:21:45.000]  不是
[00:21:45.000 --> 00:21:48.000]  我只不過是一個啞氣
[00:21:48.000 --> 00:21:55.000]  是在我這個啞氣裏面的寶貝
[00:21:55.000 --> 00:21:58.000]  能夠去克服這些困難
[00:21:58.000 --> 00:22:02.000]  丙姐妹如果你信仰上有衝擊
[00:22:02.000 --> 00:22:03.000]  有各樣的反對
[00:22:03.000 --> 00:22:05.000]  你不要覺得你自己可以去搞得定
[00:22:05.000 --> 00:22:07.000]  你是搞不定的
[00:22:07.000 --> 00:22:09.000]  沒有一個人可以搞得定
[00:22:09.000 --> 00:22:11.000]  信了主三十年四十年
[00:22:11.000 --> 00:22:14.000]  都不一定是會搞得定
[00:22:14.000 --> 00:22:16.000]  唯有就是我們知道
[00:22:16.000 --> 00:22:19.000]  在我這個啞氣的生命裏面
[00:22:19.000 --> 00:22:22.000]  我要去嘗試去摸到
[00:22:22.000 --> 00:22:24.000]  感受到有這個寶貝
[00:22:24.000 --> 00:22:26.000]  在我的生命當中
[00:22:26.000 --> 00:22:33.000]  我纔有能力去勝過和克服外面的困難
[00:22:33.000 --> 00:22:36.000]  這個是保羅得勝的祕訣
[00:22:36.000 --> 00:22:38.000]  第三方面
[00:22:38.000 --> 00:22:41.000]  絕不氣餒
[00:22:41.000 --> 00:22:48.000]  雖然面對死亡的威脅
[00:22:48.000 --> 00:22:50.000]  保羅是面對着很多死亡的威脅
[00:22:50.000 --> 00:22:52.000]  剛纔我們所讀的第十節
[00:22:52.000 --> 00:22:54.000]  都講到他說
[00:22:54.000 --> 00:22:57.000]  打倒了卻不是死亡
[00:22:57.000 --> 00:23:02.000]  在第十六節
[00:23:02.000 --> 00:23:04.000]  我們看到他說
[00:23:04.000 --> 00:23:06.000]  外體雖然毀壞
[00:23:06.000 --> 00:23:10.000]  內心卻一天生死一天
[00:23:10.000 --> 00:23:12.000]  他的外體
[00:23:12.000 --> 00:23:14.000]  他的身體
[00:23:14.000 --> 00:23:17.000]  是不斷地受到損壞
[00:23:17.000 --> 00:23:20.000]  因爲他要持守這個信仰
[00:23:20.000 --> 00:23:22.000]  因爲要去傳福音
[00:23:22.000 --> 00:23:28.000]  保羅是面對着死亡的威脅
[00:23:28.000 --> 00:23:32.000]  或者在士徒行傳
[00:23:32.000 --> 00:23:34.000]  會描述得比較多
[00:23:34.000 --> 00:23:38.000]  關於保羅在報道的時候的一些遭遇
[00:23:38.000 --> 00:23:41.000]  我們就拿幾個來看看
[00:23:41.000 --> 00:23:43.000]  在士徒行傳第十四章
[00:23:43.000 --> 00:23:45.000]  他去到以歌念這個地方
[00:23:45.000 --> 00:23:47.000]  來傳福音
[00:23:47.000 --> 00:23:53.000]  但是猶太人就去聳動那些外邦人
[00:23:53.000 --> 00:23:55.000]  去反對保羅
[00:23:55.000 --> 00:23:57.000]  聖經這樣說
[00:23:57.000 --> 00:23:59.000]  他們一起湧上來
[00:23:59.000 --> 00:24:01.000]  去凌辱士徒
[00:24:01.000 --> 00:24:05.000]  用石頭打他們
[00:24:05.000 --> 00:24:07.000]  用石頭打他們
[00:24:07.000 --> 00:24:09.000]  並不是拿着一塊石頭來打他們
[00:24:09.000 --> 00:24:11.000]  不是這樣
[00:24:11.000 --> 00:24:13.000]  用石頭去打他們
[00:24:13.000 --> 00:24:15.000]  就是拿起地上的石頭
[00:24:15.000 --> 00:24:17.000]  扔過去
[00:24:17.000 --> 00:24:23.000]  這個是猶太人經常做的一個刑罰
[00:24:23.000 --> 00:24:25.000]  同樣在士徒行傳第十四章
[00:24:25.000 --> 00:24:27.000]  他在以歌念被人反對
[00:24:27.000 --> 00:24:29.000]  他就轉去另一個地方
[00:24:29.000 --> 00:24:31.000]  去到努斯德
[00:24:31.000 --> 00:24:33.000]  去到那裏傳道
[00:24:33.000 --> 00:24:35.000]  去到努斯德傳道
[00:24:35.000 --> 00:24:37.000]  聖經說
[00:24:37.000 --> 00:24:41.000]  有猶太人從安提阿和以歌念
[00:24:41.000 --> 00:24:43.000]  去挑唆衆人
[00:24:43.000 --> 00:24:45.000]  就用石頭打保羅
[00:24:45.000 --> 00:24:47.000]  以爲他死了
[00:24:47.000 --> 00:24:51.000]  便拖到城外
[00:24:51.000 --> 00:24:53.000]  有一次去扔石頭
[00:24:53.000 --> 00:24:55.000]  扔他
[00:24:55.000 --> 00:24:57.000]  以爲他已經全身都是血
[00:24:57.000 --> 00:24:59.000]  他應該死了
[00:24:59.000 --> 00:25:01.000]  就拖到城外
[00:25:01.000 --> 00:25:03.000]  士徒行傳第十六章
[00:25:03.000 --> 00:25:05.000]  他去菲勒比傳道
[00:25:05.000 --> 00:25:09.000]  他成功地將一個被鬼附的使女
[00:25:09.000 --> 00:25:11.000]  去幫他驅鬼
[00:25:11.000 --> 00:25:14.000]  結果引起羣衆的反對
[00:25:14.000 --> 00:25:16.000]  聖經說
[00:25:16.000 --> 00:25:18.000]  衆人一同起來攻擊他們
[00:25:18.000 --> 00:25:20.000]  用棍打
[00:25:20.000 --> 00:25:22.000]  打了許多棍
[00:25:22.000 --> 00:25:26.000]  就將他放在監牢裏
[00:25:26.000 --> 00:25:28.000]  鎖上木狗
[00:25:28.000 --> 00:25:34.000]  今時今日我們做基督徒
[00:25:34.000 --> 00:25:38.000]  又會不會有生命的危險呢?
[00:25:38.000 --> 00:25:40.000]  在過去
[00:25:40.000 --> 00:25:43.000]  我守一陣差不多四十年
[00:25:43.000 --> 00:25:48.000]  我都不覺得做一個基督徒
[00:25:48.000 --> 00:25:52.000]  是會有生命的危險
[00:25:52.000 --> 00:25:54.000]  但去到今時今日
[00:25:54.000 --> 00:25:56.000]  我們做基督徒
[00:25:56.000 --> 00:25:57.000]  我們開始發覺到
[00:25:57.000 --> 00:26:00.000]  是會有生命的危險
[00:26:00.000 --> 00:26:04.000]  我認識有一對宣教士的夫婦
[00:26:04.000 --> 00:26:08.000]  跟他們相識了大概二十年
[00:26:08.000 --> 00:26:11.000]  他們是參加非洲的差會
[00:26:11.000 --> 00:26:12.000]  過去那幾年
[00:26:12.000 --> 00:26:17.000]  他們就再去到神學院裏面進修
[00:26:17.000 --> 00:26:19.000]  已經讀完書了
[00:26:19.000 --> 00:26:22.000]  現在要再出工場
[00:26:22.000 --> 00:26:25.000]  他們就選擇了
[00:26:25.000 --> 00:26:27.000]  他說神帶他們
[00:26:27.000 --> 00:26:30.000]  要去到北非的一個城市
[00:26:30.000 --> 00:26:33.000]  一個伊斯蘭的一個地區
[00:26:33.000 --> 00:26:37.000]  來宣教
[00:26:37.000 --> 00:26:39.000]  我們就問
[00:26:39.000 --> 00:26:43.000]  真的決定去這裏嗎?
[00:26:43.000 --> 00:26:47.000]  是不是想得很清楚呢?
[00:26:47.000 --> 00:26:49.000]  他們經過了幾個月的祈禱
[00:26:49.000 --> 00:26:51.000]  再跟差會去談
[00:26:51.000 --> 00:26:54.000]  決定要去北非這個城市
[00:26:54.000 --> 00:26:56.000]  我第一想到的就是
[00:26:56.000 --> 00:27:00.000]  有伊波拉的
[00:27:00.000 --> 00:27:02.000]  我想到的就是
[00:27:02.000 --> 00:27:07.000]  伊斯蘭國也有很多
[00:27:07.000 --> 00:27:09.000]  去到會殺害基督徒的
[00:27:09.000 --> 00:27:11.000]  你還是宣教士
[00:27:11.000 --> 00:27:16.000]  還是美國籍
[00:27:16.000 --> 00:27:19.000]  如果你是他爸爸媽媽
[00:27:19.000 --> 00:27:26.000]  你會不會讓他去呢?
[00:27:26.000 --> 00:27:29.000]  我也是拿美國護照
[00:27:29.000 --> 00:27:32.000]  我最近跟師母說
[00:27:32.000 --> 00:27:37.000]  不如我們也申請特區護照
[00:27:37.000 --> 00:27:40.000]  因爲可能如果有機會
[00:27:40.000 --> 00:27:43.000]  我要去中東地方
[00:27:43.000 --> 00:27:45.000]  去伊斯蘭地方
[00:27:45.000 --> 00:27:47.000]  不如不要拿個美國護照出來
[00:27:47.000 --> 00:27:49.000]  找個特區護照
[00:27:49.000 --> 00:27:54.000]  可能安全些
[00:27:54.000 --> 00:27:55.000]  在今時今日
[00:27:55.000 --> 00:27:57.000]  有時候我們也會想
[00:27:57.000 --> 00:28:01.000]  原來我們要去做一個基督徒
[00:28:01.000 --> 00:28:06.000]  也可能會有生命的危險
[00:28:06.000 --> 00:28:07.000]  會不會因爲這樣
[00:28:07.000 --> 00:28:11.000]  而放棄我們自己的信仰呢?
[00:28:11.000 --> 00:28:16.000]  我們能不能夠堅持到底呢?
[00:28:16.000 --> 00:28:19.000]  我在過去的一個月
[00:28:19.000 --> 00:28:23.000]  從五月中一直到六月初
[00:28:23.000 --> 00:28:28.000]  我主持了五個安息禮拜
[00:28:28.000 --> 00:28:33.000]  參加了六個安息禮拜
[00:28:33.000 --> 00:28:35.000]  都是同一個來的
[00:28:35.000 --> 00:28:37.000]  第六個那個不是我主持
[00:28:37.000 --> 00:28:43.000]  我是參與
[00:28:43.000 --> 00:28:46.000]  當中有四個是我們教會的
[00:28:46.000 --> 00:28:52.000]  會友的家庭
[00:28:52.000 --> 00:28:55.000]  在很多安息禮裏
[00:28:55.000 --> 00:29:00.000]  我發現大部分的信主
[00:29:00.000 --> 00:29:03.000]  第二代第三代
[00:29:03.000 --> 00:29:06.000]  他們都沒有回教會
[00:29:06.000 --> 00:29:07.000]  他們都會說
[00:29:07.000 --> 00:29:10.000]  我小時候就已經回過教會了
[00:29:10.000 --> 00:29:12.000]  在荔灣大廈的時候
[00:29:12.000 --> 00:29:15.000]  我小時候也有回過
[00:29:15.000 --> 00:29:17.000]  甚至有一個家庭就說
[00:29:17.000 --> 00:29:23.000]  我回的時候是在荔灣河街的
[00:29:23.000 --> 00:29:26.000]  現在沒有回來
[00:29:26.000 --> 00:29:30.000]  爲什麼會只剩下第一代
[00:29:30.000 --> 00:29:33.000]  第二代的信徒呢?
[00:29:33.000 --> 00:29:35.000]  當然我們感謝主在我們教會
[00:29:35.000 --> 00:29:37.000]  還看到有第三代
[00:29:37.000 --> 00:29:42.000]  甚至第四代的信徒在我們中間
[00:29:42.000 --> 00:29:46.000]  是什麼令到我們
[00:29:46.000 --> 00:29:48.000]  或者令到我們的下一代
[00:29:48.000 --> 00:29:51.000]  開始不再回教會呢?
[00:29:51.000 --> 00:29:55.000]  是不是這個世界的文化衝擊
[00:29:55.000 --> 00:29:58.000]  沖走了我們呢?
[00:29:58.000 --> 00:30:02.000]  是不是很多人的反對
[00:30:02.000 --> 00:30:05.000]  令到我們卻步呢?
[00:30:05.000 --> 00:30:09.000]  是不是想起做教徒要負上代價
[00:30:09.000 --> 00:30:12.000]  甚至要負上生命的代價
[00:30:12.000 --> 00:30:17.000]  令到我們就不要那麼虔誠呢?
[00:30:17.000 --> 00:30:21.000]  我們可不可以堅持到底呢?
[00:30:21.000 --> 00:30:26.000]  我昨天又和一個家庭去了博庫林
[00:30:26.000 --> 00:30:30.000]  幫他們去上一個碑位
[00:30:30.000 --> 00:30:34.000]  安放了一個骨灰在碑位裏
[00:30:34.000 --> 00:30:37.000]  之後就和他們的家人
[00:30:37.000 --> 00:30:41.000]  喝茶喫飯
[00:30:41.000 --> 00:30:47.000]  其中有一箇中年人
[00:30:47.000 --> 00:30:50.000]  他未到60歲
[00:30:50.000 --> 00:30:53.000]  剛剛做了阿公
[00:30:53.000 --> 00:30:54.000]  他有個女兒
[00:30:54.000 --> 00:30:58.000]  女兒生了個女兒
[00:30:58.000 --> 00:31:00.000]  他就說
[00:31:00.000 --> 00:31:06.000]  我希望他都能夠可以
[00:31:06.000 --> 00:31:12.000]  在教會的分途之下成長
[00:31:12.000 --> 00:31:15.000]  因爲女兒嫁了人
[00:31:15.000 --> 00:31:16.000]  女兒嫁了人
[00:31:16.000 --> 00:31:18.000]  又住在天水圍
[00:31:18.000 --> 00:31:23.000]  他不知道女婿和女兒
[00:31:23.000 --> 00:31:29.000]  能不能夠繼續帶着孫女回教會
[00:31:29.000 --> 00:31:32.000]  希望他能夠繼續可以
[00:31:32.000 --> 00:31:35.000]  從我媽那一代到我自己這一代
[00:31:35.000 --> 00:31:39.000]  希望我女兒都有回教會
[00:31:39.000 --> 00:31:42.000]  希望我女兒兩個有上班
[00:31:42.000 --> 00:31:44.000]  兩個都要輪班上班
[00:31:44.000 --> 00:31:45.000]  有個輪班工作
[00:31:45.000 --> 00:31:46.000]  不知道可不可以
[00:31:46.000 --> 00:31:54.000]  我的孫女都繼續在教會里面成長
[00:31:54.000 --> 00:31:59.000]  這個是不是我們的心願呢?
[00:31:59.000 --> 00:32:01.000]  無論發生什麼事
[00:32:01.000 --> 00:32:05.000]  這個話絕不氣餒
[00:32:05.000 --> 00:32:07.000]  絕不放棄
[00:32:07.000 --> 00:32:10.000]  這個是保羅要帶給我們的訊息
[00:32:10.000 --> 00:32:15.000]  我們同心祈禱
[00:32:15.000 --> 00:32:17.000]  天父我們知道
[00:32:17.000 --> 00:32:20.000]  不是去靠我們
[00:32:20.000 --> 00:32:24.000]  不是去靠我們這個啞氣
[00:32:24.000 --> 00:32:27.000]  也不是靠我們這個脆弱的生命
[00:32:27.000 --> 00:32:31.000]  可以去抵擋到各樣的攻擊
[00:32:31.000 --> 00:32:38.000]  而是去依靠在我們生命裏面的這個寶貝
[00:32:38.000 --> 00:32:43.000]  就是耶穌基督的榮耀
[00:32:43.000 --> 00:32:47.000]  是從死裏面復活的這位主
[00:32:47.000 --> 00:32:51.000]  讓我們去洞悉人生的意義
[00:32:51.000 --> 00:32:56.000]  讓我們知道什麼叫做生命
[00:32:56.000 --> 00:32:58.000]  什麼叫做活的生命
[00:32:58.000 --> 00:33:01.000]  什麼叫做滅亡的生命
[00:33:01.000 --> 00:33:06.000]  讓我們走向光明的當中
[00:33:06.000 --> 00:33:12.000]  讓我們去羨慕與主同在
[00:33:12.000 --> 00:33:15.000]  這份榮耀
[00:33:15.000 --> 00:33:23.000]  以至我們更加有能力去守護我們的信仰
[00:33:23.000 --> 00:33:25.000]  直到我們見主面
[00:33:25.000 --> 00:33:27.000]  這是我們的心願
[00:33:27.000 --> 00:33:30.000]  也是我們衆人在主面前的禱告
[00:33:30.000 --> 00:33:32.000]  求主隨聽
[00:33:32.000 --> 00:33:34.000]  奉耶穌基督名求
[00:33:34.000 --> 00:33:36.000]  阿們
