
[00:00:00.000 --> 00:00:09.640]  感謝崇基禮拜堂每年一度都給我邀請分享港台
[00:20:31.640 --> 00:20:34.640]  原來在這個環境當中
[00:20:34.640 --> 00:20:36.640]  在黑暗的背後
[00:20:36.640 --> 00:20:42.640]  魔鬼已經在這個御節的晚飯當中存在
[00:20:42.640 --> 00:20:44.640]  跳到二十七節
[00:20:44.640 --> 00:20:48.640]  吃完飯
[00:20:48.640 --> 00:20:51.640]  猶大吃了以後
[00:20:51.640 --> 00:20:55.640]  撒旦就進入了他的心
[00:20:55.640 --> 00:21:00.640]  整段御節的晚飯包括洗腳的過程
[00:21:00.640 --> 00:21:03.640]  就包含在這兩節當中
[00:21:03.640 --> 00:21:06.640]  這兩節的經文指出了一件事
[00:21:06.640 --> 00:21:12.640]  背後的黑暗環境不是人般的
[00:21:12.640 --> 00:21:15.640]  還有兩個很特別的字出現
[00:21:15.640 --> 00:21:18.640]  第二節是魔鬼
[00:21:18.640 --> 00:21:22.640]  第二十七節是撒旦
[00:21:22.640 --> 00:21:25.640]  陳牧師,這不是一件事嗎?
[00:21:25.640 --> 00:21:27.640]  是一件事
[00:21:27.640 --> 00:21:29.640]  不過
[00:21:29.640 --> 00:21:32.640]  用魔鬼來開始
[00:21:32.640 --> 00:21:35.640]  用撒旦來形容
[00:21:35.640 --> 00:21:40.640]  就是從一個很隱約的警方
[00:21:40.640 --> 00:21:42.640]  去到一個赤裸裸的
[00:21:42.640 --> 00:21:44.640]  意思是開始的時候
[00:21:44.640 --> 00:21:46.640]  魔鬼都比較客氣
[00:21:46.640 --> 00:21:48.640]  躲起來,遮遮掩掩
[00:21:48.640 --> 00:21:50.640]  戴上hood
[00:21:50.640 --> 00:21:52.640]  到撒旦的時候
[00:21:52.640 --> 00:21:55.640]  兩隻角,插著兩隻叉
[00:21:55.640 --> 00:21:57.640]  已經很赤裸裸
[00:21:57.640 --> 00:22:00.640]  完全沒有任何禁忌
[00:22:00.640 --> 00:22:02.640]  我就是撒旦
[00:22:02.640 --> 00:22:04.640]  因為撒旦是一個名字
[00:22:04.640 --> 00:22:06.640]  魔鬼是一種勢力
[00:22:06.640 --> 00:22:10.640]  單從這兩個不同的字的挑選
[00:22:10.640 --> 00:22:14.640]  我們對於殺機重重的這段經文
[00:22:14.640 --> 00:22:20.640]  心裏面寒一寒
[00:22:20.640 --> 00:22:24.640]  用一個肉眼看不到的背景
[00:22:24.640 --> 00:22:26.640]  一個黑暗的背景
[00:22:26.640 --> 00:22:29.640]  門徒吃得很開心
[00:22:29.640 --> 00:22:31.640]  他不知道發生什麼事
[00:22:31.640 --> 00:22:32.640]  但他很開心
[00:22:32.640 --> 00:22:33.640]  還說起上個星期
[00:22:33.640 --> 00:22:36.640]  我們的主耶穌騎著雷子
[00:22:36.640 --> 00:22:38.640]  威威風風的
[00:22:38.640 --> 00:22:41.640]  走進耶路撒冷的城門
[00:22:41.640 --> 00:22:44.640]  沿途有很多人拿著棕櫚樹
[00:22:44.640 --> 00:22:45.640]  多威風
[00:22:45.640 --> 00:22:47.640]  門徒一邊吃羊腿
[00:22:47.640 --> 00:22:49.640]  一邊傾談
[00:22:49.640 --> 00:22:50.640]  喝一杯酒
[00:22:50.640 --> 00:22:52.640]  很開心
[00:22:52.640 --> 00:22:55.640]  約翰看到的情況
[00:22:55.640 --> 00:22:56.640]  耶穌看到的情況
[00:22:56.640 --> 00:22:58.640]  是不一樣
[00:22:58.640 --> 00:23:00.640]  當時他還想起
[00:23:00.640 --> 00:23:02.640]  可能猶大還很怒氣
[00:23:02.640 --> 00:23:04.640]  瑪利亞有沒有搞錯
[00:23:04.640 --> 00:23:08.640]  打破了這麼貴的珍娜達香膏
[00:23:08.640 --> 00:23:11.640]  過去一個多星期有很多活動
[00:23:11.640 --> 00:23:12.640]  在回大
[00:23:12.640 --> 00:23:13.640]  在傾談
[00:23:13.640 --> 00:23:15.640]  興高采烈的時候
[00:23:15.640 --> 00:23:18.640]  但耶穌看到你們吃歸吃
[00:23:18.640 --> 00:23:19.640]  你們說歸說
[00:23:19.640 --> 00:23:21.640]  但我看到後面有勢力在
[00:23:21.640 --> 00:23:22.640]  我們不可以用
[00:23:22.640 --> 00:23:25.640]  這是一個屬靈爭戰的時候
[00:23:25.640 --> 00:23:26.640]  因為魔鬼的勢力
[00:23:26.640 --> 00:23:28.640]  從耶穌的眼光看
[00:23:28.640 --> 00:23:30.640]  近在微節
[00:23:30.640 --> 00:23:34.640]  在殺氣騰騰之下
[00:23:34.640 --> 00:23:39.640]  所以約翰將杯和餅放下
[00:23:39.640 --> 00:23:42.640]  其他三福音講得比較清楚
[00:23:42.640 --> 00:23:46.640]  約翰在這裡將杯和餅放下
[00:23:46.640 --> 00:23:49.640]  他有一件更重要的事情
[00:23:49.640 --> 00:23:51.640]  要去處理
[00:23:51.640 --> 00:23:53.640]  經文引入魔鬼
[00:23:53.640 --> 00:23:58.640]  煽動侵蝕的勢力
[00:23:58.640 --> 00:24:02.640]  魔鬼的存在就是一個貪腐
[00:24:02.640 --> 00:24:05.640]  將謊言講一千次
[00:24:05.640 --> 00:24:06.640]  我們就當以為是對的
[00:24:06.640 --> 00:24:11.640]  我們歪曲整個歷史的過程
[00:24:11.640 --> 00:24:12.640]  惡魔
[00:24:12.640 --> 00:24:13.640]  邪惡
[00:24:13.640 --> 00:24:17.640]  魔鬼和撒旦的現實的存在
[00:24:17.640 --> 00:24:19.640]  已經是赤裸裸的
[00:24:19.640 --> 00:24:21.640]  現在在十二個門徒當中
[00:24:21.640 --> 00:24:23.640]  他就出現
[00:24:23.640 --> 00:24:25.640]  所以約翰福音這個說話
[00:24:25.640 --> 00:24:26.640]  不只是單單
[00:24:26.640 --> 00:24:28.640]  我們基督徒做個好人
[00:24:28.640 --> 00:24:31.640]  我們要學習謙卑
[00:24:31.640 --> 00:24:33.640]  我們要服事眾人
[00:24:33.640 --> 00:24:34.640]  各位聽眾
[00:24:34.640 --> 00:24:36.640]  這是一個殺機重重
[00:24:36.640 --> 00:24:39.640]  這是一個屬靈爭戰的時候
[00:24:39.640 --> 00:24:42.640]  那種魔鬼的氣味
[00:24:42.640 --> 00:24:44.640]  那種氣氛
[00:24:44.640 --> 00:24:46.640]  到後來我們知道
[00:24:46.640 --> 00:24:47.640]  到猶大
[00:24:47.640 --> 00:24:49.640]  他失守
[00:24:49.640 --> 00:24:51.640]  然後失守
[00:24:51.640 --> 00:24:55.640]  在這樣的過程當中
[00:24:55.640 --> 00:24:57.640]  耶穌洗腳這個動作
[00:24:57.640 --> 00:24:59.640]  顯著出來的意義
[00:24:59.640 --> 00:25:01.640]  是重大的
[00:25:01.640 --> 00:25:03.640]  撒旦的謊言
[00:25:03.640 --> 00:25:06.640]  在曠野裡面
[00:25:06.640 --> 00:25:08.640]  耶穌領受過
[00:25:08.640 --> 00:25:10.640]  但是對於耶穌來說
[00:25:10.640 --> 00:25:13.640]  他應付撒旦的攻勢
[00:25:13.640 --> 00:25:15.640]  是綽綽有餘
[00:25:15.640 --> 00:25:19.640]  所以三次如何用騙局來騙他
[00:25:19.640 --> 00:25:20.640]  石頭變麵包
[00:25:20.640 --> 00:25:21.640]  擁抱權勢
[00:25:21.640 --> 00:25:22.640]  擁有所有榮耀
[00:25:22.640 --> 00:25:25.640]  耶穌說你不就說了
[00:25:25.640 --> 00:25:26.640]  我有神的話語
[00:25:26.640 --> 00:25:30.640]  耶穌在曠野被試探
[00:25:30.640 --> 00:25:32.640]  這個故事傳統我們都知道
[00:25:32.640 --> 00:25:36.640]  我們覺得耶穌說輕而淡寫就搞定
[00:25:36.640 --> 00:25:38.640]  但是這次撒旦要針對的
[00:25:38.640 --> 00:25:40.640]  是他的門徒
[00:25:40.640 --> 00:25:42.640]  這是耶穌所擔心的
[00:25:42.640 --> 00:25:45.640]  你來攻擊我
[00:25:45.640 --> 00:25:47.640]  Make my day
[00:25:47.640 --> 00:25:48.640]  耶穌說
[00:25:48.640 --> 00:25:49.640]  你來攻擊我
[00:25:49.640 --> 00:25:50.640]  來呀試試
[00:25:50.640 --> 00:25:53.640]  但是這次看到他攻擊他的門徒
[00:25:53.640 --> 00:25:57.640]  他看到門徒的軟弱
[00:25:57.640 --> 00:26:00.640]  他看到門徒很容易受到誘惑
[00:26:00.640 --> 00:26:01.640]  和受到欺騙
[00:26:01.640 --> 00:26:05.640]  所以耶穌面對一個這樣的情況來說
[00:26:05.640 --> 00:26:07.640]  是一個很緊張的時刻
[00:26:07.640 --> 00:26:11.640]  是一個非尋常的挑戰
[00:26:11.640 --> 00:26:16.640]  所以面對一個非尋常的挑戰
[00:26:16.640 --> 00:26:20.640]  要採取一個非尋常的方法
[00:26:20.640 --> 00:26:22.640]  才可以對付到
[00:26:22.640 --> 00:26:28.640]  這就是耶穌開始有行動的時候
[00:26:28.640 --> 00:26:31.640]  離席脫衣拿著手巾
[00:26:31.640 --> 00:26:33.640]  然後將水倒到盆裡洗耶穌的腳
[00:26:33.640 --> 00:26:36.640]  如果你將第四節經文
[00:26:36.640 --> 00:26:40.640]  一口氣急速地讀出來的話
[00:26:40.640 --> 00:26:42.640]  離席脫衣束腰洗腳
[00:26:42.640 --> 00:26:45.640]  這個行動各位弟兄姊妹
[00:26:45.640 --> 00:26:51.640]  比西部牛仔電影拔槍那一下動作
[00:26:51.640 --> 00:26:52.640]  還要迅速
[00:26:52.640 --> 00:26:57.640]  你看到一個這麼緊迫的急在眉睫
[00:26:57.640 --> 00:27:00.640]  撒旦宮的攻勢要臨到門口的時候
[00:27:00.640 --> 00:27:02.640]  耶穌立即站起來
[00:27:02.640 --> 00:27:06.640]  就用屬靈的增箭去接招
[00:27:06.640 --> 00:27:10.640]  因為祂要保護的是他的門徒
[00:27:10.640 --> 00:27:14.640]  好像母親去保護她的小雞一樣
[00:27:14.640 --> 00:27:17.640]  這四個動作是一氣呵成
[00:27:17.640 --> 00:27:24.640]  算是一個作戰的狀態
[00:27:24.640 --> 00:27:27.640]  對於十二個門徒來說
[00:27:27.640 --> 00:27:29.640]  他們都是呆了的
[00:27:29.640 --> 00:27:33.640]  從來未試過洗腳
[00:27:33.640 --> 00:27:35.640]  不但未試過洗腳
[00:27:35.640 --> 00:27:39.640]  不但未見過他們的主耶穌
[00:27:39.640 --> 00:27:42.640]  那個動作、那個迅速、那個快速
[00:27:42.640 --> 00:27:44.640]  還有那種肯定性
[00:27:44.640 --> 00:27:47.640]  十二個門徒看著耶穌做那幾個行動
[00:27:47.640 --> 00:27:48.640]  站起來
[00:27:48.640 --> 00:27:49.640]  脫下衣服
[00:27:49.640 --> 00:27:50.640]  束上腰
[00:27:50.640 --> 00:27:51.640]  倒盤水
[00:27:51.640 --> 00:27:52.640]  然後洗腳
[00:27:52.640 --> 00:27:53.640]  一連串的行動
[00:27:53.640 --> 00:27:54.640]  又沒有解釋
[00:27:54.640 --> 00:27:56.640]  又沒有前又沒有後
[00:27:56.640 --> 00:27:57.640]  門徒坐在那裡
[00:27:57.640 --> 00:28:01.640]  個個都是口頂目外
[00:28:01.640 --> 00:28:05.640]  所以我們有彼得的說話
[00:28:05.640 --> 00:28:07.640]  不可以搞我
[00:28:07.640 --> 00:28:09.640]  所以我們可以看到
[00:28:09.640 --> 00:28:13.640]  門徒在耶穌的工作上
[00:28:13.640 --> 00:28:21.820]  我們有彼得哥哥很戲劇化地拒絕耶穌洗腿
[00:28:21.820 --> 00:28:23.840]  當中我們有些教導
[00:28:23.840 --> 00:28:30.860]  但整個情況不是很和善、和諧、慢節拍
[00:28:30.860 --> 00:28:35.300]  是一個急不及待、不能再等待的時刻
[00:28:35.300 --> 00:28:39.080]  我們的謙卑不是為了謙卑而謙卑
[00:28:39.080 --> 00:28:41.080]  如果我們只是為謙卑而謙卑
[00:28:41.080 --> 00:28:46.180]  我們抵蠱了耶穌洗腿的重要
[00:28:46.180 --> 00:28:50.280]  所以在這個動作上我們隱藏著
[00:28:50.280 --> 00:28:54.880]  和這個對話有兩個很重要的意思
[00:28:54.880 --> 00:28:57.500]  魔鬼的計劃蠢蠢欲動
[00:28:57.500 --> 00:29:01.600]  但同一時刻,國道權並榮耀要降臨的時候
[00:29:01.600 --> 00:29:05.280]  各位姐妹摸到這個時刻,這個時間點
[00:29:05.280 --> 00:29:06.480]  再重覆一次
[00:29:06.480 --> 00:29:08.700]  魔鬼的計劃已經蠢蠢欲動
[00:29:08.700 --> 00:29:11.280]  預備要破開天國的門
[00:29:11.280 --> 00:29:13.680]  要擄掠所有神的子民
[00:29:13.680 --> 00:29:18.200]  但同一時刻,國道權並榮耀要降臨的時候
[00:29:18.200 --> 00:29:20.900]  雙邊的訊息就在這一刻
[00:29:20.900 --> 00:29:24.200]  耶穌站起來為門徒洗腿顯現出來
[00:29:24.200 --> 00:29:31.700]  表面上耶穌洗腿是和門徒設立一個謙卑服事的榜樣
[00:29:31.700 --> 00:29:37.760]  但實質上耶穌洗腿針對的對象
[00:29:37.760 --> 00:29:41.400]  是虎視眈眈的魔鬼和撒旦
[00:29:41.400 --> 00:29:45.700]  在洗腿上,耶穌拍枱和撒旦說
[00:29:45.700 --> 00:29:48.700]  「我和你畫一條紅線」
[00:29:48.700 --> 00:29:52.300]  「你搞我的門徒,你是沒辦法可以搞他們的」
[00:29:52.300 --> 00:29:55.700]  「因為我今天和你畫一條紅線」
[00:29:55.700 --> 00:30:00.100]  「這條紅線就是我和他們洗腿」
[00:30:00.100 --> 00:30:04.900]  在打破撒旦出現的謊言
[00:30:04.900 --> 00:30:07.500]  他知道門徒是軟弱
[00:30:07.500 --> 00:30:10.100]  撒旦的滲透是無處不在
[00:30:10.100 --> 00:30:14.300]  從門徒的口述當中,我們都可以摸索到
[00:30:14.300 --> 00:30:17.900]  門徒都是蠢蠢欲動地進入魔鬼的教堂
[00:30:17.900 --> 00:30:20.300]  有些人說「我想坐在耶穌的右邊」
[00:30:20.300 --> 00:30:22.000]  「我要坐在耶穌的左邊」
[00:30:22.000 --> 00:30:27.800]  包括當時彼得說「你不可以洗我的腿」
[00:30:27.800 --> 00:30:31.800]  我們今天回顧一下,我們查經
[00:30:31.800 --> 00:30:38.400]  彼得那些傻子,如果你是彼得,你當時坐在那裡
[00:30:38.400 --> 00:30:43.000]  而是你爆出這樣的說話
[00:30:43.000 --> 00:30:46.800]  因為你要怎樣去爆這個說話出來呢?
[00:30:46.800 --> 00:30:51.600]  耶穌說「我也可以負責的」
[00:30:51.600 --> 00:30:53.800]  「你不用洗我的腿」
[00:30:53.800 --> 00:30:56.200]  「我也可以做大佬的」
[00:30:56.200 --> 00:30:59.200]  即是在他們心目中的當中
[00:30:59.200 --> 00:31:04.000]  他們對於洗腿,根本摸不清楚耶穌在這個傳統上
[00:31:04.000 --> 00:31:05.800]  所以耶穌就在這裡告訴他們
[00:31:05.800 --> 00:31:09.200]  「我不洗你的腿,你就與我無分」
[00:31:09.200 --> 00:31:11.200]  然後他們又不停地說
[00:31:11.200 --> 00:31:14.000]  「主啊,你連我的頭也洗了」
[00:31:14.000 --> 00:31:17.600]  耶穌說,然後一個很精確的金句就出來
[00:31:17.600 --> 00:31:21.600]  「凡洗過躁的人,只會把他洗的」
[00:31:21.600 --> 00:31:23.100]  這些我不多說了
[00:31:23.100 --> 00:31:27.200]  但在整個過程中,我想帶出一個論點
[00:31:27.200 --> 00:31:33.800]  讓我們去思考,耶穌整個過程不是為了什麼
[00:31:33.800 --> 00:31:38.800]  祂就是為了應付撒旦的攻擊
[00:31:38.800 --> 00:31:45.000]  整個過程是要突破魔鬼的詭計
[00:31:45.000 --> 00:31:49.600]  曾經說過,若有人做頭的,要做後的
[00:31:49.600 --> 00:31:53.200]  若有人要做領導的,先要做僕人
[00:31:53.200 --> 00:31:58.000]  將訊息混入在一個屬靈的爭戰當中
[00:31:58.000 --> 00:32:01.800]  領袖不是上一課MBA這麼簡單
[00:32:01.800 --> 00:32:04.600]  不是上一課教會增長學這麼簡單
[00:32:04.600 --> 00:32:07.200]  而是整個我們不留心的話
[00:32:07.200 --> 00:32:10.600]  撒旦魔鬼就已經在我們門口
[00:32:10.600 --> 00:32:15.200]  所以我們要突破這個詭計
[00:32:15.200 --> 00:32:22.400]  以致我們學習另外一種屬靈的增長
[00:32:22.400 --> 00:32:29.600]  在最後的晚餐當中,一共有12位門徒
[00:32:29.600 --> 00:32:34.400]  如果你數這個,你只能數到11個
[00:32:34.400 --> 00:32:37.400]  為什麼我特別要數12個呢?
[00:32:37.400 --> 00:32:39.800]  因為這幅畫很有意思
[00:32:39.800 --> 00:32:42.400]  他將猶大那個第12個
[00:32:42.400 --> 00:32:45.200]  如果你一眼看下去,不數還可
[00:32:45.200 --> 00:32:47.400]  你只能數到11個
[00:32:47.400 --> 00:32:50.600]  因為第12個已經在門口裡
[00:32:50.600 --> 00:32:55.000]  向著黑暗將耶穌出賣的計劃已經向前走了
[00:32:55.000 --> 00:32:57.200]  所以他已經在門口當中
[00:32:57.200 --> 00:33:02.200]  所以這一幅油畫
[00:33:02.200 --> 00:33:05.600]  更加帶給我們一個感受
[00:33:05.600 --> 00:33:12.200]  這個黑暗更急在眉睫
[00:33:12.200 --> 00:33:14.400]  當猶大出去了之後
[00:33:14.400 --> 00:33:17.800]  耶穌就跟其他11個門徒說
[00:33:17.800 --> 00:33:21.400]  如今人子得榮耀,記得嗎?雙重
[00:33:21.400 --> 00:33:24.600]  魔鬼在作弊的時候
[00:33:24.600 --> 00:33:28.000]  同一時候國道降臨
[00:33:28.000 --> 00:33:30.600]  神在人子的身上又得你榮耀
[00:33:30.600 --> 00:33:33.400]  神要因自己榮耀人子
[00:33:33.400 --> 00:33:35.600]  並且要快快地榮耀他
[00:33:35.600 --> 00:33:39.200]  然後一句我們眾人皆知的說話
[00:33:39.200 --> 00:33:42.400]  我要賜給你們一條新命令
[00:33:42.400 --> 00:33:44.600]  乃是叫你們彼此相愛
[00:33:44.600 --> 00:33:48.000]  我怎樣愛你們你們也要怎樣相愛
[00:33:48.000 --> 00:33:50.200]  你們若有彼此相愛的心
[00:33:50.200 --> 00:33:53.600]  眾人就認出你們是我的門徒了
[00:33:53.600 --> 00:33:55.600]  這就是紅線
[00:33:55.600 --> 00:33:57.600]  這就是從撒旦畫的一條紅線
[00:33:57.600 --> 00:34:00.000]  跟門徒說你們要去做這件事
[00:34:00.000 --> 00:34:01.200]  你們彼此相愛
[00:34:01.200 --> 00:34:04.800]  因為彼此相愛這條紅線就會清楚了
[00:34:04.800 --> 00:34:07.800]  就是別人都知道你是我的門徒
[00:34:07.800 --> 00:34:10.800]  因為回應洗腳謙卑的服事
[00:34:10.800 --> 00:34:14.400]  彼此相愛祈求合一
[00:34:14.400 --> 00:34:20.600]  但不是單單是為了合一而合一
[00:34:20.600 --> 00:34:25.400]  而是因為背後有一個更重要的意義和方向
[00:34:25.400 --> 00:34:28.200]  去引導我們去幫助我們
[00:34:28.200 --> 00:34:30.000]  在結束的時候我用保羅的一句說話
[00:34:30.000 --> 00:34:33.800]  在《爾弗所書》六章提醒我們
[00:34:33.800 --> 00:34:36.800]  要穿戴神所賜的全副軍裝
[00:34:36.800 --> 00:34:39.400]  就能抵擋魔鬼的詭計
[00:34:39.400 --> 00:34:42.400]  因我們並不是屬血氣的征戰
[00:34:42.400 --> 00:34:45.800]  乃是與那些執政的掌權的管轄的
[00:34:45.800 --> 00:34:49.800]  這個幽暗世界的以及天空屬靈氣的惡魔爭霸
[00:34:49.800 --> 00:34:52.200]  保羅很清楚
[00:34:52.200 --> 00:34:56.400]  他打仗的戰場不是在教堂裏面
[00:34:56.400 --> 00:34:59.000]  不是在信徒信徒之間的爭執
[00:34:59.000 --> 00:35:01.600]  不是在教會教會之間的破裂
[00:35:01.600 --> 00:35:02.800]  他不是在信徒信徒之間
[00:35:02.800 --> 00:35:04.600]  牧師牧師之間的不和
[00:35:04.600 --> 00:35:06.800]  他打仗的戰場
[00:35:06.800 --> 00:35:09.000]  是因為外面黑暗的世界
[00:35:09.000 --> 00:35:13.600]  他的勢力就伏在我們門口裏面
[00:35:13.600 --> 00:35:16.800]  但耶穌畫了一條紅線
[00:35:16.800 --> 00:35:20.600]  這個撒旦邪靈的魔鬼是進不來我們教會的
[00:35:20.600 --> 00:35:23.800]  他只不過伏在門口裏面
[00:35:23.800 --> 00:35:26.000]  但我們要懂得怎樣去管理他
[00:35:26.000 --> 00:35:28.000]  我們要懂得怎樣去控制他
[00:35:28.000 --> 00:35:30.000]  我們怎樣以這個合一
[00:35:30.000 --> 00:35:32.000]  我們怎樣互相傷害
[00:35:32.000 --> 00:35:34.400]  我們要互相洗腳
[00:35:34.400 --> 00:35:39.200]  不是單單我們覺得和諧和和善
[00:35:39.200 --> 00:35:41.600]  而是因為如果不是這樣的話
[00:35:41.600 --> 00:35:46.200]  我們就會中了這個詭計的策略
[00:35:46.200 --> 00:35:50.600]  所以各位弟兄姐妹
[00:35:50.600 --> 00:35:52.000]  這個洗腳
[00:35:52.000 --> 00:35:57.600]  不需要在一些毛巾與布的行動上面
[00:35:57.600 --> 00:36:00.800]  他帶來的意義是更深的層次
[00:36:00.800 --> 00:36:03.000]  就是讓我們更加明白到
[00:36:03.000 --> 00:36:06.200]  我們今天所看到的處境
[00:36:06.200 --> 00:36:08.600]  因為這個黑暗的勢力
[00:36:08.600 --> 00:36:12.000]  是用一個侵蝕、用一個滲透、用一個謊言
[00:36:12.000 --> 00:36:13.800]  在我們當中運行
[00:36:13.800 --> 00:36:17.400]  但當我們合一的時候
[00:36:17.400 --> 00:36:21.000]  我們是應付黑暗的來臨
[00:36:21.000 --> 00:36:23.800]  而神的榮耀會降臨在我們當中
[00:36:23.800 --> 00:36:26.800]  我們一同低頭禱告
[00:36:26.800 --> 00:36:30.600]  耶穌我們感謝祢設立一個這麼美好的傳統
[00:36:30.600 --> 00:36:33.400]  但祢不是單單因為我們要團結
[00:36:33.400 --> 00:36:35.600]  而叫我們去做這個動作
[00:36:35.600 --> 00:36:38.400]  祢是告訴我們因為你所看到的
[00:36:38.400 --> 00:36:41.600]  是一個危機的時刻
[00:36:41.600 --> 00:36:44.600]  撒旦和他的流落是虎視眈眈
[00:36:44.600 --> 00:36:47.000]  但當我們今天我們的肢體
[00:36:47.000 --> 00:36:49.200]  我們能夠聯合在一起
[00:36:49.200 --> 00:36:52.200]  我們這個合一互相相愛的時候
[00:36:52.200 --> 00:36:55.000]  我們就是一個德性的群體
[00:36:55.000 --> 00:36:57.000]  因為主是一個德性的主
[00:36:57.000 --> 00:36:58.200]  我們為此感恩
[00:36:58.200 --> 00:37:00.000]  我們奉主名禱告
[00:37:00.000 --> 00:37:01.000]  阿門
