
[00:00:00.000 --> 00:00:07.000]  如果我們對別人說,你都沒有魂魄的,這句話都挺咒人的。
[00:39:40.000 --> 00:39:54.000]  他說,你放心,我不是怕你,我怕你上面那個,我說,夠了,夠了,夠了,他怕我上面那個,不是我校監那個,當然這些是有些說笑,聽見沒有?
[00:39:54.000 --> 00:40:12.000]  人家見到你的時候,好人不是說你好人,你的耶穌真是好,這個就對,你只是想聽,不是以為耶穌真是好,連你自己都不敢,耶穌那兩個字都不講,你幾多時候將耶穌放在口邊?
[00:40:12.000 --> 00:40:28.000]  弟兄姊妹,燈台從遠處下去,可能他繼續會發光,但不是在燈台上的光,那你會問,這樣的情況跟德教有沒有關係?
[00:40:28.000 --> 00:40:48.000]  可能,弟兄姊妹,第一個問題,跟德教有沒有關係?我的答案就是,我不知道,他不知道你就去看,不過我可以肯定,啟示錄二十一章第八節講,有第二次的死,哪些人有第二次的死?
[00:40:48.000 --> 00:41:12.000]  你自己對回去,啟示錄二十一章第八節,第一次死我一定死,第二次死我要沒份,啟示錄二十一章第八節,所以弟兄姊妹,你有沒有將好行為榮耀天賦?
[00:41:12.000 --> 00:41:35.000]  不是問你有沒有好行為,一個真正的基督徒是將榮耀歸給天賦,如果你自己以為是好行為的話,博取人的稱讚來侍奉的時候,這個未必就是榮耀上帝的好行為,求主席提醒我們,這個是起初所行。
[00:41:35.000 --> 00:41:56.000]  羅馬書第五章第五節說,盼望不至於羞恥,因為所賜給我們的聖靈是神將祂的愛囂張在我們心中,所以這個愛不是你媽媽爸爸生你出來的愛,這個愛不是文化孕育的愛,這個愛不是童軍訓練出來的愛,這個愛不是學校教你出來的愛,
[00:41:56.000 --> 00:42:10.000]  這個愛是當你肯決意順主認罪悔改的時候,聖靈將神的愛放在你的心中,你就能夠願意尊主為大,去關心人,去愛人。
[00:42:10.000 --> 00:42:27.000]  我剛才說我正在看那本書,那個作者在美國寫得很批判性,教會,他舉了美國很多間教會,其中一間,無論進來什麼人,我們都一視同仁接待他們,這件事挺難的。
[00:42:27.000 --> 00:42:40.000]  寶那罕行過,什麼人進來,我們都一視同仁接待他,這個不是我們可以真的靠我們自己做到,非要神祝他囂張在心中不可。
[00:42:40.000 --> 00:42:57.000]  國民黨持主13章13節,今天的金句,很容易背,背了他們好不好?1,2,3,如今常傳的,有信,有望,有愛,這三樣其中最大的是愛。
[00:42:57.000 --> 00:43:11.000]  我今早在翻看聖經的時候,神給我感動,看回去提比利亞海邊,約翰福音21章第19節,耶穌對彼得說,跟從我。
[00:43:11.000 --> 00:43:27.000]  耶穌復活了,向彼得顯現了,有些解經家為了跟彼得玩個明朝,彼得不是重操故業,彼得只是暫時無事做,無聊去釣魚,不是捉魚,是釣魚。
[00:43:27.000 --> 00:43:41.000]  耶穌說,你跟從我吧。當耶穌和彼得對話那段時間裡面,那三句話裡面都很有意思,耶穌問彼得什麼呢?他說,你愛我者,比自己更深。
[00:43:41.000 --> 00:43:56.000]  其實有一部猶太人翻譯的聖經,彼得和耶穌對話,耶穌問,西門的兒子約翰,這個真是指名道姓,連你爸爸都叫出來,
[00:43:56.000 --> 00:44:10.000]  叫我的名字,沒有人,你兒子,什麼名,不是,聰明一點聽,Do you love me more than this?你愛我多過這些嗎?不知道是什麼,沒人明白。
[00:44:10.000 --> 00:44:21.000]  彼得怎麼回答呢?翻譯是這樣說的,Yes, Lord, you know, I am your friend.他不是說我愛你,你知道,我是老友來的。
[00:44:21.000 --> 00:44:36.000]  第二次問他,接著耶穌說,Feed my lamb,耶穌再問他,西門約翰,你愛我嗎?他說,Yes, Lord, you know, I am your friend.
[00:44:36.000 --> 00:44:56.000]  第三次,因為耶穌接著說,Shepherd my sheep,第三次耶穌又問西門彼得,他不是問你愛不愛我,Are you my friend?彼得因為耶穌這樣問法,他說,Lord, you know, I am your friend.
[00:44:56.000 --> 00:45:14.000]  原來耶穌在約翰福音第十五章說,他不再將我們當作是僕人,當我們是朋友,我才明白,原來這個朋友是有責任的,這個朋友是什麼?要去餵養他的羊。
[00:45:14.000 --> 00:45:31.000]  弟兄姊妹,我相信今時今日,耶穌已經將我們當作朋友,我們有沒有去關心人?我們愛心哪裡失落?我們一起看今天我們要回應的詩歌。
[00:45:44.000 --> 00:46:00.000]  252首,原來是一首很值得我們反思的詩歌,也是一首回應詩,是祈禱來的。
[00:46:00.000 --> 00:46:20.000]  天父我們感謝祢,透過詩歌,主啊,求祢閱納我們每一個口唱心和在祢面前願意悔改的人,因為我們深信不是我們能夠做到什麼,是聖靈將神的愛囂張在我們心中。
[00:46:20.000 --> 00:46:38.000]  主啊,求祢閱納我們役著詩歌獻上的禱告,求祢成就在我們身上的計劃與旨意,願祢的名在我們身上得到完全的榮耀,祈禱感恩,奉求耶穌的名字祈求。
