
[00:00:00.000 --> 00:00:03.080]  我們立刻開始看《雅各書》
[00:15:21.800 --> 00:15:24.000]  上戀是上帝只有一個
[00:15:24.000 --> 00:15:24.880]  下戀是什麼?
[00:15:24.880 --> 00:15:27.880]  盡心儘性盡義愛尼的上帝
[00:15:27.880 --> 00:15:32.640]  魔鬼只知道上戀就沒有辦法做到下戀
[00:15:32.640 --> 00:15:34.320]  他說你一樣
[00:15:34.320 --> 00:15:36.600]  如果你只是說我相信上帝
[00:15:36.600 --> 00:15:39.560]  但是你不全心全意去愛他
[00:15:39.560 --> 00:15:41.480]  不理不礙你的龍者的話
[00:15:41.480 --> 00:15:43.200]  其實你這個信心是假的
[00:15:43.200 --> 00:15:44.360]  不是舊的聖經裏面
[00:15:44.360 --> 00:15:46.560]  不是新的聖經裏面所說的信
[00:15:46.560 --> 00:15:47.160]  我想跟你說
[00:15:47.160 --> 00:15:48.320]  這個上下文裏面
[00:15:48.320 --> 00:15:50.400]  它是說有些有錢的人
[00:15:50.400 --> 00:15:54.600]  沒有去救濟一些被逼迫貧窮的基督徒
[00:15:54.600 --> 00:15:55.160]  OK
[00:15:55.160 --> 00:15:57.680]  這個是當時的歷史背景
[00:15:57.680 --> 00:16:01.000]  不過當他開始說到
[00:16:01.000 --> 00:16:02.640]  什麼叫做真信心
[00:16:02.640 --> 00:16:04.440]  就是下戀的時候
[00:16:04.440 --> 00:16:06.240]  他將真信心的例子
[00:16:06.240 --> 00:16:09.600]  是發到很大很大很大
[00:16:09.600 --> 00:16:10.960]  有沒有什麼意思呢?
[00:16:10.960 --> 00:16:11.560]  就是說
[00:16:11.560 --> 00:16:12.480]  如果你說
[00:16:12.480 --> 00:16:14.360]  我下次見到某某人很窮
[00:16:14.360 --> 00:16:15.720]  我都給了他500元
[00:16:15.720 --> 00:16:17.440]  你就不要自己謙謙自喜
[00:16:17.440 --> 00:16:19.360]  說我就是真信心
[00:16:19.360 --> 00:16:21.600]  因爲你繼續看下去
[00:16:21.600 --> 00:16:25.320]  他瓦割將真信心發到很大很大
[00:16:25.320 --> 00:16:26.480]  我就不跟你說了
[00:16:26.480 --> 00:16:29.120]  他說你這虛浮的人
[00:16:29.120 --> 00:16:33.040]  你願意知道沒有行爲的信心是沒用的嗎?
[00:16:33.040 --> 00:16:34.440]  這個虛浮的人
[00:16:34.440 --> 00:16:37.560]  有些學者說可以解作是空心人
[00:16:37.560 --> 00:16:38.680]  Empty hearted man
[00:16:38.680 --> 00:16:40.920]  你這個空心人
[00:16:40.920 --> 00:16:43.640]  你這個人是虛浮的
[00:16:43.640 --> 00:16:44.680]  心是沒有的
[00:16:44.680 --> 00:16:47.520]  後來他會說你身體沒有靈魂
[00:16:47.520 --> 00:16:48.720]  好
[00:16:48.720 --> 00:16:50.120]  什麼叫真信心呢?
[00:16:50.120 --> 00:16:51.200]  他說什麼叫真信心呢?
[00:16:51.200 --> 00:16:52.240]  有行爲的
[00:16:52.240 --> 00:16:53.680]  但他不是說小小
[00:16:53.680 --> 00:16:56.720]  某人上個星期都給了500元的乞丐
[00:16:56.720 --> 00:16:58.160]  他不是在說這件事
[00:16:58.160 --> 00:17:01.120]  他引用的例子告訴你什麼叫真信心
[00:17:01.120 --> 00:17:02.000]  很偉大的
[00:17:02.000 --> 00:17:02.640]  什麼呢?
[00:17:02.640 --> 00:17:04.320]  我們的祖宗阿伯多罕
[00:17:04.320 --> 00:17:07.000]  罷而此而殺獻上
[00:17:07.000 --> 00:17:10.200]  豈不是因行爲而清而亡
[00:17:10.200 --> 00:17:13.120]  可見信心是與他的行爲相符
[00:17:13.120 --> 00:17:16.400]  而信心是因着行爲得而成全
[00:17:16.400 --> 00:17:18.080]  這應驗了經常所說
[00:17:18.080 --> 00:17:20.080]  阿伯多罕信了上帝
[00:17:20.080 --> 00:17:22.080]  上帝就算他爲義
[00:17:22.080 --> 00:17:23.880]  他也會稱爲上帝的朋友
[00:17:23.880 --> 00:17:25.000]  阿伯多罕信上帝
[00:17:25.000 --> 00:17:26.000]  上帝稱他爲義
[00:17:26.000 --> 00:17:30.120]  這是《創世紀》第十五章
[00:17:30.120 --> 00:17:33.040]  而天以殺在《創世紀》二十章
[00:17:33.040 --> 00:17:36.320]  雅各將《創世紀》整個
[00:17:36.320 --> 00:17:37.240]  阿伯多罕的故事
[00:17:37.240 --> 00:17:38.360]  一個整體來看
[00:17:38.360 --> 00:17:40.520]  他不只是看一節《聖經》
[00:17:40.520 --> 00:17:41.040]  哦
[00:17:41.040 --> 00:17:41.720]  他信上帝
[00:17:41.720 --> 00:17:42.840]  所以上帝稱他爲義
[00:17:42.840 --> 00:17:45.240]  他說這個信心是真東西來的
[00:17:45.240 --> 00:17:46.080]  爲什麼呢?
[00:17:46.080 --> 00:17:47.520]  因爲去到二十二章
[00:17:47.520 --> 00:17:48.560]  我們見到他
[00:17:48.560 --> 00:17:51.000]  都是見賞自己的
[00:17:51.000 --> 00:17:52.360]  這樣叫真信心
[00:17:52.360 --> 00:17:54.040]  什麼叫真信心?
[00:17:54.040 --> 00:17:56.360]  獻賞他摯愛的
[00:17:56.360 --> 00:17:57.680]  這是第一個例子
[00:17:57.680 --> 00:18:01.160]  第二個例子就很不一樣了
[00:18:01.160 --> 00:18:01.960]  這樣看來
[00:18:01.960 --> 00:18:03.000]  人稱義士
[00:18:03.000 --> 00:18:04.920]  因爲行爲不是單因信真
[00:18:04.920 --> 00:18:06.600]  第二個例子是什麼?
[00:18:06.600 --> 00:18:07.200]  拉合
[00:18:07.200 --> 00:18:08.800]  有男有女
[00:18:08.800 --> 00:18:10.560]  有高有低
[00:18:10.560 --> 00:18:12.080]  如果阿伯多罕是最高的
[00:18:12.080 --> 00:18:14.320]  那拉合就最低了
[00:18:14.320 --> 00:18:15.760]  妓女來的
[00:18:15.760 --> 00:18:18.680]  同樣妓女拉合接待使者
[00:18:18.680 --> 00:18:22.000]  又放他們從另一條道出去
[00:18:22.000 --> 00:18:24.920]  不也是因行爲輕易嗎?
[00:18:24.920 --> 00:18:25.920]  所以
[00:18:25.920 --> 00:18:28.440]  如身體沒有靈魂是死的
[00:18:28.440 --> 00:18:29.920]  信心沒有行爲
[00:18:29.920 --> 00:18:32.200]  行爲是身體的靈魂
[00:18:32.200 --> 00:18:32.880]  是靈魂
[00:18:32.880 --> 00:18:34.000]  也是死的
[00:18:34.000 --> 00:18:37.320]  拉合的信心是什麼信心?
[00:18:37.320 --> 00:18:41.440]  我特意是誤導你的
[00:18:41.440 --> 00:18:45.480]  拉合的信心是因信接待使者
[00:18:45.480 --> 00:18:48.280]  你就是叫我請人多喫點飯
[00:18:48.280 --> 00:18:49.400]  很簡單的
[00:18:49.400 --> 00:18:50.360]  不是的
[00:18:50.360 --> 00:18:53.280]  你想想拉合是請誰喫飯的
[00:18:53.280 --> 00:18:55.400]  你知道故事背後是什麼嗎?
[00:18:55.400 --> 00:18:59.240]  是以色列人正在進入應許之地
[00:18:59.240 --> 00:19:01.440]  他們要去打耶利哥城
[00:19:01.440 --> 00:19:04.200]  而拉合是屬於耶利哥城的
[00:19:04.200 --> 00:19:06.520]  拉合已經聽到很多傳聞
[00:19:06.520 --> 00:19:08.200]  以色列的神
[00:19:08.200 --> 00:19:09.800]  應許了你做什麼
[00:19:09.800 --> 00:19:11.920]  做了什麼出埃及的事等等
[00:19:11.920 --> 00:19:13.360]  接着
[00:19:13.360 --> 00:19:16.280]  妓女拉合竟然相信那些傳言
[00:19:16.280 --> 00:19:19.640]  於是她接待了這些使者
[00:19:19.640 --> 00:19:21.680]  跟他們有個交易
[00:19:21.680 --> 00:19:22.480]  那個交易是什麼?
[00:19:22.480 --> 00:19:24.480]  我今天放你一條生路
[00:19:24.480 --> 00:19:27.200]  你他日打進來城的時候
[00:19:27.200 --> 00:19:29.280]  放我一條生路
[00:19:29.280 --> 00:19:30.720]  這個信心叫什麼信心?
[00:19:30.720 --> 00:19:33.160]  叫做變節
[00:19:33.160 --> 00:19:35.480]  變節
[00:19:35.480 --> 00:19:36.760]  拉合是屬於什麼的?
[00:19:36.760 --> 00:19:38.120]  拉合屬於耶利哥
[00:19:38.120 --> 00:19:39.560]  他現在在做什麼?
[00:19:39.560 --> 00:19:41.640]  耶利哥變節
[00:19:41.640 --> 00:19:44.640]  將他們的敵人變成了節
[00:19:44.640 --> 00:19:47.040]  所以你知道他現在在說什麼叫真信心
[00:19:47.040 --> 00:19:48.280]  真信心是變節了
[00:19:48.280 --> 00:19:50.480]  我從前是屬於這個世界的
[00:19:50.480 --> 00:19:52.280]  我當然是追求這個世界的東西
[00:19:52.280 --> 00:19:53.320]  我現在變了節
[00:19:53.320 --> 00:19:53.840]  對不起
[00:19:53.840 --> 00:19:55.920]  我跟這個世界沒什麼關係
[00:19:55.920 --> 00:19:58.200]  我追求着另一個角度的東西
[00:19:58.200 --> 00:20:00.240]  I don't care about what is going on here
[00:20:00.240 --> 00:20:00.880]  爲什麼?
[00:20:00.880 --> 00:20:02.000]  因爲我已經變了節
[00:20:02.000 --> 00:20:04.720]  當你這樣去看
[00:20:04.720 --> 00:20:07.600]  這些東西真的是很挑戰性的
[00:20:07.600 --> 00:20:09.520]  雅各書的福音
[00:20:09.520 --> 00:20:11.640]  什麼是真福音?
[00:20:11.640 --> 00:20:12.840]  主日
[00:20:12.840 --> 00:20:13.640]  主日不是
[00:20:13.640 --> 00:20:15.280]  不是明天的主日
[00:20:15.280 --> 00:20:17.800]  是主回來的日子
[00:20:17.800 --> 00:20:18.480]  近了
[00:20:18.480 --> 00:20:20.440]  審判主已經站門口
[00:20:20.440 --> 00:20:22.320]  很多時候我們講福音的時候
[00:20:22.320 --> 00:20:23.160]  我們就是在想
[00:20:23.160 --> 00:20:25.040]  耶穌第一次來爲你洗禮等等
[00:20:25.040 --> 00:20:26.840]  我們沒想到其實
[00:20:26.840 --> 00:20:32.080]  耶穌回來也是福音的其中一個很重要的一點
[00:20:32.080 --> 00:20:33.480]  什麼是真的福音?
[00:20:33.480 --> 00:20:35.400]  就是上上紀念
[00:20:35.400 --> 00:20:38.120]  主必已經站在門口
[00:20:38.120 --> 00:20:38.880]  隨時都回來
[00:20:38.880 --> 00:20:39.840]  什麼叫真信心?
[00:20:39.840 --> 00:20:45.280]  信心行爲因信便知全天上
[00:20:45.280 --> 00:20:46.960]  什麼叫真的教會?
[00:20:46.960 --> 00:20:49.360]  一位上主迴轉
[00:20:49.360 --> 00:20:50.760]  忍耐
[00:20:50.760 --> 00:20:52.080]  不言話
[00:20:52.080 --> 00:20:56.640]  你想想我們不要衝淡杯咖啡
[00:20:56.640 --> 00:20:59.600]  雅各書教我們這麼奇怪的東西
[00:20:59.600 --> 00:21:00.800]  很厲害
[00:21:00.800 --> 00:21:01.320]  好
