
[00:00:00.000 --> 00:00:03.000]  領導就是打造一個健康的生態
[00:20:20.000 --> 00:20:22.000]  你的家人就會很害怕
[00:20:24.000 --> 00:20:25.000]  如果家人做得好
[00:20:25.000 --> 00:20:26.000]  你就公開的讚美他
[00:20:26.000 --> 00:20:30.000]  不要高估自己的人情戶口
[00:20:30.000 --> 00:20:33.000]  存了多少錢在別人的裏面
[00:20:33.000 --> 00:20:35.000]  有時實在太過高估了
[00:20:35.000 --> 00:20:38.000]  我想我們都很明白一件事情
[00:20:38.000 --> 00:20:42.000]  用錢容易
[00:20:42.000 --> 00:20:43.000]  存錢難
[00:20:43.000 --> 00:20:44.000]  對不對
[00:20:44.000 --> 00:20:48.000]  提走別人戶口裏的人情錢
[00:20:48.000 --> 00:20:49.000]  很容易
[00:20:49.000 --> 00:20:51.000]  但存回錢下去
[00:20:51.000 --> 00:20:53.000]  是很難的事
[00:20:54.000 --> 00:20:55.000]  和諧的關係
[00:20:55.000 --> 00:20:56.000]  良好的信任關係
[00:20:56.000 --> 00:20:58.000]  是多年來建立起來的
[00:20:58.000 --> 00:21:00.000]  一時的不慎
[00:21:00.000 --> 00:21:03.000]  就可以將這些關係破損淨盡
[00:21:03.000 --> 00:21:06.000]  有一本書叫
[00:21:06.000 --> 00:21:07.000]  《今天心理學》
[00:21:07.000 --> 00:21:08.000]  它這樣說
[00:21:08.000 --> 00:21:10.000]  當你在別人的人情戶口
[00:21:10.000 --> 00:21:12.000]  拿走一筆錢的時候
[00:21:12.000 --> 00:21:15.000]  你要把四筆錢
[00:21:15.000 --> 00:21:16.000]  存回戶口裏
[00:21:16.000 --> 00:21:18.000]  才保持平衡
[00:21:18.000 --> 00:21:20.000]  才平衡
[00:21:20.000 --> 00:21:23.000]  我想做丈夫
[00:21:23.000 --> 00:21:24.000]  作爲丈夫
[00:21:24.000 --> 00:21:26.000]  我都很明白這件事
[00:21:26.000 --> 00:21:28.000]  你經常和老婆說
[00:21:28.000 --> 00:21:29.000]  我愛你
[00:21:29.000 --> 00:21:30.000]  我愛你
[00:21:30.000 --> 00:21:33.000]  說了十次都沒有用
[00:21:33.000 --> 00:21:34.000]  只要你有一次說
[00:21:34.000 --> 00:21:35.000]  你有點肥
[00:21:35.000 --> 00:21:40.000]  不知爲何
[00:21:40.000 --> 00:21:41.000]  人家隔壁陳太
[00:21:41.000 --> 00:21:43.000]  好像鄭多燕
[00:21:43.000 --> 00:21:45.000]  你覺得你像薛家燕嗎
[00:21:45.000 --> 00:21:48.000]  我娶你的時候
[00:21:48.000 --> 00:21:49.000]  我覺得你很漂亮
[00:21:49.000 --> 00:21:50.000]  好像小龍女
[00:21:50.000 --> 00:21:52.000]  爲何現在變成小籠包
[00:21:53.000 --> 00:21:54.000]  你試一下說
[00:21:54.000 --> 00:21:57.000]  我可以這樣說
[00:21:57.000 --> 00:21:59.000]  你將會死得很慘
[00:21:59.000 --> 00:22:01.000]  不會的
[00:22:01.000 --> 00:22:03.000]  我老婆爲何這麼小氣
[00:22:03.000 --> 00:22:04.000]  我告訴你
[00:22:04.000 --> 00:22:07.000]  我不說了
[00:22:07.000 --> 00:22:08.000]  待會姐妹說
[00:22:08.000 --> 00:22:11.000]  姐妹的心思很細膩
[00:22:11.000 --> 00:22:15.000]  她表面平靜如鏡
[00:22:15.000 --> 00:22:17.000]  表面
[00:22:17.000 --> 00:22:19.000]  她裏面萬馬奔騰
[00:22:19.000 --> 00:22:22.000]  你萬箭穿心
[00:22:22.000 --> 00:22:24.000]  她要你萬箭不服
[00:22:24.000 --> 00:22:27.000]  有段時間煮些垃圾給你喫
[00:22:27.000 --> 00:22:30.000]  只要建立一個
[00:22:30.000 --> 00:22:31.000]  健康溫暖的關係
[00:22:31.000 --> 00:22:33.000]  就好像陽光帶入家庭
[00:22:33.000 --> 00:22:34.000]  帶入教會
[00:22:34.000 --> 00:22:35.000]  帶入社會一樣
[00:22:35.000 --> 00:22:40.000]  能醫治人際關係的
[00:22:40.000 --> 00:22:42.000]  是阿加別的愛
[00:22:42.000 --> 00:22:43.000]  是上帝的愛
[00:22:43.000 --> 00:22:45.000]  不是濫情
[00:22:45.000 --> 00:22:46.000]  不是煩情
[00:22:46.000 --> 00:22:51.000]  可能會問
[00:22:51.000 --> 00:22:52.000]  如果有人做錯事的時候
[00:22:52.000 --> 00:22:54.000]  爲了保持良好的關係
[00:22:54.000 --> 00:22:55.000]  我還要贊他嗎
[00:22:55.000 --> 00:22:57.000]  我說過不是
[00:22:57.000 --> 00:23:00.000]  阿加別的愛
[00:23:00.000 --> 00:23:02.000]  是一種選擇
[00:23:02.000 --> 00:23:04.000]  阿加別的愛
[00:23:04.000 --> 00:23:06.000]  不是見到作惡的人
[00:23:06.000 --> 00:23:09.000]  然後假情假意跟他說
[00:23:09.000 --> 00:23:10.000]  我愛你
[00:23:10.000 --> 00:23:13.000]  阿加別的愛
[00:23:13.000 --> 00:23:15.000]  不是對惡事若無睹
[00:23:15.000 --> 00:23:17.000]  而是我明知你做錯了
[00:23:17.000 --> 00:23:19.000]  不過我告訴你
[00:23:19.000 --> 00:23:20.000]  我選擇繼續去愛你
[00:23:21.000 --> 00:23:24.000]  因爲我不以惡報惡
[00:23:24.000 --> 00:23:26.000]  反以善成惡
[00:23:26.000 --> 00:23:33.000]  言下之想說什麼呢
[00:23:33.000 --> 00:23:35.000]  是在說管教
[00:23:35.000 --> 00:23:39.000]  生命紀八章五節不是這樣說嗎
[00:23:39.000 --> 00:23:42.000]  你當心裏思想
[00:23:42.000 --> 00:23:45.000]  而又說上帝管教你
[00:23:45.000 --> 00:23:47.000]  好像管教兒子一樣
[00:23:47.000 --> 00:23:50.000]  上帝會不會管教我們
[00:23:50.000 --> 00:23:53.000]  針研十三章廿四節這樣說
[00:23:53.000 --> 00:23:55.000]  不忍用杖打而止的
[00:23:55.000 --> 00:23:57.000]  是恨護他
[00:23:57.000 --> 00:24:00.000]  而痛愛而止的
[00:24:00.000 --> 00:24:02.000]  就是隨時管教
[00:24:02.000 --> 00:24:04.000]  這裏也在說愛
[00:24:04.000 --> 00:24:06.000]  不是濫情的愛
[00:24:06.000 --> 00:24:08.000]  不是泛情的愛
[00:24:08.000 --> 00:24:10.000]  不是沒有標準的愛
[00:24:10.000 --> 00:24:12.000]  愛
[00:24:12.000 --> 00:24:15.000]  是不嫉妒
[00:24:15.000 --> 00:24:16.000]  不自誇
[00:24:16.000 --> 00:24:17.000]  不張狂
[00:24:17.000 --> 00:24:18.000]  不做害羞的事
[00:24:18.000 --> 00:24:20.000]  不求自己的益處
[00:24:20.000 --> 00:24:21.000]  不喜歡不義
[00:24:21.000 --> 00:24:23.000]  只喜歡真理
[00:24:23.000 --> 00:24:27.000]  針研二十九章十九節這樣說
[00:24:27.000 --> 00:24:28.000]  只用言語
[00:24:28.000 --> 00:24:31.000]  僕人是不會受管教的
[00:24:31.000 --> 00:24:32.000]  做好一點
[00:24:32.000 --> 00:24:33.000]  做好一點
[00:24:33.000 --> 00:24:34.000]  僕人不會理睬你的
[00:24:34.000 --> 00:24:35.000]  他雖然明白
[00:24:35.000 --> 00:24:36.000]  也不會留意
[00:24:36.000 --> 00:24:38.000]  因爲你不會管他的
[00:24:38.000 --> 00:24:40.000]  你只是用嘴巴去說
[00:24:40.000 --> 00:24:43.000]  一間學校
[00:24:43.000 --> 00:24:44.000]  一間公司
[00:24:44.000 --> 00:24:46.000]  或者教會
[00:24:46.000 --> 00:24:48.000]  如果有人做錯事
[00:24:48.000 --> 00:24:51.000]  竟然沒有人收理他的話
[00:24:51.000 --> 00:24:53.000]  遲早會出事
[00:24:53.000 --> 00:24:54.000]  我們的電器壞了
[00:24:54.000 --> 00:24:56.000]  沒有人收理的話
[00:24:56.000 --> 00:24:59.000]  這個家遲早會出事
[00:24:59.000 --> 00:25:02.000]  管教的目的
[00:25:02.000 --> 00:25:04.000]  不是要帶給人痛苦
[00:25:04.000 --> 00:25:06.000]  管教的目的
[00:25:06.000 --> 00:25:08.000]  是讓他結果子
[00:25:08.000 --> 00:25:12.000]  一個餐廳的員工
[00:25:12.000 --> 00:25:14.000]  不準時上班
[00:25:14.000 --> 00:25:15.000]  不準時下班
[00:25:15.000 --> 00:25:17.000]  不準時放工
[00:25:17.000 --> 00:25:18.000]  上班的時候
[00:25:18.000 --> 00:25:20.000]  出去喝茶
[00:25:20.000 --> 00:25:23.000]  做事沒有交代
[00:25:23.000 --> 00:25:26.000]  不遵守工作的要求
[00:25:26.000 --> 00:25:28.000]  你會容許嗎
[00:25:28.000 --> 00:25:30.000]  你老闆會容許嗎
[00:25:30.000 --> 00:25:33.000]  如果他竟然夠膽
[00:25:33.000 --> 00:25:35.000]  不用安全的條例
[00:25:35.000 --> 00:25:37.000]  將食物儲存好
[00:25:37.000 --> 00:25:39.000]  將一些蟑螂腳
[00:25:39.000 --> 00:25:41.000]  炒麪給人喫
[00:25:41.000 --> 00:25:43.000]  你接受嗎
[00:25:44.000 --> 00:25:47.000]  同樣在教會都一樣
[00:25:47.000 --> 00:25:51.000]  上帝帶着牙癢癢
[00:25:51.000 --> 00:25:54.000]  在以西結書這樣說
[00:25:54.000 --> 00:25:57.000]  他對着當時的政府
[00:25:57.000 --> 00:26:00.000]  以色列政府的領袖這樣說
[00:26:00.000 --> 00:26:01.000]  他說必留的人
[00:26:01.000 --> 00:26:04.000]  我要斥責以色列的統治者
[00:26:04.000 --> 00:26:05.000]  向他們說義
[00:26:05.000 --> 00:26:07.000]  我要告訴他們
[00:26:07.000 --> 00:26:09.000]  我至高尚主退丹門這樣說
[00:26:09.000 --> 00:26:11.000]  你們要遭殃
[00:26:13.000 --> 00:26:15.000]  原來那個管理的人
[00:26:15.000 --> 00:26:16.000]  或者當權者
[00:26:16.000 --> 00:26:18.000]  其實是用牧羊人這個字
[00:26:18.000 --> 00:26:23.000]  他說你們喝的是羊奶
[00:26:23.000 --> 00:26:24.000]  穿的是羊毛
[00:26:24.000 --> 00:26:25.000]  喫的是羊肉
[00:26:25.000 --> 00:26:27.000]  但你竟然不愛惜羊羣
[00:26:27.000 --> 00:26:32.000]  虛弱的你們不調理
[00:26:32.000 --> 00:26:33.000]  生病的你們不醫治
[00:26:33.000 --> 00:26:34.000]  受傷的不包紮
[00:26:34.000 --> 00:26:36.000]  迷路的不尋回
[00:26:36.000 --> 00:26:37.000]  失蹤的不尋找
[00:26:37.000 --> 00:26:39.000]  反而用暴力對待他們
[00:26:40.000 --> 00:26:43.000]  結果羊四處分散
[00:26:43.000 --> 00:26:45.000]  流離失所
[00:26:45.000 --> 00:26:49.000]  上帝說我要親自做牧羊人
[00:26:49.000 --> 00:26:55.000]  上帝對於這些
[00:26:55.000 --> 00:26:57.000]  翫忽職守的牧羊人
[00:26:57.000 --> 00:26:59.000]  怎麼說
[00:26:59.000 --> 00:27:01.000]  他說我要斥責他們
[00:27:01.000 --> 00:27:03.000]  他們會有禍了
[00:27:03.000 --> 00:27:07.000]  就好像說到那棵樹那樣
[00:27:07.000 --> 00:27:09.000]  要斬下來
[00:27:09.000 --> 00:27:11.000]  不要再白佔地圖
[00:27:11.000 --> 00:27:16.000]  我們要建立一間健康的教會
[00:27:16.000 --> 00:27:20.000]  要吸引更多人來得到基督的好處
[00:27:20.000 --> 00:27:23.000]  我首先要問一個問題
[00:27:23.000 --> 00:27:26.000]  我們整個教會的生態健康嗎
[00:27:26.000 --> 00:27:29.000]  關係良好嗎
[00:27:29.000 --> 00:27:32.000]  應受管教的管教了嗎
[00:27:32.000 --> 00:27:35.000]  有沒有施肥
[00:27:35.000 --> 00:27:36.000]  有沒有送肚
[00:27:36.000 --> 00:27:37.000]  有沒有拔草
[00:27:37.000 --> 00:27:38.000]  有沒有除蟲
[00:27:39.000 --> 00:27:41.000]  讓教會重複健康
[00:27:41.000 --> 00:27:43.000]  以前我說過
[00:27:43.000 --> 00:27:45.000]  我也想高一點
[00:27:45.000 --> 00:27:47.000]  你覺得我高不高
[00:27:47.000 --> 00:27:49.000]  標準
[00:27:49.000 --> 00:27:52.000]  我覺得標準
[00:27:52.000 --> 00:27:54.000]  你高過我最多是你超標
[00:27:54.000 --> 00:27:57.000]  我也想高一點
[00:27:57.000 --> 00:27:58.000]  但這不到我決定
[00:27:58.000 --> 00:27:59.000]  這是天賦的事
[00:27:59.000 --> 00:28:01.000]  教會增不增長
[00:28:01.000 --> 00:28:02.000]  不到我的事
[00:28:02.000 --> 00:28:03.000]  這是天賦的事
[00:28:03.000 --> 00:28:04.000]  但是健不健康
[00:28:04.000 --> 00:28:06.000]  是我們每個人的責任
[00:28:06.000 --> 00:28:08.000]  打造一個健康的教會
[00:28:08.000 --> 00:28:09.000]  每一個人都有責任
[00:28:09.000 --> 00:28:10.000]  贈信會是最好的
[00:28:10.000 --> 00:28:11.000]  衆人皆祭司
[00:28:11.000 --> 00:28:12.000]  每個人都有責任
[00:28:12.000 --> 00:28:14.000]  都要打造一個健康的教會
[00:28:14.000 --> 00:28:15.000]  如果你是團契的團長
[00:28:15.000 --> 00:28:17.000]  麻煩那個團契的聚會
[00:28:17.000 --> 00:28:18.000]  做好它
[00:28:18.000 --> 00:28:19.000]  不要敷衍
[00:28:19.000 --> 00:28:22.000]  如果有機會分享
[00:28:22.000 --> 00:28:24.000]  領修或者帶一些遊戲的話
[00:28:24.000 --> 00:28:25.000]  做到最好爲止
[00:28:25.000 --> 00:28:27.000]  不要敷衍
[00:28:27.000 --> 00:28:29.000]  因爲這個生態
[00:28:29.000 --> 00:28:31.000]  是共同打造出來的
[00:28:31.000 --> 00:28:36.000]  只有健康生態的教會
[00:28:36.000 --> 00:28:37.000]  才吸引更多人回來
[00:28:37.000 --> 00:28:39.000]  纔可以容納更多人回來
[00:28:39.000 --> 00:28:43.000]  一間不健康的教會
[00:28:43.000 --> 00:28:45.000]  誰願意留在這裏呢
[00:28:45.000 --> 00:28:51.000]  有一間日資的公司
[00:28:51.000 --> 00:28:55.000]  那個老闆巡查廠房的時候
[00:28:55.000 --> 00:28:57.000]  看到一個主管
[00:28:57.000 --> 00:28:59.000]  粗言穢語地罵下屬
[00:28:59.000 --> 00:29:01.000]  罵得很厲害
[00:29:01.000 --> 00:29:05.000]  你知道日本的日資公司
[00:29:05.000 --> 00:29:07.000]  很重視那些關係
[00:29:07.000 --> 00:29:09.000]  因爲良好的關係
[00:29:09.000 --> 00:29:12.000]  幫助整個公司生產提升
[00:29:12.000 --> 00:29:14.000]  所以當他看到
[00:29:14.000 --> 00:29:15.000]  他這樣講粗言穢語的時候
[00:29:15.000 --> 00:29:16.000]  罵那些員工的時候
[00:29:16.000 --> 00:29:19.000]  他就請這個主管回家喫飯
[00:29:19.000 --> 00:29:21.000]  就跟他說
[00:29:21.000 --> 00:29:23.000]  公司要發展得好
[00:29:23.000 --> 00:29:24.000]  第一
[00:29:24.000 --> 00:29:26.000]  就要提升這個團隊精神
[00:29:26.000 --> 00:29:30.000]  愛護下屬
[00:29:30.000 --> 00:29:32.000]  第二
[00:29:32.000 --> 00:29:36.000]  提升整個工作環境的快樂指數
[00:29:36.000 --> 00:29:37.000]  他們快樂的話
[00:29:37.000 --> 00:29:40.000]  就會爲公司賣命
[00:29:40.000 --> 00:29:42.000]  第三點
[00:29:42.000 --> 00:29:44.000]  記得領導是領導人的心
[00:29:44.000 --> 00:29:46.000]  不是領導人的手手腳腳
[00:29:46.000 --> 00:29:48.000]  你用粗言穢語罵他的時候
[00:29:48.000 --> 00:29:50.000]  你怎麼領導他的心呢
[00:29:50.000 --> 00:29:52.000]  他只會對你有仇恨
[00:29:52.000 --> 00:29:54.000]  我希望你能夠做得到
[00:29:54.000 --> 00:29:56.000]  如果你做得到的話
[00:29:56.000 --> 00:29:58.000]  公司很感謝你
[00:29:58.000 --> 00:30:00.000]  我們的合作
[00:30:00.000 --> 00:30:02.000]  也會愉快和長久
[00:30:02.000 --> 00:30:05.000]  沒有罵過他
[00:30:05.000 --> 00:30:07.000]  不過已經隱含着
[00:30:07.000 --> 00:30:10.000]  如果你做得到的話
[00:30:10.000 --> 00:30:12.000]  公司很感謝你
[00:30:12.000 --> 00:30:13.000]  你做不到
[00:30:13.000 --> 00:30:16.000]  我們的合作就不會快樂
[00:30:16.000 --> 00:30:18.000]  也不會長久
[00:30:18.000 --> 00:30:26.000]  這個老闆做到私下修理
[00:30:26.000 --> 00:30:28.000]  不是不修理
[00:30:28.000 --> 00:30:30.000]  一定要修理的主管
[00:30:30.000 --> 00:30:33.000]  因爲打造一個健康的公司
[00:30:33.000 --> 00:30:35.000]  是靠這些主管
[00:30:35.000 --> 00:30:37.000]  同樣
[00:30:37.000 --> 00:30:38.000]  打造健康的教會
[00:30:38.000 --> 00:30:39.000]  是靠教務同工
[00:30:39.000 --> 00:30:40.000]  辦事同工
[00:30:40.000 --> 00:30:42.000]  所有的領袖
[00:30:42.000 --> 00:30:43.000]  每一個基督徒
[00:30:43.000 --> 00:30:44.000]  共同努力
[00:30:44.000 --> 00:30:46.000]  才能打造一個健康的生態
[00:30:46.000 --> 00:30:50.000]  健康生態不是一個人打造
[00:30:50.000 --> 00:30:54.000]  健康的生態是一個互動
[00:30:54.000 --> 00:30:57.000]  當我們每人出一分力的時候
[00:30:58.000 --> 00:31:00.000]  整個健康生態的教會
[00:31:00.000 --> 00:31:01.000]  家庭
[00:31:01.000 --> 00:31:02.000]  公司
[00:31:02.000 --> 00:31:04.000]  就會呈現在我們的生命裏
[00:31:04.000 --> 00:31:07.000]  如果有人這樣說
[00:31:07.000 --> 00:31:08.000]  如果有一天
[00:31:08.000 --> 00:31:09.000]  那棵樹結果了
[00:31:09.000 --> 00:31:12.000]  或者開花了
[00:31:12.000 --> 00:31:14.000]  這個可不可以歸功於我們
[00:31:14.000 --> 00:31:16.000]  如果教會增長
[00:31:16.000 --> 00:31:18.000]  可不可以歸功於我們
[00:31:18.000 --> 00:31:19.000]  我告訴他
[00:31:19.000 --> 00:31:20.000]  不可以
[00:31:20.000 --> 00:31:22.000]  保羅這樣說
[00:31:22.000 --> 00:31:24.000]  我栽種了
[00:31:24.000 --> 00:31:26.000]  阿波羅曉貫了
[00:31:26.000 --> 00:31:28.000]  叫他生長的是上帝
[00:31:28.000 --> 00:31:29.000]  我們有責任
[00:31:29.000 --> 00:31:31.000]  去打造一個健康的生態
[00:31:31.000 --> 00:31:34.000]  增長不增長
[00:31:34.000 --> 00:31:36.000]  很多人是不是回來教會
[00:31:36.000 --> 00:31:37.000]  這個是上帝的工作
[00:31:37.000 --> 00:31:39.000]  但這個是最基本的條件
[00:31:39.000 --> 00:31:41.000]  正如說我們每個人
[00:31:41.000 --> 00:31:43.000]  都對自己的健康負責任
[00:31:43.000 --> 00:31:45.000]  而當我們每個人
[00:31:45.000 --> 00:31:46.000]  對健康負責任的時候
[00:31:46.000 --> 00:31:49.000]  起碼我們本身是快樂
[00:31:49.000 --> 00:31:52.000]  各位大兄姐妹
[00:31:52.000 --> 00:31:54.000]  我們深深盼望
[00:31:55.000 --> 00:31:56.000]  我們帶着
[00:31:56.000 --> 00:31:57.000]  好像介紹一種
[00:31:57.000 --> 00:31:58.000]  那麼小的信心
[00:31:58.000 --> 00:31:59.000]  去依賴上主
[00:31:59.000 --> 00:32:01.000]  然後放落在土壤上面
[00:32:01.000 --> 00:32:03.000]  而最終沾灑在浸順會
[00:32:03.000 --> 00:32:06.000]  成爲一個非常巨大的象樹
[00:32:06.000 --> 00:32:10.000]  屹立在香港這個地方
[00:32:10.000 --> 00:32:12.000]  見證我們的主
[00:32:12.000 --> 00:32:13.000]  我們低頭祈禱
[00:32:13.000 --> 00:32:18.000]  親愛的恩主
[00:32:18.000 --> 00:32:19.000]  幫助我們
[00:32:19.000 --> 00:32:23.000]  幫助我們每一個祭司
[00:32:25.000 --> 00:32:26.000]  每一個愛你的人
[00:32:26.000 --> 00:32:30.000]  共同去打造一間健康的教會
[00:32:30.000 --> 00:32:33.000]  共同去打造我們健康的家庭
[00:32:33.000 --> 00:32:36.000]  打造健康的工作環境
[00:32:36.000 --> 00:32:38.000]  因爲你要給我們
[00:32:38.000 --> 00:32:40.000]  一個豐盛的生命
[00:32:40.000 --> 00:32:42.000]  求禰給我們在教會
[00:32:42.000 --> 00:32:44.000]  在工作的地方
[00:32:44.000 --> 00:32:45.000]  在家庭裏面
[00:32:45.000 --> 00:32:46.000]  結滿了那字
[00:32:46.000 --> 00:32:47.000]  榮耀禰
[00:32:47.000 --> 00:32:49.000]  祈禱奉耶穌的聖名
[00:32:49.000 --> 00:32:50.000]  阿們
