
[00:00:00.000 --> 00:00:04.080]  好,我今次想寫這個題目的時候
[00:19:12.200 --> 00:19:15.400]  他找了很久
[00:19:15.400 --> 00:19:17.400]  我覺得這些都是優良傳統
[00:19:17.400 --> 00:19:19.600]  不用警鐘一直響
[00:19:19.600 --> 00:19:21.600]  或者不用外面有聲音的時候
[00:19:21.600 --> 00:19:23.400]  以為有賊進來
[00:19:23.400 --> 00:19:25.400]  因為你的兒子其實回來了
[00:19:25.400 --> 00:19:28.000]  不過你不知道
[00:19:28.000 --> 00:19:30.200]  我都發覺我們很壞
[00:19:30.200 --> 00:19:31.400]  經常出街之前
[00:19:31.400 --> 00:19:33.000]  就安裝在外面的車房
[00:19:33.000 --> 00:19:34.400]  看看有多少輛車
[00:19:34.400 --> 00:19:36.600]  以前我的兒子曾經有一段時間
[00:19:36.600 --> 00:19:38.200]  每人有一輛車
[00:19:38.200 --> 00:19:40.400]  現在賣光了
[00:19:40.400 --> 00:19:41.600]  你明白嗎
[00:19:41.600 --> 00:19:42.800]  你不寧願
[00:19:42.800 --> 00:19:45.200]  大家都不告訴大家你出街
[00:19:45.200 --> 00:19:46.600]  你又不知道他有沒有出街
[00:19:46.600 --> 00:19:48.200]  是要走出去看看有沒有車
[00:19:48.200 --> 00:19:50.200]  去猜一下他是不是在家
[00:19:50.200 --> 00:19:53.400]  你不是很差嗎
[00:19:53.400 --> 00:19:56.000]  所以對我來說
[00:19:56.000 --> 00:19:58.800]  這是一個新的發現
[00:19:58.800 --> 00:20:01.800]  有多少個回家會
[00:20:01.800 --> 00:20:03.600]  通知大家的 你們
[00:20:03.600 --> 00:20:05.400]  你會怎麼說
[00:20:05.400 --> 00:20:06.800]  我回來了
[00:20:06.800 --> 00:20:11.000]  還有什麼好一點的
[00:20:11.000 --> 00:20:16.400]  我回來了
[00:20:16.400 --> 00:20:18.000]  去找她的小朋友
[00:20:18.000 --> 00:20:24.400]  找到她跟她打招呼為止
[00:20:24.400 --> 00:20:25.800]  大家給我一個估計
[00:20:25.800 --> 00:20:28.400]  我想學一下我老公明天回來
[00:20:28.400 --> 00:20:31.400]  我相信我老公很恨我這樣問候他
[00:20:31.400 --> 00:20:32.200]  我現在才明白
[00:20:32.200 --> 00:20:34.600]  為什麼他經常進門口就說
[00:20:34.600 --> 00:20:39.200]  為什麼沒有人歡迎爸爸
[00:20:39.200 --> 00:20:43.200]  我常常都覺得
[00:20:43.200 --> 00:20:44.400]  我現在明白了
[00:20:44.400 --> 00:20:47.200]  原來有些家庭是有些傳統的
[00:20:47.200 --> 00:20:49.800]  是我家自小沒有
[00:20:49.800 --> 00:20:53.800]  應該要學的
[00:20:53.800 --> 00:20:57.000]  好了 你說知道了這件事的時候
[00:20:57.000 --> 00:20:58.000]  是不是就停在這裡
[00:20:58.000 --> 00:21:01.200]  那就很客氣
[00:21:01.200 --> 00:21:04.000]  我想多問一條問題
[00:21:04.000 --> 00:21:07.000]  其實是想問小朋友的
[00:21:07.000 --> 00:21:09.400]  下一個slide 麻煩你
[00:21:09.400 --> 00:21:14.000]  你知不知道媽媽最喜歡你是什麼
[00:21:14.000 --> 00:21:18.800]  最期盼最喜歡你是什麼
[00:21:18.800 --> 00:21:22.800]  那邊
[00:21:22.800 --> 00:21:23.800]  你覺得你媽媽
[00:21:23.800 --> 00:21:28.800]  你做什麼她最開心的
[00:21:28.800 --> 00:21:33.400]  她有健康她就開心了
[00:21:33.400 --> 00:21:35.600]  她說看到你有健康她就開心
[00:21:35.600 --> 00:21:37.200]  哇 真是好了
[00:21:37.200 --> 00:21:38.000]  還有沒有
[00:21:38.000 --> 00:21:41.600]  你覺得你媽媽最喜歡什麼
[00:21:41.600 --> 00:21:43.600]  是的
[00:21:43.600 --> 00:21:44.800]  你有媽媽的是不是
[00:21:44.800 --> 00:21:47.800]  不好意思 如果沒有
[00:21:47.800 --> 00:21:52.600]  你知不知道媽媽最喜歡什麼
[00:21:52.600 --> 00:21:54.400]  你開心她又開心
[00:21:54.400 --> 00:21:59.000]  哇 真是這一代真是幸福
[00:21:59.000 --> 00:22:03.600]  前面
[00:22:03.600 --> 00:22:06.800]  媽媽想你和她聊天
[00:22:06.800 --> 00:22:09.600]  後面那些男生沒有人出聲
[00:22:09.600 --> 00:22:13.200]  男生知不知道媽媽最喜歡你做什麼
[00:22:13.200 --> 00:22:15.200]  從小到大這麼多年
[00:22:15.200 --> 00:22:19.200]  你覺得媽媽最想你怎樣
[00:22:19.200 --> 00:22:22.000]  送禮物給她嗎
[00:22:22.000 --> 00:22:25.200]  OK
[00:22:25.200 --> 00:22:30.600]  望子成龍
[00:22:30.600 --> 00:22:33.000]  有層樓就行了
[00:22:33.000 --> 00:22:35.000]  都要實際一點
[00:22:35.000 --> 00:22:37.800]  望子成龍 望女成鳳
[00:22:37.800 --> 00:22:40.200]  都想你成功
[00:22:40.200 --> 00:22:46.400]  所以你就過來這裡讀書
[00:22:46.400 --> 00:22:49.600]  其實我們都問一下媽媽 爸爸
[00:22:49.600 --> 00:22:56.400]  其實什麼會令你最開心 說真的
[00:22:56.400 --> 00:22:59.200]  關心
[00:22:59.200 --> 00:23:01.200]  還有沒有
[00:23:01.200 --> 00:23:03.000]  其實是少了一群年輕人
[00:23:03.000 --> 00:23:04.400]  我今天想有一群年輕人
[00:23:04.400 --> 00:23:06.000]  於是問一下年輕人
[00:23:06.000 --> 00:23:07.600]  好 沒辦法了
[00:23:07.600 --> 00:23:09.200]  是的
[00:23:09.200 --> 00:23:15.400]  你做媽媽你最想兒子怎樣
[00:23:15.400 --> 00:23:16.800]  聽話
[00:23:16.800 --> 00:23:20.800]  很明顯這些兒子還沒長大
[00:23:20.800 --> 00:23:23.800]  還沒結婚
[00:23:23.800 --> 00:23:25.400]  還有沒有 後面
[00:23:25.400 --> 00:23:28.000]  Tina
[00:23:28.000 --> 00:23:31.800]  她開心還是你開心
[00:23:31.800 --> 00:23:35.200]  你最希望子女開心
[00:23:35.200 --> 00:23:37.600]  他們開心你就開心
[00:23:37.600 --> 00:23:39.800]  母親多偉大
[00:23:39.800 --> 00:23:41.400]  Forence
[00:23:41.400 --> 00:23:45.400]  你覺得你走得遠我看不到你
[00:23:45.400 --> 00:23:52.000]  什麼令你最開心
[00:23:52.000 --> 00:23:53.600]  她開心你就開心
[00:23:53.600 --> 00:24:01.000]  真的簡單 你看父母多容易哄
[00:24:01.000 --> 00:24:04.200]  找到愛主的老婆
[00:24:04.200 --> 00:24:11.000]  為什麼
[00:24:11.000 --> 00:24:12.000]  主在他們中間
[00:24:12.000 --> 00:24:17.600]  那會怎樣
[00:24:17.600 --> 00:24:20.400]  就是想神帶領他們的家庭
[00:24:20.400 --> 00:24:22.600]  妥妥當當
[00:24:22.600 --> 00:24:26.800]  你就開心
[00:24:26.800 --> 00:24:28.000]  你可以說
[00:24:28.000 --> 00:24:31.000]  我希望媳婦孝順我
[00:24:31.000 --> 00:24:36.000]  我自從很久以前開始為我的兒子祈禱
[00:24:36.000 --> 00:24:39.200]  好兒子不如好媳婦
[00:24:39.200 --> 00:24:41.200]  你兒子怎麼孝順都不行
[00:24:41.200 --> 00:24:42.800]  你和媳婦合不來
[00:24:42.800 --> 00:24:44.600]  大家都沒話說
[00:24:44.600 --> 00:24:46.400]  所以不如多點為媳婦祈禱
[00:24:46.400 --> 00:24:54.600]  多點為兒子祈禱
[00:24:54.600 --> 00:24:57.400]  大家聽到嗎
[00:24:57.400 --> 00:24:59.000]  其實我們做子女的
[00:24:59.000 --> 00:25:00.600]  一路做大
[00:25:00.600 --> 00:25:01.400]  我們一路都覺得
[00:25:01.400 --> 00:25:04.400]  爸爸媽媽想我們成功
[00:25:04.400 --> 00:25:07.600]  大部分時間都投放在我們
[00:25:07.600 --> 00:25:08.600]  吃不吃得飽
[00:25:08.600 --> 00:25:09.600]  穿不穿得暖
[00:25:09.600 --> 00:25:11.400]  讀書讀得好不好
[00:25:11.400 --> 00:25:14.800]  不要妨礙你們讀書
[00:25:14.800 --> 00:25:17.000]  其實很多時候我們都誤會了
[00:25:17.000 --> 00:25:18.600]  我們的成功
[00:25:18.600 --> 00:25:20.800]  就是爸爸媽媽的開心
[00:25:20.800 --> 00:25:22.200]  我能夠獨立
[00:25:22.200 --> 00:25:23.800]  能夠買到房子
[00:25:23.800 --> 00:25:26.000]  能夠供到房子
[00:25:26.000 --> 00:25:27.200]  無憂無慮
[00:25:27.200 --> 00:25:29.200]  爸爸媽媽就開心
[00:25:29.200 --> 00:25:31.000]  行不行
[00:25:31.000 --> 00:25:34.600]  一觀好像都是這樣想的
[00:25:34.600 --> 00:25:37.400]  但你問一些父母
[00:25:37.400 --> 00:25:41.800]  很明顯Nelson還沒結婚
[00:25:41.800 --> 00:25:43.000]  結了嗎
[00:25:43.000 --> 00:25:43.800]  抱歉
[00:25:43.800 --> 00:25:44.600]  我弄錯了
[00:25:44.600 --> 00:25:47.600]  那個是Nelson
[00:25:47.600 --> 00:25:48.200]  抱歉
[00:25:48.200 --> 00:25:51.200]  我弄錯了
[00:25:51.200 --> 00:25:53.600]  但當他們結了婚
[00:25:53.600 --> 00:25:55.600]  生活很安定
[00:25:55.600 --> 00:25:59.000]  有屋有樓有車有工
[00:25:59.000 --> 00:26:03.000]  每樣都有的時候
[00:26:03.000 --> 00:26:07.400]  但就沒有了你
[00:26:07.400 --> 00:26:10.200]  有沒有這樣的情況感覺
[00:26:10.200 --> 00:26:13.200]  結了婚久一點的子女
[00:26:13.200 --> 00:26:15.000]  有屋有車有樓
[00:26:15.000 --> 00:26:16.600]  有兒子有女兒
[00:26:16.600 --> 00:26:18.400]  每樣都有
[00:26:18.400 --> 00:26:23.800]  不過就好像忘記了你
[00:26:23.800 --> 00:26:28.600]  那個感覺是怎樣的呢
[00:26:28.600 --> 00:26:31.400]  這個就是差異
[00:26:31.400 --> 00:26:33.200]  做小孩的
[00:26:33.200 --> 00:26:34.600]  我們覺得爸爸媽媽
[00:26:34.600 --> 00:26:35.600]  實在是這樣的
[00:26:35.600 --> 00:26:37.200]  我們中國的父母
[00:26:37.200 --> 00:26:38.000]  你聽到嗎
[00:26:38.000 --> 00:26:39.400]  你開心我就開心
[00:26:39.400 --> 00:26:41.600]  他現在是很開心
[00:26:41.600 --> 00:26:43.400]  你們討好我們就可以了
[00:26:43.400 --> 00:26:45.200]  他們真的很妥當
[00:26:45.200 --> 00:26:49.600]  不過忘記了你
[00:26:49.600 --> 00:26:52.000]  現在香港最大的問題
[00:26:52.000 --> 00:26:55.400]  小孩現今的講鞋
[00:26:55.400 --> 00:26:56.800]  最大的問題
[00:26:56.800 --> 00:27:01.600]  不是IQ或者EQ或者AQ的問題
[00:27:01.600 --> 00:27:05.200]  是自我中心的問題
[00:27:05.200 --> 00:27:06.800]  怎樣培育出來的呢
[00:27:06.800 --> 00:27:08.200]  有一班很好的父母
[00:27:08.200 --> 00:27:10.200]  你開心我開心
[00:27:10.200 --> 00:27:11.800]  你好我就好了
[00:27:11.800 --> 00:27:14.200]  你學業成功生活無憂
[00:27:14.200 --> 00:27:15.800]  不需要我們這樣捱
[00:27:15.800 --> 00:27:17.200]  就好了
[00:27:17.200 --> 00:27:19.200]  他真的聽進去
[00:27:19.200 --> 00:27:21.200]  你一生就是為了我
[00:27:21.200 --> 00:27:26.200]  我現在一生就是為了我
[00:27:26.200 --> 00:27:28.200]  你一生是為了我
[00:27:28.200 --> 00:27:36.200]  我現在一生就是為了我
[00:27:36.200 --> 00:27:39.600]  其實你問我
[00:27:39.600 --> 00:27:41.200]  父母心底裏面
[00:27:41.200 --> 00:27:45.000]  甚麼令他開心呢
[00:27:45.000 --> 00:27:47.000]  你說呢
[00:27:47.000 --> 00:27:49.000]  我想大家想深一點
[00:27:49.000 --> 00:27:50.800]  不要給一些普通的答案
[00:27:50.800 --> 00:27:51.800]  我們大家都覺得
[00:27:51.800 --> 00:27:55.400]  他開心我就開心
[00:27:55.400 --> 00:27:56.000]  你明白嗎
[00:27:56.000 --> 00:27:58.400]  他們真的這樣想的
[00:27:58.400 --> 00:27:59.800]  我開心你開心
[00:27:59.800 --> 00:28:01.600]  我現在很開心
[00:28:01.600 --> 00:28:03.200]  不過我不知道你開心不開心
[00:28:03.200 --> 00:28:05.000]  他當你是開心的
[00:28:05.000 --> 00:28:10.800]  不過他心中沒有你
[00:28:10.800 --> 00:28:15.200]  或者我們應該想深一點
[00:28:15.200 --> 00:28:17.400]  不要騙自己
[00:28:17.400 --> 00:28:19.800]  作為父母的
[00:28:19.800 --> 00:28:23.000]  甚麼令你開心
[00:28:23.000 --> 00:28:26.400]  如果你現在還是年輕的父母
[00:28:26.400 --> 00:28:39.800]  你要怎樣培養你的孩子
[00:28:39.800 --> 00:28:42.600]  有一個媽媽這樣說
[00:28:42.600 --> 00:28:44.200]  希望他時時有我心
[00:28:44.200 --> 00:28:47.400]  不論你在何方
[00:28:47.400 --> 00:28:48.200]  我初初問他
[00:28:48.200 --> 00:28:49.600]  他都不是回答這個問題
[00:28:49.600 --> 00:28:53.200]  初初都是你們這麼美好的答案
[00:28:53.200 --> 00:28:54.600]  你開心我開心
[00:28:54.600 --> 00:28:56.200]  你成功我就開心
[00:28:56.200 --> 00:28:58.600]  你健康我就開心
[00:28:58.600 --> 00:28:59.600]  這些是上一輩
[00:28:59.600 --> 00:29:00.600]  不知道為甚麼傳來
[00:29:00.600 --> 00:29:03.200]  我們中國人的思想是這樣
[00:29:03.200 --> 00:29:05.000]  但你說你真的想深一點
[00:29:05.000 --> 00:29:06.800]  是不是真的這樣呢
[00:29:06.800 --> 00:29:07.600]  所以這個媽媽
[00:29:07.600 --> 00:29:08.800]  想深了很久之後
[00:29:08.800 --> 00:29:10.600]  告訴我其實
[00:29:10.600 --> 00:29:13.200]  我都是想他時時有我心
[00:29:13.200 --> 00:29:15.000]  不論你在何方
[00:29:15.000 --> 00:29:19.400]  因為我們現在很多都分散到世界各地
[00:29:19.400 --> 00:29:21.200]  可不可以給個影片
[00:29:21.200 --> 00:29:26.200]  看看
[00:29:26.200 --> 00:29:31.000]  耶穌在他臨死的時候
[00:29:31.000 --> 00:29:33.000]  在十字架上
[00:29:33.000 --> 00:29:34.400]  痛苦的時候
[00:29:34.400 --> 00:29:38.400]  他想到他媽媽
[00:29:38.400 --> 00:29:40.400]  如果可以就隨時開
[00:29:40.400 --> 00:29:41.400]  我不想有冷場
[00:29:41.400 --> 00:29:46.000]  這個戴頸的那個是我的兒子
[00:29:46.000 --> 00:29:49.200]  後面那個有些人認識的
[00:29:49.200 --> 00:29:52.400]  母親節快樂
[00:29:52.400 --> 00:29:53.800]  母親節快樂
[00:29:53.800 --> 00:29:54.800]  身體健康
[00:29:54.800 --> 00:29:57.800]  母親節
[00:29:57.800 --> 00:30:00.600]  因為這些是我的祖源
[00:30:00.600 --> 00:30:04.200]  想祝你母親節快樂
[00:30:04.200 --> 00:30:05.800]  福壽與天齊
[00:30:05.800 --> 00:30:09.800]  雖然我們都不在澳洲
[00:30:09.800 --> 00:30:14.600]  但都希望你有個Nice day
[00:30:14.600 --> 00:30:19.600]  記得We love you very much
[00:30:19.600 --> 00:30:23.600]  And Jesus loves you very much
[00:30:23.600 --> 00:30:25.600]  所以就是這樣
[00:30:25.600 --> 00:30:28.600]  恭喜你身體健康
[00:30:28.600 --> 00:30:31.600]  其他的我不記得了
[00:30:31.600 --> 00:30:32.600]  祝福你
[00:30:32.600 --> 00:30:35.600]  拜拜
[00:30:35.600 --> 00:30:38.600]  Hello Mommy
[00:30:38.600 --> 00:30:41.600]  母親節快樂
[00:30:41.600 --> 00:30:45.600]  雖然我不在澳洲和你celebrate
[00:30:45.600 --> 00:30:50.600]  但都很想appreciate你
[00:30:50.600 --> 00:30:54.600]  在我生命經常鼓勵
[00:30:54.600 --> 00:30:55.600]  Support
[00:30:55.600 --> 00:30:59.600]  你回到香港經常會探望我
[00:30:59.600 --> 00:31:03.600]  我concert你又會來
[00:31:03.600 --> 00:31:07.600]  通常我病的時候
[00:31:07.600 --> 00:31:13.600]  都會想起以前媽媽照顧我
[00:31:13.600 --> 00:31:17.600]  其實都很appreciate
[00:31:17.600 --> 00:31:19.600]  So I just want to say thank you
[00:31:19.600 --> 00:31:23.600]  And hope you have a beautiful day today
[00:31:23.600 --> 00:31:29.600]  還有其他的Roommate
[00:31:29.600 --> 00:31:31.600]  都是這樣
[00:31:31.600 --> 00:31:33.600]  So hope you have a nice day
[00:31:33.600 --> 00:31:36.600]  繼續加油
[00:31:36.600 --> 00:31:40.600]  Hope your sermons are meaningful
[00:31:40.600 --> 00:31:42.600]  OK 下次再聊
[00:31:42.600 --> 00:31:44.600]  Happy Mother's Day
[00:31:44.600 --> 00:31:46.600]  Hello Hello
[00:31:46.600 --> 00:31:48.600]  Happy Mother's Day
[00:31:48.600 --> 00:31:50.600]  開心母親日
[00:31:50.600 --> 00:31:56.600]  這些就是Roommate
[00:31:56.600 --> 00:31:58.600]  兩個癲癲沸沸的Roommate
[00:31:58.600 --> 00:32:00.600]  就是這樣
[00:32:00.600 --> 00:32:03.600]  祝你母親節快樂
[00:32:03.600 --> 00:32:05.600]  OK
[00:32:05.600 --> 00:32:07.600]  我都很開心
[00:32:07.600 --> 00:32:09.600]  這是幾天前收的
[00:32:09.600 --> 00:32:12.600]  起碼他在church的小組裡
[00:32:12.600 --> 00:32:14.600]  有想起我
[00:32:14.600 --> 00:32:16.600]  然後回家
[00:32:16.600 --> 00:32:18.600]  在Roommate自己的宿舍裡
[00:32:18.600 --> 00:32:20.600]  有想起我
[00:32:20.600 --> 00:32:21.600]  在他自己一個人的時候
[00:32:21.600 --> 00:32:22.600]  有想起我
[00:32:22.600 --> 00:32:24.600]  我都會interpret得好一點
[00:32:24.600 --> 00:32:26.600]  我覺得都很開心
[00:32:26.600 --> 00:32:28.600]  你問我我真的要學習
[00:32:28.600 --> 00:32:30.600]  我們都要教我們的子女
[00:32:30.600 --> 00:32:31.600]  時時有我心
[00:32:31.600 --> 00:32:32.600]  無論你在何方
[00:32:32.600 --> 00:32:33.600]  不要只回答他
[00:32:33.600 --> 00:32:34.600]  你開心我開心
[00:32:34.600 --> 00:32:36.600]  你健康我開心
[00:32:36.600 --> 00:32:37.600]  你成功我開心
[00:32:37.600 --> 00:32:39.600]  你會後悔的
[00:32:39.600 --> 00:32:41.600]  他開心你不開心
[00:32:41.600 --> 00:32:43.600]  有一天你會發覺
[00:32:43.600 --> 00:32:49.600]  好 繼續下去
[00:32:49.600 --> 00:32:55.600]  但我希望這件事
[00:32:55.600 --> 00:32:57.600]  都提起我原先所說的
[00:32:57.600 --> 00:32:59.600]  不只是有血緣關係的
[00:32:59.600 --> 00:33:01.600]  那些是媽媽
[00:33:04.600 --> 00:33:06.600]  剛才你看到那些Roommate
[00:33:06.600 --> 00:33:08.600]  小組的組員
[00:33:08.600 --> 00:33:10.600]  都跟我說母親節快樂
[00:33:10.600 --> 00:33:14.600]  我們不一定要
[00:33:14.600 --> 00:33:17.600]  跟自己的媽媽說母親節快樂
[00:33:17.600 --> 00:33:20.600]  也不單單照顧自己的媽媽
[00:33:20.600 --> 00:33:22.600]  這要在我們小孩
[00:33:22.600 --> 00:33:24.600]  小時候要培育他
[00:33:24.600 --> 00:33:26.600]  如果我們一直培育他
[00:33:26.600 --> 00:33:27.600]  你讀書好
[00:33:27.600 --> 00:33:29.600]  穿得暖 吃東西
[00:33:29.600 --> 00:33:32.600]  我們將所有的心力都放進去
[00:33:32.600 --> 00:33:34.600]  他真的覺得
[00:33:34.600 --> 00:33:35.600]  我就是最重要的
[00:33:35.600 --> 00:33:37.600]  在這個世界
[00:33:37.600 --> 00:33:38.600]  對小孩子
[00:33:38.600 --> 00:33:40.600]  其實是非常非常非常不好
[00:33:40.600 --> 00:33:42.600]  非常非常非常不健康
[00:33:42.600 --> 00:33:45.600]  他心中只有他自己
[00:33:45.600 --> 00:33:49.600]  所以耶穌說
[00:33:49.600 --> 00:33:51.600]  看你的母親
[00:33:51.600 --> 00:33:53.600]  那個不是他血緣的媽媽
[00:33:53.600 --> 00:33:55.600]  好 我們說說
[00:33:55.600 --> 00:33:58.600]  最討父母喜愛的孩子
[00:33:58.600 --> 00:34:00.600]  是怎樣的呢
[00:34:02.600 --> 00:34:04.600]  剛才我讀了另一節聖經
[00:34:04.600 --> 00:34:06.600]  你們可能會覺得很特別
[00:34:06.600 --> 00:34:09.600]  為什麼我讀了保羅的書信呢
[00:34:09.600 --> 00:34:11.600]  可以繼續說
[00:34:11.600 --> 00:34:12.600]  保羅說
[00:34:12.600 --> 00:34:14.600]  親愛的兒子提摩泰
[00:34:14.600 --> 00:34:17.600]  大家都知道提摩泰不是保羅的兒子
[00:34:17.600 --> 00:34:21.600]  但是為什麼保羅這麼疼愛提摩泰呢
[00:34:21.600 --> 00:34:23.600]  提摩泰有什麼令到保羅
[00:34:23.600 --> 00:34:25.600]  保羅我們大家都知道他很剛強
[00:34:25.600 --> 00:34:27.600]  傳呼音很厲害
[00:34:27.600 --> 00:34:28.600]  一個大男人
[00:34:28.600 --> 00:34:29.600]  衝鋒陷陣
[00:34:29.600 --> 00:34:31.600]  死都不怕
[00:34:31.600 --> 00:34:33.600]  但是在保羅這個書信裏
[00:34:33.600 --> 00:34:35.600]  寫給提摩泰的書信裏
[00:34:35.600 --> 00:34:37.600]  他確是這樣說的
[00:34:37.600 --> 00:34:39.600]  第三節
[00:34:39.600 --> 00:34:43.600]  他說 祈禱的時候我不停想到你
[00:34:43.600 --> 00:34:45.600]  我想起你的時候我就哭了
[00:34:45.600 --> 00:34:48.600]  不單是晚上 白天
[00:34:48.600 --> 00:34:50.600]  我也很想馬上見到你
[00:34:50.600 --> 00:34:53.600]  因為見到你我就滿心快樂
[00:34:53.600 --> 00:34:55.600]  我想
[00:34:55.600 --> 00:35:01.600]  怎麼令到這麼熱血的爸爸
[00:35:01.600 --> 00:35:04.600]  其實不是他親生的兒子
[00:35:04.600 --> 00:35:07.600]  他對他的感情這麼深
[00:35:07.600 --> 00:35:10.600]  想到他就哭了
[00:35:10.600 --> 00:35:12.600]  哭到他說我經常都很想見到你
[00:35:12.600 --> 00:35:15.600]  見到你我就滿心快樂
[00:35:15.600 --> 00:35:18.600]  對於保羅來說居然是這樣
[00:35:18.600 --> 00:35:20.600]  為什麼呢 這個大男人
[00:35:20.600 --> 00:35:22.600]  我就在想這個爸爸
[00:35:22.600 --> 00:35:24.600]  怎麼抱著自己的兒子哭呢
[00:35:24.600 --> 00:35:26.600]  這個情面是怎麼樣的
[00:35:26.600 --> 00:35:28.600]  我們再看第五節
[00:35:28.600 --> 00:35:30.600]  保羅說
[00:35:30.600 --> 00:35:33.600]  想到在你心裏的無毅之信
[00:35:33.600 --> 00:35:35.600]  無毅的信
[00:35:35.600 --> 00:35:37.600]  這個信是在你的外祖姆羅爾
[00:35:37.600 --> 00:35:39.600]  和你的媽媽尤尼基的心裏
[00:35:39.600 --> 00:35:42.600]  我有心信在你的心裏
[00:35:42.600 --> 00:35:45.600]  所以保羅覺得提摩泰這麼可愛
[00:35:45.600 --> 00:35:47.600]  是因為他有一些無毅的信
[00:35:47.600 --> 00:35:49.600]  無毅即是真 真的信
[00:35:49.600 --> 00:35:54.600]  真的信是怎麼樣的 我就在想
[00:35:54.600 --> 00:35:58.600]  提摩泰和保羅的關係
[00:35:58.600 --> 00:36:00.600]  他說因為他有一個真的信
[00:36:00.600 --> 00:36:04.600]  真的信是怎麼樣的呢
[00:36:04.600 --> 00:36:07.600]  我相信一定不是說他肯回教會
[00:36:07.600 --> 00:36:09.600]  他說他信耶穌
[00:36:09.600 --> 00:36:12.600]  他說他洗了禮
[00:36:12.600 --> 00:36:14.600]  那些都是一個基督徒
[00:36:14.600 --> 00:36:17.600]  或者一個信耶穌的人會做的事
[00:36:17.600 --> 00:36:20.600]  但我相信不是這些事令到保羅這麼開心
[00:36:20.600 --> 00:36:24.600]  他說真的信
[00:36:24.600 --> 00:36:27.600]  聖經說神就是愛
[00:36:27.600 --> 00:36:30.600]  命令的總綱都是愛
[00:36:30.600 --> 00:36:32.600]  愛不是一些命令來的
[00:36:32.600 --> 00:36:34.600]  愛是自發的
[00:36:34.600 --> 00:36:38.600]  你不想有一個機械人愛你的
[00:36:38.600 --> 00:36:40.600]  是他感受到愛
[00:36:40.600 --> 00:36:43.600]  他願意去回饋這個愛
[00:36:43.600 --> 00:36:47.600]  將這個信來表達出來
[00:36:47.600 --> 00:36:49.600]  我最近在想
[00:36:49.600 --> 00:36:53.600]  昨晚我聽了一個這樣的見證
[00:36:53.600 --> 00:36:56.600]  大家想想這個是不是無毅的信
[00:36:56.600 --> 00:36:59.600]  這裡有很多節日
[00:36:59.600 --> 00:37:02.600]  學校小學特別會有很多慶祝
[00:37:02.600 --> 00:37:05.600]  最近慶祝母親節
[00:37:05.600 --> 00:37:07.600]  一個母親節的聚會
[00:37:07.600 --> 00:37:10.600]  邀請他媽媽來參加
[00:37:10.600 --> 00:37:14.600]  這個媽媽是上班的
[00:37:14.600 --> 00:37:16.600]  她特別請假
[00:37:16.600 --> 00:37:20.600]  那兩個小時去參加她兒子的聚會
[00:37:20.600 --> 00:37:21.600]  她兒子八歲
[00:37:21.600 --> 00:37:24.600]  她覺得母親節的聚會
[00:37:24.600 --> 00:37:26.600]  媽媽不在
[00:37:26.600 --> 00:37:28.600]  她兒子會很難過
[00:37:28.600 --> 00:37:30.600]  所以她就去了
[00:37:30.600 --> 00:37:32.600]  去到之後
[00:37:32.600 --> 00:37:35.600]  奇怪的是她兒子跟媽媽說
[00:37:35.600 --> 00:37:39.600]  媽媽我們可不可以請這個新娘和我們一起坐
[00:37:39.600 --> 00:37:42.600]  因為她媽媽今天不能來
[00:37:42.600 --> 00:37:44.600]  她媽媽也很開心
[00:37:44.600 --> 00:37:46.600]  她兒子能夠這樣想
[00:37:46.600 --> 00:37:49.600]  也很有其他新娘的心
[00:37:49.600 --> 00:37:51.600]  再過沒多久
[00:37:51.600 --> 00:37:53.600]  那個先生走過來
[00:37:53.600 --> 00:37:54.600]  先生說
[00:37:54.600 --> 00:37:57.600]  我可不可以借你兒子用一用
[00:37:57.600 --> 00:37:59.600]  借他來做什麼
[00:37:59.600 --> 00:38:00.600]  那邊有一個新娘
[00:38:00.600 --> 00:38:02.600]  她媽媽最後沒有來
[00:38:02.600 --> 00:38:04.600]  你可不可以請她一起
[00:38:04.600 --> 00:38:07.600]  大家一起坐
[00:38:07.600 --> 00:38:10.600]  她媽媽在這個情境裏
[00:38:10.600 --> 00:38:12.600]  也很感動
[00:38:12.600 --> 00:38:14.600]  起碼這個兒子
[00:38:14.600 --> 00:38:16.600]  她自己能夠想到
[00:38:16.600 --> 00:38:18.600]  不只是血緣的關係
[00:38:18.600 --> 00:38:20.600]  這是她的兄弟
[00:38:20.600 --> 00:38:25.600]  甚至老師也觀察到這個新娘有這個心
[00:38:25.600 --> 00:38:27.600]  無偽的信
[00:38:27.600 --> 00:38:30.600]  信心沒有行為是死的
[00:38:30.600 --> 00:38:33.600]  我們怎樣教養我們的子女呢
[00:38:33.600 --> 00:38:35.600]  我也在反省
[00:38:35.600 --> 00:38:37.600]  我們中國人的父母
[00:38:37.600 --> 00:38:41.600]  很保護我們的孩子
[00:38:41.600 --> 00:38:44.600]  對於那些貧民區
[00:38:44.600 --> 00:38:46.600]  社會裏面不好的地方
[00:38:46.600 --> 00:38:48.600]  我們鼓勵他們不要去
[00:38:48.600 --> 00:38:50.600]  這些很危險的
[00:38:50.600 --> 00:38:54.600]  保護他們不是一件錯事
[00:38:54.600 --> 00:38:57.600]  但我們也不鼓勵他們認識這個社會
[00:38:57.600 --> 00:38:59.600]  是有這樣的人
[00:38:59.600 --> 00:39:01.600]  是有這些需要
