
[00:00:00.000 --> 00:00:06.300]  有一間美術學校舉行了一個公開的繪畫比賽
[00:25:54.700 --> 00:25:59.700]  舊事已過都變成新的了
[00:25:59.700 --> 00:26:01.700]  舊的事已經過去
[00:26:01.700 --> 00:26:04.700]  一切都變成新的
[00:26:04.700 --> 00:26:09.700]  所以耶穌當他與撒該聊完天
[00:26:09.700 --> 00:26:14.700]  他說今天舊恩到了這家
[00:26:14.700 --> 00:26:18.700]  今天舊恩都可以臨到你的身上
[00:26:18.700 --> 00:26:22.700]  臨到我們在在一些還沒有信耶穌的人身上
[00:26:22.700 --> 00:26:24.700]  因為耶穌真的很愛我們
[00:26:24.700 --> 00:26:26.700]  他為我們罪的緣故
[00:26:26.700 --> 00:26:29.700]  他被釘死在十字架上
[00:26:29.700 --> 00:26:34.700]  流出他的補血才能夠潔淨我們
[00:26:34.700 --> 00:26:37.700]  所以你只要相信接受耶穌基督
[00:26:37.700 --> 00:26:41.700]  你就可以得著一個新的生命
[00:26:41.700 --> 00:26:44.700]  得著這個舊恩
[00:26:44.700 --> 00:26:47.700]  在第二次世界大戰的時候
[00:26:47.700 --> 00:26:50.700]  有一個德國的戰俘營
[00:26:50.700 --> 00:26:53.700]  負責這個戰俘營的一位軍官
[00:26:53.700 --> 00:26:59.700]  是一位很嚴厲脾氣很暴躁的軍官
[00:26:59.700 --> 00:27:04.700]  這班戰俘每天就要出去做苦工
[00:27:04.700 --> 00:27:07.700]  他們做什麼苦工呢
[00:27:07.700 --> 00:27:12.700]  就要開山劈石去建一些路
[00:27:12.700 --> 00:27:15.700]  將山上的石頭鑿開
[00:27:15.700 --> 00:27:17.700]  有時將石頭鑿成一塊塊
[00:27:17.700 --> 00:27:22.700]  以致鋪在下面成為一條路
[00:27:22.700 --> 00:27:30.700]  每天早上他們就將器具拿出來清點
[00:27:30.700 --> 00:27:35.700]  然後每人就帶些器具上山來開路
[00:27:35.700 --> 00:27:38.700]  到收隊的時候
[00:27:38.700 --> 00:27:40.700]  這個軍官就很緊張
[00:27:40.700 --> 00:27:43.700]  看看那些器具齊不齊
[00:27:43.700 --> 00:27:46.700]  因為怕他們藏起一些器具
[00:27:46.700 --> 00:27:50.700]  可能將來會造反
[00:27:50.700 --> 00:27:53.700]  雖然他們每天都做苦工
[00:27:53.700 --> 00:27:55.700]  但是因為吃的東西很少
[00:27:55.700 --> 00:27:58.700]  所以每個人都皮黃骨瘦
[00:27:58.700 --> 00:28:01.700]  很散弱的身體
[00:28:01.700 --> 00:28:04.700]  有一天當收隊的時候
[00:28:04.700 --> 00:28:06.700]  突然之間他們發覺
[00:28:06.700 --> 00:28:08.700]  少了一個床
[00:28:08.700 --> 00:28:11.700]  那個軍官就大發脾氣
[00:28:11.700 --> 00:28:14.700]  你們當中是不是有人收了一個床
[00:28:14.700 --> 00:28:16.700]  所以不見了一個
[00:28:16.700 --> 00:28:18.700]  他們一聲不響
[00:28:18.700 --> 00:28:21.700]  因為在一個這麼嚴厲的軍官手下
[00:28:21.700 --> 00:28:25.700]  誰夠膽收起一個床呢
[00:28:25.700 --> 00:28:28.700]  這個軍官就問第一個年青人
[00:28:28.700 --> 00:28:29.700]  是不是你
[00:28:29.700 --> 00:28:31.700]  那個年青人說不是呀
[00:28:31.700 --> 00:28:33.700]  他也不理那麼多
[00:28:33.700 --> 00:28:35.700]  拿起他的長槍柄
[00:28:35.700 --> 00:28:38.700]  就一下子打在這個年青人身上
[00:28:38.700 --> 00:28:41.700]  這個年青人就跌倒了
[00:28:41.700 --> 00:28:44.700]  這個軍官說你們當中誰偷了
[00:28:44.700 --> 00:28:45.700]  快點承認
[00:28:45.700 --> 00:28:49.700]  否則我會開槍打死你們
[00:28:49.700 --> 00:28:51.700]  都沒有人承認
[00:28:51.700 --> 00:28:53.700]  這個軍官更加生氣了
[00:28:53.700 --> 00:28:56.700]  就將他的手槍上膛
[00:28:56.700 --> 00:28:58.700]  預備要開槍了
[00:28:58.700 --> 00:29:00.700]  就在這個時候
[00:29:00.700 --> 00:29:03.700]  有一位年紀最大的囚犯
[00:29:03.700 --> 00:29:06.700]  就輕輕舉起他的手
[00:29:06.700 --> 00:29:07.700]  他都沒有說話
[00:29:07.700 --> 00:29:09.700]  他只是舉起他的手
[00:29:09.700 --> 00:29:12.700]  這個軍官就衝過去他那裡
[00:29:12.700 --> 00:29:16.700]  把長槍柄就打在他的頭上
[00:29:16.700 --> 00:29:19.700]  這個囚犯就跌在地上
[00:29:19.700 --> 00:29:22.700]  然後這個軍官就像發狂一樣
[00:29:22.700 --> 00:29:25.700]  就用他的軍槍猛地踢他
[00:29:25.700 --> 00:29:28.700]  又再用槍打他
[00:29:28.700 --> 00:29:33.700]  結果就活活地將這個囚犯打死了
[00:29:33.700 --> 00:29:35.700]  他吩咐那些士兵
[00:29:35.700 --> 00:29:38.700]  將他扔到山坑那裡
[00:29:38.700 --> 00:29:41.700]  然後他說我們收隊
[00:29:41.700 --> 00:29:45.700]  當收隊的時候再點算那些器具
[00:29:45.700 --> 00:29:49.700]  發覺一樣都沒有少
[00:29:49.700 --> 00:29:53.700]  全部起齊了
[00:29:53.700 --> 00:29:56.700]  原來這位老的囚犯
[00:29:56.700 --> 00:29:59.700]  是為了救他的同胞
[00:29:59.700 --> 00:30:03.700]  他甘願自己犧牲
[00:30:03.700 --> 00:30:05.700]  因著他的犧牲
[00:30:05.700 --> 00:30:10.700]  就保存了其他同胞的性命
[00:30:10.700 --> 00:30:14.700]  耶穌基督愛我們
[00:30:14.700 --> 00:30:19.700]  祂來到這個世界是為了救我們
[00:30:19.700 --> 00:30:21.700]  祂是無罪的
[00:30:21.700 --> 00:30:24.700]  但是祂被釘在十字架上
[00:30:24.700 --> 00:30:26.700]  以致祂的補血
[00:30:26.700 --> 00:30:31.700]  能夠赦免你和我一切的罪
[00:30:31.700 --> 00:30:35.700]  叫我們可以因著耶穌基督的赦罪
[00:30:35.700 --> 00:30:38.700]  我們成為新造的人
[00:30:38.700 --> 00:30:40.700]  我們的生命裡面
[00:30:40.700 --> 00:30:44.700]  何等需要有一份真正的平安
[00:30:44.700 --> 00:30:46.700]  是因著耶穌在我們的裡頭
[00:30:46.700 --> 00:30:50.700]  祂帶給我們有真平安
[00:30:50.700 --> 00:30:54.700]  我們的人生難免會有很多的風浪
[00:30:54.700 --> 00:30:57.700]  我們的人生外面仍然會有很多的衝擊
[00:30:57.700 --> 00:31:01.700]  但是只要主耶穌在我們的裡面
[00:31:01.700 --> 00:31:03.700]  與我們同行
[00:31:03.700 --> 00:31:06.700]  我們就能夠面對一切
[00:31:06.700 --> 00:31:08.700]  請我們低頭
[00:31:08.700 --> 00:31:11.700]  我們一起同心祈禱
[00:31:11.700 --> 00:31:14.700]  真愛的天父
[00:31:14.700 --> 00:31:15.700]  我們感謝你
[00:31:15.700 --> 00:31:17.700]  因為你愛我們
[00:31:17.700 --> 00:31:20.700]  你差遣耶穌道成肉身
[00:31:20.700 --> 00:31:21.700]  來到這個世界
[00:31:21.700 --> 00:31:25.700]  擔當我們世人的罪孽
[00:31:25.700 --> 00:31:28.700]  因著祂的被釘死
[00:31:28.700 --> 00:31:30.700]  以致我們能夠蒙救贖
[00:31:30.700 --> 00:31:32.700]  因著祂的補血
[00:31:32.700 --> 00:31:35.700]  以致我們的罪能夠蒙潔淨
[00:31:35.700 --> 00:31:37.700]  求主祢叫我們上上臂
[00:31:37.700 --> 00:31:40.700]  祢這份大愛所感動
[00:31:40.700 --> 00:31:42.700]  因為祢真是很愛我們
[00:31:42.700 --> 00:31:44.700]  我們這樣恭敬
[00:31:44.700 --> 00:31:46.700]  同心一起獻上祈禱
[00:31:46.700 --> 00:31:49.700]  是奉耶穌基督的命求
