
[00:00:00.000 --> 00:00:06.500]  我們已經看了十多位就業中的信心人物的故事
[00:20:36.000 --> 00:20:41.000]  他本來可能會葬身於風浪海中
[00:20:41.000 --> 00:20:46.000]  他本來可能會葬身於風浪海中
[00:20:46.000 --> 00:20:48.000]  卻被耶穌救了回來
[00:20:48.000 --> 00:20:51.000]  卻被耶穌救了回來
[00:20:51.000 --> 00:20:54.000]  他對耶穌的小信
[00:20:54.000 --> 00:20:57.000]  他對耶穌的小信
[00:20:57.000 --> 00:20:59.000]  經過這次事件以後
[00:20:59.000 --> 00:21:01.000]  經過這次事件以後
[00:21:01.000 --> 00:21:03.000]  也會大大的增加
[00:21:03.000 --> 00:21:05.000]  也會大大的增加
[00:21:05.000 --> 00:21:08.000]  與其他門徒一同向耶穌下拜
[00:21:08.000 --> 00:21:11.000]  稱祂為上帝的兒子
[00:21:11.000 --> 00:21:14.000]  與其他門徒一同向耶穌下拜
[00:21:14.000 --> 00:21:17.000]  稱祂為上帝的兒子
[00:21:17.000 --> 00:21:23.000]  使徒彼得的信心有什麼可以讓我們反省的呢?
[00:21:23.000 --> 00:21:26.000]  使徒彼得的信心有什麼可以讓我們反省的呢?
[00:21:26.000 --> 00:21:32.000]  使徒彼得的信心有什麼可以讓我們反省的呢?
[00:21:32.000 --> 00:21:34.000]  首先這件事對我們提醒
[00:21:34.000 --> 00:21:37.000]  我們信心的對象是很重要的
[00:21:37.000 --> 00:21:40.000]  我們要認定主耶穌是我們的救主
[00:21:40.000 --> 00:21:43.000]  我們要認定主耶穌是我們的救主
[00:21:43.000 --> 00:21:48.000]  我們應該按著祂的吩咐行事為人,不要轉移視線
[00:21:48.000 --> 00:21:53.000]  我們應該按著祂的吩咐行事為人,不要轉移視線
[00:21:53.000 --> 00:21:56.000]  當彼得下沉的時候
[00:21:56.000 --> 00:21:58.000]  當彼得下沉的時候
[00:21:58.000 --> 00:21:59.000]  當彼得下沉的時候
[00:21:59.000 --> 00:22:00.000]  祂呼求主
[00:22:00.000 --> 00:22:02.000]  祂呼叫主說
[00:22:02.000 --> 00:22:05.000]  主啊救我啊
[00:22:05.000 --> 00:22:09.000]  這好像是很多基督徒生活的寫照
[00:22:09.000 --> 00:22:12.000]  這好像是很多基督徒生活的寫照
[00:22:12.000 --> 00:22:17.000]  我們平常的生活集中精神在世界跟世界拼搏
[00:22:17.000 --> 00:22:23.000]  我們平常的生活集中精神在世界跟世界拼搏
[00:22:23.000 --> 00:22:25.000]  而遇到危機的時候
[00:22:25.000 --> 00:22:27.000]  但是遇到危機的時候
[00:22:27.000 --> 00:22:29.000]  我們就呼求主了
[00:22:29.000 --> 00:22:30.000]  我們就呼叫主了
[00:22:30.000 --> 00:22:32.000]  我們就來參加教會聚會了
[00:22:32.000 --> 00:22:34.000]  我們來參加教會的聚會
[00:22:34.000 --> 00:22:37.000]  甚至八點鐘的祈禱會也過來了
[00:22:37.000 --> 00:22:39.000]  甚至八點鐘的祈禱會也過來了
[00:22:39.000 --> 00:22:40.000]  危機過後
[00:22:40.000 --> 00:22:41.000]  但是危機過後
[00:22:41.000 --> 00:22:43.000]  慢慢就遠離上帝
[00:22:43.000 --> 00:22:45.000]  慢慢就遠離了上帝
[00:22:45.000 --> 00:22:48.000]  等下一次危機出現的時候再來找上帝
[00:22:48.000 --> 00:22:51.000]  等下一次危機出現才再來找上帝
[00:22:51.000 --> 00:22:57.000]  這樣的基督徒生活不是上帝或者是教會的損失
[00:22:57.000 --> 00:23:01.000]  這樣的基督徒生活不是上帝或者教會的損失
[00:23:01.000 --> 00:23:04.000]  而是那個信徒本人的損失
[00:23:04.000 --> 00:23:07.000]  而是信徒他本身的損失
[00:23:07.000 --> 00:23:11.000]  他失去了跟上帝的親密關係
[00:23:11.000 --> 00:23:14.000]  他失去了跟上帝的親密關係
[00:23:14.000 --> 00:23:19.000]  也很可能失去將來在天上會得到的獎賞
[00:23:19.000 --> 00:23:23.000]  也很可能會失去將來在天上所得到的獎賞
[00:23:23.000 --> 00:23:28.000]  最危險的情況可能是得到了世界而失去了天國
[00:23:28.000 --> 00:23:32.000]  最危險的情況可能是得到了世界但是失去了天國
[00:23:32.000 --> 00:23:34.000]  所以我們要小心
[00:23:34.000 --> 00:23:36.000]  所以我們要小心
[00:23:36.000 --> 00:23:40.000]  下決心認定耶穌是我們的救主
[00:23:40.000 --> 00:23:43.000]  下決心認定主耶穌就是我們的救主
[00:23:43.000 --> 00:23:46.000]  要按著祂的吩咐行事為人
[00:23:46.000 --> 00:23:48.000]  要按著祂的吩咐行事為人
[00:23:48.000 --> 00:23:50.000]  不要轉移視線
[00:23:50.000 --> 00:23:52.000]  不要轉移視線
[00:23:52.000 --> 00:23:54.000]  第二點
[00:23:54.000 --> 00:23:55.000]  第二點
[00:23:55.000 --> 00:23:59.000]  風浪可以象徵人生中的苦難
[00:23:59.000 --> 00:24:02.000]  風浪可以象徵人生中的苦難
[00:24:02.000 --> 00:24:05.000]  我們不知道什麼時候會遇到苦難
[00:24:05.000 --> 00:24:07.000]  我們不知道什麼時候會遇到苦難
[00:24:07.000 --> 00:24:15.000]  很多信徒都盼望在人生中旅程中是花香長漫,長情無語
[00:24:15.000 --> 00:24:22.000]  很多信徒都盼望在人生中旅程中是花香長漫,長情無語
[00:24:22.000 --> 00:24:28.000]  但上帝卻喜歡使用苦難來幫助我們的心性成長
[00:24:28.000 --> 00:24:32.000]  但上帝卻喜歡使用苦難來幫助我們信心成長
[00:24:32.000 --> 00:24:36.000]  和顯出我們對他的信心是真的
[00:24:36.000 --> 00:24:39.000]  和顯出我們對他的信心是真的
[00:24:39.000 --> 00:24:41.000]  讓撒旦可以啞口無言
[00:24:41.000 --> 00:24:44.000]  讓撒旦可以啞口無言
[00:24:44.000 --> 00:24:46.000]  彼得有了這一次的經驗
[00:24:46.000 --> 00:24:48.000]  彼得有了這一次的經驗
[00:24:48.000 --> 00:24:51.000]  他認識到苦難對人生的意義
[00:24:51.000 --> 00:24:54.000]  他認識到苦難對人生的意義
[00:24:54.000 --> 00:24:57.000]  以及他後來對受苦的門徒說
[00:24:57.000 --> 00:25:02.000]  以及他後來對受苦的門徒說
[00:25:02.000 --> 00:25:08.000]  現在因種種的試煉或許必須暫時受苦
[00:25:08.000 --> 00:25:13.000]  這種經歷無非要證明你們的確有堅定的信心
[00:25:13.000 --> 00:25:17.000]  甚至讓能毀壞的鏡子也得經過火煉
[00:25:17.000 --> 00:25:22.000]  你們的信心比鏡子貴重多了,更必須受考驗
[00:25:22.000 --> 00:25:29.000]  好使你們在耶穌基督顯現的日子得到稱讚、光榮和尊貴
[00:25:29.000 --> 00:25:34.000]  現在因種種的試煉或許必須暫時受苦
[00:25:34.000 --> 00:25:39.000]  這種經歷無非要證明你們的確有堅定的信心
[00:25:39.000 --> 00:25:43.000]  甚至讓能毀壞的鏡子也得經過火煉
[00:25:43.000 --> 00:25:48.000]  你們的信心比鏡子貴重多了,更必須受考驗
[00:25:48.000 --> 00:25:55.000]  好使你們在耶穌基督顯現的日子得到稱讚、光榮和尊貴
[00:25:55.000 --> 00:26:02.000]  最後我想挑戰我們當中還沒有信主的人去想一想耶穌的身份
[00:26:02.000 --> 00:26:09.000]  最後我想向當中還沒有信主的人挑戰你去想一想耶穌的身份
[00:26:09.000 --> 00:26:15.000]  因為能夠在水面上行走
[00:26:15.000 --> 00:26:20.000]  上了船又能使風浪平靜的耶穌是不是上帝的兒子呢?
[00:26:20.000 --> 00:26:27.000]  上了船又能使風浪平靜的耶穌是不是上帝的兒子呢?
[00:26:27.000 --> 00:26:35.000]  聖經說:上帝那麼愛世人
[00:26:35.000 --> 00:26:40.000]  甚至棄下他的獨子
[00:26:40.000 --> 00:26:47.000]  要使所有信他的人不致滅亡
[00:26:47.000 --> 00:26:51.000]  反得永恆的生命
[00:26:51.000 --> 00:26:57.000]  我鼓勵我們當中沒有信主的人
[00:26:57.000 --> 00:27:01.000]  要早日信耶穌
[00:27:01.000 --> 00:27:05.000]  只有這位耶穌
[00:27:05.000 --> 00:27:12.000]  上帝的兒子能救你給你永生
[00:27:12.000 --> 00:27:15.000]  讓我們一起禱告
[00:27:15.000 --> 00:27:17.000]  親愛的天父
[00:27:17.000 --> 00:27:25.000]  感謝你是那位創造天地而賜我們生命的主
[00:27:25.000 --> 00:27:31.000]  求你幫助我們常常看著耶穌
[00:27:31.000 --> 00:27:36.000]  而不會被世界迷惑
[00:27:36.000 --> 00:27:42.000]  求你幫助我們中間沒有信主的朋友
[00:27:42.000 --> 00:27:45.000]  打開他們的心
[00:27:45.000 --> 00:27:53.000]  讓他們可以早日確定耶穌真是上帝的兒子
[00:27:53.000 --> 00:27:56.000]  願意早日信耶穌
[00:27:56.000 --> 00:28:01.000]  獲得永恆的生命
[00:28:01.000 --> 00:28:04.000]  奉耶穌基督的名祈禱
[00:28:04.000 --> 00:28:06.000]  阿門
