
[00:00:00.000 --> 00:00:04.260]  我在四月尾至五月初那個星期
[00:27:25.680 --> 00:27:28.480]  子女都信主
[00:27:28.480 --> 00:27:32.120]  她的子女勸她不要賣煙賣酒
[00:27:32.120 --> 00:27:34.480]  他們開士多寶
[00:27:34.480 --> 00:27:37.120]  因為她的子女說
[00:27:37.120 --> 00:27:41.720]  賣煙賣酒是不合聖經的教訓
[00:27:41.720 --> 00:27:44.000]  她叫媽媽不要賣
[00:27:44.000 --> 00:27:45.720]  做媽媽的很感動
[00:27:45.720 --> 00:27:50.240]  就馬上決定不再賣煙賣酒
[00:27:50.240 --> 00:27:54.600]  鄰居和親友知道之後就取笑她
[00:27:54.600 --> 00:27:56.240]  煙酒是最好賣
[00:27:56.240 --> 00:27:57.880]  是最賺錢的
[00:27:57.880 --> 00:28:00.560]  你不賣煙不賣酒
[00:28:00.560 --> 00:28:01.720]  你賺什麼?
[00:28:01.720 --> 00:28:06.040]  你的士多寶很容易就會倒閉
[00:28:06.040 --> 00:28:09.560]  但是她意志堅定
[00:28:09.560 --> 00:28:11.800]  決心依靠神
[00:28:11.800 --> 00:28:14.520]  後來她發覺
[00:28:14.520 --> 00:28:16.800]  生意還可以
[00:28:16.800 --> 00:28:19.160]  算是維持得了
[00:28:19.160 --> 00:28:21.840]  很感謝神
[00:28:21.840 --> 00:28:24.560]  她的鄰居親戚朋友都很奇怪
[00:28:24.560 --> 00:28:28.000]  她說真是奇蹟
[00:28:28.000 --> 00:28:29.720]  我們可以想像這位姊妹
[00:28:29.720 --> 00:28:33.040]  這一家人的見證是多麼大
[00:28:33.040 --> 00:28:34.480]  對周圍對她的親友
[00:28:34.480 --> 00:28:38.800]  對鄰舍的影響是多麼深
[00:28:45.520 --> 00:28:52.480]  她和丈夫的兩個私生子關係很好
[00:28:52.480 --> 00:28:55.400]  她說現在也是來到學院
[00:28:55.400 --> 00:28:57.560]  去進修裝備
[00:28:57.560 --> 00:28:59.240]  然後去侍奉神
[00:28:59.240 --> 00:29:02.200]  沒時間再講多幾個故事
[00:29:02.200 --> 00:29:05.840]  有機會和大家再講
[00:29:05.840 --> 00:29:10.200]  這一群傳好訊息的婦女
[00:29:10.200 --> 00:29:12.000]  令人很感動
[00:29:12.000 --> 00:29:18.000]  她們沒有浸在自己的苦痛、苦毒裏面
[00:29:18.000 --> 00:29:19.640]  或者是埋怨
[00:29:19.640 --> 00:29:25.840]  或者是在咒罵
[00:29:25.840 --> 00:29:28.320]  她們不甘平淡
[00:29:28.320 --> 00:29:32.440]  她們要活得出色
[00:29:32.440 --> 00:29:35.440]  她們才真正是出群
[00:29:35.440 --> 00:29:37.040]  找到出路
[00:29:37.040 --> 00:29:38.840]  活得出色
[00:29:38.840 --> 00:29:42.320]  我們看看這一群姊妹
[00:29:42.320 --> 00:29:44.920]  她們只是普通人一個
[00:29:44.920 --> 00:29:48.120]  但是她們領受到、看見到
[00:29:48.120 --> 00:29:53.520]  領受到神的指示、神的吩咐
[00:29:53.520 --> 00:29:55.480]  我們看不看見?
[00:29:55.480 --> 00:29:57.720]  我們領不領受到?
[00:29:57.720 --> 00:29:59.360]  我們的姊妹
[00:29:59.360 --> 00:30:00.600]  不只是姊妹
[00:30:00.600 --> 00:30:02.440]  我們的弟兄
[00:30:02.440 --> 00:30:03.960]  我們的姊妹
[00:30:03.960 --> 00:30:08.880]  不只是姊妹 我們的弟兄
[00:30:08.880 --> 00:30:10.720]  我們看不看見?
[00:30:10.720 --> 00:30:13.160]  我們有沒有領受呢?
[00:30:13.160 --> 00:30:16.800]  我們應該怎樣回應呢?
[00:30:16.800 --> 00:30:17.920]  在中南美洲裏面
[00:30:17.920 --> 00:30:19.640]  下一張
[00:30:19.640 --> 00:30:21.320]  在中南美洲裏面
[00:30:21.320 --> 00:30:24.600]  每個國家原來都有很多的廣東人
[00:30:24.600 --> 00:30:26.960]  我們可以去做福音的大使
[00:30:26.960 --> 00:30:29.920]  不只是地上的大使
[00:30:29.920 --> 00:30:34.440]  我們可以每一個信徒都做福音的大使
[00:30:34.440 --> 00:30:36.360]  我們本地也要做
[00:30:36.360 --> 00:30:38.720]  我們更加希望可以出隊
[00:30:38.720 --> 00:30:41.840]  去中南美洲做短訓
[00:30:41.840 --> 00:30:44.360]  我們要裝備自己
[00:30:44.360 --> 00:30:48.200]  準備好時間、金錢
[00:30:48.200 --> 00:30:49.600]  預備假期
[00:30:49.600 --> 00:30:52.320]  然後參加這個短訓
[00:30:52.320 --> 00:30:56.120]  十天或者兩個禮拜
[00:30:56.120 --> 00:30:58.480]  我們要繼續禱告
[00:30:58.480 --> 00:31:01.680]  為神的國 為自己
[00:31:01.680 --> 00:31:06.160]  為自己能夠保存這個火熱的心
[00:31:06.160 --> 00:31:10.840]  不要讓這個火熱冷卻或者熄滅
[00:31:10.840 --> 00:31:14.080]  我們去短訓 你以為真的幫到人嗎?
[00:31:14.080 --> 00:31:15.640]  去過短訓就知道
[00:31:15.640 --> 00:31:17.160]  你煩到人
[00:31:17.160 --> 00:31:19.680]  但是收益的其實是自己
[00:31:19.680 --> 00:31:22.840]  當地的人見到人去短訓
[00:31:22.840 --> 00:31:24.520]  其實心裏面很感動
[00:31:24.520 --> 00:31:25.640]  以致影響他們
[00:31:25.640 --> 00:31:26.920]  弟兄姊妹
[00:31:26.920 --> 00:31:28.800]  你看見了、你聽見了
[00:31:28.800 --> 00:31:30.320]  你領受到了
[00:31:30.320 --> 00:31:34.440]  最後我用詩篇67篇第一第二節
[00:31:34.440 --> 00:31:37.120]  來再作回應
[00:31:37.120 --> 00:31:39.640]  詩篇67篇第一第二節
[00:31:39.640 --> 00:31:41.640]  願神憐憫我們
[00:31:41.640 --> 00:31:42.840]  賜福我們
[00:31:42.840 --> 00:31:44.920]  用臉光照我們
[00:31:44.920 --> 00:31:47.280]  好叫世界得知你的道路
[00:31:47.280 --> 00:31:50.440]  萬國得知你的救恩
[00:31:50.440 --> 00:31:54.520]  我們一起祈禱
[00:31:54.520 --> 00:31:57.840]  天父 實在多謝你
[00:31:57.840 --> 00:32:03.160]  多謝你讓我們看到神祢的作為
[00:32:03.160 --> 00:32:06.200]  看到祢的福音的大能
[00:32:06.200 --> 00:32:09.480]  看到神的牧人那麼忠心
[00:32:09.480 --> 00:32:11.400]  看到神的子民
[00:32:11.400 --> 00:32:13.640]  能夠領受到神的恩典
[00:32:13.640 --> 00:32:15.720]  能夠有所回應
[00:32:15.720 --> 00:32:17.360]  多麼令人感動
[00:32:17.360 --> 00:32:18.760]  神啊
[00:32:18.760 --> 00:32:21.040]  求祢就讓感動那些人的靈
[00:32:21.040 --> 00:32:23.080]  也同樣感動我們
[00:32:23.080 --> 00:32:24.680]  讓我們有一個火熱的心
[00:32:24.680 --> 00:32:25.480]  為神的國
[00:32:25.480 --> 00:32:27.040]  為福音
[00:32:27.040 --> 00:32:28.520]  為我們自己
[00:32:28.520 --> 00:32:29.520]  為教會
[00:32:29.520 --> 00:32:31.360]  為弟兄姊妹的成長
[00:32:31.360 --> 00:32:34.400]  讓我們能夠為神來去工作
[00:32:34.400 --> 00:32:35.840]  求神祢撐起我們
[00:32:35.840 --> 00:32:36.720]  賜福我們
[00:32:36.720 --> 00:32:38.000]  光照我們
[00:32:38.000 --> 00:32:40.080]  我們這樣祈禱奉耶穌基督的聖名
