
[00:00:00.000 --> 00:00:04.880]  今早在崇拜之前 見到大家坐在這裏的時候
[00:29:03.980 --> 00:29:10.500]  信了主的人如果他不懂得去改變他的性格和態度
[00:29:10.500 --> 00:29:15.460]  他就會成為一個製造麻煩的人
[00:29:15.460 --> 00:29:20.180]  Troublemaker
[00:29:20.180 --> 00:29:24.380]  這句話如果應用在今天這個題目上
[00:29:24.380 --> 00:29:30.420]  如果那個人他不學聖經的教導方法去愛人的時候
[00:29:30.420 --> 00:29:35.340]  他不單止會成為一個Troublemaker
[00:29:35.340 --> 00:29:40.620]  不單止為教會會製造麻煩
[00:29:40.620 --> 00:29:45.380]  我相信他首先會為自己的家裏製造麻煩
[00:29:45.380 --> 00:29:51.220]  他自己會首先摧毀自己的家
[00:29:51.220 --> 00:30:01.220]  他成為家裏的Troublemaker
[00:30:01.220 --> 00:30:03.580]  在人生之中
[00:30:03.580 --> 00:30:09.380]  如果我們能夠遇到多些不輕易發怒
[00:30:09.380 --> 00:30:11.580]  不計算人的惡
[00:30:11.580 --> 00:30:14.660]  又有滿有恩慈的人
[00:30:14.660 --> 00:30:18.340]  我們心裏面一定會覺得很甘甜
[00:30:18.340 --> 00:30:21.900]  覺得人生會很喜樂
[00:30:21.900 --> 00:30:27.660]  我們就要提醒我們自己
[00:30:27.660 --> 00:30:33.860]  我們要成為令到人覺得甘甜的人
[00:30:33.860 --> 00:30:37.260]  留意我們所講的說話
[00:30:37.260 --> 00:30:42.780]  留意我們一些各種的行為
[00:30:42.780 --> 00:30:48.740]  以致不要讓我們不經意的說話或者行為
[00:30:48.740 --> 00:30:53.860]  成為人家的父女一生的重擔
[00:30:53.860 --> 00:30:55.140]  而另一方面
[00:30:55.140 --> 00:30:59.460]  我們也不要那麼容易被人激動
[00:30:59.460 --> 00:31:01.180]  被人煽動
[00:31:01.180 --> 00:31:03.180]  被人挑撥
[00:31:03.180 --> 00:31:10.100]  以致奪取了我們自己一生的喜樂
[00:31:10.100 --> 00:31:14.020]  Chuck Swindoll 他講過一句說話
[00:31:14.020 --> 00:31:19.540]  我相信我在其他場合也引用過
[00:31:19.540 --> 00:31:20.780]  在座之中
[00:31:20.780 --> 00:31:25.580]  他說其實每一個人都有一個共同點
[00:31:25.580 --> 00:31:27.660]  是什麼呢?
[00:31:27.660 --> 00:31:33.180]  我都曾經被人傷害過
[00:31:33.180 --> 00:31:34.940]  有沒有人說沒有的?
[00:31:34.940 --> 00:31:38.700]  他就大大小小地宣佈
[00:31:38.700 --> 00:31:43.020]  我從來沒有被人傷害過
[00:31:43.020 --> 00:31:48.780]  我們的共同點就是我們曾經都被人傷害過
[00:31:48.780 --> 00:31:51.260]  但是最大的痛苦是什麼呢?
[00:31:51.260 --> 00:31:55.900]  就是一生仍然緊緊不放這些痛苦
[00:31:55.900 --> 00:31:58.340]  經常記住別人傷害過你
[00:31:58.340 --> 00:32:00.140]  以致你一生沒有喜樂
[00:32:00.140 --> 00:32:04.380]  這個才是最大的傷害
[00:32:04.380 --> 00:32:05.780]  所以他說
[00:32:05.780 --> 00:32:07.060]  Let go
[00:32:07.060 --> 00:32:07.940]  鬆手
[00:32:07.940 --> 00:32:10.300]  不要緊抓不放
[00:32:10.300 --> 00:32:12.260]  讓這些傷害鬆手
[00:32:12.260 --> 00:32:13.660]  讓它流走
[00:32:13.660 --> 00:32:19.940]  以致我們能夠重得喜樂
[00:32:19.940 --> 00:32:21.660]  不輕易動腦
[00:32:21.660 --> 00:32:25.860]  不計算人的惡
[00:32:25.860 --> 00:32:29.140]  最後我請大家跟我一起去讀
[00:32:29.140 --> 00:32:41.420]  《引禮程序表的回應經文》
[00:32:41.420 --> 00:32:44.460]  我們讀哥倫多前書第四章
[00:32:44.460 --> 00:32:47.100]  正是前半節
[00:32:47.100 --> 00:32:48.740]  我們一起讀
[00:32:48.740 --> 00:32:54.140]  「愛是恆久忍耐又有恩慈」
[00:32:54.140 --> 00:32:57.660]  能夠恆久忍耐又有恩慈
[00:32:57.660 --> 00:33:03.100]  我們就有力量去做到不輕易發怒
[00:33:03.100 --> 00:33:06.700]  和不計算人的惡
[00:33:06.700 --> 00:33:11.060]  這件事是一起相輔相成
[00:33:11.060 --> 00:33:13.180]  求神給我們有這個恩典能力
[00:33:13.180 --> 00:33:19.460]  我們一起祈禱
[00:33:19.460 --> 00:33:20.580]  或者在祈禱之前
[00:33:20.580 --> 00:33:26.540]  我請大家用少許時間去默想一下
[00:33:26.540 --> 00:33:30.300]  今天所聽到的訊息
[00:33:30.300 --> 00:33:36.260]  是哪一點是指中你的問題呢?
[00:33:36.260 --> 00:33:43.060]  是哪一點可以幫你解決這個問題呢?
[00:33:43.060 --> 00:34:00.100]  我們用少許時間默想一下
[00:34:13.060 --> 00:34:30.180]  我們一起祈禱
[00:34:30.180 --> 00:34:30.940]  賜給人的天父
[00:34:30.940 --> 00:34:34.220]  我們感謝你今天給我們的訊息
[00:34:34.220 --> 00:34:36.180]  求你賜給我們恩典能力
[00:34:36.180 --> 00:34:37.740]  求你幫助我們
[00:34:37.740 --> 00:34:39.980]  讓我們能夠做到一個
[00:34:39.980 --> 00:34:43.580]  恆久忍耐又有恩慈的人
[00:34:43.580 --> 00:34:45.660]  求你給力量我們
[00:34:45.660 --> 00:34:47.900]  能夠不輕易發怒
[00:34:47.900 --> 00:34:51.460]  不計算人的惡
[00:34:51.460 --> 00:34:53.860]  求神賜給我們這個恩典
[00:34:53.860 --> 00:34:56.460]  讓我們能夠享受
[00:34:56.460 --> 00:34:59.620]  你賜給我們人生的喜樂
[00:34:59.620 --> 00:35:01.660]  讓我們在家庭裏面
[00:35:01.660 --> 00:35:04.340]  也能夠經歷神這一種的愛
[00:35:04.340 --> 00:35:06.660]  讓我們也用這一種愛
[00:35:06.660 --> 00:35:09.540]  來對待我們身邊的人
[00:35:09.540 --> 00:35:10.820]  求你聽我們的禱告
[00:35:10.820 --> 00:35:13.580]  我們這樣祈禱奉耶穌基督的聖名
[00:35:13.580 --> 00:35:14.580]  阿們
