
[00:00:00.000 --> 00:00:03.760]  再過十一天就是一年一度的感恩節。
[00:15:13.120 --> 00:15:14.720]  家人為你做一些事情,
[00:15:14.720 --> 00:15:15.720]  幫你掃地,
[00:15:15.720 --> 00:15:17.720]  幫你洗衣服,
[00:15:17.720 --> 00:15:20.840]  不要覺得是理所當然的。
[00:15:20.840 --> 00:15:23.720]  要養成凡是感恩的習慣,
[00:15:23.720 --> 00:15:26.200]  因為這是神在基督耶穌裡,
[00:15:26.200 --> 00:15:32.000]  向你向你向你向我所訂的職業。
[00:15:32.000 --> 00:15:35.120]  當你做在神的職業上的時候,
[00:15:35.120 --> 00:15:36.920]  你的家肯定有祝福,
[00:15:36.920 --> 00:15:39.600]  你的婚姻肯定不再一樣,
[00:15:39.600 --> 00:15:42.840]  你的人際關係肯定也會更加美好,
[00:15:42.840 --> 00:15:44.520]  因為這是神的職業,
[00:15:44.520 --> 00:15:46.440]  要你凡是心恩。
[00:15:46.440 --> 00:15:48.080]  最後一個原因是什麼?
[00:15:48.080 --> 00:15:50.040]  太忙了忘了感謝,
[00:15:50.040 --> 00:15:51.640]  去找祭司查看,
[00:15:51.640 --> 00:15:54.160]  找完祭司查看還有很多的條例要遵行,
[00:15:54.160 --> 00:15:55.960]  結果就忘掉了,
[00:15:55.960 --> 00:15:58.400]  為了防止你忘掉,
[00:15:58.400 --> 00:16:00.120]  當別人向你施恩典的時候,
[00:16:00.120 --> 00:16:01.480]  當你領受神恩典的時候,
[00:16:01.480 --> 00:16:04.840]  發個短信啊,
[00:16:04.840 --> 00:16:07.360]  或者打個電話啊,
[00:16:07.360 --> 00:16:11.480]  或者即使馬上到處去買一束花,
[00:16:11.480 --> 00:16:14.400]  向祂表示你的感謝。
[00:16:14.400 --> 00:16:16.000]  不要讓忙碌的時間,
[00:16:16.000 --> 00:16:16.960]  忙碌的工作,
[00:16:16.960 --> 00:16:23.640]  忘記向那些向你施行恩惠的人感恩。
[00:16:23.640 --> 00:16:25.400]  所以盼望你在這個感恩季節裡面,
[00:16:25.400 --> 00:16:26.560]  千萬不要忘記,
[00:16:26.560 --> 00:16:30.320]  感謝神放在你生命中,
[00:16:30.320 --> 00:16:32.880]  祝福你的太太,
[00:16:32.880 --> 00:16:37.640]  你的丈夫,你的父母親,你的孩子們。
[00:16:37.640 --> 00:16:40.920]  千萬不要忘記感謝他們,
[00:16:40.920 --> 00:16:45.040]  因為這是神的旨意。
[00:16:45.040 --> 00:16:46.120]  所以耶穌就問說,
[00:16:46.120 --> 00:16:49.040]  那九個人在哪裡啊?
[00:16:49.040 --> 00:16:53.040]  我想你我都不願意成為那九個人,
[00:16:53.040 --> 00:16:55.240]  我們要成為另外一個人。
[00:16:55.240 --> 00:16:56.080]  是什麼人呢?
[00:16:56.080 --> 00:17:00.560]  只有一個人回來感謝耶穌,
[00:17:00.560 --> 00:17:04.800]  只有一個外邦人回來感謝耶穌。
[00:17:04.800 --> 00:17:09.400]  所以你們特別還說他是撒瑪利亞人。
[00:17:09.400 --> 00:17:12.240]  這裡面帶有一點諷刺的味道,
[00:17:12.240 --> 00:17:13.840]  因為當時以色列百姓,
[00:17:13.840 --> 00:17:15.440]  就是在耶路撒冷留的百姓,
[00:17:15.440 --> 00:17:17.160]  他們覺得自己真的是神的選民,
[00:17:17.160 --> 00:17:17.800]  有特權,
[00:17:17.800 --> 00:17:19.200]  然後有特別的恩典,
[00:17:19.200 --> 00:17:21.640]  因此他們就覺得是理所當然,
[00:17:21.640 --> 00:17:22.480]  不來感恩。
[00:17:22.480 --> 00:17:24.800]  所以這裡路加福音特別指名說,
[00:17:24.800 --> 00:17:27.840]  他是撒瑪利亞人。
[00:17:27.840 --> 00:17:29.080]  所以只有一個撒瑪利亞人,
[00:17:29.080 --> 00:17:32.440]  只有一個外邦人回來感謝神。
[00:17:32.440 --> 00:17:35.720]  我們要學習這個外邦人啊,
[00:17:35.720 --> 00:17:37.440]  他是完全可能不懂得,
[00:17:37.440 --> 00:17:39.200]  舊月裡面摩西的律法,
[00:17:39.200 --> 00:17:43.000]  他可能也不懂得這位耶和華真神,
[00:17:43.000 --> 00:17:45.160]  當他領受了恩典以後,
[00:17:45.160 --> 00:17:47.760]  他沒有忘記神的恩典。
[00:17:47.760 --> 00:17:49.400]  所以私人大衛,
[00:17:49.400 --> 00:17:51.840]  我們非常喜愛的私人大衛,
[00:17:51.840 --> 00:17:53.240]  他懂得感恩啊,
[00:17:53.240 --> 00:17:54.280]  他也提醒我們,
[00:17:54.280 --> 00:17:55.200]  我非常喜歡的詩篇,
[00:17:55.200 --> 00:17:56.000]  103篇,
[00:17:56.000 --> 00:17:56.960]  第二節說什麼呢?
[00:17:56.960 --> 00:17:57.800]  一起來看,
[00:17:57.800 --> 00:17:58.480]  一起來讀來,
[00:17:58.480 --> 00:17:59.520]  我的心啊,
[00:17:59.520 --> 00:18:01.600]  你要稱頌耶和華,
[00:18:01.600 --> 00:18:08.440]  不可忘記他的一切恩惠。
[00:18:08.440 --> 00:18:11.240]  我的心啊,
[00:18:11.240 --> 00:18:14.040]  你要稱頌耶和華,
[00:18:14.040 --> 00:18:20.840]  不可忘記他一切的恩惠。
[00:18:20.840 --> 00:18:26.880]  我們這次看到這位外邦人,
[00:18:26.880 --> 00:18:30.640]  他懂得如何來感謝耶穌,
[00:18:30.640 --> 00:18:32.240]  他沒有忘記,
[00:18:32.240 --> 00:18:34.040]  他也沒有覺得是理所當然的,
[00:18:34.040 --> 00:18:34.600]  是陰的,
[00:18:34.600 --> 00:18:36.720]  他覺得自己是不配的,
[00:18:36.720 --> 00:18:39.040]  他被猶太人看作是狗的這些外邦人,
[00:18:39.040 --> 00:18:40.560]  薩馬利亞人,
[00:18:40.560 --> 00:18:42.120]  他在領受了恩典以後,
[00:18:42.120 --> 00:18:47.720]  他記得回來感謝耶穌。
[00:18:47.720 --> 00:18:49.760]  為什麼感謝耶穌呢?
[00:18:49.760 --> 00:18:51.680]  因為每一個祝福,
[00:18:51.680 --> 00:18:54.720]  是要把你引到耶穌的面前,
[00:18:54.720 --> 00:18:55.920]  這是第二個屬靈功課,
[00:18:55.920 --> 00:18:56.800]  我們可以學習的,
[00:18:56.800 --> 00:18:58.120]  每一個祝福,
[00:18:58.120 --> 00:18:59.880]  是要把我們引到耶穌面前,
[00:18:59.880 --> 00:19:01.320]  我們一起來講一遍來,
[00:19:01.320 --> 00:19:02.400]  每一個祝福,
[00:19:02.400 --> 00:19:06.880]  是要把你引到耶穌面前,
[00:19:06.880 --> 00:19:08.040]  每一個神蹟,
[00:19:08.040 --> 00:19:09.240]  每一個醫治,
[00:19:09.240 --> 00:19:10.440]  每一個神的供應,
[00:19:10.440 --> 00:19:11.080]  每一個禱告,
[00:19:11.080 --> 00:19:11.960]  蒙映雲,
[00:19:11.960 --> 00:19:14.560]  都是讓你知道說,
[00:19:14.560 --> 00:19:16.240]  耶穌愛你,
[00:19:16.240 --> 00:19:18.760]  都要把你帶到耶穌的面前,
[00:19:18.760 --> 00:19:20.560]  讓你能夠感謝祂,
[00:19:20.560 --> 00:19:22.960]  讓你能夠尊榮祂。
[00:19:22.960 --> 00:19:26.080]  我們看看這位外班人,
[00:19:26.080 --> 00:19:26.960]  他怎麼做呢?
[00:19:26.960 --> 00:19:29.120]  再看第十七章第十五節,
[00:19:29.120 --> 00:19:29.800]  這裡說什麼呢?
[00:19:29.800 --> 00:19:32.720]  內中有一個見自己已經好了,
[00:19:32.720 --> 00:19:35.840]  就回來大聲歸榮耀於神,
[00:19:35.840 --> 00:19:38.400]  又俯伏在耶穌腳前感謝祂,
[00:19:38.400 --> 00:19:40.560]  這人是撒瑪利亞人。
[00:19:40.560 --> 00:19:42.400]  這裡提到他回來,
[00:19:42.400 --> 00:19:43.320]  見自己好了以後,
[00:19:43.320 --> 00:19:44.440]  他做了兩件事情,
[00:19:44.440 --> 00:19:45.640]  第一件事情是什麼?
[00:19:45.640 --> 00:19:48.920]  大聲的歸榮耀於神,
[00:19:48.920 --> 00:19:49.680]  然後第二呢?
[00:19:49.680 --> 00:19:52.160]  又俯伏在耶穌腳前感謝祂,
[00:19:52.160 --> 00:19:54.640]  那你說為什麼歸榮耀於神呢?
[00:19:54.640 --> 00:19:56.680]  明明是耶穌嘛!
[00:19:56.680 --> 00:19:58.080]  是耶穌吩咐他們說,
[00:19:58.080 --> 00:19:59.640]  你們去給祭司查看,
[00:19:59.640 --> 00:20:02.960]  他怎麼回來說要歸榮耀給神呢?
[00:20:02.960 --> 00:20:03.840]  就算是外班人,
[00:20:03.840 --> 00:20:05.840]  他也知道說除了神以外,
[00:20:05.840 --> 00:20:08.440]  沒有人能夠叫我得絕境。
[00:20:08.440 --> 00:20:09.280]  除了神以外,
[00:20:09.280 --> 00:20:11.400]  沒有人能夠行這樣的神蹟騎士。
[00:20:11.400 --> 00:20:13.240]  因此他知道說,
[00:20:13.240 --> 00:20:16.720]  原來神是透過耶穌基督,
[00:20:16.720 --> 00:20:20.800]  彰顯了他的大能。
[00:20:20.800 --> 00:20:23.440]  所以他首先先來歸榮耀給神,
[00:20:23.440 --> 00:20:28.320]  然後再俯伏在耶穌面前感謝祂。
[00:20:28.320 --> 00:20:31.360]  這個動作非常非常的寶貴。
[00:20:31.360 --> 00:20:34.560]  俯伏在耶穌基督的腳前,
[00:20:34.560 --> 00:20:36.680]  他本來是遠遠的站坐,
[00:20:36.680 --> 00:20:38.720]  跟那九個麻風病人大聲喊著,
[00:20:38.720 --> 00:20:40.440]  耶穌夫子可憐我們吧!
[00:20:40.440 --> 00:20:41.680]  叫他得絕境了!
[00:20:41.680 --> 00:20:46.360]  已經成為正常人了!
[00:20:46.360 --> 00:20:49.280]  不再有任何社交距離的區限,
[00:20:49.280 --> 00:20:50.200]  沒有隔離的區限,
[00:20:50.200 --> 00:20:51.640]  因為他俯伏在神面前。
[00:20:51.640 --> 00:20:52.840]  這個俯伏的動作,
[00:20:52.840 --> 00:20:55.000]  乃是無體投地的敬拜。
[00:20:55.000 --> 00:20:56.680]  他乃是尊崇耶穌基督,
[00:20:56.680 --> 00:21:00.240]  你就是神啊!
[00:21:00.240 --> 00:21:01.960]  所以我要敬拜你,
[00:21:01.960 --> 00:21:03.960]  我要來感謝你。
[00:21:03.960 --> 00:21:06.280]  這個是何等的重要?
[00:21:06.280 --> 00:21:06.760]  為什麼呢?
[00:21:06.760 --> 00:21:13.480]  因為每一個神蹟都要彰顯神的榮耀。
[00:21:13.480 --> 00:21:14.640]  雖然他看不見神,
[00:21:14.640 --> 00:21:16.840]  但是他看見耶穌啊!
[00:21:16.840 --> 00:21:18.960]  他到原來耶穌身上,
[00:21:18.960 --> 00:21:20.840]  就帶出了神的能力。
[00:21:20.840 --> 00:21:23.560]  原來耶穌的身上可以帶出醫治。
[00:21:23.560 --> 00:21:25.120]  原來耶穌口中那一句話,
[00:21:25.120 --> 00:21:28.000]  能夠使他得絕境。
[00:21:28.000 --> 00:21:29.680]  我們看不見神啊!
[00:21:29.680 --> 00:21:31.280]  那你怎麼知道神愛你呢?
[00:21:31.280 --> 00:21:31.840]  你看不見神,
[00:21:31.840 --> 00:21:33.440]  你怎麼知道神會醫治你呢?
[00:21:33.440 --> 00:21:35.440]  怎麼會叫你得自由、得釋放呢?
[00:21:35.440 --> 00:21:36.600]  乃是透過誰?
[00:21:36.600 --> 00:21:39.360]  透過耶穌基督啊!
[00:21:39.360 --> 00:21:40.400]  只是你告訴我們說,
[00:21:40.400 --> 00:21:41.760]  耶穌基督到處都有肉身,
[00:21:41.760 --> 00:21:42.640]  住在我們中間,
[00:21:42.640 --> 00:21:44.680]  匆匆忙忙地有恩典、有真理。
[00:21:44.680 --> 00:21:47.200]  然後約翰福音第一章第十八節說什麼呢?
[00:21:47.200 --> 00:21:49.080]  從來沒有人見過神,
[00:21:49.080 --> 00:21:50.960]  從來沒有人看見神,
[00:21:50.960 --> 00:21:51.960]  只有什麼?
[00:21:51.960 --> 00:21:53.880]  在父懷裡的誰?
[00:21:53.880 --> 00:21:57.120]  獨生子將祂表面出來。
[00:21:57.120 --> 00:21:59.280]  誰是父懷中的獨生子啊?
[00:21:59.280 --> 00:22:02.000]  就是耶穌嘛!
[00:22:02.000 --> 00:22:05.280]  所以這個外邦人做得非常的正確。
[00:22:05.280 --> 00:22:07.640]  他先將榮耀歸給神,
[00:22:07.640 --> 00:22:09.360]  然後知道說,
[00:22:09.360 --> 00:22:14.400]  神的大能是透過神的兒子耶穌基督,
[00:22:14.400 --> 00:22:19.480]  把醫治、把潔淨領到他身上。
[00:22:19.480 --> 00:22:22.760]  所以他來感謝神、感謝耶穌。
[00:22:22.760 --> 00:22:23.880]  所以耶穌基督也說,
[00:22:23.880 --> 00:22:25.600]  「我於父原為一。」
[00:22:25.600 --> 00:22:27.200]  你們看見了「我」,
[00:22:27.200 --> 00:22:30.000]  就等於你看見了「父」啊!
[00:22:30.000 --> 00:22:33.200]  所以父的榮耀乃是透過耶穌基督彰顯的。
[00:22:33.200 --> 00:22:35.640]  然後一切的恩典都是由誰領到我們呢?
[00:22:35.640 --> 00:22:37.720]  都是藉由耶穌領到你。
[00:22:37.720 --> 00:22:38.840]  一起講一遍來,
[00:22:38.840 --> 00:22:40.120]  神一切的恩典,
[00:22:40.120 --> 00:22:43.960]  藉由耶穌領到你。
[00:22:43.960 --> 00:22:45.600]  神一切的祝福、一切的恩典,
[00:22:45.600 --> 00:22:47.320]  都是藉由耶穌來領到你。
[00:22:47.320 --> 00:22:49.960]  所以為什麼禱告我們奉耶穌基督的名義禱告?
[00:22:49.960 --> 00:22:51.720]  因為只有耶穌基督神的兒子,
[00:22:51.720 --> 00:22:53.920]  為你我死在十字架上,
[00:22:53.920 --> 00:22:55.720]  第三天從死裡復活,
[00:22:55.720 --> 00:22:58.080]  戰勝魔鬼黑暗的詮釋,
[00:22:58.080 --> 00:23:00.120]  給我們自由、給我們得勝,
[00:23:00.120 --> 00:23:01.920]  給我們更豐盛的生命。
[00:23:01.920 --> 00:23:03.320]  所以神一切的恩典,
[00:23:03.320 --> 00:23:05.440]  還是透過耶穌基督領到你。
[00:23:05.440 --> 00:23:08.760]  所以為什麼這個撒瑪利亞人,
[00:23:08.760 --> 00:23:10.200]  他伏伏在耶穌基督的腳邊,
[00:23:10.200 --> 00:23:11.160]  首先敬拜祂,
[00:23:11.160 --> 00:23:14.160]  因為祂是神,然後感謝祂。
[00:23:14.160 --> 00:23:16.440]  神的恩典是透過祂,
[00:23:16.440 --> 00:23:19.520]  領到祂自己身上。
[00:23:19.520 --> 00:23:21.480]  使徒保羅最明白這個真理,
[00:23:21.480 --> 00:23:23.360]  這使徒保羅在各羅西書,
[00:23:23.360 --> 00:23:25.040]  第二章第九節裡面怎麼講呢?
[00:23:25.040 --> 00:23:26.400]  我們一起來讀來。
[00:23:26.400 --> 00:23:29.600]  因為神本性一切的豐盛,
[00:23:29.600 --> 00:23:33.800]  都有形有體地居住在基督裡面,
[00:23:33.800 --> 00:23:37.000]  你們也在祂裡面得了豐盛,
[00:23:37.000 --> 00:23:40.760]  祂是各樣執政掌權者的元首。
[00:23:40.760 --> 00:23:42.440]  神的本性一切的豐盛,
[00:23:42.440 --> 00:23:45.080]  神所有恆不朗隆眾,
[00:23:45.080 --> 00:23:48.160]  所有美好的豐盛都在哪裡啊?
[00:23:48.160 --> 00:23:49.920]  有形有體地在哪裡?
[00:23:49.920 --> 00:23:52.840]  基督耶穌裡面。
[00:23:52.840 --> 00:23:57.960]  我們在祂裡面也得了豐盛。
[00:23:57.960 --> 00:23:59.720]  這是為什麼我要感謝耶穌,
[00:23:59.720 --> 00:24:01.360]  這是為什麼我要來敬拜耶穌,
[00:24:01.360 --> 00:24:02.760]  因為神一切的豐盛,
[00:24:02.760 --> 00:24:05.680]  都是由耶穌領到我們的。
[00:24:05.680 --> 00:24:08.160]  阿們。
[00:24:08.160 --> 00:24:10.760]  所以耶穌其實給我們留下非常好的榜樣。
[00:24:10.760 --> 00:24:13.200]  耶穌在地上行神蹟啟示的時候,
[00:24:13.200 --> 00:24:16.000]  祂雖然是神的兒子,
[00:24:16.000 --> 00:24:19.720]  但是祂也非常尊崇在天上的福。
[00:24:19.720 --> 00:24:21.320]  再來為保五千人的神蹟裡面,
[00:24:21.320 --> 00:24:23.360]  我們看看耶穌做什麼。
[00:24:23.360 --> 00:24:26.160]  在馬太福音第九章第十六節,
[00:24:26.160 --> 00:24:29.040]  耶穌拿起五個餅兩條魚,
[00:24:29.040 --> 00:24:30.920]  在還沒為保五千人之前,
[00:24:30.920 --> 00:24:33.520]  還沒給他們吃晚餐之前做什麼呢?
[00:24:33.520 --> 00:24:40.440]  萬天祝福,撥開第一個門徒擺在眾人面前。
[00:24:40.440 --> 00:24:41.960]  耶穌做什麼動作?
[00:24:41.960 --> 00:24:44.880]  萬天祝福,來感謝天父。
[00:24:44.880 --> 00:24:46.000]  神蹟發生了沒有啊?
[00:24:46.000 --> 00:24:47.520]  還沒有啊。
[00:24:47.520 --> 00:24:49.160]  現在祂只是有五餅二魚而已,
[00:24:49.160 --> 00:24:50.040]  為保了多少人呢?
[00:24:50.040 --> 00:24:51.560]  還沒有為保任何人啊。
[00:24:51.560 --> 00:24:52.440]  祂先做什麼?
[00:24:52.440 --> 00:24:55.120]  先來感謝父神,先來祝福。
[00:24:55.120 --> 00:24:57.520]  直到神會透過祂來行神蹟,
[00:24:57.520 --> 00:25:01.040]  才會透過祂來把恩典領到五千人。
[00:25:01.040 --> 00:25:04.400]  這是為什麼我們要洩放禱告的原因之一嘛。
[00:25:04.400 --> 00:25:05.400]  你說幹嘛洩放禱告?
[00:25:05.400 --> 00:25:08.320]  明明是我辛苦賺來的錢啊。
[00:25:08.320 --> 00:25:10.040]  如果不是神給你力量,給你機會,
[00:25:10.040 --> 00:25:11.480]  你哪裡還來工作啊?
[00:25:11.480 --> 00:25:12.720]  如果神沒有給你健康的身體,
[00:25:12.720 --> 00:25:14.240]  你哪裡可以賺錢啊?
[00:25:14.240 --> 00:25:15.080]  這都是神的恩典。
[00:25:15.080 --> 00:25:15.720]  所以你感恩的時候,
[00:25:15.720 --> 00:25:17.960]  感謝主給我日用的飲食,
[00:25:17.960 --> 00:25:22.520]  感謝主給我們家人有健康的身體可以享用。
[00:25:22.520 --> 00:25:25.680]  耶穌,萬天祝福。
[00:25:25.680 --> 00:25:27.360]  另外一次,耶穌行神蹟的時候,
[00:25:27.360 --> 00:25:28.680]  而且這個非常偉大的神蹟,
[00:25:28.680 --> 00:25:32.920]  是叫死了很多天,已經發臭的拉撒路城市裡復活。
[00:25:32.920 --> 00:25:34.320]  你看耶穌做什麼事情。
[00:25:34.320 --> 00:25:35.720]  看你讀經的時候沒有留意到,
[00:25:35.720 --> 00:25:38.120]  今天要你特別注意這四個字。
[00:25:38.120 --> 00:25:40.640]  我們來看約翰福音第十一章,
[00:25:40.640 --> 00:25:43.960]  第十一章四十一節、四十二節。
[00:25:43.960 --> 00:25:45.680]  他們就把石頭挪開,
[00:25:45.680 --> 00:25:48.960]  耶穌舉目萬天說什麼?
[00:25:48.960 --> 00:25:52.600]  「父啊,我感謝你。」
[00:25:52.600 --> 00:25:55.240]  請問那時候拉撒路已經復活沒有啊?
[00:25:55.240 --> 00:25:57.000]  沒有。臭不臭啊?
[00:25:57.000 --> 00:25:58.480]  還是很臭。
[00:25:58.480 --> 00:25:59.760]  什麼事情之後還沒發生?
[00:25:59.760 --> 00:26:01.840]  祂就說:「父啊,我感謝你。」
[00:26:01.840 --> 00:26:03.720]  哇!還沒上臺感謝什麼呢?
[00:26:03.720 --> 00:26:06.440]  因為你已經聽我,我也知道你常聽我,
[00:26:06.440 --> 00:26:09.520]  但我說這話是為周圍藏著的眾人,
[00:26:09.520 --> 00:26:12.240]  叫他們信是你猜的我來,
[00:26:12.240 --> 00:26:14.360]  神蹟其實是要透過我來展現。
[00:26:14.360 --> 00:26:17.640]  因此,父啊,我感謝你。
[00:26:17.640 --> 00:26:19.680]  哈利路亞。
[00:26:19.680 --> 00:26:21.400]  所以你為病人禱告的時候,
[00:26:21.400 --> 00:26:24.080]  先說:主啊,我感謝札美女。
[00:26:24.080 --> 00:26:25.760]  病人要得醫治了。
[00:26:25.760 --> 00:26:28.040]  我要感謝札美女,這個要得釋放了。
[00:26:28.040 --> 00:26:28.880]  我感謝札美女,
[00:26:28.880 --> 00:26:29.680]  當我奉主的名,
[00:26:29.680 --> 00:26:31.800]  斥責汙鬼,汙鬼就從她身上出去。
[00:26:31.800 --> 00:26:33.360]  當我奉主的名禱告的時候,
[00:26:33.360 --> 00:26:34.640]  說:神蹟就要發生。
[00:26:34.640 --> 00:26:38.240]  說:父啊,我感謝你。
[00:26:38.240 --> 00:26:42.000]  因為一切的恩典都是從耶穌基督領導我們。
[00:26:42.000 --> 00:26:44.280]  耶穌基督給我們學習了最好的反應,
[00:26:44.280 --> 00:26:46.160]  讓我們一起做一個感恩的人。
[00:26:46.160 --> 00:26:46.960]  阿們。
[00:26:46.960 --> 00:26:49.320]  然後最後第三,也是非常重要的一點,
[00:26:49.320 --> 00:26:52.160]  感恩會帶給你額外的祝福。
[00:26:52.160 --> 00:26:53.240]  一起來講一遍來。
[00:26:53.240 --> 00:26:56.280]  感恩會帶給你額外的祝福。
[00:26:56.280 --> 00:26:59.320]  你說,穆斯林啊,為什麼神要我們感恩呢?
[00:26:59.320 --> 00:27:01.840]  難道我們感恩會使祂愛我們多一點嗎?
[00:27:01.840 --> 00:27:03.280]  不會,你錯了。
[00:27:03.280 --> 00:27:05.960]  耶穌愛我們已經是完全的愛。
[00:27:05.960 --> 00:27:08.800]  你怎麼感恩的話,也不會使耶穌愛你多一點。
[00:27:08.800 --> 00:27:09.840]  那你說我感恩幹嘛?
[00:27:09.840 --> 00:27:11.840]  我感恩是使神多一點榮耀嗎?
[00:27:11.840 --> 00:27:12.720]  No, no, no, no, no。
[00:27:12.720 --> 00:27:15.880]  使神的榮耀已經是至高無可比的榮耀。
[00:27:15.880 --> 00:27:18.240]  你感恩多一點的話,也不會使神得榮耀。
[00:27:18.240 --> 00:27:20.040]  為什麼神要你感恩呢?
[00:27:20.040 --> 00:27:21.200]  是為了你的好處。
[00:27:21.200 --> 00:27:23.920]  它是為了你的好處。
[00:27:23.920 --> 00:27:25.200]  為了你的好處,
[00:27:25.200 --> 00:27:27.840]  為了要把額外的祝福給你。
[00:27:27.840 --> 00:27:28.800]  你想想看,
[00:27:28.800 --> 00:27:31.480]  耶穌對這個麻風病人說的最後一句話是什麼?
[00:27:31.480 --> 00:27:34.040]  第十九節,十七章,路教福音。
[00:27:34.040 --> 00:27:35.640]  就對那人說,
[00:27:35.640 --> 00:27:40.440]  「起來,走吧,你的信救了你了。」
[00:27:40.440 --> 00:27:45.720]  哇,「起來,走吧,你的信救了你了。」
[00:27:45.720 --> 00:27:47.440]  荷爾本翻譯成「救了你了」,
[00:27:47.440 --> 00:27:50.440]  新義文翻譯成「你的信是你得痊癒了」。
[00:27:50.440 --> 00:27:53.120]  其實在希臘文裡面搜索這個字呢,
[00:27:53.120 --> 00:27:56.560]  可以有兩種翻譯,一種是「得痊癒」,一種是「得救」。
[00:27:56.560 --> 00:27:58.760]  很多解禁家都說他已經得痊癒了,
[00:27:58.760 --> 00:28:01.360]  所以這裡講的應該是指什麼?
[00:28:01.360 --> 00:28:02.840]  「得救了」。
[00:28:02.840 --> 00:28:05.640]  哇,九個裡面,十個裡面,
[00:28:05.640 --> 00:28:07.440]  只有一個人回來感謝耶穌的時候,
[00:28:07.440 --> 00:28:09.840]  耶穌說你不讓身體得醫治了,
[00:28:09.840 --> 00:28:11.280]  你的靈魂也得救了,
[00:28:11.280 --> 00:28:12.640]  你的罪得赦免了,
[00:28:12.640 --> 00:28:14.600]  你完全恢復一個正常,
[00:28:14.600 --> 00:28:16.360]  這個新教人救世已過,
[00:28:16.360 --> 00:28:18.680]  一切都變成新的了。
[00:28:18.680 --> 00:28:20.800]  不讓得醫治這個額外的恩典,
[00:28:20.800 --> 00:28:27.440]  是其他九個人很可惜地沒有得到的。
[00:28:27.440 --> 00:28:31.360]  當然只有一個回來的,
[00:28:31.360 --> 00:28:36.200]  而且還是外邦人的撒瑪利亞人。
[00:28:36.200 --> 00:28:38.080]  耶穌只對他說:
[00:28:38.080 --> 00:28:41.000]  「起來,走吧,你的信救了你了。」
[00:28:41.000 --> 00:28:44.720]  這是耶穌基督為什麼問三個問題的原因。
[00:28:44.720 --> 00:28:46.360]  非常的感嘆啊!
[00:28:46.360 --> 00:28:48.440]  我要把救恩給每一個人啊!
[00:28:48.440 --> 00:28:50.360]  為什麼只有一個人回來,
[00:28:50.360 --> 00:28:55.880]  跟我說:「謝謝呢,歸榮耀給神了。」
[00:28:55.880 --> 00:28:59.240]  因此,我們要多感恩,就多祝福。
[00:28:59.240 --> 00:29:00.960]  少感恩,少祝福。
[00:29:00.960 --> 00:29:02.680]  不感恩呢?
[00:29:02.680 --> 00:29:05.800]  沒有祝福。
[00:29:05.800 --> 00:29:08.080]  你想得到祝福嗎?
[00:29:08.080 --> 00:29:09.080]  只有一些人而已。
[00:29:09.080 --> 00:29:11.320]  你想得到祝福嗎?
[00:29:11.320 --> 00:29:13.680]  多感恩啊!
[00:29:13.680 --> 00:29:15.720]  多感恩,就多的祝福嘛!
[00:29:15.720 --> 00:29:17.200]  少一點感恩,少一點的祝福,
[00:29:17.200 --> 00:29:17.760]  叫他愛啊!
[00:29:17.760 --> 00:29:21.280]  你多愛,就領受更多的愛,少一點愛,就領受更少的愛。
[00:29:21.280 --> 00:29:24.040]  你不愛的話,就沒有人愛你。
[00:29:24.040 --> 00:29:26.120]  感恩也是如此。
[00:29:26.120 --> 00:29:28.600]  你多感恩,就多祝福。
[00:29:28.600 --> 00:29:32.640]  不感恩,就沒有祝福。
[00:29:32.640 --> 00:29:34.480]  在《路加福音》第五章裡面記載,
[00:29:34.480 --> 00:29:39.000]  耶穌基督醫好另外一個患麻風病的人。
[00:29:39.000 --> 00:29:40.960]  這人說:「主啊,你若肯可叫我德醫治。」
[00:29:40.960 --> 00:29:42.800]  耶穌就摸了他,答德醫治。
[00:29:42.800 --> 00:29:44.240]  德醫治後,耶穌告訴他什麼呢?
[00:29:44.240 --> 00:29:46.240]  我們看看第五章第十四節。
[00:29:46.240 --> 00:29:48.560]  耶穌囑咐他,你切不可告訴人,
[00:29:48.560 --> 00:29:51.760]  只要去把身體給什麼祭司查看,
[00:29:51.760 --> 00:29:55.280]  又要為你得了潔淨,OK,得了潔淨查看以後呢?
[00:29:55.280 --> 00:29:57.480]  照摩西所吩咐的做什麼?
[00:29:57.480 --> 00:30:01.640]  獻上禮物,對眾人做證據,或者做見證。
[00:30:01.640 --> 00:30:05.280]  這乃是告訴我們,我們如何可以感恩呢?
[00:30:05.280 --> 00:30:09.280]  具體上,我們怎樣能夠表達我們對神的感恩呢?
[00:30:09.280 --> 00:30:11.680]  今天早上,今天大家有三方面你可以去做的。
[00:30:11.680 --> 00:30:14.080]  首先,獻上感恩的祭。
[00:30:14.080 --> 00:30:17.240]  高層方面說要獻上感恩的祭。
[00:30:17.240 --> 00:30:18.680]  什麼叫做獻上感恩的祭呢?
[00:30:18.680 --> 00:30:19.760]  其實有很多方面。
[00:30:19.760 --> 00:30:21.680]  首先,獻上感恩的祭就是,
[00:30:21.680 --> 00:30:27.480]  好像這位撒瑪利亞馬福面人先來到耶穌就面前,怎麼樣?
[00:30:27.480 --> 00:30:30.440]  伏伏敬拜他。
[00:30:30.440 --> 00:30:36.920]  感恩的祭,包括你每一主日來參加主日的崇拜。
[00:30:36.920 --> 00:30:38.840]  這是一個感恩的祭啊。
