
[00:00:00.000 --> 00:00:02.940]  我們一起來做一個簡單的祈禱
[00:19:02.140 --> 00:19:03.140]  強調罪惡
[00:19:03.140 --> 00:19:04.940]  高舉耶穌基督十字架的道
[00:19:04.940 --> 00:19:06.740]  他們復活了
[00:19:06.740 --> 00:19:09.540]  我想你再回頭想一想
[00:19:09.540 --> 00:19:11.540]  究竟彼得這一招
[00:19:11.540 --> 00:19:14.340]  從《舊約》到《新約》的講道方法
[00:19:14.340 --> 00:19:18.040]  是從哪裡學回來的?
[00:19:18.040 --> 00:19:21.140]  其實他是從耶穌基督那裡學回來的
[00:19:21.140 --> 00:19:21.840]  我怎麼知道?
[00:19:21.840 --> 00:19:22.540]  你也記得
[00:19:22.540 --> 00:19:24.140]  我們現在看的是《事後行傳》
[00:19:24.140 --> 00:19:28.440]  《事後行傳》其實是《路加福音》的下集
[00:19:28.440 --> 00:19:30.340]  《事後行傳》和《路加福音》是一本書
[00:19:30.340 --> 00:19:31.240]  是上下集
[00:19:31.240 --> 00:19:33.740]  但是《路加福音》在上集裡面
[00:19:33.740 --> 00:19:36.640]  耶穌做了一件事
[00:19:36.640 --> 00:19:39.740]  祂將兩個以馬五色上面
[00:19:39.740 --> 00:19:44.940]  兩個死了的門徒從死裡復活
[00:19:44.940 --> 00:19:48.540]  耶穌基督是第一個施展復活神功的
[00:19:48.540 --> 00:19:51.340]  於是耶穌基督在教他的門徒
[00:19:51.340 --> 00:19:53.440]  於是在五秦節裡面
[00:19:53.440 --> 00:19:58.040]  你看到彼得施展他的復活神功
[00:19:58.040 --> 00:20:03.740]  我想帶你回去看以馬五色的故事
[00:20:03.740 --> 00:20:06.240]  你說林牧師為什麼要這麼煩我們在講團契
[00:20:06.240 --> 00:20:07.440]  我想講的一件事
[00:20:07.440 --> 00:20:11.140]  除非你有以馬五色的經驗
[00:20:11.140 --> 00:20:14.640]  我們沒有辦法有真正的團契
[00:20:14.640 --> 00:20:16.140]  以馬五色的經驗
[00:20:16.140 --> 00:20:22.640]  是新約團契的基礎
[00:20:22.640 --> 00:20:23.440]  因為時間關係
[00:20:23.440 --> 00:20:27.440]  我很快就要帶你去看以馬五色的故事
[00:20:27.440 --> 00:20:30.940]  我們當中有些大堅姊妹聽過我講以馬五色的
[00:20:30.940 --> 00:20:34.440]  以馬五色的故事是大家很熟悉的故事
[00:20:34.440 --> 00:20:37.340]  是聖經裡面其中一個最美麗的故事
[00:20:37.340 --> 00:20:41.240]  是耶穌受死復活之後的第一個完整的故事
[00:20:41.240 --> 00:20:42.640]  是一個最奇妙的故事
[00:20:42.640 --> 00:20:44.640]  它寫的是歷史的事實
[00:20:44.640 --> 00:20:47.040]  它寫的是政治的文學
[00:20:47.040 --> 00:20:49.640]  你看看1234567
[00:20:49.640 --> 00:20:51.940]  它寫的是動人的神學
[00:20:51.940 --> 00:20:59.640]  因為這七個畫面其實是前後對應的
[00:20:59.640 --> 00:21:03.140]  ABCDCBA
[00:21:03.140 --> 00:21:07.140]  中間有一個最中心的一件事
[00:21:07.140 --> 00:21:09.140]  這兩個門徒
[00:21:09.140 --> 00:21:11.740]  當他們去以馬五色的時候
[00:21:11.740 --> 00:21:15.440]  他們眼睛迷惑 他們心遲鈍
[00:21:15.440 --> 00:21:17.640]  這個反映了他們屬靈的狀態
[00:21:17.640 --> 00:21:19.940]  他們死在最終
[00:21:19.940 --> 00:21:22.940]  而當他們再回去的時候
[00:21:22.940 --> 00:21:25.340]  他們再不是眼睛迷惑
[00:21:25.340 --> 00:21:26.840]  他們是眼睛明亮
[00:21:26.840 --> 00:21:28.540]  他們心再不遲鈍
[00:21:28.540 --> 00:21:31.440]  而是心火熱
[00:21:31.440 --> 00:21:32.840]  因為什麼?
[00:21:32.840 --> 00:21:34.440]  因為耶穌在路上
[00:21:34.440 --> 00:21:36.340]  在那兩三個小時裡面
[00:21:36.340 --> 00:21:40.740]  將他們講明了整本的舊約
[00:21:40.740 --> 00:21:44.240]  告訴他們所有指向他自己
[00:21:44.240 --> 00:21:49.640]  通過受苦進入榮耀的福音
[00:21:49.640 --> 00:21:51.640]  我想帶你去看以馬五色
[00:21:51.640 --> 00:21:53.040]  故事裡面最後一節
[00:21:53.040 --> 00:21:54.040]  很重要的一節
[00:21:54.040 --> 00:21:55.240]  最精彩的一節
[00:21:55.240 --> 00:21:56.440]  他說
[00:21:56.440 --> 00:22:01.740]  他們就立時起身回耶路撒冷去了
[00:22:01.740 --> 00:22:06.340]  這一節聖經是最不尋常
[00:22:06.340 --> 00:22:08.140]  the most extraordinary verse
[00:22:08.140 --> 00:22:09.440]  為什麼?
[00:22:09.440 --> 00:22:13.540]  因為你計算一下那時候幾點鐘
[00:22:13.540 --> 00:22:15.040]  那時候已經入黑了
[00:22:15.040 --> 00:22:19.240]  你記得當他們眼睛明亮
[00:22:19.240 --> 00:22:20.640]  當他們心火熱的時候
[00:22:20.640 --> 00:22:23.540]  是耶穌已經跟他們一起去吃晚餐
[00:22:23.540 --> 00:22:25.640]  然後突然間他消失了
[00:22:25.640 --> 00:22:28.240]  於是他發現那個人就是耶穌
[00:22:28.240 --> 00:22:30.340]  在那時候已經是入黑的時候
[00:22:30.340 --> 00:22:36.040]  他們沒有理由在那時候回耶路撒冷的
[00:22:36.040 --> 00:22:37.440]  最不明智的做法
[00:22:37.440 --> 00:22:38.940]  因為沒有街燈
[00:22:38.940 --> 00:22:40.340]  因為他們會跌倒
[00:22:40.340 --> 00:22:42.540]  因為天氣很寒冷
[00:22:42.540 --> 00:22:43.740]  因為他們會生病
[00:22:43.740 --> 00:22:45.040]  因為會有盜賊
[00:22:45.040 --> 00:22:46.640]  因為會有猛獸
[00:22:46.640 --> 00:22:47.740]  因為會死人
[00:22:47.740 --> 00:22:50.640]  但是為什麼他們在那一刻
[00:22:50.640 --> 00:22:52.340]  在那個黑夜裡面
[00:22:52.340 --> 00:22:58.240]  他們堅持要立刻起身回耶路撒冷
[00:22:58.240 --> 00:23:01.940]  你一定要看英文的翻譯
[00:23:01.940 --> 00:23:02.540]  英文說
[00:23:02.540 --> 00:23:04.840]  and they rose that same hour
[00:23:04.840 --> 00:23:06.340]  and returned to Jerusalem
[00:23:06.340 --> 00:23:07.940]  they rose
[00:23:07.940 --> 00:23:09.840]  中文的翻譯是立刻起身
[00:23:09.840 --> 00:23:10.640]  他是起身
[00:23:10.640 --> 00:23:11.740]  中文翻譯對不對?
[00:23:11.740 --> 00:23:12.440]  是對的
[00:23:12.440 --> 00:23:14.640]  但是英文或者原文
[00:23:14.640 --> 00:23:17.540]  其實有兩個翻法的
[00:23:17.540 --> 00:23:20.440]  什麼叫they rose?
[00:23:20.440 --> 00:23:22.240]  其中一個翻譯就是他們起身
[00:23:22.240 --> 00:23:24.040]  另外一個翻譯是什麼?
[00:23:24.040 --> 00:23:25.740]  他們復活
[00:23:25.740 --> 00:23:27.240]  they rose
[00:23:27.240 --> 00:23:30.140]  在那一天有另外一個人
[00:23:30.140 --> 00:23:32.740]  rose from the dead
[00:23:32.740 --> 00:23:34.840]  這個世界歷史上第一個
[00:23:34.840 --> 00:23:36.340]  rose from the dead的人
[00:23:36.340 --> 00:23:38.140]  那個人叫耶穌
[00:23:38.140 --> 00:23:41.040]  現在受死復活的耶穌
[00:23:41.040 --> 00:23:42.840]  將他的復活神功
[00:23:42.840 --> 00:23:44.340]  傳遞給這兩個人
[00:23:44.340 --> 00:23:44.840]  通過什麼?
[00:23:44.840 --> 00:23:47.340]  通過聖經
[00:23:47.340 --> 00:23:49.040]  通過整本聖經
[00:23:49.040 --> 00:23:50.340]  由救約講到新約
[00:23:50.340 --> 00:23:53.740]  於是這兩個死在最終
[00:23:53.740 --> 00:23:55.840]  黑眼深死的門徒
[00:23:55.840 --> 00:23:58.340]  他們rose
[00:23:58.340 --> 00:23:59.440]  他們的眼睛明亮
[00:23:59.440 --> 00:24:00.440]  他們的心火熱
[00:24:00.440 --> 00:24:05.340]  他們沒辦法在那裡睡覺
[00:24:05.340 --> 00:24:07.340]  他們沒辦法再等到明天早上
[00:24:07.340 --> 00:24:08.640]  於是那一晚
[00:24:08.640 --> 00:24:10.840]  他們一定要回到耶路撒冷
[00:24:10.840 --> 00:24:13.640]  再沒辦法回家
[00:24:13.640 --> 00:24:18.740]  他在講一個生命完全的轉換
[00:24:18.740 --> 00:24:20.640]  從黑暗進入光明
[00:24:20.640 --> 00:24:21.940]  而當你去想想
[00:24:21.940 --> 00:24:23.340]  新約聖經裡面的團契
[00:24:23.340 --> 00:24:25.040]  那三千人
[00:24:25.040 --> 00:24:26.840]  在他們生命裡面發生什麼事?
[00:24:26.840 --> 00:24:28.140]  發生同樣這件事
[00:24:28.140 --> 00:24:31.040]  將這件事乘一千五百
[00:24:31.040 --> 00:24:35.540]  就是等於在五巡節裡面
[00:24:35.540 --> 00:24:36.940]  所以親愛的弟兄姊妹
[00:24:36.940 --> 00:24:38.540]  親愛的朋友
[00:24:38.540 --> 00:24:40.640]  有一件很關鍵的事情
[00:24:40.640 --> 00:24:43.740]  你和我要去問我們自己
[00:24:43.740 --> 00:24:46.240]  我們有沒有經歷這個復活的大能
[00:24:46.240 --> 00:24:48.440]  我們有沒有經歷這個復活的神功
[00:24:48.440 --> 00:24:49.740]  我們有沒有經歷這個
[00:24:49.740 --> 00:24:53.940]  以馬五思路上面的經歷
[00:24:53.940 --> 00:24:57.440]  我們的心在火熱
[00:24:57.440 --> 00:24:59.740]  我們的眼睛明亮
[00:24:59.740 --> 00:25:01.280]  因為如果我們沒有的話
[00:25:01.280 --> 00:25:03.840]  其實我們是沒有辦法有團契的
