
[00:00:00.000 --> 00:00:05.600]  感謝神下透過剛才詩班唱出這首很好的詩歌《I Believe》
[00:18:25.100 --> 00:18:29.700]  是說到近日有一個很著名的
[00:18:29.700 --> 00:18:30.900]  韓國的異端
[00:18:30.900 --> 00:18:32.500]  它叫新天地
[00:18:32.500 --> 00:18:34.900]  不是上海那個
[00:18:34.900 --> 00:18:40.700]  它的全名叫新天地耶穌教證據帳幕聖殿
[00:18:40.700 --> 00:18:42.100]  很長
[00:18:42.100 --> 00:18:44.500]  通常這些很長的你們小心一點
[00:18:44.500 --> 00:18:45.700]  什麼耶穌基督
[00:18:45.700 --> 00:18:47.500]  末世聖徒教會
[00:18:47.500 --> 00:18:49.500]  這個是摩門教
[00:18:49.500 --> 00:18:51.900]  我們看回這個異端
[00:18:51.900 --> 00:18:53.500]  它就是很活躍
[00:18:53.500 --> 00:18:55.700]  和有組織有策略的滲入
[00:18:55.700 --> 00:18:57.700]  每一個微信群組
[00:18:57.700 --> 00:18:59.100]  網絡論壇
[00:18:59.100 --> 00:19:01.300]  它發佈很多《聖經查經班》
[00:19:01.300 --> 00:19:04.700]  網絡的神學課程等等廣告
[00:19:04.700 --> 00:19:08.300]  它甚至偽裝去到很多教會團契等等
[00:19:08.300 --> 00:19:10.900]  在內地已經迅速蔓延
[00:19:10.900 --> 00:19:13.100]  現在他們已經來到香港
[00:19:13.100 --> 00:19:15.700]  滲透在某一些的堂會裏面
[00:19:15.700 --> 00:19:18.700]  所以我們又要更加警醒祈禱去分辨
[00:19:18.700 --> 00:19:20.900]  我們這裏是三羽的教會
[00:19:20.900 --> 00:19:23.300]  我們不出奇會見到一些韓國人
[00:19:23.300 --> 00:19:26.100]  可能來到我們的英語崇拜
[00:19:26.100 --> 00:19:27.500]  不過你不要一見到韓國人
[00:19:27.500 --> 00:19:30.100]  你就當他是異端邪教
[00:19:30.100 --> 00:19:33.300]  不要戴著有色眼鏡看不同種族的人
[00:19:33.300 --> 00:19:35.700]  不過我說這件事是要提醒我們
[00:19:35.700 --> 00:19:37.300]  祈禱多重要
[00:19:37.300 --> 00:19:38.900]  要小心分辨
[00:19:38.900 --> 00:19:41.100]  如果有一個陌生人來到教會
[00:19:41.100 --> 00:19:42.700]  說你跟我一起查經
[00:19:42.700 --> 00:19:44.500]  為什麼你不在廣播堂查經呢
[00:19:44.500 --> 00:19:46.700]  我要去你家裏查你的經呢
[00:19:46.700 --> 00:19:47.500]  查你的經
[00:19:47.500 --> 00:19:51.100]  然後他說其實基督不是只有男性獨有的
[00:19:51.100 --> 00:19:53.300]  基督都可以有女基督的
[00:19:53.300 --> 00:19:58.100]  基督第一次來的時候就在西方
[00:19:58.100 --> 00:20:00.100]  他這樣說已經錯了
[00:20:00.100 --> 00:20:03.700]  接著說第二次耶穌基督再來的時候在東方
[00:20:03.700 --> 00:20:05.700]  這個就是東方閃電教
[00:20:05.700 --> 00:20:09.300]  這個就是全能神的教會這個異端
[00:20:09.300 --> 00:20:11.700]  不要被這些妖言惑眾的東西
[00:20:11.700 --> 00:20:13.700]  帶來我們離開了上帝
[00:20:13.700 --> 00:20:15.100]  所以要祈禱警醒
[00:20:15.100 --> 00:20:16.300]  禱告感恩
[00:20:16.300 --> 00:20:17.500]  以感謝的心
[00:20:17.500 --> 00:20:19.700]  不是埋怨的心去禱告
[00:20:19.700 --> 00:20:21.700]  就算你面對任何的困難
[00:20:21.700 --> 00:20:26.300]  你都要帶著一個感謝凡事謝恩的心去禱告
[00:20:26.300 --> 00:20:28.900]  為別人一個福音的顏土
[00:20:28.900 --> 00:20:30.700]  一個很多年不信主的人
[00:20:30.700 --> 00:20:32.700]  你都要懷著感恩的心
[00:20:32.700 --> 00:20:34.700]  求神軟化他的心
[00:20:34.700 --> 00:20:36.100]  你要有這個心
[00:20:36.100 --> 00:20:38.500]  為每一個人還美信主
[00:20:38.500 --> 00:20:39.700]  你去祈禱
[00:20:39.700 --> 00:20:41.100]  第三方面就是
[00:20:41.100 --> 00:20:43.700]  求神打開那個傳道的門
[00:20:43.700 --> 00:20:47.500]  這個傳道門就是讓那個地區沒得傳道的
[00:20:47.500 --> 00:20:49.100]  求神打開
[00:20:49.100 --> 00:20:52.700]  好像昔日一些共產主義的國家
[00:20:52.700 --> 00:20:54.700]  或者今天世界很多地方
[00:20:54.700 --> 00:20:58.700]  仍然是關閉的一個地域
[00:20:58.700 --> 00:21:00.700]  包括很多回教的國家
[00:21:00.700 --> 00:21:03.100]  但我們可以深層再想
[00:21:03.100 --> 00:21:05.700]  就算一些自由開放的國家
[00:21:05.700 --> 00:21:07.300]  好像我們香港一樣
[00:21:07.300 --> 00:21:09.900]  我們仍然有這個傳道的空間
[00:21:09.900 --> 00:21:12.100]  但是已經越來越窄了
[00:21:12.100 --> 00:21:15.700]  今天很多人的心門沒有打開
[00:21:15.700 --> 00:21:19.300]  我們要祈求上主打開心靈的門
[00:21:19.300 --> 00:21:20.300]  很重要的
[00:21:20.300 --> 00:21:21.300]  要祈禱
[00:21:21.300 --> 00:21:25.100]  不是自己可以說服人去信主
[00:21:25.100 --> 00:21:26.500]  很多年前
[00:21:26.500 --> 00:21:29.100]  我不告訴你多少年前了
[00:21:29.100 --> 00:21:30.900]  我和師母拍拖
[00:21:30.900 --> 00:21:36.500]  師母的媽媽知道之後
[00:21:36.500 --> 00:21:39.100]  她就飛來加拿大探望女兒
[00:21:39.100 --> 00:21:42.100]  順便面試我這個未來女婿
[00:21:42.100 --> 00:21:46.700]  她途經先去溫哥華
[00:21:46.700 --> 00:21:48.700]  不是 是去三藩市
[00:21:48.700 --> 00:21:51.100]  她先去溫哥華三藩市
[00:21:51.100 --> 00:21:56.100]  沙勒師母的姐姐和她的姐夫
[00:21:56.100 --> 00:21:57.900]  當時已經初信主
[00:21:57.900 --> 00:22:01.100]  他們傳福音給我岳母
[00:22:01.100 --> 00:22:04.700]  但是她未能即時決志
[00:22:04.700 --> 00:22:06.500]  他就鼓勵她
[00:22:06.500 --> 00:22:08.700]  你去多倫多的時候
[00:22:08.700 --> 00:22:09.900]  機場很大
[00:22:09.900 --> 00:22:11.300]  萬一你走失路
[00:22:11.300 --> 00:22:13.100]  不知如何出閘口
[00:22:13.100 --> 00:22:14.300]  你拿了行李
[00:22:14.300 --> 00:22:15.500]  你就祈禱
[00:22:15.500 --> 00:22:16.700]  求神為你預備
[00:22:16.700 --> 00:22:19.900]  因為多倫多機場都會有很多中國人
[00:22:19.900 --> 00:22:23.900]  應該有人會用廣東話跟你說
[00:22:23.900 --> 00:22:26.700]  因為他們的英文不好
[00:22:26.700 --> 00:22:28.700]  事就是這樣發生
[00:22:28.700 --> 00:22:30.100]  我們又不知道
[00:22:30.100 --> 00:22:31.500]  我們在外面等等等
[00:22:31.500 --> 00:22:32.700]  等了差不多一個小時
[00:22:32.700 --> 00:22:34.300]  岳母都未出現
[00:22:34.300 --> 00:22:35.500]  我們就在那裡祈禱
[00:22:35.500 --> 00:22:36.700]  我們在那裡焦急
[00:22:36.700 --> 00:22:39.500]  突然間見到她出來了
[00:22:39.500 --> 00:22:41.300]  一面妄言
[00:22:41.300 --> 00:22:44.300]  我們說發生什麼事
[00:22:44.300 --> 00:22:46.300]  她說剛才真的迷路了
[00:22:46.300 --> 00:22:47.500]  不知如何出來
[00:22:47.500 --> 00:22:50.100]  不過記得師母的姐姐提醒她
[00:22:50.100 --> 00:22:51.500]  迷路了就祈禱
[00:22:51.500 --> 00:22:53.900]  求神差一個會說廣東話的人
[00:22:53.900 --> 00:22:56.700]  帶你出來
[00:22:56.700 --> 00:22:58.500]  她真的這樣祈禱
[00:22:58.500 --> 00:22:59.700]  祈禱之後
[00:22:59.700 --> 00:23:01.300]  在她面前一出現
[00:23:01.300 --> 00:23:02.700]  不是一個中國人
[00:23:02.700 --> 00:23:05.100]  是一個外國人
[00:23:05.100 --> 00:23:07.100]  一個西人跟她說
[00:23:07.100 --> 00:23:07.900]  阿太
[00:23:07.900 --> 00:23:10.700]  你是不是不知如何出去
[00:23:10.700 --> 00:23:12.700]  我可以帶你出去
[00:23:12.700 --> 00:23:14.500]  結果這個西人
[00:23:14.500 --> 00:23:17.100]  用一些頗純正的廣東話
[00:23:17.100 --> 00:23:18.300]  她又明白得到的
[00:23:18.300 --> 00:23:20.100]  就帶了她出來
[00:23:20.100 --> 00:23:21.100]  事就這樣成了
[00:23:21.100 --> 00:23:22.300]  我聽到她這個見證
[00:23:22.300 --> 00:23:23.700]  我馬上很感動
[00:23:23.700 --> 00:23:24.900]  感謝主
[00:23:24.900 --> 00:23:26.900]  神已經在開她的門
[00:23:26.900 --> 00:23:28.500]  預備了她的心田
[00:23:28.500 --> 00:23:29.700]  所以回到家
[00:23:29.700 --> 00:23:30.500]  要不要吃東西
[00:23:30.500 --> 00:23:31.900]  她說不用吃了
[00:23:31.900 --> 00:23:32.700]  飽了
[00:23:32.700 --> 00:23:33.500]  已經在飛機那裡
[00:23:33.500 --> 00:23:34.300]  那好吧
[00:23:34.300 --> 00:23:35.300]  我們喝杯茶
[00:23:35.300 --> 00:23:36.500]  聊聊天
[00:23:36.500 --> 00:23:38.300]  她當然要從頭到尾
[00:23:38.300 --> 00:23:40.100]  看看我什麼樣子
[00:23:40.100 --> 00:23:41.100]  看清楚一點
[00:23:41.100 --> 00:23:44.300]  跟上一段好像差一點
[00:23:44.300 --> 00:23:48.700]  接著那晚我就用一些很簡單的
[00:23:48.700 --> 00:23:49.500]  傳訊息
[00:23:49.500 --> 00:23:50.700]  我自己是見證
[00:23:50.700 --> 00:23:52.700]  都跟我的岳母分享
[00:23:52.700 --> 00:23:54.500]  我就鼓勵她
[00:23:54.500 --> 00:23:56.300]  你其實都可以相信耶穌
[00:23:56.300 --> 00:23:57.300]  如果你願意相信
[00:23:57.300 --> 00:23:58.700]  我和你一起祈禱
[00:23:58.700 --> 00:23:59.500]  感謝主
[00:23:59.500 --> 00:24:01.100]  那晚她就是決志
[00:24:01.100 --> 00:24:02.300]  感謝神
[00:24:02.300 --> 00:24:03.100]  我們今天
[00:24:03.100 --> 00:24:05.900]  我們大家人信主是最難的
[00:24:05.900 --> 00:24:07.700]  我們這麼多方向對象
[00:24:07.700 --> 00:24:08.700]  是最難的
[00:24:08.700 --> 00:24:10.500]  但是你不能夠沒有了
[00:24:10.500 --> 00:24:12.500]  這個福音的熱誠
[00:24:12.500 --> 00:24:13.700]  和關注
[00:24:13.700 --> 00:24:14.500]  弟兄姊妹
[00:24:14.500 --> 00:24:15.500]  我告訴你
[00:24:15.500 --> 00:24:17.500]  你人生不要有遺憾
[00:24:17.500 --> 00:24:19.700]  其中一個很重要的遺憾就是
[00:24:19.700 --> 00:24:21.700]  如果你臨到面對
[00:24:21.700 --> 00:24:23.100]  要離開這個世界的時候
[00:24:23.100 --> 00:24:25.100]  你還有未信主的家人
[00:24:25.100 --> 00:24:25.900]  我相信
[00:24:25.900 --> 00:24:27.100]  這個就是我們的遺憾
[00:24:27.100 --> 00:24:28.500]  你要為祂祈禱
[00:24:28.500 --> 00:24:30.300]  你真的要放時間
[00:24:30.300 --> 00:24:33.500]  為你未信主的家人祈禱
[00:24:33.500 --> 00:24:34.700]  後來我們結婚之後
[00:24:34.700 --> 00:24:36.700]  我岳父岳母他們移民
[00:24:36.700 --> 00:24:38.300]  和我們一起相處
[00:24:38.300 --> 00:24:39.500]  一起住
[00:24:39.500 --> 00:24:41.700]  在我們一起居住的時間
[00:24:41.700 --> 00:24:43.900]  我們後來用福音
[00:24:43.900 --> 00:24:46.500]  又很想我岳父也信主
[00:24:46.500 --> 00:24:48.700]  我們福音戒煙
[00:24:48.700 --> 00:24:51.700]  我岳父吸煙幾十年
[00:24:51.700 --> 00:24:52.900]  結果感謝神
[00:24:52.900 --> 00:24:55.900]  都是福音一步一步引導他
[00:24:55.900 --> 00:24:59.700]  後來他可以脫掉煙癮
[00:24:59.700 --> 00:25:02.500]  後來又聽過不同的報道會
[00:25:02.500 --> 00:25:04.300]  大概兩三年之後
[00:25:04.300 --> 00:25:05.900]  他決志信主
[00:25:05.900 --> 00:25:07.700]  這個是神的恩典
[00:25:07.700 --> 00:25:09.500]  因為大家不信主
[00:25:09.500 --> 00:25:12.700]  難度是什麼
[00:25:12.700 --> 00:25:14.100]  其實太熟了
[00:25:14.100 --> 00:25:16.900]  他都知道你的好事和壞事
[00:25:16.900 --> 00:25:18.100]  他都知道
[00:25:18.100 --> 00:25:19.500]  你所有的軟弱的事
[00:25:19.500 --> 00:25:22.900]  你不用回到家裏扮淑齡
[00:25:22.900 --> 00:25:25.700]  你是怎樣的樣子就是怎樣的人
[00:25:25.700 --> 00:25:27.900]  你跟別人說所有的
[00:25:27.900 --> 00:25:29.700]  你的語氣
[00:25:29.700 --> 00:25:31.100]  你的行事為人
[00:25:31.100 --> 00:25:33.100]  家人知道一清二楚
[00:25:33.100 --> 00:25:36.900]  所以帶家人信主其實難度很高
[00:25:36.900 --> 00:25:38.100]  但需要忍耐
[00:25:38.100 --> 00:25:39.300]  需要愛
[00:25:39.300 --> 00:25:41.900]  需要真正的為祂禱告
[00:25:41.900 --> 00:25:43.300]  我感謝神
[00:25:43.300 --> 00:25:46.300]  帶我岳父信主不是容易
[00:25:46.300 --> 00:25:47.900]  但我感謝主
[00:25:47.900 --> 00:25:50.100]  結果都在神的愛
[00:25:50.100 --> 00:25:52.500]  在我們各人對祂的關心底下
[00:25:52.500 --> 00:25:54.500]  他來決志信主
[00:25:54.500 --> 00:25:56.900]  這一切我想告訴大家
[00:25:56.900 --> 00:26:00.100]  就是你必須要學習這個祈禱
[00:26:00.100 --> 00:26:01.300]  這個功課
[00:26:01.300 --> 00:26:03.500]  以巴忽就是一個祈禱的人
[00:26:03.500 --> 00:26:05.300]  他是哥羅西的一個領袖
[00:26:05.300 --> 00:26:06.900]  他是基督耶穌的僕人
[00:26:06.900 --> 00:26:08.300]  保羅是這樣形容他
[00:26:08.300 --> 00:26:09.700]  他禱告的時候
[00:26:09.700 --> 00:26:10.900]  常為你們
[00:26:10.900 --> 00:26:12.500]  就是哥羅西的信徒
[00:26:12.500 --> 00:26:13.700]  竭力祈求
[00:26:13.700 --> 00:26:15.100]  這個竭力這個字
[00:26:15.100 --> 00:26:17.900]  和保羅在一章29節所說
[00:26:17.900 --> 00:26:19.300]  我為此勞苦
[00:26:19.300 --> 00:26:22.300]  照著基督在我裏面運用的大能
[00:26:22.300 --> 00:26:23.900]  盡心竭力
[00:26:23.900 --> 00:26:25.700]  是同一個字
[00:26:25.700 --> 00:26:27.300]  這個竭力是說的一種
[00:26:27.300 --> 00:26:29.300]  好像跟人摔跤
[00:26:29.300 --> 00:26:32.300]  你看到耶穌在克斯瑪利園那種
[00:26:32.300 --> 00:26:34.700]  祈禱 祈禱淋漓大汗
[00:26:34.700 --> 00:26:36.100]  是這樣的
[00:26:36.100 --> 00:26:37.700]  祂那麼委身
[00:26:37.700 --> 00:26:40.700]  要為別人來禱告祈求
[00:26:40.700 --> 00:26:44.500]  祂的祈禱不只是為求神打開福音的門
[00:26:44.500 --> 00:26:46.500]  這位領袖是求神
[00:26:46.500 --> 00:26:50.100]  叫他教會的弟兄姊妹能站穩
[00:26:50.100 --> 00:26:51.300]  不只是初信
[00:26:51.300 --> 00:26:53.500]  你在真理上是成長的
[00:26:53.500 --> 00:26:55.900]  而且慢慢就成熟
[00:26:55.900 --> 00:26:58.700]  這是每一個教會的領袖 牧者
[00:26:58.700 --> 00:27:00.900]  都是我們的心願
[00:27:00.900 --> 00:27:02.900]  我們不只是祈求
[00:27:02.900 --> 00:27:05.300]  報道會有多少人信主
[00:27:05.300 --> 00:27:06.900]  信主固然好
[00:27:06.900 --> 00:27:09.700]  但我們今天不是追求缺席的數目
[00:27:09.700 --> 00:27:11.100]  我們今天追求的
[00:27:11.100 --> 00:27:13.700]  就是真正能夠作主門徒的
[00:27:13.700 --> 00:27:15.900]  是有質素 有生命的
[00:27:15.900 --> 00:27:18.500]  這些是被主稱讚的
[00:27:18.500 --> 00:27:20.300]  就是這些成熟
[00:27:20.300 --> 00:27:23.100]  能夠去確信神一切的旨意
[00:27:23.100 --> 00:27:24.100]  弟兄姊妹
[00:27:24.100 --> 00:27:28.300]  我們廣福堂是有很多報道的機會
[00:27:28.300 --> 00:27:29.300]  我很感恩
[00:27:29.300 --> 00:27:32.700]  我們很多弟兄姊妹是有這份報道的熱誠
[00:27:32.700 --> 00:27:33.700]  但唯一
[00:27:33.700 --> 00:27:36.100]  我自己一個大問號是什麼呢
[00:27:36.100 --> 00:27:38.300]  我們可能很多人都在自己家裡
[00:27:38.300 --> 00:27:40.100]  我們各自修煉
[00:27:40.100 --> 00:27:41.700]  各自會有祈禱
[00:27:41.700 --> 00:27:44.300]  但來到講教會祈禱會
[00:27:44.300 --> 00:27:46.300]  我們這麼多年來
[00:27:46.300 --> 00:27:47.700]  都可以說
[00:27:47.700 --> 00:27:49.700]  是未能夠突破的
[00:27:49.700 --> 00:27:50.900]  是未能突破的
[00:27:50.900 --> 00:27:53.900]  這個亦是我心裡一個很大的重擔
[00:27:53.900 --> 00:27:57.500]  我祈禱就是上帝不單止叫廣福家
[00:27:57.500 --> 00:28:01.300]  我們能夠有福音的這種負擔
[00:28:01.300 --> 00:28:03.700]  能夠叫我們成為一個金燈台
[00:28:03.700 --> 00:28:05.100]  去祝福不單止香港
[00:28:05.100 --> 00:28:08.300]  甚至境外其他的地方
[00:28:08.300 --> 00:28:09.700]  普世差遣
[00:28:09.700 --> 00:28:12.900]  我祈禱的就是我們教會裡的弟兄姊妹
[00:28:12.900 --> 00:28:15.100]  我們說我們是基督的門徒的話
[00:28:15.100 --> 00:28:16.100]  我們很體重
[00:28:16.100 --> 00:28:18.700]  祈禱這個生命
[00:28:18.700 --> 00:28:20.700]  我們一個月只是一次
[00:28:20.700 --> 00:28:23.300]  全教會的祈禱會
[00:28:23.300 --> 00:28:26.300]  是每個月第一個星期日
[00:28:26.300 --> 00:28:28.700]  下午兩點三個字
[00:28:28.700 --> 00:28:32.100]  大家知不知道我們有多少人回來祈禱
[00:28:32.100 --> 00:28:33.700]  全教會的祈禱會
[00:28:33.700 --> 00:28:35.700]  你猜一下
[00:28:35.700 --> 00:28:39.900]  我們有1700多的會眾參加我們的崇拜
[00:28:39.900 --> 00:28:42.300]  現在回來祈禱的人數
[00:28:42.300 --> 00:28:44.700]  十分之一都沒有
[00:28:44.700 --> 00:28:46.500]  170人都沒有
[00:28:46.500 --> 00:28:48.300]  100人有沒有
[00:28:48.300 --> 00:28:50.900]  都沒有
[00:28:50.900 --> 00:28:54.500]  視乎那次的主題是什麼
[00:28:54.500 --> 00:28:55.700]  為什麼部門
[00:28:55.700 --> 00:28:57.500]  什麼部門有些人會出現
[00:28:57.500 --> 00:28:59.900]  原來我們是分批出現的
[00:28:59.900 --> 00:29:01.500]  這個是不健康的
[00:29:01.500 --> 00:29:04.700]  我們是需要整個教會都一起
[00:29:04.700 --> 00:29:05.900]  祈禱
[00:29:05.900 --> 00:29:07.900]  一起為了神的國
[00:29:07.900 --> 00:29:09.500]  神的家我們去守望
[00:29:09.500 --> 00:29:11.300]  所以我的祈禱
[00:29:11.300 --> 00:29:14.900]  跟以巴忽這個領袖的禱告一樣
[00:29:14.900 --> 00:29:15.900]  我祈禱就是
[00:29:15.900 --> 00:29:19.300]  我們中頂姐妹都有這個看見
[00:29:19.300 --> 00:29:20.900]  而我們要學習保羅
[00:29:20.900 --> 00:29:22.500]  這種衛生
[00:29:22.500 --> 00:29:24.100]  禱告這三件事
[00:29:24.100 --> 00:29:25.300]  恆切
[00:29:25.300 --> 00:29:27.300]  Stay on in Jesus
[00:29:27.300 --> 00:29:28.300]  因為離開耶穌
[00:29:28.300 --> 00:29:30.500]  你不能夠做到任何事情
[00:29:30.500 --> 00:29:31.500]  你要警醒
[00:29:31.500 --> 00:29:32.900]  免得入了迷惑
[00:29:32.900 --> 00:29:34.500]  你要凡事借因去祈禱
[00:29:34.500 --> 00:29:35.900]  這是一個禱告的狀態
[00:29:35.900 --> 00:29:38.300]  我們求神打開這些福音的門
[00:29:38.300 --> 00:29:39.500]  第二方面
[00:29:39.500 --> 00:29:41.100]  保羅在第二段落
[00:29:41.100 --> 00:29:42.500]  四章五到六節
[00:29:42.500 --> 00:29:43.300]  跟我們說
[00:29:43.300 --> 00:29:46.100]  我們怎樣跟外人
[00:29:46.100 --> 00:29:47.300]  不是說外邦人
[00:29:47.300 --> 00:29:50.300]  是說教會以外那些未信的朋友
[00:29:50.300 --> 00:29:51.900]  我們跟他們怎樣相處呢
[00:29:51.900 --> 00:29:53.900]  我們一起讀一下這段經文
[00:29:53.900 --> 00:29:55.900]  你們要把握時機
[00:29:55.900 --> 00:29:58.100]  用智慧與外人來往
[00:29:58.100 --> 00:29:59.300]  你們的言談
[00:29:59.300 --> 00:30:01.100]  要時常帶著溫和
[00:30:01.100 --> 00:30:02.900]  好像用鹽調味
[00:30:02.900 --> 00:30:06.700]  讓你們知道該怎樣對待每一個人
[00:30:06.700 --> 00:30:08.300]  保羅在這裡說到
[00:30:08.300 --> 00:30:10.300]  我們跟外人交往
[00:30:10.300 --> 00:30:11.100]  第一件事
[00:30:11.100 --> 00:30:13.300]  你要把握時機
[00:30:13.300 --> 00:30:14.500]  原來時間
[00:30:14.500 --> 00:30:16.100]  機會一錯過了
[00:30:16.100 --> 00:30:17.700]  不一定能夠回頭
[00:30:17.700 --> 00:30:18.700]  是真的
[00:30:18.700 --> 00:30:19.700]  你不要想著
[00:30:19.700 --> 00:30:21.700]  我經常見到我這個同事
[00:30:21.700 --> 00:30:22.500]  幾十年了
[00:30:22.500 --> 00:30:23.300]  朋友了
[00:30:23.300 --> 00:30:24.500]  沒事的
[00:30:24.500 --> 00:30:26.300]  大家一起做到退休了
[00:30:26.300 --> 00:30:28.500]  怎知道他退休前
[00:30:28.500 --> 00:30:30.900]  一個急病不在了
[00:30:30.900 --> 00:30:33.700]  你很想再跟他說
[00:30:33.700 --> 00:30:35.500]  你不要這麼快走
[00:30:35.500 --> 00:30:37.700]  其實我信了主很多年了
[00:30:37.700 --> 00:30:39.900]  不過不敢跟你分享
[00:30:39.900 --> 00:30:40.700]  弟兄姊妹
[00:30:40.700 --> 00:30:43.700]  不要因為你覺得自己沒有傳福音的恩賜
[00:30:43.700 --> 00:30:45.900]  你就錯過了這個機會
[00:30:45.900 --> 00:30:47.500]  你可以邀請人
[00:30:47.500 --> 00:30:51.300]  你可以帶他去一些福音的聚餐
[00:30:51.300 --> 00:30:53.300]  其實有很多不同的機會
[00:30:53.300 --> 00:30:55.100]  讓我們去接觸這些外人
[00:30:55.100 --> 00:30:55.900]  要把握時機
[00:30:55.900 --> 00:30:57.300]  教會有一個姊妹
[00:30:57.300 --> 00:31:01.100]  很懂得向一類人士傳福音
[00:31:01.100 --> 00:31:02.900]  她每一天都有坐的士
[00:31:02.900 --> 00:31:04.900]  無論是短途還是長途
[00:31:04.900 --> 00:31:07.700]  就是為了要跟的士司機傳福音
[00:31:07.700 --> 00:31:09.700]  所以在她的記錄冊裏面
[00:31:09.700 --> 00:31:11.500]  她每傳完一次
[00:31:11.500 --> 00:31:13.500]  她就會寫見證
[00:31:13.500 --> 00:31:16.700]  我手機裏都充滿著她的見證
[00:31:16.700 --> 00:31:18.500]  每一次我看完的時候
[00:31:18.500 --> 00:31:20.100]  有時她寫得很長
[00:31:20.100 --> 00:31:22.900]  我看完我都一定會為她祈禱
[00:31:22.900 --> 00:31:24.700]  祝福她 鼓勵她
[00:31:24.700 --> 00:31:25.700]  這位姊妹
[00:31:25.700 --> 00:31:27.700]  我看到她這一份的心
[00:31:27.700 --> 00:31:32.900]  其實跟的士司機傳福音談何容易
[00:31:32.900 --> 00:31:34.500]  短短十多分鐘
[00:31:34.500 --> 00:31:38.700]  你最長讓你塞車塞夠一個小時
[00:31:38.700 --> 00:31:40.100]  你還可以說什麼
[00:31:40.100 --> 00:31:42.500]  被迫在車廂裏面
[00:31:42.500 --> 00:31:43.700]  你怎樣呢
[00:31:43.700 --> 00:31:45.700]  她說甚至有些司機告訴她
[00:31:45.700 --> 00:31:50.700]  阿太 你第四次坐這輛車了
[00:31:50.700 --> 00:31:52.300]  一上車她都知道
[00:31:52.300 --> 00:31:53.300]  會問候她
[00:31:53.300 --> 00:31:54.900]  接著會關心她
[00:31:54.900 --> 00:31:56.900]  有沒有回教會
[00:31:56.900 --> 00:31:59.900]  但這位姊妹她不厭其煩
[00:31:59.900 --> 00:32:01.100]  她跟別人分享
[00:32:01.100 --> 00:32:03.900]  因為她裏面就是這個負擔
[00:32:03.900 --> 00:32:06.300]  她覺得那些司機很辛苦
[00:32:06.300 --> 00:32:08.300]  通常那些司機會這樣回答她
[00:32:08.300 --> 00:32:09.700]  我老婆是基督徒
[00:32:09.700 --> 00:32:11.300]  我的子女是基督徒
[00:32:11.300 --> 00:32:12.500]  不過我要謀生
[00:32:12.500 --> 00:32:14.900]  我怎可以跟他們回教會呢
[00:32:14.900 --> 00:32:16.100]  姊妹很好
[00:32:16.100 --> 00:32:18.100]  你星期日回不來
[00:32:18.100 --> 00:32:19.700]  你還有休息的時間
[00:32:19.700 --> 00:32:22.300]  休息那天或者哪段時間
[00:32:22.300 --> 00:32:23.700]  你就可以回教會
[00:32:23.700 --> 00:32:25.700]  廣福堂都七天開的
[00:32:25.700 --> 00:32:27.300]  回來我們沒有聚會
[00:32:27.300 --> 00:32:29.900]  你找個牧師傳導人傾
[00:32:29.900 --> 00:32:31.500]  所以有很多機會
[00:32:31.500 --> 00:32:33.300]  如果你真的有心
[00:32:33.300 --> 00:32:36.700]  去為別人信福音
[00:32:36.700 --> 00:32:38.300]  叫他們能夠認識主
[00:32:38.300 --> 00:32:39.500]  我們有這樣的機會
[00:32:39.500 --> 00:32:41.700]  而且聖經要提醒我們
[00:32:41.700 --> 00:32:44.300]  用言語要帶著恩典
[00:32:44.300 --> 00:32:45.500]  要帶著溫和
[00:32:45.500 --> 00:32:47.900]  好像用鹽去調味
[00:32:47.900 --> 00:32:50.700]  你不是一開始跟別人講福音的時候
[00:32:50.700 --> 00:32:51.500]  你信了沒有
[00:32:51.500 --> 00:32:53.700]  還沒信就要去地獄
[00:32:53.700 --> 00:32:55.700]  如果你這樣跟別人傳福音
[00:32:55.700 --> 00:32:56.700]  掘雷鎚的時候
[00:32:56.700 --> 00:32:58.700]  沒有人喜歡跟你交往
[00:32:58.700 --> 00:32:59.700]  真的
[00:32:59.700 --> 00:33:01.500]  有時候我見到一些基督徒
[00:33:01.500 --> 00:33:04.100]  學完科岸四定律 科岸橋
[00:33:04.100 --> 00:33:06.100]  這些我以往都會教人
[00:33:06.100 --> 00:33:07.300]  但我經常都要提醒
[00:33:07.300 --> 00:33:08.700]  這些是科岸工具
[00:33:08.700 --> 00:33:11.100]  你不要只是背熟了那幾段經文
[00:33:11.100 --> 00:33:12.900]  你去到見到那個未信者
[00:33:12.900 --> 00:33:15.500]  你就好像很緊張
[00:33:15.500 --> 00:33:17.100]  坐定定 聽我說
[00:33:17.100 --> 00:33:18.100]  我五分鐘講完
[00:33:18.100 --> 00:33:19.700]  背完經文給他聽
[00:33:19.700 --> 00:33:20.700]  信了沒有
[00:33:20.700 --> 00:33:22.500]  你不信就拜拜
[00:33:22.500 --> 00:33:26.500]  這種不是真正與外人交往
[00:33:26.500 --> 00:33:30.100]  與外人交往是要有智慧
[00:33:30.100 --> 00:33:32.700]  是因著上帝那種愛
[00:33:32.700 --> 00:33:33.700]  激勵我們
[00:33:33.700 --> 00:33:37.300]  而我們願意用上帝那種恩慈
[00:33:37.300 --> 00:33:38.700]  忍耐
[00:33:38.700 --> 00:33:41.900]  我們天上的爸爸每天都等待浪子回頭
