
[00:00:00.000 --> 00:00:03.460]  我們今天要講一個比較特別的題目
[00:16:00.580 --> 00:16:01.580]  顯
[00:16:01.580 --> 00:16:02.580]  讓你看什麼
[00:16:02.580 --> 00:16:03.580]  在你前面讓你看
[00:16:03.580 --> 00:16:04.580]  那個叫顯
[00:16:04.580 --> 00:16:05.580]  你明不明
[00:16:05.580 --> 00:16:06.580]  在你後面不叫顯
[00:16:06.580 --> 00:16:07.580]  對不對
[00:16:07.580 --> 00:16:08.580]  對不對
[00:16:08.580 --> 00:16:09.580]  在你前面讓你看
[00:16:09.580 --> 00:16:10.580]  哇
[00:16:10.580 --> 00:16:11.580]  哇
[00:16:11.580 --> 00:16:12.580]  這樣
[00:16:12.580 --> 00:16:13.580]  顯明什麼呢
[00:16:13.580 --> 00:16:15.580]  那些什麼事呢
[00:16:15.580 --> 00:16:16.580]  對不對
[00:16:16.580 --> 00:16:17.580]  他就說
[00:16:17.580 --> 00:16:19.580]  他再解釋聖靈
[00:16:19.580 --> 00:16:21.580]  就是那個power
[00:16:21.580 --> 00:16:22.580]  對不對
[00:16:22.580 --> 00:16:24.580]  我們知道聖靈很厲害
[00:16:24.580 --> 00:16:25.580]  對不對
[00:16:25.580 --> 00:16:26.580]  聖靈叫耶穌從死裏
[00:16:26.580 --> 00:16:27.580]  什麼
[00:16:27.580 --> 00:16:28.580]  復活
[00:16:28.580 --> 00:16:29.580]  對不對
[00:16:29.580 --> 00:16:30.580]  聖靈使什麼
[00:16:30.580 --> 00:16:31.580]  使那些本來很膽怯的人
[00:16:31.580 --> 00:16:32.580]  變得很什麼
[00:16:32.580 --> 00:16:33.580]  很勇敢
[00:16:33.580 --> 00:16:34.580]  對不對
[00:16:34.580 --> 00:16:35.580]  聖靈能夠使
[00:16:35.580 --> 00:16:36.580]  說話不流利的人
[00:16:36.580 --> 00:16:37.580]  變得很什麼
[00:16:37.580 --> 00:16:38.580]  很流利
[00:16:38.580 --> 00:16:39.580]  就好像我這樣
[00:16:39.580 --> 00:16:41.580]  我最初說話是不流利的
[00:16:41.580 --> 00:16:42.580]  你們不相信的
[00:16:42.580 --> 00:16:43.580]  整天都不信的
[00:16:43.580 --> 00:16:45.580]  因爲我自己都有點不信的
[00:16:45.580 --> 00:16:46.580]  對不對
[00:16:46.580 --> 00:16:47.580]  但是事實是的
[00:16:47.580 --> 00:16:48.580]  事實是的
[00:16:48.580 --> 00:16:49.580]  真的
[00:16:49.580 --> 00:16:50.580]  還有那些字
[00:16:50.580 --> 00:16:52.580]  那些寫好了的廣張會跳的
[00:16:52.580 --> 00:16:53.580]  對不對
[00:16:53.580 --> 00:16:54.580]  我以爲他跳
[00:16:54.580 --> 00:16:55.580]  我就按住他
[00:16:55.580 --> 00:16:56.580]  按住他之後
[00:16:56.580 --> 00:16:57.580]  跳得更加厲害
[00:16:57.580 --> 00:16:58.580]  我就知道
[00:16:58.580 --> 00:16:59.580]  原來是我的心跳
[00:16:59.580 --> 00:17:00.580]  是我的心跳
[00:17:00.580 --> 00:17:01.580]  所以我看着他
[00:17:01.580 --> 00:17:02.580]  就跳得很厲害
[00:17:02.580 --> 00:17:03.580]  所以亂七八糟的
[00:17:03.580 --> 00:17:04.580]  對不對
[00:17:04.580 --> 00:17:05.580]  你覺得今天不是
[00:17:05.580 --> 00:17:06.580]  他好像不用看廣張
[00:17:06.580 --> 00:17:08.580]  其實有的
[00:17:08.580 --> 00:17:10.580]  在我的iphone裏面
[00:17:10.580 --> 00:17:11.580]  只是背了
[00:17:11.580 --> 00:17:12.580]  對不對
[00:17:12.580 --> 00:17:13.580]  但以前是背不了的
[00:17:13.580 --> 00:17:14.580]  很緊張的
[00:17:14.580 --> 00:17:15.580]  亂七八糟的
[00:17:15.580 --> 00:17:16.580]  好了
[00:17:16.580 --> 00:17:17.580]  他就告訴我
[00:17:17.580 --> 00:17:18.580]  聖靈很厲害
[00:17:18.580 --> 00:17:19.580]  聖靈是怎樣的
[00:17:19.580 --> 00:17:20.580]  參透什麼
[00:17:20.580 --> 00:17:22.580]  什麼叫萬事
[00:17:22.580 --> 00:17:24.580]  所有事
[00:17:24.580 --> 00:17:25.580]  你和隔壁說
[00:17:25.580 --> 00:17:26.580]  所有事
[00:17:26.580 --> 00:17:27.580]  所有事
[00:17:27.580 --> 00:17:28.580]  所有
[00:17:28.580 --> 00:17:29.580]  對不對
[00:17:29.580 --> 00:17:30.580]  所以他連你櫃桶底裏面
[00:17:30.580 --> 00:17:31.580]  有些什麼
[00:17:31.580 --> 00:17:32.580]  知不知道
[00:17:32.580 --> 00:17:33.580]  嘖
[00:17:33.580 --> 00:17:34.580]  對不對
[00:17:34.580 --> 00:17:35.580]  爲什麼這麼厲害
[00:17:35.580 --> 00:17:36.580]  有沒有這麼厲害
[00:17:36.580 --> 00:17:37.580]  我先收起來
[00:17:37.580 --> 00:17:38.580]  可以嗎
[00:17:38.580 --> 00:17:39.580]  爲什麼
[00:17:39.580 --> 00:17:40.580]  因爲他連神的
[00:17:40.580 --> 00:17:42.580]  深奧的事都怎麼樣
[00:17:42.580 --> 00:17:44.580]  都參透
[00:17:44.580 --> 00:17:47.580]  好像聖靈超越神一樣
[00:17:47.580 --> 00:17:48.580]  你小心
[00:17:48.580 --> 00:17:50.580]  他沒有這麼說
[00:17:50.580 --> 00:17:51.580]  所以他後面
[00:17:51.580 --> 00:17:54.580]  他後面有一個推論
[00:17:54.580 --> 00:17:56.580]  十一節是一個推論
[00:17:56.580 --> 00:17:57.580]  他就立刻說
[00:17:57.580 --> 00:17:59.580]  他說除了人裏的靈
[00:17:59.580 --> 00:18:00.580]  誰知道人的事呢
[00:18:00.580 --> 00:18:02.580]  除了神的靈
[00:18:02.580 --> 00:18:04.580]  也沒有人知道什麼
[00:18:04.580 --> 00:18:06.580]  神的事
[00:18:06.580 --> 00:18:09.580]  你知不知道我們受造
[00:18:09.580 --> 00:18:11.580]  我們是有個
[00:18:11.580 --> 00:18:13.580]  我們人的靈在裏面
[00:18:13.580 --> 00:18:15.580]  這個人的靈
[00:18:15.580 --> 00:18:16.580]  究竟住在哪裏
[00:18:16.580 --> 00:18:18.580]  暫時因爲要講
[00:18:18.580 --> 00:18:19.580]  有整批布這麼長
[00:18:19.580 --> 00:18:21.580]  沒有空間講
[00:18:21.580 --> 00:18:22.580]  我儘管告訴你
[00:18:22.580 --> 00:18:23.580]  如果我研究
[00:18:23.580 --> 00:18:25.580]  大概在這個位置
[00:18:25.580 --> 00:18:26.580]  如果你說身體
[00:18:26.580 --> 00:18:27.580]  大概在這個位置
[00:18:27.580 --> 00:18:29.580]  他在這個位置
[00:18:29.580 --> 00:18:31.580]  他究竟在一個
[00:18:31.580 --> 00:18:34.580]  什麼範疇裏面
[00:18:34.580 --> 00:18:35.580]  現在沒有足夠的時間
[00:18:35.580 --> 00:18:36.580]  告訴你
[00:18:36.580 --> 00:18:38.580]  他說我們這個靈
[00:18:38.580 --> 00:18:39.580]  在我們裏面
[00:18:39.580 --> 00:18:40.580]  其實他知道的東西
[00:18:40.580 --> 00:18:42.580]  超越你的什麼
[00:18:42.580 --> 00:18:44.580]  你的腦袋
[00:18:44.580 --> 00:18:45.580]  你以爲你的腦袋
[00:18:45.580 --> 00:18:47.580]  就是你所知的全所有
[00:18:47.580 --> 00:18:50.580]  其實你心理學告訴我們
[00:18:50.580 --> 00:18:52.580]  我們還有個叫什麼意識
[00:18:52.580 --> 00:18:53.580]  什麼意識
[00:18:53.580 --> 00:18:54.580]  潛意識
[00:18:54.580 --> 00:18:56.580]  有些人很好笑
[00:18:56.580 --> 00:18:57.580]  他說我的潛意識
[00:18:57.580 --> 00:18:59.580]  是這樣的
[00:18:59.580 --> 00:19:01.580]  所以就整天都這樣
[00:19:01.580 --> 00:19:02.580]  你說這個是潛意識
[00:19:02.580 --> 00:19:04.580]  就不是你的潛意識
[00:19:04.580 --> 00:19:05.580]  什麼叫潛意識
[00:19:05.580 --> 00:19:07.580]  潛意識就是你不懂
[00:19:07.580 --> 00:19:09.580]  你完全不知道
[00:19:09.580 --> 00:19:12.580]  所以有時候人家就會說
[00:19:12.580 --> 00:19:14.580]  你自己就完全不知道
[00:19:14.580 --> 00:19:16.580]  不過你整個人
[00:19:16.580 --> 00:19:17.580]  可能行爲
[00:19:17.580 --> 00:19:19.580]  可能有時說話
[00:19:19.580 --> 00:19:21.580]  某一些語氣
[00:19:21.580 --> 00:19:23.580]  你將你的潛意識
[00:19:23.580 --> 00:19:24.580]  潛藏的
[00:19:24.580 --> 00:19:26.580]  你真正的想法
[00:19:26.580 --> 00:19:28.580]  就暴露了出來
[00:19:28.580 --> 00:19:30.580]  不過你自己真的不知道
[00:19:30.580 --> 00:19:32.580]  人家就比較知道
[00:19:32.580 --> 00:19:34.580]  所以你爲什麼需要
[00:19:34.580 --> 00:19:35.580]  隔離那個人
[00:19:35.580 --> 00:19:37.580]  是那麼重要
[00:19:37.580 --> 00:19:40.580]  因爲我每次見到家庭區
[00:19:40.580 --> 00:19:42.580]  都會整一兩句給你
[00:19:42.580 --> 00:19:43.580]  你結婚
[00:19:43.580 --> 00:19:45.580]  是有個意義在的
[00:19:45.580 --> 00:19:46.580]  那個意義
[00:19:46.580 --> 00:19:48.580]  那個配偶是用來整你的
[00:19:48.580 --> 00:19:49.580]  你知不知道
[00:19:49.580 --> 00:19:50.580]  你知不知道
[00:19:50.580 --> 00:19:52.580]  如果這個配偶沒有整你
[00:19:52.580 --> 00:19:54.580]  就是他對不起你
[00:19:54.580 --> 00:19:58.580]  你們不明白嗎
[00:19:58.580 --> 00:20:00.580]  明白嗎
[00:20:00.580 --> 00:20:01.580]  明白嗎
[00:20:01.580 --> 00:20:02.580]  明白吧
[00:20:02.580 --> 00:20:03.580]  出來說兩句
[00:20:03.580 --> 00:20:04.580]  男人說好一點
[00:20:04.580 --> 00:20:06.580]  爲什麼會明白呢
[00:20:06.580 --> 00:20:08.580]  Vicky
[00:20:08.580 --> 00:20:09.580]  說兩句
[00:20:09.580 --> 00:20:10.580]  告訴兄弟姐妹
[00:20:10.580 --> 00:20:11.580]  爲什麼會明白呢
[00:20:11.580 --> 00:20:13.580]  明白什麼呢
[00:20:13.580 --> 00:20:17.580]  下次你可能不敢回答
[00:20:17.580 --> 00:20:20.580]  我只是很贊成
[00:20:20.580 --> 00:20:22.580]  你剛纔說的那句
[00:20:22.580 --> 00:20:24.580]  配偶和你結婚
[00:20:24.580 --> 00:20:27.580]  是爲了整我的
[00:20:27.580 --> 00:20:29.580]  整我和整蠱我
[00:20:29.580 --> 00:20:30.580]  我要分清楚
[00:20:30.580 --> 00:20:31.580]  是兩樣東西
[00:20:31.580 --> 00:20:32.580]  他不是整蠱我
[00:20:32.580 --> 00:20:33.580]  他是整我的
[00:20:33.580 --> 00:20:35.580]  因爲正正我和他配合
[00:20:35.580 --> 00:20:38.580]  我自己的很多性格上的東西
[00:20:38.580 --> 00:20:40.580]  他很容易會看到
[00:20:40.580 --> 00:20:43.580]  他就會適時地用愛心
[00:20:43.580 --> 00:20:45.580]  或者用
[00:20:45.580 --> 00:20:46.580]  智慧
[00:20:46.580 --> 00:20:47.580]  智慧
[00:20:47.580 --> 00:20:48.580]  或者用
[00:20:48.580 --> 00:20:49.580]  逼愛
[00:20:49.580 --> 00:20:50.580]  或者用
[00:20:50.580 --> 00:20:52.580]  用一些方法
[00:20:52.580 --> 00:20:54.580]  令我知道
[00:20:54.580 --> 00:20:56.580]  然後反省
[00:20:56.580 --> 00:20:58.580]  深化改變
[00:20:58.580 --> 00:20:59.580]  Amen
[00:20:59.580 --> 00:21:01.580]  我的觀察是這樣
[00:21:01.580 --> 00:21:03.580]  所以如果你結婚
[00:21:03.580 --> 00:21:06.580]  到現在你沒有進步
[00:21:06.580 --> 00:21:10.580]  你的配偶是不夠力整你
[00:21:10.580 --> 00:21:12.580]  他可能
[00:21:12.580 --> 00:21:14.580]  愛你愛過龍
[00:21:14.580 --> 00:21:16.580]  愛你愛過龍
[00:21:16.580 --> 00:21:18.580]  有一個不恰當的愛
[00:21:18.580 --> 00:21:20.580]  就會保護你
[00:21:20.580 --> 00:21:22.580]  驚青你
[00:21:22.580 --> 00:21:24.580]  那就沒整你了
[00:21:24.580 --> 00:21:26.580]  同樣的
[00:21:26.580 --> 00:21:28.580]  其實你也整你的配偶
[00:21:28.580 --> 00:21:30.580]  對不對
[00:21:30.580 --> 00:21:34.580]  原來婚姻有一個功能在裏面
[00:21:34.580 --> 00:21:36.580]  這個功能是很重要的
[00:21:36.580 --> 00:21:37.580]  我們單身的
[00:21:37.580 --> 00:21:38.580]  給誰整呢
[00:21:38.580 --> 00:21:40.580]  給衆人整
[00:21:40.580 --> 00:21:42.580]  給衆人整
[00:21:42.580 --> 00:21:44.580]  所以難受一點
[00:21:44.580 --> 00:21:46.580]  單身是難受一點
[00:21:46.580 --> 00:21:48.580]  因爲沒有人整你
[00:21:48.580 --> 00:21:49.580]  如果你單身
[00:21:49.580 --> 00:21:50.580]  你不接受衆人整你
[00:21:50.580 --> 00:21:52.580]  你真是很大鑊
[00:21:52.580 --> 00:21:53.580]  是吧
[00:21:53.580 --> 00:21:54.580]  鑊鑊結結的
[00:21:54.580 --> 00:21:55.580]  所以人呢
[00:21:55.580 --> 00:21:56.580]  其實需要什麼
[00:21:56.580 --> 00:21:57.580]  有人整的
[00:21:57.580 --> 00:21:58.580]  你明白嗎
[00:21:58.580 --> 00:22:00.580]  有東西整你是好的
[00:22:00.580 --> 00:22:02.580]  瞭解嗎
[00:22:02.580 --> 00:22:03.580]  就是說
[00:22:03.580 --> 00:22:04.580]  那個是你什麼
[00:22:04.580 --> 00:22:06.580]  是你進步的地方
[00:22:06.580 --> 00:22:09.580]  因爲其實有些東西是你不知道的
[00:22:09.580 --> 00:22:10.580]  但是你的靈知道的
[00:22:10.580 --> 00:22:14.580]  所以如果你經過了困苦之後
[00:22:14.580 --> 00:22:16.580]  你被整治了之後
[00:22:16.580 --> 00:22:18.580]  你醒一醒的時候
[00:22:18.580 --> 00:22:19.580]  你發現
[00:22:19.580 --> 00:22:22.580]  哇
[00:22:22.580 --> 00:22:25.580]  世界又變成另一個世界了
[00:22:25.580 --> 00:22:28.580]  行嗎
[00:22:28.580 --> 00:22:29.580]  我確實呢
[00:22:29.580 --> 00:22:33.580]  常常爲家庭區的配偶祈禱
[00:22:33.580 --> 00:22:35.580]  我真的很想你們結婚
[00:22:35.580 --> 00:22:38.580]  是一個成數
[00:22:38.580 --> 00:22:39.580]  是一個什麼
[00:22:39.580 --> 00:22:40.580]  在主的裏面
[00:22:40.580 --> 00:22:43.580]  是一個倍增的祝福
[00:22:43.580 --> 00:22:44.580]  爲什麼
[00:22:44.580 --> 00:22:46.580]  因爲有一段的關係
[00:22:46.580 --> 00:22:47.580]  這段的關係
[00:22:47.580 --> 00:22:49.580]  是你信任的
[00:22:49.580 --> 00:22:51.580]  有愛在裏面的
[00:22:51.580 --> 00:22:52.580]  那他整你
[00:22:52.580 --> 00:22:53.580]  是不是來的什麼
[00:22:53.580 --> 00:22:54.580]  真實
[00:22:54.580 --> 00:22:56.580]  切和肉緊
[00:22:56.580 --> 00:22:57.580]  當然
[00:22:57.580 --> 00:22:59.580]  難不難堪
[00:22:59.580 --> 00:23:00.580]  不跟旁邊的人說
[00:23:00.580 --> 00:23:02.580]  也是很難堪的
[00:23:02.580 --> 00:23:03.580]  不過
[00:23:03.580 --> 00:23:05.580]  值不值得
[00:23:05.580 --> 00:23:06.580]  值不值得
[00:23:06.580 --> 00:23:07.580]  很值得
[00:23:07.580 --> 00:23:08.580]  很值得
[00:23:08.580 --> 00:23:10.580]  那你記住
[00:23:10.580 --> 00:23:11.580]  你記住
[00:23:11.580 --> 00:23:12.580]  真的
[00:23:12.580 --> 00:23:14.580]  所以如果你的格
[00:23:14.580 --> 00:23:15.580]  你的壞事
[00:23:15.580 --> 00:23:17.580]  未解決
[00:23:17.580 --> 00:23:18.580]  未解決
[00:23:18.580 --> 00:23:20.580]  你真的可以回去
[00:23:20.580 --> 00:23:22.580]  請求你的配偶
[00:23:22.580 --> 00:23:27.580]  你好不好大力整我呢
[00:23:27.580 --> 00:23:30.580]  不敢嗎
[00:23:30.580 --> 00:23:34.580]  什麼
[00:23:34.580 --> 00:23:36.580]  那麼
[00:23:36.580 --> 00:23:37.580]  犯賤
[00:23:37.580 --> 00:23:39.580]  你不犯賤
[00:23:39.580 --> 00:23:41.580]  他說如果這樣說
[00:23:41.580 --> 00:23:42.580]  那麼犯賤
[00:23:42.580 --> 00:23:43.580]  你不犯賤
[00:23:43.580 --> 00:23:46.580]  你更賤
[00:23:46.580 --> 00:23:48.580]  因爲你本來是王子
[00:23:48.580 --> 00:23:50.580]  你又不犯賤
[00:23:50.580 --> 00:23:52.580]  那麼變成什麼
[00:23:52.580 --> 00:23:53.580]  變成乞丐
[00:23:53.580 --> 00:23:55.580]  那麼你就更犯賤
[00:23:55.580 --> 00:23:56.580]  對不對
[00:23:56.580 --> 00:23:57.580]  所以都是爲了什麼
[00:23:57.580 --> 00:23:59.580]  那個大局和長遠着想
[00:23:59.580 --> 00:24:00.580]  是不是
[00:24:00.580 --> 00:24:01.580]  開到死就死了
[00:24:01.580 --> 00:24:03.580]  當你肯這樣的時候
[00:24:03.580 --> 00:24:04.580]  你會發現
[00:24:04.580 --> 00:24:05.580]  你的子女
[00:24:05.580 --> 00:24:07.580]  從親密關係裏面
[00:24:07.580 --> 00:24:09.580]  學會
[00:24:09.580 --> 00:24:12.580]  原來親密關係可以這麼安全
[00:24:12.580 --> 00:24:14.580]  原來可以這麼好的
[00:24:14.580 --> 00:24:16.580]  我真的看見有些配偶
[00:24:16.580 --> 00:24:18.580]  是因爲一個不健康
[00:24:18.580 --> 00:24:19.580]  或者不恰當的愛
[00:24:19.580 --> 00:24:22.580]  被縱容到行兇
[00:24:22.580 --> 00:24:23.580]  真的
[00:24:23.580 --> 00:24:25.580]  是很恐怖的
[00:24:25.580 --> 00:24:26.580]  將來有機會才慢慢講
[00:24:26.580 --> 00:24:27.580]  我們講回這裏
[00:24:27.580 --> 00:24:31.580]  否則一點都不能走
[00:24:31.580 --> 00:24:32.580]  好了
[00:24:32.580 --> 00:24:33.580]  第十二節就講了
[00:24:33.580 --> 00:24:35.580]  我們所領受的
[00:24:35.580 --> 00:24:36.580]  不是世界上的靈
[00:24:36.580 --> 00:24:37.580]  是從神來的
[00:24:37.580 --> 00:24:39.580]  叫我們能夠知道
[00:24:39.580 --> 00:24:43.580]  神開恩賜給我們的事
[00:24:43.580 --> 00:24:45.580]  我們領受了什麼
[00:24:45.580 --> 00:24:47.580]  就是領受了聖靈
[00:24:47.580 --> 00:24:48.580]  對不對
[00:24:48.580 --> 00:24:49.580]  聖靈在你裏面
[00:24:49.580 --> 00:24:50.580]  是不是很寶貝
[00:24:50.580 --> 00:24:51.580]  所以頂姐妹
[00:24:51.580 --> 00:24:53.580]  我告訴你
[00:24:53.580 --> 00:24:55.580]  世界上
[00:24:55.580 --> 00:24:58.580]  只有基督教會
[00:24:58.580 --> 00:24:59.580]  就是祂的身體
[00:24:59.580 --> 00:25:00.580]  被要求
[00:25:00.580 --> 00:25:02.580]  你要屬靈
[00:25:02.580 --> 00:25:04.580]  行不行
[00:25:04.580 --> 00:25:05.580]  你信耶穌
[00:25:05.580 --> 00:25:06.580]  你不屬靈
[00:25:06.580 --> 00:25:07.580]  其實是很好笑的
[00:25:07.580 --> 00:25:09.580]  你很滑稽
[00:25:09.580 --> 00:25:13.580]  因爲基督的所有門徒
[00:25:13.580 --> 00:25:14.580]  跟隨主的
[00:25:14.580 --> 00:25:15.580]  都領受了什麼
[00:25:15.580 --> 00:25:16.580]  聖靈
[00:25:16.580 --> 00:25:19.580]  所以你是不是應該屬靈
[00:25:19.580 --> 00:25:20.580]  這個屬靈
[00:25:20.580 --> 00:25:21.580]  這個靈
[00:25:21.580 --> 00:25:22.580]  這個聖靈
[00:25:22.580 --> 00:25:23.580]  在你裏面
[00:25:23.580 --> 00:25:24.580]  是大過什麼
[00:25:24.580 --> 00:25:25.580]  全部
[00:25:25.580 --> 00:25:26.580]  大過你的悟性
[00:25:26.580 --> 00:25:27.580]  大過你的靈
[00:25:27.580 --> 00:25:28.580]  大過你的潛意識
[00:25:28.580 --> 00:25:29.580]  大過一切
[00:25:29.580 --> 00:25:30.580]  因爲他念什麼
[00:25:30.580 --> 00:25:31.580]  神
[00:25:31.580 --> 00:25:32.580]  神什麼
[00:25:32.580 --> 00:25:33.580]  深奧的事
[00:25:33.580 --> 00:25:34.580]  都什麼
[00:25:34.580 --> 00:25:35.580]  都明
[00:25:35.580 --> 00:25:36.580]  都參透
[00:25:36.580 --> 00:25:37.580]  對不對
[00:25:37.580 --> 00:25:38.580]  什麼叫參透
[00:25:38.580 --> 00:25:39.580]  什麼叫參透
[00:25:39.580 --> 00:25:40.580]  參透這個事
[00:25:40.580 --> 00:25:41.580]  真是厲害
[00:25:41.580 --> 00:25:43.580]  思考通盤
[00:25:43.580 --> 00:25:46.580]  並且詳細口教
[00:25:46.580 --> 00:25:49.580]  然後具有什麼
[00:25:49.580 --> 00:25:52.580]  深度精準的洞察力
[00:25:52.580 --> 00:25:53.580]  明不明
[00:25:53.580 --> 00:25:54.580]  我說了什麼
[00:25:54.580 --> 00:25:56.580]  思考通盤
[00:25:56.580 --> 00:25:57.580]  就是說
[00:25:57.580 --> 00:25:58.580]  他將神的東西
[00:25:58.580 --> 00:25:59.580]  全部什麼
[00:25:59.580 --> 00:26:00.580]  掌握了
[00:26:00.580 --> 00:26:01.580]  對不對
[00:26:01.580 --> 00:26:02.580]  並且
[00:26:02.580 --> 00:26:04.580]  他是深究的
[00:26:04.580 --> 00:26:05.580]  不是隨便的
[00:26:05.580 --> 00:26:07.580]  你知道很多人做事
[00:26:07.580 --> 00:26:08.580]  很隨便
[00:26:08.580 --> 00:26:09.580]  但聖靈沒有隨便的
[00:26:09.580 --> 00:26:12.580]  並且他有很精準的
[00:26:12.580 --> 00:26:14.580]  洞察力
[00:26:14.580 --> 00:26:15.580]  哇
[00:26:15.580 --> 00:26:17.580]  這個時候給你什麼
[00:26:17.580 --> 00:26:19.580]  這個時候讓你知道什麼
[00:26:19.580 --> 00:26:20.580]  是最什麼
[00:26:20.580 --> 00:26:21.580]  最好
[00:26:21.580 --> 00:26:22.580]  對不對
[00:26:22.580 --> 00:26:24.580]  他能夠將你裏面很多的東西
[00:26:24.580 --> 00:26:26.580]  破開
[00:26:26.580 --> 00:26:28.580]  如果你用希伯來書說
[00:26:28.580 --> 00:26:29.580]  神的話
[00:26:29.580 --> 00:26:30.580]  那裏不只是指聖經
[00:26:30.580 --> 00:26:32.580]  請你記住
[00:26:32.580 --> 00:26:34.580]  所有你讀到新約聖經
[00:26:34.580 --> 00:26:36.580]  說到神的話的時候
[00:26:36.580 --> 00:26:37.580]  你都不要一廂情願
[00:26:37.580 --> 00:26:39.580]  就當他是聖經
[00:26:39.580 --> 00:26:40.580]  他有什麼
[00:26:40.580 --> 00:26:42.580]  有聖經的含義在裏面
[00:26:42.580 --> 00:26:44.580]  但不止於聖經
[00:26:44.580 --> 00:26:46.580]  神的話好像兩刃的什麼
[00:26:46.580 --> 00:26:47.580]  利劍
[00:26:47.580 --> 00:26:50.580]  要將你的骨和骨折
[00:26:50.580 --> 00:26:51.580]  骨髓都怎樣
[00:26:51.580 --> 00:26:52.580]  剖開
[00:26:52.580 --> 00:26:55.580]  心思和心思裏面的什麼
[00:26:55.580 --> 00:26:56.580]  意念都要什麼
[00:26:56.580 --> 00:26:57.580]  剖開
[00:26:57.580 --> 00:26:58.580]  哇 這是什麼
[00:26:58.580 --> 00:26:59.580]  哇
[00:26:59.580 --> 00:27:00.580]  就是說
[00:27:00.580 --> 00:27:01.580]  那種精細
[00:27:01.580 --> 00:27:03.580]  那種精準的程度
[00:27:03.580 --> 00:27:05.580]  是令我們很震驚的
[00:27:05.580 --> 00:27:07.580]  然後以蔡亞先知他說
[00:27:07.580 --> 00:27:10.580]  神的話做什麼
[00:27:10.580 --> 00:27:11.580]  缺不什麼
[00:27:11.580 --> 00:27:13.580]  徒然返回
[00:27:13.580 --> 00:27:15.580]  再他發他去
[00:27:15.580 --> 00:27:16.580]  即是說
[00:27:16.580 --> 00:27:17.580]  神將他自己的話
[00:27:17.580 --> 00:27:18.580]  做什麼
[00:27:18.580 --> 00:27:19.580]  好像一個動作
[00:27:19.580 --> 00:27:20.580]  去呀
[00:27:20.580 --> 00:27:21.580]  就送出去
[00:27:21.580 --> 00:27:23.580]  那句話一出去的時候
[00:27:23.580 --> 00:27:24.580]  是帶着什麼
[00:27:24.580 --> 00:27:26.580]  能力
[00:27:26.580 --> 00:27:28.580]  缺不徒然返回
[00:27:28.580 --> 00:27:30.580]  必在發他去的事上
[00:27:30.580 --> 00:27:32.580]  成就神的心意
[00:27:32.580 --> 00:27:34.580]  然後那段聖經最後就說
[00:27:34.580 --> 00:27:35.580]  哇
[00:27:35.580 --> 00:27:37.580]  山林啊 曠野啊
[00:27:37.580 --> 00:27:38.580]  四周圍啊
[00:27:38.580 --> 00:27:40.580]  所有的萬物都在
[00:27:40.580 --> 00:27:42.580]  因着神的話呢
[00:27:42.580 --> 00:27:44.580]  歡呼 拍掌
[00:27:44.580 --> 00:27:46.580]  唯獨人呢
[00:27:46.580 --> 00:27:47.580]  一塊什麼
[00:27:47.580 --> 00:27:48.580]  飯這樣站着
[00:27:48.580 --> 00:27:49.580]  是嗎
[00:27:49.580 --> 00:27:50.580]  不知道的
[00:27:50.580 --> 00:27:51.580]  是嗎
[00:27:51.580 --> 00:27:53.580]  那就是因爲人不屬靈
[00:27:53.580 --> 00:27:55.580]  所以你會看見
[00:27:55.580 --> 00:27:57.580]  舊約有一個限制
[00:27:57.580 --> 00:27:58.580]  那個限制是什麼
[00:27:58.580 --> 00:27:59.580]  就是舊約
[00:27:59.580 --> 00:28:00.580]  他是沒辦法屬靈的
[00:28:00.580 --> 00:28:01.580]  因爲
[00:28:01.580 --> 00:28:02.580]  聖靈那時候
[00:28:02.580 --> 00:28:06.580]  沒被吩咐要很active去做事
[00:28:06.580 --> 00:28:08.580]  不是所有人都有聖靈的
[00:28:08.580 --> 00:28:09.580]  你會看見
[00:28:09.580 --> 00:28:10.580]  是什麼
[00:28:10.580 --> 00:28:11.580]  是先知有聖靈
[00:28:11.580 --> 00:28:13.580]  是這些士師有聖靈
[00:28:13.580 --> 00:28:15.580]  是被高末的皇帝
[00:28:15.580 --> 00:28:17.580]  走在神的心意裏有聖靈
[00:28:17.580 --> 00:28:18.580]  對不對
[00:28:18.580 --> 00:28:19.580]  是嗎
[00:28:19.580 --> 00:28:21.580]  但今天我們感謝主
[00:28:21.580 --> 00:28:22.580]  你和我
[00:28:22.580 --> 00:28:24.580]  一個平民老百姓
[00:28:24.580 --> 00:28:26.580]  一個普通人
[00:28:26.580 --> 00:28:28.580]  但我們擁有什麼
[00:28:28.580 --> 00:28:29.580]  聖靈
[00:28:29.580 --> 00:28:31.580]  你保不保貴他
[00:28:31.580 --> 00:28:32.580]  如果你保貴他
[00:28:32.580 --> 00:28:33.580]  你知道
[00:28:33.580 --> 00:28:35.580]  你屬什麼了
[00:28:35.580 --> 00:28:36.580]  你就知道
[00:28:36.580 --> 00:28:37.580]  你屬什麼
[00:28:37.580 --> 00:28:39.580]  你屬什麼
[00:28:39.580 --> 00:28:42.580]  我記得我去遼寧的時候
[00:28:42.580 --> 00:28:43.580]  有一個女牧師
[00:28:43.580 --> 00:28:46.580]  帶着她的兒子來接我的雞
[00:28:46.580 --> 00:28:48.580]  我記得那時候和苗義去
[00:28:48.580 --> 00:28:50.580]  上車和這個小孩聊天
