
[00:00:00.000 --> 00:00:02.240]  有一張PowerPoint提醒我一件事
[00:15:03.740 --> 00:15:05.740]  我再講一次
[00:15:05.740 --> 00:15:07.740]  今日如果你離開這裡
[00:15:07.740 --> 00:15:09.740]  待會出去
[00:15:09.740 --> 00:15:11.740]  以什麼生活指標
[00:15:11.740 --> 00:15:13.740]  為你引領呢
[00:15:13.740 --> 00:15:17.740]  讓我們真的都知道
[00:15:17.740 --> 00:15:19.740]  今日每日都很挑戰
[00:15:19.740 --> 00:15:21.740]  上帝的話是腳前的燈路上的光
[00:15:21.740 --> 00:15:23.740]  這是第一個
[00:15:23.740 --> 00:15:25.740]  從他們三個人行
[00:15:25.740 --> 00:15:27.740]  耶和華中漢為正的事
[00:15:27.740 --> 00:15:29.740]  讓我們看到第一
[00:15:29.740 --> 00:15:31.740]  我們生活的指標是誰
[00:15:31.740 --> 00:15:33.740]  第二小點就是
[00:15:33.740 --> 00:15:35.740]  這三個人行的道
[00:15:35.740 --> 00:15:37.740]  是相同的
[00:15:37.740 --> 00:15:39.740]  但亦都有少少不同
[00:15:39.740 --> 00:15:41.740]  我們試下分下
[00:15:41.740 --> 00:15:43.740]  和剛才讀的經文開始拆少少
[00:15:43.740 --> 00:15:45.740]  第一個烏西亞
[00:15:45.740 --> 00:15:47.740]  烏西亞有什麼不同呢
[00:15:47.740 --> 00:15:49.740]  烏西亞他強調的
[00:15:49.740 --> 00:15:51.740]  就是在歷代之下
[00:15:51.740 --> 00:15:53.740]  26章5節我們剛才沒有讀
[00:15:53.740 --> 00:15:55.740]  他最厲害的就是
[00:15:55.740 --> 00:15:57.740]  他定義
[00:15:57.740 --> 00:15:59.740]  尋求神
[00:15:59.740 --> 00:16:01.740]  這是他的最強項
[00:16:01.740 --> 00:16:03.740]  他是定義
[00:16:03.740 --> 00:16:05.740]  尋求神
[00:16:05.740 --> 00:16:07.740]  OK這是讓我們看到
[00:16:07.740 --> 00:16:09.740]  在他裏面他是尋求神
[00:16:09.740 --> 00:16:11.740]  在聖經講
[00:16:11.740 --> 00:16:13.740]  這個尋求是什麼呢
[00:16:13.740 --> 00:16:15.740]  去尋找
[00:16:15.740 --> 00:16:17.740]  他去找的
[00:16:17.740 --> 00:16:19.740]  他的行耶和華中漢為正
[00:16:19.740 --> 00:16:21.740]  的事的時候
[00:16:21.740 --> 00:16:23.740]  在生活裏是他去尋找
[00:16:23.740 --> 00:16:25.740]  給大家知道
[00:16:25.740 --> 00:16:27.740]  他行道的方法
[00:16:27.740 --> 00:16:29.740]  他去尋找
[00:16:29.740 --> 00:16:31.740]  他尋找的方法是什麼呢
[00:16:31.740 --> 00:16:33.740]  就是效法他爸爸
[00:16:33.740 --> 00:16:35.740]  和他爺爺
[00:16:35.740 --> 00:16:37.740]  他效法他爸爸和爺爺
[00:16:37.740 --> 00:16:39.740]  第二小點是希西伽
[00:16:39.740 --> 00:16:41.740]  希西伽的情況
[00:16:41.740 --> 00:16:43.740]  下一小點
[00:16:43.740 --> 00:16:45.740]  希西伽的強調
[00:16:45.740 --> 00:16:47.740]  就是他
[00:16:47.740 --> 00:16:49.740]  倚靠上帝
[00:16:49.740 --> 00:16:51.740]  如果大家都稍微看到
[00:16:51.740 --> 00:16:53.740]  一起讀讀第五節
[00:16:53.740 --> 00:16:55.740]  希西伽倚靠耶和華
[00:16:55.740 --> 00:16:57.740]  以色列的神
[00:16:57.740 --> 00:16:59.740]  在他前後
[00:16:59.740 --> 00:17:05.740]  什麼叫倚靠
[00:17:05.740 --> 00:17:07.740]  倚靠在裏面
[00:17:07.740 --> 00:17:09.740]  就是去
[00:17:09.740 --> 00:17:11.740]  相信他
[00:17:11.740 --> 00:17:13.740]  其實倚靠很容易
[00:17:13.740 --> 00:17:15.740]  如果我們常常有玩過遊戲
[00:17:15.740 --> 00:17:17.740]  就倚靠
[00:17:17.740 --> 00:17:19.740]  你有沒有累的時候
[00:17:19.740 --> 00:17:21.740]  找張椅子靠一下
[00:17:21.740 --> 00:17:23.740]  這個就是倚靠
[00:17:23.740 --> 00:17:25.740]  他和烏西亞不同
[00:17:25.740 --> 00:17:27.740]  烏西亞找一些東西
[00:17:27.740 --> 00:17:29.740]  他是倚靠
[00:17:29.740 --> 00:17:31.740]  聖經說他倚靠什麼
[00:17:31.740 --> 00:17:33.740]  他效法
[00:17:33.740 --> 00:17:35.740]  他祖大為一切所行
[00:17:35.740 --> 00:17:39.740]  烏西亞
[00:17:39.740 --> 00:17:41.740]  是效法他爸爸和他爺爺
[00:17:41.740 --> 00:17:43.740]  即跟人
[00:17:43.740 --> 00:17:45.740]  這個人本身都有一點偏差
[00:17:45.740 --> 00:17:47.740]  但是
[00:17:47.740 --> 00:17:49.740]  希西伽
[00:17:49.740 --> 00:17:51.740]  中了源頭
[00:17:51.740 --> 00:17:53.740]  他效法的是大為
[00:17:53.740 --> 00:17:55.740]  比較原始一點
[00:17:55.740 --> 00:17:57.740]  其實教會今年
[00:17:57.740 --> 00:17:59.740]  或者這個情況
[00:17:59.740 --> 00:18:01.740]  可以推行門訓
[00:18:01.740 --> 00:18:03.740]  其實門訓
[00:18:03.740 --> 00:18:05.740]  不能直當
[00:18:05.740 --> 00:18:07.740]  我聽過蘇永節目才說
[00:18:07.740 --> 00:18:09.740]  門訓不可以只是我
[00:18:09.740 --> 00:18:11.740]  雖然他的精神是我一直訓練一個
[00:18:11.740 --> 00:18:13.740]  一個再訓練一個
[00:18:13.740 --> 00:18:15.740]  人的轉變當中
[00:18:15.740 --> 00:18:17.740]  如果我連續訓練
[00:18:17.740 --> 00:18:19.740]  我訓練一個A
[00:18:19.740 --> 00:18:21.740]  訓練A派
[00:18:21.740 --> 00:18:23.740]  A派派的時候
[00:18:23.740 --> 00:18:25.740]  A派派和我所有人都走了樣子
[00:18:25.740 --> 00:18:27.740]  或者走了一點點樣子
[00:18:27.740 --> 00:18:29.740]  所以經過三四年之後
[00:18:29.740 --> 00:18:31.740]  師父始終
[00:18:31.740 --> 00:18:33.740]  要出來
[00:18:33.740 --> 00:18:35.740]  所以恩福堂蘇木斯說
[00:18:35.740 --> 00:18:37.740]  過三四年三四代
[00:18:37.740 --> 00:18:39.740]  他又要自己出來
[00:18:39.740 --> 00:18:41.740]  不過他始終會死
[00:18:41.740 --> 00:18:43.740]  恩福會有些變
[00:18:43.740 --> 00:18:45.740]  所以耶穌的時代
[00:18:45.740 --> 00:18:47.740]  一直培訓
[00:18:47.740 --> 00:18:49.740]  如果看教會歷史法國一直越來越走樣
[00:18:49.740 --> 00:18:51.740]  所以今時今日
[00:18:51.740 --> 00:18:53.740]  二十一世紀
[00:18:53.740 --> 00:18:55.740]  我們最重要回到什麼
[00:18:55.740 --> 00:18:57.740]  耶穌所說
[00:18:57.740 --> 00:18:59.740]  所以和馬可夫音宏觀講下
[00:18:59.740 --> 00:19:01.740]  報道
[00:19:01.740 --> 00:19:03.740]  即是廣告
[00:19:03.740 --> 00:19:05.740]  你一定要看什麼
[00:19:05.740 --> 00:19:07.740]  耶穌本身是什麼
[00:19:07.740 --> 00:19:09.740]  效法耶穌
[00:19:09.740 --> 00:19:11.740]  效法他列祖
[00:19:11.740 --> 00:19:13.740]  我們又看一下約西亞的不同在哪裡
[00:19:13.740 --> 00:19:17.740]  聖經說
[00:19:17.740 --> 00:19:19.740]  約西亞行耶環中所謂正的事
[00:19:19.740 --> 00:19:23.740]  行他祖大為一切所行的
[00:19:23.740 --> 00:19:27.740]  不偏左右
[00:19:27.740 --> 00:19:29.740]  有沒有發覺呢
[00:19:29.740 --> 00:19:31.740]  如果大家回去看看
[00:19:31.740 --> 00:19:33.740]  這兩希西加和約西亞有一點點相同
[00:19:33.740 --> 00:19:35.740]  但是差之毫釐
[00:19:35.740 --> 00:19:37.740]  卻謀之千里
[00:19:37.740 --> 00:19:39.740]  我認為
[00:19:39.740 --> 00:19:41.740]  再加上下面
[00:19:41.740 --> 00:19:43.740]  盡心盡性盡義歸向神
[00:19:43.740 --> 00:19:45.740]  是因為他效法的
[00:19:45.740 --> 00:19:49.740]  是祂祖
[00:19:49.740 --> 00:19:51.740]  聖經不是指效法
[00:19:51.740 --> 00:19:53.740]  聖經說什麼
[00:19:53.740 --> 00:19:59.740]  行他祖大為一切所行的事
[00:19:59.740 --> 00:20:01.740]  不偏左右
[00:20:01.740 --> 00:20:07.740]  希西加只是效法他祖大為所行
[00:20:07.740 --> 00:20:09.740]  即使大為有些差的
[00:20:09.740 --> 00:20:11.740]  或者漏了的
[00:20:11.740 --> 00:20:13.740]  他都可能
[00:20:13.740 --> 00:20:15.740]  但他是不偏左右
[00:20:15.740 --> 00:20:17.740]  而當我制裁世察聖經的時候
[00:20:17.740 --> 00:20:19.740]  發覺
[00:20:19.740 --> 00:20:21.740]  為什麼22章22節
[00:20:21.740 --> 00:20:25.740]  有行他祖大為一切所行的
[00:20:25.740 --> 00:20:27.740]  不偏左右
[00:20:27.740 --> 00:20:29.740]  行耶環中看為正的事
[00:20:29.740 --> 00:20:31.740]  我就問上帝
[00:20:31.740 --> 00:20:33.740]  這兩個「行」字
[00:20:33.740 --> 00:20:35.740]  中文都是「行」
[00:20:35.740 --> 00:20:37.740]  原文有沒有分別呢
[00:20:37.740 --> 00:20:39.740]  原來有的
[00:20:39.740 --> 00:20:41.740]  前者的「行」就是執行
[00:20:41.740 --> 00:20:43.740]  後者的「行」
[00:20:43.740 --> 00:20:45.740]  是追求渴求
[00:20:45.740 --> 00:20:47.740]  那即是怎樣啊牧師
[00:20:47.740 --> 00:20:49.740]  我用一個在我們侍奉的人裏面
[00:20:49.740 --> 00:20:51.740]  兩個名詞
[00:20:51.740 --> 00:20:53.740]  所有組長所有頂姐妹都留意
[00:20:53.740 --> 00:20:55.740]  今日敬拜隊
[00:20:55.740 --> 00:20:57.740]  講道祈禱
[00:20:57.740 --> 00:20:59.740]  所有做事
[00:20:59.740 --> 00:21:01.740]  私事都是如有類同實屬巧合
[00:21:01.740 --> 00:21:03.740]  我不是說大家
[00:21:03.740 --> 00:21:05.740]  大家都是做
[00:21:05.740 --> 00:21:07.740]  但一路出來沒有人知道你的心是怎樣
[00:21:07.740 --> 00:21:09.740]  所以兩個名詞
[00:21:09.740 --> 00:21:11.740]  一個叫做差事
[00:21:11.740 --> 00:21:13.740]  一個叫做侍奉
[00:21:13.740 --> 00:21:17.740]  今日我借用
[00:21:17.740 --> 00:21:19.740]  做我自己
[00:21:19.740 --> 00:21:21.740]  到底我們講道
[00:21:21.740 --> 00:21:23.740]  是一個差事
[00:21:23.740 --> 00:21:25.740]  牧師輪到你了
[00:21:25.740 --> 00:21:27.740]  還是一個侍奉呢
[00:21:27.740 --> 00:21:29.740]  明白嗎
[00:21:29.740 --> 00:21:31.740]  行
[00:21:31.740 --> 00:21:33.740]  夜晚中看為正的事
[00:21:33.740 --> 00:21:35.740]  他們覺得是一個
[00:21:35.740 --> 00:21:37.740]  差事這個意思
[00:21:37.740 --> 00:21:39.740]  他們只是跟著做
[00:21:39.740 --> 00:21:41.740]  但是
[00:21:41.740 --> 00:21:43.740]  約西亞
[00:21:43.740 --> 00:21:45.740]  行他祖大為一切所行
[00:21:45.740 --> 00:21:47.740]  他是一個侍奉
[00:21:47.740 --> 00:21:49.740]  去追求
[00:21:49.740 --> 00:21:51.740]  去追求
[00:21:51.740 --> 00:21:53.740]  我希望給大家知道
[00:21:53.740 --> 00:21:55.740]  這三個王同樣行這個道
[00:21:55.740 --> 00:21:57.740]  但有層次上的分明
[00:21:57.740 --> 00:21:59.740]  好
[00:21:59.740 --> 00:22:01.740]  第一章的蓋棺論定
[00:22:01.740 --> 00:22:03.740]  我稍後到這裏
[00:22:03.740 --> 00:22:05.740]  就和這三個王他們跟從耶和華
[00:22:05.740 --> 00:22:07.740]  他們有少少的不同
[00:22:07.740 --> 00:22:09.740]  我相信可以學兩樣東西
[00:22:09.740 --> 00:22:11.740]  透過他們裏面
[00:22:11.740 --> 00:22:13.740]  第一學下一個part point
[00:22:13.740 --> 00:22:17.740]  就是他屬靈的功課
[00:22:17.740 --> 00:22:19.740]  咦
[00:22:19.740 --> 00:22:21.740]  可能要上一章part point
[00:22:21.740 --> 00:22:23.740]  就是
[00:22:23.740 --> 00:22:25.740]  這個給我們看到
[00:22:25.740 --> 00:22:27.740]  可能沒有對不起
[00:22:27.740 --> 00:22:29.740]  就是我們有兩個功課學
[00:22:29.740 --> 00:22:31.740]  第一就是從烏西亞尋求
[00:22:31.740 --> 00:22:35.740]  希西加的倚靠
[00:22:35.740 --> 00:22:39.740]  約西亞的盡心盡性盡力
[00:22:39.740 --> 00:22:43.740]  提醒我們
[00:22:43.740 --> 00:22:45.740]  到底今天我們尋求些什麼
[00:22:49.740 --> 00:22:51.740]  到底我們倚靠些什麼
[00:22:51.740 --> 00:22:55.740]  我們有沒有盡心盡性盡力
[00:22:55.740 --> 00:22:57.740]  這個盡心盡性盡力
[00:22:57.740 --> 00:22:59.740]  全人
[00:22:59.740 --> 00:23:01.740]  其實
[00:23:01.740 --> 00:23:03.740]  我很喜歡力量
[00:23:03.740 --> 00:23:05.740]  今天基督徒真的要盡力
[00:23:05.740 --> 00:23:07.740]  容許我這樣說
[00:23:07.740 --> 00:23:09.740]  基督徒如果沒有什麼運動的人
[00:23:09.740 --> 00:23:11.740]  我鼓勵你運動
[00:23:11.740 --> 00:23:13.740]  提摩太秀書告訴我
[00:23:13.740 --> 00:23:15.740]  操練身體
[00:23:15.740 --> 00:23:17.740]  益處還少
[00:23:17.740 --> 00:23:19.740]  我希望大家
[00:23:19.740 --> 00:23:21.740]  你要能夠敬拜
[00:23:21.740 --> 00:23:23.740]  活躍
[00:23:23.740 --> 00:23:25.740]  你要醒
[00:23:25.740 --> 00:23:27.740]  站得起來
[00:23:27.740 --> 00:23:29.740]  真的要操練
[00:23:29.740 --> 00:23:31.740]  當然你的心
[00:23:31.740 --> 00:23:33.740]  你的情緒意志性
[00:23:33.740 --> 00:23:35.740]  方向裏面
[00:23:35.740 --> 00:23:37.740]  我們怎樣呢
[00:23:37.740 --> 00:23:39.740]  這個是從第一個裏面
[00:23:39.740 --> 00:23:41.740]  應用這三個王
[00:23:41.740 --> 00:23:43.740]  尋求倚靠盡心盡力
[00:23:43.740 --> 00:23:45.740]  我相信我們三樣都要
[00:23:45.740 --> 00:23:47.740]  然後倚靠盡心盡力
[00:23:47.740 --> 00:23:49.740]  投身那裏
[00:23:49.740 --> 00:23:51.740]  正如孫中先生說
[00:23:51.740 --> 00:23:55.740]  知難行易
[00:23:55.740 --> 00:23:57.740]  如果知道怎樣做
[00:23:57.740 --> 00:23:59.740]  我就去做
[00:23:59.740 --> 00:24:01.740]  我們有時說
[00:24:01.740 --> 00:24:03.740]  知易行難
[00:24:03.740 --> 00:24:05.740]  不理他誰
[00:24:05.740 --> 00:24:07.740]  先尋求去知道
[00:24:07.740 --> 00:24:09.740]  然後倚靠繼續行
[00:24:09.740 --> 00:24:11.740]  第二樣我想從希西家裏面
[00:24:11.740 --> 00:24:13.740]  約西亞新上學
[00:24:13.740 --> 00:24:15.740]  就是家庭的教育
[00:24:15.740 --> 00:24:17.740]  又或者剛才幾段經文都有一個
[00:24:17.740 --> 00:24:19.740]  他們都有個母親
[00:24:19.740 --> 00:24:21.740]  我相信一樣東西很重要
[00:24:21.740 --> 00:24:23.740]  就是這幾個王
[00:24:23.740 --> 00:24:25.740]  都是跟他們的母親
[00:24:25.740 --> 00:24:27.740]  而成為一個
[00:24:27.740 --> 00:24:29.740]  倚靠敬畏的神
[00:24:29.740 --> 00:24:31.740]  我相信在南國的王
[00:24:31.740 --> 00:24:33.740]  他都有母親
[00:24:33.740 --> 00:24:35.740]  恆夜晚中看為惡
[00:24:35.740 --> 00:24:37.740]  可能他母親裏面有一些過失
[00:24:37.740 --> 00:24:39.740]  聖經沒有詳細描述
[00:24:39.740 --> 00:24:41.740]  我不再有任何的推測
[00:24:41.740 --> 00:24:43.740]  不過我相信在這一段裏面
[00:24:43.740 --> 00:24:45.740]  母親很重要
[00:24:45.740 --> 00:24:47.740]  做一個王他可能有很多皇帝
[00:24:47.740 --> 00:24:49.740]  很多的太子
[00:24:49.740 --> 00:24:51.740]  希西家雖然是誰的兒子
[00:24:51.740 --> 00:24:53.740]  但是這個誰的王
[00:24:53.740 --> 00:24:55.740]  他可能很多的兒子
[00:24:55.740 --> 00:24:57.740]  他個個都愛
[00:24:57.740 --> 00:24:59.740]  或者其中可能都愛得不夠
[00:24:59.740 --> 00:25:01.740]  唯一最關顧的不是皇帝爸爸
[00:25:01.740 --> 00:25:03.740]  是誰?是媽媽
[00:25:03.740 --> 00:25:05.740]  這個是他所生的
[00:25:05.740 --> 00:25:07.740]  是他骨中的骨肉中的肉
[00:25:07.740 --> 00:25:09.740]  所以他特別要去教訓他們
[00:25:09.740 --> 00:25:11.740]  而約西亞就告訴我們
[00:25:11.740 --> 00:25:13.740]  他八歲可以當任
[00:25:13.740 --> 00:25:15.740]  十八歲就開始正式去執政
[00:25:15.740 --> 00:25:17.740]  而看到上帝的律法
[00:25:17.740 --> 00:25:19.740]  他就悔改
[00:25:19.740 --> 00:25:21.740]  其實這一篇
[00:25:21.740 --> 00:25:23.740]  這幾節都可以向兒童部
[00:25:23.740 --> 00:25:25.740]  青少年部講一篇道
[00:25:25.740 --> 00:25:27.740]  八歲到十八歲
[00:25:27.740 --> 00:25:29.740]  我們怎樣去看他們
[00:25:29.740 --> 00:25:31.740]  這個留給我們去挑戰我們的思想
[00:25:31.740 --> 00:25:33.740]  這兩個功課我們學
[00:25:33.740 --> 00:25:35.740]  第一就是
[00:25:35.740 --> 00:25:37.740]  屬靈裏面那種的尋求
[00:25:37.740 --> 00:25:39.740]  依靠盡心力
[00:25:39.740 --> 00:25:41.740]  第二所有母親們
[00:25:41.740 --> 00:25:43.740]  家庭的教育的重要
[00:25:43.740 --> 00:25:45.740]  我預備這篇講道的時候
[00:25:45.740 --> 00:25:47.740]  第一次發放是三月八號
[00:25:47.740 --> 00:25:49.740]  前兩晚是三百婦女節
[00:25:49.740 --> 00:25:51.740]  我要向所有的婦女們尊敬
[00:25:51.740 --> 00:25:53.740]  今天同樣都是
[00:25:53.740 --> 00:25:55.740]  雖然過了兩天
[00:25:55.740 --> 00:25:57.740]  所有姐妹們辛勞你們了
[00:25:57.740 --> 00:25:59.740]  特別那些是
[00:25:59.740 --> 00:26:01.740]  HMC House Management Consultant
[00:26:01.740 --> 00:26:03.740]  就是家庭主婦
[00:26:03.740 --> 00:26:05.740]  很辛苦
[00:26:05.740 --> 00:26:07.740]  一年中無憂
[00:26:07.740 --> 00:26:09.740]  日日廿四小時囊括
[00:26:09.740 --> 00:26:11.740]  是不是
[00:26:11.740 --> 00:26:13.740]  所以如果你是丈夫
[00:26:13.740 --> 00:26:15.740]  你太太是這一個
[00:26:15.740 --> 00:26:17.740]  你要鼓勵她
[00:26:17.740 --> 00:26:19.740]  比上班更慘
[00:26:19.740 --> 00:26:21.740]  困身困到死
[00:26:21.740 --> 00:26:23.740]  但他們願意
[00:26:23.740 --> 00:26:25.740]  因為那是骨中的骨肉中的肉
[00:26:25.740 --> 00:26:27.740]  如果你是信耶穌的
[00:26:27.740 --> 00:26:29.740]  你就將你的生命行為
[00:26:29.740 --> 00:26:31.740]  透過每天服侍他的時候演繹給他
[00:26:31.740 --> 00:26:33.740]  這是第二我們學習到
[00:26:33.740 --> 00:26:35.740]  我們看他們的功過
[00:26:35.740 --> 00:26:37.740]  輕盛裡面的功
[00:26:37.740 --> 00:26:39.740]  我們學一些東西
[00:26:39.740 --> 00:26:41.740]  他們所有的功行的時候
[00:26:41.740 --> 00:26:43.740]  我們都相信基於利味記
[00:26:43.740 --> 00:26:45.740]  二十六章和生命記二十八章
[00:26:45.740 --> 00:26:47.740]  不是 生命記二十八章 神是信實的
[00:26:47.740 --> 00:26:49.740]  好 先看看烏西亞
[00:26:49.740 --> 00:26:51.740]  有些什麼
[00:26:51.740 --> 00:26:53.740]  烏西亞軍事
[00:26:53.740 --> 00:26:55.740]  非常之強盛
[00:26:55.740 --> 00:26:57.740]  因為他相信一件事
[00:26:57.740 --> 00:26:59.740]  我相信在詩篇的時候
[00:26:59.740 --> 00:27:01.740]  他祖父大衛那時候
[00:27:01.740 --> 00:27:03.740]  留下一句話
[00:27:03.740 --> 00:27:05.740]  以耶和華為神
[00:27:05.740 --> 00:27:07.740]  那個國民是有福的
[00:27:07.740 --> 00:27:09.740]  所以我不想
[00:27:09.740 --> 00:27:11.740]  多講一些烏西亞
[00:27:11.740 --> 00:27:13.740]  因為他是政治式的
[00:27:13.740 --> 00:27:15.740]  因為軍事強盛
[00:27:15.740 --> 00:27:17.740]  不過都要提一提
[00:27:17.740 --> 00:27:19.740]  他在政治上真的很穩
[00:27:19.740 --> 00:27:21.740]  等下我再讀一讀他的經文
[00:27:21.740 --> 00:27:23.740]  他在軍事上的強盛是怎樣形容
[00:27:23.740 --> 00:27:25.740]  不過這句話
[00:27:25.740 --> 00:27:27.740]  是很重要
[00:27:27.740 --> 00:27:29.740]  以耶和華為神
[00:27:29.740 --> 00:27:31.740]  的那個國民
[00:27:31.740 --> 00:27:33.740]  是有福的
[00:27:33.740 --> 00:27:35.740]  如果有大家
[00:27:35.740 --> 00:27:37.740]  成為官
[00:27:37.740 --> 00:27:39.740]  成為一個重要的地方
[00:27:39.740 --> 00:27:41.740]  的首長 領袖
[00:27:41.740 --> 00:27:43.740]  我請你 以耶和華為神
[00:27:43.740 --> 00:27:45.740]  你那個機構都有祝福
[00:27:45.740 --> 00:27:47.740]  舉一個很簡單的例子
[00:27:47.740 --> 00:27:49.740]  大家很熟悉 美國
[00:27:49.740 --> 00:27:51.740]  美國在他立國的時候
[00:27:51.740 --> 00:27:53.740]  真的拿著一本聖經
[00:27:53.740 --> 00:27:57.740]  十誡 成為他的標準
[00:27:57.740 --> 00:27:59.740]  所以神一路祝福
[00:27:59.740 --> 00:28:01.740]  這一班由歐洲
[00:28:01.740 --> 00:28:03.740]  移民過去的地方
[00:28:03.740 --> 00:28:05.740]  遇到很多的難處 但一一都會解決
[00:28:05.740 --> 00:28:07.740]  成為世界上
[00:28:07.740 --> 00:28:09.740]  其中一個大國
[00:28:09.740 --> 00:28:11.740]  但今天 我們只是說
[00:28:11.740 --> 00:28:13.740]  我們要為他祈禱
[00:28:13.740 --> 00:28:15.740]  好好的祈禱
[00:28:15.740 --> 00:28:17.740]  他們變了質
[00:28:17.740 --> 00:28:19.740]  好 我們看看
[00:28:19.740 --> 00:28:21.740]  烏西亞的強項
[00:28:21.740 --> 00:28:23.740]  很快速的好不好 讀一讀經文
[00:28:23.740 --> 00:28:25.740]  他那個強項在哪裏
[00:28:25.740 --> 00:28:27.740]  那些軍事是怎樣厲害
[00:28:27.740 --> 00:28:29.740]  好 PowerPoint 下一張 一齊讀
[00:28:29.740 --> 00:28:31.740]  烏西亞又有軍兵
[00:28:31.740 --> 00:28:33.740]  趙書記
[00:28:33.740 --> 00:28:35.740]  耶利和官長
[00:28:35.740 --> 00:28:37.740]  馬西亞所點數的
[00:28:37.740 --> 00:28:39.740]  在皇的一個將軍
[00:28:39.740 --> 00:28:41.740]  哈拿尼亞
[00:28:41.740 --> 00:28:43.740]  手下 分隊出戰
[00:28:43.740 --> 00:28:45.740]  族長 大量的勇士
[00:28:45.740 --> 00:28:47.740]  總數 共有
[00:28:47.740 --> 00:28:49.740]  2600人
[00:28:49.740 --> 00:28:51.740]  他們手下的軍兵 共有
[00:28:51.740 --> 00:28:53.740]  37萬
[00:28:53.740 --> 00:28:55.740]  7500人 都有大能
[00:28:55.740 --> 00:28:57.740]  善於征戰
[00:28:57.740 --> 00:28:59.740]  幫助皇
[00:28:59.740 --> 00:29:01.740]  攻擊仇敵 下一張
[00:29:01.740 --> 00:29:03.740]  烏西亞為全軍
[00:29:03.740 --> 00:29:05.740]  預備盾牌
[00:29:05.740 --> 00:29:07.740]  槍 盔甲
[00:29:07.740 --> 00:29:09.740]  弓和勒石的機器
[00:29:09.740 --> 00:29:11.740]  又在耶路撒冷
[00:29:11.740 --> 00:29:13.740]  使巧杖
[00:29:13.740 --> 00:29:15.740]  做機械
[00:29:15.740 --> 00:29:17.740]  安在城樓和閣樓上
[00:29:17.740 --> 00:29:19.740]  用以射箭發射
[00:29:19.740 --> 00:29:21.740]  烏西亞的
[00:29:21.740 --> 00:29:23.740]  明星 嬸語
[00:29:23.740 --> 00:29:25.740]  傳到遠方 因為他得了
[00:29:25.740 --> 00:29:27.740]  非常的幫助
[00:29:27.740 --> 00:29:29.740]  嬸氏強盛 勁呀
[00:29:29.740 --> 00:29:31.740]  如果今日呢 所有
[00:29:31.740 --> 00:29:33.740]  他的兵 都
[00:29:33.740 --> 00:29:35.740]  是G4的裝束
[00:29:35.740 --> 00:29:37.740]  穿了
[00:29:37.740 --> 00:29:39.740]  避彈衣 有了
[00:29:39.740 --> 00:29:41.740]  最好的武器 而當時
[00:29:41.740 --> 00:29:43.740]  真是 戰呀 攻呀 都是
[00:29:43.740 --> 00:29:45.740]  很厲害的武器 特別我覺得是
[00:29:45.740 --> 00:29:47.740]  勒石 即是丫叉之類的
[00:29:47.740 --> 00:29:49.740]  為甚麼呢 因為人在很遠
[00:29:49.740 --> 00:29:51.740]  來到 怎能夠最打仗
[00:29:51.740 --> 00:29:53.740]  不受傷 要麼就射箭 要麼就
[00:29:53.740 --> 00:29:55.740]  打他頭
[00:29:55.740 --> 00:29:57.740]  那他就死了 OK
[00:29:57.740 --> 00:29:59.740]  就像大衛那樣 而且他自己的
[00:29:59.740 --> 00:30:01.740]  城裏面呀 都很穩陣呀
[00:30:01.740 --> 00:30:03.740]  如果想大家知道他怎樣的時候
[00:30:03.740 --> 00:30:05.740]  找回那些舊的
[00:30:05.740 --> 00:30:07.740]  以色列片呀 或者羅馬時代的
[00:30:07.740 --> 00:30:09.740]  片呀 那你就知道這個情況 OK
[00:30:09.740 --> 00:30:11.740]  好 我就將烏西亞講多一點
[00:30:11.740 --> 00:30:13.740]  不過下一張powerpoint 提醒我一樣東西
[00:30:13.740 --> 00:30:15.740]  烏西亞的政治
[00:30:15.740 --> 00:30:17.740]  的穩陣在哪裏 這張powerpoint
[00:30:17.740 --> 00:30:19.740]  是由烏西亞登基 即是
[00:30:19.740 --> 00:30:21.740]  藍色的箭嘴長的 他登基
[00:30:21.740 --> 00:30:23.740]  那52年裏面 縱然他
[00:30:23.740 --> 00:30:25.740]  有他的兒子幫他攝政
[00:30:25.740 --> 00:30:27.740]  因為他是患了麻風
[00:30:27.740 --> 00:30:29.740]  他52年
[00:30:29.740 --> 00:30:31.740]  那麼長
[00:30:31.740 --> 00:30:33.740]  但在北角
[00:30:33.740 --> 00:30:35.740]  換了5個王 而且
[00:30:35.740 --> 00:30:37.740]  不是自然的死去換
[00:30:37.740 --> 00:30:39.740]  是殺戮 殺戮 再殺戮
[00:30:39.740 --> 00:30:41.740]  其實這一段又是一個
[00:30:41.740 --> 00:30:43.740]  很可以講到的情況 就是一個
[00:30:43.740 --> 00:30:45.740]  忠心的王 和一個
[00:30:45.740 --> 00:30:47.740]  不依靠王 這兩個國家
[00:30:47.740 --> 00:30:49.740]  的對比 當你看回
[00:30:49.740 --> 00:30:51.740]  今時今日 某些程度很相似
[00:30:51.740 --> 00:30:53.740]  好 烏西亞結束到這裏
[00:30:53.740 --> 00:30:55.740]  我簡單就總結 他是一個
[00:30:55.740 --> 00:30:57.740]  軍事強人 OK
[00:30:57.740 --> 00:30:59.740]  告訴大家 烏西亞是甚麼
[00:30:59.740 --> 00:31:01.740]  OK
[00:31:01.740 --> 00:31:03.740]  第二 希西加
[00:31:03.740 --> 00:31:05.740]  希西加是甚麼呢
