
[00:00:00.000 --> 00:00:02.000]  電影節目業主 耐平安
[00:21:24.540 --> 00:21:25.540]  如果你還記得
[00:21:25.540 --> 00:21:29.540]  耶穌在福音書裏面被問到納粹的問題
[00:21:29.540 --> 00:21:30.540]  怎樣納粹
[00:21:30.540 --> 00:21:32.540]  於是他拿一個銀出來
[00:21:32.540 --> 00:21:36.540]  就說看看銀錢上面有誰的樣子
[00:21:36.540 --> 00:21:37.540]  就納給誰
[00:21:37.540 --> 00:21:39.540]  你還記不記得這個
[00:21:39.540 --> 00:21:43.540]  就是在討論究竟是屬哪一個
[00:21:43.540 --> 00:21:45.540]  是拜羅馬的王
[00:21:45.540 --> 00:21:47.540]  還是拜神
[00:21:47.540 --> 00:21:50.540]  拜我們三一的真神
[00:21:50.540 --> 00:21:52.540]  彼得前書第一章第十五到十六節說
[00:21:52.540 --> 00:21:54.540]  那照你們的既是聖潔
[00:21:54.540 --> 00:21:58.540]  你們在一切所行的事上也要聖潔
[00:21:58.540 --> 00:22:01.540]  因為經上繼續說你們要聖潔
[00:22:01.540 --> 00:22:03.540]  因為我是聖潔的
[00:22:03.540 --> 00:22:06.540]  聖潔就是要我們分別出來
[00:22:06.540 --> 00:22:09.540]  要拜獨一的神
[00:22:09.540 --> 00:22:14.540]  分別出來是要與別不同
[00:22:14.540 --> 00:22:16.540]  相比起第一世紀
[00:22:16.540 --> 00:22:18.540]  這個信道我們可能覺得
[00:22:18.540 --> 00:22:20.540]  我們都幾幸福
[00:22:20.540 --> 00:22:25.540]  因為我們沒有被政府去逼我們一定要
[00:22:25.540 --> 00:22:27.540]  放棄我們的信仰
[00:22:27.540 --> 00:22:29.540]  我們有絕大的信仰的自由
[00:22:29.540 --> 00:22:31.540]  我們都幾好
[00:22:31.540 --> 00:22:35.540]  好像比以前沒有那麼多迫害
[00:22:35.540 --> 00:22:39.540]  親姐妹,當我們細心去思想
[00:22:39.540 --> 00:22:43.540]  當時可以在一個多元文化
[00:22:43.540 --> 00:22:46.540]  多神的一個文化裏面
[00:22:46.540 --> 00:22:49.540]  其實今天我們也沒有什麼兩樣
[00:22:49.540 --> 00:22:52.540]  我們說我們是單一的拜
[00:22:52.540 --> 00:22:55.540]  我們的上帝
[00:22:55.540 --> 00:22:57.540]  但是你苦心自問
[00:22:57.540 --> 00:23:01.540]  你細心去檢視一下你自己的生命
[00:23:01.540 --> 00:23:05.540]  你生命裏面有很多吸引你的事物
[00:23:05.540 --> 00:23:08.540]  讓你去膜拜它
[00:23:08.540 --> 00:23:11.540]  這個可能是錢
[00:23:11.540 --> 00:23:13.540]  可能是地位
[00:23:13.540 --> 00:23:15.540]  權力
[00:23:15.540 --> 00:23:19.540]  可能是物質上的一些名牌
[00:23:19.540 --> 00:23:22.540]  各樣各樣的事物
[00:23:22.540 --> 00:23:24.540]  可能都成為
[00:23:24.540 --> 00:23:27.540]  你不是單一拜我們的上帝
[00:23:27.540 --> 00:23:33.540]  而是成為一個拜多神的一個信徒
[00:23:33.540 --> 00:23:39.540]  曾經有機會和會友去拆除家裏的偶像
[00:23:39.540 --> 00:23:43.540]  在過程裏面曾經有會友這樣說
[00:23:43.540 --> 00:23:47.540]  牧師呀,這個那麼小的像
[00:23:47.540 --> 00:23:49.540]  可不可以不扔,可以嗎?
[00:23:49.540 --> 00:23:51.540]  因為那麼小
[00:23:51.540 --> 00:23:57.540]  最重要的是我外婆送給我很有紀念價值
[00:23:57.540 --> 00:24:00.540]  不扔可以嗎?
[00:24:00.540 --> 00:24:02.540]  我在想
[00:24:02.540 --> 00:24:05.540]  他不捨得這個像是因為
[00:24:05.540 --> 00:24:08.540]  外婆送給他很有紀念價值
[00:24:08.540 --> 00:24:12.540]  還是他仍然心裏面有些空位
[00:24:12.540 --> 00:24:16.540]  要留給這個偶像呢?
[00:24:16.540 --> 00:24:21.540]  聽姐妹,一個不經意我們的生命裏面
[00:24:21.540 --> 00:24:27.540]  就充斥著一個細小細小細小的偶像
[00:24:27.540 --> 00:24:30.540]  感謝主有一段經文提醒我們
[00:24:30.540 --> 00:24:33.540]  我們是聖潔的國民
[00:24:33.540 --> 00:24:39.540]  我們必須單一的去敬拜耶和華神
[00:24:39.540 --> 00:24:41.540]  第四方面
[00:24:41.540 --> 00:24:44.540]  是屬神的子民
[00:24:44.540 --> 00:24:51.540]  屬神的子民,新易本易造是上帝的產業
[00:24:51.540 --> 00:24:56.540]  我覺得這個翻譯
[00:24:56.540 --> 00:24:58.540]  我覺得這個翻譯是譯得更好
[00:24:58.540 --> 00:25:02.540]  譯得更全神,更貼近原文
[00:25:02.540 --> 00:25:06.540]  是我們是屬神所擁有的
[00:25:06.540 --> 00:25:09.540]  是神擁有我們的
[00:25:09.540 --> 00:25:12.540]  那你會問,神為甚麼擁有我們?
[00:25:12.540 --> 00:25:14.540]  不如我們一齊讀
[00:25:14.540 --> 00:25:18.540]  彼得前書一章,十八到十九字這段經文,請
[00:25:18.540 --> 00:25:39.540]  神賣贖了我們
[00:25:39.540 --> 00:25:41.540]  用甚麼賣呀?
[00:25:41.540 --> 00:25:44.540]  不是金,不是銀
[00:25:44.540 --> 00:25:49.540]  而是耶穌基督,祂獨生愛子的寶血
[00:25:49.540 --> 00:25:51.540]  來賣贖了我們
[00:25:51.540 --> 00:25:53.540]  請姐妹你想想
[00:25:53.540 --> 00:25:55.540]  有甚麼世上的事物
[00:25:55.540 --> 00:25:58.540]  可以跟這個價值去相比
[00:25:58.540 --> 00:26:01.540]  所以當說我們是屬神的子民
[00:26:01.540 --> 00:26:03.540]  我們是上帝的產業的時候
[00:26:03.540 --> 00:26:06.540]  其實意思是多麼的重要
[00:26:06.540 --> 00:26:09.540]  他在說我們是屬於神
[00:26:09.540 --> 00:26:11.540]  是從重價買回來的
[00:26:11.540 --> 00:26:14.540]  是沒有世上的事物可以相比的
[00:26:14.540 --> 00:26:17.540]  我們是屬於祂的
[00:26:17.540 --> 00:26:20.540]  多麼的寶貴
[00:26:20.540 --> 00:26:24.540]  很多時候我們在電視或新聞裏面都聽到
[00:26:24.540 --> 00:26:27.540]  拍賣行拍賣一些物件
[00:26:27.540 --> 00:26:30.540]  甚麼蘇富比,很出名的
[00:26:30.540 --> 00:26:34.540]  拍賣,嘩,這件衣服值一千萬
[00:26:34.540 --> 00:26:36.540]  大家看過去
[00:26:36.540 --> 00:26:38.540]  這件衣服為甚麼那麼值錢
[00:26:38.540 --> 00:26:40.540]  以前好像普通一件衣服
[00:26:40.540 --> 00:26:42.540]  為甚麼會值一千萬
[00:26:42.540 --> 00:26:44.540]  最多名牌可能是幾萬元
[00:26:44.540 --> 00:26:47.540]  為甚麼會是一千萬
[00:26:47.540 --> 00:26:50.540]  原來是因為某一個名人
[00:26:50.540 --> 00:26:53.540]  或某一個明星曾經穿過
[00:26:53.540 --> 00:26:56.540]  一輛車,很普通的車
[00:26:56.540 --> 00:26:58.540]  因為某一個名人駕駛過
[00:26:58.540 --> 00:27:00.540]  所以就升價不止百倍
[00:27:00.540 --> 00:27:04.540]  升價千倍
[00:27:04.540 --> 00:27:06.540]  當我這樣說的時候你會明白
[00:27:06.540 --> 00:27:09.540]  如果我們說是神所擁有我們的
[00:27:09.540 --> 00:27:12.540]  我們是多麼的貴重
[00:27:12.540 --> 00:27:15.540]  多麼的無價
[00:27:15.540 --> 00:27:19.540]  但是我們對這個屬神的產業
[00:27:19.540 --> 00:27:23.540]  有多重視呢
[00:27:23.540 --> 00:27:26.540]  《世紀重戰》第293首詩歌
[00:27:26.540 --> 00:27:30.540]  叫做《我永屬主》
[00:27:30.540 --> 00:27:33.540]  不需要揭,我不會唱
[00:27:33.540 --> 00:27:36.540]  我只是引其中一節的歌詞
[00:27:36.540 --> 00:27:38.540]  歌詞說
[00:27:38.540 --> 00:27:41.540]  主耶穌愛我直到無盡期
[00:27:41.540 --> 00:27:44.540]  無權勢能叫我與主分離
[00:27:44.540 --> 00:27:47.540]  為救贖我,捨命於十家
[00:27:47.540 --> 00:27:50.540]  我今永遠屬他
[00:27:50.540 --> 00:27:53.540]  我今永遠屬救主耶穌
[00:27:53.540 --> 00:27:56.540]  主耶穌也屬我
[00:27:56.540 --> 00:27:59.540]  並非暫時與他結連
[00:27:59.540 --> 00:28:04.540]  乃是直到永遠
[00:28:04.540 --> 00:28:11.540]  一個多有身份的情況
[00:28:11.540 --> 00:28:15.540]  一個多有價值的身份
[00:28:15.540 --> 00:28:20.540]  是因為我們是屬神所擁有的
[00:28:20.540 --> 00:28:24.540]  記得前書為我們很清楚說了
[00:28:24.540 --> 00:28:27.540]  四個國民的身份
[00:28:27.540 --> 00:28:30.540]  我覺得這四個身份就好像
[00:28:30.540 --> 00:28:34.540]  剛才短片裡去形容那種防偽的處理
[00:28:34.540 --> 00:28:36.540]  這四個身份提醒我們
[00:28:36.540 --> 00:28:38.540]  當我們去檢視的時候
[00:28:38.540 --> 00:28:40.540]  我們是不是假的呢
[00:28:40.540 --> 00:28:42.540]  我們是不是沒有了這些身份
[00:28:42.540 --> 00:28:44.540]  以致被人一驗出來
[00:28:44.540 --> 00:28:47.540]  嘩,假的護照來的
[00:28:47.540 --> 00:28:50.540]  馬上踢你走
[00:28:50.540 --> 00:28:53.540]  這四個身份驗證了我們
[00:28:53.540 --> 00:28:56.540]  究竟是不是一個真的門徒
[00:28:56.540 --> 00:29:01.540]  一個真的神的子民
[00:29:01.540 --> 00:29:05.540]  記得前書第九節沒有停下來
[00:29:05.540 --> 00:29:08.540]  因為他繼續說
[00:29:08.540 --> 00:29:12.540]  我們有這四個子民的身份是怎樣
[00:29:12.540 --> 00:29:13.540]  第九節下
[00:29:13.540 --> 00:29:15.540]  是要叫你們宣揚
[00:29:15.540 --> 00:29:21.540]  召你們出黑暗入奇妙光明者的美德
[00:29:21.540 --> 00:29:24.540]  所以我們擁有這麼寶貴的身份
[00:29:24.540 --> 00:29:29.540]  更重要的是我們有一個使命
[00:29:29.540 --> 00:29:31.540]  這裡的經文我覺得
[00:29:31.540 --> 00:29:34.540]  新普及譯本又譯得非常全神
[00:29:34.540 --> 00:29:36.540]  或者我們一起讀
[00:29:36.540 --> 00:29:49.540]  (唸經)
[00:29:49.540 --> 00:29:57.540]  這裡說,因此你們能夠讓別人看見上帝的美善
[00:29:57.540 --> 00:29:59.540]  因為祂召你們離開了黑暗
[00:29:59.540 --> 00:30:03.540]  進入了祂奇妙的光明
[00:30:03.540 --> 00:30:06.540]  門徒有一個很重要的使命
[00:30:06.540 --> 00:30:12.540]  就是要讓別人看見上帝的美善
[00:30:12.540 --> 00:30:14.540]  是透過什麼
[00:30:14.540 --> 00:30:16.540]  是透過我們的行為
[00:30:16.540 --> 00:30:19.540]  是透過我們剛才那四個的身份
[00:30:19.540 --> 00:30:26.540]  所表現出來的那種心態和行為
[00:30:26.540 --> 00:30:29.540]  人很多時候是喜歡黑暗的
[00:30:29.540 --> 00:30:35.540]  因為黑裡面完全不能夠照出一些瑕疵的地方
[00:30:35.540 --> 00:30:39.540]  黑暗裡面遮掩了很多的罪
[00:30:39.540 --> 00:30:42.540]  有人形容黑暗可以有兩方面
[00:30:42.540 --> 00:30:45.540]  在理性上面和道德上面
[00:30:45.540 --> 00:30:47.540]  Intellectual和Moral方面
[00:30:47.540 --> 00:30:50.540]  理性上面的黑暗是代表一個人看不到
[00:30:50.540 --> 00:30:53.540]  分辨不到真理
[00:30:53.540 --> 00:30:57.540]  而道德上面的黑暗是指一個人看不到
[00:30:57.540 --> 00:31:00.540]  或者實踐不到公義
[00:31:00.540 --> 00:31:04.540]  但是今天神已經幫我們脫離了黑暗
[00:31:04.540 --> 00:31:06.540]  進入到光明
[00:31:06.540 --> 00:31:10.540]  所以我們要藉著我們的生命去見證
[00:31:10.540 --> 00:31:16.540]  讓其他人看到上帝的美善
[00:31:16.540 --> 00:31:20.540]  正生書院事件已經不是一個新聞
[00:31:20.540 --> 00:31:22.540]  是一個舊聞
[00:31:22.540 --> 00:31:24.540]  不知道你還記不記得
[00:31:24.540 --> 00:31:27.540]  當時可能有兩三年前
[00:31:27.540 --> 00:31:29.540]  正生書院希望在大嶼山
[00:31:29.540 --> 00:31:33.540]  去到一個校舍裡面設立他們的校園
[00:31:33.540 --> 00:31:36.540]  但是居民大力的反對
[00:31:36.540 --> 00:31:39.540]  我想你還記得是不是
[00:31:39.540 --> 00:31:43.540]  當時《明報》有一篇文章
[00:31:43.540 --> 00:31:45.540]  作者用了一個題目叫做
[00:31:45.540 --> 00:31:50.540]  你們作了一個很好的見證
[00:31:50.540 --> 00:31:53.540]  作者這樣說
[00:31:53.540 --> 00:31:55.540]  我不是教徒
[00:31:55.540 --> 00:31:58.540]  我也沒有特別的信仰
[00:31:58.540 --> 00:32:01.540]  這天在電視鏡頭的洶湧中
[00:32:01.540 --> 00:32:05.540]  忽然覺得這個神實在了不起
[00:32:05.540 --> 00:32:08.540]  正生書院的一班孩子
[00:32:08.540 --> 00:32:10.540]  去到那裡都是那麼整齊
[00:32:10.540 --> 00:32:12.540]  那麼沉默
[00:32:12.540 --> 00:32:14.540]  那麼克制
[00:32:14.540 --> 00:32:16.540]  面對敵意的群情
[00:32:16.540 --> 00:32:17.540]  他們抬起頭
[00:32:17.540 --> 00:32:20.540]  吻著嘴
[00:32:20.540 --> 00:32:24.540]  即使落淚也光明正大
[00:32:24.540 --> 00:32:27.540]  他們曾經是社會上的地底泥
[00:32:27.540 --> 00:32:31.540]  是什麼令他們今天站得如此挺直
[00:32:31.540 --> 00:32:33.540]  面對挑釁式的謾罵
[00:32:33.540 --> 00:32:36.540]  他們居然沉得住氣
[00:32:36.540 --> 00:32:39.540]  面對首期式鏡頭
[00:32:39.540 --> 00:32:43.540]  他們光明磊落
[00:32:43.540 --> 00:32:46.540]  我覺得正生的同學
[00:32:46.540 --> 00:32:50.540]  就是實踐了彼得前書院的經文
[00:32:50.540 --> 00:32:53.540]  他們面對人那種謾罵
[00:32:53.540 --> 00:32:55.540]  面對人的挑戰
[00:32:55.540 --> 00:32:57.540]  他們能夠沉得住氣
[00:32:57.540 --> 00:32:59.540]  他們面對首期式的鏡頭
[00:32:59.540 --> 00:33:01.540]  他們仍然是光明磊落
[00:33:01.540 --> 00:33:03.540]  沒有任何事情可以隱藏
[00:33:03.540 --> 00:33:06.540]  他們在眾多的挑戰裡面
[00:33:06.540 --> 00:33:09.540]  他們仍然站立得挺直
[00:33:09.540 --> 00:33:13.540]  這個就是當我們有了國民的身份的時候
[00:33:13.540 --> 00:33:17.540]  我們要在眾民裡面去作見證
[00:33:17.540 --> 00:33:21.540]  以致連一個不信的人都說
[00:33:21.540 --> 00:33:25.540]  這個神真的了不起
[00:33:25.540 --> 00:33:29.540]  這個就是彼得前書所提醒我們要進行的
[00:33:29.540 --> 00:33:32.540]  很重要的一個使命
[00:33:32.540 --> 00:33:35.540]  請我們一起同心祷告
[00:33:35.540 --> 00:33:42.540]  天后我們感謝你
[00:33:42.540 --> 00:33:45.540]  因為我們是你所揀選的
[00:33:45.540 --> 00:33:48.540]  我們是被你所擁有的
[00:33:48.540 --> 00:33:50.540]  我們是何等的尊貴
[00:33:50.540 --> 00:33:52.540]  何等的有價值
[00:33:52.540 --> 00:33:54.540]  主啊我們祈求你
[00:33:54.540 --> 00:33:57.540]  不斷幫助我們去分別為聖
[00:33:57.540 --> 00:34:00.540]  成為聖潔的子民
[00:34:00.540 --> 00:34:03.540]  以致我們能夠在黑暗的世代
[00:34:03.540 --> 00:34:05.540]  成為一盞明燈
[00:34:05.540 --> 00:34:08.540]  讓人看到你的了不起
[00:34:08.540 --> 00:34:11.540]  奉主耶穌基督的聖名祈求
[00:34:11.540 --> 00:34:12.540]  阿門
