
[00:00:00.000 --> 00:00:05.240]  《生命說書》的網絡又跟大家一起看《聖經》的人與故事
[00:16:28.880 --> 00:16:30.880]  「紅色黑色的字」
[00:16:30.880 --> 00:16:33.880]  「是和合本本身的字來的」
[00:16:33.880 --> 00:16:36.880]  「藍色都是和合本本身的字來的」
[00:16:36.880 --> 00:16:40.880]  「不過是原文沒有的」
[00:16:40.880 --> 00:16:43.880]  「就用藍色括著它」
[00:16:43.880 --> 00:16:46.880]  「他做我的兒子」
[00:16:46.880 --> 00:16:48.880]  「我跟他改個名Moshe」
[00:16:48.880 --> 00:16:50.880]  「跟著就說」
[00:16:50.880 --> 00:16:52.880]  「改名的時候就說」
[00:16:52.880 --> 00:16:54.880]  「他叫Moshe」
[00:16:54.880 --> 00:16:56.880]  「因我把他從水裡拉上來」
[00:16:56.880 --> 00:16:57.880]  「不是意思」
[00:16:57.880 --> 00:16:59.880]  「意思兩個字是沒有的」
[00:16:59.880 --> 00:17:02.880]  「就說我把他從水裡拉上來」
[00:17:02.880 --> 00:17:06.880]  「其實Moshe這個意思是被拉上來」
[00:17:06.880 --> 00:17:08.880]  「其實他是不是公主拉上來」
[00:17:08.880 --> 00:17:09.880]  「是」
[00:17:09.880 --> 00:17:13.880]  「但最重要的是神把Moshe拉上來」
[00:17:13.880 --> 00:17:16.880]  「這個人就是摩西了」
[00:17:16.880 --> 00:17:21.880]  「所有今天跟大家分享的四點」
[00:17:21.880 --> 00:17:23.880]  「你都會看到」
[00:17:23.880 --> 00:17:27.880]  「上帝的手在摩西的身上工作」
[00:17:27.880 --> 00:17:32.880]  「他本來只是一個隨處飄的」
[00:17:32.880 --> 00:17:34.880]  「一個蒲草箱在河上」
[00:17:34.880 --> 00:17:37.880]  「但竟然撞到法老女兒」
[00:17:37.880 --> 00:17:40.880]  「來濕濕個身,沖沖涼」
[00:17:40.880 --> 00:17:41.880]  「他不一定來這裡的」
[00:17:41.880 --> 00:17:42.880]  「不是每天都來的」
[00:17:42.880 --> 00:17:44.880]  「可能是走到哪裡玩的時候」
[00:17:44.880 --> 00:17:45.880]  「去哪裡的時候」
[00:17:45.880 --> 00:17:47.880]  「熱了下去河裡沖沖涼」
[00:17:47.880 --> 00:17:49.880]  「就剛剛遇到」
[00:17:49.880 --> 00:17:51.880]  「第三件事就是」
[00:17:51.880 --> 00:17:53.880]  「他又喜歡這個小朋友」
[00:17:53.880 --> 00:17:55.880]  「跟著姐姐就說」
[00:17:55.880 --> 00:17:57.880]  「可不可以找一個」
[00:17:57.880 --> 00:17:59.880]  「希伯來的奶媽給他?」
[00:17:59.880 --> 00:18:01.880]  「可以」
[00:18:01.880 --> 00:18:02.880]  「為什麼不說不可以?」
[00:18:02.880 --> 00:18:03.880]  「不可以,不行」
[00:18:03.880 --> 00:18:06.880]  「第一,我無端端」
[00:18:06.880 --> 00:18:08.880]  「我這麼尊貴又未結婚」
[00:18:08.880 --> 00:18:10.880]  「弄個養子自己不要」
[00:18:10.880 --> 00:18:14.880]  「而且這樣做又犯了爸爸的指引」
[00:18:14.880 --> 00:18:16.880]  「不好,不可以」
[00:18:16.880 --> 00:18:17.880]  「算了,我們走了」
[00:18:17.880 --> 00:18:18.880]  「可以這樣的」
[00:18:18.880 --> 00:18:19.880]  「他說可以」
[00:18:19.880 --> 00:18:23.880]  「跟著就做了他的養子」
[00:18:23.880 --> 00:18:26.880]  「做我的乾兒子」
[00:18:26.880 --> 00:18:28.880]  「做我的兒子」
[00:18:28.880 --> 00:18:30.880]  「嘩,這麼厲害」
[00:18:30.880 --> 00:18:33.880]  「於是就改名叫Moshe」
[00:18:33.880 --> 00:18:35.880]  「就拉上來的」
[00:18:35.880 --> 00:18:37.880]  「其實這個拉上來」
[00:18:37.880 --> 00:18:38.880]  「是誰拉的?」
[00:18:38.880 --> 00:18:40.880]  「除了是法老女兒」
[00:18:40.880 --> 00:18:42.880]  「神透過法老女兒的手」
[00:18:42.880 --> 00:18:44.880]  「拉了他離開水之外」
[00:18:44.880 --> 00:18:47.880]  「神是透過整件事」
[00:18:47.880 --> 00:18:51.880]  「將他在一個奴隸的兒子的身份」
[00:18:51.880 --> 00:18:53.880]  「拉了出來」
[00:18:53.880 --> 00:18:55.880]  「有些事情要給他做」
[00:18:55.880 --> 00:18:56.880]  「這就是今天」
[00:18:56.880 --> 00:18:58.880]  「我們學到數靈的功課了」
[00:18:58.880 --> 00:19:00.880]  「我們一起禱告吧」
[00:19:00.880 --> 00:19:02.880]  「讚美天父上帝」
[00:19:02.880 --> 00:19:04.880]  「當你要用人的時候」
[00:19:04.880 --> 00:19:07.880]  「你就是會由很小的時候」
[00:19:07.880 --> 00:19:09.880]  「開始模造他」
[00:19:09.880 --> 00:19:13.880]  「一直讓他適合為他開路」
[00:19:13.880 --> 00:19:14.880]  「無論有高有低」
[00:19:14.880 --> 00:19:16.880]  「高的是令他走一條順的路」
[00:19:16.880 --> 00:19:18.880]  「低的是磨練他」
[00:19:18.880 --> 00:19:21.880]  「以致他更加適合那個工作」
[00:19:21.880 --> 00:19:24.880]  「你給他的呼召與差遣」
[00:19:24.880 --> 00:19:27.880]  「今天我們一開始見到摩西」
[00:19:27.880 --> 00:19:29.880]  「她是被你」
[00:19:29.880 --> 00:19:32.880]  「在低處奴隸那裡拉出來」
[00:19:32.880 --> 00:19:37.880]  「奴隸將要必死的男子那裡拉上來」
[00:19:37.880 --> 00:19:39.880]  「你是透過了公主」
[00:19:39.880 --> 00:19:42.880]  「剛剛去到那裡又接受她」
[00:19:42.880 --> 00:19:46.880]  「於是她就成為公主的兒子」
[00:19:46.880 --> 00:19:48.880]  「學了埃及的學問」
[00:19:48.880 --> 00:19:50.880]  「主要是你親手的工作」
[00:19:50.880 --> 00:19:51.880]  「我們讚美你」
[00:19:51.880 --> 00:19:54.880]  「知道你的手一直在運作」
[00:19:54.880 --> 00:19:56.880]  「你創造的大能」
[00:19:56.880 --> 00:19:58.880]  「你維持的大能」
[00:19:58.880 --> 00:19:59.880]  「你掌管的大能」
[00:19:59.880 --> 00:20:02.880]  「一直沒有斷絕」
[00:20:02.880 --> 00:20:04.880]  「你是繼續工作的」
[00:20:04.880 --> 00:20:05.880]  「願主得著榮耀」
[00:20:05.880 --> 00:20:07.880]  「祈禱奉耶穌名求」
[00:20:07.880 --> 00:20:08.880]  「阿門」
