
[00:00:00.000 --> 00:00:03.600]  你們姐妹早 平安
[00:19:32.920 --> 00:19:34.480]  在我們的中間
[00:19:34.480 --> 00:19:36.640]  興起守望者的運動
[00:19:36.640 --> 00:19:39.560]  剛才我們讀的馬太福音裡面也講到
[00:19:39.560 --> 00:19:41.920]  一定要怎麼樣
[00:19:41.920 --> 00:19:43.440]  要福音
[00:19:43.440 --> 00:19:47.120]  這個天國的福音要傳遍天下
[00:19:47.120 --> 00:19:48.880]  為萬民做見證
[00:19:48.880 --> 00:19:51.000]  然後末期才會來到
[00:19:51.000 --> 00:19:54.280]  我們今天在啟示錄裡面也講到
[00:19:54.280 --> 00:19:57.960]  主耶穌再回來的原因是什麼
[00:19:57.960 --> 00:20:01.440]  第一個我們一定要
[00:20:01.440 --> 00:20:03.120]  記不記得
[00:20:03.120 --> 00:20:05.640]  第一個是什麼
[00:20:05.640 --> 00:20:08.320]  是得救的人數要滿的時候
[00:20:08.320 --> 00:20:11.640]  是我們教會要裝飾整齊的時候
[00:20:11.640 --> 00:20:14.840]  是殉道者的人數要滿的時候
[00:20:14.840 --> 00:20:16.360]  主才會再來
[00:20:16.360 --> 00:20:18.080]  所以弟兄姊妹
[00:20:18.080 --> 00:20:20.640]  我們在這個時代中
[00:20:20.640 --> 00:20:27.360]  神雖然不論環境如何的惡劣
[00:20:27.360 --> 00:20:31.480]  但是神給我們屬神兒女
[00:20:31.480 --> 00:20:34.200]  是有一定的保護
[00:20:34.200 --> 00:20:36.800]  一定的能力和智慧的
[00:20:36.800 --> 00:20:43.200]  所以我們要藉著傳福音
[00:20:43.200 --> 00:20:45.680]  還有傳福音的使命
[00:20:45.680 --> 00:20:49.080]  還有我們最近教會一直在做的什麼
[00:20:49.080 --> 00:20:51.840]  RPG的禱告
[00:20:51.840 --> 00:20:53.440]  將天上的恩典
[00:20:53.440 --> 00:20:55.360]  祝福 醫治 保護
[00:20:55.360 --> 00:20:56.720]  帶到地上來
[00:20:56.720 --> 00:20:57.960]  在這個過程中
[00:20:57.960 --> 00:21:01.960]  我們一定會經歷各樣不同的屬靈征戰
[00:21:01.960 --> 00:21:03.480]  我們一定會經歷的
[00:21:03.480 --> 00:21:05.960]  但是我們的本分
[00:21:05.960 --> 00:21:07.280]  什麼是我們的本分
[00:21:07.280 --> 00:21:08.920]  我們就是要認真的
[00:21:08.920 --> 00:21:10.400]  認真的去傳福音
[00:21:10.400 --> 00:21:12.440]  我們要認真的禱告
[00:21:12.440 --> 00:21:15.280]  認真的禱告
[00:21:15.280 --> 00:21:17.080]  Do your best
[00:21:17.080 --> 00:21:18.880]  Let God do the rest
[00:21:18.880 --> 00:21:21.400]  你做好你自己的本分
[00:21:21.400 --> 00:21:24.520]  神就會為你做其他的
[00:21:24.520 --> 00:21:27.840]  所以神會幫助我們
[00:21:27.840 --> 00:21:29.160]  神一定會幫助我們
[00:21:29.160 --> 00:21:34.320]  而且祂甚至會召聚天使天君來加入征戰
[00:21:34.320 --> 00:21:37.720]  使仇敵的陣營就自己先亂掉了
[00:21:37.720 --> 00:21:39.880]  你要有這樣的信心
[00:21:39.880 --> 00:21:44.720]  所以我們將來要遇到越來越多的屬靈征戰
[00:21:44.720 --> 00:21:49.800]  所以當整個世界都處在一個不安的局面的時候
[00:21:49.800 --> 00:21:56.960]  我們應該如何有效的來掌握我們的屬靈的制空權
[00:21:56.960 --> 00:21:59.840]  什麼叫做屬靈的制空權
[00:21:59.840 --> 00:22:01.360]  屬靈的制空權
[00:22:01.360 --> 00:22:04.280]  就是說在我們屬靈的天空上面
[00:22:04.280 --> 00:22:06.920]  我們要擁有那個管理
[00:22:06.920 --> 00:22:09.120]  屬靈天空的權利
[00:22:09.120 --> 00:22:12.960]  那個屬靈的天空的權利是在我們手中的
[00:22:12.960 --> 00:22:15.360]  我今天跟大家分享
[00:22:15.360 --> 00:22:17.040]  從前言開始
[00:22:17.040 --> 00:22:19.080]  就非常的嚴肅
[00:22:19.080 --> 00:22:20.200]  非常的重
[00:22:20.200 --> 00:22:25.840]  所以我們需要大家用專心的來認真的聽
[00:22:25.840 --> 00:22:29.440]  其實等一下開始才是我今天的主題
[00:22:29.440 --> 00:22:32.320]  剛才只是講講的
[00:22:32.320 --> 00:22:36.720]  那弟兄姊妹你知道一分耕耘一分收穫
[00:22:36.720 --> 00:22:39.240]  我們種什麼我們就收什麼
[00:22:39.240 --> 00:22:39.960]  這是什麼
[00:22:39.960 --> 00:22:43.720]  這是天經地義的自然律
[00:22:43.720 --> 00:22:46.000]  自然律就是你種什麼收什麼
[00:22:46.000 --> 00:22:47.440]  這是很自然的
[00:22:47.440 --> 00:22:49.960]  但是在這個混亂的時代裡面
[00:22:49.960 --> 00:22:57.080]  我們卻是要靠著聖靈來賜給我們做屬靈兒女的一份超自然的能力
[00:22:57.080 --> 00:22:58.280]  你要不要
[00:22:58.280 --> 00:22:59.840]  超自然的能力
[00:22:59.840 --> 00:23:03.360]  所以教會在這幾個月裡面
[00:23:03.360 --> 00:23:05.960]  一直在開始的RPG復興
[00:23:05.960 --> 00:23:08.960]  RPG就是復興禱告小組
[00:23:08.960 --> 00:23:12.280]  是在幫助我們在屬靈制空權上面
[00:23:12.280 --> 00:23:16.000]  有更多的量與質的更新
[00:23:16.000 --> 00:23:18.680]  我們要在量跟質上面我們要更新
[00:23:18.680 --> 00:23:22.400]  什麼叫做量的更新
[00:23:22.400 --> 00:23:24.840]  就是說你知道我們教會不大
[00:23:24.840 --> 00:23:26.920]  我們教會沒有多少人
[00:23:26.920 --> 00:23:29.560]  而且大家怎麼樣都很忙
[00:23:29.560 --> 00:23:30.320]  是不是
[00:23:30.320 --> 00:23:31.080]  大家都很忙
[00:23:31.080 --> 00:23:35.280]  所以目前我們在信邦愛我們除了小組聚會之外
[00:23:35.280 --> 00:23:38.200]  聚會之後我們用RPG的禱告方式之外
[00:23:38.200 --> 00:23:42.560]  我們還有幾個小小的禱告小組
[00:23:42.560 --> 00:23:50.880]  但是我們希望能夠興起更多願意認真傳福音禱告的人
[00:23:50.880 --> 00:23:54.160]  就能夠帶下復興的浪潮
[00:23:54.160 --> 00:23:56.800]  首先要提升的就是這個量
[00:23:56.800 --> 00:23:59.680]  所以親愛的信邦愛
[00:23:59.680 --> 00:24:02.520]  你們的參與就是力量
[00:24:02.520 --> 00:24:03.920]  Hallelujah
[00:24:03.920 --> 00:24:06.200]  其次我要談的是質
[00:24:06.200 --> 00:24:07.760]  質的提升
[00:24:07.760 --> 00:24:12.440]  那提高傳福音的勇氣和禱告的質量
[00:24:12.440 --> 00:24:15.000]  就能夠帶出屬靈的高度
[00:24:15.000 --> 00:24:19.760]  而能夠把握這個屬靈的滯空權
[00:24:19.760 --> 00:24:24.400]  當你很認真的很勇敢的去禱告
[00:24:24.400 --> 00:24:26.480]  很認真的去傳福音的時候
[00:24:26.480 --> 00:24:29.760]  很認真很勇敢的去傳福音
[00:24:29.760 --> 00:24:32.040]  很認真的禱告的時候
[00:24:32.040 --> 00:24:37.120]  這個滯空權不知不覺就到你手中來了
[00:24:37.120 --> 00:24:39.200]  在耶利米蘇十二章第五節
[00:24:39.200 --> 00:24:43.880]  耶和華說你若跟不省的人同跑
[00:24:43.880 --> 00:24:46.120]  你知道還會覺得累喔
[00:24:46.120 --> 00:24:48.360]  那怎麼可以跟馬賽跑呢
[00:24:48.360 --> 00:24:50.640]  你有沒有想過要跟馬賽跑
[00:24:50.640 --> 00:24:52.720]  那記得我們剛才講的
[00:24:52.720 --> 00:24:56.880]  現在都只是災難的起頭
[00:24:56.880 --> 00:25:00.080]  那我們的處境會越來越艱難
[00:25:00.080 --> 00:25:01.440]  所以災難的
[00:25:01.440 --> 00:25:04.280]  我們剛才在讀宣昭的經文的時候
[00:25:04.280 --> 00:25:10.640]  我們也讀到災難的原文叫做生產之難
[00:25:10.640 --> 00:25:12.200]  那生產是什麼
[00:25:12.200 --> 00:25:14.800]  生產就是生小孩
[00:25:14.800 --> 00:25:16.880]  就是有新的生命來了
[00:25:16.880 --> 00:25:19.760]  那新的生命就會帶來盼望
[00:25:19.760 --> 00:25:21.920]  新生命會為我們帶來盼望
[00:25:21.920 --> 00:25:25.080]  那主聖靈就是要賜給我們
[00:25:25.080 --> 00:25:29.080]  有那個與馬賽跑的力量
[00:25:29.080 --> 00:25:31.000]  把安全帶戴好
[00:25:31.000 --> 00:25:33.480]  我們要開始跟馬一起跑了
[00:25:33.480 --> 00:25:35.600]  在獵王紀十八章裡面說到
[00:25:35.600 --> 00:25:39.680]  在撒瑪利亞有三年的飢荒
[00:25:39.680 --> 00:25:46.760]  那神要先知以利亞在加密山上面求雨等雨
[00:25:46.760 --> 00:25:49.880]  所以當天開始降大雨的時候呢
[00:25:49.880 --> 00:25:52.120]  以利亞就豎上腰
[00:25:52.120 --> 00:25:54.320]  奔跑了二十七公里
[00:25:54.320 --> 00:25:57.280]  一路的跑到耶律斯的城門
[00:25:57.280 --> 00:25:59.360]  這個是一個很艱鉅的任務
[00:25:59.360 --> 00:26:02.800]  一路跑那麼遠是一個很艱鉅的任務
[00:26:02.800 --> 00:26:10.600]  但是我們都要經歷那個得來全不費功夫的恩典
[00:26:10.600 --> 00:26:16.960]  所以與馬賽跑是聖靈的工作和聖靈的能力
[00:26:16.960 --> 00:26:18.720]  你才有這樣的
[00:26:18.720 --> 00:26:20.920]  才能夠做出來這樣的事
[00:26:20.920 --> 00:26:24.520]  在臺灣的靈陽神學院的學生呢
[00:26:24.520 --> 00:26:26.120]  他們在意象中
[00:26:26.120 --> 00:26:29.960]  他們領受了說要在冰山融化的時候
[00:26:29.960 --> 00:26:32.280]  在冰山上滑雪
[00:26:32.280 --> 00:26:35.240]  要在火山爆發的時候
[00:26:35.240 --> 00:26:37.560]  在火山口救人
[00:26:37.560 --> 00:26:40.800]  哇
[00:26:40.800 --> 00:26:44.680]  那弟兄們 這也是我們要求的
[00:26:44.680 --> 00:26:47.480]  這也是我們要求的
[00:26:47.480 --> 00:26:52.720]  在冰山上滑冰是禱告的能力
[00:26:52.720 --> 00:26:57.520]  在火山口救人是傳福音的決心
[00:26:57.520 --> 00:27:01.760]  但是我們要怎樣才能夠堅持下去
[00:27:01.760 --> 00:27:04.600]  才能夠奪回這個屬靈的滯空權呢
[00:27:04.600 --> 00:27:09.120]  我們今天要跟弟兄姊妹有三方面的學習
[00:27:09.120 --> 00:27:14.360]  第一個學習就是我們要有公益焚燒的靈
[00:27:14.360 --> 00:27:15.440]  公益焚燒的靈
[00:27:15.440 --> 00:27:19.080]  我不曉得你們打到哪裡去了
[00:27:19.080 --> 00:27:22.000]  回頭小元博幫我們回頭
[00:27:22.000 --> 00:27:24.640]  第一個公益焚燒的靈
[00:27:24.640 --> 00:27:29.440]  公益焚燒的靈是在以賽亞書四章三節
[00:27:29.440 --> 00:27:31.960]  我們來一起念一下
[00:27:31.960 --> 00:27:35.400]  主以公益的靈和焚燒的靈
[00:27:35.400 --> 00:27:39.320]  將西安女子一切的污穢洗去
[00:27:39.320 --> 00:27:44.000]  又將耶路撒冷中一人的血除盡
[00:27:44.000 --> 00:27:48.040]  那時聖在西安留在耶路撒冷的
[00:27:48.040 --> 00:27:50.600]  就是一切住在耶路撒冷的
[00:27:50.600 --> 00:27:53.400]  在生命冊上記名的
[00:27:53.400 --> 00:27:55.680]  必稱為聖
[00:27:55.680 --> 00:27:59.080]  你要知道這個公益焚燒的靈
[00:27:59.080 --> 00:28:01.920]  要在我們中間做兩件事情
[00:28:01.920 --> 00:28:03.440]  做兩件事什麼事情呢
[00:28:03.440 --> 00:28:05.320]  第一個就是要煉淨
[00:28:05.320 --> 00:28:06.200]  煉淨什麼
[00:28:06.200 --> 00:28:08.240]  要煉淨污穢
[00:28:08.240 --> 00:28:10.720]  我們百姓的污穢
[00:28:10.720 --> 00:28:11.520]  而且要做什麼
[00:28:11.520 --> 00:28:14.160]  要把我們社會中不公不義的
[00:28:14.160 --> 00:28:16.520]  敗偶像的行邪術的
[00:28:16.520 --> 00:28:18.680]  性污穢性敗壞
[00:28:18.680 --> 00:28:20.160]  這是神要除去的
[00:28:20.160 --> 00:28:22.240]  那神要存留什麼東西呢
[00:28:22.240 --> 00:28:23.840]  神要存留你
[00:28:23.840 --> 00:28:25.480]  神要存留我
[00:28:25.480 --> 00:28:27.320]  我們這些是什麼
[00:28:27.320 --> 00:28:30.920]  是在生命冊上記名
[00:28:30.920 --> 00:28:33.640]  而且是被稱為聖的
[00:28:33.640 --> 00:28:35.960]  你要知道在舊約的歷史上面
[00:28:35.960 --> 00:28:37.600]  舊約歷史上面
[00:28:37.600 --> 00:28:41.640]  以色列有四次遭遇到瘟疫
[00:28:41.640 --> 00:28:44.880]  那神用公益和焚燒的靈
[00:28:44.880 --> 00:28:48.360]  要除去他們這些陰暗
[00:28:48.360 --> 00:28:49.800]  第一個他們不信的是
[00:28:49.800 --> 00:28:51.880]  他們第一個神要
[00:28:51.880 --> 00:28:54.640]  公益焚燒的你要除去他們不信的
[00:28:54.640 --> 00:28:55.880]  這個沒有在上面
[00:28:55.880 --> 00:28:57.320]  不信的惡心
[00:28:57.320 --> 00:28:58.440]  你們記不記得
[00:28:58.440 --> 00:29:02.440]  當民宿記裡面講到說
[00:29:02.440 --> 00:29:04.840]  以色列人要進入迦南地之前
[00:29:04.840 --> 00:29:07.440]  神送了十二個探子
[00:29:07.440 --> 00:29:09.640]  到迦南地去探
[00:29:09.640 --> 00:29:10.880]  就有回來有幾個
[00:29:10.880 --> 00:29:12.520]  有十個不信的
[00:29:12.520 --> 00:29:15.280]  他們就講不可以去
[00:29:15.280 --> 00:29:16.080]  為什麼
[00:29:16.080 --> 00:29:18.640]  因為那個城又大又高
[00:29:18.640 --> 00:29:20.520]  裡面的人都像巨人一樣
[00:29:20.520 --> 00:29:22.400]  我們到那裡就像蚱蜢一樣
[00:29:22.400 --> 00:29:25.280]  被他們一腳就踩死了
[00:29:25.280 --> 00:29:26.480]  這叫做不信
[00:29:26.480 --> 00:29:30.360]  他們帶著這種不信的惡心回來的時候
[00:29:30.360 --> 00:29:33.560]  神就使瘟疫發生
[00:29:33.560 --> 00:29:37.400]  那滅盡了這些報惡訊的人
[00:29:37.400 --> 00:29:39.880]  用瘟疫來滅盡他們
[00:29:39.880 --> 00:29:41.400]  那還有什麼
[00:29:41.400 --> 00:29:42.560]  神要滅盡什麼
[00:29:42.560 --> 00:29:45.080]  神要滅盡紛爭的靈
[00:29:45.080 --> 00:29:46.920]  什麼叫做紛爭的靈
[00:29:46.920 --> 00:29:48.160]  紛爭的靈有在
[00:29:48.160 --> 00:29:50.200]  哪裡有紛爭的靈
[00:29:50.200 --> 00:29:52.480]  家裡面有紛爭的靈
[00:29:52.480 --> 00:29:55.000]  教會裡面有紛爭的靈
[00:29:55.000 --> 00:29:56.360]  人際關係
[00:29:56.360 --> 00:29:58.560]  這些紛爭都是不討神喜悅的
[00:29:58.560 --> 00:29:59.520]  你們看到那個
[00:29:59.520 --> 00:30:01.400]  那個Marian跟Alan
[00:30:01.400 --> 00:30:04.040]  就是瑪麗安跟亞倫
[00:30:04.040 --> 00:30:05.840]  他們去挑戰摩西
[00:30:05.840 --> 00:30:07.120]  那是家裡面嘛
[00:30:07.120 --> 00:30:07.400]  對不對
[00:30:07.400 --> 00:30:09.880]  那是摩西家裡面的紛爭嘛
[00:30:09.880 --> 00:30:10.600]  還有什麼
[00:30:10.600 --> 00:30:12.040]  還有那個可拉黨
[00:30:12.040 --> 00:30:13.840]  他們也是去挑戰摩西
[00:30:13.840 --> 00:30:14.480]  有沒有
[00:30:14.480 --> 00:30:16.520]  就神出面
[00:30:16.520 --> 00:30:18.240]  神出面那一次
[00:30:18.240 --> 00:30:20.360]  單單有多少人
[00:30:20.360 --> 00:30:21.720]  一萬四千的人
[00:30:21.720 --> 00:30:24.040]  就死在瘟疫裡面
[00:30:24.040 --> 00:30:25.800]  然後還有什麼
[00:30:25.800 --> 00:30:27.400]  所以我們真的
[00:30:27.400 --> 00:30:29.240]  這個我們要
[00:30:29.240 --> 00:30:31.320]  剛才小允說的
[00:30:31.320 --> 00:30:32.920]  主耶穌給她的話
[00:30:32.920 --> 00:30:35.360]  你們要彼此相愛
[00:30:35.360 --> 00:30:36.320]  你要彼此相愛
[00:30:36.320 --> 00:30:38.080]  當你有愛的時候
[00:30:38.080 --> 00:30:41.600]  你看對方即使再不順眼
[00:30:41.600 --> 00:30:43.440]  那個愛起來的時候
[00:30:43.440 --> 00:30:44.640]  你需要的是那個
[00:30:44.640 --> 00:30:46.720]  聖靈賜給你的愛
[00:30:46.720 --> 00:30:49.280]  不然你路是走不下去的
[00:30:49.280 --> 00:30:50.880]  感謝讚美主
[00:30:50.880 --> 00:30:54.120]  所以那個紛爭我們不要
[00:30:54.120 --> 00:30:56.160]  你在教會裡面
[00:30:56.160 --> 00:30:57.520]  你對牧師
[00:30:57.520 --> 00:30:58.360]  你對師母
[00:30:58.360 --> 00:31:00.080]  有什麼看不順眼的地方
[00:31:00.080 --> 00:31:01.960]  我們來討論嘛
[00:31:01.960 --> 00:31:03.080]  我們好好的來討論
[00:31:03.080 --> 00:31:06.440]  沒有
[00:31:06.440 --> 00:31:07.160]  感謝主
[00:31:07.160 --> 00:31:07.760]  沒有
[00:31:07.760 --> 00:31:10.200]  Hallelujah
[00:31:10.200 --> 00:31:11.120]  真的是
[00:31:11.120 --> 00:31:12.560]  我真的是感謝主
[00:31:12.560 --> 00:31:14.520]  像有時候我們跟弟兄姊妹之間
[00:31:14.520 --> 00:31:15.720]  有什麼事情
[00:31:15.720 --> 00:31:16.760]  大家來討論
[00:31:16.760 --> 00:31:18.480]  都是和和氣氣的
[00:31:18.480 --> 00:31:19.520]  這真的是
[00:31:19.520 --> 00:31:21.040]  我覺得神很憐憫我們
[00:31:21.040 --> 00:31:22.000]  雖然我們教會很小
[00:31:22.000 --> 00:31:23.800]  可是我們沒有這些
[00:31:23.800 --> 00:31:25.280]  紛爭的事情
[00:31:25.280 --> 00:31:26.720]  但是我們也要求主耶穌保佑
[00:31:26.720 --> 00:31:27.800]  繼續的遮蓋
[00:31:27.800 --> 00:31:28.920]  我們不要有
[00:31:28.920 --> 00:31:29.960]  我們沒有
[00:31:29.960 --> 00:31:32.680]  我們不要有
[00:31:32.680 --> 00:31:33.280]  沒有
[00:31:33.280 --> 00:31:33.960]  不會的
[00:31:33.960 --> 00:31:35.080]  我們要宣告
[00:31:35.080 --> 00:31:35.960]  這是一個
[00:31:35.960 --> 00:31:38.680]  蒙愛的教會
[00:31:38.680 --> 00:31:40.400]  那第三個就是什麼
[00:31:40.400 --> 00:31:42.200]  神要除去什麼
[00:31:42.200 --> 00:31:44.400]  神要除去淫亂
[00:31:44.400 --> 00:31:46.080]  那時候也是在民宿記裡面
[00:31:46.080 --> 00:31:46.840]  二十五章裡面
[00:31:46.840 --> 00:31:49.760]  講到以色列人在曠野和摩鴉的女子
[00:31:49.760 --> 00:31:50.840]  發生淫亂
[00:31:50.840 --> 00:31:52.840]  神使瘟疫發生
[00:31:52.840 --> 00:31:54.640]  那公義焚燒的靈
[00:31:54.640 --> 00:31:58.640]  殺死了兩萬四千的猶太人
[00:31:58.640 --> 00:32:00.120]  那
[00:32:00.120 --> 00:32:05.360]  所以這個
[00:32:05.360 --> 00:32:07.920]  淫亂的靈也是神不喜歡的
[00:32:07.920 --> 00:32:09.560]  那還有什麼
[00:32:09.560 --> 00:32:10.520]  驕傲
[00:32:10.520 --> 00:32:12.760]  你覺得什麼叫驕傲
[00:32:12.760 --> 00:32:14.440]  看你不順眼叫驕傲
[00:32:14.440 --> 00:32:16.080]  看不起你在驕傲
[00:32:16.080 --> 00:32:17.320]  不是的
[00:32:17.320 --> 00:32:18.640]  那個是另外一種
[00:32:18.640 --> 00:32:19.720]  驕傲是什麼
[00:32:19.720 --> 00:32:22.800]  驕傲就是不順服
[00:32:22.800 --> 00:32:23.920]  不肯順服
[00:32:23.920 --> 00:32:27.640]  然後而且
[00:32:27.640 --> 00:32:28.840]  不謙卑
[00:32:28.840 --> 00:32:29.960]  不順服
[00:32:29.960 --> 00:32:31.800]  那是一種驕傲
[00:32:31.800 --> 00:32:33.720]  你知道
[00:32:33.720 --> 00:32:35.640]  聖經跟我們講說
[00:32:35.640 --> 00:32:37.720]  大衛點兵
[00:32:37.720 --> 00:32:41.240]  神讓瘟疫殺死了七萬人
[00:32:41.240 --> 00:32:42.200]  欸
[00:32:42.200 --> 00:32:43.440]  What's wrong
[00:32:43.440 --> 00:32:45.960]  大衛點兵有什麼不對
[00:32:45.960 --> 00:32:47.400]  因為大衛認為
[00:32:47.400 --> 00:32:50.840]  這是我打下的江山
[00:32:50.840 --> 00:32:53.640]  這是我打下的天地
[00:32:53.640 --> 00:32:56.160]  所以這些都是不討神喜悅的
[00:32:56.160 --> 00:32:58.520]  所以後來因為大衛點兵
[00:32:58.520 --> 00:33:00.040]  引起神的憤怒
[00:33:00.040 --> 00:33:02.560]  所以有七萬人死於瘟疫
[00:33:02.560 --> 00:33:03.960]  這一週
[00:33:03.960 --> 00:33:05.520]  我們這一週的
[00:33:05.520 --> 00:33:08.880]  RPG的經文是什麼
[00:33:08.880 --> 00:33:12.600]  凡至高的必降為卑
[00:33:12.600 --> 00:33:13.920]  對上一週的
[00:33:13.920 --> 00:33:15.000]  上一週的
[00:33:15.000 --> 00:33:16.880]  凡至高的必降為卑
[00:33:16.880 --> 00:33:19.720]  至卑的必升為高
[00:33:19.720 --> 00:33:22.880]  這是在給我們的勸勉
[00:33:22.880 --> 00:33:23.600]  給我們勸勉
[00:33:23.600 --> 00:33:25.240]  讓我們就知道說
[00:33:25.240 --> 00:33:28.280]  當你願意
[00:33:28.280 --> 00:33:29.160]  我們對我們自己
[00:33:29.160 --> 00:33:30.600]  都有很大的信心
[00:33:30.600 --> 00:33:32.120]  我們都覺得我們自己很棒
[00:33:32.120 --> 00:33:32.880]  對不對
[00:33:32.880 --> 00:33:34.920]  但是當你願意
[00:33:34.920 --> 00:33:36.800]  把自己降卑下來的時候
[00:33:36.800 --> 00:33:38.600]  神就能夠使用你
[00:33:38.600 --> 00:33:41.000]  在各樣不同的環境裡面
[00:33:41.000 --> 00:33:42.480]  祂要升高你
[00:33:42.480 --> 00:33:44.280]  Hallelujah
[00:33:44.280 --> 00:33:47.200]  所以我們常常講
[00:33:47.200 --> 00:33:49.040]  這個2020年的瘟疫
[00:33:49.040 --> 00:33:50.920]  其實是神的憤怒
[00:33:50.920 --> 00:33:52.080]  神的憤怒
[00:33:52.080 --> 00:33:55.160]  所以從舊約時代到今天
[00:33:55.160 --> 00:33:56.320]  到今天
[00:33:56.320 --> 00:33:59.640]  人的罪依舊不改
[00:33:59.640 --> 00:34:00.320]  不變
[00:34:00.320 --> 00:34:01.000]  對不對
[00:34:01.000 --> 00:34:03.680]  不幸的還是不幸
[00:34:03.680 --> 00:34:05.880]  紛爭的還是在鬧
[00:34:05.880 --> 00:34:08.280]  真的是你看我們整個美國
[00:34:08.280 --> 00:34:10.120]  鬧成什麼樣子了
[00:34:10.120 --> 00:34:12.480]  那整個社會上的淫亂
[00:34:12.480 --> 00:34:15.560]  已經超過了一般的罪了
[00:34:15.560 --> 00:34:18.360]  你看到現在的小孩子
[00:34:18.360 --> 00:34:20.000]  我要做男孩子
[00:34:20.000 --> 00:34:21.440]  我就是男生
[00:34:21.440 --> 00:34:22.760]  我要做女生
[00:34:22.760 --> 00:34:24.400]  我就是女生
[00:34:24.400 --> 00:34:25.240]  這是什麼
[00:34:25.240 --> 00:34:29.040]  這是一個
[00:34:29.040 --> 00:34:30.560]  變亂性別的罪
[00:34:30.560 --> 00:34:33.240]  你在挑戰神的創造力
[00:34:33.240 --> 00:34:34.600]  神創造我們是什麼
[00:34:34.600 --> 00:34:35.760]  我們就是什麼
[00:34:35.760 --> 00:34:36.880]  而且淫亂
[00:34:36.880 --> 00:34:38.880]  以前我們講什麼叫做淫亂
[00:34:38.880 --> 00:34:41.840]  以前我們講說婚外情
[00:34:41.840 --> 00:34:43.720]  婚前性關係
[00:34:43.720 --> 00:34:46.280]  我們說這是不討神喜悅的淫亂
[00:34:46.280 --> 00:34:47.880]  那現在呢
[00:34:47.880 --> 00:34:49.240]  現在是什麼
[00:34:49.240 --> 00:34:50.640]  同性戀
[00:34:50.640 --> 00:34:51.680]  變性
[00:34:51.680 --> 00:34:54.200]  而且你們有沒有最近看到
[00:34:54.200 --> 00:34:56.280]  有一個紐約的媽媽
[00:34:56.280 --> 00:34:57.120]  她很兇
[00:34:57.120 --> 00:34:59.000]  像一個老母雞一樣的
[00:34:59.000 --> 00:35:01.160]  她在罵學校的這些人
[00:35:01.160 --> 00:35:05.200]  說如果在學校中
[00:35:05.200 --> 00:35:08.200]  我不對你們RPG接受你們
[00:35:08.200 --> 00:35:10.160]  我就不對了
[00:35:10.160 --> 00:35:11.880]  是非整個都顛倒了
[00:35:11.880 --> 00:35:13.000]  親愛的弟兄姊妹
[00:35:13.000 --> 00:35:19.880]  這些都是讓神非常憂傷難過的事情
[00:35:19.880 --> 00:35:23.680]  而且還有一個很不好的事情就是什麼
[00:35:23.680 --> 00:35:30.120]  就是墮胎
[00:35:30.120 --> 00:35:33.000]  你知道墮胎一年死掉的小孩
[00:35:33.000 --> 00:35:39.800]  是超過所有我們的車禍
[00:35:39.800 --> 00:35:43.760]  還是恐怖份子
[00:35:43.760 --> 00:35:45.680]  恐怖份子殺掉的人
[00:35:45.680 --> 00:35:47.280]  還有我們出車禍的人
[00:35:47.280 --> 00:35:51.320]  都比不上墮胎的人數
[00:35:51.320 --> 00:35:53.920]  所以這些你看看
[00:35:53.920 --> 00:35:57.280]  人自己把自己的身體
[00:35:57.280 --> 00:35:59.920]  當作一個謀殺的工具
[00:35:59.920 --> 00:36:04.600]  這些都是
[00:36:04.600 --> 00:36:06.640]  還有什麼東西
[00:36:06.640 --> 00:36:10.200]  你們我們現在美國的黑命貴
[00:36:10.200 --> 00:36:11.440]  安提法
[00:36:11.440 --> 00:36:14.040]  這些都是一些驕傲敗壞
[00:36:14.040 --> 00:36:16.680]  破壞社會安全的組織
[00:36:16.680 --> 00:36:19.280]  而且我相信神的審判
[00:36:19.280 --> 00:36:22.240]  真的很快就要來了
[00:36:22.240 --> 00:36:25.120]  啟示錄這本書是主要的目的
[00:36:25.120 --> 00:36:27.880]  是要在末世來臨之前
[00:36:27.880 --> 00:36:30.840]  神要用審判來終結
[00:36:30.840 --> 00:36:33.800]  這個歷史歷代的邪惡的勢力
[00:36:33.800 --> 00:36:35.920]  神公義審判的靈
[00:36:35.920 --> 00:36:39.440]  要來斂盡所有不幸紛爭
[00:36:39.440 --> 00:36:41.200]  淫亂和驕傲
[00:36:41.200 --> 00:36:46.320]  神要除去世人一切的罪孽
[00:36:46.320 --> 00:36:49.720]  那再回到我們守望者的靈命
[00:36:49.720 --> 00:36:51.600]  當我們傳福音的時候
[00:36:51.600 --> 00:36:53.560]  我們禱告福祉的時候
[00:36:53.560 --> 00:36:55.720]  我們先要注意的一件事情
[00:36:55.720 --> 00:36:57.640]  就是要來清潔堵住
[00:36:57.640 --> 00:37:00.920]  我們生命中的污穢和破口
[00:37:00.920 --> 00:37:07.480]  首先我們要提升一個服事者的生命的品德和品質
[00:37:07.480 --> 00:37:10.600]  剛才我們講到主再來的時候
[00:37:10.600 --> 00:37:13.000]  教會要裝飾整齊
[00:37:13.000 --> 00:37:17.120]  就是我們基督徒的生命的品德與品質
[00:37:17.120 --> 00:37:22.160]  如果我今天我們的教會夠
[00:37:22.160 --> 00:37:25.640]  我們願意傳福音使得救的人數滿足
[00:37:25.640 --> 00:37:30.120]  我們願意把教會弄得乾乾淨淨的
