
[00:00:00.000 --> 00:00:05.440]  今天和大家分享的經文是在《事之記》第四章
[00:22:09.120 --> 00:22:11.760]  巴拉會不會是認識帝玻拉
[00:22:11.760 --> 00:22:16.440]  是一個全講神話與敬虔的先知
[00:22:16.440 --> 00:22:19.920]  有他同去就有神的同在
[00:22:19.920 --> 00:22:23.320]  神的幫助的保證呢?
[00:22:23.320 --> 00:22:26.800]  表明巴拉是尊重神的說話
[00:22:26.800 --> 00:22:28.960]  看重神的同在
[00:22:28.960 --> 00:22:32.720]  在完全沒有性素把握的時間
[00:22:32.720 --> 00:22:37.360]  他仍然展現這份勇氣上戰場
[00:22:37.360 --> 00:22:39.760]  他大可以回家鄉生活
[00:22:39.760 --> 00:22:42.640]  他不是沒有錢
[00:22:42.640 --> 00:22:45.880]  何須戰死沙場呢?
[00:22:45.880 --> 00:22:48.880]  另外當帝玻拉回答他
[00:22:48.880 --> 00:22:51.880]  「榮耀會給一個婦人的」
[00:22:51.880 --> 00:22:54.280]  即是說你勝利之後
[00:22:54.280 --> 00:22:55.400]  打贏仗之後
[00:22:55.400 --> 00:22:57.080]  你沒有得拿彩
[00:22:57.080 --> 00:22:58.560]  升職加薪上位
[00:22:58.560 --> 00:23:00.200]  你都沒有份
[00:23:00.200 --> 00:23:01.600]  儘管是這樣
[00:23:01.600 --> 00:23:04.720]  他仍然願意順服神
[00:23:04.720 --> 00:23:08.400]  最後巴拉的名字
[00:23:08.400 --> 00:23:11.600]  其實在《新約聖經》是出現過的
[00:23:11.600 --> 00:23:13.520]  在《希伯來書十一章》
[00:23:13.520 --> 00:23:16.680]  這個英雄榜上說
[00:23:16.680 --> 00:23:18.720]  「基連、巴拉」
[00:23:18.720 --> 00:23:20.000]  當我們找帝玻拉
[00:23:20.000 --> 00:23:20.840]  沒有啊
[00:23:20.840 --> 00:23:23.880]  「基連、巴拉參宣耶穌他
[00:23:23.880 --> 00:23:27.400]  大爲、撒慕爾和衆先知的事
[00:23:27.400 --> 00:23:30.000]  他們藉着信制服了敵國
[00:23:30.000 --> 00:23:32.480]  從軟弱變爲剛強
[00:23:32.480 --> 00:23:38.280]  征戰中顯出勇猛打退外邦的全軍」
[00:23:38.280 --> 00:23:47.600]  「聽命趙巴拉 聽命講戰略」
[00:23:47.600 --> 00:23:54.800]  在我沒人講「聽命講預言」之前
[00:23:54.800 --> 00:23:55.720]  在這個星期
[00:23:55.720 --> 00:23:59.240]  我們有一位女童工
[00:23:59.240 --> 00:24:01.880]  她收到上帝的召喚
[00:24:01.880 --> 00:24:04.160]  收到上帝的召喚
[00:24:04.160 --> 00:24:07.920]  就要去捐血
[00:24:07.920 --> 00:24:10.360]  她短短很短的時間
[00:24:10.360 --> 00:24:14.120]  她邀請了三十多位的童工
[00:24:14.120 --> 00:24:15.680]  在這個星期或者下個星期
[00:24:15.680 --> 00:24:18.600]  分批去捐血
[00:24:18.600 --> 00:24:21.320]  她一路分享的過程裏面
[00:24:21.320 --> 00:24:23.320]  我留意她說
[00:24:23.320 --> 00:24:25.600]  她聽到聖靈的聲音
[00:24:25.600 --> 00:24:27.760]  她聽到神的召喚
[00:24:27.760 --> 00:24:30.280]  她在禱告的當中
[00:24:30.280 --> 00:24:35.600]  她就勇敢地回應
[00:24:35.600 --> 00:24:39.320]  又或者在最近輪舍中心
[00:24:39.320 --> 00:24:41.040]  我們的長者輪舍中心
[00:24:41.040 --> 00:24:42.720]  有很多弟兄姐妹
[00:24:42.720 --> 00:24:44.160]  有很多義工
[00:24:44.160 --> 00:24:49.960]  有很多很熱心的我們的肢體
[00:24:49.960 --> 00:24:52.000]  去到中心
[00:24:52.000 --> 00:24:55.880]  去分派很多抗疫的物資
[00:24:55.880 --> 00:25:02.080]  去給落戶或者其他區的一些長者
[00:25:02.080 --> 00:25:03.680]  有需要的人
[00:25:03.680 --> 00:25:05.320]  我看見這些圖畫
[00:25:05.320 --> 00:25:07.880]  非常之的美麗
[00:25:07.880 --> 00:25:11.160]  更加我們很興奮的就是
[00:25:11.160 --> 00:25:13.320]  最近我們有些姐妹
[00:25:13.320 --> 00:25:15.040]  帶領一些姐妹
[00:25:15.040 --> 00:25:18.000]  在外展中心
[00:25:18.000 --> 00:25:21.000]  又不是日以繼夜、夜以繼日的
[00:25:21.000 --> 00:25:23.080]  來到車口罩
[00:25:23.080 --> 00:25:26.440]  幾百個口罩
[00:25:26.440 --> 00:25:29.360]  是很漂亮、很仔細
[00:25:29.360 --> 00:25:33.520]  很有溫暖感
[00:25:33.520 --> 00:25:36.880]  很熱的一個口罩
[00:25:36.880 --> 00:25:39.160]  送給我們
[00:25:39.160 --> 00:25:41.480]  或者送給有需要的人
[00:25:41.480 --> 00:25:47.680]  我相信這些都是神來呼召我們
[00:25:47.680 --> 00:25:49.640]  叫我們手裏有些什麼
[00:25:49.640 --> 00:25:53.600]  我們就可以來到被神使用
[00:25:53.600 --> 00:25:56.760]  在第九節的裏面
[00:25:56.760 --> 00:26:01.480]  底波拉說「我一定會和你去」
[00:26:01.480 --> 00:26:04.600]  「但是你在所行的路上必得不着榮耀」
[00:26:04.600 --> 00:26:09.080]  因爲要把侄子拉交給一個婦人的手裏
[00:26:09.080 --> 00:26:13.640]  所以底波拉所說的是一個預言
[00:26:13.640 --> 00:26:16.840]  即是說「巴拉,你上吧,我和你去」
[00:26:16.840 --> 00:26:19.040]  但是在這場仗贏了之後
[00:26:19.040 --> 00:26:22.040]  榮耀不是在你那裏
[00:26:22.040 --> 00:26:27.160]  這個榮耀是在一個婦人的手裏
[00:26:27.160 --> 00:26:29.120]  很坦白地說出這個預言
[00:26:29.120 --> 00:26:30.480]  說了這個預言
[00:26:30.480 --> 00:26:35.640]  巴拉都願意去
[00:26:35.640 --> 00:26:36.640]  另外這個預言
[00:26:36.640 --> 00:26:37.720]  爲什麼要說預言呢?
[00:26:37.720 --> 00:26:38.800]  還沒打
[00:26:38.800 --> 00:26:42.600]  就說吧,那麼快說吧
[00:26:42.600 --> 00:26:46.640]  爲免後來有人會馬後炮
[00:26:46.640 --> 00:26:49.320]  勝利是因爲幸運
[00:26:49.320 --> 00:26:51.840]  因爲人的能力
[00:26:51.840 --> 00:26:54.240]  又或者天時地利人和
[00:26:54.240 --> 00:26:56.040]  不是說這些不重要
[00:26:56.040 --> 00:26:59.240]  這些都非常重要
[00:26:59.240 --> 00:27:03.080]  但最重要的始終都是神掌權
[00:27:03.080 --> 00:27:06.200]  神掌管
[00:27:06.200 --> 00:27:07.400]  當我們這一段時間
[00:27:07.400 --> 00:27:09.480]  純粹去讀以色列書的時候
[00:27:09.480 --> 00:27:12.720]  我們看到以色列民非常惶惡
[00:27:12.720 --> 00:27:15.840]  是鐵頸銅額
[00:27:15.840 --> 00:27:19.440]  神老祖預言他們亡國畢老的事情
[00:27:19.440 --> 00:27:21.440]  是因爲他們犯罪至今墮落
[00:27:21.440 --> 00:27:25.080]  免得他們以爲是巴比倫的臣子
[00:27:25.080 --> 00:27:29.800]  抵他們亡國,以至他們轉去拜偶像
[00:27:29.800 --> 00:27:31.440]  當然在這一節裏
[00:27:31.440 --> 00:27:33.400]  或者你在想
[00:27:33.400 --> 00:27:34.440]  在猜
[00:27:34.440 --> 00:27:36.440]  究竟這個苦人是誰呢?
[00:27:36.440 --> 00:27:39.960]  如果你走入這個經文現場的時候
[00:27:39.960 --> 00:27:41.400]  其實你知不知道呢?
[00:27:41.400 --> 00:27:43.680]  你當時一定是不知道
[00:27:43.680 --> 00:27:46.240]  底波拉都未必知道
[00:27:46.240 --> 00:27:47.720]  巴拉知不知道呢?
[00:27:47.720 --> 00:27:48.640]  巴拉可能說
[00:27:48.640 --> 00:27:50.560]  哦,那個苦人不是你
[00:27:50.560 --> 00:27:53.240]  可能是底波拉
[00:27:53.240 --> 00:27:56.720]  底波拉只是聽命說出預言
[00:27:56.720 --> 00:27:58.400]  他洞悉神的旨意
[00:27:58.400 --> 00:28:00.040]  忠於神的說話
[00:28:00.040 --> 00:28:03.240]  順服宣告出來的
[00:28:03.240 --> 00:28:04.760]  所以今天神的說話
[00:28:04.760 --> 00:28:08.600]  實在是很重要
[00:28:08.600 --> 00:28:10.680]  無論現在我們
[00:28:10.680 --> 00:28:14.880]  循着教會的落享聖言來分享
[00:28:14.880 --> 00:28:17.480]  在一兩個星期裏面
[00:28:17.480 --> 00:28:21.040]  有承浸祖神落享聖言
[00:28:21.040 --> 00:28:24.520]  我們的同工都來和大家分享
[00:28:24.520 --> 00:28:25.960]  圖書曾經這樣說
[00:28:25.960 --> 00:28:29.000]  他說神會對那些隨時準備
[00:28:29.000 --> 00:28:32.240]  聽祂說話的人說話
[00:28:32.240 --> 00:28:35.920]  弟子們,今天你有沒有隨時準備
[00:28:35.920 --> 00:28:37.680]  去聽神的說話呢?
[00:28:37.680 --> 00:28:38.880]  如果你有的時候
[00:28:38.880 --> 00:28:40.680]  當我們每一早上
[00:28:40.680 --> 00:28:42.560]  打開聖經看的時間
[00:28:42.560 --> 00:28:47.840]  神就會多和我們說話
[00:28:47.840 --> 00:28:51.160]  不僅聽命去呼召巴拉
[00:28:51.160 --> 00:28:53.880]  聽命去說這個戰略
[00:28:53.880 --> 00:28:55.960]  聽命去說預言
[00:28:55.960 --> 00:28:59.920]  底波拉更加是一個嚴肯的鼓勵者
[00:28:59.920 --> 00:29:02.200]  我一定會和你同去
[00:29:02.200 --> 00:29:04.160]  說話的鼓勵
[00:29:04.160 --> 00:29:08.560]  底波拉起來與巴拉一同往基底之去
[00:29:08.560 --> 00:29:10.200]  底波拉也同他上去
[00:29:10.200 --> 00:29:12.120]  三次來到廣道
[00:29:12.120 --> 00:29:13.760]  一起和他去
[00:29:13.760 --> 00:29:15.000]  一同合作
[00:29:15.000 --> 00:29:17.920]  一同前往成爲他的同路人
[00:29:17.920 --> 00:29:20.720]  更加給他有機會成功
[00:29:20.720 --> 00:29:24.240]  這個是真正的生命的師傅
[00:29:24.240 --> 00:29:27.280]  底波拉在他的世代裏
[00:29:27.280 --> 00:29:30.960]  用說話、用行動來鼓勵巴拉
[00:29:30.960 --> 00:29:32.000]  和他同行
[00:29:32.000 --> 00:29:34.600]  始終打敗敵人
[00:29:34.600 --> 00:29:38.040]  成爲後世青榮的信心英雄
[00:29:38.040 --> 00:29:41.440]  幫助巴拉打勝仗
[00:29:41.440 --> 00:29:47.600]  我想這是很重要的事情
[00:29:47.600 --> 00:29:49.160]  開戰之前
[00:29:49.160 --> 00:29:53.840]  底波拉同他說鼓勵他
[00:29:53.840 --> 00:29:54.760]  起來
[00:29:54.760 --> 00:29:59.320]  今日就是耶和華把西西拉交在你手中的日子
[00:29:59.320 --> 00:30:02.920]  耶和華豈不在你前面行嗎?
[00:30:02.920 --> 00:30:04.840]  於是巴拉下了他樸山
[00:30:04.840 --> 00:30:05.960]  追趕戰車
[00:30:05.960 --> 00:30:08.120]  軍隊一個也沒有留下
[00:30:08.120 --> 00:30:10.320]  就打勝了這場仗
[00:30:10.320 --> 00:30:14.200]  耶和華豈不在你前面行嗎?
[00:30:14.200 --> 00:30:19.240]  我想今天你聽完這一堂道的時間
[00:30:19.240 --> 00:30:22.120]  你什麼都不記得
[00:30:22.120 --> 00:30:23.040]  不要緊
[00:30:23.040 --> 00:30:25.360]  記得這一節的經文
[00:30:25.360 --> 00:30:30.000]  耶和華豈不在你前面行嗎?
[00:30:30.000 --> 00:30:37.480]  座言起行的鼓勵巴拉打勝仗
[00:30:37.480 --> 00:30:39.920]  海倫海納
[00:30:39.920 --> 00:30:46.520]  大家都知道是一個
[00:30:46.520 --> 00:30:48.240]  瞎了眼的人
[00:30:48.240 --> 00:30:53.520]  是一個又瞎又聾又啞的人
[00:30:53.520 --> 00:30:56.480]  但他是一個美國著名的女作家
[00:30:56.480 --> 00:30:57.480]  教育家
[00:30:57.480 --> 00:30:58.560]  慈善家
[00:30:58.560 --> 00:31:01.360]  社會活動家
[00:31:01.360 --> 00:31:02.960]  88年的裏面
[00:31:02.960 --> 00:31:08.040]  有87年生活在黑暗的裏面
[00:31:08.040 --> 00:31:12.080]  無聲音的世界裏面
[00:31:12.080 --> 00:31:13.600]  當他六七歲的時候
[00:31:13.600 --> 00:31:15.840]  他第一次與他的啓蒙老師
[00:31:15.840 --> 00:31:19.560]  安妮·沙利文相遇
[00:31:19.560 --> 00:31:25.200]  安妮以無比的耐性教他讀書、寫作、講說話
[00:31:25.200 --> 00:31:27.800]  令他用驚人的毅力
[00:31:27.800 --> 00:31:31.440]  完成了在哈佛大學四年的學業
[00:31:31.440 --> 00:31:32.880]  不僅如此
[00:31:32.880 --> 00:31:39.840]  海倫還爲改善盲人、聾人的工作和生活條件
[00:31:39.840 --> 00:31:41.360]  四處奔波
[00:31:41.360 --> 00:31:46.680]  爲美國海外盲人基金會去籌款
[00:31:46.680 --> 00:31:48.720]  創立慈善機構
[00:31:48.720 --> 00:31:51.400]  積極爲殘疾人祝福
[00:31:51.400 --> 00:31:52.120]  除此之外
[00:31:52.120 --> 00:31:54.840]  他一生還勤於寫作
[00:31:54.840 --> 00:31:59.360]  創作了14部文學作品
[00:31:59.360 --> 00:32:02.840]  這簡直是一個奇蹟
[00:32:02.840 --> 00:32:09.840]  我相信他的啓蒙老師安妮是功不可沒
[00:32:09.840 --> 00:32:15.440]  他更加陪海倫走過了47年的光陰
[00:32:15.440 --> 00:32:18.160]  直到離開世界
[00:32:18.160 --> 00:32:20.920]  是一個生命的師傅
[00:32:20.920 --> 00:32:26.520]  是建造生命工程的師傅
[00:32:26.520 --> 00:32:29.720]  安妮也在前幾天
[00:32:29.720 --> 00:32:35.840]  星期三的祈禱會梁榮新牧師也有用這個例子
[00:32:35.840 --> 00:32:41.280]  來講到安妮這位女士
[00:32:41.280 --> 00:32:43.600]  底波拉在她的世代裏
[00:32:43.600 --> 00:32:48.520]  信服、信靠
[00:32:48.520 --> 00:32:49.960]  發揮恩賜
[00:32:49.960 --> 00:32:50.880]  活出照明
[00:32:50.880 --> 00:32:52.640]  完成神的計劃
[00:32:52.640 --> 00:32:56.280]  正如黎希米在她的世代裏
[00:32:56.280 --> 00:33:00.360]  她完成了神的照明
[00:33:00.360 --> 00:33:03.000]  她翻到耶路撒冷重建城牆
[00:33:03.000 --> 00:33:07.360]  以斯帖因爲她是皇后的位分
[00:33:07.360 --> 00:33:08.880]  她有皇后的位分
[00:33:08.880 --> 00:33:11.200]  她找着機會來拯救同胞
[00:33:11.200 --> 00:33:15.360]  點子妹今天在我們香港這個處境
[00:33:15.360 --> 00:33:18.480]  在疫情全球蔓延的時候
[00:33:18.480 --> 00:33:23.200]  我們會不會對我們周圍的大環境感到很不開心
[00:33:23.200 --> 00:33:26.880]  又或者對自己的不足、缺乏很沮喪
[00:33:26.880 --> 00:33:29.800]  憂慮、經濟低迷
[00:33:29.800 --> 00:33:32.840]  我們的公司會不會財源減薪
[00:33:32.840 --> 00:33:34.600]  我們怎樣再供樓呢?
[00:33:34.600 --> 00:33:36.040]  怎樣養家呢?
[00:33:36.040 --> 00:33:38.560]  我們有很多不安
[00:33:38.560 --> 00:33:40.520]  沒錯,這些都是很真實
[00:33:40.520 --> 00:33:43.760]  令人擔心的事情
[00:33:43.760 --> 00:33:46.400]  所以我們更加需要彼此的關顧
[00:33:46.400 --> 00:33:49.400]  彼此的服侍
[00:33:49.400 --> 00:33:50.520]  彼此的留意
[00:33:50.520 --> 00:33:52.960]  我們弟兄姊妹的需要
[00:33:52.960 --> 00:33:55.560]  但我們可以再一次提醒自己
[00:33:55.560 --> 00:33:58.200]  我們獨特的身份和角色
[00:33:58.200 --> 00:34:01.080]  我們是神的子民
[00:34:01.080 --> 00:34:04.440]  耶和華豈不在你前面行嗎?
[00:34:04.440 --> 00:34:05.760]  弟兄姊妹
[00:34:05.760 --> 00:34:10.720]  耶和華豈不在你前面行嗎?
[00:34:10.720 --> 00:34:13.200]  在疫情肆虐的期間
[00:34:13.200 --> 00:34:16.840]  經濟預測雖然令人很擔心
[00:34:16.840 --> 00:34:19.800]  生計可能有艱難
[00:34:19.800 --> 00:34:27.280]  但我們再一次宣告:是神在我們前面行
[00:34:27.280 --> 00:34:29.360]  祂有奇妙的帶領
[00:34:29.360 --> 00:34:33.880]  讓我們能夠勇於經歷
[00:34:33.880 --> 00:34:36.800]  走過這些崎嶇不平的路
[00:34:36.800 --> 00:34:40.160]  我們仍然可以得勝
[00:34:40.160 --> 00:34:42.120]  弟兄姊妹,起來!
[00:34:42.120 --> 00:34:45.760]  因爲耶和華是在我們面前行
[00:34:45.760 --> 00:34:46.680]  在這一段時間
[00:34:46.680 --> 00:34:48.240]  當我們讀以塞雅書
[00:34:48.240 --> 00:34:50.080]  我們很喜歡以塞雅書
[00:34:50.080 --> 00:34:55.440]  以塞雅書的經文、信息、神自己的說話
[00:34:55.440 --> 00:34:57.160]  每一句、每一個字
[00:34:57.160 --> 00:34:59.560]  其實都給我們有安慰
[00:34:59.560 --> 00:35:01.520]  給我們有鼓勵
[00:35:01.520 --> 00:35:04.600]  好像在以塞雅書49章裏面說
[00:35:04.600 --> 00:35:07.560]  看我爲尊貴
[00:35:07.560 --> 00:35:10.000]  我的神是我的力量
[00:35:10.000 --> 00:35:11.320]  今天所讀過的
[00:35:11.320 --> 00:35:15.160]  我的蚌壁起字過短不能夠救贖嗎?
[00:35:15.160 --> 00:35:18.280]  我起無拯救之力嗎?
[00:35:18.280 --> 00:35:21.680]  我唯有我是安慰你們的
[00:35:21.680 --> 00:35:25.120]  你是誰竟然怕生命如草的世人
[00:35:25.120 --> 00:35:29.160]  卻忘記鋪張珠天、立定地基
[00:35:29.160 --> 00:35:31.080]  做你的耶和華?
[00:35:31.080 --> 00:35:32.880]  我是耶和華,你的神
[00:35:32.880 --> 00:35:37.680]  我攪動大海使海中的波浪澎湃
[00:35:37.680 --> 00:35:42.480]  萬君之耶和華是我的命
[00:35:42.480 --> 00:35:45.960]  耶和華是在我們前面走的
[00:35:45.960 --> 00:35:47.560]  不需要質疑
[00:35:47.560 --> 00:35:50.520]  不需要擔心
[00:35:50.520 --> 00:35:53.560]  底玻拉有多元的身份、角色
[00:35:53.560 --> 00:35:55.480]  她是妻子
[00:35:55.480 --> 00:35:56.800]  可能也是母親
[00:35:56.800 --> 00:35:59.560]  是先知、是法官、是治理者
[00:35:59.560 --> 00:36:01.600]  是調兵、顯仗者
[00:36:01.600 --> 00:36:04.760]  是承擔使命者、是動員者、是鼓勵者
[00:36:04.760 --> 00:36:06.120]  甚至她是詩人
[00:36:06.120 --> 00:36:08.080]  當我們看《史詩記》第五章的時候
[00:36:08.080 --> 00:36:10.320]  她和巴拉去作詩
[00:36:10.320 --> 00:36:13.800]  她對神的話語深信不疑
[00:36:13.800 --> 00:36:20.080]  就好像蜜蜂將神的話語一路傳遞出去
[00:36:20.080 --> 00:36:22.960]  她是拉比多的妻子
[00:36:22.960 --> 00:36:27.080]  拉比多這個名字是火把的意思
[00:36:27.080 --> 00:36:29.520]  她真的是拉比多的妻子
[00:36:29.520 --> 00:36:35.000]  就好像火把在黑暗裏燃點拯救的希望
[00:36:35.000 --> 00:36:38.000]  她在家庭、社區、政治的層面
[00:36:38.000 --> 00:36:41.640]  都勇於承擔使命,發揮神給她的恩賜
[00:36:41.640 --> 00:36:45.520]  活出揚名
[00:36:45.520 --> 00:36:49.520]  當我們來看這個故事的時候
[00:36:49.520 --> 00:36:55.040]  誰是真正的英雄呢?
[00:36:55.040 --> 00:36:57.520]  在這些敘述文體裏面
[00:36:57.520 --> 00:36:59.000]  在《聖經》裏面
[00:36:59.000 --> 00:37:01.200]  我們都要問一個問題
[00:37:01.200 --> 00:37:03.600]  神的角色是什麼?
[00:37:03.600 --> 00:37:06.320]  我們讀完這篇經文的時候
[00:37:06.320 --> 00:37:10.640]  我們可以怎樣來認識神?
[00:37:10.640 --> 00:37:13.640]  認識神是一位怎樣的神?
[00:37:13.640 --> 00:37:17.240]  我們這位神是有恩典、有憐憫的神
[00:37:17.240 --> 00:37:20.840]  以色列民犯罪惹怒神,死性不改
[00:37:20.840 --> 00:37:23.560]  但當他們呼求神拯救的時候
[00:37:23.560 --> 00:37:30.440]  神不計前言,赦免寬容
[00:37:30.440 --> 00:37:36.840]  我們是鐵頸銅額
[00:37:36.840 --> 00:37:40.640]  非常硬頸、橫頸的人
[00:37:40.640 --> 00:37:43.200]  但是神有恩典、有憐憫的神
[00:37:43.200 --> 00:37:44.960]  我們感謝神
[00:37:44.960 --> 00:37:47.680]  神是一位施行審判的神
[00:37:47.680 --> 00:37:50.120]  敵人多麼不可一世
[00:37:50.120 --> 00:37:53.040]  囂張的一代梟雄西西拉
[00:37:53.040 --> 00:37:56.840]  始終都要灰飛煙滅
[00:37:56.840 --> 00:37:58.680]  邪惡的勢力必定會終止
[00:37:58.680 --> 00:38:00.400]  在這場戰役裏面
[00:38:00.400 --> 00:38:03.880]  神召喚大自然風雨來參戰
[00:38:03.880 --> 00:38:05.920]  原來這場戰
[00:38:05.920 --> 00:38:10.800]  爲什麼神要將西西拉引渡到基順河呢?
[00:38:10.800 --> 00:38:12.920]  就是在基順河裏面
[00:38:12.920 --> 00:38:15.840]  神來使用風雨
[00:38:15.840 --> 00:38:18.480]  一場暴風雨
[00:38:18.480 --> 00:38:24.480]  然後那些水令到整個基順河氾濫
[00:38:24.480 --> 00:38:29.600]  有多少輛鐵戰車都無用
[00:38:29.600 --> 00:38:34.440]  所以全部在河裏氾濫的時候
[00:38:34.440 --> 00:38:38.160]  基順的急流沖走他們
[00:38:38.160 --> 00:38:47.000]  破解了這場無堅不摧的鐵戰車戰事
[00:38:47.000 --> 00:38:49.840]  祂是掌管自然界的神
[00:38:49.840 --> 00:38:52.560]  我們這位神更加是介入歷史
[00:38:52.560 --> 00:38:54.520]  導演一切的神
[00:38:54.520 --> 00:38:57.560]  或者你認爲底波拉是一個女超人
[00:38:57.560 --> 00:39:00.680]  鐵娘子在割爛當頭
[00:39:00.680 --> 00:39:02.960]  她承擔責任打敗敵軍
[00:39:02.960 --> 00:39:05.400]  海船勝利
[00:39:05.400 --> 00:39:08.920]  但是稍等一會兒
[00:39:08.920 --> 00:39:12.480]  當我們再放大這個故事來看的時間
[00:39:12.480 --> 00:39:16.480]  《敵人耶賓》開始四章一節
[00:39:16.480 --> 00:39:19.520]  《耶賓》結束四章二十四節
[00:39:19.520 --> 00:39:23.160]  祂將西西拉送上戰場
[00:39:23.160 --> 00:39:25.720]  底波拉講神語
[00:39:25.720 --> 00:39:28.120]  聽命呼召巴拉
[00:39:28.120 --> 00:39:29.360]  聽命講戰略
[00:39:29.360 --> 00:39:30.760]  聽命講預言
[00:39:30.760 --> 00:39:34.000]  坐言起行來鼓勵巴拉
[00:39:34.000 --> 00:39:37.440]  之後巴拉徵召軍隊
[00:39:37.440 --> 00:39:42.880]  卻是由一個婦人去結束這場戰事
[00:39:42.880 --> 00:39:46.360]  二十年的悽壓日子終於過去
[00:39:46.360 --> 00:39:48.000]  介入歷史
[00:39:48.000 --> 00:39:53.360]  導演定場戲的是上帝祂自己
[00:39:53.360 --> 00:39:55.560]  神是喜歡使用人的神
[00:39:55.560 --> 00:40:02.280]  最後神是喜歡用我們每一個的角色
[00:40:02.280 --> 00:40:05.520]  成就祂精彩絕倫的拯救大故事
[00:40:05.520 --> 00:40:09.840]  神既然可以使用身體有缺陷的左腰耳筏
[00:40:09.840 --> 00:40:12.760]  也可以使用外族的山家
[00:40:12.760 --> 00:40:15.880]  用杆牛棍打死六百個菲律斯人
[00:40:15.880 --> 00:40:20.240]  神喜歡用密封底波拉來傳講神語
[00:40:20.240 --> 00:40:22.520]  也喜歡用巴拉
[00:40:22.520 --> 00:40:26.320]  巴拉這個名字的意思是閃電俠
[00:40:26.320 --> 00:40:27.280]  他是閃電俠
[00:40:27.280 --> 00:40:29.880]  但是他是慢半拍的
[00:40:29.880 --> 00:40:31.040]  那麼
[00:40:31.040 --> 00:40:34.840]  究竟在第九節講的那個婦人是誰?
[00:40:34.840 --> 00:40:38.040]  耶和華要把西西拉交給一個婦人的首領
[00:40:38.040 --> 00:40:39.800]  其實在經文的十一節
[00:40:39.800 --> 00:40:42.880]  已經埋下了勝利的伏線
[00:40:42.880 --> 00:40:46.040]  是講到摩西的親戚希伯
[00:40:46.040 --> 00:40:48.800]  他爲了生計
[00:40:48.800 --> 00:40:52.480]  幫耶和華打工,鑄鐵
[00:40:52.480 --> 00:40:58.520]  所以那裏是講摩西鄂府荷巴的後裔
[00:40:58.520 --> 00:41:03.600]  基尼人希伯
[00:41:03.600 --> 00:41:06.120]  然後在第七節講到
[00:41:06.120 --> 00:41:12.960]  西西拉徒步跑到基尼人希伯之妻雅益的帳篷
[00:41:12.960 --> 00:41:16.960]  因爲下水王與希伯和平共處
[00:41:16.960 --> 00:41:19.960]  窮途末路的西西拉以爲
[00:41:19.960 --> 00:41:21.960]  投靠老闆的夥計
[00:41:21.960 --> 00:41:23.640]  可以拾回一條命
[00:41:23.640 --> 00:41:25.880]  誰知道自投羅網
[00:41:25.880 --> 00:41:27.440]  一睡不起
[00:41:27.440 --> 00:41:29.760]  他入了這個臨時收容所
[00:41:29.760 --> 00:41:31.360]  一切繳械
[00:41:31.360 --> 00:41:33.800]  有被蓋,有奶飲
[00:41:33.800 --> 00:41:36.960]  又叫雅益去看水
[00:41:36.960 --> 00:41:38.160]  諷刺的是
[00:41:38.160 --> 00:41:42.880]  這位疲乏沉睡的一代梟雄
[00:41:42.880 --> 00:41:48.600]  卻不能阻擋一個平凡的婦人雅益
[00:41:48.600 --> 00:41:52.360]  他只是使用他日日都用的一些工具
[00:41:52.360 --> 00:41:54.440]  因爲當時古代
[00:41:54.440 --> 00:41:57.560]  婦人是負責去起帳篷
[00:41:57.560 --> 00:41:59.240]  然後收帳篷
[00:41:59.240 --> 00:42:05.000]  一個錘子和一口帳膜的釘
[00:42:05.000 --> 00:42:07.880]  送他走上不歸之路
[00:42:07.880 --> 00:42:13.960]  當巴拉追到來的時候
[00:42:13.960 --> 00:42:16.080]  雅益出來迎接他
[00:42:16.080 --> 00:42:17.040]  對他說
[00:42:17.040 --> 00:42:20.720]  「來,我給你看你要找的人」
[00:42:20.720 --> 00:42:22.240]  他就進入帳篷
[00:42:22.240 --> 00:42:25.400]  看那西西拉已經倒在地上死了
[00:42:25.400 --> 00:42:29.400]  卻只還在他的太陽月中
[00:42:29.400 --> 00:42:32.120]  神纔是真正的主角
[00:42:32.120 --> 00:42:35.120]  神纔是真正的英雄
[00:42:35.120 --> 00:42:38.920]  聖經主張的不是男權、女權
[00:42:38.920 --> 00:42:41.520]  而是上帝掌權
[00:42:41.520 --> 00:42:44.080]  沒錯,帝波拉似乎被描寫成
[00:42:44.080 --> 00:42:46.200]  沒有瑕疵的事實
[00:42:46.200 --> 00:42:48.200]  但在大故事裏面
[00:42:48.200 --> 00:42:51.240]  他又是非常渺小
[00:42:51.240 --> 00:42:52.680]  在他的世代
[00:42:52.680 --> 00:42:55.840]  他完成了神所託付他的使命
[00:42:55.840 --> 00:42:58.920]  就走到舞臺
[00:42:58.920 --> 00:43:01.400]  但以色列民從通福節的
[00:43:01.400 --> 00:43:03.960]  這個慢性病毒的循環
[00:43:03.960 --> 00:43:06.120]  在四十年太平之後
[00:43:06.120 --> 00:43:09.800]  他們又行耶和華眼中看爲惡的事
[00:43:09.800 --> 00:43:12.120]  耶和華就將他們交在
[00:43:12.120 --> 00:43:15.080]  米顛手裏七年
[00:43:15.080 --> 00:43:18.720]  這是去到第六章第一節所講的
[00:43:18.720 --> 00:43:22.200]  甚至自知本身越來越失敗
[00:43:22.200 --> 00:43:26.440]  畢竟自知是指向一個
[00:43:26.440 --> 00:43:29.360]  終極的自知出現
