
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹,平安!
[00:17:44.700 --> 00:17:46.100]  有時候都會懷疑
[00:17:46.100 --> 00:17:48.000]  究竟神知不知道呢?
[00:17:48.000 --> 00:17:50.100]  或者神有沒有保守我呢?
[00:17:50.100 --> 00:17:52.100]  或者可能我們一邊侍奉
[00:17:52.100 --> 00:17:53.800]  一邊感到身心疲累
[00:17:53.800 --> 00:17:55.200]  一邊唱詩
[00:17:55.200 --> 00:17:57.800]  心裏面其實都很沉重的
[00:17:57.800 --> 00:17:59.100]  也都是一邊
[00:17:59.100 --> 00:18:01.700]  我們知道要有信心
[00:18:01.700 --> 00:18:05.700]  但同時對前路感到模糊
[00:18:05.700 --> 00:18:06.700]  但是
[00:18:06.700 --> 00:18:07.500]  保羅所說
[00:18:07.500 --> 00:18:10.300]  神賜下這個聖靈作為我們的印記
[00:18:10.300 --> 00:18:12.900]  就是保證我們屬於祂的
[00:18:12.900 --> 00:18:15.400]  神也都看顧祂的子民
[00:18:15.400 --> 00:18:17.700]  聖靈也都在我們裏面工作
[00:18:17.700 --> 00:18:19.700]  不單止讓我們在祈禱的時候
[00:18:19.700 --> 00:18:22.900]  能夠稱神為我們的父
[00:18:22.900 --> 00:18:23.900]  我們讀聖經的時候
[00:18:23.900 --> 00:18:25.000]  聽見神的話語的時候
[00:18:25.000 --> 00:18:27.400]  仍然會受感動
[00:18:27.400 --> 00:18:29.300]  在我們想犯罪的時候
[00:18:29.300 --> 00:18:31.700]  也都會被聖靈光照
[00:18:31.700 --> 00:18:33.000]  去催迫我們
[00:18:33.000 --> 00:18:34.700]  去迴轉
[00:18:34.700 --> 00:18:36.800]  回到神的面前
[00:18:36.800 --> 00:18:38.800]  也都讓我們在敬拜的當中
[00:18:38.800 --> 00:18:41.800]  嘗到神同在的真實
[00:18:41.800 --> 00:18:43.500]  以致我們在侍奉裏面
[00:18:43.500 --> 00:18:47.100]  並不是靠自己的能力去做的
[00:18:47.100 --> 00:18:48.400]  在第十四節經文裏面
[00:18:48.400 --> 00:18:49.700]  也都說到這個聖靈
[00:18:49.700 --> 00:18:52.200]  就是我們得基業的憑據
[00:18:52.200 --> 00:18:55.300]  這個基業並不是世上的財產財富
[00:18:55.300 --> 00:18:56.700]  而是第三節裏面所說到
[00:18:56.700 --> 00:18:58.800]  各樣天上屬靈的福氣
[00:18:58.800 --> 00:19:01.600]  而聖靈就是這個憑據
[00:19:01.600 --> 00:19:02.700]  我們的盼望
[00:19:02.700 --> 00:19:04.900]  並不是建基於我們身處的環境
[00:19:04.900 --> 00:19:06.600]  會怎樣好轉
[00:19:06.600 --> 00:19:09.200]  或者經濟由差轉好
[00:19:09.200 --> 00:19:14.300]  或者由低迷去到繁榮
[00:19:14.300 --> 00:19:15.800]  而建基於神
[00:19:15.800 --> 00:19:18.100]  已經在基督裏面
[00:19:18.100 --> 00:19:19.500]  在我們身上
[00:19:19.500 --> 00:19:23.400]  顯示出來的救贖工作
[00:19:23.400 --> 00:19:25.100]  神開始了這個工作
[00:19:25.100 --> 00:19:27.500]  也都會完成這個工作
[00:19:27.500 --> 00:19:30.500]  聖靈就是這方面的保證
[00:19:30.500 --> 00:19:32.500]  所以我們常常要回到神的面前
[00:19:32.500 --> 00:19:35.000]  求聖靈去更新我們的生命
[00:19:35.000 --> 00:19:37.300]  提醒我們知道
[00:19:37.300 --> 00:19:40.000]  我們是父神所愛的兒女
[00:19:40.000 --> 00:19:42.100]  是主耶穌基督所拯救
[00:19:42.100 --> 00:19:44.700]  寵教買俗回來的生命
[00:19:44.700 --> 00:19:47.700]  也都有聖靈在我們生命當中引證
[00:19:47.700 --> 00:19:50.900]  要是承受各樣福氣的人
[00:19:50.900 --> 00:19:53.900]  這樣我們才能夠有力量
[00:19:53.900 --> 00:19:55.200]  向前去出發
[00:19:55.200 --> 00:19:58.700]  對神繼續有一份的盼望
[00:19:58.700 --> 00:20:00.600]  而聖靈感動人的力量
[00:20:00.600 --> 00:20:02.500]  功效可以很大
[00:20:02.500 --> 00:20:03.900]  在這裏分享一位
[00:20:03.900 --> 00:20:08.800]  浸信會先賢的宣教故事
[00:20:08.800 --> 00:20:10.500]  大家猜一下
[00:20:10.500 --> 00:20:13.100]  在亞洲的地區
[00:20:13.100 --> 00:20:15.900]  擁有最大的浸信會群體
[00:20:15.900 --> 00:20:20.100]  在哪個國家呢?
[00:20:20.100 --> 00:20:21.500]  不知道大家會不會在想
[00:20:21.500 --> 00:20:24.500]  可能是一些先進的地方
[00:20:24.500 --> 00:20:27.500]  或者是一些人多的地方
[00:20:27.500 --> 00:20:29.100]  印尼、菲律賓
[00:20:29.100 --> 00:20:31.500]  或者甚至台灣、香港
[00:20:31.500 --> 00:20:32.700]  都不是
[00:20:32.700 --> 00:20:34.600]  在亞洲以人數來說
[00:20:34.600 --> 00:20:38.900]  最大的浸信會群體在緬甸
[00:20:38.900 --> 00:20:40.400]  不是吧?
[00:20:40.400 --> 00:20:41.600]  緬甸通常給我們的印象
[00:20:41.600 --> 00:20:43.100]  在新聞裏面播的是什麼呢?
[00:20:43.100 --> 00:20:45.700]  軍政府、獨裁
[00:20:45.700 --> 00:20:48.100]  囚禁住昂山素姬
[00:20:48.100 --> 00:20:50.400]  有KK元詐騙很多人
[00:20:50.400 --> 00:20:53.000]  包括香港人在當中被騙
[00:20:53.000 --> 00:20:54.500]  去做苦工
[00:20:54.500 --> 00:20:58.100]  有些佛教文化相當根深蒂固的國家
[00:20:58.100 --> 00:21:01.400]  但原來緬甸浸信會聯會是
[00:21:01.400 --> 00:21:05.200]  亞洲裏面最大的浸信會的一個組織
[00:21:05.200 --> 00:21:09.700]  也是在緬甸裏面最大的基督教宗派
[00:21:09.700 --> 00:21:13.700]  根據2025年世界浸聯會的資料
[00:21:13.700 --> 00:21:17.900]  在緬甸有5500間浸信教會
[00:21:17.900 --> 00:21:20.700]  有超過170萬的會友
[00:21:20.700 --> 00:21:24.200]  有49間神學院和聖經學院
[00:21:24.200 --> 00:21:28.300]  而他們在緬甸裏面超過130個民族
[00:21:28.300 --> 00:21:30.100]  有九成都是佛教徒
[00:21:30.100 --> 00:21:33.300]  相對地社會動盪的當中
[00:21:33.300 --> 00:21:36.500]  亦留意上作炎作光
[00:21:36.500 --> 00:21:39.500]  而一切的開始都是19世紀
[00:21:39.500 --> 00:21:42.200]  200年前一對夫婦的毀身
[00:21:42.200 --> 00:21:45.400]  嫁得心Donny Ram Judson
[00:21:45.400 --> 00:21:49.900]  他和他太太1813年去到緬甸的仰光
[00:21:49.900 --> 00:21:52.700]  當時福音是未到的
[00:21:52.700 --> 00:21:54.300]  當時都是王國
[00:21:54.300 --> 00:21:58.500]  當地的法律是禁止人改信宗教的
[00:21:58.500 --> 00:22:02.300]  假如不信他們的佛教
[00:22:02.300 --> 00:22:05.300]  於是就要死刑事後
[00:22:05.300 --> 00:22:06.800]  這個環境當中
[00:22:06.800 --> 00:22:09.700]  因為新的文化新的文字
[00:22:09.700 --> 00:22:12.600]  用了很多時間去學習當地的語言
[00:22:12.600 --> 00:22:14.700]  經歷過當地的疾病
[00:22:14.700 --> 00:22:17.400]  甚至英國和緬甸打仗的時候
[00:22:17.400 --> 00:22:18.200]  都不理會
[00:22:18.200 --> 00:22:20.600]  他是美國浸信會的宣教士
[00:22:20.600 --> 00:22:21.800]  見到他西人的樣子
[00:22:21.800 --> 00:22:23.300]  於是就抓了他
[00:22:23.300 --> 00:22:28.100]  就是囚禁了一年半載
[00:22:28.100 --> 00:22:30.900]  但他仍然堅持學習語言
[00:22:30.900 --> 00:22:31.900]  傳福音
[00:22:31.900 --> 00:22:34.800]  甚至在當中翻譯聖經
[00:22:34.800 --> 00:22:37.200]  成為緬甸的文字
[00:22:37.200 --> 00:22:38.400]  由沒有基督徒開始
[00:22:38.400 --> 00:22:39.700]  在六年之後
[00:22:39.700 --> 00:22:42.800]  有第一位信徒叫做吾洛
[00:22:42.800 --> 00:22:45.000]  相信吾洛也是一位知識份子
[00:22:45.000 --> 00:22:48.000]  因為他寫信給Judson
[00:22:48.000 --> 00:22:51.300]  在內容裏面說到
[00:22:51.300 --> 00:22:53.500]  你們三位就是宣教士
[00:22:53.500 --> 00:22:54.400]  來到緬甸
[00:22:54.400 --> 00:22:56.000]  原來不是為了做生意
[00:22:56.000 --> 00:22:58.200]  而是為了宣揚耶穌基督
[00:22:58.200 --> 00:23:01.400]  永恆神的兒子的信仰
[00:23:01.400 --> 00:23:03.100]  我已經聆聽並且理解
[00:23:03.100 --> 00:23:05.100]  心裏面充滿喜樂和愛
[00:23:05.100 --> 00:23:08.200]  我相信耶穌基督為世人受死
[00:23:08.200 --> 00:23:09.900]  贖了世人的罪
[00:23:09.900 --> 00:23:12.400]  我自己是一個背負重擔的人
[00:23:12.400 --> 00:23:14.100]  深感罪孽深重
[00:23:14.100 --> 00:23:16.700]  理當承受罪的懲罰
[00:23:16.700 --> 00:23:19.100]  因此我願意歸順主耶穌基督
[00:23:19.100 --> 00:23:21.600]  願意接受真理成為祂的門徒
[00:23:21.600 --> 00:23:23.500]  我懇請你們繼續向我
[00:23:23.500 --> 00:23:25.600]  去解明上帝的信仰
[00:23:25.600 --> 00:23:27.800]  使我舊有的性情得以平氣
[00:23:27.800 --> 00:23:31.000]  使我新的性情得以改善
[00:23:31.000 --> 00:23:34.000]  這封書信
[00:23:34.000 --> 00:23:36.400]  格德森在緬甸服侍了四十年
[00:23:36.400 --> 00:23:37.600]  由沒有基督徒開始
[00:23:37.600 --> 00:23:39.200]  到安息主懷的時候
[00:23:39.200 --> 00:23:41.600]  有七千多位信徒
[00:23:41.600 --> 00:23:45.000]  他在緬甸裏面從事的語文工作
[00:23:45.000 --> 00:23:47.000]  聖經翻譯的工作
[00:23:47.000 --> 00:23:50.400]  他聖經在1840年緬甸文字出版
[00:23:50.400 --> 00:23:53.000]  亦都成為當地很重要的文化遺產
[00:23:53.000 --> 00:23:54.200]  甚至在仰光大學裏面
[00:23:54.200 --> 00:23:56.000]  亦有他的紀念堂在當中
[00:23:56.000 --> 00:23:59.400]  紀念他對文化的貢獻
[00:23:59.400 --> 00:24:03.000]  這些就是聖靈在當中的力量
[00:24:03.000 --> 00:24:06.600]  怎樣讓感動的一對夫婦
[00:24:06.600 --> 00:24:08.000]  在這裏傳福音
[00:24:08.000 --> 00:24:10.800]  以致讓多人來得福
[00:24:10.800 --> 00:24:12.800]  而我們蒙恩蒙福的時候
[00:24:12.800 --> 00:24:14.400]  我們不僅僅看見
[00:24:14.400 --> 00:24:16.600]  聖經裏面保羅的描述
[00:24:16.600 --> 00:24:17.800]  看見在歷史裏面
[00:24:17.800 --> 00:24:18.800]  浸信會的先賢
[00:24:18.800 --> 00:24:20.600]  怎樣來實踐使命
[00:24:20.600 --> 00:24:22.000]  我們今天
[00:24:22.000 --> 00:24:23.800]  我們又怎樣實踐使命
[00:24:23.800 --> 00:24:28.800]  怎樣讓神的榮耀得著稱讚呢
[00:24:28.800 --> 00:24:30.600]  當我們知道
[00:24:30.600 --> 00:24:33.000]  我們有天父的揀選
[00:24:33.000 --> 00:24:36.400]  有主耶穌基督的救恩在我們身上
[00:24:36.400 --> 00:24:38.800]  有聖靈作為我們的恩基
[00:24:38.800 --> 00:24:41.400]  我們就不應該在時刻去想
[00:24:41.400 --> 00:24:42.600]  我的生命是我的
[00:24:42.600 --> 00:24:44.400]  我喜歡怎樣過活
[00:24:44.400 --> 00:24:46.600]  就是我的事
[00:24:46.600 --> 00:24:48.800]  反而我們需要問
[00:24:48.800 --> 00:24:52.400]  怎樣用神賜給我們的恩賜
[00:24:52.400 --> 00:24:53.600]  賜給我們的時間
[00:24:53.600 --> 00:24:55.400]  或者不同的光環裏面
[00:24:55.400 --> 00:25:00.800]  怎樣來傳遞神的福氣
[00:25:00.800 --> 00:25:04.000]  神要你在哪裏做見證呢
[00:25:04.000 --> 00:25:06.800]  神要你怎樣去榮耀祂呢
[00:25:06.800 --> 00:25:10.200]  我們每個人都可能有不同的
[00:25:10.200 --> 00:25:11.800]  生命的道路
[00:25:11.800 --> 00:25:14.000]  神給我們有不同的份
[00:25:14.000 --> 00:25:15.600]  但是我們都需要記得
[00:25:15.600 --> 00:25:18.400]  我們要讓蒙恩的身份
[00:25:18.400 --> 00:25:20.600]  去塑造我們的生活
[00:25:20.600 --> 00:25:23.200]  我們需要讓救贖的恩典
[00:25:23.200 --> 00:25:27.600]  推動我們成為人和神和好的一個見證
[00:25:27.600 --> 00:25:29.600]  要讓聖靈的恩基
[00:25:29.600 --> 00:25:31.000]  繼續堅固
[00:25:31.000 --> 00:25:33.200]  讓我們在生活裏面有盼望
[00:25:33.200 --> 00:25:34.800]  不單止我們自己有盼望
[00:25:34.800 --> 00:25:38.000]  也要將這份盼望和別人分享
[00:25:38.000 --> 00:25:39.800]  有時候我們所做的
[00:25:39.800 --> 00:25:42.000]  在人的眼中看來很微小
[00:25:42.000 --> 00:25:43.600]  一次的探訪
[00:25:43.600 --> 00:25:45.400]  一句是鼓勵
[00:25:45.400 --> 00:25:47.600]  一句是為人抬頭
[00:25:47.600 --> 00:25:49.200]  但是在神的角度裏面
[00:25:49.200 --> 00:25:52.200]  這些都不是徒然的
[00:25:52.200 --> 00:25:53.600]  在這裏簡單分享一下
[00:25:53.600 --> 00:25:56.800]  九龍城浸信會的社會服務處
[00:25:56.800 --> 00:25:58.200]  在這幾個月裏面
[00:25:58.200 --> 00:26:01.200]  支援弘福縣方面的服事
[00:26:01.200 --> 00:26:03.000]  在前一陣子也曾經組織過
[00:26:03.000 --> 00:26:04.400]  二載的服事
[00:26:04.400 --> 00:26:06.200]  就是幫助弘福縣的居民
[00:26:06.200 --> 00:26:07.800]  回他們燒了家
[00:26:07.800 --> 00:26:09.200]  收拾物資
[00:26:09.200 --> 00:26:12.600]  搬到他們被安置的新的居所裏面
[00:26:12.600 --> 00:26:15.600]  當中也有不少城鎮弟兄姊妹參與的
[00:26:15.600 --> 00:26:16.400]  不論開車
[00:26:16.400 --> 00:26:18.200]  不論幫忙搬東西
[00:26:18.200 --> 00:26:22.400]  我們收到很多很多的回響
[00:26:22.400 --> 00:26:23.400]  其中包括
[00:26:23.400 --> 00:26:24.200]  有人說
[00:26:24.200 --> 00:26:27.600]  真的很多謝你們兩次免費載我回弘福縣
[00:26:27.600 --> 00:26:28.600]  很感恩
[00:26:28.600 --> 00:26:29.600]  一切都順利
[00:26:29.600 --> 00:26:31.400]  有緣相聚
[00:26:31.400 --> 00:26:33.600]  也有旁觀者說
[00:26:33.600 --> 00:26:36.600]  今早我在啟福居門口等車
[00:26:36.600 --> 00:26:38.000]  見到很多浸信會的義工
[00:26:38.000 --> 00:26:40.400]  很細心地照顧弘福縣的居民
[00:26:40.400 --> 00:26:42.800]  你們真是好
[00:26:42.800 --> 00:26:44.000]  而上個月
[00:26:44.000 --> 00:26:50.400]  也接觸到在烏溪沙赤嶺新村二十四位弘福的居民
[00:26:50.400 --> 00:26:53.600]  接載他們來到城鎮教會參觀
[00:26:53.600 --> 00:26:56.200]  由其中部阿傑儀去介紹教會
[00:26:56.200 --> 00:26:59.000]  社會服務處也送上歡迎的禮物
[00:26:59.000 --> 00:27:01.600]  也讓居民參觀我們的禮堂
[00:27:01.600 --> 00:27:04.800]  其中中心了解各樣的服務
[00:27:04.800 --> 00:27:10.200]  早前的居民也希望有些湯水水果
[00:27:10.200 --> 00:27:13.800]  於是我們透過城鎮各位的捐款
[00:27:13.800 --> 00:27:16.200]  分別兩次有派湯的行動
[00:27:16.200 --> 00:27:17.800]  派了三百戶
[00:27:17.800 --> 00:27:21.400]  當中甚至在啟福區裏面
[00:27:21.400 --> 00:27:25.200]  管理處也容讓我們可以放一些聖經在那裏
[00:27:25.200 --> 00:27:27.600]  讓居民可以隨便拿
[00:27:27.600 --> 00:27:29.200]  也盼望神的話語
[00:27:29.200 --> 00:27:32.800]  成為他們能夠接觸信仰的機會
[00:27:32.800 --> 00:27:35.000]  所以在這裏先放口風
[00:27:35.000 --> 00:27:36.400]  各個城長班
[00:27:36.400 --> 00:27:38.800]  我們不單止教會是做社會服務
[00:27:38.800 --> 00:27:45.200]  因為我們的目標也是讓人能夠看見神的恩典
[00:27:45.200 --> 00:27:47.000]  讓人能夠認識主耶穌
[00:27:47.000 --> 00:27:54.600]  所以漸漸社會服務需要與本地差傳一起去做
[00:27:54.600 --> 00:27:56.400]  尤其是當啟德
[00:27:56.400 --> 00:27:58.200]  當落成簡約公屋的時候
[00:27:58.200 --> 00:28:02.400]  就有很多幾千戶新的家庭落戶的時候
[00:28:02.400 --> 00:28:04.600]  大家在準備侍工的時候
[00:28:04.600 --> 00:28:09.800]  不要照常經 照過往可以照做的
[00:28:09.800 --> 00:28:13.600]  而是要想想我們怎樣來參與福音工作裏面
[00:28:13.600 --> 00:28:16.600]  怎樣來安排好我們的城長班
[00:28:16.600 --> 00:28:20.000]  以致我們可以接待到新的朋友和家庭
[00:28:20.000 --> 00:28:21.600]  在當中參與
[00:28:21.600 --> 00:28:25.200]  是一個很大的機會 很大的禍場
[00:28:25.200 --> 00:28:27.600]  今天外面在紅地毯的位置
[00:28:27.600 --> 00:28:29.400]  九龍城浸信會社會服務處
[00:28:29.400 --> 00:28:33.400]  也為了這個月尾在九龍區賣旗籌款
[00:28:33.400 --> 00:28:36.400]  去招募義工和一些應捐的
[00:28:36.400 --> 00:28:41.200]  請弟兄姊妹們完了崇拜之後都多多支持
[00:28:41.200 --> 00:28:45.000]  到最後了
[00:28:45.000 --> 00:28:50.800]  保羅在二弗所說裏面第一章這段讚美說話裏面
[00:28:50.800 --> 00:28:55.000]  讓我們看到神賜給我們天上各樣屬靈的福氣
[00:28:55.000 --> 00:28:58.400]  而這些福氣並不是世界能夠給
[00:28:58.400 --> 00:29:02.000]  也更加不是世界可以奪得去的
[00:29:02.000 --> 00:29:04.000]  而是這份福氣、這份恩典
[00:29:04.000 --> 00:29:06.400]  差遣我們進入到世界裏面
[00:29:06.400 --> 00:29:09.400]  要我們活出屬神子民的生命
[00:29:09.400 --> 00:29:11.000]  見證基督的救恩
[00:29:11.000 --> 00:29:15.400]  直到神的榮耀得著稱讚
[00:29:15.400 --> 00:29:17.800]  在今天我們可以思想一下
[00:29:17.800 --> 00:29:20.000]  究竟我們怎樣去珍惜
[00:29:20.000 --> 00:29:24.600]  自己在基督裏面蒙恩的身份呢?
[00:29:24.600 --> 00:29:27.200]  有時有些事你知道自己身份的時候
[00:29:27.200 --> 00:29:31.400]  你就不會做的
[00:29:31.400 --> 00:29:35.000]  假如你是一位高官
[00:29:35.000 --> 00:29:37.000]  或者一個大企業的高管
[00:29:37.000 --> 00:29:43.600]  你就不會在街上隨便扔垃圾
[00:29:43.600 --> 00:29:46.600]  或者我們也想一下
[00:29:46.600 --> 00:29:49.600]  究竟我們怎樣活出
[00:29:49.600 --> 00:29:52.400]  我們作為神兒女身份的生活
[00:29:52.400 --> 00:29:54.400]  讓基督的救贖可以改變我們的生活
[00:29:54.400 --> 00:29:57.000]  改變我們的看法
[00:29:57.000 --> 00:30:00.400]  並且我們怎樣去靠著聖靈
[00:30:00.400 --> 00:30:04.600]  在教會、在家庭、在社會職場當中
[00:30:04.600 --> 00:30:07.000]  去活出使命呢?
[00:30:07.000 --> 00:30:08.400]  我希望我們城鎮家
[00:30:08.400 --> 00:30:12.000]  不單止是一個蒙恩蒙福的群體
[00:30:12.000 --> 00:30:15.600]  更加是因為蒙恩而懂得去感恩
[00:30:15.600 --> 00:30:19.600]  因為蒙福而願意將這些祝福帶給別人
[00:30:19.600 --> 00:30:21.200]  更加因為屬於基督
[00:30:21.200 --> 00:30:26.000]  而活出一個使命的群體
[00:30:26.000 --> 00:30:27.800]  最後讓我們讀一讀
[00:30:27.800 --> 00:30:30.800]  再讀一次第一章三四六節
[00:30:30.800 --> 00:30:32.600]  成為我們的鼓勵
[00:30:32.600 --> 00:30:33.600]  預備起
[00:30:33.600 --> 00:30:37.600]  願眾讚歸於我們主耶穌基督的父神
[00:30:37.600 --> 00:30:39.800]  他在基督裡曾賜給我們
[00:30:39.800 --> 00:30:42.000]  天上各樣屬靈的福氣
[00:30:42.000 --> 00:30:44.800]  就如神從創立世界以前
[00:30:44.800 --> 00:30:47.400]  在基督裡揀選了我們
[00:30:47.400 --> 00:30:50.200]  使我們在他面前成為聖傑
[00:30:50.200 --> 00:30:52.000]  沒有瑕疵
[00:30:52.000 --> 00:30:55.600]  使他榮耀的恩典得著稱讚
[00:30:55.600 --> 00:30:58.200]  第三節經文
[00:30:58.200 --> 00:31:01.600]  讓我們有一點半分鐘一分鐘思想的時間
[00:31:01.600 --> 00:31:03.800]  究竟神跟你說什麼話呢?
[00:31:03.800 --> 00:31:05.200]  對你有什麼提醒呢?
[00:31:05.200 --> 00:31:07.200]  接著帶領大家祈禱
[00:31:07.200 --> 00:31:21.800]  我們一起祈禱
[00:31:21.800 --> 00:31:24.400]  天父我們感謝你
[00:31:24.400 --> 00:31:27.600]  因為你揀選了我們在基督裡面
[00:31:27.600 --> 00:31:29.400]  也因為愛我們
[00:31:29.400 --> 00:31:33.400]  讓我們得著兒女的名分
[00:31:33.400 --> 00:31:35.200]  我們感謝主耶穌基督
[00:31:35.200 --> 00:31:39.000]  在十字架上用他的寶血救贖我們
[00:31:39.000 --> 00:31:41.800]  使我們過凡得到赦免
[00:31:41.800 --> 00:31:44.000]  並且有聖靈保衛師
[00:31:44.000 --> 00:31:47.600]  作為我們屬於神的印記
[00:31:47.600 --> 00:31:50.600]  並且賜給我們盼望
[00:31:50.600 --> 00:31:53.000]  求神你更新我們的心
[00:31:53.000 --> 00:31:56.400]  使我們不單止知道自己蒙恩蒙福
[00:31:56.400 --> 00:31:59.800]  更加願意在我們的家庭職場
[00:31:59.800 --> 00:32:02.200]  社會裡面活出使命
[00:32:02.200 --> 00:32:04.800]  成為你恩典的見證
[00:32:04.800 --> 00:32:08.000]  讓你榮耀的名得著稱讚
[00:32:08.000 --> 00:32:09.000]  我們一起祈禱
[00:32:09.000 --> 00:32:11.200]  是奉主耶穌基督的聖名祈求
[00:32:11.200 --> 00:32:12.000]  阿門
