
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹 各位大朋友 小朋友
[00:19:19.000 --> 00:19:21.000]  他們就不會生氣了
[00:19:21.000 --> 00:19:23.000]  當然當中有它的用處
[00:19:23.000 --> 00:19:24.000]  但你會發覺
[00:19:24.000 --> 00:19:26.000]  很多的家庭開始用物質
[00:19:26.000 --> 00:19:29.000]  來安撫著孩子
[00:19:29.000 --> 00:19:31.000]  因此無止境
[00:19:31.000 --> 00:19:33.000]  沒有原則的情況下
[00:19:33.000 --> 00:19:35.000]  不斷供應很多的物質
[00:19:35.000 --> 00:19:37.000]  而表達那種
[00:19:37.000 --> 00:19:40.000]  好像是愛的表達
[00:19:40.000 --> 00:19:44.000]  但卻不知道要付上時間
[00:19:44.000 --> 00:19:47.000]  來陪伴和教養
[00:19:47.000 --> 00:19:48.000]  因此你會發覺
[00:19:48.000 --> 00:19:49.000]  很多小孩子
[00:19:49.000 --> 00:19:51.000]  在香港特別的情況就是
[00:19:51.000 --> 00:19:54.000]  很多小孩子慢慢會很自我
[00:19:54.000 --> 00:19:57.000]  他發覺這個世界也要聽他的
[00:19:57.000 --> 00:19:58.000]  有什麼事情
[00:19:58.000 --> 00:19:59.000]  哭多兩句
[00:19:59.000 --> 00:20:00.000]  哀多兩句
[00:20:00.000 --> 00:20:01.000]  爸爸就會改變
[00:20:01.000 --> 00:20:03.000]  媽媽就會疼他
[00:20:03.000 --> 00:20:06.000]  要他給他所要的東西
[00:20:06.000 --> 00:20:08.000]  因此在這種情況下
[00:20:08.000 --> 00:20:10.000]  很自我
[00:20:10.000 --> 00:20:12.000]  在那種很自我的情況下
[00:20:12.000 --> 00:20:15.000]  但反而變得很脆弱
[00:20:15.000 --> 00:20:16.000]  因為
[00:20:16.000 --> 00:20:17.000]  為什麼
[00:20:17.000 --> 00:20:19.000]  未經過紀律
[00:20:19.000 --> 00:20:21.000]  未經過風浪
[00:20:21.000 --> 00:20:22.000]  很多時候
[00:20:22.000 --> 00:20:23.000]  小小事情發生
[00:20:23.000 --> 00:20:25.000]  他就受不住
[00:20:25.000 --> 00:20:30.000]  他就會甚至自尋短見
[00:20:30.000 --> 00:20:32.000]  有些時候你會察覺
[00:20:32.000 --> 00:20:34.000]  過份的愛錫
[00:20:34.000 --> 00:20:36.000]  甚至變成了溺愛
[00:20:36.000 --> 00:20:38.000]  而適得其反
[00:20:38.000 --> 00:20:40.000]  但聖經就是
[00:20:40.000 --> 00:20:42.000]  清楚講出一件事情
[00:20:42.000 --> 00:20:44.000]  你們作父母的
[00:20:44.000 --> 00:20:47.000]  你們要去管理自己的家
[00:20:47.000 --> 00:20:49.000]  要教 要養
[00:20:49.000 --> 00:20:52.000]  要幫助你的子女成長
[00:20:52.000 --> 00:20:54.000]  我記得很多弟兄姊妹
[00:20:54.000 --> 00:20:56.000]  也分享過他們在家庭當中
[00:20:56.000 --> 00:20:58.000]  有家庭的崇拜
[00:20:58.000 --> 00:21:00.000]  家庭的祭壇
[00:21:00.000 --> 00:21:02.000]  不一定是一些很嚴肅
[00:21:02.000 --> 00:21:05.000]  大家就拿著幾本聖經
[00:21:05.000 --> 00:21:06.000]  一起研讀的
[00:21:06.000 --> 00:21:08.000]  那種的家庭崇拜
[00:21:08.000 --> 00:21:09.000]  一位弟兄講到
[00:21:09.000 --> 00:21:11.000]  他說我們家庭崇拜的時候
[00:21:11.000 --> 00:21:12.000]  我們很開心的
[00:21:12.000 --> 00:21:14.000]  我們一起在這裡吃一些東西
[00:21:14.000 --> 00:21:18.000]  而且一起開心地玩一些遊戲
[00:21:18.000 --> 00:21:19.000]  然後甚至有些
[00:21:19.000 --> 00:21:22.000]  很多時候有些酉長問答
[00:21:22.000 --> 00:21:24.000]  孩子無論是兒童還是少年
[00:21:24.000 --> 00:21:26.000]  都一起在這裡參與
[00:21:26.000 --> 00:21:29.000]  但是他說在家庭的崇拜裡面
[00:21:29.000 --> 00:21:32.000]  我們一起讀一些聖經
[00:21:32.000 --> 00:21:34.000]  但是也會有一些時間
[00:21:34.000 --> 00:21:37.000]  是會講一件事情
[00:21:37.000 --> 00:21:38.000]  什麼事情呢?
[00:21:38.000 --> 00:21:43.000]  他們說我們會彼此欣賞
[00:21:43.000 --> 00:21:44.000]  跟兒子說
[00:21:44.000 --> 00:21:47.000]  有什麼欣賞妹妹呢?
[00:21:47.000 --> 00:21:50.000]  哥哥就說想不到
[00:21:50.000 --> 00:21:52.000]  想一想
[00:21:52.000 --> 00:21:59.000]  最近他幫我撿了我的香蕉皮
[00:21:59.000 --> 00:22:01.000]  我吃完東西丟在這裡
[00:22:01.000 --> 00:22:02.000]  他幫我撿了
[00:22:02.000 --> 00:22:04.000]  他很乖
[00:22:04.000 --> 00:22:08.000]  彼此欣賞對方曾經所做的事情
[00:22:08.000 --> 00:22:11.000]  另外他們會同時講
[00:22:11.000 --> 00:22:13.000]  有什麼要改善
[00:22:13.000 --> 00:22:15.000]  有什麼要改善
[00:22:15.000 --> 00:22:16.000]  大家有一個提醒
[00:22:16.000 --> 00:22:17.000]  在那個時候
[00:22:17.000 --> 00:22:19.000]  其實父母是在發揮一種
[00:22:19.000 --> 00:22:23.000]  管理孩子生活的一種方式
[00:22:23.000 --> 00:22:25.000]  我想說一點
[00:22:25.000 --> 00:22:28.000]  大家都有機會可能聽我提過
[00:22:28.000 --> 00:22:29.000]  我很相信
[00:22:29.000 --> 00:22:34.000]  也很支持家庭有家庭會議
[00:22:34.000 --> 00:22:35.000]  在我自己的孩子
[00:22:35.000 --> 00:22:37.000]  當他們小時候
[00:22:37.000 --> 00:22:40.000]  我們定期有家庭會議
[00:22:40.000 --> 00:22:42.000]  講會議的時候好像很嚴肅
[00:22:42.000 --> 00:22:43.000]  但事實上
[00:22:43.000 --> 00:22:45.000]  也都是一些很開心的時候
[00:22:45.000 --> 00:22:46.000]  我們習慣了
[00:22:46.000 --> 00:22:47.000]  我們自己的家庭
[00:22:47.000 --> 00:22:49.000]  開會的時候
[00:22:49.000 --> 00:22:50.000]  就會坐下來一起
[00:22:50.000 --> 00:22:52.000]  用一些很好的奶茶
[00:22:52.000 --> 00:22:55.000]  一起去斟斟喝喝
[00:22:55.000 --> 00:22:56.000]  然後買一些
[00:22:56.000 --> 00:22:59.000]  孩子最喜歡吃的東西
[00:22:59.000 --> 00:23:01.000]  我不說什麼了
[00:23:01.000 --> 00:23:04.000]  大家一起很開心地吃東西
[00:23:04.000 --> 00:23:05.000]  聊聊天
[00:23:05.000 --> 00:23:07.000]  然後我們一邊聊天的時候
[00:23:07.000 --> 00:23:09.000]  我們就說很多話
[00:23:09.000 --> 00:23:13.000]  最近好像看很多電視
[00:23:13.000 --> 00:23:15.000]  是嗎?很多電視嗎?
[00:23:15.000 --> 00:23:17.000]  一邊吃一邊聊的時候
[00:23:17.000 --> 00:23:20.000]  不如我們大家有個規矩
[00:23:20.000 --> 00:23:24.000]  以後每人每天看半個鐘頭電視
[00:23:24.000 --> 00:23:26.000]  我半個鐘頭啊?
[00:23:26.000 --> 00:23:27.000]  兒子很聰明
[00:23:27.000 --> 00:23:28.000]  馬上跟妹妹說
[00:23:28.000 --> 00:23:30.000]  將來我看半個鐘頭
[00:23:30.000 --> 00:23:31.000]  你有機會看
[00:23:31.000 --> 00:23:32.000]  你看半個鐘頭
[00:23:32.000 --> 00:23:33.000]  我都看了
[00:23:33.000 --> 00:23:36.000]  不過大家商量一下看什麼
[00:23:36.000 --> 00:23:39.000]  然後終於
[00:23:39.000 --> 00:23:41.000]  無論是半個鐘頭還是一個鐘頭
[00:23:41.000 --> 00:23:44.000]  每一天是一個小時看電視
[00:23:44.000 --> 00:23:47.000]  然後就規範了一些事情
[00:23:47.000 --> 00:23:51.000]  免得那件事情沒了節制
[00:23:51.000 --> 00:23:52.000]  很多我想起
[00:23:52.000 --> 00:23:56.000]  當時有的我們家庭的禮貌月
[00:23:56.000 --> 00:23:59.000]  我們家庭有的相親相愛月
[00:23:59.000 --> 00:24:00.000]  都在那些時候
[00:24:00.000 --> 00:24:02.000]  我們一起訂出來
[00:24:02.000 --> 00:24:04.000]  是有想也有罰的
[00:24:04.000 --> 00:24:06.000]  也都在那個時候幫助孩子
[00:24:06.000 --> 00:24:07.000]  知道生活上
[00:24:07.000 --> 00:24:10.000]  要怎樣安排他們的起居
[00:24:10.000 --> 00:24:11.000]  他們的生活
[00:24:11.000 --> 00:24:13.000]  也都知道怎樣去做
[00:24:13.000 --> 00:24:15.000]  不同要做的事情
[00:24:15.000 --> 00:24:16.000]  在家庭裏面
[00:24:16.000 --> 00:24:18.000]  用你的方法
[00:24:18.000 --> 00:24:21.000]  留心去管理自己的家
[00:24:21.000 --> 00:24:24.000]  讓子女知道當走的路
[00:24:24.000 --> 00:24:25.000]  因此聖經裏面
[00:24:25.000 --> 00:24:27.000]  你記得在當才再看的時候
[00:24:27.000 --> 00:24:29.000]  聖經就說
[00:24:29.000 --> 00:24:31.000]  凡事端莊順服
[00:24:31.000 --> 00:24:33.000]  或者另一方面的了解
[00:24:33.000 --> 00:24:36.000]  就是端端莊莊地
[00:24:36.000 --> 00:24:38.000]  使兒女順服
[00:24:38.000 --> 00:24:41.000]  另一處聖經的翻譯說到
[00:24:41.000 --> 00:24:44.000]  用可尊敬的態度
[00:24:44.000 --> 00:24:46.000]  來幫助孩子
[00:24:46.000 --> 00:24:47.000]  管理孩子
[00:24:47.000 --> 00:24:49.000]  這個可尊敬的態度
[00:24:49.000 --> 00:24:51.000]  當然不是剛才我們所說的
[00:24:51.000 --> 00:24:53.000]  用一些高壓的手法
[00:24:53.000 --> 00:24:57.000]  或者用一些野兒女氣的方式
[00:24:57.000 --> 00:24:58.000]  聖經所說
[00:24:58.000 --> 00:24:59.000]  要羞辱他
[00:24:59.000 --> 00:25:02.000]  要令他聽自己的話為止
[00:25:02.000 --> 00:25:03.000]  不是
[00:25:03.000 --> 00:25:05.000]  是一些可尊敬的方式
[00:25:05.000 --> 00:25:07.000]  意味著帶著好的榜樣
[00:25:07.000 --> 00:25:08.000]  帶著愛心
[00:25:08.000 --> 00:25:11.000]  誠實地去窺勸
[00:25:11.000 --> 00:25:12.000]  去勉勵
[00:25:12.000 --> 00:25:13.000]  去體諒
[00:25:13.000 --> 00:25:14.000]  去安慰
[00:25:14.000 --> 00:25:16.000]  去幫助
[00:25:16.000 --> 00:25:17.000]  在這些情況之下
[00:25:17.000 --> 00:25:20.000]  帶領孩子能夠可以順服
[00:25:20.000 --> 00:25:22.000]  知道神的心意
[00:25:22.000 --> 00:25:23.000]  去順服父母
[00:25:23.000 --> 00:25:26.000]  也順服天上的父
[00:25:26.000 --> 00:25:29.000]  走人生要走的路
[00:25:29.000 --> 00:25:31.000]  各位我們中間做父母的
[00:25:31.000 --> 00:25:33.000]  或者你將會做父母的
[00:25:33.000 --> 00:25:35.000]  人生的路上
[00:25:35.000 --> 00:25:37.000]  如果你愛你的家庭
[00:25:37.000 --> 00:25:38.000]  你就留心
[00:25:38.000 --> 00:25:40.000]  付上心力
[00:25:40.000 --> 00:25:43.000]  去管理自己的家
[00:25:43.000 --> 00:25:45.000]  我們剛才所談到的
[00:25:45.000 --> 00:25:46.000]  各位弟兄姊妹
[00:25:46.000 --> 00:25:48.000]  你的愛
[00:25:48.000 --> 00:25:50.000]  不單是在口裡
[00:25:50.000 --> 00:25:53.000]  去孝敬父母
[00:25:53.000 --> 00:25:56.000]  也要知道去管理自己的家庭
[00:25:56.000 --> 00:26:00.000]  讓你的愛是很真實地去表現出來
[00:26:00.000 --> 00:26:04.000]  我想回自己人生的路
[00:26:04.000 --> 00:26:06.000]  我自己很蒙恩
[00:26:06.000 --> 00:26:08.000]  我講多一句
[00:26:08.000 --> 00:26:10.000]  就在我自己成長過程當中
[00:26:10.000 --> 00:26:12.000]  我的父親對我的愛
[00:26:12.000 --> 00:26:14.000]  是我永遠不忘記的
[00:26:14.000 --> 00:26:16.000]  我還很記得
[00:26:16.000 --> 00:26:21.000]  有一次當我自己發高燒
[00:26:21.000 --> 00:26:23.000]  在很多年之前
[00:26:23.000 --> 00:26:24.000]  那時候很小
[00:26:24.000 --> 00:26:26.000]  小學六年級
[00:26:26.000 --> 00:26:27.000]  六年級的時候
[00:26:27.000 --> 00:26:29.000]  但我長得也很高
[00:26:29.000 --> 00:26:32.000]  那時候好像有五呎七吋高
[00:26:32.000 --> 00:26:36.000]  也挺高大的一個少年
[00:26:36.000 --> 00:26:39.000]  但半夜發高燒
[00:26:39.000 --> 00:26:41.000]  發高燒的時候
[00:26:41.000 --> 00:26:43.000]  我自己當然迷迷糊糊
[00:26:43.000 --> 00:26:46.000]  但那個時候也沒有什麼方法
[00:26:46.000 --> 00:26:49.000]  但有些中藥舖
[00:26:49.000 --> 00:26:54.000]  有些中醫師住在中藥舖裡
[00:26:54.000 --> 00:26:57.000]  我很記得我們住在一些唐樓
[00:26:57.000 --> 00:26:59.000]  六層高的唐樓
[00:26:59.000 --> 00:27:02.000]  每一層有兩幢樓梯
[00:27:02.000 --> 00:27:03.000]  在那個時候
[00:27:03.000 --> 00:27:04.000]  模模糊糊
[00:27:04.000 --> 00:27:08.000]  我看到爸爸把我背起來
[00:27:08.000 --> 00:27:09.000]  背著我
[00:27:09.000 --> 00:27:13.000]  然後就在我的床上帶我下來
[00:27:13.000 --> 00:27:14.000]  六層樓
[00:27:14.000 --> 00:27:17.000]  由六層樓走到地下
[00:27:17.000 --> 00:27:19.000]  當時沒有電梯
[00:27:19.000 --> 00:27:21.000]  然後去到中醫藥舖
[00:27:21.000 --> 00:27:24.000]  在那裡敲門
[00:27:24.000 --> 00:27:27.000]  然後大聲地說
[00:27:27.000 --> 00:27:30.000]  看看我的兒子
[00:27:30.000 --> 00:27:34.000]  然後中醫師被吵醒
[00:27:34.000 --> 00:27:37.000]  走出來幫我打脈
[00:27:37.000 --> 00:27:40.000]  馬上幫我開一些藥
[00:27:40.000 --> 00:27:44.000]  然後父親就背著我
[00:27:44.000 --> 00:27:50.000]  然後帶我上六層樓回家
[00:27:50.000 --> 00:27:53.000]  那件事情我不會忘記
[00:27:53.000 --> 00:27:55.000]  也想作為父母親
[00:27:55.000 --> 00:27:58.000]  他們對我們的愛
[00:27:58.000 --> 00:28:01.000]  沒錯他們未必是完全的人
[00:28:01.000 --> 00:28:02.000]  但是一種愛
[00:28:02.000 --> 00:28:06.000]  很明顯有上帝的愛在其中
[00:28:06.000 --> 00:28:09.000]  上帝的心意就是讓父母子女
[00:28:09.000 --> 00:28:11.000]  在愛當中建立生命
[00:28:11.000 --> 00:28:15.000]  而你和我都曾經經歷過或多或少
[00:28:15.000 --> 00:28:17.000]  但你記得今天
[00:28:17.000 --> 00:28:19.000]  在你信了主之後
[00:28:19.000 --> 00:28:21.000]  你想到上帝的愛
[00:28:21.000 --> 00:28:23.000]  你父母的愛
[00:28:23.000 --> 00:28:25.000]  而你也靠著上帝的恩典
[00:28:25.000 --> 00:28:27.000]  去愛你身邊的家人
[00:28:27.000 --> 00:28:29.000]  愛你的子女
[00:28:29.000 --> 00:28:33.000]  讓你的家領受上帝的恩惠
[00:28:33.000 --> 00:28:36.000]  我們一起來祈禱
[00:28:36.000 --> 00:28:38.000]  大家一兩分鐘為你自己的家庭
[00:28:38.000 --> 00:28:40.000]  為你自己祈禱
[00:28:53.000 --> 00:28:56.000]  親愛的主我們同心仰望你
[00:28:56.000 --> 00:28:59.000]  主我們感謝你設立了家庭
[00:28:59.000 --> 00:29:03.000]  你賜給我們有父親母親
[00:29:03.000 --> 00:29:05.000]  主我們也真的體會
[00:29:05.000 --> 00:29:08.000]  我們有很多很多的虧欠
[00:29:08.000 --> 00:29:11.000]  但是主我們仍然相信
[00:29:11.000 --> 00:29:12.000]  你的愛
[00:29:12.000 --> 00:29:15.000]  即聖靈囂冠在我們的心中
[00:29:15.000 --> 00:29:18.000]  主求你保守我們屬於你的家庭
[00:29:18.000 --> 00:29:23.000]  即聖靈囂冠在我們的心中
[00:29:23.000 --> 00:29:26.000]  主求你保守我們屬於你的子民
[00:29:26.000 --> 00:29:29.000]  我們真的靠著你知道如何愛護
[00:29:29.000 --> 00:29:32.000]  我們的父母我們的家人
[00:29:32.000 --> 00:29:34.000]  主我們仰望你自己
[00:29:34.000 --> 00:29:36.000]  透過你自己聖經的說話
[00:29:36.000 --> 00:29:38.000]  引導我們知道如何
[00:29:38.000 --> 00:29:40.000]  來教養孩子
[00:29:40.000 --> 00:29:41.000]  怎樣來愛護
[00:29:41.000 --> 00:29:45.000]  甚至可能不是很可愛的身邊的家人
[00:29:45.000 --> 00:29:48.000]  而是你的吩咐
[00:29:48.000 --> 00:29:49.000]  當我們遵從的時候
[00:29:49.000 --> 00:29:50.000]  主我們知道
[00:29:50.000 --> 00:29:52.000]  你必然要賜福於我們
[00:29:52.000 --> 00:29:55.000]  就求主帶領我們眾弟姊妹
[00:29:55.000 --> 00:29:57.000]  如何將你自己的信仰
[00:29:57.000 --> 00:30:00.000]  來在家中實行出來
[00:30:00.000 --> 00:30:04.000]  以致你會喜悅我們都忘恩
[00:30:04.000 --> 00:30:06.000]  求主誰聽祈禱
[00:30:06.000 --> 00:30:08.000]  奉耶穌聖名祈求
[00:30:08.000 --> 00:30:09.000]  Amen
