
[00:00:00.000 --> 00:00:04.160]  我們讀一節的聖經在《題目太后書》第四章第二節
[00:20:16.040 --> 00:20:17.960]  拆毀累代的根基
[00:20:17.960 --> 00:20:21.120]  求神醫治他們的心靈
[00:20:21.120 --> 00:20:23.240]  醫治他們被棄絕的靈
[00:20:23.240 --> 00:20:26.280]  因爲神也深愛他們
[00:20:26.280 --> 00:20:28.000]  神仍然樂意眷顧他們
[00:20:28.000 --> 00:20:32.000]  第二點 今天生命河
[00:20:32.000 --> 00:20:33.320]  是一條神的江河
[00:20:33.320 --> 00:20:35.840]  是神愛的江河
[00:20:35.840 --> 00:20:39.960]  這爲什麼要讓生命河不斷湧流的原因
[00:20:39.960 --> 00:20:41.840]  因爲只有神的愛
[00:20:41.840 --> 00:20:45.280]  能夠將萬國萬民能夠帶來一致
[00:20:45.280 --> 00:20:46.960]  只有神的愛
[00:20:46.960 --> 00:20:51.800]  今天是我們能夠持續宣教的動力
[00:20:51.800 --> 00:20:52.800]  Amen
[00:20:52.800 --> 00:20:56.840]  所以第二要學習體會神對世人
[00:20:56.840 --> 00:20:58.120]  第三
[00:20:58.120 --> 00:21:01.920]  你要渴望看見神榮耀的彰顯
[00:21:01.920 --> 00:21:04.080]  給你朋友說渴望要看見神榮耀的彰顯
[00:21:04.080 --> 00:21:05.080]  跟他說
[00:21:08.000 --> 00:21:13.120]  我相信我們都渴望神榮耀的彰顯
[00:21:13.120 --> 00:21:14.760]  但請問你
[00:21:14.760 --> 00:21:21.560]  什麼地方是神選擇來彰顯他榮耀的地方
[00:21:21.560 --> 00:21:23.400]  以前我們常以爲神的榮耀
[00:21:23.400 --> 00:21:27.480]  一定要彰顯在神的聖殿裏面
[00:21:27.480 --> 00:21:29.240]  但我告訴你
[00:21:29.240 --> 00:21:33.320]  很多時候神的榮耀常常彰顯在我們人
[00:21:33.320 --> 00:21:36.480]  最意想不到的地方
[00:21:36.480 --> 00:21:39.680]  就好像主耶穌在降生的時候
[00:21:39.680 --> 00:21:42.920]  東方伯斯不是來朝拜他嗎
[00:21:42.920 --> 00:21:45.960]  按照人的想法怎麼想
[00:21:45.960 --> 00:21:51.000]  君王都應當降生在京城
[00:21:51.000 --> 00:21:53.400]  所以東方伯斯毫不考慮
[00:21:53.400 --> 00:21:55.960]  就走到耶路撒冷
[00:21:55.960 --> 00:22:01.080]  去宮殿裏面去尋找榮耀的君王吧
[00:22:01.080 --> 00:22:03.440]  卻沒想到神的榮耀
[00:22:03.440 --> 00:22:08.440]  卻是彰顯在馬朝的裏面
[00:22:08.440 --> 00:22:09.600]  在《出埃及記》當中
[00:22:09.600 --> 00:22:11.800]  有一次摩西向神祈求說
[00:22:11.800 --> 00:22:15.800]  求你顯出你的榮耀給我看
[00:22:15.800 --> 00:22:18.160]  這不是我們的渴望跟禱告嗎
[00:22:18.160 --> 00:22:21.640]  主要求你顯明的榮耀給我看
[00:22:21.640 --> 00:22:23.560]  神怎麼回答呢
[00:22:23.560 --> 00:22:25.760]  我們看《出埃及記》三章十八十九節
[00:22:25.760 --> 00:22:28.280]  這裏摩西說求你顯出你的榮耀給我看
[00:22:28.280 --> 00:22:30.280]  十九節我名統來你也來
[00:22:30.280 --> 00:22:34.400]  葉昊華說我要顯我一切的恩慈
[00:22:34.400 --> 00:22:36.200]  在你面前經過
[00:22:36.200 --> 00:22:38.040]  宣告我的名
[00:22:38.040 --> 00:22:40.640]  我要恩戴誰就恩戴誰
[00:22:40.640 --> 00:22:43.760]  要憐憫誰就憐憫誰
[00:22:43.760 --> 00:22:45.160]  換句話說神在回答
[00:22:45.160 --> 00:22:48.240]  你想看見我的榮耀嗎
[00:22:48.240 --> 00:22:52.480]  那你先來看我的恩慈吧
[00:22:52.480 --> 00:22:55.200]  意思就是什麼地方
[00:22:55.200 --> 00:22:59.360]  是神顯明他恩慈的地方
[00:22:59.360 --> 00:23:04.840]  什麼地方你才能看見神的榮耀
[00:23:04.840 --> 00:23:08.920]  原來神的榮耀是顯明在他顯恩慈的地方
[00:23:08.920 --> 00:23:11.440]  弟兄姐妹
[00:23:11.440 --> 00:23:12.680]  從這個角度來講
[00:23:12.680 --> 00:23:15.760]  聖殿的確是神榮耀彰顯的地方
[00:23:15.760 --> 00:23:16.240]  不是嗎
[00:23:16.240 --> 00:23:21.000]  因爲聖殿是神顯明恩慈的地方
[00:23:21.000 --> 00:23:23.320]  你我本來就是罪人
[00:23:23.320 --> 00:23:25.520]  根本不配來到神的面前
[00:23:25.520 --> 00:23:27.240]  今天我們能夠坐在這裏
[00:23:27.240 --> 00:23:29.680]  我們能夠站在神面一同來敬拜
[00:23:29.680 --> 00:23:35.120]  這個本身就是神極大的恩慈領導在我們身上
[00:23:35.120 --> 00:23:37.200]  但是我們看見聖殿
[00:23:37.200 --> 00:23:38.280]  不只是聖殿
[00:23:38.280 --> 00:23:41.640]  神要彰顯他榮耀的同在
[00:23:41.640 --> 00:23:44.640]  這些年我也發現一件事情
[00:23:44.640 --> 00:23:47.480]  常常在宣教工廠上
[00:23:47.480 --> 00:23:53.840]  更是神樂意彰顯他榮耀的地方
[00:23:53.840 --> 00:23:59.160]  我還記得我第一次去到多哥的時候
[00:23:59.160 --> 00:24:01.800]  那個時候隨着萬國主教步道團
[00:24:01.800 --> 00:24:05.480]  多哥的總幹事一竇牧師
[00:24:05.480 --> 00:24:09.280]  到他的家鄉米德瓦科培去步道
[00:24:09.280 --> 00:24:12.120]  我還記得當我一走進這個村落的時候
[00:24:12.120 --> 00:24:13.920]  真的看見這個村落
[00:24:13.920 --> 00:24:16.600]  真的非常地充滿污染
[00:24:16.600 --> 00:24:19.600]  充滿各樣的疾病
[00:24:19.600 --> 00:24:20.960]  爲什麼
[00:24:20.960 --> 00:24:23.360]  因爲你要知道非洲人
[00:24:23.360 --> 00:24:28.560]  他們拜神跟中國人傳統拜神是不大一樣
[00:24:28.560 --> 00:24:31.520]  中國人比較實際我發現
[00:24:31.520 --> 00:24:35.160]  把東西拜完了就自己喫掉了你知道嗎
[00:24:35.160 --> 00:24:37.080]  很實際
[00:24:37.080 --> 00:24:38.920]  非洲人不是這樣
[00:24:38.920 --> 00:24:42.080]  非洲人把雞殺了
[00:24:42.080 --> 00:24:45.640]  血還在流的就把丟到祭壇上
[00:24:45.640 --> 00:24:48.120]  任其腐爛
[00:24:48.120 --> 00:24:51.440]  你可以想象在那個祭壇旁邊
[00:24:51.440 --> 00:24:55.480]  蒼蠅啊蚊蟲啊各種病毒都充滿
[00:24:55.480 --> 00:24:58.440]  而井水就在祭壇的旁邊
[00:24:58.440 --> 00:25:01.040]  每天他們打水來飲用
[00:25:01.040 --> 00:25:03.120]  你就看見在這個村落裏面
[00:25:03.120 --> 00:25:05.160]  這河等地被污染
[00:25:05.160 --> 00:25:08.320]  充滿各樣的病菌
[00:25:08.320 --> 00:25:10.640]  那天我還記得當我站在那裏
[00:25:10.640 --> 00:25:13.000]  傳主耶穌就在福音
[00:25:13.000 --> 00:25:14.440]  突遭人信主的時候
[00:25:14.440 --> 00:25:16.800]  沒想到那一天
[00:25:16.800 --> 00:25:19.560]  那個村長站起來
[00:25:19.560 --> 00:25:23.560]  他說我要接受耶穌做我個人的救助
[00:25:23.560 --> 00:25:25.200]  當他信主之後
[00:25:25.200 --> 00:25:27.880]  他就對全村的人說
[00:25:27.880 --> 00:25:30.120]  從今天開始
[00:25:30.120 --> 00:25:33.120]  我們的村落不再殺雞祭神了
[00:25:33.120 --> 00:25:34.720]  阿里路亞
[00:25:34.720 --> 00:25:40.040]  結果第二年
[00:25:40.040 --> 00:25:41.520]  我再回到非洲的時候
[00:25:41.520 --> 00:25:43.200]  一座牧師就告訴我
[00:25:43.200 --> 00:25:44.920]  人牧師你要來看
[00:25:44.920 --> 00:25:45.760]  我說看什麼
[00:25:45.760 --> 00:25:46.920]  到這個村落再去看
[00:25:46.920 --> 00:25:47.880]  我說幹嘛去
[00:25:47.880 --> 00:25:50.080]  你一定要來
[00:25:50.080 --> 00:25:52.160]  我就跟着他去
[00:25:52.160 --> 00:25:53.680]  遠遠的
[00:25:53.680 --> 00:25:58.600]  我就看見一個很漂亮的水泥的建築被蓋起來
[00:25:58.600 --> 00:26:02.440]  那可以說是在整個村落最漂亮的一個建築
[00:26:02.440 --> 00:26:04.160]  因爲他們住的都是茅草屋
[00:26:04.160 --> 00:26:06.320]  可是忽然間一羣茅草屋當中
[00:26:06.320 --> 00:26:08.880]  有一個很漂亮的水泥建築建起來
[00:26:08.880 --> 00:26:10.960]  我說那是什麼
[00:26:10.960 --> 00:26:15.440]  他說那是整個村民奉獻出來
[00:26:15.440 --> 00:26:19.000]  爲神所建造一個榮耀的教會
[00:26:19.000 --> 00:26:20.160]  阿里路亞
[00:26:20.160 --> 00:26:25.200]  我還記得獻堂典禮那天
[00:26:25.200 --> 00:26:28.200]  我真的有極大的喜樂在我裏面
[00:26:28.200 --> 00:26:32.920]  甚至比我們自己在這裏的獻堂更加的喜樂
[00:26:32.920 --> 00:26:33.920]  爲什麼喜樂
[00:26:33.920 --> 00:26:39.880]  我真心的喜樂是因爲看見一個本來是拜巫毒教的村落
[00:26:39.880 --> 00:26:42.960]  現在因着福 因着大能被改變
[00:26:42.960 --> 00:26:46.800]  現在全村所獻上最好的建築
[00:26:46.800 --> 00:26:49.960]  是爲了敬拜我們所信的獨一的真神
[00:26:49.960 --> 00:26:50.960]  阿里路亞
[00:26:50.960 --> 00:26:57.080]  我告訴你 我真的在那裏
[00:26:57.080 --> 00:27:00.760]  看見神的榮耀被彰顯出來了
[00:27:00.760 --> 00:27:02.200]  你們
[00:27:02.200 --> 00:27:07.760]  因爲今天我們是不是常常心中渴望看見神的榮耀彰顯
[00:27:07.760 --> 00:27:10.400]  我告訴你個祕訣吧
[00:27:10.400 --> 00:27:14.360]  你怎麼能看見神榮耀的彰顯呢
[00:27:14.360 --> 00:27:19.840]  那就是去到那最需要神恩慈的地方吧
[00:27:19.840 --> 00:27:23.120]  不是要你去爲他們哀嘆
[00:27:23.120 --> 00:27:27.640]  而是你成爲恩慈的管道
[00:27:27.640 --> 00:27:33.480]  就像主耶穌到塵肉身來到這黑暗的世界一樣
[00:27:33.480 --> 00:27:35.080]  從那角度來看
[00:27:35.080 --> 00:27:38.400]  到塵肉身有什麼榮耀可言
[00:27:38.400 --> 00:27:43.080]  到這麼污穢的地方有什麼榮耀可看
[00:27:43.080 --> 00:27:47.640]  但因爲神的恩典跟真理
[00:27:47.640 --> 00:27:51.520]  使人的生命得到改變
[00:27:51.520 --> 00:27:55.000]  使得他原來不配的地方
[00:27:55.000 --> 00:27:58.920]  神的榮耀能夠彰顯出來
[00:27:58.920 --> 00:28:03.120]  就你們是在神顯恩慈的地方
[00:28:03.120 --> 00:28:07.640]  我們才得以看見神的榮耀
[00:28:07.640 --> 00:28:14.240]  而這正是我們持續宣教的動力
[00:28:14.240 --> 00:28:16.400]  所以這一年求主幫助我們
[00:28:16.400 --> 00:28:19.360]  無論得時不得時
[00:28:19.360 --> 00:28:23.600]  無論擺在我們面前有多艱鉅的使命
[00:28:23.600 --> 00:28:28.480]  特別是我們現在所面對回教世界的堅固盈累
[00:28:28.480 --> 00:28:35.760]  無論如何我們都必須要重新尾聲繼續不斷地宣教
[00:28:35.760 --> 00:28:40.160]  特別是我常覺我們生活在北美的信徒
[00:28:40.160 --> 00:28:44.280]  我常覺神給我們這麼美好的資源跟裝備
[00:28:44.280 --> 00:28:49.200]  難道不就是爲了在這個末後的世代
[00:28:49.200 --> 00:28:52.480]  來完成神的大使命嗎
[00:28:52.480 --> 00:28:54.920]  Amen
[00:28:54.920 --> 00:28:58.360]  我知道在疫情期間很多人常常說主快來了
[00:28:58.360 --> 00:29:00.680]  再要再來
[00:29:00.680 --> 00:29:04.800]  我告訴你在主再來以前還要發生一件事情
[00:29:04.800 --> 00:29:08.480]  是福音要傳遍地界
[00:29:08.480 --> 00:29:11.600]  其實我們心中渴望主再來
[00:29:11.600 --> 00:29:14.600]  你期待主再來
[00:29:14.600 --> 00:29:20.560]  只有一件事情能夠加速主再來的腳步
[00:29:20.560 --> 00:29:22.760]  就努力傳福音
[00:29:22.760 --> 00:29:25.000]  遍傳世界
[00:29:25.000 --> 00:29:25.960]  Amen
[00:29:25.960 --> 00:29:30.240]  求主幫助我們能夠抓住現今的機會
[00:29:30.240 --> 00:29:35.360]  竭力擺上自己來爲神所使用
[00:29:35.360 --> 00:29:36.360]  Amen
