
[00:00:00.000 --> 00:00:02.480]  (主席) 請見慰平安
[00:16:15.960 --> 00:16:18.840]  (主席) 猶太人講屬血氣就係指人
[00:16:18.840 --> 00:16:21.880]  (主席) 所以我哋針對嘅對象我哋唔係人
[00:16:21.880 --> 00:16:25.400]  (主席) 我哋唔係話呢 呢個人犯罪嘅
[00:16:25.400 --> 00:16:29.800]  (主席) 我真係要點樣針對佢
[00:16:29.800 --> 00:16:34.680]  (主席) 而係話我哋針對嘅係讓到呢個人犯罪嘅
[00:16:34.680 --> 00:16:42.840]  (主席) 背後嘅呢一個屬靈嘅呢一個魔鬼嘅權勢
[00:16:42.840 --> 00:16:47.080]  (主席) 人係要被姑息 被拯救
[00:16:47.080 --> 00:16:51.320]  (主席) 而且係讓我哋呢係為神呢係贏取過嚟嘅
[00:16:51.320 --> 00:16:55.240]  (主席) 我哋要鬥爭嘅對象我哋針對嘅對象呢
[00:16:55.240 --> 00:16:58.840]  (主席) 係嗰惡者係魔鬼殺彈自己本身
[00:16:58.840 --> 00:17:00.440]  (主席) 而且我哋打呢場仗呢
[00:17:00.440 --> 00:17:06.520]  (主席) 唔係肉體上面嘅爭鬥 唔係你一拳我一王咁樣
[00:17:06.520 --> 00:17:09.400]  (主席) 而係話我哋係喺屬靈上面
[00:17:09.400 --> 00:17:12.600]  (主席) 就係話喺思想上面 喺信仰上面
[00:17:12.600 --> 00:17:16.200]  (主席) 喺價值觀上面我哋打嘅一場仗
[00:17:16.200 --> 00:17:23.320]  (主席) 所以我係需要用勸導 用身體力行去贏呢一場嘅仗
[00:17:23.320 --> 00:17:31.240]  (主席) 去贏取神佢自己所揀選嘅 佢自己嘅子民
[00:17:31.240 --> 00:17:35.160]  (主席) 殺彈嘅工作呢其實就係高舉佢自己
[00:17:35.160 --> 00:17:38.600]  (主席) 佢嘅目的呢就係要去敵對神
[00:17:38.600 --> 00:17:41.800]  (主席) 所以佢攻擊屬神嘅人呢
[00:17:41.800 --> 00:17:47.000]  (主席) 就係因為我哋係同耶穌基督有關
[00:17:47.000 --> 00:17:51.240]  (主席) 唔係因為我哋係人啦 因為我哋係屬血氣
[00:17:51.240 --> 00:17:57.720]  (主席) 而且普羅話我哋係與執政掌權管轄嘅幽暗世界嘅
[00:17:57.720 --> 00:18:00.440]  (主席) 與天空屬靈氣嘅惡魔
[00:18:00.440 --> 00:18:03.560]  (主席) 所以我哋唔係講緊一個嘅殺彈
[00:18:03.560 --> 00:18:11.240]  (主席) 我哋係講緊喺殺彈下面其實佢有佢嘅跟從者
[00:18:11.240 --> 00:18:13.400]  (主席) 聽嚟好似好恐怖係咪
[00:18:13.400 --> 00:18:18.360]  (主席) 但係我哋知道我哋所靠嘅係嗰一個大能大力嘅
[00:18:18.360 --> 00:18:24.040]  (主席) 而且耶穌基督已經喺十字架上復活嘅時候
[00:18:24.040 --> 00:18:27.480]  (主席) 畀我哋知道呢場仗已經打完㗎喇其實
[00:18:27.480 --> 00:18:29.560]  (主席) 耶穌已經贏咗㗎喇
[00:18:29.560 --> 00:18:35.480]  (主席) 但係殺彈所要嘅就係要人同佢一齊去沉淪
[00:18:35.480 --> 00:18:40.440]  (主席) 而佢嘅方法就係佢嘅詭計
[00:18:40.440 --> 00:18:44.760]  (主席) 所以當我哋去面對一個嘅敵人嘅時候
[00:18:44.760 --> 00:18:48.360]  (主席) 我哋係需要去保護我哋自己
[00:18:48.360 --> 00:18:50.760]  (主席) 軍服其中最重要嘅嘢就係
[00:18:50.760 --> 00:18:52.920]  (主席) 首先我可以保護到我自己先
[00:18:52.920 --> 00:18:57.800]  (主席) 然後我可以同對方去作戰
[00:18:57.800 --> 00:19:02.840]  (主席) 所以屬靈軍裝第二樣嘅嘢就係要保護士兵
[00:19:02.840 --> 00:19:04.120]  (主席) 可以保護到士兵嘅
[00:19:04.120 --> 00:19:06.760]  (主席) 呢個規格係我可以信賴得過嘅
[00:19:06.760 --> 00:19:13.160]  (主席) 我相信我著上身係可以保護到我嘅喺戰鬥上面
[00:19:13.160 --> 00:19:18.120]  (主席) 而且我係願意去著上呢樣嘅軍裝
[00:19:18.120 --> 00:19:21.000]  (主席) 我唔知大家有無留意前個禮拜
[00:19:21.000 --> 00:19:23.080]  (主席) 喺澳門賽車嘅時候
[00:19:23.080 --> 00:19:25.480]  (主席) 有一單嘅意外
[00:19:25.480 --> 00:19:27.880]  (主席) 就香港嘅選手
[00:19:27.880 --> 00:19:31.240]  (主席) 就轉彎嘅時候就撞咗埋欄
[00:19:31.240 --> 00:19:32.520]  (主席) 如果你就咁睇電視
[00:19:32.520 --> 00:19:34.920]  (主席) 好似都唔係好大件事
[00:19:34.920 --> 00:19:38.120]  (主席) 佢係沿住欄咁樣一路片過嚟
[00:19:38.120 --> 00:19:42.280]  (主席) 但係呢一位嘅賽車手就因此而死亡
[00:19:42.280 --> 00:19:45.960]  (主席) 有一啲嘅專家就話
[00:19:45.960 --> 00:19:50.360]  (主席) 好可能係因為佢喺車裏面
[00:19:50.360 --> 00:19:53.640]  (主席) 佢冇係戴好個頸箍
[00:19:53.640 --> 00:19:56.280]  (主席) 所以冇穩定好佢個頸嘅位置
[00:19:56.280 --> 00:19:57.800]  (主席) 當佢撞欄嘅時候
[00:19:57.800 --> 00:20:00.360]  (主席) 個頭揾咗出去而撞欄死嘅
[00:20:00.360 --> 00:20:02.600]  (主席) 另外一個可能性亦都係因為
[00:20:02.600 --> 00:20:06.760]  (主席) 佢架車嗰個嘅防滾架係焊接得唔好
[00:20:06.760 --> 00:20:08.760]  (主席) 一撞嘅時候就斷咗
[00:20:08.760 --> 00:20:11.880]  (主席) 而佢係因此而死嘅
[00:20:11.880 --> 00:20:14.680]  (主席) 無論如何 我哋喺度睇到
[00:20:14.680 --> 00:20:17.800]  (主席) 我哋去參賽好參戰好
[00:20:17.800 --> 00:20:19.960]  (主席) 我哋係要準備好嘅
[00:20:19.960 --> 00:20:22.760]  (主席) 有頸箍去保護你
[00:20:22.760 --> 00:20:25.720]  (主席) 你係要戴好個頸箍嘅
[00:20:25.720 --> 00:20:27.480]  (主席) 你就算去煮飯都係
[00:20:27.480 --> 00:20:29.160]  (主席) 你都要揸好衫袖
[00:20:29.160 --> 00:20:30.840]  (主席) 甚至最好揾條繩綁住先
[00:20:30.840 --> 00:20:33.000]  (主席) 唔係煮煮下又落落嚟
[00:20:33.000 --> 00:20:34.600]  (主席) 係好漏爆嘅
[00:20:34.600 --> 00:20:38.120]  (主席) 係會影響你嘅工作嘅
[00:20:38.120 --> 00:20:40.520]  (主席) 特別喺戰爭嘅時候
[00:20:40.520 --> 00:20:43.160]  (主席) 你開始戰爭之前
[00:20:43.160 --> 00:20:47.000]  (主席) 你係要將你會妨礙你活動嘅
[00:20:47.000 --> 00:20:50.600]  (主席) 你係揸好先 綁好先
[00:20:50.600 --> 00:20:52.520]  (主席) 而保羅就係話
[00:20:52.520 --> 00:20:56.040]  (主席) 要用真理當做帶子
[00:20:56.040 --> 00:20:57.880]  (主席) 嚟束腰
[00:20:57.880 --> 00:20:59.800]  (主席) 真理喺度嘅意思呢
[00:20:59.800 --> 00:21:02.440]  (主席) 就係神喺福音裏面
[00:21:02.440 --> 00:21:05.000]  (主席) 所顯明嘅救恩呢個真理
[00:21:05.000 --> 00:21:06.040]  (主席) 換句話講呢
[00:21:06.040 --> 00:21:08.520]  (主席) 就係耶穌係我哋嘅救主
[00:21:08.520 --> 00:21:10.200]  (主席) 係我哋生命嘅主
[00:21:10.200 --> 00:21:13.720]  (主席) 亦都係話我哋蒙恩得救嘅新人
[00:21:13.720 --> 00:21:16.120]  (主席) 呢一個行事為人嘅準則
[00:21:16.120 --> 00:21:17.720]  (主席) 係應該係點樣樣
[00:21:17.720 --> 00:21:23.720]  (主席) 喺《耶佛所書》4章25節到6章9節
[00:21:23.720 --> 00:21:25.240]  (主席) 全部就係講緊
[00:21:25.240 --> 00:21:26.760]  (主席) 我哋喺生活裏面
[00:21:26.760 --> 00:21:28.760]  (主席) 我哋點樣表現到
[00:21:28.760 --> 00:21:31.000]  (主席) 呢一個神兒女呢個身份
[00:21:31.000 --> 00:21:32.280]  (主席) 我哋喺教會裏面
[00:21:32.280 --> 00:21:33.480]  (主席) 與人相交
[00:21:33.480 --> 00:21:35.480]  (主席) 我哋喺屋企裏面
[00:21:35.480 --> 00:21:37.480]  (主席) 我哋作為父母
[00:21:37.480 --> 00:21:40.280]  (主席) 我哋作為子女甚至我哋作為主人
[00:21:40.280 --> 00:21:41.240]  (主席) 甚至我哋作為僕人
[00:21:41.240 --> 00:21:43.240]  (主席) 我哋係應該點樣活出
[00:21:43.240 --> 00:21:45.480]  (主席) 作為神子民嘅呢一個具體嘅
[00:21:45.480 --> 00:21:49.000]  (主席) 俾人睇得到嘅呢一個新人嘅表現
[00:21:49.000 --> 00:21:52.200]  (主席) 所以我哋係要清楚知道
[00:21:52.200 --> 00:21:54.440]  (主席) 我哋先至可以預備好
[00:21:54.440 --> 00:21:57.800]  (主席) 我哋去打呢一場屬命嘅戰爭
[00:21:57.800 --> 00:22:01.480]  (主席) 所以喺一章13節
[00:22:01.480 --> 00:22:02.360]  (主席) 保羅話
[00:22:02.360 --> 00:22:05.240]  (主席) 佢話我哋係因為聽見真理嘅道
[00:22:05.240 --> 00:22:08.760]  (主席) 就係嗰叫我哋得救嘅福音
[00:22:08.760 --> 00:22:11.640]  (主席) 真理作為束腰嘅大字
[00:22:11.640 --> 00:22:16.200]  (主席) 所指嘅就係我哋得救嘅福音
[00:22:16.200 --> 00:22:17.240]  (主席) 佢亦都講緊
[00:22:17.240 --> 00:22:20.760]  (主席) 係用公義作為護心鏡嚟遮空
[00:22:20.760 --> 00:22:23.400]  (主席) 公義點樣可以作為護心鏡嚟遮空呢
[00:22:23.400 --> 00:22:28.280]  (主席) 我哋睇一睇圖畫好冇呀
[00:22:28.280 --> 00:22:29.880]  (主席) 佢哋話護心鏡
[00:22:29.880 --> 00:22:33.400]  (主席) 護心鏡我哋可能腦海嘅印象
[00:22:33.400 --> 00:22:38.200]  (主席) 就好似睇清朝有個勇字咁樣中間
[00:22:38.200 --> 00:22:40.200]  (主席) 但係呢其實係Breath Plate
[00:22:40.200 --> 00:22:43.400]  (主席) 就係講緊護胸甲
[00:22:43.400 --> 00:22:46.440]  (主席) 就係保護我哋身體嘅
[00:22:46.440 --> 00:22:50.200]  (主席) 撒旦喺聖經裏面
[00:22:50.200 --> 00:22:51.960]  (主席) 對神嚟講
[00:22:51.960 --> 00:22:56.520]  (主席) 佢嘅意思係對抗神敵擋神嘅意思
[00:22:56.520 --> 00:22:58.200]  (主席) 但係對於人嚟講
[00:22:58.200 --> 00:23:01.560]  (主席) 撒旦嘅意思佢係控訴者
[00:23:01.560 --> 00:23:03.480]  (主席) 佢係控訴人嘅一位
[00:23:03.480 --> 00:23:07.640]  (主席) 即係喺啟示錄十二章十節
[00:23:07.640 --> 00:23:09.160]  (主席) 約翰華 佢話呢
[00:23:09.160 --> 00:23:13.400]  (主席) 嗰個喺神面前晝夜控告我哋弟兄嘅
[00:23:13.400 --> 00:23:16.360]  (主席) 就係呢個撒旦最終係被碎
[00:23:16.360 --> 00:23:18.600]  (主席) 被掟落去
[00:23:18.600 --> 00:23:22.280]  (主席) 所以撒旦對人嘅攻擊呢
[00:23:22.280 --> 00:23:25.240]  (主席) 就係去控訴人
[00:23:25.240 --> 00:23:28.280]  (主席) 我諗我哋人生
[00:23:28.280 --> 00:23:31.320]  (主席) 都少不免有多時都會犯錯
[00:23:31.320 --> 00:23:34.040]  (主席) 只不過係大同細嘅問題
[00:23:34.040 --> 00:23:36.360]  (主席) 可能有一啲我犯嘅錯誤
[00:23:36.360 --> 00:23:39.000]  (主席) 我哋可能係傷害人都好緊要
[00:23:39.000 --> 00:23:43.160]  (主席) 傷害到一個地步可能我哋自己都原諒唔到我哋自己
[00:23:43.160 --> 00:23:45.720]  (主席) 我哋唔敢去面對呢個人
[00:23:45.720 --> 00:23:49.400]  (主席) 可能我哋更加唔敢去面對神
[00:23:49.400 --> 00:23:52.600]  (主席) 撒旦就係咁樣控訴我哋
[00:23:52.600 --> 00:23:55.240]  (主席) 可能因著我哋過去嘅罪
[00:23:55.240 --> 00:23:56.600]  (主席) 佢控訴我哋
[00:23:56.600 --> 00:23:59.000]  (主席) 我哋已經係冇價值㗎啦
[00:23:59.000 --> 00:24:01.880]  (主席) 我哋係唔值得神嘅憐憫
[00:24:01.880 --> 00:24:09.720]  (主席) 我哋係冇可能繼續係神嘅兒女
[00:24:09.720 --> 00:24:13.880]  (主席) 猶大同彼得唔同嘅地方就係
[00:24:13.880 --> 00:24:16.920]  (主席) 彼得係懂得回頭
[00:24:16.920 --> 00:24:18.760]  (主席) 但係猶大呢
[00:24:18.760 --> 00:24:22.040]  (主席) 佢係內疚到個地步呢
[00:24:22.040 --> 00:24:25.640]  (主席) 佢係自己掉頸死咗
[00:24:25.640 --> 00:24:28.920]  (主席) 佢係被撒旦嘅控訴
[00:24:28.920 --> 00:24:32.840]  (主席) 佢係唔可以過到自己嘅關
[00:24:32.840 --> 00:24:36.280]  (主席) 所以當神係稱我哋
[00:24:36.280 --> 00:24:38.920]  (主席) 因著耶穌基督稱我哋為義嘅時候
[00:24:38.920 --> 00:24:41.000]  (主席) 撒旦唔可以再控訴我哋
[00:24:41.000 --> 00:24:42.680]  (主席) 羅馬書8章33節
[00:24:42.680 --> 00:24:43.560]  (主席) 保羅話呢
[00:24:43.560 --> 00:24:47.320]  (主席) 佢話誰能控告神所揀選的人呢
[00:24:47.320 --> 00:24:49.560]  (主席) 有神稱佢哋為義了
[00:24:49.560 --> 00:24:51.560]  (主席) 誰能定佢哋嘅罪呢
[00:24:51.560 --> 00:24:53.320]  (主席) 有基督耶穌已經死了
[00:24:53.320 --> 00:24:55.160]  (主席) 而且從死裡復活
[00:24:55.160 --> 00:24:56.360]  (主席) 現今在神的右邊
[00:24:56.360 --> 00:24:59.000]  (主席) 天天替我哋祈求
[00:24:59.000 --> 00:25:01.800]  (主席) 我哋作為神嘅兒女
[00:25:01.800 --> 00:25:03.800]  (主席) 神已經稱我哋為義
[00:25:03.800 --> 00:25:09.000]  (主席) 我哋係可以抵抗敵黨
[00:25:09.000 --> 00:25:12.040]  (主席) 撒旦對我哋嘅控訴
[00:25:12.040 --> 00:25:16.600]  (主席) 以義作為護心鏡去保護我哋
[00:25:16.600 --> 00:25:18.360]  (主席) 但係義亦都可以理解
[00:25:18.360 --> 00:25:22.840]  (主席) 就係真正係公義
[00:25:22.840 --> 00:25:25.240]  (主席) 喺第二次世界大戰嘅時候
[00:25:25.240 --> 00:25:31.880]  (主席) 德國有一個牧師叫馬丁尼莫拉
[00:25:31.880 --> 00:25:36.520]  (主席) 佢喺納粹興起之前
[00:25:36.520 --> 00:25:38.120]  (主席) 佢支持希特拉
[00:25:38.120 --> 00:25:44.440]  (主席) 但係當納粹越嚟越離譜嘅時候
[00:25:44.440 --> 00:25:46.280]  (主席) 佢開始去反對佢
[00:25:46.280 --> 00:25:48.920]  (主席) 到最後佢甚至係被收監
[00:25:48.920 --> 00:25:51.560]  (主席) 甚至喺戰爭結束之前
[00:25:51.560 --> 00:25:54.360]  (主席) 佢差啲就係被處死
[00:25:54.360 --> 00:25:58.440]  (主席) 佢寫咗一篇懺悔文
[00:25:58.440 --> 00:26:00.680]  (主席) 嗰篇懺悔文叫《起初他們》
[00:26:00.680 --> 00:26:02.200]  (主席) 個內容就係咁樣嘅
[00:26:02.200 --> 00:26:06.040]  (主席) 佢話 起初他們追殺共產主義者
[00:26:06.040 --> 00:26:10.200]  (主席) 我保持沉默 我不是共產主義者
[00:26:10.200 --> 00:26:12.520]  (主席) 當他們追殺社會民主主義者
[00:26:12.520 --> 00:26:16.920]  (主席) 我保持沉默 我不是社會民主主義者
[00:26:16.920 --> 00:26:19.560]  (主席) 當他們追殺工會成員
[00:26:19.560 --> 00:26:23.560]  (主席) 我沒站出來說話 我不是工會成員
[00:26:23.560 --> 00:26:25.080]  (主席) 當他們追殺猶太人
[00:26:25.080 --> 00:26:28.200]  (主席) 我保持沉默 我不是猶太人
[00:26:28.200 --> 00:26:30.840]  (主席) 當他們要追殺我
[00:26:30.840 --> 00:26:34.280]  (主席) 再也沒有人為我說話了
[00:26:34.280 --> 00:26:36.440]  (主席) 喺一個冇公義嘅世界
[00:26:36.440 --> 00:26:38.840]  (主席) 冇人係安全嘅
[00:26:38.840 --> 00:26:42.360]  (主席) 你係唔知道
[00:26:42.360 --> 00:26:45.160]  (主席) 惡禍係幾時臨到你
[00:26:45.160 --> 00:26:49.960]  (主席) 因為你再冇公義作為護心鏡
[00:26:49.960 --> 00:26:53.560]  (主席) 去保護我哋每一個人
[00:27:19.960 --> 00:27:24.760]  (主席) 平安福音要用鞋比喻平安福音
[00:27:24.760 --> 00:27:28.920]  (主席) 我哋睇到羅馬士兵嘅鞋係點樣
[00:27:28.920 --> 00:27:30.760]  (主席) 個鞋底有咩特別
[00:27:30.760 --> 00:27:32.760]  (主席) 好多釘
[00:27:32.760 --> 00:27:35.160]  (主席) 我哋睇到佢係涼鞋嚟嘅
[00:27:35.160 --> 00:27:36.520]  (主席) 通爽嘅
[00:27:36.520 --> 00:27:38.120]  (主席) 而落去佢係好多釘嘅
[00:27:38.120 --> 00:27:41.560]  (主席) 我話講係好方便佢行軍嘅
[00:27:41.560 --> 00:27:45.160]  (主席) 啲釘係讓佢打仗嘅時候佢企得穩
[00:27:45.160 --> 00:27:49.080]  (主席) 讓佢行軍嘅時候佢行得快
[00:27:49.080 --> 00:27:53.880]  (主席) 平安嘅福音係讓我哋心裏面穩妥
[00:27:53.880 --> 00:27:56.920]  (主席) 我哋係有平安穩妥喺裏面
[00:27:56.920 --> 00:27:59.160]  (主席) 我哋站立得穩
[00:27:59.160 --> 00:28:03.720]  (主席) 平安同和平係分唔開
[00:28:03.720 --> 00:28:08.280]  (主席) 我哋冇可能喺打得殺殺
[00:28:08.280 --> 00:28:09.880]  (主席) 吵吵鬧鬧裏面
[00:28:09.880 --> 00:28:13.240]  (主席) 呢啲唔和平裏面我哋係有平安嘅
[00:28:13.240 --> 00:28:15.800]  (主席) 唯有真正嘅和平裏面
[00:28:15.800 --> 00:28:17.480]  (主席) 我哋先至係有平安
[00:28:17.480 --> 00:28:20.040]  (主席) 我哋先至有穩妥
[00:28:20.040 --> 00:28:25.000]  (主席) 所以我哋著上平安福音作鞋
[00:28:25.000 --> 00:28:27.720]  (主席) 唔係淨額我站得穩我唔郁
[00:28:27.720 --> 00:28:30.760]  (主席) 其實我哋真係要係行軍嘅
[00:28:30.760 --> 00:28:32.680]  (主席) 我哋要係將呢個平安福音
[00:28:32.680 --> 00:28:34.840]  (主席) 係帶畀更多嘅人
[00:28:34.840 --> 00:28:37.080]  (主席) 讓呢個世界係更加和平
[00:28:37.080 --> 00:28:39.560]  (主席) 當呢個世界更加和平嘅時候
[00:28:39.560 --> 00:28:41.320]  (主席) 我哋係更加平安
[00:28:41.320 --> 00:28:44.520]  (主席) 我哋更加係穩妥
[00:28:44.520 --> 00:28:47.880]  (主席) 喺十六節 保羅又話
[00:28:47.880 --> 00:28:52.680]  (主席) 佢話我哋要攞住信德當作盾牌
[00:28:52.680 --> 00:28:57.160]  (主席) 去滅盡惡者一切嘅火箭
[00:28:57.160 --> 00:29:02.600]  (主席) 呢個惡者用火箭去攻擊神嘅軍隊
[00:29:02.600 --> 00:29:06.360]  (主席) 我哋睇一睇惡者嘅火箭係咩意思呢
[00:29:06.360 --> 00:29:10.280]  (主席) 呢個係一個圖去表達
[00:29:10.280 --> 00:29:13.800]  (主席) 喺一場羅馬時代嘅戰爭係點樣
[00:29:13.800 --> 00:29:16.120]  (主席) 雙方當然用刀用劍
[00:29:16.120 --> 00:29:18.840]  (主席) 但係佢哋亦都會用箭
[00:29:18.840 --> 00:29:21.640]  (主席) 特別將一啲點著咗嘅箭
[00:29:21.640 --> 00:29:25.960]  (主席) 向對方射過去
[00:29:25.960 --> 00:29:30.040]  (主席) 咁佢究竟呢個所謂惡者嘅火箭係咩呢
[00:29:30.040 --> 00:29:32.360]  (主席) 如果我哋睇返六章十一節
[00:29:32.360 --> 00:29:36.200]  (主席) 保羅話我哋要抵擋嘅係魔鬼嘅詭計
[00:29:36.200 --> 00:29:41.480]  (主席) 換句話講呢啲嘅火箭就係魔鬼嘅詭計
[00:29:41.480 --> 00:29:44.200]  (主席) 魔鬼其實唔係好犀利㗎咋
[00:29:44.200 --> 00:29:46.120]  (主席) 佢係用詭計㗎咋
[00:29:46.120 --> 00:29:48.200]  (主席) 佢係射啲暗箭㗎咋
[00:29:48.200 --> 00:29:50.600]  (主席) 佢係射啲火箭㗎咋
[00:29:50.600 --> 00:29:54.760]  (主席) 我哋所需要嘅係要用信德作為盾牌
[00:29:54.760 --> 00:29:58.440]  (主席) 係去抵擋佢呢啲嘅火箭
[00:29:58.440 --> 00:30:02.840]  (主席) 咁佢究竟呢啲火箭呢啲嘅詭計究竟係咩呢
[00:30:02.840 --> 00:30:04.680]  (主席) 我唔知大家最近有冇留意吓
[00:30:04.680 --> 00:30:06.760]  (主席) 我哋啲官場好流行嘅
[00:30:06.760 --> 00:30:13.800]  (主席) 而家我哋成日聽到嘅語言藝術
[00:30:13.800 --> 00:30:16.440]  (主席) 嗰個藝術係虛藝嘅藝
[00:30:16.440 --> 00:30:20.680]  (主席) 唔係插花藝術嗰個藝
[00:30:20.680 --> 00:30:22.280]  (主席) 咩叫語言藝術呢
[00:30:22.280 --> 00:30:26.360]  (主席) 就係話佢講嘅嘢假裏面係有啲真嘅
[00:30:26.360 --> 00:30:30.920]  (主席) 佢講嘅嘢嘅定義係扭曲咗嘅
[00:30:30.920 --> 00:30:33.000]  (主席) 撒旦就最叻呢樣嘢
[00:30:33.000 --> 00:30:41.480]  (主席) 我哋睇返喺《創世紀》 撒旦係點樣去引誘我哋嘅始祖
[00:30:41.480 --> 00:30:44.600]  (主席) 喺《三章一節》
[00:30:44.600 --> 00:30:47.800]  (主席) 佢講到蛇對夏娃娃對個女人話
[00:30:47.800 --> 00:30:50.280]  (主席) 佢話神喜事真說
[00:30:50.280 --> 00:30:52.680]  (主席) 佢話神邊度係真係咁講啫
[00:30:52.680 --> 00:30:54.760]  (主席) 神唔係真係咁講嘅
[00:30:54.760 --> 00:31:00.040]  (主席) 佢係喺度讓人開始懷疑同埋否定神嘅說話
[00:31:00.040 --> 00:31:03.080]  (主席) 而且佢對夏娃娃
[00:31:03.080 --> 00:31:06.920]  (主席) 佢話你食咗唔會一定死嘅
[00:31:06.920 --> 00:31:11.160]  (主席) 而且神知道你哋食嘅時候
[00:31:11.160 --> 00:31:13.080]  (主席) 你眼睛就明亮啦
[00:31:13.080 --> 00:31:16.680]  (主席) 你哋就如神能知道善惡
[00:31:16.680 --> 00:31:18.920]  (主席) 佢講呢句說話換句話講
[00:31:18.920 --> 00:31:22.440]  (主席) 佢係同夏娃講緊神係冇好心
[00:31:22.440 --> 00:31:25.880]  (主席) 佢知道你會好似佢一樣
[00:31:25.880 --> 00:31:27.640]  (主席) 所以佢唔畀你食
[00:31:27.640 --> 00:31:30.360]  (主席) 換句話講佢係重傷緊神
[00:31:30.360 --> 00:31:34.040]  (主席) 呢啲就係撒旦嘅語言藝術
[00:31:34.040 --> 00:31:35.560]  (主席) 就係佢嘅詭計
[00:31:35.560 --> 00:31:38.280]  (主席) 就係佢嘅火箭
[00:31:38.280 --> 00:31:41.720]  (主席) 但係其實中計嘅
[00:31:41.720 --> 00:31:45.080]  (主席) 係因為人自己本身嘅私慾
[00:31:45.080 --> 00:31:48.520]  (主席) 有人一書裏面有人講到
[00:31:48.520 --> 00:31:52.920]  (主席) 佢話凡世界上嘅事就好似肉體嘅情慾
[00:31:52.920 --> 00:31:55.480]  (主席) 眼目嘅情慾並今生嘅驕傲
[00:31:55.480 --> 00:31:59.000]  (主席) 唔係從父而來嘅乃至從世界而來嘅
[00:31:59.000 --> 00:32:03.400]  (主席) 如果我哋睇下夏娃點解會食呢個分別性愛樹嘅果子
[00:32:03.400 --> 00:32:06.280]  (主席) 我哋就明白約翰講緊乜嘢
[00:32:06.280 --> 00:32:11.240]  (主席) 夏娃話睇見果樹嘅果子好作食物
[00:32:11.240 --> 00:32:14.040]  (主席) 換句話講要滿足佢嘅食慾
[00:32:14.040 --> 00:32:15.640]  (主席) 佢肉體嘅情慾
[00:32:15.640 --> 00:32:17.400]  (主席) 亦都與人嘅眼目
[00:32:17.400 --> 00:32:18.600]  (主席) 且是喜愛的
[00:32:18.600 --> 00:32:20.680]  (主席) 就係眼目嘅情慾
[00:32:20.680 --> 00:32:23.400]  (主席) 而且令人有智慧
[00:32:23.400 --> 00:32:26.600]  (主席) 就係今生嘅驕傲
[00:32:26.600 --> 00:32:29.560]  (主席) 人要知道我哋自己嘅弱點喺邊度
[00:32:29.560 --> 00:32:31.720]  (主席) 我哋先至知道我哋要保護喺邊度
[00:32:31.720 --> 00:32:34.440]  (主席) 我哋嘅弱點呢係我哋嘅私慾
[00:32:34.440 --> 00:32:41.640]  (主席) 如果我哋係可以對付到我哋嘅私慾呢
[00:32:41.640 --> 00:32:44.920]  (主席) 撒旦嘅詭計呢係唔可以得逞嘅
[00:32:44.920 --> 00:32:46.840]  (主席) 而我哋點樣去對付呢樣嘢呢
[00:32:46.840 --> 00:32:49.720]  (主席) 普羅話就係靠著信德
[00:32:49.720 --> 00:32:52.200]  (主席) 信德Faith
[00:32:52.200 --> 00:32:53.720]  (主席) 呢個Faith係乜嘢呢
[00:32:53.720 --> 00:32:55.880]  (主席) 我諗最簡單嘅最直接嘅
[00:32:55.880 --> 00:32:58.360]  (主席) 就係話我哋對神嘅大能大力
[00:32:58.360 --> 00:33:03.240]  (主席) 我哋相信我哋信靠
[00:33:03.240 --> 00:33:07.800]  (主席) 而且我哋相信神係直著主耶穌基督
[00:33:07.800 --> 00:33:09.640]  (主席) 佢已經喺死裡復活
[00:33:09.640 --> 00:33:11.400]  (主席) 佢已經係贏咗呢場仗
[00:33:11.400 --> 00:33:13.880]  (主席) 我哋呢場仗贏硬
[00:33:13.880 --> 00:33:17.080]  (主席) 我哋係要相信
[00:33:17.080 --> 00:33:23.240]  (主席) 我哋係可以抵擋到呢個魔鬼嘅詭計
[00:33:23.240 --> 00:33:27.960]  (主席) 但係同時我哋亦都要對神有呢個信靠
[00:33:27.960 --> 00:33:30.760]  (主席) 同埋有呢個忠心
[00:33:30.760 --> 00:33:34.040]  (主席) 啊 我好辛苦喎好難忍喎
[00:33:34.040 --> 00:33:35.800]  (主席) 除咗佢啦
[00:33:35.800 --> 00:33:38.840]  (主席) 放低佢啦
[00:33:38.840 --> 00:33:42.600]  (主席) 我哋就中咗撒旦嘅詭計
[00:33:42.600 --> 00:33:47.160]  (主席) 然後呢 我哋係面對暫時嘅困難
[00:33:47.160 --> 00:33:50.440]  (主席) 我哋呢 短暫嘅蝕底
[00:33:50.440 --> 00:33:53.400]  (主席) 我哋仍然都係對神忠心
[00:33:53.400 --> 00:33:57.000]  (主席) 我哋仍然係站立到底
[00:33:57.000 --> 00:33:59.000]  (主席) 站穩到底 我哋仍然忠心
[00:33:59.000 --> 00:34:00.760]  (主席) 喺呢度嘅Faith呢
[00:34:00.760 --> 00:34:03.640]  (主席) 係講緊人對神嗰種嘅忠信
[00:34:03.640 --> 00:34:06.600]  (主席) 所以呢喺呢度嘅Faith呢其實係兩方面嘅
[00:34:06.600 --> 00:34:10.600]  (主席) 一方面就係神對人嘅Faith嘅信實
[00:34:10.600 --> 00:34:11.960]  (主席) 嘅Faithfulness
[00:34:11.960 --> 00:34:14.680]  (主席) 我哋係可以信得過神嘅Faithfulness嘅
