
[00:00:00.000 --> 00:00:05.600]  如果問大家呢,你覺得香港最近最多人討論,最熱議的新聞是甚麼呢?
[00:19:19.200 --> 00:19:22.200]  敢不敢有人在大衛面前提出來
[00:19:22.200 --> 00:19:24.200]  沒有的 是不是
[00:19:24.200 --> 00:19:25.200]  既然是這樣
[00:19:25.200 --> 00:19:29.200]  大衛大可以將這件事完全忘記
[00:19:29.400 --> 00:19:33.200]  繼續做王者的豪華生活
[00:19:33.200 --> 00:19:36.200]  不過沒有人知道是一件事
[00:19:36.200 --> 00:19:38.200]  但是神知道
[00:19:38.200 --> 00:19:39.200]  為什麼神知道呢
[00:19:39.200 --> 00:19:42.200]  兩個的承諾都在神面前做
[00:19:42.200 --> 00:19:45.200]  都是以耶和華為證人
[00:19:45.200 --> 00:19:50.200]  無論哪一個違了約的時候
[00:19:50.200 --> 00:19:52.200]  就要得到懲罰
[00:19:52.200 --> 00:19:54.200]  換言之
[00:19:54.200 --> 00:19:58.200]  大衛對米菲波切
[00:19:58.400 --> 00:20:03.200]  所顯示的恩典慈愛
[00:20:03.200 --> 00:20:07.200]  並不是米菲波切所配得
[00:20:07.200 --> 00:20:10.200]  或者是他努力得來的果效
[00:20:10.200 --> 00:20:15.200]  而是大衛基於他曾經做過的承諾
[00:20:15.200 --> 00:20:18.200]  而所引發的慈愛和恩典
[00:20:18.200 --> 00:20:20.200]  剛才我們都提過
[00:20:20.200 --> 00:20:22.200]  一次的失足
[00:20:22.200 --> 00:20:25.200]  將榮耀變為羞辱
[00:20:25.200 --> 00:20:27.200]  現在因為恩典
[00:20:27.400 --> 00:20:32.200]  也將原本不配的變成雙倍
[00:20:32.200 --> 00:20:36.200]  將原本應該有的羞辱
[00:20:36.200 --> 00:20:38.200]  變為榮耀
[00:20:38.200 --> 00:20:42.200]  當面對恩典的時候
[00:20:42.200 --> 00:20:46.200]  米菲波切就說
[00:20:46.200 --> 00:20:50.200]  王啊 僕人算什麼
[00:20:50.200 --> 00:20:53.200]  不過是死狗一樣
[00:20:53.400 --> 00:20:59.200]  怎麼配得到王的眷顧呢
[00:20:59.200 --> 00:21:01.200]  人算什麼
[00:21:01.200 --> 00:21:02.200]  很巧合
[00:21:02.200 --> 00:21:04.200]  真是何其巧合
[00:21:04.200 --> 00:21:07.200]  大衛在一個詩篇裡
[00:21:07.200 --> 00:21:09.200]  大家都應該讀過的詩篇
[00:21:09.200 --> 00:21:11.200]  大衛在詩篇裡怎麼說
[00:21:11.200 --> 00:21:13.200]  人算什麼
[00:21:13.200 --> 00:21:15.200]  你已經顧念他
[00:21:15.200 --> 00:21:16.200]  世人算什麼
[00:21:16.200 --> 00:21:19.200]  你已經眷顧他
[00:21:19.400 --> 00:21:24.200]  這個是不是你對神的讚歎
[00:21:24.200 --> 00:21:27.200]  是不是我們對神應該有的讚歎
[00:21:27.200 --> 00:21:32.200]  大衛向米菲波切所顯現的慈愛與恩典
[00:21:32.200 --> 00:21:39.200]  其實就是反映了神對人所顯出的慈愛和恩典
[00:21:39.200 --> 00:21:42.200]  保羅說得很好
[00:21:42.200 --> 00:21:47.200]  他說 我們原本都不是神的子民
[00:21:47.400 --> 00:21:51.200]  但是神確實稱我們為他的子民
[00:21:51.200 --> 00:21:53.200]  我們原本是不夢憐愛的
[00:21:53.200 --> 00:21:57.200]  但是神現在稱我們為蒙愛的
[00:21:57.200 --> 00:22:01.200]  從前我們在什麼地方被神所稱為不是他的子民
[00:22:01.200 --> 00:22:03.200]  現在就在那個地方
[00:22:03.200 --> 00:22:07.200]  神說 我們就是永生神的兒子
[00:22:07.200 --> 00:22:15.200]  不單止我們從神領受恩典和憐憫
[00:22:15.400 --> 00:22:19.200]  正經也說我們是永生神的兒子
[00:22:19.200 --> 00:22:24.200]  這正正是發生在米菲波切身上的事情
[00:22:24.200 --> 00:22:26.200]  如果我們再看經文的時候
[00:22:26.200 --> 00:22:30.200]  王不單止說給他財富與身份
[00:22:30.200 --> 00:22:35.200]  王更加說米菲波切必與我同席吃飯
[00:22:35.200 --> 00:22:38.200]  如王的兒子一樣
[00:22:38.400 --> 00:22:45.200]  就是說大衛不單止恢復他的身份 財富
[00:22:45.200 --> 00:22:49.200]  更加邀請他與我一起吃飯
[00:22:49.200 --> 00:22:51.200]  好像我的兒子一樣
[00:22:51.200 --> 00:22:53.200]  就是說什麼
[00:22:53.200 --> 00:22:56.200]  就是大衛邀請他成為他家裡的一份子
[00:22:56.200 --> 00:22:58.200]  意思就是說
[00:22:58.200 --> 00:23:00.200]  聽過這樣的對待嗎
[00:23:00.200 --> 00:23:02.200]  我還沒聽過
[00:23:02.200 --> 00:23:04.200]  我相信大家都看過很多電影
[00:23:04.400 --> 00:23:09.200]  中國皇帝怎樣 去獎賞一些人的時候
[00:23:09.200 --> 00:23:14.200]  我賜你黃金萬兩
[00:23:14.200 --> 00:23:16.200]  然後下一句是什麼
[00:23:16.200 --> 00:23:19.200]  良田萬頃 發達了
[00:23:19.200 --> 00:23:22.200]  然後那個受惠者會怎麼說
[00:23:22.200 --> 00:23:24.200]  謝主隆恩
[00:23:24.200 --> 00:23:26.200]  再下一句呢
[00:23:26.200 --> 00:23:29.200]  願王萬歲 萬萬歲
[00:23:29.200 --> 00:23:31.200]  然後怎樣
[00:23:31.400 --> 00:23:36.200]  然後就落幕 收工 電影完了
[00:23:36.200 --> 00:23:38.200]  但是這裡不是
[00:23:38.200 --> 00:23:39.200]  這裡不是
[00:23:39.200 --> 00:23:40.200]  這裡是說什麼
[00:23:40.200 --> 00:23:42.200]  不單止是這樣
[00:23:42.200 --> 00:23:44.200]  你進來每天跟我一起吃飯
[00:23:44.200 --> 00:23:48.200]  好像我的王子一樣
[00:23:48.200 --> 00:23:51.200]  就是說
[00:23:51.200 --> 00:23:56.200]  這個故事告訴我們
[00:23:56.200 --> 00:24:01.200]  大衛不單止是給財物
[00:24:01.400 --> 00:24:06.200]  更加是讓他成為家裡的一份子
[00:24:06.200 --> 00:24:08.200]  從來沒聽過這樣的事情發生
[00:24:08.200 --> 00:24:13.200]  用物質 財富 獎賞一個人
[00:24:13.200 --> 00:24:16.200]  跟這個人建立一個親密的關係
[00:24:16.200 --> 00:24:17.200]  完全是兩回事
[00:24:17.200 --> 00:24:19.200]  我不知道大衛為什麼要這樣做
[00:24:19.200 --> 00:24:21.200]  但是當大衛這樣做的時候
[00:24:21.200 --> 00:24:25.200]  反映了神的慈愛 神的恩典
[00:24:25.200 --> 00:24:30.200]  不單止神願意我們從罪裡面得釋放
[00:24:30.400 --> 00:24:34.200]  不單止神願意我們從羞辱裡面走出來
[00:24:34.200 --> 00:24:38.200]  更加神希望我們每一個人
[00:24:38.200 --> 00:24:42.200]  成為他家裡的一份子
[00:24:42.200 --> 00:24:45.200]  更加重要的
[00:24:45.200 --> 00:24:51.200]  神是願意我們跟他建立一個愛的關係
[00:24:51.200 --> 00:24:54.200]  神成為我們的神
[00:24:54.200 --> 00:24:56.200]  我們成為神的子民
[00:24:56.200 --> 00:24:58.200]  神成為我們的天父
[00:24:58.400 --> 00:25:01.200]  我們成為神的兒女
[00:25:01.200 --> 00:25:02.200]  這個是神的心意
[00:25:02.200 --> 00:25:04.200]  使徒約翰這樣說
[00:25:04.200 --> 00:25:06.200]  他說 你們看看
[00:25:06.200 --> 00:25:09.200]  父賜給我們是何等的慈愛
[00:25:09.200 --> 00:25:11.200]  使我們得稱為神的兒女
[00:25:11.200 --> 00:25:15.200]  我們也珍視他的兒女
[00:25:15.200 --> 00:25:19.200]  救恩從耶穌而出
[00:25:19.200 --> 00:25:22.200]  耶穌在十字架上面所成就的救恩
[00:25:22.200 --> 00:25:27.200]  不單止讓罪人能夠成為義人
[00:25:27.400 --> 00:25:31.200]  祂更加讓我們能夠成為神的兒女
[00:25:31.200 --> 00:25:34.200]  成為神家裡的一份子
[00:25:34.200 --> 00:25:36.200]  回到米菲波切
[00:25:36.200 --> 00:25:37.200]  如果你是祂
[00:25:37.200 --> 00:25:39.200]  如果我們是祂的時候
[00:25:39.200 --> 00:25:42.200]  面對一個我們原本不配的恩典
[00:25:42.200 --> 00:25:44.200]  你會怎樣回應呢
[00:25:44.200 --> 00:25:46.200]  大家有沒有想過
[00:25:46.200 --> 00:25:47.200]  感恩
[00:25:47.200 --> 00:25:50.200]  還是覺得這個大衛這麼蠢
[00:25:50.200 --> 00:25:52.200]  還是說你完了
[00:25:52.200 --> 00:25:53.200]  我進了皇宮
[00:25:53.400 --> 00:25:58.200]  我就累積我的勢力來對付你
[00:25:58.200 --> 00:26:00.200]  你面對一個這樣的恩典的時候
[00:26:00.200 --> 00:26:02.200]  你會怎樣反應呢
[00:26:02.200 --> 00:26:05.200]  我們看看聖宮怎麼說
[00:26:05.200 --> 00:26:07.200]  當大衛
[00:26:07.200 --> 00:26:09.200]  大家如果熟悉大衛的歷史
[00:26:09.200 --> 00:26:11.200]  大衛到了後期的時候
[00:26:11.200 --> 00:26:14.200]  他的兒子亞撒隆背叛他
[00:26:14.200 --> 00:26:15.200]  背叛他的時候
[00:26:15.200 --> 00:26:17.200]  大衛就要被迫走難
[00:26:17.200 --> 00:26:19.200]  離開耶路撒冷
[00:26:19.200 --> 00:26:21.200]  當他離開耶路撒冷的時候
[00:26:21.400 --> 00:26:24.200]  米菲波切沒有跟著他
[00:26:24.200 --> 00:26:28.200]  不過雖然米菲波切沒有跟著大衛走難
[00:26:28.200 --> 00:26:30.200]  聖經怎麼說呢
[00:26:30.200 --> 00:26:33.200]  聖經說在他走難的日子
[00:26:33.200 --> 00:26:38.200]  自從大衛離開耶路撒冷的日子
[00:26:38.200 --> 00:26:42.200]  直到大衛平平安安的回來
[00:26:42.200 --> 00:26:44.200]  這個米菲波切做什麼
[00:26:44.200 --> 00:26:45.200]  沒有收腳
[00:26:45.200 --> 00:26:46.200]  沒有剃鬍鬚
[00:26:46.200 --> 00:26:49.200]  也沒有洗衣服
[00:26:49.400 --> 00:26:52.200]  那麼大衛離開多久呢
[00:26:52.200 --> 00:26:54.200]  聖經沒有很清楚的說
[00:26:54.200 --> 00:26:57.200]  大衛離開的日子的長短
[00:26:57.200 --> 00:27:04.200]  不過從這個事件的論述來計算的話
[00:27:04.200 --> 00:27:07.200]  應該大概是一兩個星期
[00:27:07.200 --> 00:27:11.200]  到兩個月這個時段
[00:27:11.200 --> 00:27:12.200]  兩個月啊
[00:27:12.200 --> 00:27:17.200]  兩個月不換衣服不洗腳不剪鬍鬚
[00:27:17.400 --> 00:27:21.200]  為什麼他這樣做呢
[00:27:21.200 --> 00:27:28.200]  我們從一個大衛與米菲波切的對話
[00:27:28.200 --> 00:27:30.200]  你們看看
[00:27:30.200 --> 00:27:34.200]  當大衛從走難
[00:27:34.200 --> 00:27:37.200]  回來耶路撒冷的時候
[00:27:37.200 --> 00:27:39.200]  王就問米菲波切
[00:27:39.200 --> 00:27:41.200]  為什麼你在走難
[00:27:41.200 --> 00:27:42.200]  我離開耶路撒冷
[00:27:42.200 --> 00:27:45.200]  為什麼你不跟我一起去
[00:27:45.400 --> 00:27:48.200]  那米菲波切怎麼回答
[00:27:48.200 --> 00:27:49.200]  我主我王
[00:27:49.200 --> 00:27:51.200]  僕人是渠退的
[00:27:51.200 --> 00:27:54.200]  那天我是想跟你一起去的
[00:27:54.200 --> 00:27:56.200]  準備好路上去的
[00:27:56.200 --> 00:28:00.200]  但是當時的僕人欺控了我
[00:28:00.200 --> 00:28:01.200]  騙我
[00:28:01.200 --> 00:28:02.200]  不單止騙我
[00:28:02.200 --> 00:28:03.200]  搞到我沒得去
[00:28:03.200 --> 00:28:04.200]  而且還怎樣
[00:28:04.200 --> 00:28:06.200]  在王面前說我壞話
[00:28:06.200 --> 00:28:10.200]  然而我主我王
[00:28:10.200 --> 00:28:12.200]  你好像神的使者一樣
[00:28:12.400 --> 00:28:15.200]  現在你看怎樣好
[00:28:15.200 --> 00:28:17.200]  就怎樣做吧
[00:28:17.200 --> 00:28:20.200]  這個就是米菲波切的回復
[00:28:20.200 --> 00:28:21.200]  那就是說什麼
[00:28:21.200 --> 00:28:25.200]  就是說米菲波切其實想跟大衛一起去的
[00:28:25.200 --> 00:28:29.200]  那我們要問的問題就是
[00:28:29.200 --> 00:28:34.200]  為什麼米菲波切想跟大衛走難呢
[00:28:34.200 --> 00:28:36.200]  不是小意思
[00:28:36.200 --> 00:28:38.200]  是去走難
[00:28:38.400 --> 00:28:43.200]  還有米菲波切自己都知道他是渠退的
[00:28:43.200 --> 00:28:44.200]  就是說什麼
[00:28:44.200 --> 00:28:46.200]  就是說他跟著大衛走路的時候
[00:28:46.200 --> 00:28:48.200]  不單止幫不了大衛
[00:28:48.200 --> 00:28:49.200]  還會怎樣
[00:28:49.200 --> 00:28:51.200]  還會是大衛的父類
[00:28:51.200 --> 00:28:52.200]  既然是這樣
[00:28:52.200 --> 00:28:54.200]  為什麼還要跟著大衛去
[00:28:54.200 --> 00:28:58.200]  我相信原因很簡單
[00:28:58.200 --> 00:29:02.200]  他不願意看到大衛在落難的時候
[00:29:02.200 --> 00:29:06.200]  他竟然在皇宮享受世界
[00:29:06.200 --> 00:29:08.200]  他也有心理準備
[00:29:08.400 --> 00:29:12.200]  假如死亡是不能避免的話
[00:29:12.200 --> 00:29:13.200]  米菲波切就說
[00:29:13.200 --> 00:29:17.200]  我願意跟大衛一起死
[00:29:17.200 --> 00:29:19.200]  很明顯這個背後的意思
[00:29:19.200 --> 00:29:20.200]  是不是
[00:29:20.200 --> 00:29:24.200]  米菲波切接著繼續說
[00:29:24.200 --> 00:29:27.200]  他說因為我祖全家的人
[00:29:27.200 --> 00:29:30.200]  在我主我王面前都算為死人
[00:29:30.200 --> 00:29:34.200]  王卻使到僕人在王的席上同人吃飯
[00:29:34.400 --> 00:29:41.200]  我現在向王還能便你訴冤嗎
[00:29:41.200 --> 00:29:44.200]  大衛相信他這番話
[00:29:44.200 --> 00:29:47.200]  大衛就跟米菲波切說
[00:29:47.200 --> 00:29:53.200]  你去跟這個洗巴一同分了地去
[00:29:53.200 --> 00:29:56.200]  接著米菲波切的回答
[00:29:56.200 --> 00:29:59.200]  我希望成為我們每一個人的學習
[00:29:59.200 --> 00:30:02.200]  在第30節他這樣說
[00:30:02.400 --> 00:30:07.200]  我主我王寄平平安安的回宮
[00:30:07.200 --> 00:30:11.200]  就任憑洗巴
[00:30:11.200 --> 00:30:14.200]  取了也可以
[00:30:14.200 --> 00:30:15.200]  看不看得到
[00:30:15.200 --> 00:30:19.200]  對於米菲波切來說
[00:30:19.200 --> 00:30:24.200]  財富遠不如大衛的平安重要
[00:30:24.200 --> 00:30:26.200]  我們都在宋慈
[00:30:26.200 --> 00:30:30.200]  從耶穌基督的身上領有很多的恩典
[00:30:30.200 --> 00:30:31.200]  我們不否認
[00:30:31.400 --> 00:30:32.400]  我們在神面前
[00:30:32.400 --> 00:30:36.200]  在耶穌基督的救恩裡面領受很多的恩典
[00:30:36.200 --> 00:30:38.200]  但是大家從來有沒有想過
[00:30:38.200 --> 00:30:40.200]  從來有沒有想過
[00:30:40.200 --> 00:30:42.200]  我們所領受的恩典重要
[00:30:42.200 --> 00:30:45.200]  因為耶穌基督重要
[00:30:45.200 --> 00:30:52.200]  我主我王寄平平安安的回宮
[00:30:52.200 --> 00:30:54.200]  就任憑洗巴
[00:30:54.200 --> 00:30:57.200]  都取了也可以
[00:30:57.400 --> 00:31:02.200]  米菲波切用他的生命來建造一個很重要的屬靈功課
[00:31:02.200 --> 00:31:03.200]  是什麼
[00:31:03.200 --> 00:31:06.200]  關係是遠遠重要過財富物質的
[00:31:06.200 --> 00:31:09.200]  而耶穌基督也遠遠寶貴過
[00:31:09.200 --> 00:31:14.200]  祂所賜給我們的恩典與福氣
[00:31:14.200 --> 00:31:17.200]  遠遠我們都愛耶穌基督
[00:31:17.200 --> 00:31:20.200]  如同米菲波切愛大衛一樣
[00:31:20.200 --> 00:31:22.200]  一個不容易學的功課
[00:31:22.200 --> 00:31:23.200]  但是一個很寶貴
[00:31:23.400 --> 00:31:31.200]  耶穌基督才是我們真真正正需要追求
[00:31:31.200 --> 00:31:34.200]  請我們一起低頭祈禱
[00:31:34.200 --> 00:31:36.200]  主律師各位我們多謝你
[00:31:36.200 --> 00:31:38.200]  你的愛讓我們明白
[00:31:38.200 --> 00:31:40.200]  一切的恩典都是來自你
[00:31:40.200 --> 00:31:43.200]  你才是一切美善的根源
[00:31:43.200 --> 00:31:46.200]  容讓我們有這個智慧
[00:31:46.200 --> 00:31:47.200]  有一個勇氣
[00:31:47.200 --> 00:31:48.200]  不單止明白
[00:31:48.200 --> 00:31:49.200]  更加抓住神啊
[00:31:49.200 --> 00:31:52.200]  你寶貴的英雄一生跟隨你
[00:31:52.400 --> 00:31:54.200]  主要求你恩待我們
[00:31:54.200 --> 00:31:57.200]  如同我們對你的回應
[00:31:57.200 --> 00:32:00.200]  如同米菲波切對大衛的回應一樣
[00:32:00.200 --> 00:32:03.200]  將我們的生命完全與你契合
[00:32:03.200 --> 00:32:05.200]  求你繼續的憐憫私恩
[00:32:05.200 --> 00:32:07.200]  祈禱交託奉耶穌基督
[00:32:07.200 --> 00:32:09.200]  得聖名之而求
[00:32:09.200 --> 00:32:10.400]  阿們
