
[00:00:00.000 --> 00:00:05.520]  在上個月我們曾經講到守安息的意思
[00:21:00.600 --> 00:21:02.600]  是在乎耶和華
[00:21:02.600 --> 00:21:05.600]  人是透過敬拜
[00:21:05.600 --> 00:21:07.600]  可以取得他們的福分
[00:21:07.600 --> 00:21:09.600]  我們透過敬拜
[00:21:09.600 --> 00:21:11.600]  我們取得我們的福分
[00:21:11.600 --> 00:21:13.600]  是什麼福分呢
[00:21:13.600 --> 00:21:15.600]  我們透過敬拜
[00:21:15.600 --> 00:21:16.600]  我們可以取得
[00:21:16.600 --> 00:21:22.600]  耶和華本身這個福分
[00:21:22.600 --> 00:21:23.600]  馬丁路德
[00:21:23.600 --> 00:21:25.600]  他做了一個很好的意義
[00:21:25.600 --> 00:21:27.600]  他說當我有你
[00:21:27.600 --> 00:21:29.600]  就是神
[00:21:29.600 --> 00:21:35.600]  我就不需要稀奇天上地下的任何東西
[00:21:35.600 --> 00:21:37.600]  馬丁路德的意思就是說
[00:21:37.600 --> 00:21:40.600]  人不再需要關心
[00:21:40.600 --> 00:21:43.600]  世上邪惡的人
[00:21:43.600 --> 00:21:46.600]  是否繼續亨通
[00:21:46.600 --> 00:21:51.600]  亦不需要集中在自己的困難
[00:21:51.600 --> 00:21:53.600]  他所要關心的就是
[00:21:53.600 --> 00:21:57.600]  他有沒有親近神
[00:21:57.600 --> 00:21:59.600]  所以他不再要關心
[00:21:59.600 --> 00:22:01.600]  是有什麼的災難
[00:22:01.600 --> 00:22:02.600]  為什麼會有災難
[00:22:02.600 --> 00:22:04.600]  怎樣解釋災難
[00:22:04.600 --> 00:22:06.600]  他只知道就是說
[00:22:06.600 --> 00:22:08.600]  在災難的時候
[00:22:08.600 --> 00:22:11.600]  他要去到神那裡
[00:22:11.600 --> 00:22:14.600]  神就是他的墳
[00:22:14.600 --> 00:22:15.600]  所以弟兄姊妹們
[00:22:15.600 --> 00:22:18.600]  從這一節的金句我們見到
[00:22:18.600 --> 00:22:23.600]  我們人生是必然面對很多的痛苦的
[00:22:23.600 --> 00:22:25.600]  你的身體
[00:22:25.600 --> 00:22:26.600]  你的肉體
[00:22:26.600 --> 00:22:28.600]  你的心腸怎樣
[00:22:28.600 --> 00:22:29.600]  必然什麼
[00:22:29.600 --> 00:22:32.600]  是會衰退的
[00:22:32.600 --> 00:22:34.600]  但在崇拜的當中
[00:22:34.600 --> 00:22:38.600]  我們可以經歷到神那種著實的同在
[00:22:38.600 --> 00:22:40.600]  我們歡呼
[00:22:40.600 --> 00:22:41.600]  我們呼喊
[00:22:41.600 --> 00:22:42.600]  我們說
[00:22:42.600 --> 00:22:46.600]  神是我心裡的力量
[00:22:46.600 --> 00:22:50.600]  又是我的福分
[00:22:50.600 --> 00:22:55.600]  這個就是崇拜當中所得到的盼望
[00:22:55.600 --> 00:22:57.600]  所以弟兄姊妹們
[00:22:57.600 --> 00:22:59.600]  每一次來敬拜的時候
[00:22:59.600 --> 00:23:02.600]  大家要調整一下自己的觀念
[00:23:02.600 --> 00:23:05.600]  為什麼來敬拜
[00:23:05.600 --> 00:23:08.600]  不是分土地的份
[00:23:08.600 --> 00:23:10.600]  每一次來敬拜
[00:23:10.600 --> 00:23:12.600]  是分你自己的份
[00:23:12.600 --> 00:23:16.600]  這個份就是神的份
[00:23:16.600 --> 00:23:19.600]  大家有沒有得到神的份
[00:23:19.600 --> 00:23:21.600]  有沒有一種崇拜的盼望
[00:23:21.600 --> 00:23:23.600]  每一次來成心家
[00:23:23.600 --> 00:23:26.600]  我們在神的面前呼喊
[00:23:26.600 --> 00:23:29.600]  神啊,你是我們心裡的力量
[00:23:29.600 --> 00:23:33.600]  你是我們的福分
[00:23:33.600 --> 00:23:34.600]  在新約當中
[00:23:34.600 --> 00:23:36.600]  約翰也說到
[00:23:36.600 --> 00:23:39.600]  人在崇拜當中可以經歷到神
[00:23:39.600 --> 00:23:44.600]  經歷到神同在的一份
[00:23:44.600 --> 00:23:46.600]  在啟示錄裡說
[00:23:46.600 --> 00:23:48.600]  約翰看見新天新地
[00:23:48.600 --> 00:23:51.600]  聽見有大聲音從寶座出來
[00:23:51.600 --> 00:23:53.600]  看啊
[00:23:53.600 --> 00:23:58.600]  神的帳幕在人間
[00:23:58.600 --> 00:24:01.600]  神的帳幕在人間
[00:24:01.600 --> 00:24:04.600]  祂要與人同住
[00:24:04.600 --> 00:24:08.600]  他們要作祂的子民
[00:24:08.600 --> 00:24:11.600]  神要親自與他們同在
[00:24:11.600 --> 00:24:14.600]  作他們的神
[00:24:14.600 --> 00:24:18.600]  神要拆去他們一切的眼淚
[00:24:18.600 --> 00:24:20.600]  不再有死亡
[00:24:20.600 --> 00:24:22.600]  也不再有悲哀
[00:24:22.600 --> 00:24:24.600]  哭號
[00:24:24.600 --> 00:24:25.600]  疼痛
[00:24:25.600 --> 00:24:28.600]  因為以前的事都過去了
[00:24:28.600 --> 00:24:30.600]  其實當我們敬拜的時候
[00:24:30.600 --> 00:24:34.600]  當然這個是在說將來的事情
[00:24:34.600 --> 00:24:36.600]  但是將來的事情
[00:24:36.600 --> 00:24:39.600]  也可以變成當下的事情
[00:24:39.600 --> 00:24:41.600]  當我們敬拜的時候
[00:24:41.600 --> 00:24:44.600]  神的帳幕就在我們當中
[00:24:44.600 --> 00:24:47.600]  我們與神團契
[00:24:47.600 --> 00:24:50.600]  與神連結
[00:24:50.600 --> 00:24:53.600]  當我們能夠真誠敬拜的時候
[00:24:53.600 --> 00:24:56.600]  我們能夠經歷到神的同在
[00:24:56.600 --> 00:24:58.600]  又能夠經歷到我們的份
[00:24:58.600 --> 00:25:01.600]  你說這個是不是真實的?
[00:25:01.600 --> 00:25:03.600]  這個是真實的
[00:25:03.600 --> 00:25:05.600]  因為有神的同在
[00:25:05.600 --> 00:25:10.600]  所以充滿盼望的敬拜
[00:25:10.600 --> 00:25:14.600]  不是單單是一種意志
[00:25:14.600 --> 00:25:17.600]  不是一種表面的意志
[00:25:17.600 --> 00:25:20.600]  也不是一種玩花招
[00:25:20.600 --> 00:25:22.600]  不是一種hyper reality
[00:25:22.600 --> 00:25:25.600]  不是單單一種亢奮的經驗
[00:25:25.600 --> 00:25:27.600]  在敬拜可以很興奮
[00:25:27.600 --> 00:25:30.600]  但不是單單是一種亢奮的經驗
[00:25:30.600 --> 00:25:32.600]  而是什麼呢?
[00:25:32.600 --> 00:25:35.600]  而是參與一個真實的世界
[00:25:35.600 --> 00:25:37.600]  這個真實的世界
[00:25:37.600 --> 00:25:41.600]  就是神與我們同在的世界
[00:25:41.600 --> 00:25:44.600]  神勾屬我們的世界
[00:25:44.600 --> 00:25:49.600]  神是我們的份的世界
[00:25:49.600 --> 00:25:51.600]  所以每次敬拜來到城寢間
[00:25:51.600 --> 00:25:53.600]  我們試一下
[00:25:53.600 --> 00:25:56.600]  如果你也用這個心情去敬拜
[00:25:56.600 --> 00:25:59.600]  你也用這個心情去敬拜
[00:25:59.600 --> 00:26:00.600]  我們以後調教一下
[00:26:00.600 --> 00:26:02.600]  這樣的心情去敬拜
[00:26:02.600 --> 00:26:05.600]  你看看怎樣
[00:26:05.600 --> 00:26:08.600]  神的帳幕會不會在我們當中
[00:26:08.600 --> 00:26:10.600]  當然我們會興奮
[00:26:10.600 --> 00:26:12.600]  當然我們會開心
[00:26:12.600 --> 00:26:14.600]  當然我們會休息
[00:26:14.600 --> 00:26:17.600]  當然我們也會悲傷
[00:26:17.600 --> 00:26:19.600]  當然我們在當中也會唱哀歌
[00:26:19.600 --> 00:26:22.600]  當然我們在當中也會哭
[00:26:22.600 --> 00:26:26.600]  當然我們仍然看到很多壞人
[00:26:26.600 --> 00:26:28.600]  繼續亨通
[00:26:28.600 --> 00:26:30.600]  這麼多惡的事情還在
[00:26:30.600 --> 00:26:32.600]  不過我們會說
[00:26:32.600 --> 00:26:36.600]  神啊,祢是我們心裡的力量
[00:26:36.600 --> 00:26:39.600]  祢是我們的福分
[00:26:39.600 --> 00:26:41.600]  如果我們要這樣體驗
[00:26:41.600 --> 00:26:42.600]  要這樣敬拜的話
[00:26:42.600 --> 00:26:45.600]  我想提一提一些元素
[00:26:45.600 --> 00:26:47.600]  大家稍微想一想
[00:26:47.600 --> 00:26:49.600]  你自己做填充
[00:26:49.600 --> 00:26:52.600]  你幫我加這些元素
[00:26:52.600 --> 00:26:54.600]  崇拜的元素
[00:26:54.600 --> 00:26:55.600]  這些內容
[00:26:55.600 --> 00:26:57.600]  你想一想
[00:26:57.600 --> 00:26:58.600]  你自己幫我加一加
[00:26:58.600 --> 00:27:00.600]  每次敬拜的時候
[00:27:00.600 --> 00:27:03.600]  這些項目、元素
[00:27:03.600 --> 00:27:05.600]  你幫我加一加
[00:27:05.600 --> 00:27:08.600]  或者我們親愛的林牧師和火牧師
[00:27:08.600 --> 00:27:10.600]  將來在這方面繼續教我們
[00:27:10.600 --> 00:27:13.600]  讓我們有更深的敬拜
[00:27:13.600 --> 00:27:16.600]  這些崇拜的元素是什麼呢?
[00:27:16.600 --> 00:27:17.600]  大家都知道的
[00:27:17.600 --> 00:27:19.600]  不過要想一想
[00:27:19.600 --> 00:27:22.600]  第一就是請求
[00:27:22.600 --> 00:27:24.600]  當我們開始敬拜的時候
[00:27:24.600 --> 00:27:26.600]  我們做什麼呢?
[00:27:26.600 --> 00:27:28.600]  來這裡敬拜嗎?
[00:27:28.600 --> 00:27:30.600]  見一下人嗎?
[00:27:30.600 --> 00:27:32.600]  休息一下嗎?
[00:27:32.600 --> 00:27:33.600]  不是的
[00:27:33.600 --> 00:27:35.600]  當我們開始敬拜的時候
[00:27:35.600 --> 00:27:41.600]  我們要一起祈求神的在場
[00:27:41.600 --> 00:27:44.600]  我們請神來到我們當中
[00:27:44.600 --> 00:27:47.600]  我們請神來到我們當中
[00:27:47.600 --> 00:27:49.600]  能夠建立祂的帳幕
[00:27:49.600 --> 00:27:55.600]  我們呼求聖靈在我們當中
[00:27:55.600 --> 00:27:56.600]  所以我們要相信
[00:27:56.600 --> 00:27:58.600]  我們要宣佈
[00:27:58.600 --> 00:28:02.600]  我們不是靠我們的能力去敬拜
[00:28:02.600 --> 00:28:07.600]  我們不是在敬拜的當中去控制神
[00:28:07.600 --> 00:28:08.600]  不是
[00:28:08.600 --> 00:28:10.600]  我們懇求神的臨在
[00:28:10.600 --> 00:28:13.600]  乞求神的臨在
[00:28:13.600 --> 00:28:15.600]  求神幫助我們成為
[00:28:15.600 --> 00:28:19.600]  合而敬拜祂的人
[00:28:19.600 --> 00:28:24.600]  唯有當我們靠著聖靈去敬拜
[00:28:24.600 --> 00:28:27.600]  神照在我們當中
[00:28:27.600 --> 00:28:30.600]  我們才能夠進入真實的世界
[00:28:30.600 --> 00:28:35.600]  所以請求聖靈在我們敬拜的當中
[00:28:35.600 --> 00:28:39.600]  這是我們的盼望
[00:28:39.600 --> 00:28:42.600]  第二個元素是懺悔
[00:28:42.600 --> 00:28:43.600]  在崇拜的當中
[00:28:43.600 --> 00:28:46.600]  我們要承認我們的不悔
[00:28:46.600 --> 00:28:48.600]  我們有很多的錯誤
[00:28:48.600 --> 00:28:51.600]  甚至我們有邪惡的地方
[00:28:51.600 --> 00:28:53.600]  我們要去懺悔
[00:28:53.600 --> 00:28:54.600]  我們要透過懺悔
[00:28:54.600 --> 00:28:56.600]  我們要去轉會
[00:28:56.600 --> 00:28:58.600]  我們要糾正
[00:28:58.600 --> 00:29:01.600]  我們是知道我們每一天會犯錯
[00:29:01.600 --> 00:29:03.600]  每一個星期會犯錯
[00:29:03.600 --> 00:29:05.600]  所以我們來到崇拜當中
[00:29:05.600 --> 00:29:08.600]  我們一起求神憐憫我們
[00:29:08.600 --> 00:29:09.600]  祂的補血
[00:29:09.600 --> 00:29:10.600]  遮蓋我們
[00:29:10.600 --> 00:29:11.600]  潔淨我們
[00:29:11.600 --> 00:29:14.600]  我們繼續一步一步
[00:29:14.600 --> 00:29:17.600]  一次一次地去改變
[00:29:17.600 --> 00:29:20.600]  一次比一次進步
[00:29:20.600 --> 00:29:22.600]  不是說一次過搞定
[00:29:22.600 --> 00:29:24.600]  一次一次敬拜
[00:29:24.600 --> 00:29:25.600]  主啊
[00:29:25.600 --> 00:29:27.600]  幫助我解決這個問題
[00:29:27.600 --> 00:29:29.600]  讓我能夠這個罪
[00:29:29.600 --> 00:29:30.600]  這個不好的地方
[00:29:30.600 --> 00:29:31.600]  能夠慢慢解決
[00:29:31.600 --> 00:29:34.600]  有一天能夠解決
[00:29:34.600 --> 00:29:36.600]  所以懺悔
[00:29:36.600 --> 00:29:40.600]  是我們的盼望
[00:29:40.600 --> 00:29:42.600]  另一個元素是寬恕
[00:29:42.600 --> 00:29:43.600]  在崇拜的當中
[00:29:43.600 --> 00:29:47.600]  我們需要繼續去寬恕別人
[00:29:47.600 --> 00:29:50.600]  繼續去求寬恕
[00:29:50.600 --> 00:29:51.600]  我們求神的寬恕
[00:29:51.600 --> 00:29:55.600]  我們求弟兄姊妹們對我們的寬恕
[00:29:55.600 --> 00:29:58.600]  我們寬恕那些干犯我們的人
[00:29:58.600 --> 00:30:00.600]  唯有這樣寬恕
[00:30:00.600 --> 00:30:04.600]  我們終止很多罪惡的循環
[00:30:04.600 --> 00:30:07.600]  我們不讓罪惡延伸
[00:30:07.600 --> 00:30:10.600]  由一代傳到另一代
[00:30:10.600 --> 00:30:12.600]  最近我看到一句句子
[00:30:12.600 --> 00:30:14.600]  看你們會不會改寫一下
[00:30:14.600 --> 00:30:15.600]  我覺得挺有意思的
[00:30:15.600 --> 00:30:17.600]  不過應該可能要改寫一下
[00:30:17.600 --> 00:30:19.600]  這個句子是這樣說的
[00:30:19.600 --> 00:30:25.600]  不能光是揭露人家過去的錯誤
[00:30:25.600 --> 00:30:33.600]  不要只是揭露人家過去的錯誤
[00:30:33.600 --> 00:30:39.600]  而不尊重人家目前的為人
[00:30:39.600 --> 00:30:42.600]  而不尊重人家目前的為人
[00:30:42.600 --> 00:30:44.600]  很多時候我們說
[00:30:44.600 --> 00:30:46.600]  你以前是這麼壞的
[00:30:46.600 --> 00:30:48.600]  三十年前就壞了
[00:30:48.600 --> 00:30:50.600]  是不是?
[00:30:50.600 --> 00:30:51.600]  現在很好嗎?
[00:30:51.600 --> 00:30:52.600]  是好
[00:30:52.600 --> 00:30:54.600]  不過以前很壞呢
[00:30:54.600 --> 00:30:57.600]  我們常常都是這樣
[00:30:57.600 --> 00:30:58.600]  你現在有多好
[00:30:58.600 --> 00:31:00.600]  不會說你現在有多好
[00:31:00.600 --> 00:31:01.600]  不多說
[00:31:01.600 --> 00:31:02.600]  看不到的
[00:31:02.600 --> 00:31:04.600]  不會想的
[00:31:04.600 --> 00:31:08.600]  所以每一次來到我們城鎮家
[00:31:08.600 --> 00:31:10.600]  我們有一種心腸寬恕
[00:31:10.600 --> 00:31:13.600]  寬恕是我們生命的實踐
[00:31:13.600 --> 00:31:15.600]  寬恕是我們生活的現實
[00:31:15.600 --> 00:31:21.600]  寬恕是我們的盼望
[00:31:21.600 --> 00:31:24.600]  另外一個元素就是讚美和感謝
[00:31:24.600 --> 00:31:26.600]  我們來到教會
[00:31:26.600 --> 00:31:28.600]  也不是說常常有懺悔的
[00:31:28.600 --> 00:31:29.600]  是不是?
[00:31:29.600 --> 00:31:31.600]  也不是單單是追思禮
[00:31:31.600 --> 00:31:32.600]  是不是?
[00:31:32.600 --> 00:31:34.600]  也不是單單是喪禮
[00:31:34.600 --> 00:31:35.600]  是不是?
[00:31:35.600 --> 00:31:36.600]  是一個慶典來的
[00:31:36.600 --> 00:31:37.600]  有讚美
[00:31:37.600 --> 00:31:38.600]  有感謝
[00:31:38.600 --> 00:31:40.600]  讚美神給我們有生命氣息
[00:31:40.600 --> 00:31:42.600]  讚美神給我們這麼多恩惠
[00:31:42.600 --> 00:31:47.600]  因為讚美神給我們經歷到創造救贖很多的微善
[00:31:47.600 --> 00:31:48.600]  你試想
[00:31:48.600 --> 00:31:50.600]  當我們來到教會
[00:31:50.600 --> 00:31:53.600]  我們常常有這樣的心腸去讚美的時候
[00:31:53.600 --> 00:31:55.600]  我們的生命會改變的
[00:31:55.600 --> 00:31:56.600]  很奇妙的
[00:31:56.600 --> 00:31:57.600]  你想一想
[00:31:57.600 --> 00:31:59.600]  你常常來到教會
[00:31:59.600 --> 00:32:00.600]  你真的會讚美的
[00:32:00.600 --> 00:32:03.600]  你真的會感謝的
[00:32:03.600 --> 00:32:06.600]  本來你的慾望是很多的
[00:32:06.600 --> 00:32:07.600]  但是你真的來到
[00:32:07.600 --> 00:32:08.600]  在我們面前
[00:32:08.600 --> 00:32:09.600]  神啊,我讚美你
[00:32:09.600 --> 00:32:10.600]  我讚美你
[00:32:10.600 --> 00:32:12.600]  不過是真心的
[00:32:12.600 --> 00:32:14.600]  當你真心去讚美
[00:32:14.600 --> 00:32:16.600]  真心去多謝的時候
[00:32:16.600 --> 00:32:18.600]  你說人會怎樣呢?
[00:32:18.600 --> 00:32:19.600]  很奇妙的
[00:32:19.600 --> 00:32:23.600]  當你很簡單地多謝讚美的時候
[00:32:23.600 --> 00:32:26.600]  人的慾念都會被轉化的
[00:32:26.600 --> 00:32:28.600]  在剛才所讀的詩篇
[00:32:28.600 --> 00:32:29.600]  73篇
[00:32:29.600 --> 00:32:31.600]  3節至12節
[00:32:31.600 --> 00:32:33.600]  詩人和惡人一樣
[00:32:33.600 --> 00:32:34.600]  其實詩人
[00:32:34.600 --> 00:32:36.600]  他說那些人這麼壞這麼惡
[00:32:36.600 --> 00:32:37.600]  是不是?
[00:32:37.600 --> 00:32:39.600]  詩人也和我們一樣
[00:32:39.600 --> 00:32:41.600]  我們說你這麼有錢
[00:32:41.600 --> 00:32:44.600]  其實我們也喜歡有錢的
[00:32:44.600 --> 00:32:45.600]  是不是?
[00:32:45.600 --> 00:32:47.600]  你這麼喜歡名氣
[00:32:47.600 --> 00:32:50.600]  其實我們也喜歡名氣的
[00:32:50.600 --> 00:32:52.600]  不過你沒有而已
[00:32:52.600 --> 00:32:54.600]  你沒有的時候就說別人
[00:32:54.600 --> 00:32:55.600]  你有的時候就怎樣
[00:32:55.600 --> 00:32:57.600]  我們人是這樣的
[00:32:57.600 --> 00:32:59.600]  你沒有我就罵到你死死的
[00:32:59.600 --> 00:33:01.600]  我有的時候是另一回事
[00:33:01.600 --> 00:33:02.600]  但是如果你想想
[00:33:02.600 --> 00:33:03.600]  我一個這樣的人
[00:33:03.600 --> 00:33:05.600]  我來到我們城鎮
[00:33:05.600 --> 00:33:06.600]  每個崇拜當中
[00:33:06.600 --> 00:33:08.600]  好像詩人一樣
[00:33:08.600 --> 00:33:10.600]  想一想這個禮拜
[00:33:10.600 --> 00:33:11.600]  我們的活動
[00:33:11.600 --> 00:33:15.600]  有多少慾念在影響我們
[00:33:15.600 --> 00:33:16.600]  後來又想到
[00:33:16.600 --> 00:33:18.600]  原來我們來敬拜的時候
[00:33:18.600 --> 00:33:20.600]  其實我在過往的禮拜
[00:33:20.600 --> 00:33:21.600]  我又忘記了
[00:33:21.600 --> 00:33:24.600]  我想快點賺快錢
[00:33:24.600 --> 00:33:25.600]  我其實也喜歡名譽
[00:33:25.600 --> 00:33:27.600]  我也喜歡地位
[00:33:27.600 --> 00:33:29.600]  每次敬拜的時候
[00:33:29.600 --> 00:33:31.600]  你去讚美的時候
[00:33:31.600 --> 00:33:33.600]  去讚美的時候
[00:33:33.600 --> 00:33:34.600]  你或多或少
[00:33:34.600 --> 00:33:38.600]  你又會知道你過往喜歡的東西
[00:33:38.600 --> 00:33:40.600]  但你又讚美神秘惹你
[00:33:40.600 --> 00:33:42.600]  神秘惹你的時候
[00:33:42.600 --> 00:33:45.600]  你知道這些是神秘
[00:33:45.600 --> 00:33:46.600]  等等
[00:33:46.600 --> 00:33:47.600]  所以其實敬拜的生活
[00:33:47.600 --> 00:33:49.600]  如果真正的敬拜
[00:33:49.600 --> 00:33:52.600]  是可以慾念都可以被轉化
[00:33:52.600 --> 00:33:54.600]  或者這樣想一想
[00:33:54.600 --> 00:33:56.600]  如果每一次敬拜的時候
[00:33:56.600 --> 00:33:57.600]  大家來到城鎮家
[00:33:57.600 --> 00:33:58.600]  大家唱歌的時候
[00:33:58.600 --> 00:33:59.600]  好像剛才一樣
[00:33:59.600 --> 00:34:01.600]  讀聖經一樣認真去唱
[00:34:01.600 --> 00:34:03.600]  唱悅詩的時候
[00:34:03.600 --> 00:34:05.600]  真的很認真去唱
[00:34:05.600 --> 00:34:07.600]  當詩班去唱的時候
[00:34:07.600 --> 00:34:09.600]  詩班又很認真去唱
[00:34:09.600 --> 00:34:11.600]  唱得很專業、很好聽
[00:34:11.600 --> 00:34:13.600]  又用生命去詮釋
[00:34:13.600 --> 00:34:15.600]  而我們做會眾
[00:34:15.600 --> 00:34:17.600]  又很專心去聽
[00:34:17.600 --> 00:34:19.600]  當我們講道的人
[00:34:19.600 --> 00:34:20.600]  又很專心去講
[00:34:20.600 --> 00:34:21.600]  講完之後
[00:34:21.600 --> 00:34:22.600]  要有美好的見證
[00:34:22.600 --> 00:34:25.600]  不可以把口去空講
[00:34:25.600 --> 00:34:27.600]  你們又很專心去聽
[00:34:27.600 --> 00:34:29.600]  我們一起去讚美
[00:34:29.600 --> 00:34:30.600]  一起去做
[00:34:30.600 --> 00:34:33.600]  你說會怎樣?
[00:34:33.600 --> 00:34:36.600]  當我們做得這麼簡單的時候
[00:34:36.600 --> 00:34:37.600]  就很奇妙的
[00:34:37.600 --> 00:34:39.600]  我們的生命就會改變
[00:34:39.600 --> 00:34:42.600]  在聖靈的幫助下
[00:34:42.600 --> 00:34:46.600]  我們會有細水長流的改變
[00:34:46.600 --> 00:34:47.600]  所以弟兄姊妹們
[00:34:47.600 --> 00:34:48.600]  在敬拜當中
[00:34:48.600 --> 00:34:51.600]  當我們願意繼續去讚美
[00:34:51.600 --> 00:34:53.600]  甚至去感恩的時候
[00:34:53.600 --> 00:34:55.600]  我們好像七十三章二十五節
[00:34:55.600 --> 00:34:57.600]  我們會宣佈
[00:34:57.600 --> 00:35:02.600]  除你以外在天上我有誰呢?
[00:35:02.600 --> 00:35:06.600]  除你以外在地上
[00:35:06.600 --> 00:35:09.600]  我也沒有所愛無的
[00:35:09.600 --> 00:35:12.600]  當一個人讚美的時候
[00:35:12.600 --> 00:35:14.600]  不斷的讚美的時候
[00:35:14.600 --> 00:35:17.600]  他的心靈是更加明白
[00:35:17.600 --> 00:35:20.600]  這個是他的上主
[00:35:20.600 --> 00:35:21.600]  另外一個元素
[00:35:21.600 --> 00:35:22.600]  在崇拜當中
[00:35:22.600 --> 00:35:24.600]  我們要代求
[00:35:24.600 --> 00:35:29.600]  我們知道生命是有很多的痛苦暴力
[00:35:29.600 --> 00:35:32.600]  我們將這些痛苦交託給神
[00:35:32.600 --> 00:35:35.600]  我們甚至在神面前崇拜當中
[00:35:35.600 --> 00:35:38.600]  我們唱哀歌
[00:35:38.600 --> 00:35:39.600]  但是你試想
[00:35:39.600 --> 00:35:41.600]  當我們願意在神面前唱哀歌
[00:35:41.600 --> 00:35:43.600]  我們不是說不回來教會
[00:35:43.600 --> 00:35:44.600]  人很有趣
[00:35:44.600 --> 00:35:47.600]  有困難的時候就不回教會
[00:35:47.600 --> 00:35:49.600]  離開教會
[00:35:49.600 --> 00:35:51.600]  我有困難了嗎?
[00:35:51.600 --> 00:35:52.600]  搞錯了
[00:35:52.600 --> 00:35:54.600]  當有困難的時候
[00:35:54.600 --> 00:35:58.600]  就來到神的聖所去唱哀歌
[00:35:58.600 --> 00:36:01.600]  當人願意在神的聖所唱哀歌的時候
[00:36:01.600 --> 00:36:04.600]  就表明他相信這位神
[00:36:04.600 --> 00:36:07.600]  對這位神有盼望
[00:36:07.600 --> 00:36:11.600]  盼望生命能夠被救贖
[00:36:11.600 --> 00:36:13.600]  奉獻
[00:36:13.600 --> 00:36:16.600]  我們每個禮拜都是要奉獻的
[00:36:16.600 --> 00:36:19.600]  奉獻來做什麼?
[00:36:19.600 --> 00:36:24.600]  只是將一些錢放出來幫助承浸家
[00:36:24.600 --> 00:36:27.600]  讓他可以做工作
[00:36:27.600 --> 00:36:33.600]  其實當我們奉獻我們努力的果實的時候
[00:36:33.600 --> 00:36:35.600]  尤其是或者例如金錢
[00:36:35.600 --> 00:36:39.600]  這個表明我們和這個世界不同
[00:36:39.600 --> 00:36:42.600]  我們拒絕這個世界的物質主義
[00:36:42.600 --> 00:36:44.600]  那種文化習慣
[00:36:44.600 --> 00:36:46.600]  我們對神有盼望
[00:36:46.600 --> 00:36:49.600]  所以在這個貪錢
[00:36:49.600 --> 00:36:51.600]  一般人貪錢的世界
[00:36:51.600 --> 00:36:54.600]  每個世代都是貪錢的世界當中
[00:36:54.600 --> 00:36:57.600]  我們這班人竟然將錢奉獻給神
[00:36:57.600 --> 00:37:00.600]  一方面表達我們的懺悔
[00:37:00.600 --> 00:37:03.600]  表達我們很多時候曾經
[00:37:03.600 --> 00:37:06.600]  是被金錢的偶像所俘虜
[00:37:06.600 --> 00:37:08.600]  我們表達我們的懺悔
[00:37:08.600 --> 00:37:09.600]  我們捐獻
[00:37:09.600 --> 00:37:12.600]  但另一方面我們又不是單單懺悔
[00:37:12.600 --> 00:37:14.600]  我們捐獻的時候
[00:37:14.600 --> 00:37:16.600]  是刻意的去奉獻
[00:37:16.600 --> 00:37:19.600]  表明我們所得到一切的豐盛
[00:37:19.600 --> 00:37:20.600]  是禮物
[00:37:20.600 --> 00:37:22.600]  是神給我們的
[00:37:22.600 --> 00:37:24.600]  是承認神是我們供應者
[00:37:24.600 --> 00:37:26.600]  祂供應我們那麼多
[00:37:26.600 --> 00:37:33.600]  所以我們向祂獻上感恩的祭
[00:37:33.600 --> 00:37:35.600]  另一方面是宣講
[00:37:35.600 --> 00:37:38.600]  宣講是我們很熟悉的
[00:37:38.600 --> 00:37:45.600]  是我們知道是神向人溝通的主要方式
[00:37:45.600 --> 00:37:46.600]  透過宣講
[00:37:46.600 --> 00:37:48.600]  我們常常作目者的
[00:37:48.600 --> 00:37:51.600]  要將福音這個真實的世界
[00:37:51.600 --> 00:37:53.600]  向大家去呈現
[00:37:53.600 --> 00:37:56.600]  剛才我所講的是不是很簡單
[00:37:56.600 --> 00:37:58.600]  要你們再去填的
[00:37:58.600 --> 00:38:00.600]  或者可能我們親愛的方牧師
[00:38:00.600 --> 00:38:02.600]  將來都幫我們講多一點
[00:38:02.600 --> 00:38:04.600]  或者我們又可以找時間
[00:38:04.600 --> 00:38:06.600]  逐一逐一去講多一點
[00:38:06.600 --> 00:38:09.600]  在崇拜當中怎樣唱哀歌等等
[00:38:09.600 --> 00:38:11.600]  所以結論我想指出
[00:38:11.600 --> 00:38:14.600]  這些眾多的元素
[00:38:14.600 --> 00:38:19.600]  是讓我們看到崇拜的盼望
[00:38:19.600 --> 00:38:25.600]  我們可以通過崇拜來參與神的現實
[00:38:25.600 --> 00:38:28.600]  參與神的救贖
[00:38:28.600 --> 00:38:30.600]  我記得在八年前
[00:38:30.600 --> 00:38:32.600]  我是做院長
[00:38:32.600 --> 00:38:34.600]  其實那時候神學院
[00:38:34.600 --> 00:38:36.600]  每個人都想著有很多困難
[00:38:36.600 --> 00:38:40.600]  是不能夠重建的
[00:38:40.600 --> 00:38:44.600]  我記得我做院長的時候
[00:38:44.600 --> 00:38:46.600]  我覺得都是很困難
[00:38:46.600 --> 00:38:48.600]  有一天我在車上
[00:38:48.600 --> 00:38:50.600]  我在等人
[00:38:50.600 --> 00:38:54.600]  我打電話給學院的院務
[00:38:54.600 --> 00:38:56.600]  我打電話給他
[00:38:56.600 --> 00:39:01.600]  我說神學院能不能夠繼續前行起航
[00:39:01.600 --> 00:39:03.600]  就看你了
