
[00:00:00.000 --> 00:00:05.520]  昨晚團契裏面是一個詩歌分享週
[00:25:31.180 --> 00:25:41.180]  慈愛主
[00:25:41.180 --> 00:25:47.180]  讓我們上上去賞念祢的恩慈、美事
[00:25:47.180 --> 00:25:50.180]  我們勾歌頌讚祢的大能
[00:25:50.180 --> 00:25:52.180]  祢的智慧
[00:25:52.180 --> 00:25:54.180]  祢對人的憐憫
[00:25:54.180 --> 00:25:58.180]  祢讓人與人之間
[00:25:58.180 --> 00:26:02.180]  頂姐妹之間彼此關心相愛
[00:26:02.180 --> 00:26:05.180]  祢也使用眾兒女
[00:26:05.180 --> 00:26:09.180]  去見證祢的大能作為
[00:26:09.180 --> 00:26:11.180]  因為神的愛
[00:26:11.180 --> 00:26:15.180]  不單局限於跟隨祢的人
[00:26:15.180 --> 00:26:20.180]  祢很希望全世界未認識祢的人
[00:26:20.180 --> 00:26:23.180]  都有機會去認識祢
[00:26:23.180 --> 00:26:25.180]  尊崇祢
[00:26:25.180 --> 00:26:28.180]  以祢為祂生命的救主
[00:26:28.180 --> 00:26:32.180]  讓祢大大的致福他們的生命
[00:26:32.180 --> 00:26:33.180]  神啊
[00:26:33.180 --> 00:26:36.180]  我們實在要去讚美祢
[00:26:36.180 --> 00:26:41.180]  祢的愛是何等的長、闊、高、深
[00:26:41.180 --> 00:26:44.180]  我們驚歎祢的作為
[00:26:44.180 --> 00:26:46.180]  祢的美事
[00:26:46.180 --> 00:26:50.180]  讓我們常常去思念祢的慈愛
[00:26:50.180 --> 00:26:53.180]  我們樂意去歌頌祢的名
[00:26:53.180 --> 00:26:55.180]  以上我祈禱
[00:26:55.180 --> 00:26:57.180]  奉耶穌基督的聖名求
[00:26:57.180 --> 00:26:59.180]  阿們
