
[00:00:00.000 --> 00:00:04.760]  今天說到的題目叫做「享安息的操練」
[00:18:07.960 --> 00:18:10.960]  只有上帝是創造天地
[00:18:10.960 --> 00:18:14.960]  海和萬物的創造的主宰
[00:18:14.960 --> 00:18:15.960]  我們不是上帝
[00:18:15.960 --> 00:18:19.960]  安息日是要停止我們的佔有慾
[00:18:19.960 --> 00:18:22.960]  停止受文化的影響
[00:18:22.960 --> 00:18:24.960]  我們不是被這個世界文化
[00:18:24.960 --> 00:18:26.960]  牽著鼻子走
[00:18:26.960 --> 00:18:28.960]  這個世界文化告訴我們
[00:18:28.960 --> 00:18:30.960]  當我們一有放假
[00:18:30.960 --> 00:18:33.960]  我們就要去旅行
[00:18:33.960 --> 00:18:35.960]  這樣就一定有安息
[00:18:35.960 --> 00:18:37.960]  但有時我自己的經驗也是
[00:18:37.960 --> 00:18:39.960]  去旅行我比上班更累
[00:18:39.960 --> 00:18:41.960]  因為有些人很早就已經
[00:18:41.960 --> 00:18:44.960]  早上就出去了
[00:18:44.960 --> 00:18:46.960]  可能六點多七點
[00:18:46.960 --> 00:18:48.960]  然後去到十一二點回酒店
[00:18:48.960 --> 00:18:50.960]  然後第二天很早
[00:18:50.960 --> 00:18:52.960]  還有去完旅行回來
[00:18:52.960 --> 00:18:54.960]  坐飛機想起要上班
[00:18:54.960 --> 00:18:56.960]  覺得好像比上班更累
[00:18:56.960 --> 00:18:58.960]  然後好像沒有放過假
[00:18:58.960 --> 00:19:00.960]  我不知道你有沒有這樣的感受
[00:19:00.960 --> 00:19:02.960]  這個世界的文化告訴我們
[00:19:02.960 --> 00:19:05.960]  去完旅行回來上班很累
[00:19:05.960 --> 00:19:07.960]  然後期待下個旅行
[00:19:07.960 --> 00:19:09.960]  給自己充充電
[00:19:09.960 --> 00:19:10.960]  然後又上班
[00:19:10.960 --> 00:19:11.960]  然後期待下個旅行
[00:19:11.960 --> 00:19:13.960]  這也是現在這個世界的文化
[00:19:13.960 --> 00:19:15.960]  我們都要提醒自己
[00:19:15.960 --> 00:19:18.960]  不要被這個世界的文化影響
[00:19:18.960 --> 00:19:20.960]  牽著我們的鼻子走
[00:19:20.960 --> 00:19:23.960]  我們要停止單調
[00:19:23.960 --> 00:19:25.960]  乏味和沒有意義
[00:19:25.960 --> 00:19:27.960]  讓我們在安息日裏
[00:19:27.960 --> 00:19:30.960]  我們可以學習享安息
[00:19:30.960 --> 00:19:32.960]  這本書裏面提到
[00:19:32.960 --> 00:19:36.960]  每星期我們都有機會守安息日
[00:19:36.960 --> 00:19:39.960]  其實是幫我們重新定位
[00:19:39.960 --> 00:19:43.960]  能夠驅使我們在我們的生命
[00:19:43.960 --> 00:19:45.960]  每一個範疇
[00:19:45.960 --> 00:19:47.960]  我們都讓神作神
[00:19:47.960 --> 00:19:50.960]  可能如果我們六天勞碌工作
[00:19:50.960 --> 00:19:52.960]  我們走歪了
[00:19:52.960 --> 00:19:54.960]  我們會試圖掌控神
[00:19:54.960 --> 00:19:57.960]  我們會試圖覺得自己是神
[00:19:57.960 --> 00:19:58.960]  想控制
[00:19:58.960 --> 00:20:02.960]  但是每逢六天勞碌工作完的第七天
[00:20:02.960 --> 00:20:03.960]  我們要重新定位
[00:20:03.960 --> 00:20:06.960]  我們要重新觀察
[00:20:06.960 --> 00:20:08.960]  然後教回我的生命
[00:20:08.960 --> 00:20:11.960]  是要讓上帝作上帝
[00:20:11.960 --> 00:20:16.960]  要從這個自我中心悔改過來
[00:20:16.960 --> 00:20:20.960]  停止掌控的意思
[00:20:20.960 --> 00:20:22.960]  其實就是說我們要立戒線
[00:20:22.960 --> 00:20:24.960]  我們不是上帝
[00:20:24.960 --> 00:20:25.960]  這裏提到
[00:20:25.960 --> 00:20:27.960]  要讓工作和生活
[00:20:27.960 --> 00:20:31.960]  不再是非比即此的選擇
[00:20:31.960 --> 00:20:35.960]  這裏有一本書叫為工作立戒線
[00:20:35.960 --> 00:20:39.960]  我們不是一味被工作無窮的需要
[00:20:39.960 --> 00:20:41.960]  拉著我們走
[00:20:41.960 --> 00:20:44.960]  你可以改變自己工作的未來
[00:20:44.960 --> 00:20:48.960]  同時又能夠實現美好的生活
[00:20:48.960 --> 00:20:51.960]  另外為婚姻立戒線
[00:20:51.960 --> 00:20:52.960]  也有這本書
[00:20:52.960 --> 00:20:56.960]  提到我們不再被對方的問題箝制
[00:20:56.960 --> 00:20:59.960]  要釐清責任是誰
[00:20:59.960 --> 00:21:03.960]  然後也要掌握改變主導權
[00:21:03.960 --> 00:21:05.960]  當然要進到婚姻裏面
[00:21:05.960 --> 00:21:06.960]  重獲自由
[00:21:06.960 --> 00:21:07.960]  讓神的愛
[00:21:07.960 --> 00:21:10.960]  讓我們能夠得著神的愛
[00:21:10.960 --> 00:21:11.960]  我們懂得用神的愛
[00:21:11.960 --> 00:21:13.960]  來愛我們的配偶
[00:21:13.960 --> 00:21:17.960]  這叫做為婚姻立戒線
[00:21:17.960 --> 00:21:20.960]  另一本書叫為孩子立戒線
[00:21:20.960 --> 00:21:23.960]  我們要教導我們的孩子立戒線
[00:21:23.960 --> 00:21:24.960]  教導我們的兒女
[00:21:24.960 --> 00:21:26.960]  何時要說yes
[00:21:26.960 --> 00:21:28.960]  何時要say no
[00:21:28.960 --> 00:21:32.960]  還要為自己的選擇負責任
[00:21:32.960 --> 00:21:34.960]  如果我們不畫戒線
[00:21:34.960 --> 00:21:37.960]  我們就會過界
[00:21:37.960 --> 00:21:39.960]  又或者我們會試圖
[00:21:39.960 --> 00:21:42.960]  想掌控我們的兒女
[00:21:42.960 --> 00:21:44.960]  掌控我們的配偶
[00:21:44.960 --> 00:21:45.960]  或者在工作裏
[00:21:45.960 --> 00:21:47.960]  要求我們無窮地
[00:21:47.960 --> 00:21:48.960]  加班我們都加
[00:21:48.960 --> 00:21:52.960]  以致影響我們身心靈的健康
[00:21:52.960 --> 00:21:55.960]  最近在網上也提到
[00:21:55.960 --> 00:21:56.960]  另一個觀念
[00:21:56.960 --> 00:21:58.960]  叫做為父母立戒線
[00:21:58.960 --> 00:22:02.960]  當我看下原來為父母立戒線
[00:22:02.960 --> 00:22:04.960]  表面好像很不孝
[00:22:04.960 --> 00:22:08.960]  但當我再看原來為父母立戒線
[00:22:08.960 --> 00:22:10.960]  不是代表不孝
[00:22:10.960 --> 00:22:14.960]  是要疏離我們和父母的關係
[00:22:14.960 --> 00:22:16.960]  不要覺得立戒線是要求
[00:22:16.960 --> 00:22:18.960]  我們的父母做什麼改變
[00:22:18.960 --> 00:22:20.960]  其實就是告訴他們
[00:22:20.960 --> 00:22:23.960]  他們可以選擇yes or no
[00:22:23.960 --> 00:22:27.960]  他們可以選擇改變和不改變
[00:22:27.960 --> 00:22:30.960]  不過我們要讓他們知道
[00:22:30.960 --> 00:22:33.960]  他們選擇改變或者不改變
[00:22:33.960 --> 00:22:36.960]  他們要面對相應的後果
[00:22:36.960 --> 00:22:39.960]  有可能一些長者
[00:22:39.960 --> 00:22:42.960]  或者我們年長一輩的父母
[00:22:42.960 --> 00:22:44.960]  他們固有那一套都很牢固
[00:22:44.960 --> 00:22:46.960]  但是為父母立戒線
[00:22:46.960 --> 00:22:47.960]  就是告訴他們
[00:22:47.960 --> 00:22:48.960]  你可以這樣選擇
[00:22:48.960 --> 00:22:50.960]  有什麼好處不好處
[00:22:50.960 --> 00:22:51.960]  你也可以這樣選擇
[00:22:51.960 --> 00:22:53.960]  有什麼好處不好處
[00:22:53.960 --> 00:22:56.960]  然後都要尊重我們的父母
[00:22:56.960 --> 00:22:57.960]  他們的選擇
[00:22:57.960 --> 00:23:00.960]  讓他們來陪他們承擔
[00:23:00.960 --> 00:23:01.960]  他們選擇的後果
[00:23:01.960 --> 00:23:04.960]  這個叫做為父母立戒線
[00:23:04.960 --> 00:23:08.960]  也同樣令到自己不會overload
[00:23:08.960 --> 00:23:12.960]  不會因為照顧父母而overload
[00:23:12.960 --> 00:23:16.960]  所以我們需要為父母去立戒線
[00:23:16.960 --> 00:23:18.960]  這裡也說到
[00:23:18.960 --> 00:23:21.960]  需要在教育上立戒線
[00:23:21.960 --> 00:23:25.960]  芬蘭是教育最成功的國家
[00:23:25.960 --> 00:23:30.960]  他們有推出這個叫做國際失敗日
[00:23:30.960 --> 00:23:33.960]  他就說其實我們當然鼓勵成功
[00:23:33.960 --> 00:23:35.960]  但是當我們的孩子
[00:23:35.960 --> 00:23:37.960]  他們在失敗裡面的經驗
[00:23:37.960 --> 00:23:39.960]  其實都可以吸收到
[00:23:39.960 --> 00:23:42.960]  很好的生命的功課
[00:23:42.960 --> 00:23:43.960]  他就鼓勵
[00:23:43.960 --> 00:23:45.960]  其實你可以將失敗的經驗
[00:23:45.960 --> 00:23:48.960]  上載到社交媒體
[00:23:48.960 --> 00:23:50.960]  讓更多的人
[00:23:50.960 --> 00:23:54.960]  因此可以從你怎樣面對失敗
[00:23:54.960 --> 00:23:56.960]  怎樣面對你的失敗的過去
[00:23:56.960 --> 00:24:00.960]  能夠得到一個激勵和啟發
[00:24:00.960 --> 00:24:03.960]  這個世界是鼓吹我們一定要成功
[00:24:03.960 --> 00:24:06.960]  一定要掌控
[00:24:06.960 --> 00:24:10.960]  但是原來安息日提醒我們
[00:24:10.960 --> 00:24:12.960]  要讓神作神
[00:24:12.960 --> 00:24:14.960]  我們可以承認失敗
[00:24:14.960 --> 00:24:16.960]  我們可以承認我有限制
[00:24:16.960 --> 00:24:18.960]  承認我有軟弱
[00:24:18.960 --> 00:24:20.960]  承認我是害怕
[00:24:20.960 --> 00:24:22.960]  承認我很累
[00:24:22.960 --> 00:24:26.960]  Sometimes it's okay to not be okay
[00:24:26.960 --> 00:24:28.960]  可能一至六我們在工作裡面
[00:24:28.960 --> 00:24:31.960]  我們都是很勞碌的工作
[00:24:31.960 --> 00:24:33.960]  但是每六天勞碌工作
[00:24:33.960 --> 00:24:36.960]  上帝說有一天你要停下來
[00:24:36.960 --> 00:24:40.960]  Reset你的人生優先次序
[00:24:40.960 --> 00:24:43.960]  你不要試圖扮演上帝
[00:24:43.960 --> 00:24:46.960]  安息日就是提醒自己
[00:24:46.960 --> 00:24:49.960]  試圖停止試圖掌控
[00:24:49.960 --> 00:24:51.960]  讓神作神
[00:24:51.960 --> 00:24:52.960]  第二個功課
[00:24:52.960 --> 00:24:54.960]  在安息日裡面我們要學習休息
[00:24:54.960 --> 00:24:56.960]  要學習休息
[00:24:56.960 --> 00:25:00.960]  這裡說到當紀念安息日
[00:25:00.960 --> 00:25:03.960]  六天要勞碌工作
[00:25:03.960 --> 00:25:07.960]  但是第七天你要好好休息
[00:25:07.960 --> 00:25:11.960]  其實這是神給我們的恩典規律
[00:25:11.960 --> 00:25:15.960]  有六天好好忠心勞碌的上班
[00:25:15.960 --> 00:25:17.960]  但是到了第七天
[00:25:17.960 --> 00:25:19.960]  你就安心休息
[00:25:19.960 --> 00:25:21.960]  每六天勞碌工作
[00:25:21.960 --> 00:25:23.960]  然後有一天安心休息
[00:25:23.960 --> 00:25:25.960]  六天勞碌工作
[00:25:25.960 --> 00:25:28.960]  有一天安心的休息
[00:25:28.960 --> 00:25:31.960]  休息的意思就是我們要信靠那位
[00:25:31.960 --> 00:25:37.960]  耶和華創造天地海和其中萬物的那位創造主
[00:25:37.960 --> 00:25:39.960]  我們不是上帝
[00:25:39.960 --> 00:25:41.960]  而這裡特別提醒
[00:25:41.960 --> 00:25:43.960]  神看著一切都是好的
[00:25:43.960 --> 00:25:47.960]  有晚上有早晨是第六天
[00:25:47.960 --> 00:25:49.960]  你有沒有留意到
[00:25:49.960 --> 00:25:52.960]  這裡的規律是什麼時候開始一天的
[00:25:52.960 --> 00:25:54.960]  是由晚上開始的
[00:25:54.960 --> 00:25:58.960]  有晚上有早晨是第六天
[00:25:58.960 --> 00:25:59.960]  當我們看的時候
[00:25:59.960 --> 00:26:02.960]  可能和我們華人
[00:26:02.960 --> 00:26:04.960]  或者我們一直理解的
[00:26:04.960 --> 00:26:06.960]  天光是新的一天
[00:26:06.960 --> 00:26:07.960]  天光是開始新的一天
[00:26:07.960 --> 00:26:09.960]  然後我上班了
[00:26:09.960 --> 00:26:11.960]  但是猶太人的觀念
[00:26:11.960 --> 00:26:17.960]  夜晚黃昏開始才是新的一天
[00:26:17.960 --> 00:26:18.960]  所以其實這裡這本書
[00:26:18.960 --> 00:26:21.960]  給了我一個很好的啟發概念
[00:26:21.960 --> 00:26:26.960]  原來希伯來人由黃昏到早晨這個次序
[00:26:26.960 --> 00:26:29.960]  黃昏開始日落就是新的一天
[00:26:29.960 --> 00:26:31.960]  即是下班就是新的一天
[00:26:31.960 --> 00:26:34.960]  回家休息就是新的一天
[00:26:34.960 --> 00:26:39.960]  原來猶太人由黃昏開始到早晨這個次序
[00:26:39.960 --> 00:26:43.960]  其實我們可以適應一個因典的規律
[00:26:43.960 --> 00:26:46.960]  當我們一睡覺上床
[00:26:46.960 --> 00:26:48.960]  神就開始工作
[00:26:48.960 --> 00:26:51.960]  然後一起床神就呼籲我們
[00:26:51.960 --> 00:26:54.960]  享受、分擔、發展
[00:26:54.960 --> 00:26:58.960]  我們睡覺的時候的工作
[00:26:58.960 --> 00:26:59.960]  聽得明白嗎?
[00:26:59.960 --> 00:27:01.960]  其實意思就是說
[00:27:01.960 --> 00:27:03.960]  以休息決定工作
[00:27:03.960 --> 00:27:05.960]  當我們晚上好好休息
[00:27:05.960 --> 00:27:07.960]  是讓神工作
[00:27:07.960 --> 00:27:09.960]  當我們早上起來
[00:27:09.960 --> 00:27:11.960]  是靠神去工作
[00:27:11.960 --> 00:27:13.960]  這個是在安息日裡告訴我們
[00:27:13.960 --> 00:27:15.960]  因典的規律
[00:27:15.960 --> 00:27:16.960]  所以第二點我們要學
[00:27:16.960 --> 00:27:19.960]  休息其實就是讓神工作
[00:27:19.960 --> 00:27:21.960]  因典的規律
[00:27:21.960 --> 00:27:23.960]  我們肯上床睡覺
[00:27:23.960 --> 00:27:25.960]  當我們肯上床睡覺
[00:27:25.960 --> 00:27:27.960]  正正是我們不工作的時候
[00:27:27.960 --> 00:27:29.960]  但就是神工作的時候
[00:27:29.960 --> 00:27:31.960]  正正是我們放手的時候
[00:27:31.960 --> 00:27:34.960]  晚上休息就是我們要放手
[00:27:34.960 --> 00:27:36.960]  讓神工作
[00:27:36.960 --> 00:27:39.960]  早上起來我們就靠神工作
[00:27:39.960 --> 00:27:42.960]  其實晚上休息
[00:27:42.960 --> 00:27:45.960]  都是讓我們的身體工作
[00:27:45.960 --> 00:27:46.960]  和排毒
[00:27:46.960 --> 00:27:48.960]  因為上帝創造我們
[00:27:48.960 --> 00:27:53.960]  都是有生理的時鐘和排毒的時鐘
[00:27:53.960 --> 00:27:55.960]  這裡有一個參考
[00:27:55.960 --> 00:27:56.960]  網上的資料
[00:27:56.960 --> 00:27:58.960]  原來你知道我們的肝
[00:27:58.960 --> 00:28:00.960]  在幾點鐘開始排毒嗎?
[00:28:00.960 --> 00:28:04.960]  晚上11點至凌晨1點
[00:28:04.960 --> 00:28:06.960]  你的肝就開始排毒
[00:28:06.960 --> 00:28:08.960]  我想問這個時間你睡了嗎?
[00:28:08.960 --> 00:28:10.960]  如果這個時間你睡了
[00:28:10.960 --> 00:28:12.960]  你的肝是能夠健康地排毒的
[00:28:12.960 --> 00:28:15.960]  然後凌晨1點至3點
[00:28:15.960 --> 00:28:17.960]  就是膽要排毒
[00:28:17.960 --> 00:28:19.960]  然後3點至5點
[00:28:19.960 --> 00:28:22.960]  就是肺要排毒
[00:28:22.960 --> 00:28:24.960]  然後5點至7點
[00:28:24.960 --> 00:28:26.960]  就是大腸要排毒
[00:28:26.960 --> 00:28:27.960]  所以很多人都是
[00:28:27.960 --> 00:28:29.960]  一早上起來可能要去大解
[00:28:29.960 --> 00:28:31.960]  然後7至9點
[00:28:31.960 --> 00:28:35.960]  就是小腸會大量吸收營養
[00:28:35.960 --> 00:28:38.960]  所以早餐7至9點去吃
[00:28:38.960 --> 00:28:40.960]  是很好的吸收
[00:28:40.960 --> 00:28:45.960]  然後晚上9點至11點
[00:28:45.960 --> 00:28:47.960]  就是我們的免疫系統
[00:28:47.960 --> 00:28:49.960]  我們的淋巴要來排毒
[00:28:49.960 --> 00:28:54.960]  其實如果參考這個資料
[00:28:54.960 --> 00:28:56.960]  其實都是告訴我們
[00:28:56.960 --> 00:28:58.960]  原來上帝設計我們的身體
[00:28:58.960 --> 00:29:00.960]  是要我們睡覺
[00:29:00.960 --> 00:29:03.960]  當我們晚上睡覺
[00:29:03.960 --> 00:29:07.960]  其實我們的身體裏面就工作了
[00:29:07.960 --> 00:29:09.960]  就排毒了
[00:29:09.960 --> 00:29:12.960]  然後我們會復原
[00:29:12.960 --> 00:29:15.960]  當然究竟要睡多久才對呢
[00:29:15.960 --> 00:29:19.960]  這個美國國家的睡眠基金會
[00:29:19.960 --> 00:29:21.960]  就建議不同年紀的人
[00:29:21.960 --> 00:29:23.960]  睡眠的時間
[00:29:23.960 --> 00:29:25.960]  這裡說到
[00:29:25.960 --> 00:29:27.960]  如果我們大部分是成年人
[00:29:27.960 --> 00:29:29.960]  26至64歲
[00:29:29.960 --> 00:29:31.960]  要睡多少個小時
[00:29:31.960 --> 00:29:34.960]  建議是7至9個小時
[00:29:34.960 --> 00:29:37.960]  當然不要少於6個小時
[00:29:37.960 --> 00:29:39.960]  但原來睡得多都不可以
[00:29:39.960 --> 00:29:41.960]  又不要多過10個小時
[00:29:41.960 --> 00:29:43.960]  有時多過十多個小時
[00:29:43.960 --> 00:29:45.960]  會越睡越嘔
[00:29:45.960 --> 00:29:47.960]  但睡得太少都不可以
[00:29:47.960 --> 00:29:48.960]  對我來說
[00:29:48.960 --> 00:29:50.960]  起碼要睡7至8個小時
[00:29:50.960 --> 00:29:54.960]  我才能更好function到我自己
[00:29:54.960 --> 00:29:57.960]  所以就是7至9個小時
[00:29:57.960 --> 00:29:59.960]  你可以看你的歲數
[00:29:59.960 --> 00:30:02.960]  其實我們真的需要睡足覺
[00:30:02.960 --> 00:30:06.960]  然後讓我們的身體去排毒
[00:30:06.960 --> 00:30:08.960]  當然有時不是不想睡
[00:30:08.960 --> 00:30:10.960]  不過睡不著
[00:30:10.960 --> 00:30:14.960]  這裡說到八大常常失眠的原因
[00:30:14.960 --> 00:30:16.960]  可能是心理因素
[00:30:16.960 --> 00:30:17.960]  很多事情擔心
[00:30:17.960 --> 00:30:18.960]  憂慮
[00:30:18.960 --> 00:30:19.960]  很多事情想
[00:30:19.960 --> 00:30:22.960]  第二就是生理時鐘
[00:30:22.960 --> 00:30:24.960]  可能你上班都很晚
[00:30:24.960 --> 00:30:27.960]  回家都凌晨一兩點或十二點
[00:30:27.960 --> 00:30:29.960]  或者旅行的時差
[00:30:29.960 --> 00:30:31.960]  都會讓人失眠
[00:30:31.960 --> 00:30:34.960]  或者你喝了刺激性的東西
[00:30:34.960 --> 00:30:37.960]  例如咖啡 可樂
[00:30:37.960 --> 00:30:39.960]  又喝了茶
[00:30:39.960 --> 00:30:40.960]  你有可能睡不著
[00:30:40.960 --> 00:30:42.960]  不過對我來說是無效的
[00:30:42.960 --> 00:30:44.960]  我臨睡前會沖茶喝咖啡
[00:30:44.960 --> 00:30:46.960]  我都可以三秒鐘睡得著
[00:30:46.960 --> 00:30:47.960]  但對於有些人
[00:30:47.960 --> 00:30:49.960]  他真的喝了這些就不行了
[00:30:49.960 --> 00:30:50.960]  他睡不著
[00:30:50.960 --> 00:30:51.960]  更年期
[00:30:51.960 --> 00:30:54.960]  賀爾蒙變化都會影響睡眠的質素
[00:30:54.960 --> 00:30:55.960]  懷孕
[00:30:55.960 --> 00:30:57.960]  年長的長者
[00:30:57.960 --> 00:31:00.960]  都有機會會失眠
[00:31:00.960 --> 00:31:01.960]  高血壓
[00:31:01.960 --> 00:31:03.960]  心跳急速
[00:31:03.960 --> 00:31:05.960]  這些都有機會睡不著
[00:31:05.960 --> 00:31:06.960]  當然睡不著
[00:31:06.960 --> 00:31:08.960]  這裡有些小貼士
[00:31:08.960 --> 00:31:10.960]  說到四個B
[00:31:10.960 --> 00:31:13.960]  希望能夠幫到你睡得好一點
[00:31:13.960 --> 00:31:15.960]  例如這個Bath
[00:31:15.960 --> 00:31:16.960]  Bath Time
[00:31:16.960 --> 00:31:17.960]  就是洗澡
[00:31:17.960 --> 00:31:19.960]  好好地洗個澡
[00:31:19.960 --> 00:31:21.960]  又或者休息
[00:31:21.960 --> 00:31:22.960]  停一停
[00:31:22.960 --> 00:31:24.960]  讓自己可以安靜
[00:31:24.960 --> 00:31:25.960]  默想
[00:31:25.960 --> 00:31:28.960]  然後是一個放鬆
[00:31:28.960 --> 00:31:30.960]  Relax
[00:31:30.960 --> 00:31:31.960]  呼吸
[00:31:31.960 --> 00:31:33.960]  放鬆的呼吸
[00:31:33.960 --> 00:31:34.960]  做一些呼吸的練習
[00:31:34.960 --> 00:31:38.960]  然後就是在床上的時間
[00:31:38.960 --> 00:31:41.960]  在床上的時間就不要看手機了
[00:31:41.960 --> 00:31:43.960]  我們都可以讓自己
[00:31:43.960 --> 00:31:45.960]  好好地安心
[00:31:45.960 --> 00:31:46.960]  入睡
[00:31:46.960 --> 00:31:47.960]  休息
[00:31:47.960 --> 00:31:49.960]  因為當我們入睡的時候
[00:31:49.960 --> 00:31:52.960]  我們的身體就會工作排毒
[00:31:52.960 --> 00:31:53.960]  同樣我們要相信
[00:31:53.960 --> 00:31:55.960]  當我們肯去休息
[00:31:55.960 --> 00:31:57.960]  其實上帝就會工作
[00:31:57.960 --> 00:32:00.960]  這個是神給我們恩典的規律
[00:32:00.960 --> 00:32:04.960]  曾經有一位黑眼的老姐妹
[00:32:04.960 --> 00:32:07.960]  她身體很多毛病
[00:32:07.960 --> 00:32:08.960]  有人去問她
[00:32:08.960 --> 00:32:10.960]  為什麼你身體那麼多毛病
[00:32:10.960 --> 00:32:12.960]  你都睡得那麼好呢
[00:32:12.960 --> 00:32:13.960]  她就說
[00:32:13.960 --> 00:32:15.960]  因為我有好的枕頭
[00:32:15.960 --> 00:32:17.960]  我有三個好的枕頭
[00:32:17.960 --> 00:32:18.960]  大家都知道
[00:32:18.960 --> 00:32:19.960]  睡得好不好
[00:32:19.960 --> 00:32:21.960]  原來枕頭都是很關鍵的
[00:32:21.960 --> 00:32:22.960]  有時我去酒店
[00:32:22.960 --> 00:32:24.960]  枕頭扁得太我睡不著
[00:32:24.960 --> 00:32:26.960]  高得太又不行
[00:32:26.960 --> 00:32:27.960]  太硬又不行
[00:32:27.960 --> 00:32:28.960]  太軟又不行
[00:32:28.960 --> 00:32:29.960]  這個老姐妹說
[00:32:29.960 --> 00:32:31.960]  我能夠睡得那麼好
[00:32:31.960 --> 00:32:32.960]  在病痛的裡面
[00:32:32.960 --> 00:32:35.960]  是因為我有三個很好的枕頭
[00:32:35.960 --> 00:32:36.960]  第一
[00:32:36.960 --> 00:32:38.960]  我的枕頭就是天父的全知
[00:32:38.960 --> 00:32:41.960]  因為天父知道我一切的需要
[00:32:41.960 --> 00:32:42.960]  第二個枕頭
[00:32:42.960 --> 00:32:45.960]  我是睡在天父的全能上
[00:32:45.960 --> 00:32:47.960]  神知道我的需要
[00:32:47.960 --> 00:32:50.960]  他也有能力來按我的需要
[00:32:50.960 --> 00:32:53.960]  來供應我的需要
[00:32:53.960 --> 00:32:56.960]  第三個枕頭就是天父的全愛
[00:32:56.960 --> 00:32:58.960]  他是最愛我的天父
[00:32:58.960 --> 00:33:02.960]  他一定會來愛我到底
[00:33:02.960 --> 00:33:04.960]  來帶領我的生活
[00:33:04.960 --> 00:33:05.960]  帶領我的人生
[00:33:05.960 --> 00:33:06.960]  這個老姐妹
[00:33:06.960 --> 00:33:08.960]  當她每次睡覺
[00:33:08.960 --> 00:33:12.960]  她知道她的頭是枕在天父的全知
[00:33:12.960 --> 00:33:13.960]  天父的全能
[00:33:13.960 --> 00:33:15.960]  天父的全愛
[00:33:15.960 --> 00:33:16.960]  安息日
[00:33:16.960 --> 00:33:19.960]  其實是讓人專注在神的恩典
[00:33:19.960 --> 00:33:22.960]  當我們那六天勞碌工作
[00:33:22.960 --> 00:33:25.960]  但是第七天再一次提醒我們
[00:33:25.960 --> 00:33:28.960]  我們要專注在神的恩典
[00:33:28.960 --> 00:33:32.960]  在神的全能 全愛 全知的上面
[00:33:32.960 --> 00:33:34.960]  奧古斯丁也是這樣說
[00:33:34.960 --> 00:33:37.960]  我們的心靈不會得到安息
[00:33:37.960 --> 00:33:41.960]  直至安息在神裡面
[00:33:41.960 --> 00:33:45.960]  真正的安息不是在乎環境
[00:33:45.960 --> 00:33:47.960]  是在乎我們的心
[00:33:47.960 --> 00:33:50.960]  讓上帝參與在我們的生活裡面
[00:33:50.960 --> 00:33:52.960]  所以當我們去旅行
[00:33:52.960 --> 00:33:53.960]  我們可以很安息
[00:33:53.960 --> 00:33:55.960]  因為在旅行的裡面
[00:33:55.960 --> 00:33:57.960]  我們可以帶著感恩的心
[00:33:57.960 --> 00:33:59.960]  神給我們美食
[00:33:59.960 --> 00:34:02.960]  我們可以帶著欣賞神創造大自然的心
[00:34:02.960 --> 00:34:04.960]  我們可以看不同的風景
[00:34:04.960 --> 00:34:07.960]  甚至在家裡我們做家務
[00:34:07.960 --> 00:34:08.960]  我們都可以安息
[00:34:08.960 --> 00:34:12.960]  讓上帝透過我們在做家務裡面
[00:34:12.960 --> 00:34:13.960]  我們默想
[00:34:13.960 --> 00:34:14.960]  我們禱告
[00:34:14.960 --> 00:34:15.960]  在洗碗
[00:34:15.960 --> 00:34:17.960]  我們都可以和神親近
[00:34:17.960 --> 00:34:22.960]  唯有神才能夠令我們心靈得到安息
[00:34:22.960 --> 00:34:23.960]  得到滿足
[00:34:23.960 --> 00:34:25.960]  得到安慰
[00:34:25.960 --> 00:34:26.960]  第三
[00:34:26.960 --> 00:34:28.960]  這本書提到
[00:34:28.960 --> 00:34:30.960]  真是安息
[00:34:30.960 --> 00:34:32.960]  我們要學習擁抱
[00:34:32.960 --> 00:34:34.960]  什麼叫學習擁抱呢?
[00:34:34.960 --> 00:34:36.960]  這裡說當紀念安息日
[00:34:36.960 --> 00:34:38.960]  首為聖日
[00:34:38.960 --> 00:34:40.960]  聖日這個意思就是
[00:34:40.960 --> 00:34:43.960]  分別為聖的意思
[00:34:43.960 --> 00:34:45.960]  就是分別出來
[00:34:45.960 --> 00:34:47.960]  一個神聖的時刻
[00:34:47.960 --> 00:34:49.960]  每六天勞碌工作
[00:34:49.960 --> 00:34:52.960]  我要有一天特地為神
[00:34:52.960 --> 00:34:54.960]  這一天是為上帝
[00:34:54.960 --> 00:34:55.960]  是分別為聖
[00:34:55.960 --> 00:34:56.960]  是刻意做的
[00:34:56.960 --> 00:34:58.960]  是一個選擇
[00:34:58.960 --> 00:35:01.960]  而這種刻意選擇不是被迫的
[00:35:01.960 --> 00:35:03.960]  你不是被迫回來崇拜
[00:35:03.960 --> 00:35:08.960]  你也不是被迫要親近神
[00:35:08.960 --> 00:35:10.960]  是你六天勞碌工作
[00:35:10.960 --> 00:35:12.960]  然後你告訴上帝
[00:35:12.960 --> 00:35:14.960]  我要分一天給你
[00:35:14.960 --> 00:35:17.960]  這一天是為你做的
[00:35:17.960 --> 00:35:19.960]  這一天我要專注在你的恩典
[00:35:19.960 --> 00:35:21.960]  是一種擁抱
[00:35:21.960 --> 00:35:22.960]  一種熱情
[00:35:22.960 --> 00:35:24.960]  所以我不知道你們有沒有想過
[00:35:24.960 --> 00:35:26.960]  守安息日是一種熱情
[00:35:26.960 --> 00:35:28.960]  是一種擁抱
[00:35:28.960 --> 00:35:29.960]  擁抱上帝
[00:35:29.960 --> 00:35:31.960]  除了擁抱上帝
