
[00:00:00.000 --> 00:00:03.000]  今年會透過大衛的生平
[00:17:00.000 --> 00:17:05.000]  誠信是由約會開始
[00:17:05.000 --> 00:17:07.000]  放飛機遲到
[00:17:07.000 --> 00:17:10.000]  就是沒有誠信
[00:17:10.000 --> 00:17:11.000]  跟你旁邊的電視節目說
[00:17:11.000 --> 00:17:15.000]  放飛機就是沒有誠信
[00:17:15.000 --> 00:17:19.000]  現在年輕人看得很輕
[00:17:19.000 --> 00:17:21.000]  約了不來就不來
[00:17:21.000 --> 00:17:22.000]  睡了就不來
[00:17:22.000 --> 00:17:24.000]  心情不好就不來
[00:17:24.000 --> 00:17:27.000]  約了有第二個約會就不來
[00:17:27.000 --> 00:17:29.000]  這些是牽涉誠信問題
[00:17:29.000 --> 00:17:31.000]  約了就是約了
[00:17:31.000 --> 00:17:32.000]  你可以通知他
[00:17:32.000 --> 00:17:36.000]  因為有特別的緊要事所以不來
[00:17:36.000 --> 00:17:39.000]  但你不可以不通知人
[00:17:39.000 --> 00:17:42.000]  遲到也是沒有誠信
[00:17:42.000 --> 00:17:45.000]  為甚麼呢
[00:17:45.000 --> 00:17:46.000]  約來做甚麼呢
[00:17:46.000 --> 00:17:48.000]  現在年輕人很有趣
[00:17:48.000 --> 00:17:49.000]  約了三點鐘
[00:17:49.000 --> 00:17:51.000]  他還在家裏
[00:17:51.000 --> 00:17:53.000]  你出門後甚麼
[00:17:53.000 --> 00:17:54.000]  三點在哪裏
[00:17:54.000 --> 00:17:56.000]  我還在家裏
[00:17:56.000 --> 00:17:58.000]  這就叫沒有誠信
[00:17:58.000 --> 00:18:01.000]  我們這一代看不過眼
[00:18:01.000 --> 00:18:02.000]  但他們這一代就覺得
[00:18:02.000 --> 00:18:04.000]  有甚麼問題呢
[00:18:04.000 --> 00:18:06.000]  每個人都遲到
[00:18:06.000 --> 00:18:08.000]  所以其實約了三點
[00:18:08.000 --> 00:18:10.000]  到時大家幾點才到
[00:18:10.000 --> 00:18:12.000]  是不知道的
[00:18:12.000 --> 00:18:14.000]  這是一個謎
[00:18:14.000 --> 00:18:16.000]  這樣才恐怖
[00:18:16.000 --> 00:18:17.000]  社會還有進步
[00:18:17.000 --> 00:18:19.000]  社會還有承諾
[00:18:19.000 --> 00:18:22.000]  大家信不過對方
[00:18:22.000 --> 00:18:24.000]  我們以前約了人遲到
[00:18:24.000 --> 00:18:26.000]  遲到五分鐘就去到不見人
[00:18:26.000 --> 00:18:28.000]  我們的想法是
[00:18:28.000 --> 00:18:30.000]  糟了,人們不要等我走了
[00:18:30.000 --> 00:18:31.000]  我們的想法是這樣
[00:18:31.000 --> 00:18:33.000]  但這一代的想法是
[00:18:33.000 --> 00:18:36.000]  糟了,我早到,人們還未到
[00:18:36.000 --> 00:18:41.000]  因為完全不會相信人們會準時
[00:18:41.000 --> 00:18:43.000]  你就開始明白
[00:18:43.000 --> 00:18:46.000]  這一代連守約的
[00:18:46.000 --> 00:18:48.000]  最基本的
[00:18:48.000 --> 00:18:51.000]  守約的條件都沒有
[00:18:51.000 --> 00:18:55.000]  平日約會都可以放飛機
[00:18:55.000 --> 00:18:57.000]  大難臨頭還不走
[00:18:57.000 --> 00:18:59.000]  還叫我信得過你
[00:18:59.000 --> 00:19:00.000]  你不明白我說甚麼
[00:19:00.000 --> 00:19:02.000]  信不過的
[00:19:02.000 --> 00:19:03.000]  誰信得過
[00:19:03.000 --> 00:19:06.000]  所以誠信忠誠
[00:19:06.000 --> 00:19:08.000]  是建基於
[00:19:08.000 --> 00:19:10.000]  約會裏面不要遲到
[00:19:10.000 --> 00:19:12.000]  不要放飛機
[00:19:12.000 --> 00:19:14.000]  然後你說你答應我做甚麼,沒有做
[00:19:14.000 --> 00:19:16.000]  這個也是誠信問題
[00:19:16.000 --> 00:19:19.000]  朋友貴乎於甚麼
[00:19:19.000 --> 00:19:21.000]  是忠誠,你記清楚
[00:19:21.000 --> 00:19:23.000]  不是請吃飯那麼簡單
[00:19:23.000 --> 00:19:24.000]  今天吃飯,吃完飯
[00:19:24.000 --> 00:19:25.000]  哎呀,我沒有帶錢
[00:19:25.000 --> 00:19:27.000]  你先出去,下次到我請
[00:19:27.000 --> 00:19:29.000]  好呀,先出去
[00:19:29.000 --> 00:19:31.000]  到下一餐,又來了
[00:19:31.000 --> 00:19:33.000]  今天又沒有帶錢,不好意思
[00:19:33.000 --> 00:19:35.000]  下一餐我請
[00:19:35.000 --> 00:19:38.000]  失信
[00:19:38.000 --> 00:19:41.000]  朋友失信
[00:19:41.000 --> 00:19:45.000]  就不是朋友
[00:19:45.000 --> 00:19:46.000]  不是吧,牧師
[00:19:46.000 --> 00:19:48.000]  我們這一代,你真的勾了
[00:19:48.000 --> 00:19:50.000]  我們這一代個個都失信
[00:19:50.000 --> 00:19:51.000]  所以我就告訴你
[00:19:51.000 --> 00:19:53.000]  你這一代根本沒有朋友
[00:19:53.000 --> 00:19:54.000]  沒有的
[00:19:54.000 --> 00:19:58.000]  朋友是不會失信於對方的
[00:19:58.000 --> 00:20:00.000]  誰說過算數
[00:20:00.000 --> 00:20:02.000]  你說過算數,說過就是
[00:20:02.000 --> 00:20:04.000]  這一代說過算數,說過就是算數
[00:20:04.000 --> 00:20:06.000]  不會發生的
[00:20:06.000 --> 00:20:08.000]  說說而已,算了吧
[00:20:08.000 --> 00:20:10.000]  你死不死
[00:20:10.000 --> 00:20:13.000]  現在年青一代,他們的對話就是這樣
[00:20:13.000 --> 00:20:15.000]  說說而已,你真的認真
[00:20:15.000 --> 00:20:18.000]  傻的,說說而已
[00:20:18.000 --> 00:20:22.000]  這就是一個沒有誠信的世代
[00:20:22.000 --> 00:20:24.000]  沒有人再信一個人
[00:20:24.000 --> 00:20:25.000]  因為個個都說謊
[00:20:25.000 --> 00:20:26.000]  平日都說謊
[00:20:26.000 --> 00:20:27.000]  小小說謊
[00:20:27.000 --> 00:20:29.000]  不要說大事了
[00:20:29.000 --> 00:20:31.000]  對不對
[00:20:31.000 --> 00:20:32.000]  所以今天
[00:20:32.000 --> 00:20:35.000]  你從大衛的生平裡面看到
[00:20:35.000 --> 00:20:36.000]  第一件事
[00:20:36.000 --> 00:20:37.000]  你要贏取朋友嗎
[00:20:37.000 --> 00:20:39.000]  你要得著朋友嗎
[00:20:39.000 --> 00:20:42.000]  忠誠是第一位
[00:20:42.000 --> 00:20:45.000]  第二最重要的都是忠誠
[00:20:45.000 --> 00:20:48.000]  第三最重要的都是忠誠
[00:20:48.000 --> 00:20:50.000]  當沒有忠誠的時候
[00:20:50.000 --> 00:20:53.000]  就沒有真正的朋友
[00:20:53.000 --> 00:20:54.000]  我只是告訴你
[00:20:54.000 --> 00:20:55.000]  你不要告訴別人
[00:20:55.000 --> 00:20:58.000]  原來這句話是重複的
[00:20:58.000 --> 00:20:59.000]  你告訴別人的時候
[00:20:59.000 --> 00:21:00.000]  就跟他說
[00:21:00.000 --> 00:21:01.000]  我只是告訴你
[00:21:01.000 --> 00:21:02.000]  你不要告訴別人
[00:21:02.000 --> 00:21:03.000]  第二個告訴第三個的時候
[00:21:03.000 --> 00:21:04.000]  我只是告訴你
[00:21:04.000 --> 00:21:05.000]  你不要告訴別人
[00:21:05.000 --> 00:21:07.000]  第四個告訴第五個的時候
[00:21:07.000 --> 00:21:08.000]  我只是告訴你
[00:21:08.000 --> 00:21:09.000]  你不要告訴別人
[00:21:09.000 --> 00:21:12.000]  原來每一次都是每一個人告訴一個人
[00:21:12.000 --> 00:21:17.000]  最後就傳回你的耳朵那裡
[00:21:17.000 --> 00:21:19.000]  那你以後還敢跟別人分享嗎
[00:21:19.000 --> 00:21:20.000]  不敢了
[00:21:20.000 --> 00:21:21.000]  沒有忠誠
[00:21:21.000 --> 00:21:24.000]  這個世代是一個沒有忠誠的世代
[00:21:24.000 --> 00:21:28.000]  因為大家都是這樣
[00:21:28.000 --> 00:21:31.000]  所以大家都沒有真正的朋友
[00:21:31.000 --> 00:21:34.000]  但我們心底是渴求真正的朋友
[00:21:34.000 --> 00:21:36.000]  對不對
[00:21:36.000 --> 00:21:38.000]  我們很想有朋友
[00:21:38.000 --> 00:21:42.000]  但我們又不想忠誠
[00:21:42.000 --> 00:21:44.000]  我們只能夠說對不起
[00:21:44.000 --> 00:21:45.000]  是沒有的
[00:21:45.000 --> 00:21:48.000]  這個世界最重要的是
[00:21:48.000 --> 00:21:52.000]  必須要有忠誠才可以有朋友
[00:21:52.000 --> 00:21:54.000]  這方面看到大衛在生平裡面
[00:21:54.000 --> 00:21:58.000]  第二個考驗是對愛情的堅持
[00:21:58.000 --> 00:21:59.000]  當然了
[00:21:59.000 --> 00:22:03.000]  看你怎樣理解整段經文的發生
[00:22:03.000 --> 00:22:04.000]  我們看到大衛的太太
[00:22:04.000 --> 00:22:05.000]  名譽上是第二任
[00:22:05.000 --> 00:22:06.000]  實質上是第一任的
[00:22:06.000 --> 00:22:09.000]  就是蘇羅的第二個女兒叫米甲
[00:22:09.000 --> 00:22:11.000]  米甲愛大衛
[00:22:11.000 --> 00:22:14.000]  但聖經沒有說大衛愛米甲
[00:22:14.000 --> 00:22:15.000]  他為了救大衛的緣故
[00:22:15.000 --> 00:22:17.000]  不惜欺騙他爸爸
[00:22:17.000 --> 00:22:18.000]  已經結婚了
[00:22:18.000 --> 00:22:22.000]  聖經說殺上十個將殺到十三次
[00:22:22.000 --> 00:22:25.000]  蘇羅打發人到大衛的房屋裡面窺探他
[00:22:25.000 --> 00:22:26.000]  要等到天亮殺他
[00:22:26.000 --> 00:22:29.000]  大衛的妻子米甲跟他說
[00:22:29.000 --> 00:22:30.000]  你今夜若不逃命
[00:22:30.000 --> 00:22:32.000]  明天你就要被殺
[00:22:32.000 --> 00:22:36.000]  於是米甲將大衛從窗戶裡面鎚下去
[00:22:36.000 --> 00:22:37.000]  由舊日到新日
[00:22:37.000 --> 00:22:39.000]  那些人逃亡都是從窗戶逃亡
[00:22:39.000 --> 00:22:40.000]  保羅是這樣
[00:22:40.000 --> 00:22:41.000]  為什麼呢
[00:22:41.000 --> 00:22:43.000]  樓房矮嘛
[00:22:43.000 --> 00:22:46.000]  你試一下你家逃亡從窗戶出去
[00:22:46.000 --> 00:22:48.000]  死掉了
[00:22:48.000 --> 00:22:50.000]  所以樓房矮就可以這樣做
[00:22:50.000 --> 00:22:51.000]  我們看到
[00:22:51.000 --> 00:22:55.000]  於是米甲將大衛從窗戶裡面鎚下去
[00:22:55.000 --> 00:22:57.000]  大衛就逃走了
[00:22:57.000 --> 00:22:58.000]  躲避了
[00:22:58.000 --> 00:23:01.000]  米甲將家中的神像放在床上
[00:23:01.000 --> 00:23:03.000]  這裡有一個伏線
[00:23:03.000 --> 00:23:05.000]  這是一個伏筆
[00:23:05.000 --> 00:23:09.000]  蘇羅的女兒竟然不是信耶和華
[00:23:09.000 --> 00:23:11.000]  是在家裡有神像
[00:23:11.000 --> 00:23:14.000]  大衛是敬畏耶和華
[00:23:14.000 --> 00:23:18.000]  他的老婆是拜其他的神
[00:23:18.000 --> 00:23:20.000]  你看到嗎
[00:23:20.000 --> 00:23:22.000]  這是一個伏筆
[00:23:22.000 --> 00:23:24.000]  你要留意發生什麼事
[00:23:24.000 --> 00:23:28.000]  頭枕在山羊毛
[00:23:28.000 --> 00:23:30.000]  裝了枕頭
[00:23:30.000 --> 00:23:32.000]  用被子遮住
[00:23:32.000 --> 00:23:34.000]  這個我們簡稱裝架救
[00:23:34.000 --> 00:23:36.000]  這麼簡單
[00:23:36.000 --> 00:23:39.000]  《撒姆爾紀訊》19章14到17節
[00:23:39.000 --> 00:23:41.000]  蘇羅就打發人去捉拿大衛
[00:23:41.000 --> 00:23:42.000]  米甲說他病了
[00:23:42.000 --> 00:23:46.000]  蘇羅殺大衛的決心大到什麼地步
[00:23:46.000 --> 00:23:48.000]  蘇羅又打發人去看大衛
[00:23:48.000 --> 00:23:51.000]  說當年床將他抬出來
[00:23:51.000 --> 00:23:52.000]  病了嘛
[00:23:52.000 --> 00:23:54.000]  人連床抬出來
[00:23:54.000 --> 00:23:56.000]  我很煞發
[00:23:56.000 --> 00:23:57.000]  使者就進去
[00:23:57.000 --> 00:23:59.000]  見到床上的神像
[00:23:59.000 --> 00:24:02.000]  枕頭是山羊毛裝著的
[00:24:02.000 --> 00:24:03.000]  蘇羅就對米甲說
[00:24:03.000 --> 00:24:05.000]  你為什麼這樣欺控我
[00:24:05.000 --> 00:24:06.000]  放我囚敵逃走呢
[00:24:06.000 --> 00:24:07.000]  米甲回答說
[00:24:07.000 --> 00:24:08.000]  他對我說你放我走
[00:24:08.000 --> 00:24:10.000]  不如我要殺你
[00:24:10.000 --> 00:24:12.000]  米甲說謊
[00:24:12.000 --> 00:24:14.000]  究竟蘇羅信不信呢
[00:24:14.000 --> 00:24:16.000]  聖經沒有交代
[00:24:16.000 --> 00:24:18.000]  某程度我們知道應該是不信
[00:24:18.000 --> 00:24:21.000]  因為蘇羅知道他女兒心愛大衛
[00:24:21.000 --> 00:24:25.000]  所以後來蘇羅就將米甲
[00:24:25.000 --> 00:24:27.000]  嫁了給別的男人
[00:24:27.000 --> 00:24:29.000]  這是悲劇
[00:24:29.000 --> 00:24:31.000]  一會兒我們說愛情悲劇
[00:24:31.000 --> 00:24:34.000]  在大衛一生裡
[00:24:34.000 --> 00:24:37.000]  《撒姆爾紀訊》這個小插曲
[00:24:37.000 --> 00:24:39.000]  你可以拍成大電影
[00:24:39.000 --> 00:24:41.000]  就是《大衛與米甲》
[00:24:41.000 --> 00:24:43.000]  不是《大衛與拿丹》
[00:24:43.000 --> 00:24:44.000]  《大衛與拿丹》有人拍過
[00:24:44.000 --> 00:24:46.000]  《大衛與米甲》沒有人拍過
[00:24:46.000 --> 00:24:49.000]  《大衛與米甲》這段情很可憐
[00:24:49.000 --> 00:24:52.000]  一會兒說的會更加清楚
[00:24:52.000 --> 00:24:54.000]  在《撒相》25章22-44節
[00:24:54.000 --> 00:24:57.000]  阿比戈就是拿伯的太太
[00:24:57.000 --> 00:24:58.000]  就作了大衛的妻
[00:24:58.000 --> 00:25:00.000]  就是拿伯死後
[00:25:00.000 --> 00:25:03.000]  大衛先娶了耶斯列人阿希倫
[00:25:03.000 --> 00:25:05.000]  他們二人都作了他的妻
[00:25:05.000 --> 00:25:07.000]  蘇羅已經將他女兒米甲
[00:25:07.000 --> 00:25:09.000]  就是大衛的妻
[00:25:09.000 --> 00:25:11.000]  給了加林人拉益的兒子
[00:25:11.000 --> 00:25:14.000]  柏提為妻,很可憐
[00:25:14.000 --> 00:25:16.000]  有多少男士在這裡?
[00:25:16.000 --> 00:25:17.000]  舉手好嗎?
[00:25:17.000 --> 00:25:21.000]  你想想,其他沒有舉手的是誰?
[00:25:21.000 --> 00:25:24.000]  男士的請舉手,男士
[00:25:24.000 --> 00:25:29.000]  如果你結了婚
[00:25:29.000 --> 00:25:33.000]  你外國出差一個月
[00:25:33.000 --> 00:25:36.000]  你岳父將你老婆嫁給別人
[00:25:36.000 --> 00:25:38.000]  那你會怎樣?
[00:25:38.000 --> 00:25:41.000]  你明白嗎?
[00:25:41.000 --> 00:25:44.000]  大衛逃命
[00:25:44.000 --> 00:25:48.000]  蘇羅這個皇帝真是狼盜
[00:25:48.000 --> 00:25:51.000]  將自己女兒的幸福
[00:25:51.000 --> 00:25:54.000]  破壞到這個地步
[00:25:54.000 --> 00:25:56.000]  你就明白
[00:25:56.000 --> 00:25:58.000]  聖經沒有說
[00:25:58.000 --> 00:26:03.000]  蘇羅不信米甲的說話
[00:26:03.000 --> 00:26:08.000]  一怒之下就將他嫁給別人
[00:26:08.000 --> 00:26:10.000]  你見到經文
[00:26:10.000 --> 00:26:13.000]  接著發生什麼事呢?
[00:26:13.000 --> 00:26:15.000]  後來大衛做了皇帝登基
[00:26:15.000 --> 00:26:17.000]  但仍然伊斯波切
[00:26:17.000 --> 00:26:18.000]  即是蘇羅的兒子
[00:26:18.000 --> 00:26:20.000]  在另一邊又做了皇帝
[00:26:20.000 --> 00:26:22.000]  同時間以色列有兩個皇帝出現
[00:26:22.000 --> 00:26:28.000]  但伊斯波切身邊有一個很重要的人物
[00:26:28.000 --> 00:26:30.000]  叫做厄尼爾
[00:26:30.000 --> 00:26:33.000]  這個人由蘇羅王開始
[00:26:33.000 --> 00:26:36.000]  已經執軍權很大
[00:26:36.000 --> 00:26:39.000]  到伊斯波切做皇帝的時候
[00:26:39.000 --> 00:26:42.000]  厄尼爾更加是實質皇帝
[00:26:42.000 --> 00:26:44.000]  因為軍權太大
[00:26:44.000 --> 00:26:46.000]  但很可惜
[00:26:46.000 --> 00:26:48.000]  伊斯波切得罪了他
[00:26:48.000 --> 00:26:49.000]  所以厄尼爾說豈有此理
[00:26:49.000 --> 00:26:50.000]  你得罪我
[00:26:50.000 --> 00:26:53.000]  我就將整個皇朝奉送給大衛
[00:26:53.000 --> 00:26:56.000]  就去和大衛納約
[00:26:56.000 --> 00:26:58.000]  大衛提出條件
[00:26:58.000 --> 00:27:02.000]  在撒慕爾記下三章十五到十六節
[00:27:02.000 --> 00:27:05.000]  我與你納約有一件事
[00:27:05.000 --> 00:27:06.000]  你來見我的時候
[00:27:06.000 --> 00:27:08.000]  若不將蘇羅的女兒米甲帶來
[00:27:08.000 --> 00:27:11.000]  必不得見我的面
[00:27:11.000 --> 00:27:14.000]  聖經沒有說大衛很愛米甲
[00:27:14.000 --> 00:27:17.000]  但這裡要拿回米甲
[00:27:17.000 --> 00:27:19.000]  你猜一下起碼有兩個原因
[00:27:19.000 --> 00:27:20.000]  第一個原因是什麼?
[00:27:20.000 --> 00:27:24.000]  第一個原因是男人的面子不能下
[00:27:24.000 --> 00:27:26.000]  老婆被人搶了
[00:27:26.000 --> 00:27:28.000]  現在做皇帝不拿回來
[00:27:28.000 --> 00:27:30.000]  這是第一個可能
[00:27:30.000 --> 00:27:31.000]  第二個可能是什麼?
[00:27:31.000 --> 00:27:32.000]  第二個可能就是
[00:27:32.000 --> 00:27:35.000]  大衛是愛米甲的
[00:27:35.000 --> 00:27:38.000]  所以當他坐回皇位之後
[00:27:38.000 --> 00:27:41.000]  第一個條件要的是什麼?
[00:27:41.000 --> 00:27:44.000]  就是要拿他的老婆回來
[00:27:44.000 --> 00:27:47.000]  這才是他真正的元配
[00:27:47.000 --> 00:27:49.000]  第一任老婆
[00:27:49.000 --> 00:27:51.000]  我們見到某程度上
[00:27:51.000 --> 00:27:53.000]  後者是比較合理的
[00:27:53.000 --> 00:27:55.000]  為什麼呢?
[00:27:55.000 --> 00:27:57.000]  稍後你會更加明白
[00:27:57.000 --> 00:27:59.000]  伊斯波切就打發人
[00:27:59.000 --> 00:28:01.000]  將米甲從拉伊的兒子
[00:28:01.000 --> 00:28:05.000]  她的丈夫柏提那裡接回來
[00:28:05.000 --> 00:28:06.000]  米甲的丈夫跟著她
[00:28:06.000 --> 00:28:07.000]  一邊走一邊哭
[00:28:07.000 --> 00:28:10.000]  直到巴胡林
[00:28:10.000 --> 00:28:13.000]  阿尼爾說你回去吧
[00:28:13.000 --> 00:28:17.000]  這個老公就走了
[00:28:17.000 --> 00:28:21.000]  你就很明顯見到
[00:28:21.000 --> 00:28:24.000]  三國的關係很複雜
[00:28:24.000 --> 00:28:26.000]  米甲愛大衛
[00:28:26.000 --> 00:28:27.000]  嫁給大衛
[00:28:27.000 --> 00:28:29.000]  然後大衛逃亡之中
[00:28:29.000 --> 00:28:31.000]  大衛的外父
[00:28:31.000 --> 00:28:32.000]  亦是他的仇人
[00:28:32.000 --> 00:28:34.000]  亦是當時的皇帝蘇羅
[00:28:34.000 --> 00:28:35.000]  將他的女兒
[00:28:35.000 --> 00:28:36.000]  將大衛的老婆
[00:28:36.000 --> 00:28:38.000]  許配給別人
[00:28:38.000 --> 00:28:40.000]  而許配給別人之後
[00:28:40.000 --> 00:28:42.000]  這個男人是愛米甲
[00:28:42.000 --> 00:28:43.000]  愛到什麼地步?
[00:28:43.000 --> 00:28:45.000]  愛到現在要在他手中
[00:28:45.000 --> 00:28:46.000]  拿回這個老婆
[00:28:46.000 --> 00:28:48.000]  歸回給大衛的時候
[00:28:48.000 --> 00:28:51.000]  男人之間送老婆走
[00:28:51.000 --> 00:28:53.000]  一邊走一邊哭
[00:28:53.000 --> 00:28:54.000]  你就明白
[00:28:54.000 --> 00:28:56.000]  他真的很愛大衛
[00:28:56.000 --> 00:28:58.000]  米甲沒有哭過
[00:28:58.000 --> 00:29:00.000]  你見到嗎?
[00:29:00.000 --> 00:29:01.000]  很明顯
[00:29:01.000 --> 00:29:03.000]  米甲仍然是愛大衛
[00:29:03.000 --> 00:29:05.000]  但是她的父親
[00:29:05.000 --> 00:29:07.000]  是皇帝
[00:29:07.000 --> 00:29:09.000]  當時的女性是沒有地位的
[00:29:09.000 --> 00:29:11.000]  她父親怎樣安排
[00:29:11.000 --> 00:29:13.000]  她只能夠順服
[00:29:13.000 --> 00:29:14.000]  你想一下
[00:29:14.000 --> 00:29:18.000]  這是不是很糾纏不清的關係?
[00:29:18.000 --> 00:29:19.000]  很悲劇
[00:29:19.000 --> 00:29:21.000]  這個是在《撒慕爾記》上
[00:29:21.000 --> 00:29:23.000]  一個小插曲的悲劇
[00:29:23.000 --> 00:29:25.000]  留心看就知道
[00:29:25.000 --> 00:29:28.000]  米甲是愛大衛的
[00:29:28.000 --> 00:29:30.000]  竟然嫁兩次
[00:29:30.000 --> 00:29:32.000]  現在物歸原主
[00:29:32.000 --> 00:29:34.000]  回到大衛身邊
[00:29:34.000 --> 00:29:35.000]  但是離開的時候
[00:29:35.000 --> 00:29:37.000]  這個第二任老公
[00:29:37.000 --> 00:29:39.000]  又愛你愛到這麼慘
[00:29:39.000 --> 00:29:40.000]  是不是很慘?
[00:29:40.000 --> 00:29:41.000]  是不是人間悲劇?
[00:29:41.000 --> 00:29:44.000]  這個真的是悲壯的愛情故事
[00:29:44.000 --> 00:29:45.000]  A愛B
[00:29:45.000 --> 00:29:46.000]  B愛C
[00:29:46.000 --> 00:29:47.000]  C不愛B
[00:29:47.000 --> 00:29:48.000]  B不愛A
[00:29:48.000 --> 00:29:51.000]  這些邏輯
[00:29:51.000 --> 00:29:54.000]  接著經文發展下去
[00:29:54.000 --> 00:29:57.000]  米甲本應是大團結局
[00:29:57.000 --> 00:29:59.000]  跟大衛可以在一起
[00:29:59.000 --> 00:30:00.000]  多好
[00:30:00.000 --> 00:30:01.000]  誰不知
[00:30:01.000 --> 00:30:02.000]  在《撒慕爾記》下
[00:30:02.000 --> 00:30:03.000]  六章十六節
[00:30:03.000 --> 00:30:05.000]  廿一到廿三節
[00:30:05.000 --> 00:30:07.000]  就提到大衛迎接約桂
[00:30:07.000 --> 00:30:09.000]  進入大衛城
[00:30:09.000 --> 00:30:10.000]  耶和華的約桂
[00:30:10.000 --> 00:30:11.000]  要進入大衛城的時候
[00:30:11.000 --> 00:30:12.000]  蘇羅的女兒米甲
[00:30:12.000 --> 00:30:14.000]  從窗戶觀看
[00:30:14.000 --> 00:30:16.000]  看見大衛皇在耶和華的面前
[00:30:16.000 --> 00:30:17.000]  踴躍跳舞
[00:30:17.000 --> 00:30:19.000]  心裡就輕視他
[00:30:19.000 --> 00:30:21.000]  為什麼輕視他呢?
[00:30:21.000 --> 00:30:23.000]  因為大衛裸體跳舞
[00:30:23.000 --> 00:30:24.000]  全裸
[00:30:24.000 --> 00:30:29.000]  米甲在窗戶上看
[00:30:29.000 --> 00:30:31.000]  就覺得很激氣
[00:30:31.000 --> 00:30:33.000]  一國之君
[00:30:33.000 --> 00:30:36.000]  簡直羞枷
[00:30:36.000 --> 00:30:38.000]  接著大衛回家
[00:30:38.000 --> 00:30:41.000]  要給眷屬祝福蘇羅的女兒米甲
[00:30:41.000 --> 00:30:42.000]  出來迎接她就說
[00:30:42.000 --> 00:30:45.000]  以色列王今天在神僕的婢女眼前
[00:30:45.000 --> 00:30:47.000]  裸體如同一個興戰的人
[00:30:47.000 --> 00:30:48.000]  無恥裸體一樣
[00:30:48.000 --> 00:30:50.000]  有很大的榮耀
[00:30:50.000 --> 00:30:52.000]  我讀是沒有語氣的
[00:30:52.000 --> 00:30:53.000]  你想清楚一點
[00:30:53.000 --> 00:30:54.000]  如果你是米甲
[00:30:54.000 --> 00:30:55.000]  你是導演
[00:30:55.000 --> 00:30:56.000]  米甲出來說這句話
[00:30:56.000 --> 00:30:58.000]  有什麼語氣呢?
[00:30:58.000 --> 00:30:59.000]  鄙視
[00:30:59.000 --> 00:31:01.000]  責他
[00:31:01.000 --> 00:31:02.000]  責他
[00:31:02.000 --> 00:31:04.000]  嘩 皇帝多厲害
[00:31:04.000 --> 00:31:06.000]  剝了三條毛
[00:31:06.000 --> 00:31:10.000]  所有全國上下神僕都見到你
[00:31:10.000 --> 00:31:11.000]  赤身裸體
[00:31:11.000 --> 00:31:13.000]  你厲害啊
[00:31:14.000 --> 00:31:15.000]  責他
[00:31:15.000 --> 00:31:17.000]  明責他
[00:31:17.000 --> 00:31:18.000]  大衛就對米甲說
[00:31:18.000 --> 00:31:21.000]  這是在耶和華面前耶和華已揀選我
[00:31:21.000 --> 00:31:23.000]  所以我必在耶和華面前跳舞
[00:31:23.000 --> 00:31:25.000]  蘇羅的女兒米甲直到死日
[00:31:25.000 --> 00:31:27.000]  沒有生養兒女
[00:31:27.000 --> 00:31:28.000]  這個暗示了
[00:31:28.000 --> 00:31:30.000]  由那次開始
[00:31:30.000 --> 00:31:33.000]  米甲被打入冷宮
[00:31:33.000 --> 00:31:35.000]  留意
[00:31:35.000 --> 00:31:37.000]  究竟這段愛情故事
[00:31:37.000 --> 00:31:39.000]  為什麼這麼陰公無好結果呢?
[00:31:39.000 --> 00:31:43.000]  是不是因為米甲曾經嫁了第二次呢?
[00:31:43.000 --> 00:31:46.000]  我們看不到經文有這樣的理解
[00:31:46.000 --> 00:31:50.000]  看不到大衛取米甲回來
[00:31:50.000 --> 00:31:52.000]  冷待他
[00:31:52.000 --> 00:31:53.000]  都沒有
[00:31:53.000 --> 00:31:55.000]  經文沒有這樣交代
[00:31:55.000 --> 00:31:58.000]  是發生了這件事之後
[00:31:58.000 --> 00:32:01.000]  大衛才對米甲冷淡
[00:32:01.000 --> 00:32:03.000]  這件事是什麼事呢?
[00:32:03.000 --> 00:32:07.000]  這件事加上前面米甲
[00:32:07.000 --> 00:32:09.000]  家中有神像
[00:32:09.000 --> 00:32:11.000]  你就很明顯見到
[00:32:11.000 --> 00:32:15.000]  是信仰導致這個夫婦
[00:32:15.000 --> 00:32:17.000]  感情變淡
[00:32:17.000 --> 00:32:19.000]  很明顯
[00:32:19.000 --> 00:32:22.000]  信仰價值觀不一樣
[00:32:22.000 --> 00:32:24.000]  距離越來越闊
[00:32:24.000 --> 00:32:25.000]  所以
[00:32:25.000 --> 00:32:28.000]  在這裏我想勸喻弟兄姊妹
[00:32:28.000 --> 00:32:30.000]  想清楚
[00:32:30.000 --> 00:32:31.000]  未結婚的弟兄姊妹
[00:32:31.000 --> 00:32:33.000]  結婚了就不能說了
[00:32:33.000 --> 00:32:35.000]  未結婚的弟兄姊妹
[00:32:35.000 --> 00:32:37.000]  你想清楚
[00:32:37.000 --> 00:32:39.000]  選美男
[00:32:39.000 --> 00:32:40.000]  美女
[00:32:40.000 --> 00:32:42.000]  型男
[00:32:42.000 --> 00:32:44.000]  型女
[00:32:44.000 --> 00:32:47.000]  還是選擇有共同信仰
[00:32:47.000 --> 00:32:50.000]  這個很重要
[00:32:50.000 --> 00:32:52.000]  從舊約到新約都面對這個問題
[00:32:52.000 --> 00:32:56.000]  現在聖經沒有主要講這個故事
[00:32:56.000 --> 00:32:59.000]  但是這個故事告訴你
[00:32:59.000 --> 00:33:02.000]  裏面產生的問題的暗湧
