
[00:00:00.000 --> 00:00:06.180]  聖誕的故事就傳了千幾二千年
[00:17:47.240 --> 00:17:49.840]  其實我覺得你說話是最好的
[00:17:49.840 --> 00:17:51.320]  你說話說得好
[00:17:51.320 --> 00:17:54.200]  你不用本錢 你就可以相識滿天下
[00:17:54.200 --> 00:17:58.600]  很多朋友快樂因爲分享而增加
[00:17:58.600 --> 00:18:02.480]  憂愁因爲分擔而減少
[00:18:02.480 --> 00:18:04.240]  全部不用本錢的
[00:18:04.240 --> 00:18:06.360]  所以多些祝福少些咒詛
[00:18:06.360 --> 00:18:09.280]  你就發覺和人的關係會相當好
[00:18:09.280 --> 00:18:13.440]  這就是我們能夠掌握生活之道
[00:18:13.440 --> 00:18:15.320]  記不記得 第一個不是什麼
[00:18:15.320 --> 00:18:17.320]  不抱怨 第二個呢
[00:18:17.320 --> 00:18:18.920]  不比較
[00:18:18.920 --> 00:18:20.280]  第三個呢
[00:18:20.280 --> 00:18:21.640]  不爲明天憂慮
[00:18:21.640 --> 00:18:24.280]  第四個 不可含怒到日落
[00:18:24.280 --> 00:18:28.920]  沒有咒詛 只有祝福
[00:18:28.920 --> 00:18:32.320]  接着講一下生命之道
[00:18:32.320 --> 00:18:35.480]  這個道字很深
[00:18:35.480 --> 00:18:42.280]  其實在世界上不同的宗教都會碰到這個道字
[00:18:42.280 --> 00:18:43.640]  春秋自我時代
[00:18:43.640 --> 00:18:48.400]  百家爭鳴出了很多偉大的哲學家 思想家
[00:18:48.400 --> 00:18:52.200]  最有名的一個叫孔老夫子
[00:18:52.200 --> 00:18:55.720]  孔子最尊敬的是誰
[00:18:55.720 --> 00:18:57.920]  那個人叫老子
[00:18:57.920 --> 00:19:01.960]  在孔子心目中 老子比他的智慧更高
[00:19:01.960 --> 00:19:05.160]  老子的境界比他更高
[00:19:05.160 --> 00:19:09.240]  老子生平有本著作叫《道德經》
[00:19:09.240 --> 00:19:11.320]  《道德經》很了不起的
[00:19:11.320 --> 00:19:19.000]  你知不知道全世界最多外文譯本的 不同國家的文字本
[00:19:19.000 --> 00:19:22.400]  中國的古詩是哪一本呢
[00:19:22.400 --> 00:19:24.480]  《道德經》
[00:19:24.480 --> 00:19:25.720]  不是《論語》
[00:19:25.720 --> 00:19:27.080]  不是《三國演義》
[00:19:27.080 --> 00:19:28.000]  不是《紅樓夢》
[00:19:28.000 --> 00:19:30.600]  是《道德經》
[00:19:30.600 --> 00:19:32.040]  《道德經》很深的
[00:19:32.040 --> 00:19:35.920]  我都沒看完 我就拿着幾句說話 已經夠用了
[00:19:35.920 --> 00:19:39.280]  當大家可能聽過幾句 你不知道是什麼
[00:19:39.280 --> 00:19:43.400]  道可道 非常道 可明可明 非常明
[00:19:43.400 --> 00:19:45.680]  你根本就不明白
[00:19:45.680 --> 00:19:47.800]  你怎麼聽回來的
[00:19:47.800 --> 00:19:51.920]  你聽黃霑寫的詞 你看《善女幽魂》有了
[00:19:51.920 --> 00:19:54.920]  道可道 非常道 道道道道道道道道
[00:19:54.920 --> 00:19:58.320]  這位黃老霑有境界的
[00:19:58.320 --> 00:19:59.760]  不要小看他
[00:19:59.760 --> 00:20:04.040]  港大文學博士研究香港通俗文化
[00:20:04.040 --> 00:20:05.680]  道
[00:20:05.680 --> 00:20:08.640]  什麼叫道可道 非常道呢
[00:20:08.640 --> 00:20:14.560]  簡單來說 宇宙之間有一種真理 有一種韻律
[00:20:14.560 --> 00:20:15.920]  叫做道
[00:20:15.920 --> 00:20:18.240]  道呢 就不能說出來的
[00:20:18.240 --> 00:20:20.960]  說出來的 那些就不是道了
[00:20:20.960 --> 00:20:23.640]  叫道可道 叫非常道
[00:20:23.640 --> 00:20:25.720]  明可明 非常明
[00:20:25.720 --> 00:20:29.560]  有一個名字 你不可以寫出來的
[00:20:29.560 --> 00:20:32.760]  你寫出來的 那些就不是真正的名字了
[00:20:32.760 --> 00:20:35.160]  高不高境界啊 明不明白啊
[00:20:35.160 --> 00:20:38.480]  你當然不明白啦 真是 不太明白
[00:20:38.480 --> 00:20:41.840]  聖經呢 都是講道
[00:20:41.840 --> 00:20:42.880]  又是深添的
[00:20:42.880 --> 00:20:44.560]  我小聲點 你慢慢睡吧
[00:20:44.560 --> 00:20:50.160]  你發個好夢 夢醒了就會天亮了
[00:20:50.160 --> 00:20:55.320]  《約翰福音》一開頭有幾句 頗深
[00:20:55.320 --> 00:20:59.040]  聖經不深的 有些簡都深一點 給它深
[00:20:59.040 --> 00:21:03.440]  「太初有道 道與神同在 道就是深」
[00:21:03.440 --> 00:21:04.960]  Works
[00:21:04.960 --> 00:21:07.040]  不太明白呢 不明白了
[00:21:07.040 --> 00:21:09.480]  道德經不明白呢 你要請教學者
[00:21:09.480 --> 00:21:11.400]  聖經不明白呢 你要找一個來牧師
[00:21:11.400 --> 00:21:13.080]  這裏的來牧師找他
[00:21:13.080 --> 00:21:16.280]  你去解釋《約翰福音》 什麼是道
[00:21:16.280 --> 00:21:19.400]  但當中其實很簡單就講到
[00:21:19.400 --> 00:21:21.880]  一個隱藏的隱喻
[00:21:21.880 --> 00:21:24.520]  就是聖經的聖誕故事
[00:21:24.520 --> 00:21:27.440]  道成肉身
[00:21:27.440 --> 00:21:29.080]  道就是神
[00:21:29.080 --> 00:21:31.680]  神成爲肉身
[00:21:31.680 --> 00:21:34.920]  一個虛無縹緲的道 你摸不到的
[00:21:34.920 --> 00:21:37.440]  但當它成爲肉身 成爲一個人的時候
[00:21:37.440 --> 00:21:40.200]  你可以摸到它 你接觸到它
[00:21:40.200 --> 00:21:46.360]  道成肉身 就是耶穌基督降世爲人
[00:21:46.360 --> 00:21:51.400]  這就是神救恩的計劃
[00:21:51.400 --> 00:21:53.160]  第一次聽未必很明白
[00:21:53.160 --> 00:21:56.120]  信仰是一種經歷 你經歷了就會明白
[00:21:56.120 --> 00:21:58.440]  但在尋道的過程當中
[00:21:58.440 --> 00:22:02.160]  其實有方法的 有方法的
[00:22:02.160 --> 00:22:06.400]  我經常說 上帝設計了三條頻道
[00:22:06.400 --> 00:22:10.040]  你調整好臺就能接收到
[00:22:10.040 --> 00:22:12.160]  你調整不夠 調整不夠
[00:22:12.160 --> 00:22:14.480]  你調整fm就不行了
[00:22:14.480 --> 00:22:16.920]  那個叫數碼電臺 你普通收音機就收不到
[00:22:16.920 --> 00:22:19.720]  你說沒有存在 調整好就可以了
[00:22:19.720 --> 00:22:21.480]  哪三個頻道呢
[00:22:21.480 --> 00:22:24.760]  第一條叫《聖經》頻道
[00:22:24.760 --> 00:22:29.320]  《聖經》記載了從人類的創造
[00:22:29.320 --> 00:22:31.520]  人類的結局
[00:22:31.520 --> 00:22:36.280]  全部寫下來 清清楚楚寫下來
[00:22:36.280 --> 00:22:41.200]  所以你想找到上帝 要看《聖經》
[00:22:41.200 --> 00:22:44.040]  第二個就是從宇宙的創造
[00:22:44.040 --> 00:22:48.480]  那種韻律 寒來暑旺秋收冬藏
[00:22:48.480 --> 00:22:52.560]  四季分明 星體的運作
[00:22:52.560 --> 00:22:54.680]  銀河系 太陽系
[00:22:54.680 --> 00:22:55.880]  那種鋪陳
[00:22:55.880 --> 00:22:59.520]  從宇宙萬物當中靜觀
[00:22:59.520 --> 00:23:04.080]  可以探測到當中有一個造物者
[00:23:04.080 --> 00:23:06.280]  第三個比較簡單
[00:23:06.280 --> 00:23:09.440]  從基督的見證 生命的見證
[00:23:09.440 --> 00:23:11.400]  可以看到上帝
[00:23:11.400 --> 00:23:12.800]  先說《聖經》
[00:23:12.800 --> 00:23:15.480]  《聖經》和我們很有關係
[00:23:15.480 --> 00:23:18.120]  爲什麼星期天會放假呢?
[00:23:18.120 --> 00:23:22.080]  政府定的 不是政府定的 神定的
[00:23:22.080 --> 00:23:26.440]  因爲《聖經》記載神用六天時間創天造地
[00:23:26.440 --> 00:23:27.800]  第七天休息
[00:23:27.800 --> 00:23:30.320]  於是在人類歷史當中
[00:23:30.320 --> 00:23:31.720]  文明就建立了
[00:23:31.720 --> 00:23:36.120]  根據《聖經》所記載上帝創造的節奏
[00:23:36.120 --> 00:23:39.920]  造下的東西 休息一天
[00:23:39.920 --> 00:23:43.520]  今天是公元2015年12月24日
[00:23:43.520 --> 00:23:46.280]  爲什麼有公元前 公元后呢?
[00:23:46.280 --> 00:23:49.600]  這就是從耶穌出生的那一年
[00:23:49.600 --> 00:23:53.840]  去劃分公元前 公元后
[00:23:53.840 --> 00:23:58.960]  很多東西其實和《聖經》息息相關
[00:23:58.960 --> 00:24:02.760]  我有一位好朋友 來自北京
[00:24:02.760 --> 00:24:04.920]  他老家是重慶
[00:24:04.920 --> 00:24:08.240]  他跟我說 他在中學的時候
[00:24:08.240 --> 00:24:13.240]  他就在重慶 比較遠一點的 比較窮的地方就讀中學
[00:24:13.240 --> 00:24:15.320]  他很強求知育
[00:24:15.320 --> 00:24:18.920]  他在中學的時候就看了一份內地的報紙
[00:24:18.920 --> 00:24:20.680]  《中國青年報》
[00:24:20.680 --> 00:24:26.880]  應該是六七十年代 七十年代
[00:24:26.880 --> 00:24:30.240]  當時國內很封閉
[00:24:30.240 --> 00:24:31.720]  有一篇文章吸引他的
[00:24:31.720 --> 00:24:35.240]  他說 認識世界的十本書
[00:24:35.240 --> 00:24:38.360]  你不看這十本書 你不認識世界的
[00:24:38.360 --> 00:24:40.520]  不過不說名字 免得告訴你 你自卑的
[00:24:40.520 --> 00:24:44.240]  你摸哪一本你看過的
[00:24:44.240 --> 00:24:46.080]  《戰爭與和平》
[00:24:46.080 --> 00:24:47.200]  《資本論》那些 你看過沒有
[00:24:47.200 --> 00:24:50.120]  哇 每一本都是很厚的書
[00:24:50.120 --> 00:24:51.640]  世界名書
[00:24:51.640 --> 00:24:54.040]  不過排第一的那本叫《聖經》
[00:24:54.040 --> 00:24:57.200]  這個年輕人就拿一張報紙
[00:24:57.200 --> 00:25:00.200]  我去圖書館找 因爲他很求知育
[00:25:00.200 --> 00:25:02.240]  我找出來 我看完他
[00:25:02.240 --> 00:25:05.560]  就真的讓他在圖書館找了九本書
[00:25:05.560 --> 00:25:07.560]  找了九本書
[00:25:07.560 --> 00:25:09.760]  當然也不明白 起碼摸一摸就好了
[00:25:09.760 --> 00:25:11.160]  我摸一摸他也好
[00:25:11.160 --> 00:25:13.560]  你摸沒摸過 聽都沒聽過
[00:25:13.560 --> 00:25:15.960]  第一本叫《聖經》
[00:25:15.960 --> 00:25:17.960]  什麼叫《聖經》呢
[00:25:17.960 --> 00:25:19.640]  他問老師 阿sir 阿sir
[00:25:19.640 --> 00:25:21.400]  這十本書你看過沒有
[00:25:21.400 --> 00:25:23.400]  有些看過 有些聽過
[00:25:23.400 --> 00:25:25.000]  什麼叫《聖經》呢
[00:25:25.000 --> 00:25:28.960]  《聖經》啊 我也不知道
[00:25:28.960 --> 00:25:30.720]  圖書館沒有
[00:25:30.720 --> 00:25:31.920]  是啊 圖書館沒有
[00:25:31.920 --> 00:25:35.240]  《聖經》呢 在我們圖書館沒有的
[00:25:35.240 --> 00:25:37.240]  新華書店也沒有的
[00:25:37.240 --> 00:25:41.080]  你去一個地方叫基督教會
[00:25:41.080 --> 00:25:43.560]  教會就有《聖經》了
[00:25:43.560 --> 00:25:47.560]  年輕人在中國就聽過老師說
[00:25:47.560 --> 00:25:51.000]  要看《聖經》 要到基督教會去
[00:25:51.000 --> 00:25:53.000]  那邊有《聖經》
[00:25:53.000 --> 00:25:56.960]  十幾年之後他大學畢業
[00:25:56.960 --> 00:25:59.680]  他在深圳工作 做記者
[00:25:59.680 --> 00:26:02.800]  有一年他就派去廣州
[00:26:02.800 --> 00:26:05.160]  好像近着聖誕節
[00:26:05.160 --> 00:26:08.080]  他就說 廣州我見到一個地方
[00:26:08.080 --> 00:26:11.280]  寫着基督教會
[00:26:11.280 --> 00:26:16.160]  他緊緊緊緊進去坐下 人多好
[00:26:16.160 --> 00:26:19.800]  我聽人在唱歌 他沒聽過這麼好聽的歌
[00:26:19.800 --> 00:26:21.600]  每一句話都跟他講
[00:26:21.600 --> 00:26:24.800]  他進去已經坐在氣氛當中
[00:26:24.800 --> 00:26:27.320]  他已經眼淚不停流出來了
[00:26:27.320 --> 00:26:28.640]  很感動 他說
[00:26:28.640 --> 00:26:30.880]  爲什麼在我們國家有這樣的地方
[00:26:30.880 --> 00:26:32.880]  我從未來過的
[00:26:32.880 --> 00:26:36.680]  後來牧師見到一個年輕人在哭
[00:26:36.680 --> 00:26:38.160]  問他發生什麼事
[00:26:38.160 --> 00:26:41.920]  他說 我中學的時候看過一個報道
[00:26:41.920 --> 00:26:43.280]  知道有一個《聖經》
[00:26:43.280 --> 00:26:45.160]  我老師跟他說 在教會有《聖經》
[00:26:45.160 --> 00:26:47.360]  所以我過來看看《聖經》是怎樣的
[00:26:47.360 --> 00:26:50.080]  牧師說 這樣吧 我送給你
[00:26:50.080 --> 00:26:52.520]  他說 不行 不行 我不要 你送給我 我不要
[00:26:52.520 --> 00:26:54.320]  牧師很聰明 他說 這樣吧
[00:26:54.320 --> 00:26:56.840]  我當我借給你 你回去看看
[00:26:56.840 --> 00:26:58.360]  你不喜歡就還給我
[00:26:58.360 --> 00:26:59.880]  你喜歡以後再給錢我
[00:26:59.880 --> 00:27:02.720]  你先還給我 不要緊 先拿回去看
[00:27:02.720 --> 00:27:06.720]  這個年輕人就拿了《聖經》回去看
[00:27:06.720 --> 00:27:09.560]  他從《聖經》當中 儘管沒有人教他
[00:27:09.560 --> 00:27:12.720]  他一直看《聖經》 一直很感動
[00:27:12.720 --> 00:27:18.520]  後來他成爲了北京這間教會的一個領袖
[00:27:18.520 --> 00:27:23.720]  他同時也是在內地 在北京一個單位
[00:27:23.720 --> 00:27:29.160]  一個其實挺重要的黨政單位做研究員
[00:27:29.160 --> 00:27:33.440]  做了很多黨政的政策
[00:27:33.440 --> 00:27:37.240]  幾年前他在北京遇上了一位女孩子
[00:27:37.240 --> 00:27:41.640]  這位女孩子在香港做銀行工作
[00:27:41.640 --> 00:27:43.800]  她去了北京另一間銀行工作
[00:27:43.800 --> 00:27:49.080]  兩人在教會認識 很投契 戀愛
[00:27:49.080 --> 00:27:52.440]  戀愛之後 有一年這位女孩子帶她來香港
[00:27:52.440 --> 00:27:54.840]  見幾個人 見了她的牧師
[00:27:54.840 --> 00:27:57.560]  她的牧師在北宣 很近 見了牧師
[00:27:57.560 --> 00:28:00.880]  接着見了父母 第三個見了社長 就是我了
[00:28:00.880 --> 00:28:02.280]  大致上見了我
[00:28:02.280 --> 00:28:06.960]  這位女孩子是我一個類似徒弟的樣子
[00:28:06.960 --> 00:28:12.200]  我見到這個中年人其實也很成熟 很穩重
[00:28:12.200 --> 00:28:14.640]  對《聖經》很好 是一個好人物
[00:28:14.640 --> 00:28:19.440]  這個pass(通過)
[00:28:19.440 --> 00:28:21.440]  我還沒結婚
[00:28:21.440 --> 00:28:26.640]  結婚之後 接着有很多故事發生
[00:28:26.640 --> 00:28:33.160]  今年兩個一起去讀神學
[00:28:33.160 --> 00:28:36.320]  太太去年開始讀
[00:28:36.320 --> 00:28:37.880]  今年先生 我也要讀神學
[00:28:37.880 --> 00:28:42.360]  我們夫妃就爲神工作 走上侍奉之路
[00:28:42.360 --> 00:28:49.360]  人到中年 開始走一條這麼艱難的路
[00:28:49.360 --> 00:28:53.040]  一起讀神學 一起走上侍奉的路
[00:28:53.040 --> 00:28:55.760]  很難走 但我祝福她
[00:28:55.760 --> 00:28:57.600]  一本《聖經》開始
[00:28:57.600 --> 00:28:59.360]  所以在座的朋友
[00:28:59.360 --> 00:29:01.400]  你很想看《聖經》的 你沒有《聖經》
[00:29:01.400 --> 00:29:03.400]  我想和羅牧師有一個默契
[00:29:03.400 --> 00:29:06.840]  你報名就可以了 今天有《聖經》派
[00:29:06.840 --> 00:29:08.200]  你叫羅牧師籤個名就可以了
[00:29:08.200 --> 00:29:09.680]  你送人 我幫你籤個名就可以了
[00:29:09.680 --> 00:29:12.600]  你拿就可以了 《聖經》 拿派底
[00:29:12.600 --> 00:29:15.360]  《聖經》可以找到上帝
[00:29:15.360 --> 00:29:17.800]  搭通第一條channel
[00:29:17.800 --> 00:29:19.200]  第一條channel是什麼呢?
[00:29:19.200 --> 00:29:21.600]  宇宙萬物的奇觀
[00:29:21.600 --> 00:29:23.040]  這個很特別
[00:29:23.040 --> 00:29:26.440]  我都不懂的 說什麼天文地理 日月星辰
[00:29:26.440 --> 00:29:29.160]  我只知道前天是什麼?
[00:29:29.160 --> 00:29:36.480]  冬至 10月22日 寒來暑旺秋收冬藏
[00:29:36.480 --> 00:29:41.920]  24節氣是中國古人農業社會的智慧 很準的
[00:29:41.920 --> 00:29:45.400]  不過現在不準了 天氣變化得太大
[00:29:45.400 --> 00:29:48.800]  破壞了自然的規律
[00:29:48.800 --> 00:29:53.320]  不過 我們不需要懂得很多天文地理的常識
[00:29:53.320 --> 00:30:00.280]  我覺得有一種創造很神祕的
[00:30:00.280 --> 00:30:03.200]  還沒有人響機 幾號主席?
[00:30:03.200 --> 00:30:06.600]  如果有人響機 我就叮他出來
[00:30:06.600 --> 00:30:08.400]  你那麼喜歡響機和我聊天
[00:30:08.400 --> 00:30:13.800]  叮他出來唱歌 發他唱歌 響機
[00:30:13.800 --> 00:30:18.400]  這部手機有很多功能
[00:30:18.400 --> 00:30:23.840]  手機研發就將我們很多夢想的功能集中在手機裏面
[00:30:23.840 --> 00:30:28.800]  電話 錄音機 影相機 很多的傳訊 上網 什麼都可以
[00:30:28.800 --> 00:30:31.320]  將來可以用來做很多事 用來做很多事
[00:30:31.320 --> 00:30:36.000]  現在Google 蘋果研發了更多的手機用
[00:30:36.000 --> 00:30:39.320]  但你什麼都不用帶 手機就可以了 什麼都有了
[00:30:39.320 --> 00:30:42.680]  錢在這裏 銀行帳戶在這裏 什麼都可以了
[00:30:42.680 --> 00:30:44.640]  將來可能你進來去教會
[00:30:44.640 --> 00:30:48.560]  你訂位全部可以畫位 在電腦上網 手機按幾下
[00:30:48.560 --> 00:30:52.440]  位置就留給你了 可以這樣做的
[00:30:52.440 --> 00:30:56.320]  如果我告訴你 這部手機沒有人做的
[00:30:56.320 --> 00:30:59.680]  會一下子冒出來的 你信不信?
[00:30:59.680 --> 00:31:00.800]  不信
[00:31:00.800 --> 00:31:03.560]  這麼精密的功能 這麼多的功能
[00:31:03.560 --> 00:31:06.640]  有沒有可能沒有人做呢?
[00:31:06.640 --> 00:31:10.200]  其實人的功能更多
[00:31:10.200 --> 00:31:12.840]  我們的眼睛是最好的攝影機
[00:31:12.840 --> 00:31:14.960]  我們的耳朵是最好的錄音機
[00:31:14.960 --> 00:31:17.400]  我們的嘴巴是最好的通傳效果
[00:31:17.400 --> 00:31:21.200]  我們的鼻子可以聞到這個臭角 聞到香味
[00:31:21.200 --> 00:31:23.360]  我們的味覺可以記憶到的
[00:31:23.360 --> 00:31:26.200]  你小時候喫的那道菜好喫 你現在還記得的
[00:31:26.200 --> 00:31:31.040]  這些沒有刪除的儲存功能
[00:31:31.040 --> 00:31:33.760]  比手機不知道強多少倍
[00:31:33.760 --> 00:31:36.480]  我們還會有大腦去想東西的
[00:31:36.480 --> 00:31:39.680]  這個人多創造的奇妙
[00:31:39.680 --> 00:31:42.720]  很多的功能比手機更加多
[00:31:42.720 --> 00:31:49.240]  你煙能雪 石頭爆出來 猴子變出來
[00:31:49.240 --> 00:31:52.200]  make sense啊 用常識去判斷
[00:31:52.200 --> 00:31:55.160]  一個這麼奇妙的生命
[00:31:55.160 --> 00:31:59.640]  煙會沒有一個創造者
[00:31:59.640 --> 00:32:00.760]  創造者
[00:32:00.760 --> 00:32:06.520]  不用看星辰 看看自己
[00:32:06.520 --> 00:32:12.800]  第二條channel 第三條channel最特別
[00:32:12.800 --> 00:32:17.440]  就是人的見證
[00:32:17.440 --> 00:32:20.040]  剛纔主席幫我讀了一段經文
[00:32:20.040 --> 00:32:25.280]  以賽亞書 九章六節
[00:32:25.280 --> 00:32:27.960]  因有一英孩爲我們而生
[00:32:27.960 --> 00:32:29.840]  有一子賜給我們
[00:32:29.840 --> 00:32:32.720]  政權必搭在他的肩頭上
[00:32:32.720 --> 00:32:34.760]  他名稱爲奇妙策士
[00:32:34.760 --> 00:32:38.960]  全能的神 永在的父 和平的君
[00:32:38.960 --> 00:32:41.480]  以賽亞書
[00:32:41.480 --> 00:32:47.000]  以賽亞的年代是公元前七百多年
[00:32:47.000 --> 00:32:50.040]  在耶穌降生前七百多年前
[00:32:50.040 --> 00:32:55.080]  已經有個先知 以賽亞預言耶穌的降生
[00:32:55.080 --> 00:32:58.840]  聖經有很多預言
[00:32:58.840 --> 00:33:01.000]  但是最特別的地方就是
[00:33:01.000 --> 00:33:03.000]  我們的聖經不是用來看
[00:33:03.000 --> 00:33:06.520]  不是單單用來讀 聖經是用來遵守
[00:33:06.520 --> 00:33:10.120]  聖經是用來信教
[00:33:10.120 --> 00:33:13.840]  真正的聖經活在每個基督的心裏面
[00:33:13.840 --> 00:33:17.680]  我今天想講三個朋友的故事
[00:33:17.680 --> 00:33:19.560]  從這三個朋友的故事當中
[00:33:19.560 --> 00:33:23.440]  我們看到一種很奇妙的生命之道
[00:33:23.440 --> 00:33:25.960]  我是姓李的 所以我找三個朋友
[00:33:25.960 --> 00:33:28.200]  他的姓都是L
[00:33:28.200 --> 00:33:29.360]  其他的我不找字
[00:33:29.360 --> 00:33:31.280]  今天就講三個L
[00:33:31.280 --> 00:33:34.960]  下次就講三個D 下次就講三個C
[00:33:34.960 --> 00:33:39.240]  第一個L 劉俊彤
[00:33:39.240 --> 00:33:41.680]  這位新聞界的朋友
[00:33:41.680 --> 00:33:44.200]  一位我很尊敬的同業
[00:33:44.200 --> 00:33:46.680]  其實他是我的晚輩 我出道比他早
[00:33:46.680 --> 00:33:52.800]  但是他的學歷 他的條件比我優勝
[00:33:52.800 --> 00:33:56.000]  廣大法律系畢業
[00:33:56.000 --> 00:34:00.360]  他同年的師兄弟有陳文敏
[00:34:00.360 --> 00:34:03.760]  他現在是律政司原司長
[00:34:03.760 --> 00:34:06.560]  很多的大律師全部都已經出人頭地
[00:34:06.560 --> 00:34:12.880]  他已經可以收山過其他悠悠的退休生活
[00:34:12.880 --> 00:34:15.040]  但是這位年輕人
[00:34:15.040 --> 00:34:17.200]  他畢業之後他沒有做律師
[00:34:17.200 --> 00:34:20.440]  李柱銘收到徒弟 這個奇才來的
[00:34:20.440 --> 00:34:23.120]  我不做律師 我做記者
[00:34:23.120 --> 00:34:26.120]  選了一條是相當難行
[00:34:26.120 --> 00:34:28.640]  但是我覺得這是他志趣所在
[00:34:28.640 --> 00:34:31.680]  他升到做《明報》的總編輯
[00:34:31.680 --> 00:34:33.280]  不過很不幸
[00:34:33.280 --> 00:34:37.280]  不知爲何 應該是去年
[00:34:37.280 --> 00:34:39.840]  是被兇徒襲擊
[00:34:39.840 --> 00:34:42.920]  差點沒命 差點殘廢
[00:34:42.920 --> 00:34:46.760]  不過今天又見到他走出來
[00:34:46.760 --> 00:34:52.040]  很特別的一個經歷
[00:34:52.040 --> 00:34:57.400]  他養病好了之後 他寫了篇文章
[00:34:57.400 --> 00:34:59.400]  他說到自己很多好朋友
[00:34:59.400 --> 00:35:02.320]  在那件事之後都寫信給他 或者電郵給他
[00:35:02.320 --> 00:35:05.560]  那一套不要做了
[00:35:05.560 --> 00:35:11.160]  做新聞界太危險了 香港太亂了
[00:35:11.160 --> 00:35:14.600]  轉行了 轉行了
[00:35:14.600 --> 00:35:18.920]  但是他告訴他 我仍然熱愛新聞工作
[00:35:18.920 --> 00:35:23.360]  我仍然相信上帝與我同行
[00:35:23.360 --> 00:35:27.560]  那篇文章叫做
[00:35:27.560 --> 00:35:31.960]  「扎路險途無困所
[00:35:31.960 --> 00:35:34.960]  因扎滿途串心刺」
[00:35:34.960 --> 00:35:36.760]  儘管人生的路是扎
[00:35:36.760 --> 00:35:40.120]  儘管是經歷這麼痛苦的事情
[00:35:40.120 --> 00:35:44.560]  但是他感受到神與天 每天與他同在
[00:35:44.560 --> 00:35:47.000]  在他東區醫院留醫的那幾天
[00:35:47.000 --> 00:35:48.840]  到了危險時期
[00:35:48.840 --> 00:35:51.320]  幫他受針的那個牧師
[00:35:51.320 --> 00:35:54.240]  幫他證婚的那個牧師叫做勞龍光牧師
[00:35:54.240 --> 00:35:55.520]  也是我的好朋友
[00:35:55.520 --> 00:35:57.200]  他去探望阿陶
[00:35:57.200 --> 00:35:58.800]  跟他說了一句話 他說
[00:35:58.800 --> 00:36:02.640]  阿陶 上帝讓這些事情在你身上發生
[00:36:02.640 --> 00:36:06.680]  一定有祂奇妙的計劃
[00:36:06.680 --> 00:36:08.920]  你打開今期出版的時代論壇
[00:36:08.920 --> 00:36:11.000]  你的教會又會落在這裏
[00:36:11.000 --> 00:36:12.880]  我們訪問了劉俊
[00:36:12.880 --> 00:36:15.080]  講回他的心路歷程
[00:36:15.080 --> 00:36:19.600]  一場與死亡擦身而過的事件
[00:36:19.600 --> 00:36:23.880]  令他真正抱着這個信仰
[00:36:23.880 --> 00:36:25.640]  抱着上帝
[00:36:25.640 --> 00:36:29.080]  體驗到這個信仰
[00:36:29.080 --> 00:36:33.880]  這個上帝的真實和奇妙
[00:36:33.880 --> 00:36:35.360]  你可能會說 怎麼搞的
[00:36:35.360 --> 00:36:38.480]  信耶穌和基督徒都被人砍了 差點沒命了
[00:36:38.480 --> 00:36:41.120]  信耶穌不是頭上只有那樣的嗎?
[00:36:41.120 --> 00:36:43.280]  你錯了
[00:36:43.280 --> 00:36:45.720]  很多年前有位香港名嘴
[00:36:45.720 --> 00:36:48.320]  以罵人見稱 大聲見稱
[00:36:48.320 --> 00:36:52.600]  很兇的 免得說出他的名字嚇到你
[00:36:52.600 --> 00:36:55.040]  信耶穌
[00:36:55.040 --> 00:36:56.640]  當時他有兩個好朋友
[00:36:56.640 --> 00:37:00.680]  一個叫張堅庭 表哥 導演一個
[00:37:00.680 --> 00:37:04.120]  一個李碧芯 做廣播的 商臺
[00:37:04.120 --> 00:37:06.640]  兩個都前來打給我說
[00:37:06.640 --> 00:37:10.160]  誰信耶穌 我們要幫幫他
[00:37:10.160 --> 00:37:12.400]  這次要師兄出馬了
[00:37:12.400 --> 00:37:14.080]  是你才震得了他的
[00:37:14.080 --> 00:37:17.960]  因爲我和這位名嘴息於迷時
[00:37:17.960 --> 00:37:23.000]  他在珠海教書 我已經在聖島扎職了
[00:37:23.000 --> 00:37:25.920]  大家都是息於迷時
[00:37:25.920 --> 00:37:29.080]  所以彼此很尊重
[00:37:29.080 --> 00:37:33.000]  我和他一起做過節目 做過很多論壇
[00:37:33.000 --> 00:37:37.040]  他很少人令他會尊重敬服的
[00:37:37.040 --> 00:37:40.840]  我是少數當中的其中一個
[00:37:40.840 --> 00:37:45.520]  於是我就和他一起去查經
[00:37:45.520 --> 00:37:49.080]  在第一堂上課之前 我打了一本聖經
[00:37:49.080 --> 00:37:51.120]  我才和他說
[00:37:51.120 --> 00:37:53.960]  我知道你是個小讀者
[00:37:53.960 --> 00:37:57.000]  小讀者通常都是迷信的
[00:37:57.000 --> 00:37:58.680]  爲什麼小讀者迷信呢
[00:37:58.680 --> 00:38:00.920]  因爲你希望神幫你
[00:38:00.920 --> 00:38:02.200]  所以你一直以來
[00:38:02.200 --> 00:38:06.800]  你是在追求一種天從人願的信仰
[00:38:06.800 --> 00:38:11.960]  不過 你信耶穌 恰恰相反
[00:38:11.960 --> 00:38:14.480]  是人從天願
[00:38:14.480 --> 00:38:16.280]  不是神給你點
[00:38:16.280 --> 00:38:17.320]  是你給神點
[00:38:17.320 --> 00:38:18.880]  你可不可以給神點
[00:38:18.880 --> 00:38:22.080]  你明白你接受的 我們就去查經
