
[00:00:00.000 --> 00:00:04.560]  今天講到的主題是有關男女關係
[00:25:55.640 --> 00:25:58.640]  我們可以當耳邊風
[00:25:58.640 --> 00:25:59.640]  相反
[00:25:59.640 --> 00:26:01.640]  這只是證明
[00:26:01.640 --> 00:26:04.640]  神的確是有恩典有憐憫的上主
[00:26:04.640 --> 00:26:06.640]  祂愛我們
[00:26:06.640 --> 00:26:11.640]  祂設立嚴厲的同枕律法條例
[00:26:11.640 --> 00:26:14.640]  是一個預防措施
[00:26:14.640 --> 00:26:17.640]  祂預料到我們有多軟弱
[00:26:17.640 --> 00:26:21.640]  祂的心意不是要抓我們犯了多少罪
[00:26:21.640 --> 00:26:24.640]  而是想見到我們悔改
[00:26:24.640 --> 00:26:28.640]  想見到我們悔改
[00:26:28.640 --> 00:26:30.640]  不能夠自救
[00:26:30.640 --> 00:26:32.640]  不能夠自潔
[00:26:32.640 --> 00:26:36.640]  因此耶穌基督去道成肉身
[00:26:36.640 --> 00:26:40.640]  將我們的罪全部抱在身上
[00:26:40.640 --> 00:26:43.640]  釘在十字架上
[00:26:43.640 --> 00:26:46.640]  我們因為犯罪得罪神
[00:26:46.640 --> 00:26:48.640]  而要面對的懲罰
[00:26:48.640 --> 00:26:52.640]  主耶穌替我們承擔了
[00:26:52.640 --> 00:26:55.640]  我們本來是要被處死的
[00:26:55.640 --> 00:26:58.640]  但主耶穌替我們承擔了
[00:26:58.640 --> 00:27:06.640]  祂用祂的血洗淨我們一切的不義
[00:27:06.640 --> 00:27:11.640]  我19歲的時候認真信主
[00:27:11.640 --> 00:27:13.640]  開始回教會
[00:27:13.640 --> 00:27:17.640]  當時我回的教會是一間很小的教會
[00:27:17.640 --> 00:27:20.640]  舉目就不會看到有這麼多人
[00:27:20.640 --> 00:27:25.640]  回到青年團契只有十幾人
[00:27:25.640 --> 00:27:27.640]  每個人都是彼此認識
[00:27:27.640 --> 00:27:29.640]  大家發生什麼事
[00:27:29.640 --> 00:27:31.640]  正常每個星期都會更新一下
[00:27:31.640 --> 00:27:32.640]  都很自動
[00:27:32.640 --> 00:27:35.640]  有一群很好的弟兄姊妹一起成長
[00:27:35.640 --> 00:27:37.640]  一起侍奉
[00:27:37.640 --> 00:27:41.640]  有一天我們的導師去我們教會傳導人
[00:27:41.640 --> 00:27:43.640]  他召集我們說
[00:27:43.640 --> 00:27:46.640]  我們要一起去面對一件事
[00:27:46.640 --> 00:27:48.640]  這件是什麼事呢
[00:27:48.640 --> 00:27:49.640]  我們去到才知道
[00:27:49.640 --> 00:27:53.640]  原來我們其中一位男團友
[00:27:53.640 --> 00:27:57.640]  令他的女朋友大肚子
[00:27:57.640 --> 00:28:03.640]  這位團友A在團契之中公開認罪
[00:28:03.640 --> 00:28:07.640]  承認他犯了姦淫罪
[00:28:07.640 --> 00:28:11.640]  當時我們作為其中一位團友很愕然
[00:28:11.640 --> 00:28:14.640]  因為我們連他女朋友是誰都不知道
[00:28:14.640 --> 00:28:17.640]  知道的時候他女朋友已經有了
[00:28:17.640 --> 00:28:19.640]  其實我們心裡很內疚
[00:28:19.640 --> 00:28:22.640]  我們覺得為什麼我們一早不察覺
[00:28:22.640 --> 00:28:26.640]  為什麼我們不早些對他們發出提醒
[00:28:26.640 --> 00:28:29.640]  所以除了這位團友A認罪之外
[00:28:29.640 --> 00:28:33.640]  我們都彼此認罪
[00:28:33.640 --> 00:28:37.640]  教會對這位團友A執行紀律
[00:28:37.640 --> 00:28:39.640]  他要停聖餐
[00:28:39.640 --> 00:28:41.640]  停侍奉
[00:28:41.640 --> 00:28:44.640]  傳導人也鼓勵這位團友A
[00:28:44.640 --> 00:28:46.640]  要承擔責任
[00:28:46.640 --> 00:28:48.640]  要結婚
[00:28:48.640 --> 00:28:50.640]  將小朋友生下來
[00:28:50.640 --> 00:28:54.640]  這位團友A最後也有這樣做
[00:28:54.640 --> 00:28:59.640]  傳導人也鼓勵我們其他的團友
[00:28:59.640 --> 00:29:01.640]  以朋友的身份
[00:29:01.640 --> 00:29:04.640]  去參加團友A的婚禮
[00:29:04.640 --> 00:29:06.640]  以示支持
[00:29:06.640 --> 00:29:09.640]  因為他們犯了姦淫罪
[00:29:09.640 --> 00:29:13.640]  不可以在教會裡行禮
[00:29:13.640 --> 00:29:16.640]  這次的經歷對我來說是很深刻
[00:29:16.640 --> 00:29:18.640]  我不可以多說
[00:29:18.640 --> 00:29:20.640]  大家要放在心上
[00:29:20.640 --> 00:29:22.640]  提醒我
[00:29:22.640 --> 00:29:24.640]  持守主的吩咐
[00:29:24.640 --> 00:29:27.640]  不只是一個人個人的事
[00:29:27.640 --> 00:29:30.640]  有試探弟兄姊妹
[00:29:30.640 --> 00:29:32.640]  信主的群體
[00:29:32.640 --> 00:29:34.640]  要一起去面對
[00:29:34.640 --> 00:29:40.640]  要一起持守主的吩咐
[00:29:40.640 --> 00:29:42.640]  最後我們重溫一下
[00:29:42.640 --> 00:29:46.640]  今天我們在聖經裡的學習
[00:29:46.640 --> 00:29:51.640]  今天我們用了一副眼鏡
[00:29:51.640 --> 00:29:53.640]  SEX眼鏡
[00:29:53.640 --> 00:29:56.640]  去檢視五個案例
[00:29:56.640 --> 00:29:58.640]  裡面說到要禁止
[00:29:58.640 --> 00:30:02.640]  婚姻以外的同枕關係
[00:30:02.640 --> 00:30:05.640]  第一塊鏡片是S
[00:30:05.640 --> 00:30:07.640]  Sin to confess
[00:30:07.640 --> 00:30:09.640]  認罪悔改
[00:30:09.640 --> 00:30:11.640]  這五個案例的罪
[00:30:11.640 --> 00:30:14.640]  我們要仁義為鑒
[00:30:14.640 --> 00:30:18.640]  得罪神是不可以做的
[00:30:18.640 --> 00:30:20.640]  第二塊鏡片E
[00:30:20.640 --> 00:30:22.640]  是Evil
[00:30:22.640 --> 00:30:27.640]  你就把惡從你中間除掉
[00:30:27.640 --> 00:30:29.640]  同枕關係的淫亂
[00:30:29.640 --> 00:30:31.640]  玷污了教會
[00:30:31.640 --> 00:30:33.640]  玷污了信主的群體
[00:30:33.640 --> 00:30:35.640]  神的子民
[00:30:35.640 --> 00:30:38.640]  要把惡從信主群體
[00:30:38.640 --> 00:30:41.640]  教會神的子民中間除掉
[00:30:41.640 --> 00:30:44.640]  是因為神愛我們
[00:30:44.640 --> 00:30:46.640]  神愛我們
[00:30:46.640 --> 00:30:52.640]  神要保護信主群體的關係
[00:30:52.640 --> 00:30:54.640]  最後一塊鏡片是X
[00:30:54.640 --> 00:30:56.640]  我們要Say NO
[00:30:56.640 --> 00:31:00.640]  拒絕任何婚姻以外的同枕關係
[00:31:00.640 --> 00:31:02.640]  更加重要
[00:31:02.640 --> 00:31:05.640]  要記得這個X是The Cross
[00:31:05.640 --> 00:31:08.640]  面對每日生活的試探挑戰
[00:31:08.640 --> 00:31:13.640]  我們要仰望主耶穌的十字架
[00:31:13.640 --> 00:31:18.640]  這副SEX眼鏡是紅色的
[00:31:18.640 --> 00:31:22.640]  因為主耶穌基督的補血
[00:31:22.640 --> 00:31:25.640]  已經潔淨我們的罪
[00:31:25.640 --> 00:31:28.640]  神是有恩典有憐憫的主
[00:31:28.640 --> 00:31:30.640]  祂愛我們
[00:31:30.640 --> 00:31:33.640]  祂的心意是要我們悔改
[00:31:33.640 --> 00:31:35.640]  要我們回轉
[00:31:35.640 --> 00:31:37.640]  在神的國度
[00:31:37.640 --> 00:31:39.640]  神的家之中
[00:31:39.640 --> 00:31:42.640]  同枕關係不只是個人的私隱
[00:31:42.640 --> 00:31:44.640]  而是整個群體的關係
[00:31:44.640 --> 00:31:48.640]  神設立嚴厲的同枕律法
[00:31:48.640 --> 00:31:50.640]  Torah 訓誨
[00:31:50.640 --> 00:31:52.640]  是要祂的子民
[00:31:52.640 --> 00:31:54.640]  男女一起遵守
[00:31:54.640 --> 00:31:56.640]  背後的原因
[00:31:56.640 --> 00:31:59.640]  是因為神愛我們
[00:31:59.640 --> 00:32:01.640]  神要保護我們
[00:32:01.640 --> 00:32:03.640]  保護祂的百姓
[00:32:03.640 --> 00:32:05.640]  保護祂的子民
[00:32:05.640 --> 00:32:10.640]  我們最後一起祈禱吧
[00:32:10.640 --> 00:32:13.640]  親愛的天父
[00:32:13.640 --> 00:32:15.640]  我們需要你
[00:32:15.640 --> 00:32:18.640]  每天都很需要你
[00:32:18.640 --> 00:32:22.640]  在這個彎曲薄茂的世代
[00:32:22.640 --> 00:32:25.640]  有很多試探
[00:32:25.640 --> 00:32:28.640]  特別是性方面的試探
[00:32:28.640 --> 00:32:31.640]  我們很需要主的恩典
[00:32:31.640 --> 00:32:35.640]  很需要聖靈更生的大能幫助我們
[00:32:35.640 --> 00:32:39.640]  叫我們不要掉進這些試探裡
[00:32:39.640 --> 00:32:41.640]  主若可以的話
[00:32:41.640 --> 00:32:42.640]  我們求祢
[00:32:42.640 --> 00:32:46.640]  叫我們不要遇見試探
[00:32:46.640 --> 00:32:49.640]  求祢拯救我們脫離凶惡
[00:32:49.640 --> 00:32:51.640]  因為國度
[00:32:51.640 --> 00:32:52.640]  權柄
[00:32:52.640 --> 00:32:53.640]  榮耀
[00:32:53.640 --> 00:32:54.640]  全是你的
[00:32:54.640 --> 00:32:56.640]  直到永遠
[00:32:56.640 --> 00:32:58.640]  阿母
