
[00:00:00.000 --> 00:00:01.180]  那麼
[00:16:46.820 --> 00:16:47.820]  你是成功升學也好
[00:16:47.820 --> 00:16:48.820]  你貧窮升學也好
[00:16:48.820 --> 00:16:50.820]  錢不應該成為我們的奴隸
[00:16:50.820 --> 00:16:53.820]  在馬來福音的六章二十四節那邊說
[00:16:53.820 --> 00:16:56.820]  沒有人能夠侍候兩個主人
[00:16:56.820 --> 00:16:59.820]  他要不是厭惡這個喜愛那個
[00:16:59.820 --> 00:17:01.820]  就是看重這個親看那個
[00:17:01.820 --> 00:17:04.820]  你不可能同時做為上帝的僕人
[00:17:04.820 --> 00:17:07.820]  又做錢財的奴隸
[00:17:07.820 --> 00:17:11.820]  所以你不能夠同時想要侍奉神
[00:17:11.820 --> 00:17:15.820]  又能夠成為錢財的奴隸
[00:17:15.820 --> 00:17:17.820]  很多很有錢的人我知道
[00:17:17.820 --> 00:17:19.820]  我所認識很多很有錢的人
[00:17:19.820 --> 00:17:21.820]  心態非常的好
[00:17:21.820 --> 00:17:22.820]  他們真的雖然很有錢
[00:17:22.820 --> 00:17:23.820]  但是也很會賺錢
[00:17:23.820 --> 00:17:27.820]  可是他們並不是錢財的奴隸
[00:17:27.820 --> 00:17:30.820]  包括我們看到剛剛Preachers of LA裡面
[00:17:30.820 --> 00:17:31.820]  雖然很多人罵他們說
[00:17:31.820 --> 00:17:33.820]  怎麼有這樣的牧師
[00:17:33.820 --> 00:17:35.820]  可是你看他的Interview
[00:17:35.820 --> 00:17:38.820]  看他們真的講他們的故事的時候
[00:17:38.820 --> 00:17:40.820]  你發現很多人雖然他很有錢
[00:17:40.820 --> 00:17:43.820]  他真的相信神就祝福他給的很有錢
[00:17:43.820 --> 00:17:45.820]  可是從他的生活當中
[00:17:45.820 --> 00:17:48.820]  你看到他們並沒有把錢
[00:17:48.820 --> 00:17:50.820]  當成是他們的主人
[00:17:50.820 --> 00:17:52.820]  他們真的覺得這些錢神給我
[00:17:52.820 --> 00:17:53.820]  那我就大方接受
[00:17:53.820 --> 00:17:55.820]  只是我要善用他就是
[00:17:55.820 --> 00:17:57.820]  他並沒有說錢就是我的主人
[00:17:57.820 --> 00:17:58.820]  我一生就做了錢過
[00:17:58.820 --> 00:17:59.820]  他們並不是這樣
[00:17:59.820 --> 00:18:01.820]  所以包括那群Preachers of LA
[00:18:01.820 --> 00:18:03.820]  他們也不是成為錢財的奴隸
[00:18:03.820 --> 00:18:06.820]  至少這一點我是贊同他們的
[00:18:06.820 --> 00:18:08.820]  他們並沒有成為錢財的奴隸
[00:18:08.820 --> 00:18:11.820]  那第三點想跟大家分享的
[00:18:11.820 --> 00:18:13.820]  無論你站在哪一邊
[00:18:13.820 --> 00:18:16.820]  我們都不能夠互相的攻擊
[00:18:16.820 --> 00:18:20.820]  而是要彼此的扶持互補不足
[00:18:20.820 --> 00:18:24.820]  在彼得錢書的四章十節裡面說
[00:18:24.820 --> 00:18:28.820]  既然每個人都是上帝各樣恩賜的好管家
[00:18:28.820 --> 00:18:32.820]  就要照著從上帝所領受的種種恩賜
[00:18:32.820 --> 00:18:33.820]  彼此服侍
[00:18:33.820 --> 00:18:35.820]  所以我們領受不同的恩賜
[00:18:35.820 --> 00:18:37.820]  是為了要彼此服侍
[00:18:37.820 --> 00:18:39.820]  而不是彼此的攻擊
[00:18:39.820 --> 00:18:41.820]  彼此覺得說
[00:18:41.820 --> 00:18:42.820]  對呀我就覺得
[00:18:42.820 --> 00:18:45.820]  應該信神的應該很有錢的
[00:18:45.820 --> 00:18:46.820]  對因為你沒有錢
[00:18:46.820 --> 00:18:47.820]  神受阻你嗎
[00:18:47.820 --> 00:18:48.820]  你應該悔改
[00:18:48.820 --> 00:18:50.820]  沒有錢的就一直在罵說
[00:18:50.820 --> 00:18:51.820]  你既然這麼有錢
[00:18:51.820 --> 00:18:53.820]  應該是做了很多犯法的事吧
[00:18:53.820 --> 00:18:54.820]  一定很狡猾吧
[00:18:54.820 --> 00:18:56.820]  一定跟神的關係很差吧
[00:18:56.820 --> 00:18:58.820]  所以仇視他
[00:18:58.820 --> 00:19:00.820]  兩邊不應該這樣對立
[00:19:00.820 --> 00:19:01.820]  現在大家都知道
[00:19:01.820 --> 00:19:04.820]  神給每一個真的是不一樣
[00:19:04.820 --> 00:19:05.820]  大家互補不足
[00:19:05.820 --> 00:19:10.820]  你知道我知道有很多人
[00:19:10.820 --> 00:19:11.820]  不知道你們知不知道
[00:19:11.820 --> 00:19:14.820]  誰是那個喬·歐斯汀
[00:19:14.820 --> 00:19:16.820]  喬·歐斯汀是其中一個
[00:19:16.820 --> 00:19:18.820]  我們有時候把他歸類成
[00:19:18.820 --> 00:19:19.820]  Prosperity Gospel的
[00:19:19.820 --> 00:19:22.820]  那個其中一個代表
[00:19:22.820 --> 00:19:23.820]  你知道喬·歐斯汀
[00:19:23.820 --> 00:19:26.820]  他最出名當然是
[00:19:26.820 --> 00:19:29.820]  他就買下了現在Houston Rocket
[00:19:29.820 --> 00:19:31.820]  就是以前NBA的那個籃球場
[00:19:31.820 --> 00:19:34.820]  把他買下來用成教會的用途
[00:19:34.820 --> 00:19:35.820]  他很成功
[00:19:35.820 --> 00:19:37.820]  也很多會友很有錢
[00:19:37.820 --> 00:19:39.820]  所以他就一直Preach說
[00:19:39.820 --> 00:19:40.820]  God bless you什麼什麼
[00:19:40.820 --> 00:19:41.820]  很多東西
[00:19:41.820 --> 00:19:43.820]  當然很多人罵他
[00:19:43.820 --> 00:19:46.820]  可是你知不知道他的教會
[00:19:46.820 --> 00:19:49.820]  他的教會其實幫助了一大群的人
[00:19:49.820 --> 00:19:51.820]  是本來對神已經很失望
[00:19:51.820 --> 00:19:53.820]  離開是很遠的人
[00:19:53.820 --> 00:19:55.820]  能夠重新就是那種
[00:19:55.820 --> 00:19:57.820]  從那個很extreme
[00:19:57.820 --> 00:19:59.820]  被人家教導說
[00:19:59.820 --> 00:20:01.820]  只要你是信神的人
[00:20:01.820 --> 00:20:02.820]  你應該是為主受苦
[00:20:02.820 --> 00:20:04.820]  要很淒慘才對啊
[00:20:04.820 --> 00:20:06.820]  是那一群人有一大群的人
[00:20:06.820 --> 00:20:08.820]  是被他牧養過來這邊
[00:20:08.820 --> 00:20:11.820]  開始享受什麼叫恩典
[00:20:11.820 --> 00:20:12.820]  所以就算你罵他也好
[00:20:12.820 --> 00:20:14.820]  他是互補不足的
[00:20:14.820 --> 00:20:16.820]  因為有另外一派的人
[00:20:16.820 --> 00:20:17.820]  不斷在告訴我們說
[00:20:17.820 --> 00:20:19.820]  你就是很差的人
[00:20:19.820 --> 00:20:20.820]  你就是個罪人
[00:20:20.820 --> 00:20:22.820]  神就很不喜歡你
[00:20:22.820 --> 00:20:24.820]  所以你一定又做錯了什麼事
[00:20:24.820 --> 00:20:26.820]  所以你很貧窮很貧窮
[00:20:26.820 --> 00:20:27.820]  所以他就Preach
[00:20:27.820 --> 00:20:29.820]  另外一個很positive的
[00:20:29.820 --> 00:20:31.820]  所以他也幫助了一群的人
[00:20:31.820 --> 00:20:32.820]  重新在神面前
[00:20:32.820 --> 00:20:34.820]  能夠重新建立那個信心
[00:20:34.820 --> 00:20:37.820]  所以其實很多事情是互補的
[00:20:37.820 --> 00:20:38.820]  如果是貧窮的
[00:20:38.820 --> 00:20:39.820]  怎麼補付足呢
[00:20:39.820 --> 00:20:41.820]  其實很簡單
[00:20:41.820 --> 00:20:42.820]  你知道
[00:20:42.820 --> 00:20:46.820]  有一些我在兩個禮拜前去
[00:20:46.820 --> 00:20:47.820]  靈修的時候
[00:20:47.820 --> 00:20:51.820]  不是靈修去退修會的時候
[00:20:51.820 --> 00:20:54.820]  我跟Couple組分享
[00:20:54.820 --> 00:20:56.820]  其中一個題目就是
[00:20:56.820 --> 00:20:58.820]  不同的方式去接近神
[00:20:58.820 --> 00:21:00.820]  Different Pathway to Experience God
[00:21:00.820 --> 00:21:02.820]  那麼其中有一個Pathway
[00:21:02.820 --> 00:21:05.820]  是我們現在的人很少知道的
[00:21:05.820 --> 00:21:06.820]  那就是Aesthetic
[00:21:06.820 --> 00:21:07.820]  這什麼意思呢
[00:21:07.820 --> 00:21:10.820]  就是從古時候的修道院開始了
[00:21:10.820 --> 00:21:11.820]  他們就比方說
[00:21:11.820 --> 00:21:13.820]  以前所謂的Poverty Theology
[00:21:13.820 --> 00:21:15.820]  那一派人是鼓勵一樣東西
[00:21:15.820 --> 00:21:22.820]  就是如果你想要真的感受神很豐盛的東西
[00:21:22.820 --> 00:21:27.820]  那麼你就需要把自己生活變得非常的簡單
[00:21:27.820 --> 00:21:29.820]  因為複雜讓你分心
[00:21:29.820 --> 00:21:31.820]  簡單讓你Focus
[00:21:31.820 --> 00:21:34.820]  Focus就讓你可以感受很豐盛的生活
[00:21:34.820 --> 00:21:36.820]  有點像蔡之中所說的
[00:21:36.820 --> 00:21:38.820]  蔡之中有句話說
[00:21:38.820 --> 00:21:41.820]  如果你要享受很豐盛的精神世界
[00:21:41.820 --> 00:21:44.820]  那麼你需要過非常簡單的生活
[00:21:44.820 --> 00:21:45.820]  生活一複雜
[00:21:45.820 --> 00:21:48.820]  精神世界就不會很富裕
[00:21:48.820 --> 00:21:50.820]  所以對貧窮這一派的人
[00:21:50.820 --> 00:21:53.820]  補足那些很有錢的人
[00:21:53.820 --> 00:21:55.820]  我們所追求的那一派
[00:21:55.820 --> 00:21:56.820]  其實是可以提醒他們說
[00:21:56.820 --> 00:21:58.820]  其實雖然你們很有錢
[00:21:58.820 --> 00:22:02.820]  但你知道如果過一些很平凡簡單的生活
[00:22:02.820 --> 00:22:04.820]  其實可以過得很豐盛
[00:22:04.820 --> 00:22:05.820]  你知道嗎
[00:22:05.820 --> 00:22:10.820]  你知道St. Francis of Assisi最出名是什麼
[00:22:10.820 --> 00:22:12.820]  如果你去Google他的照片
[00:22:12.820 --> 00:22:14.820]  他最出名就是他怎麼
[00:22:14.820 --> 00:22:16.820]  他是其中一個人是
[00:22:16.820 --> 00:22:18.820]  聽說他的靈修到一種程度
[00:22:18.820 --> 00:22:20.820]  他可以跟動物溝通
[00:22:20.820 --> 00:22:23.820]  跟花草溝通
[00:22:23.820 --> 00:22:29.820]  你知道根據那個現代最新的科技的實驗
[00:22:29.820 --> 00:22:33.820]  說原來花草是能夠知道我們的想法的
[00:22:33.820 --> 00:22:36.820]  就他們用心電圖掛在那花上面
[00:22:36.820 --> 00:22:38.820]  然後你就走過去
[00:22:38.820 --> 00:22:39.820]  你心裡面在想
[00:22:39.820 --> 00:22:42.820]  不要說你心裡面在想我要把你燒死
[00:22:42.820 --> 00:22:45.820]  你知道那個心電圖他會跳得很厲害
[00:22:45.820 --> 00:22:48.820]  然後如果你過去去讚美他
[00:22:48.820 --> 00:22:49.820]  你好漂亮喔
[00:22:49.820 --> 00:22:50.820]  神照你
[00:22:50.820 --> 00:22:52.820]  你今天開花開得很美
[00:22:52.820 --> 00:22:54.820]  他就會很平和
[00:22:54.820 --> 00:22:56.820]  所以你不要以為花不知道你在幹嘛
[00:22:56.820 --> 00:22:58.820]  花知道你在幹嘛
[00:22:58.820 --> 00:23:00.820]  所以這也是為什麼有些人說
[00:23:00.820 --> 00:23:03.820]  奇怪為什麼人種花我種花老死
[00:23:03.820 --> 00:23:05.820]  我的花就每顆都死呢
[00:23:05.820 --> 00:23:07.820]  我第一次種花全部死掉
[00:23:07.820 --> 00:23:09.820]  全部失敗
[00:23:09.820 --> 00:23:12.820]  同樣的肥料同樣的水
[00:23:12.820 --> 00:23:14.820]  因為你沒有跟他講話
[00:23:14.820 --> 00:23:17.820]  他是第一個鼓勵說
[00:23:17.820 --> 00:23:20.820]  作為基督徒應該懂得去Nature
[00:23:20.820 --> 00:23:22.820]  去大自然跟花草講講話
[00:23:22.820 --> 00:23:24.820]  跟動物講講話
[00:23:24.820 --> 00:23:27.820]  你會發現原來你可以透過跟動物的交通
[00:23:27.820 --> 00:23:29.820]  可以讚美神
[00:23:29.820 --> 00:23:31.820]  所以他們很懂得享受這種
[00:23:31.820 --> 00:23:32.820]  說完全不用錢的
[00:23:32.820 --> 00:23:33.820]  大自然是神賜的
[00:23:33.820 --> 00:23:34.820]  你就出去
[00:23:34.820 --> 00:23:36.820]  你生活就很開心
[00:23:36.820 --> 00:23:39.820]  這是貧窮這一派的人
[00:23:39.820 --> 00:23:40.820]  富足的人
[00:23:40.820 --> 00:23:42.820]  完全享受不到的東西
[00:23:42.820 --> 00:23:45.820]  互補互補
[00:23:45.820 --> 00:23:47.820]  對於比較缺乏的弟兄姐妹
[00:23:47.820 --> 00:23:49.820]  應該鼓勵他們說
[00:23:49.820 --> 00:23:51.820]  你知道簡單的生活
[00:23:51.820 --> 00:23:53.820]  其實可以過得很豐盛
[00:23:53.820 --> 00:23:55.820]  只是你不知道怎麼過
[00:23:55.820 --> 00:23:58.820]  你懂得過原來你的生命可以過得好開心
[00:23:58.820 --> 00:24:01.820]  不一定要住什麼million dollar house
[00:24:01.820 --> 00:24:02.820]  你才很開心
[00:24:02.820 --> 00:24:04.820]  沒有東西美得過大自然
[00:24:04.820 --> 00:24:06.820]  所以兩邊是互補
[00:24:06.820 --> 00:24:08.820]  兩邊互相提醒
[00:24:08.820 --> 00:24:10.820]  神讓一個教會裡面
[00:24:10.820 --> 00:24:12.820]  同時有很有錢的人
[00:24:12.820 --> 00:24:14.820]  也有很沒有錢的人
[00:24:14.820 --> 00:24:16.820]  是讓我們懂得彼此相愛
[00:24:16.820 --> 00:24:17.820]  彼此的補足
[00:24:17.820 --> 00:24:19.820]  互相的不足的地方
[00:24:19.820 --> 00:24:21.820]  有錢的應該去幫助
[00:24:21.820 --> 00:24:23.820]  有缺乏的弟兄姐妹
[00:24:23.820 --> 00:24:25.820]  讓教會至少
[00:24:25.820 --> 00:24:27.820]  能夠在教會的每一個弟兄姐妹
[00:24:27.820 --> 00:24:28.820]  只要在教會裡面
[00:24:28.820 --> 00:24:30.820]  沒有人應該是缺乏的
[00:24:30.820 --> 00:24:34.820]  最基本的供應應該是一定是足夠
[00:24:34.820 --> 00:24:36.820]  這是最基本的先
[00:24:36.820 --> 00:24:38.820]  所以兩派的人無論是哪一派
[00:24:38.820 --> 00:24:40.820]  不應該互相攻擊
[00:24:40.820 --> 00:24:41.820]  應該互相的扶持
[00:24:41.820 --> 00:24:43.820]  互相互補不足
[00:24:43.820 --> 00:24:45.820]  這才是神的心意
[00:24:45.820 --> 00:24:46.820]  所以神給我們不動恩賜
[00:24:46.820 --> 00:24:47.820]  應該互補
[00:24:47.820 --> 00:24:48.820]  那最後一點
[00:24:48.820 --> 00:24:50.820]  想跟大家提醒的是
[00:24:50.820 --> 00:24:52.820]  神託付各有不一樣
[00:24:52.820 --> 00:24:54.820]  可是我們都需要很衷心善用
[00:24:54.820 --> 00:24:57.820]  學習衷心善用神所託付的資源
[00:24:57.820 --> 00:24:59.820]  無論是多跟少
[00:24:59.820 --> 00:25:00.820]  神給你多一點
[00:25:00.820 --> 00:25:03.820]  自然責任就多一點
[00:25:03.820 --> 00:25:04.820]  神給你沒那麼多
[00:25:04.820 --> 00:25:05.820]  可能責任少一點
[00:25:05.820 --> 00:25:07.820]  可是還是要衷心的用
[00:25:07.820 --> 00:25:10.820]  馬太福音25章29節有一個
[00:25:10.820 --> 00:25:12.820]  你讀起來覺得很不公平的地方
[00:25:12.820 --> 00:25:13.820]  這句話是這樣說
[00:25:13.820 --> 00:25:15.820]  他說因為那已經有的
[00:25:15.820 --> 00:25:17.820]  要給他更多
[00:25:17.820 --> 00:25:19.820]  讓他豐富有餘
[00:25:19.820 --> 00:25:20.820]  而那沒有的
[00:25:20.820 --> 00:25:24.820]  連那所有的一點點也要奪去
[00:25:24.820 --> 00:25:26.820]  有沒有像今天這個世代一樣
[00:25:26.820 --> 00:25:28.820]  有的就更多
[00:25:28.820 --> 00:25:29.820]  越來越多
[00:25:29.820 --> 00:25:31.820]  沒有的就越來越少
[00:25:31.820 --> 00:25:33.820]  甚至連他有的都拿去
[00:25:33.820 --> 00:25:34.820]  不過這預言不是講這個
[00:25:34.820 --> 00:25:36.820]  這預言故事是在講
[00:25:36.820 --> 00:25:37.820]  對於那個很懶的
[00:25:37.820 --> 00:25:39.820]  沒有衷心使用的
[00:25:39.820 --> 00:25:40.820]  那神就說
[00:25:40.820 --> 00:25:41.820]  把他有的那個
[00:25:41.820 --> 00:25:43.820]  也分給那個很衷心用的
[00:25:43.820 --> 00:25:45.820]  讓那個衷心所用
[00:25:45.820 --> 00:25:47.820]  懂得衷心去用神給的恩賜
[00:25:47.820 --> 00:25:50.820]  跟資源的人能夠越來越多
[00:25:50.820 --> 00:25:51.820]  那麼在四方當中
[00:25:51.820 --> 00:25:53.820]  其實你也看到真的是這樣
[00:25:53.820 --> 00:25:55.820]  衷心使用神資源的人
[00:25:55.820 --> 00:25:57.820]  無論是恩賜也好
[00:25:57.820 --> 00:25:59.820]  恩賜你衷心用會越做越好
[00:25:59.820 --> 00:26:02.820]  而不用慢慢就沒有
[00:26:02.820 --> 00:26:05.820]  我有遇過很多很多
[00:26:05.820 --> 00:26:07.820]  很有錢的基督徒
[00:26:07.820 --> 00:26:09.820]  很有錢的牧師
[00:26:09.820 --> 00:26:11.820]  我發現都是很衷心善用
[00:26:11.820 --> 00:26:14.820]  神的資源的人
[00:26:14.820 --> 00:26:15.820]  無論是有錢沒錢
[00:26:15.820 --> 00:26:16.820]  我都會宣傳一件事
[00:26:16.820 --> 00:26:18.820]  真的是簡單的生活
[00:26:18.820 --> 00:26:20.820]  簡單的生活
[00:26:20.820 --> 00:26:22.820]  從我開始認識我神學院院長開始
[00:26:22.820 --> 00:26:23.820]  就知道什麼叫有錢
[00:26:23.820 --> 00:26:25.820]  可是很簡單
[00:26:25.820 --> 00:26:27.820]  聽過Warren Buffet嗎
[00:26:27.820 --> 00:26:30.820]  就是華爾街股神人稱
[00:26:30.820 --> 00:26:33.820]  現在應該美國排名No.3
[00:26:33.820 --> 00:26:34.820]  最有錢的人
[00:26:34.820 --> 00:26:37.820]  知道Warren Buffet是出了名
[00:26:37.820 --> 00:26:39.820]  是生活最簡單的人
[00:26:39.820 --> 00:26:41.820]  就是他無論更有錢的
[00:26:41.820 --> 00:26:43.820]  還是住50年前買下的房子
[00:26:43.820 --> 00:26:47.820]  還是開那輛50年前買下那輛破車
[00:26:47.820 --> 00:26:49.820]  有聽過墨西哥連續三年
[00:26:49.820 --> 00:26:51.820]  成為世界首富那個什麼
[00:26:51.820 --> 00:26:52.820]  Hector還是叫什麼
[00:26:52.820 --> 00:26:54.820]  這個電訊公司的老總
[00:26:54.820 --> 00:26:55.820]  也是就是他到今天
[00:26:55.820 --> 00:26:58.820]  還是開著幾十年前買那台福特汽車
[00:26:58.820 --> 00:26:59.820]  沒變過
[00:26:59.820 --> 00:27:01.820]  上次我在看Warren Buffet
[00:27:01.820 --> 00:27:04.820]  他的孫女被訪問
[00:27:04.820 --> 00:27:05.820]  他孫女說
[00:27:05.820 --> 00:27:06.820]  我上大學的時候
[00:27:06.820 --> 00:27:08.820]  我爺爺一分錢都沒給我
[00:27:08.820 --> 00:27:11.820]  我就要自己打工賺學費
[00:27:11.820 --> 00:27:13.820]  我覺得他非常有智慧
[00:27:13.820 --> 00:27:14.820]  有智慧
[00:27:14.820 --> 00:27:16.820]  因為這樣才make sure他們不會
[00:27:16.820 --> 00:27:20.820]  以後就真的把他全部身家敗掉
[00:27:20.820 --> 00:27:21.820]  所以他的兒女們都很懂事
[00:27:21.820 --> 00:27:22.820]  都非常懂事
[00:27:22.820 --> 00:27:24.820]  因為他們自己上大學的時候
[00:27:24.820 --> 00:27:26.820]  每個人都要自己去打工賺學費
[00:27:26.820 --> 00:27:29.820]  Warren Buffet的女兒
[00:27:29.820 --> 00:27:31.820]  中國人很多有時候沒有信仰的
[00:27:31.820 --> 00:27:33.820]  有錢不懂這一套
[00:27:33.820 --> 00:27:34.820]  以為說有錢
[00:27:34.820 --> 00:27:36.820]  兒女就什麼都不用做
[00:27:36.820 --> 00:27:38.820]  結果富不過三代
[00:27:38.820 --> 00:27:39.820]  就沒有智慧
[00:27:39.820 --> 00:27:42.820]  不知道說錢應該怎麼善用
[00:27:42.820 --> 00:27:44.820]  知道怎麼樣善用金錢
[00:27:44.820 --> 00:27:46.820]  才可以越來越多
[00:27:46.820 --> 00:27:47.820]  資源是越來越多
[00:27:47.820 --> 00:27:49.820]  恩賜也是一樣
[00:27:49.820 --> 00:27:53.820]  在我們教會記得我們在
[00:27:53.820 --> 00:27:54.820]  買糖的時候
[00:27:54.820 --> 00:27:56.820]  我記得我們在買這個糖的時候
[00:27:56.820 --> 00:27:58.820]  我們在籌款
[00:27:58.820 --> 00:28:01.820]  籌款的時候大家記得
[00:28:01.820 --> 00:28:02.820]  還記得有個見證
[00:28:02.820 --> 00:28:05.820]  有一個小孩
[00:28:05.820 --> 00:28:08.820]  他存錢存了好像存了兩年
[00:28:08.820 --> 00:28:10.820]  要去迪士尼玩
[00:28:10.820 --> 00:28:12.820]  就是那種肥豬那種
[00:28:12.820 --> 00:28:14.820]  國語豬那種錢囊有沒有
[00:28:14.820 --> 00:28:16.820]  就是一塊一毛那種放下去
[00:28:16.820 --> 00:28:18.820]  那就存兩年
[00:28:18.820 --> 00:28:20.820]  要去迪士尼玩
[00:28:20.820 --> 00:28:22.820]  結果終於存到想去
[00:28:22.820 --> 00:28:24.820]  剛好就遇到我們教會買糖
[00:28:24.820 --> 00:28:25.820]  那麼他就說
[00:28:25.820 --> 00:28:27.820]  有一天他就站起來說
[00:28:27.820 --> 00:28:30.820]  敲碎他的小豬的錢罐
[00:28:30.820 --> 00:28:32.820]  就說我要把我存的
[00:28:32.820 --> 00:28:34.820]  這兩年去迪士尼玩的錢
[00:28:34.820 --> 00:28:36.820]  能夠獻給神
[00:28:36.820 --> 00:28:37.820]  你知道是那個見證
[00:28:37.820 --> 00:28:39.820]  使我們的教會整個氣氛
[00:28:39.820 --> 00:28:40.820]  變得很不一樣
[00:28:40.820 --> 00:28:42.820]  大家就開始動起來
[00:28:42.820 --> 00:28:43.820]  知道說連一個小孩
[00:28:43.820 --> 00:28:46.820]  都知道說怎麼樣善用神的資源
[00:28:46.820 --> 00:28:47.820]  懂得為神而用
[00:28:47.820 --> 00:28:48.820]  那結果就不一樣
[00:28:48.820 --> 00:28:52.820]  你知道在Philadelphia
[00:28:52.820 --> 00:28:54.820]  有一間很出名的大學
[00:28:54.820 --> 00:28:56.820]  叫Temple University
[00:28:56.820 --> 00:29:00.820]  它以前是一間Baptist Church
[00:29:00.820 --> 00:29:01.820]  來起家
[00:29:01.820 --> 00:29:03.820]  後來因為主日學越來越厲害
[00:29:03.820 --> 00:29:04.820]  就變成大學
[00:29:04.820 --> 00:29:06.820]  後來就現在變成很厲害的大學
[00:29:06.820 --> 00:29:08.820]  你知道他們是怎麼開始的嗎
[00:29:08.820 --> 00:29:09.820]  他們開始其實
[00:29:09.820 --> 00:29:11.820]  以前是在一間很擠的教會聚會
[00:29:11.820 --> 00:29:13.820]  他們主日學是很少的位置
[00:29:13.820 --> 00:29:15.820]  那麼後來有一個小女孩
[00:29:15.820 --> 00:29:17.820]  叫Heidi
[00:29:17.820 --> 00:29:19.820]  那麼她就覺得說你們教會
[00:29:19.820 --> 00:29:20.820]  地方太小了
[00:29:20.820 --> 00:29:22.820]  連主日學的小孩子都擠不進去
[00:29:22.820 --> 00:29:25.820]  那麼這個小女孩就覺得說
[00:29:25.820 --> 00:29:28.820]  我真的希望教會有個更大的地方
[00:29:28.820 --> 00:29:29.820]  那麼她就
[00:29:29.820 --> 00:29:31.820]  後來她因為她身體有病
[00:29:31.820 --> 00:29:34.820]  所以她後來很年輕很小
[00:29:34.820 --> 00:29:36.820]  六七歲就過世了
[00:29:36.820 --> 00:29:38.820]  那麼她過世了之後
[00:29:38.820 --> 00:29:43.820]  她媽媽就把她的一個信封拿出來
[00:29:43.820 --> 00:29:45.820]  就交給牧師
[00:29:45.820 --> 00:29:48.820]  她說因為這個女孩她還在世的時候
[00:29:48.820 --> 00:29:50.820]  她的心願就是想要教會
[00:29:50.820 --> 00:29:52.820]  有個更大主日學的地方
[00:29:52.820 --> 00:29:54.820]  多點小孩可以來到
[00:29:54.820 --> 00:29:58.820]  她就從此就存起她的零用錢
[00:29:58.820 --> 00:29:59.820]  就一分一分存
[00:29:59.820 --> 00:30:03.820]  她就存了57 cents
[00:30:03.820 --> 00:30:04.820]  就一塊錢都不到
[00:30:04.820 --> 00:30:05.820]  五毛七分
[00:30:05.820 --> 00:30:07.820]  就是57 cents
[00:30:07.820 --> 00:30:10.820]  所以是57 cents就交給了牧師
[00:30:10.820 --> 00:30:13.820]  所以牧師就把這57 cents
[00:30:13.820 --> 00:30:17.820]  就開始從57 cents開始籌款
[00:30:17.820 --> 00:30:19.820]  那因為很多人就被她感動
[00:30:19.820 --> 00:30:20.820]  後來就
[00:30:20.820 --> 00:30:21.820]  當然有很長的故事
[00:30:21.820 --> 00:30:23.820]  每一步神的帶領
[00:30:23.820 --> 00:30:26.820]  是因為這57 cents開始
[00:30:26.820 --> 00:30:28.820]  就買下了他們一個很大的地方
[00:30:28.820 --> 00:30:31.820]  開始了所謂的Baptist Temple
[00:30:31.820 --> 00:30:32.820]  那後來神祝福Baptist Temple
[00:30:32.820 --> 00:30:35.820]  讓它發展成一個大學
[00:30:35.820 --> 00:30:37.820]  是從57 cents開始
[00:30:37.820 --> 00:30:39.820]  有時候我們在神面前領受不多
[00:30:39.820 --> 00:30:40.820]  所以你說神給我
[00:30:40.820 --> 00:30:42.820]  其實我不是want profit
[00:30:42.820 --> 00:30:43.820]  我沒有want profit
[00:30:43.820 --> 00:30:46.820]  把80%的錢捐出來
[00:30:46.820 --> 00:30:47.820]  可以解決很多的問題
[00:30:47.820 --> 00:30:49.820]  可是我或許只有57 cents
[00:30:49.820 --> 00:30:51.820]  我身邊我能夠給神的
[00:30:51.820 --> 00:30:53.820]  或許只有十塊
[00:30:53.820 --> 00:30:54.820]  我每個月零用
[00:30:54.820 --> 00:30:55.820]  我10%給神
[00:30:55.820 --> 00:30:58.820]  就那麼十塊五塊
[00:30:58.820 --> 00:31:01.820]  不過無論你的資源是領受多少
[00:31:01.820 --> 00:31:04.820]  神給我們的要求沒有變
[00:31:04.820 --> 00:31:06.820]  就是我們需要學習
[00:31:06.820 --> 00:31:08.820]  忠心善用
[00:31:08.820 --> 00:31:10.820]  不要託付給我們的資源
[00:31:10.820 --> 00:31:12.820]  無論你是很成功的很有錢人
[00:31:12.820 --> 00:31:14.820]  還是說神給我們資源不多
[00:31:14.820 --> 00:31:17.820]  我只是一個很平凡的人
[00:31:17.820 --> 00:31:20.820]  Maybe I only have 57 cents
[00:31:20.820 --> 00:31:23.820]  但是it doesn't matter
[00:31:23.820 --> 00:31:24.820]  這一點是不變的
[00:31:24.820 --> 00:31:28.820]  就是我們教會是stewardship theology
[00:31:28.820 --> 00:31:29.820]  管家神學
[00:31:29.820 --> 00:31:30.820]  無論有錢沒錢
[00:31:30.820 --> 00:31:33.820]  都要學會做一個忠心的管家
[00:31:33.820 --> 00:31:34.820]  不單只是錢
[00:31:34.820 --> 00:31:36.820]  時間還有你的才幹
[00:31:36.820 --> 00:31:39.820]  不要只是用來benefit你自己
[00:31:39.820 --> 00:31:40.820]  用來知道
[00:31:40.820 --> 00:31:43.820]  榮耀神也能夠benefit其他的人
[00:31:43.820 --> 00:31:44.820]  我們一同禱告
[00:31:44.820 --> 00:31:46.820]  崇尚在天上的父母們
[00:31:46.820 --> 00:31:47.820]  謝謝你
[00:31:47.820 --> 00:31:49.820]  因為所有一切的資源
[00:31:49.820 --> 00:31:51.820]  都是你所賜給我們
