
[00:00:00.000 --> 00:00:04.040]  不得善終 這個名字也挺可怕的
[00:17:56.180 --> 00:17:57.500]  很多的反對勢力
[00:17:57.500 --> 00:17:59.900]  但是他靠著神就壯膽起來
[00:17:59.900 --> 00:18:01.580]  接著他又怎麼樣呢
[00:18:01.580 --> 00:18:05.980]  他就拆除了這些偶像
[00:18:05.980 --> 00:18:09.540]  重新去修造神的壇
[00:18:09.540 --> 00:18:11.180]  接著他要去打仗
[00:18:11.180 --> 00:18:12.580]  因為有敵人入侵
[00:18:12.580 --> 00:18:13.900]  當他打仗的時候
[00:18:13.900 --> 00:18:15.940]  他是要付代價的
[00:18:15.940 --> 00:18:18.620]  要面對龐大的敵人
[00:18:18.620 --> 00:18:19.940]  稍後我們會看
[00:18:19.940 --> 00:18:22.540]  但是神卻讓他得到勝利
[00:18:22.540 --> 00:18:24.180]  當他贏了之後
[00:18:24.180 --> 00:18:26.380]  他有一個感恩的心
[00:18:26.380 --> 00:18:28.860]  他就將戰利品獻給神
[00:18:28.860 --> 00:18:32.260]  我們看歷代至下第15章第11節
[00:18:32.260 --> 00:18:35.220]  當日他們從所取的奴物中
[00:18:35.220 --> 00:18:38.060]  將牛七八隻 羊七千隻
[00:18:38.060 --> 00:18:40.460]  變給耶和華
[00:18:40.460 --> 00:18:43.060]  大家要記住
[00:18:43.060 --> 00:18:45.780]  這個獻祭是繁濟
[00:18:45.780 --> 00:18:48.700]  是將這些牛和羊燒了
[00:18:48.700 --> 00:18:50.300]  不是只有一隻
[00:18:50.300 --> 00:18:52.100]  所以我們有七百隻
[00:18:52.100 --> 00:18:54.180]  羊七千隻要獻給神
[00:18:54.180 --> 00:18:56.060]  一部份是獻繁濟
[00:18:56.060 --> 00:18:57.620]  可能有一部份是平安祭
[00:18:57.620 --> 00:18:59.580]  是分給百姓的
[00:18:59.580 --> 00:19:01.500]  其實有個心就可以
[00:19:01.500 --> 00:19:03.540]  獻一隻就夠了
[00:19:03.540 --> 00:19:06.180]  但是阿撒絕對不會
[00:19:06.180 --> 00:19:08.460]  他深深的感謝神
[00:19:08.460 --> 00:19:09.820]  於是他來獻上
[00:19:09.820 --> 00:19:12.100]  記得蘇羅就是怎樣
[00:19:12.100 --> 00:19:15.980]  就是保留這些上好的獵物
[00:19:15.980 --> 00:19:17.140]  努力回來的
[00:19:17.140 --> 00:19:18.700]  沒有依從神的吩咐
[00:19:18.700 --> 00:19:20.180]  帶進去宰殺
[00:19:20.180 --> 00:19:21.540]  結果是怎樣呢
[00:19:21.540 --> 00:19:23.460]  就是被神所棄
[00:19:23.460 --> 00:19:25.620]  所以你留意到
[00:19:25.620 --> 00:19:28.660]  他是完全的遵照神的教導
[00:19:28.660 --> 00:19:30.340]  還有什麼呢
[00:19:30.340 --> 00:19:32.900]  就是他下命令
[00:19:32.900 --> 00:19:35.300]  指明是不可以敬拜假神
[00:19:35.300 --> 00:19:38.500]  歷代至下第15章第13節
[00:19:38.500 --> 00:19:39.900]  他們就立約
[00:19:39.900 --> 00:19:42.740]  要盡心盡性地尋求耶和華
[00:19:42.740 --> 00:19:44.300]  他們列祖的神
[00:19:44.300 --> 00:19:47.220]  凡不尋求耶和華已識列神的
[00:19:47.220 --> 00:19:50.300]  無論大小男女必必致死
[00:19:50.300 --> 00:19:51.420]  看到嗎
[00:19:51.420 --> 00:19:54.460]  他是要推行宗教法
[00:19:54.460 --> 00:19:57.220]  就是要指明不可以再拜偶像
[00:19:57.220 --> 00:19:58.700]  去敬拜神
[00:19:58.700 --> 00:20:00.380]  如果去拜偶像的時候
[00:20:00.380 --> 00:20:03.020]  是會受到嚴嚴的懲治的
[00:20:03.020 --> 00:20:03.820]  好了
[00:20:03.820 --> 00:20:05.860]  當阿撒王這樣做的時候
[00:20:05.860 --> 00:20:06.980]  他有這些回應
[00:20:06.980 --> 00:20:08.940]  結果是怎樣呢
[00:20:08.940 --> 00:20:11.660]  你留意到很特別的一段經文
[00:20:11.660 --> 00:20:14.300]  歷代至下第15章第9節
[00:20:14.300 --> 00:20:15.700]  牛朝在猶大
[00:20:15.700 --> 00:20:17.140]  縣雅閔的眾人
[00:20:17.140 --> 00:20:20.060]  並他們中間寄居的幾法輪人
[00:20:20.060 --> 00:20:21.060]  馬那西人
[00:20:21.060 --> 00:20:22.140]  西門人
[00:20:22.140 --> 00:20:24.900]  有許多以色列人歸韓阿撒
[00:20:24.900 --> 00:20:28.860]  因見耶和華他們的神而他同在
[00:20:28.860 --> 00:20:29.860]  一節很簡單的經文
[00:20:29.860 --> 00:20:31.460]  大家有沒有留意到
[00:20:31.460 --> 00:20:32.820]  背景是什麼
[00:20:32.820 --> 00:20:35.900]  當時以色列民眾已經分成為兩個國家
[00:20:35.900 --> 00:20:38.220]  北邊是以色列國
[00:20:38.220 --> 00:20:41.380]  南邊只有猶大之派
[00:20:41.380 --> 00:20:43.460]  但是現在有很多以色列人
[00:20:43.460 --> 00:20:45.060]  就是北邊的以色列人
[00:20:45.060 --> 00:20:47.180]  有歸韓阿撒
[00:20:47.180 --> 00:20:49.340]  由北邊走到南邊
[00:20:49.340 --> 00:20:50.460]  為什麼
[00:20:50.460 --> 00:20:53.660]  因為見耶和華與他的神同在
[00:20:53.660 --> 00:20:54.460]  還有
[00:20:54.460 --> 00:20:57.260]  原來有些人已經移民了
[00:20:57.260 --> 00:20:58.500]  去南邊
[00:20:58.500 --> 00:21:00.300]  猶大國裡面
[00:21:00.300 --> 00:21:02.660]  是變亞民眾人
[00:21:02.660 --> 00:21:04.900]  蘇羅就是變亞民之派
[00:21:04.900 --> 00:21:07.220]  還有就是寄居的以法輪
[00:21:07.220 --> 00:21:08.540]  以法輪 馬那西
[00:21:08.540 --> 00:21:10.540]  是兩個很大的族
[00:21:10.540 --> 00:21:12.300]  是約瑟的兒子
[00:21:12.300 --> 00:21:13.500]  以法輪 馬那西
[00:21:13.500 --> 00:21:15.260]  還有西面人
[00:21:15.260 --> 00:21:17.260]  所以你留意到
[00:21:17.260 --> 00:21:21.540]  很多北邊的人一直移到南邊
[00:21:21.540 --> 00:21:24.140]  就是因為什麼呢
[00:21:24.140 --> 00:21:28.100]  同胞回歸於他的角度裡面
[00:21:28.100 --> 00:21:31.260]  因為見到神而他同在
[00:21:31.260 --> 00:21:33.340]  這是一個現實的道理
[00:21:33.340 --> 00:21:34.660]  就是你留意到
[00:21:34.660 --> 00:21:36.700]  如果你覺得那個地方不好
[00:21:36.700 --> 00:21:38.180]  生活不好的時候
[00:21:38.180 --> 00:21:39.860]  你就會走的
[00:21:39.860 --> 00:21:40.740]  所以你會留意到
[00:21:40.740 --> 00:21:42.500]  很多中國人
[00:21:42.500 --> 00:21:44.260]  去做什麼呢
[00:21:44.260 --> 00:21:45.780]  就是逃亡
[00:21:45.780 --> 00:21:47.460]  經過南美洲
[00:21:47.460 --> 00:21:48.420]  走去什麼呢
[00:21:48.420 --> 00:21:49.980]  就是去美國
[00:21:49.980 --> 00:21:52.860]  但是國家不斷在說美國不好
[00:21:52.860 --> 00:21:55.540]  但仍然有很多人走去美國
[00:21:55.540 --> 00:21:56.580]  而很簡單
[00:21:56.580 --> 00:21:57.940]  香港教書的老師
[00:21:57.940 --> 00:22:00.980]  是非常非常好的收入
[00:22:00.980 --> 00:22:03.940]  但是走了很多很多老師
[00:22:03.940 --> 00:22:05.260]  我去不同的教會裡面
[00:22:05.260 --> 00:22:06.340]  英國教會那裡
[00:22:06.340 --> 00:22:08.820]  都有很多中學 小學
[00:22:08.820 --> 00:22:11.420]  有些幼稚園的老師都來了
[00:22:11.420 --> 00:22:13.420]  特別是年之內的那些
[00:22:13.420 --> 00:22:16.100]  因為他們很怕那個強積金
[00:22:16.100 --> 00:22:17.260]  隨時會沒有
[00:22:17.260 --> 00:22:18.100]  那你留意到
[00:22:18.100 --> 00:22:20.220]  為什麼這麼多人會走呢
[00:22:20.220 --> 00:22:22.020]  大家可以來反省
[00:22:22.020 --> 00:22:24.780]  如果真是幼稚及興的時候
[00:22:24.780 --> 00:22:25.660]  那麼好的時候
[00:22:25.660 --> 00:22:27.100]  應該會吸引更多人
[00:22:27.100 --> 00:22:28.740]  是 真的吸引到
[00:22:28.740 --> 00:22:31.180]  但是有些比我更加差的人來
[00:22:31.180 --> 00:22:34.220]  所以今天我們就要去留意到一件事
[00:22:34.220 --> 00:22:35.820]  這個同樣的道理
[00:22:35.820 --> 00:22:37.300]  所以今天
[00:22:37.300 --> 00:22:39.100]  我們要看到社會是這樣的
[00:22:39.100 --> 00:22:41.100]  但是教會也是
[00:22:41.100 --> 00:22:42.860]  如果一間教會
[00:22:42.860 --> 00:22:45.500]  牧者是謙卑倚靠臣
[00:22:45.500 --> 00:22:48.380]  好地關心愛護群羊
[00:22:48.380 --> 00:22:49.540]  牧養牠們
[00:22:49.540 --> 00:22:51.260]  有好的信息
[00:22:51.260 --> 00:22:53.980]  傳講的時候
[00:22:53.980 --> 00:22:56.700]  也有好的屬靈教導的話
[00:22:56.700 --> 00:22:58.820]  這間教會就必定會興旺
[00:22:58.820 --> 00:23:00.660]  也會吸引一些人
[00:23:00.660 --> 00:23:03.620]  去教會裡面參與
[00:23:03.620 --> 00:23:04.940]  所以有時候我都說
[00:23:04.940 --> 00:23:06.980]  教會都是強者越強
[00:23:06.980 --> 00:23:08.700]  弱者就越弱
[00:23:08.700 --> 00:23:09.820]  但是要去反省
[00:23:09.820 --> 00:23:11.100]  為什麼會弱呢
[00:23:11.100 --> 00:23:12.900]  為什麼人家要去強呢
[00:23:12.900 --> 00:23:15.540]  好了 還有一個結果是什麼呢
[00:23:15.540 --> 00:23:17.500]  就是我們看看歷代之下
[00:23:17.500 --> 00:23:19.700]  第十五章的第十四節
[00:23:19.700 --> 00:23:21.700]  黑門受大聲呼呼
[00:23:21.700 --> 00:23:23.140]  吹號吹角
[00:23:23.140 --> 00:23:25.940]  向耶穌說起誓
[00:23:25.940 --> 00:23:29.220]  薩諾命令是叫人們要敬拜神
[00:23:29.220 --> 00:23:30.980]  如果不是的話要受懲罰
[00:23:30.980 --> 00:23:31.820]  你記住
[00:23:31.820 --> 00:23:34.740]  這幫人民不是被迫無奈的
[00:23:34.740 --> 00:23:36.180]  他們是怎麼樣
[00:23:36.180 --> 00:23:38.020]  醒覺大聲歡呼
[00:23:38.020 --> 00:23:39.140]  吹號吹角
[00:23:39.140 --> 00:23:40.860]  向神起誓
[00:23:40.860 --> 00:23:41.780]  不單是這樣
[00:23:41.780 --> 00:23:43.180]  還有一樣是什麼呢
[00:23:43.180 --> 00:23:44.820]  就是神賜給他們
[00:23:44.820 --> 00:23:47.980]  四景平安
[00:23:47.980 --> 00:23:49.660]  這就是歷代之下
[00:23:49.660 --> 00:23:51.740]  第十四章的第六節
[00:23:51.740 --> 00:23:54.780]  所以你看到今天很寶貴
[00:23:54.780 --> 00:23:59.300]  原來當王有好的領導
[00:23:59.300 --> 00:24:01.460]  去依靠神的時候
[00:24:01.460 --> 00:24:04.100]  那個地方就會得到祝福
[00:24:04.100 --> 00:24:06.300]  人民就能夠安居樂業
[00:24:06.300 --> 00:24:08.540]  甚至會吸引很多的專才
[00:24:08.540 --> 00:24:10.140]  是自然地的
[00:24:10.140 --> 00:24:13.220]  真是專才真是很厲害的人來當中
[00:24:13.220 --> 00:24:15.020]  所以很大的感受
[00:24:15.020 --> 00:24:17.300]  好了 但是有時候
[00:24:17.300 --> 00:24:18.860]  你在好的景況裡面
[00:24:18.860 --> 00:24:19.980]  不代表沒有衝擊
[00:24:19.980 --> 00:24:21.500]  魔鬼會做工作的
[00:24:21.500 --> 00:24:23.540]  這樣的時候就是怎麼樣呢
[00:24:23.540 --> 00:24:26.300]  就是有敵人有入侵
[00:24:26.300 --> 00:24:27.740]  所以你記住
[00:24:27.740 --> 00:24:29.460]  原來驚乾呢
[00:24:29.460 --> 00:24:34.540]  並不能保證你會平靜 沒事
[00:24:34.540 --> 00:24:35.460]  平坦大路
[00:24:35.460 --> 00:24:37.340]  沒有波折 沒有考驗
[00:24:37.340 --> 00:24:39.300]  我們看看歷代之下
[00:24:39.300 --> 00:24:42.020]  第十四章的第九節
[00:24:42.020 --> 00:24:45.860]  有古實王謝拉率領軍兵一百萬
[00:24:45.860 --> 00:24:47.420]  戰車三百兩
[00:24:47.420 --> 00:24:49.260]  出來攻擊猶大人
[00:24:49.260 --> 00:24:52.140]  到了馬利沙
[00:24:52.140 --> 00:24:56.460]  一百萬的軍兵
[00:24:56.460 --> 00:25:00.540]  還有戰車是當時最厲害的一種武器
[00:25:00.540 --> 00:25:02.220]  有三百兩的戰車
[00:25:02.220 --> 00:25:03.620]  絕不簡單
[00:25:03.620 --> 00:25:05.940]  來攻打猶大
[00:25:05.940 --> 00:25:09.700]  所以阿薩面對這個挑戰很大
[00:25:09.700 --> 00:25:11.180]  他知道自己的國勢
[00:25:11.180 --> 00:25:12.460]  自己的軍力
[00:25:12.460 --> 00:25:15.740]  是絕對不能夠打贏這場仗的
[00:25:15.740 --> 00:25:18.700]  所以他就更加謙卑的依靠神了
[00:25:18.700 --> 00:25:20.140]  我們來看看
[00:25:20.140 --> 00:25:22.140]  阿薩王怎麼向神來呼求
[00:25:22.140 --> 00:25:25.380]  歷代之下第十四章的第十一節
[00:25:25.380 --> 00:25:28.220]  阿薩呼求耶和華他的神說
[00:25:28.220 --> 00:25:29.380]  耶和華啊
[00:25:29.380 --> 00:25:31.660]  唯有祢能幫助軟弱的
[00:25:31.660 --> 00:25:33.500]  勝過強勝的
[00:25:33.500 --> 00:25:35.300]  耶和華我們的神啊
[00:25:35.300 --> 00:25:37.020]  求祢幫助我們
[00:25:37.020 --> 00:25:38.780]  也為我們仰賴祢
[00:25:38.780 --> 00:25:41.300]  奉祢的明來攻擊者大軍
[00:25:41.300 --> 00:25:42.340]  耶和華啊
[00:25:42.340 --> 00:25:43.780]  祢是我們的神
[00:25:43.780 --> 00:25:46.260]  不要容人勝過祢
[00:25:46.260 --> 00:25:49.460]  你記住祈禱有時都要懂得怎麼去祈禱的
[00:25:49.460 --> 00:25:51.420]  你看阿薩的祈禱很好
[00:25:51.420 --> 00:25:52.460]  他承認就是神啊
[00:25:52.460 --> 00:25:53.820]  我們是軟弱的
[00:25:53.820 --> 00:25:56.140]  就是祢來幫助我
[00:25:56.140 --> 00:25:58.500]  就是祢要幫助軟弱的人
[00:25:58.500 --> 00:26:00.540]  那些一百萬軍隊算得了什麼
[00:26:00.540 --> 00:26:02.460]  在你眼中是沒有什麼的
[00:26:02.460 --> 00:26:03.700]  更加重要是什麼呢
[00:26:03.700 --> 00:26:05.460]  就是耶和華
[00:26:05.460 --> 00:26:06.540]  祢是我們的神
[00:26:06.540 --> 00:26:09.020]  不要容人勝過祢
[00:26:09.020 --> 00:26:09.780]  意思就是說
[00:26:09.780 --> 00:26:11.500]  如果我們輸了這場仗
[00:26:11.500 --> 00:26:12.980]  我輸了這場仗的時候
[00:26:12.980 --> 00:26:14.780]  就代表了神你不行的
[00:26:14.780 --> 00:26:17.700]  怎麼可以以神的名受虧損
[00:26:17.700 --> 00:26:19.900]  所以神一定要幫助我們
[00:26:19.900 --> 00:26:23.020]  祂懂得去祈禱
[00:26:23.020 --> 00:26:26.220]  祂不容人勝過神
[00:26:26.220 --> 00:26:28.460]  那時候結果是什麼呢
[00:26:28.460 --> 00:26:31.540]  古實人就大敗
[00:26:31.540 --> 00:26:33.820]  引致到各城的人
[00:26:33.820 --> 00:26:37.340]  都會來帶去懼怕神
[00:26:37.340 --> 00:26:40.180]  我們來看看歷代之下第十四章
[00:26:40.180 --> 00:26:42.620]  第十二到第十五節
[00:26:42.620 --> 00:26:44.580]  宗師耶和華使古實人
[00:26:44.580 --> 00:26:47.500]  拜在阿薩和猶大人面前
[00:26:47.500 --> 00:26:49.460]  古實人就逃跑了
[00:26:49.460 --> 00:26:52.540]  阿薩王跟隨他的軍兵追趕他們
[00:26:52.540 --> 00:26:54.220]  直到基拉二
[00:26:54.220 --> 00:26:56.140]  古實人被殺的甚多
[00:26:56.140 --> 00:26:57.660]  不能再強盛
[00:26:57.660 --> 00:27:00.860]  因為拜在耶和華與他軍兵面前
[00:27:00.860 --> 00:27:03.260]  猶大人就奪了許多財物
[00:27:03.260 --> 00:27:06.380]  又打破基拉二四維的城邑
[00:27:06.380 --> 00:27:09.500]  耶和華使其中的人都甚恐懼
[00:27:09.500 --> 00:27:12.580]  猶大人又將所有的城奴略一空
[00:27:12.580 --> 00:27:14.620]  因其中的財物甚多
[00:27:14.620 --> 00:27:16.780]  又毀壞了群畜的圈
[00:27:16.780 --> 00:27:19.220]  奪取許多的羊和綠陀
[00:27:19.220 --> 00:27:22.420]  就回耶路撒冷去了
[00:27:22.420 --> 00:27:24.140]  我們香港人對這句話這麼說
[00:27:24.140 --> 00:27:27.260]  就是「先撩者賤 打死無怨」
[00:27:27.260 --> 00:27:30.540]  其實在神的律法裡面講得很清楚
[00:27:30.540 --> 00:27:33.820]  他們不可以主動去攻擊別人
[00:27:33.820 --> 00:27:35.300]  但是他們可以來抵抗
[00:27:35.300 --> 00:27:37.020]  因為古實人有入侵他們
[00:27:37.020 --> 00:27:39.460]  所以他們贏了之後就繼續乘勝追擊
[00:27:39.460 --> 00:27:41.420]  你留意到就是殺了很多的人
[00:27:41.420 --> 00:27:45.020]  搶了很多很多的略物
[00:27:45.020 --> 00:27:48.180]  那時候他們也獻給了神
[00:27:48.180 --> 00:27:52.460]  使四周的人都感到恐懼
[00:27:52.460 --> 00:27:53.820]  覺得他們的國勢這麼厲害
[00:27:53.820 --> 00:27:56.100]  但是你特別留意到聖經裡面說
[00:27:56.100 --> 00:27:59.300]  阿薩和軍兵追趕他們到基拉二
[00:27:59.300 --> 00:28:00.380]  那是怎樣呢?
[00:28:00.380 --> 00:28:05.900]  是耶和華使古實人拜在阿薩和猶大人面前
[00:28:05.900 --> 00:28:09.340]  是耶和華的工作
[00:28:09.340 --> 00:28:13.300]  因為拜在耶和華和其他軍兵面前
[00:28:13.300 --> 00:28:15.540]  他們要努力 他們要打仗
[00:28:15.540 --> 00:28:18.660]  但是神給力量他們和神保護他們
[00:28:18.660 --> 00:28:22.780]  所以他靠著神就贏了這場仗
[00:28:22.780 --> 00:28:28.420]  好了 阿薩做王做得非常好
[00:28:28.420 --> 00:28:32.620]  慢慢慢慢有25年的太平日子
[00:28:32.620 --> 00:28:36.580]  他做王做了25年了
[00:28:36.580 --> 00:28:39.380]  那時候這個是很寶貴的
[00:28:39.380 --> 00:28:41.700]  但是當他有了經驗之後
[00:28:41.700 --> 00:28:43.660]  他就沒有再去依靠神
[00:28:43.660 --> 00:28:45.140]  而是去靠人了
[00:28:45.140 --> 00:28:47.700]  聖經裡面記載他有25年的太平日子
[00:28:47.700 --> 00:28:50.620]  國勢逸盛 管理得井井有條
[00:28:50.620 --> 00:28:53.100]  他的經驗豐富了
[00:28:53.100 --> 00:28:55.940]  還有 有這麼多年經驗
[00:28:55.940 --> 00:28:59.460]  於是就更加建立很好的人際網絡
[00:28:59.460 --> 00:29:02.020]  特別在政治的網絡上面
[00:29:02.020 --> 00:29:03.940]  慢慢慢慢他覺得自己很好的時候
[00:29:03.940 --> 00:29:06.420]  就不需要再去依靠神了
[00:29:06.420 --> 00:29:09.540]  誰知道在這個時候北面的以色列王
[00:29:09.540 --> 00:29:11.220]  就來攻打他
[00:29:11.220 --> 00:29:13.860]  他要收足拉馬
[00:29:13.860 --> 00:29:15.300]  這個地方很重要的
[00:29:15.300 --> 00:29:17.300]  就好像他們的邊界那樣
[00:29:17.300 --> 00:29:19.660]  我可以來跟他說
[00:29:19.660 --> 00:29:22.700]  北愛爾蘭和南愛爾蘭
[00:29:22.700 --> 00:29:24.380]  其實是沒有邊界的
[00:29:24.380 --> 00:29:25.580]  就是你去北愛的時候
[00:29:25.580 --> 00:29:29.100]  坐車直到南邊的南愛
[00:29:29.100 --> 00:29:31.260]  是不需要去顯示護照的
[00:29:31.260 --> 00:29:35.260]  你什麼時候會知道你轉了那個地域
[00:29:35.260 --> 00:29:37.820]  電話轉了網絡你就會知道了
[00:29:37.820 --> 00:29:39.780]  又或者再簡單一點在香港
[00:29:39.780 --> 00:29:42.460]  深圳羅湖那邊
[00:29:42.460 --> 00:29:46.300]  你在邊界就要上去一路北上
[00:29:46.300 --> 00:29:49.420]  但是現在竟然怎樣呢
[00:29:49.420 --> 00:29:51.940]  以色列王就要收足拉馬
[00:29:51.940 --> 00:29:54.620]  就是在你的邊界裏面
[00:29:54.620 --> 00:29:56.020]  建一些圍牆
[00:29:56.020 --> 00:29:59.860]  這個就影響他們對外的貿易了
[00:29:59.860 --> 00:30:04.380]  但是阿薩王非常有政治的智慧
[00:30:04.380 --> 00:30:07.100]  他用很圓滑的手段
[00:30:07.100 --> 00:30:10.620]  去解決這一場的紛爭
[00:30:10.620 --> 00:30:16.140]  為什麼呢 他就是請阿蘭王貶哈達幫他
[00:30:16.140 --> 00:30:19.460]  利用金錢跟他結盟
[00:30:19.460 --> 00:30:21.340]  這個時候很簡單舉個例子
[00:30:21.340 --> 00:30:23.900]  中國也是用金錢來做外交
[00:30:23.900 --> 00:30:26.660]  一帶一路 非洲的國家去援助他們
[00:30:26.660 --> 00:30:28.140]  就結立了關係
[00:30:28.140 --> 00:30:29.140]  好了 他就怎樣呢
[00:30:29.140 --> 00:30:32.860]  我們看看 耶路撒冷就在南邊這裡
[00:30:32.860 --> 00:30:36.060]  阿蘭敘利亞就在北邊
[00:30:36.060 --> 00:30:38.780]  中間就是以色列
[00:30:38.780 --> 00:30:40.060]  北邊的以色列國
[00:30:40.060 --> 00:30:42.020]  因為他們要收足拉馬的時候
[00:30:42.020 --> 00:30:44.740]  就在影響他們的什麼地方
[00:30:44.740 --> 00:30:46.580]  所以他就說 好了
[00:30:46.580 --> 00:30:50.660]  我就去北邊你的後門
[00:30:50.660 --> 00:30:54.100]  你的後欄去結盟
[00:30:54.100 --> 00:30:57.500]  然後鼓勵他們打以色列國
[00:30:57.500 --> 00:30:59.060]  讓他們火燒後欄
[00:30:59.060 --> 00:31:00.300]  那怎樣呢
[00:31:00.300 --> 00:31:02.940]  就要馬上班師回朝救駕
[00:31:02.940 --> 00:31:07.580]  我從南邊去阻止你們去貿易
[00:31:07.580 --> 00:31:08.780]  我要收足拉馬
[00:31:08.780 --> 00:31:11.900]  怎知道我北邊最遠的就是澹
[00:31:11.900 --> 00:31:13.260]  澹就是這個地方
[00:31:13.260 --> 00:31:16.340]  就是北邊 澹到別士巴 是不是
[00:31:16.340 --> 00:31:18.620]  好了 別士巴就是這裡
[00:31:18.620 --> 00:31:20.780]  所以他就叫阿蘭國
[00:31:20.780 --> 00:31:23.300]  就是今天的敘利亞去攻擊他
[00:31:23.300 --> 00:31:27.660]  於是這場的危機就馬上解決了
[00:31:27.660 --> 00:31:29.460]  好 我們看看這段經文
[00:31:29.460 --> 00:31:32.580]  你代志一下第16章第一到第6節
[00:31:32.580 --> 00:31:36.380]  麻煩謝爾邦跟我們讀這段較長的經文
[00:31:36.380 --> 00:31:41.420]  阿薩36年以色列皇巴生上郎攻擊猶大
[00:31:41.420 --> 00:31:42.740]  收足拉馬
[00:31:42.740 --> 00:31:46.460]  不許人從猶大皇阿薩那裡出入
[00:31:46.460 --> 00:31:53.380]  於是阿薩從耶和華調和皇宮的婦女拿出金銀郎
[00:31:53.380 --> 00:31:59.700]  送與住戴瓦式的阿蘭王便哈達說
[00:31:59.700 --> 00:32:01.700]  你父曾與我立約
[00:32:01.700 --> 00:32:02.860]  我父立約
[00:32:02.860 --> 00:32:04.580]  我與你也要立約
[00:32:04.580 --> 00:32:06.860]  現在我將金銀送給你
[00:32:06.860 --> 00:32:11.180]  求你廢掉你與以色列皇巴生所立的約
[00:32:11.180 --> 00:32:12.860]  使他離開我
[00:32:12.860 --> 00:32:15.220]  別哈達聽從阿薩皇的話
[00:32:15.220 --> 00:32:18.060]  派軍長去攻擊以色列的城邑
[00:32:18.060 --> 00:32:19.860]  他們就功破耳聞
[00:32:19.860 --> 00:32:25.740]  但阿伯馬欽和拿弗卡尼一起積極課城
[00:32:25.740 --> 00:32:27.540]  巴薩聽見就停工
[00:32:27.540 --> 00:32:31.540]  收足拉馬了
[00:32:31.540 --> 00:32:34.380]  於是阿薩皇率領猶大眾人
[00:32:34.380 --> 00:32:38.980]  將巴薩收足拉馬所擁的石頭、木頭都運去
[00:32:38.980 --> 00:32:43.380]  用以收足北加巴和米斯巴
[00:32:43.380 --> 00:32:45.380]  就是很簡單
[00:32:45.380 --> 00:32:49.380]  以色列皇在南部邊界裏面
[00:32:49.380 --> 00:32:52.180]  阻止他們要立這些地方
[00:32:52.180 --> 00:32:54.020]  讓他們不能有貿易
[00:32:54.020 --> 00:32:55.300]  不能通商
[00:32:55.300 --> 00:32:57.860]  於是阿薩皇就聰明了
[00:32:57.860 --> 00:33:02.500]  給錢與北邊的皇帝去結盟
[00:33:02.500 --> 00:33:05.540]  讓他們攻擊北面的城市
[00:33:05.540 --> 00:33:08.900]  當時我們所說是火燒後欄
[00:33:08.900 --> 00:33:12.620]  所以巴薩聽見就不行了
[00:33:12.620 --> 00:33:14.380]  要班師回朝救駕
[00:33:14.380 --> 00:33:17.820]  他要抓這些圍牆
[00:33:17.820 --> 00:33:19.660]  那些東西全部留在那裏
[00:33:19.660 --> 00:33:21.020]  你走了更好
[00:33:21.020 --> 00:33:22.020]  這些物資
[00:33:22.020 --> 00:33:23.060]  於是怎樣
[00:33:23.060 --> 00:33:25.860]  還拿這些物資來收足自己
[00:33:25.860 --> 00:33:28.020]  即是加巴和米斯巴
[00:33:28.020 --> 00:33:29.340]  所以你留意到
[00:33:29.340 --> 00:33:32.700]  在政治上他是成功的
[00:33:32.700 --> 00:33:34.660]  是非常好的
[00:33:34.660 --> 00:33:37.940]  這是絕對的去得勝
[00:33:37.940 --> 00:33:42.140]  但是他在神的面前卻是失敗
[00:33:42.140 --> 00:33:44.820]  因為他沒有好一點的依靠神
[00:33:44.820 --> 00:33:47.020]  聖經怎樣教導我們呢
[00:33:47.020 --> 00:33:49.020]  就是很清楚
[00:33:49.020 --> 00:33:51.140]  如果我們不是去更親近神
[00:33:51.140 --> 00:33:52.660]  更依靠神的時候
[00:33:52.660 --> 00:33:54.660]  就慢慢就會遠離他
[00:33:54.660 --> 00:33:56.300]  依靠自己
[00:33:56.300 --> 00:33:58.060]  我們經常說我們的靈命
[00:33:58.060 --> 00:34:00.820]  不會一直在一個狀況裏面
[00:34:00.820 --> 00:34:04.420]  很坦白地說不是升就是跌
[00:34:04.420 --> 00:34:07.420]  正如我們很熟悉一句話
[00:34:07.420 --> 00:34:11.100]  學如逆水行舟不進則退
[00:34:11.100 --> 00:34:13.340]  所以今天我們要好好的
[00:34:13.340 --> 00:34:14.780]  你都是去警醒
[00:34:14.780 --> 00:34:16.140]  我們有沒有察覺到
[00:34:16.140 --> 00:34:18.580]  阿撒王已經成為我們一個
[00:34:18.580 --> 00:34:20.580]  很重要的警戒
[00:34:20.580 --> 00:34:22.060]  他有成功
[00:34:22.060 --> 00:34:23.420]  他有依靠神
[00:34:23.420 --> 00:34:24.460]  但是當他成功了
[00:34:24.460 --> 00:34:27.940]  依靠神的心就已經慢慢減退
[00:34:27.940 --> 00:34:29.420]  他慢慢遠離神
[00:34:29.420 --> 00:34:32.460]  我們不要在我們成功的時候
[00:34:32.460 --> 00:34:33.860]  又失敗
[00:34:33.860 --> 00:34:35.460]  他的成功他的經驗
[00:34:35.460 --> 00:34:37.780]  反而成為他的伴腳石
[00:34:37.780 --> 00:34:39.540]  他以為自己已經好得了
[00:34:39.540 --> 00:34:40.900]  同樣今天也是
[00:34:40.900 --> 00:34:43.220]  有時候我們以為自己已經好得了
