
[00:00:00.000 --> 00:00:02.000]  (主席)各位電視姊妹平安
[00:22:16.000 --> 00:22:18.000]  推羅西頓等等
[00:22:18.000 --> 00:22:21.000]  這些人就很快會悔改
[00:22:21.000 --> 00:22:22.000]  由此可見
[00:22:22.000 --> 00:22:24.000]  耶穌行的神蹟
[00:22:24.000 --> 00:22:30.000]  最終的目的是要人悔改
[00:22:30.000 --> 00:22:33.000]  神差耶穌來到世上
[00:22:33.000 --> 00:22:35.000]  最重要的神蹟是什麼呢?
[00:22:35.000 --> 00:22:38.000]  就是祂在死裏復活
[00:22:38.000 --> 00:22:40.000]  和死裏復活
[00:22:40.000 --> 00:22:43.000]  這是基督教信仰的基礎
[00:22:43.000 --> 00:22:45.000]  為什麼呢?
[00:22:45.000 --> 00:22:47.000]  因為這個神蹟顯明了
[00:22:47.000 --> 00:22:49.000]  基督是神的兒子
[00:22:49.000 --> 00:22:52.000]  祂有一天將會來
[00:22:52.000 --> 00:22:54.000]  按公義審判一切活人
[00:22:54.000 --> 00:22:56.000]  和已經死去的人
[00:22:56.000 --> 00:22:59.000]  包括了我們
[00:22:59.000 --> 00:23:01.000]  在《使徒行傳》十七章
[00:23:01.000 --> 00:23:03.000]  使徒保羅這樣說
[00:23:03.000 --> 00:23:04.000]  請大家一起讀
[00:23:10.000 --> 00:23:12.000]  因為祂已經定了日子
[00:23:12.000 --> 00:23:14.000]  要藉著祂所設立的人
[00:23:14.000 --> 00:23:17.000]  按公義審判天下
[00:23:17.000 --> 00:23:20.000]  並且使祂從死人中復活
[00:23:20.000 --> 00:23:23.000]  給萬人作可信的憑據
[00:23:23.000 --> 00:23:24.000]  在經文裏面
[00:23:24.000 --> 00:23:27.000]  所講到的神所設立的人是誰呢?
[00:23:27.000 --> 00:23:29.000]  就是一個從死裏復活
[00:23:29.000 --> 00:23:33.000]  將來按公義審判天下的耶穌基督
[00:23:33.000 --> 00:23:36.000]  世人應該如何回應
[00:23:36.000 --> 00:23:40.000]  耶穌在死裏復活的神蹟呢?
[00:23:40.000 --> 00:23:44.000]  就是要悔改
[00:23:44.000 --> 00:23:47.000]  為什麼悔改這麼重要呢?
[00:23:47.000 --> 00:23:48.000]  我舉一個例子
[00:23:48.000 --> 00:23:50.000]  在幾個星期之前
[00:23:50.000 --> 00:23:52.000]  有一個媽媽問我
[00:23:52.000 --> 00:23:55.000]  她八歲的女兒經常說謊
[00:23:55.000 --> 00:23:56.000]  媽媽罵了她很多次
[00:23:56.000 --> 00:23:58.000]  她一樣照樣說
[00:23:58.000 --> 00:24:00.000]  那怎麼辦呢?
[00:24:00.000 --> 00:24:03.000]  她的女兒有去教會
[00:24:03.000 --> 00:24:06.000]  但她的女兒很怕死
[00:24:06.000 --> 00:24:07.000]  我想了一想
[00:24:07.000 --> 00:24:10.000]  我就建議她媽媽
[00:24:10.000 --> 00:24:13.000]  問她女兒這個問題
[00:24:13.000 --> 00:24:16.000]  天堂有沒有人說謊呢?
[00:24:16.000 --> 00:24:19.000]  我想她女兒想了之後一定沒有
[00:24:19.000 --> 00:24:22.000]  都會知道答案是什麼
[00:24:22.000 --> 00:24:23.000]  大家想想
[00:24:23.000 --> 00:24:26.000]  天堂一定沒有人說謊
[00:24:26.000 --> 00:24:27.000]  因為如果有的話
[00:24:27.000 --> 00:24:30.000]  那處就不是天堂
[00:24:30.000 --> 00:24:37.000]  所以說謊的人一定不能去天堂
[00:24:37.000 --> 00:24:39.000]  在啟示錄有一章也說到
[00:24:39.000 --> 00:24:41.000]  一切說謊的人
[00:24:41.000 --> 00:24:44.000]  將會在燒著的硫磺火火裏面
[00:24:44.000 --> 00:24:48.000]  當然就不能去天堂
[00:24:48.000 --> 00:24:51.000]  我想
[00:24:51.000 --> 00:24:53.000]  在天堂有沒有人說謊這個問題
[00:24:53.000 --> 00:24:56.000]  不單是問那個小朋友
[00:24:56.000 --> 00:25:00.000]  亦都問我們自己
[00:25:00.000 --> 00:25:02.000]  我想問在座的基督徒
[00:25:02.000 --> 00:25:06.000]  當你們決志成為基督徒之後
[00:25:06.000 --> 00:25:08.000]  哪些人認為
[00:25:08.000 --> 00:25:13.000]  在那時候開始就沒有說謊呢?
[00:25:13.000 --> 00:25:15.000]  請大家不要拒收
[00:25:15.000 --> 00:25:19.000]  我不想你再說多一個謊話
[00:25:19.000 --> 00:25:20.000]  但如果有說謊的話
[00:25:20.000 --> 00:25:22.000]  要怎樣呢?
[00:25:22.000 --> 00:25:26.000]  悔改
[00:25:52.000 --> 00:25:57.000]  自私、分派、結黨、嫉妒、追究、謊言等類
[00:25:57.000 --> 00:25:59.000]  我從前告訴過你們
[00:25:59.000 --> 00:26:01.000]  現在又告訴你們
[00:26:01.000 --> 00:26:03.000]  做這樣事的人
[00:26:03.000 --> 00:26:06.000]  必不能承受神的國
[00:26:06.000 --> 00:26:09.000]  這些罪除了是在外表行過或說過的罪
[00:26:09.000 --> 00:26:11.000]  亦都包括了我們內心的罪
[00:26:11.000 --> 00:26:18.000]  好像是仇恨人、貪心、妒忌、自私、論斷別人等等
[00:26:18.000 --> 00:26:21.000]  如果有這些罪
[00:26:21.000 --> 00:26:26.000]  無論那個人去了教會多久
[00:26:26.000 --> 00:26:28.000]  在教會有多少侍奉
[00:26:28.000 --> 00:26:32.000]  除非這個人去悔改
[00:26:32.000 --> 00:26:37.000]  這些人必不能夠承受神的國
[00:26:37.000 --> 00:26:38.000]  如果有這些罪
[00:26:38.000 --> 00:26:39.000]  你們要怎樣呢?
[00:26:39.000 --> 00:26:42.000]  要悔改
[00:26:42.000 --> 00:26:45.000]  這樣怎樣去悔改呢?
[00:26:45.000 --> 00:26:46.000]  弟兄姊妹
[00:26:46.000 --> 00:26:50.000]  不要以為信了主就自以為宜
[00:26:50.000 --> 00:26:53.000]  變成一個不會犯罪的人
[00:26:53.000 --> 00:26:57.000]  其實我們的罪聲很容易使我們離開神
[00:26:57.000 --> 00:27:01.000]  所以保羅對那麼多教會的教徒說
[00:27:01.000 --> 00:27:06.000]  你們總要審查自己是否在信仰中生活
[00:27:06.000 --> 00:27:08.000]  你不要考驗自己
[00:27:08.000 --> 00:27:15.000]  我們要常常審查自己是否活在信仰的真道裏
[00:27:15.000 --> 00:27:22.000]  另外我們要求神監察我們的心思意念
[00:27:45.000 --> 00:27:47.000]  在每天的靈修裏
[00:27:47.000 --> 00:27:52.000]  建議大家思考昨天所發生的事
[00:27:52.000 --> 00:27:57.000]  看看有沒有得罪神、得罪人的地方
[00:27:57.000 --> 00:27:59.000]  求神寬恕
[00:27:59.000 --> 00:28:06.000]  求神幫助我們離開所犯的罪
[00:28:06.000 --> 00:28:11.000]  那麼神怎樣幫助我們離開罪惡呢?
[00:28:11.000 --> 00:28:14.000]  回到今日經文的最後一節
[00:28:14.000 --> 00:28:17.000]  「神既興起他的僕人
[00:28:17.000 --> 00:28:20.000]  就先差他到你們這裏來
[00:28:20.000 --> 00:28:27.000]  似福給你們使各人回轉離開你們的邪惡」
[00:28:27.000 --> 00:28:32.000]  我在這裏用紅色填上「使」字
[00:28:32.000 --> 00:28:35.000]  因為回轉離開邪惡
[00:28:35.000 --> 00:28:40.000]  不是的,我們靠著自己的能力可以做得到
[00:28:40.000 --> 00:28:43.000]  「神差他的僕人耶穌來
[00:28:43.000 --> 00:28:46.000]  使我們能夠回轉
[00:28:46.000 --> 00:28:50.000]  使我們能夠離開邪惡」
[00:28:50.000 --> 00:28:54.000]  耶穌怎樣使我們離開邪惡呢?
[00:28:54.000 --> 00:28:58.000]  十字架
[00:28:58.000 --> 00:28:59.000]  看著十字架
[00:28:59.000 --> 00:29:04.000]  我們就知道主耶穌已經從死裡復活
[00:29:04.000 --> 00:29:07.000]  祂有一天會再來
[00:29:07.000 --> 00:29:09.000]  審判所有人
[00:29:09.000 --> 00:29:14.000]  這個神蹟會使我們知道我們自己要審查
[00:29:14.000 --> 00:29:16.000]  有沒有得罪神
[00:29:16.000 --> 00:29:18.000]  如果有
[00:29:18.000 --> 00:29:21.000]  我們現在就要趁著有機會
[00:29:21.000 --> 00:29:27.000]  快點去認罪悔改
[00:29:27.000 --> 00:29:29.000]  看著這個十字架
[00:29:29.000 --> 00:29:32.000]  就知道是因為我們自己的罪
[00:29:32.000 --> 00:29:35.000]  釘耶穌在十字架上
[00:29:35.000 --> 00:29:39.000]  每一次我們犯罪得罪神
[00:29:39.000 --> 00:29:41.000]  希伯來書第六章跟我們說
[00:29:41.000 --> 00:29:48.000]  我們是把神的兒子重釘十字架
[00:29:48.000 --> 00:29:51.000]  這樣就會使我們不想去犯罪
[00:29:51.000 --> 00:29:53.000]  去遠離罪惡
[00:29:53.000 --> 00:29:55.000]  不是不敢犯罪
[00:29:55.000 --> 00:29:59.000]  而是不想去犯罪
[00:29:59.000 --> 00:30:01.000]  看著這個十字架
[00:30:01.000 --> 00:30:04.000]  就知道主耶穌為了贖我們的罪
[00:30:04.000 --> 00:30:10.000]  使我們的罪可以得到天父的赦免
[00:30:10.000 --> 00:30:14.000]  雖然我們有時犯罪離開了父神
[00:30:14.000 --> 00:30:19.000]  但是知道父神不會離開我們
[00:30:19.000 --> 00:30:23.000]  好像這個神恩仔做錯了事
[00:30:23.000 --> 00:30:27.000]  因為相信父親愛他,會原諒他
[00:30:27.000 --> 00:30:32.000]  這個神恩仔就有信心去離開罪
[00:30:32.000 --> 00:30:36.000]  這個會使我們有信心去靠著父神的赦免
[00:30:36.000 --> 00:30:41.000]  去戰勝罪惡
[00:30:41.000 --> 00:30:45.000]  我想用今天的講題
[00:30:45.000 --> 00:30:51.000]  「起來」行走的兩個動詞作為總結
[00:30:51.000 --> 00:30:53.000]  第一,要起來
[00:30:53.000 --> 00:30:55.000]  在驚人中被醫好的人
[00:30:55.000 --> 00:30:58.000]  能夠被聖靈的力量拉起來
[00:30:58.000 --> 00:31:02.000]  因為他知道自己還坐在地上
[00:31:02.000 --> 00:31:07.000]  同樣,如果我們要離開罪惡
[00:31:07.000 --> 00:31:11.000]  首先要知道自己是一個罪人
[00:31:11.000 --> 00:31:17.000]  在神面前每天審查自己有沒有得罪了神
[00:31:17.000 --> 00:31:19.000]  向祂承認自己的罪
[00:31:19.000 --> 00:31:21.000]  這是悔
[00:31:21.000 --> 00:31:26.000]  主耶穌在路加福音第五章也說過
[00:31:26.000 --> 00:31:31.000]  「起來」不是要照義人悔改
[00:31:31.000 --> 00:31:33.000]  而是照罪人悔改
[00:31:33.000 --> 00:31:38.000]  如果我們以為自己是一個義人的話
[00:31:38.000 --> 00:31:40.000]  不覺得自己有罪
[00:31:40.000 --> 00:31:44.000]  耶穌也不會為我們做什麼
[00:31:44.000 --> 00:31:47.000]  第二,要行走
[00:31:47.000 --> 00:31:50.000]  要知道憑著自己的力量
[00:31:50.000 --> 00:31:53.000]  沒辦法去面對罪惡的誘惑
[00:31:53.000 --> 00:31:57.000]  我們要靠著聖靈的力量去走路
[00:31:57.000 --> 00:32:01.000]  主耶穌在升天之前對著我們說
[00:32:01.000 --> 00:32:05.000]  「聖靈會降臨在我們身上」
[00:32:05.000 --> 00:32:08.000]  我們就必得著能力
[00:32:08.000 --> 00:32:13.000]  並要在全世界作耶穌的見證
[00:32:13.000 --> 00:32:16.000]  這些能力是什麼呢?
[00:32:16.000 --> 00:32:20.000]  不一定是行一些神蹟義能
[00:32:20.000 --> 00:32:24.000]  最重要的是靠著聖靈
[00:32:24.000 --> 00:32:27.000]  有一個遠離邪惡的生命
[00:32:27.000 --> 00:32:29.000]  這就是改
[00:32:29.000 --> 00:32:34.000]  這就是為復活的主作的最好的見證
[00:32:34.000 --> 00:32:39.000]  我在教會也不單止一次聽見
[00:32:39.000 --> 00:32:42.000]  很多丈夫信主
[00:32:42.000 --> 00:32:46.000]  是因為看到太太信了主之後
[00:32:46.000 --> 00:32:50.000]  復活的主使太太有一個新的生命
[00:32:50.000 --> 00:32:52.000]  什麼新的生命呢?
[00:32:52.000 --> 00:32:55.000]  使他們變得溫柔體貼
[00:32:55.000 --> 00:32:58.000]  求聖靈幫助我們
[00:32:58.000 --> 00:33:02.000]  使我們靠著耶穌認罪悔改
[00:33:02.000 --> 00:33:04.000]  離開邪惡
[00:33:04.000 --> 00:33:08.000]  在我們的家庭、同事、朋友中間
[00:33:08.000 --> 00:33:12.000]  為主作美好的見證
