
[00:00:00.000 --> 00:00:02.000]  各位弟子妹,平安!
[00:18:29.000 --> 00:18:31.000]  祂旁邊
[00:18:31.000 --> 00:18:33.000]  讓祂來隱蔽我們
[00:18:33.000 --> 00:18:35.000]  所以信心的第三步就是
[00:18:35.000 --> 00:18:37.000]  我們應該懂得
[00:18:37.000 --> 00:18:39.000]  將我們脆弱的位置
[00:18:39.000 --> 00:18:41.000]  靠近神
[00:18:41.000 --> 00:18:43.000]  讓我們真的能夠
[00:18:43.000 --> 00:18:45.000]  經歷祂的隱蔽
[00:18:45.000 --> 00:18:49.000]  接下來
[00:18:49.000 --> 00:18:51.000]  詩人就將
[00:18:51.000 --> 00:18:53.000]  整首詩推向
[00:18:53.000 --> 00:18:55.000]  高峰
[00:18:55.000 --> 00:18:57.000]  如果前面三段是說
[00:18:57.000 --> 00:18:59.000]  人在旅途上的
[00:18:59.000 --> 00:19:01.000]  不同的時刻
[00:19:01.000 --> 00:19:03.000]  而最後這一段
[00:19:03.000 --> 00:19:05.000]  就是說整個旅程
[00:19:05.000 --> 00:19:07.000]  祂對詩人的祝福
[00:19:07.000 --> 00:19:09.000]  正如第七節說到
[00:19:09.000 --> 00:19:11.000]  祂要保護你的性命
[00:19:11.000 --> 00:19:13.000]  性命這個字
[00:19:13.000 --> 00:19:15.000]  當然不是指你的肉體
[00:19:15.000 --> 00:19:17.000]  是包括你的心靈
[00:19:17.000 --> 00:19:19.000]  整個人從外到內
[00:19:19.000 --> 00:19:23.000]  詩人更加重複用
[00:19:23.000 --> 00:19:25.000]  保護你
[00:19:25.000 --> 00:19:27.000]  重複用保護你
[00:19:27.000 --> 00:19:29.000]  你會看到
[00:19:29.000 --> 00:19:31.000]  祂表達神的保護不單止在你的旅程上
[00:19:31.000 --> 00:19:33.000]  而是包括
[00:19:33.000 --> 00:19:35.000]  你的內心世界
[00:19:35.000 --> 00:19:37.000]  可以說是一個全人
[00:19:37.000 --> 00:19:39.000]  全過程的保護
[00:19:39.000 --> 00:19:41.000]  第八節更加說到
[00:19:41.000 --> 00:19:43.000]  你出你入
[00:19:43.000 --> 00:19:45.000]  耶和華都要保護你
[00:19:45.000 --> 00:19:47.000]  你出你入
[00:19:47.000 --> 00:19:49.000]  這是一個希伯來文的
[00:19:49.000 --> 00:19:51.000]  片語
[00:19:51.000 --> 00:19:53.000]  就是說你的日常生活
[00:19:53.000 --> 00:19:55.000]  從你出生到你死亡
[00:19:55.000 --> 00:19:57.000]  意思就是說
[00:19:57.000 --> 00:19:59.000]  無論你做什麼
[00:19:59.000 --> 00:20:01.000]  你去到哪裡
[00:20:01.000 --> 00:20:03.000]  你做什麼
[00:20:03.000 --> 00:20:05.000]  神都在保護你
[00:20:05.000 --> 00:20:07.000]  祂是你一生的神
[00:20:07.000 --> 00:20:09.000]  似乎在這裡
[00:20:09.000 --> 00:20:11.000]  你會看到
[00:20:11.000 --> 00:20:13.000]  祂更加回應第三節
[00:20:13.000 --> 00:20:15.000]  祂必不叫你的腳搖動
[00:20:15.000 --> 00:20:17.000]  會和第三節
[00:20:17.000 --> 00:20:19.000]  互相呼應
[00:20:19.000 --> 00:20:21.000]  生命記第28章更加說到
[00:20:21.000 --> 00:20:23.000]  進行神話語的人
[00:20:23.000 --> 00:20:25.000]  他們出入更會蒙神的
[00:20:25.000 --> 00:20:27.000]  祝福
[00:20:27.000 --> 00:20:29.000]  對以色列人來說
[00:20:29.000 --> 00:20:31.000]  這個出和入
[00:20:31.000 --> 00:20:33.000]  更加會使他們想起
[00:20:33.000 --> 00:20:35.000]  他們昔日
[00:20:35.000 --> 00:20:37.000]  他們出埃及的時候
[00:20:37.000 --> 00:20:39.000]  神的拯救
[00:20:39.000 --> 00:20:41.000]  和他們進入英許地的時候
[00:20:41.000 --> 00:20:43.000]  那個神對他們的保護
[00:20:43.000 --> 00:20:45.000]  說到這裡
[00:20:45.000 --> 00:20:47.000]  更讓我想起
[00:20:47.000 --> 00:20:49.000]  新約裡面的
[00:20:49.000 --> 00:20:51.000]  我們的主耶穌
[00:20:51.000 --> 00:20:53.000]  祂英許我們
[00:20:53.000 --> 00:20:55.000]  在約翰福音
[00:20:55.000 --> 00:20:57.000]  第十章說到
[00:20:57.000 --> 00:20:59.000]  我就是門
[00:20:59.000 --> 00:21:01.000]  人從我進入
[00:21:01.000 --> 00:21:03.000]  必然得救
[00:21:03.000 --> 00:21:05.000]  並且出入得草吃
[00:21:05.000 --> 00:21:09.000]  這句話只是表示
[00:21:09.000 --> 00:21:11.000]  我們在基督裡面
[00:21:11.000 --> 00:21:13.000]  那個自由的英許
[00:21:13.000 --> 00:21:15.000]  是包括
[00:21:15.000 --> 00:21:17.000]  使我們能夠脫離罪惡
[00:21:17.000 --> 00:21:19.000]  進入救恩
[00:21:19.000 --> 00:21:21.000]  進入整個的永恆
[00:21:21.000 --> 00:21:23.000]  而這首詩裡面
[00:21:23.000 --> 00:21:25.000]  最後的一句
[00:21:25.000 --> 00:21:27.000]  也是整首詩的靈魂
[00:21:27.000 --> 00:21:29.000]  第八節說到
[00:21:29.000 --> 00:21:31.000]  從今時
[00:21:31.000 --> 00:21:33.000]  直到永遠
[00:21:33.000 --> 00:21:35.000]  詩人其實在告訴我們
[00:21:35.000 --> 00:21:37.000]  神的保護
[00:21:37.000 --> 00:21:39.000]  是對他百姓
[00:21:39.000 --> 00:21:41.000]  永恆的承諾
[00:21:41.000 --> 00:21:45.000]  你今天的需要
[00:21:45.000 --> 00:21:47.000]  神會知道
[00:21:47.000 --> 00:21:49.000]  你將來的道路
[00:21:49.000 --> 00:21:51.000]  祂也會為你安排
[00:21:51.000 --> 00:21:53.000]  我們永恆的家鄉
[00:21:53.000 --> 00:21:55.000]  也是在這裡掌管著
[00:21:55.000 --> 00:21:57.000]  因此神
[00:21:57.000 --> 00:21:59.000]  不是單是在我們旅途中
[00:21:59.000 --> 00:22:01.000]  臨時的幫助
[00:22:01.000 --> 00:22:03.000]  而是在我們整個人生的永恆守護者
[00:22:03.000 --> 00:22:05.000]  因此
[00:22:05.000 --> 00:22:07.000]  對那些上耶路撒冷
[00:22:07.000 --> 00:22:09.000]  來到首次的
[00:22:09.000 --> 00:22:11.000]  以色列人來說
[00:22:11.000 --> 00:22:13.000]  從山腳,從白日黑夜
[00:22:13.000 --> 00:22:15.000]  直到聖殿
[00:22:15.000 --> 00:22:17.000]  神就是
[00:22:17.000 --> 00:22:19.000]  他們朝聖之旅的
[00:22:19.000 --> 00:22:21.000]  守護
[00:22:21.000 --> 00:22:23.000]  對那些後期
[00:22:23.000 --> 00:22:25.000]  被迷回歸的以色列人來說
[00:22:25.000 --> 00:22:27.000]  這一段旅程
[00:22:27.000 --> 00:22:29.000]  更加是一段
[00:22:29.000 --> 00:22:31.000]  回家的路程
[00:22:31.000 --> 00:22:33.000]  而神就是
[00:22:33.000 --> 00:22:35.000]  回流者的引導
[00:22:35.000 --> 00:22:37.000]  而對我們這些基督徒來說
[00:22:37.000 --> 00:22:41.000]  人生的
[00:22:41.000 --> 00:22:43.000]  這個也是我們人生
[00:22:43.000 --> 00:22:45.000]  要回到天國的
[00:22:45.000 --> 00:22:47.000]  一段旅程
[00:22:47.000 --> 00:22:49.000]  而神也是
[00:22:49.000 --> 00:22:51.000]  在我們整個旅程中的
[00:22:51.000 --> 00:22:53.000]  幫助
[00:22:53.000 --> 00:22:55.000]  而作為我們海外的華人來說
[00:22:55.000 --> 00:22:57.000]  我們一出一入
[00:22:57.000 --> 00:22:59.000]  更加有
[00:22:59.000 --> 00:23:01.000]  特別的感覺
[00:23:01.000 --> 00:23:03.000]  在年尾的時候
[00:23:03.000 --> 00:23:05.000]  有些人準備回鄉
[00:23:05.000 --> 00:23:07.000]  探親
[00:23:07.000 --> 00:23:09.000]  有些人因為有事
[00:23:09.000 --> 00:23:11.000]  留在海外
[00:23:11.000 --> 00:23:13.000]  有些人可能買不到機票
[00:23:13.000 --> 00:23:15.000]  想回家也不行
[00:23:15.000 --> 00:23:17.000]  有些人回不了家
[00:23:17.000 --> 00:23:19.000]  三五成群
[00:23:19.000 --> 00:23:21.000]  圍爐取暖
[00:23:21.000 --> 00:23:23.000]  但不管怎樣
[00:23:23.000 --> 00:23:25.000]  我們的生命
[00:23:25.000 --> 00:23:27.000]  常常都在
[00:23:27.000 --> 00:23:29.000]  一出一入之間
[00:23:29.000 --> 00:23:31.000]  這些出入
[00:23:31.000 --> 00:23:33.000]  有時是很喜樂的
[00:23:33.000 --> 00:23:35.000]  但有時
[00:23:35.000 --> 00:23:37.000]  是很令人心碎
[00:23:37.000 --> 00:23:39.000]  特別是年紀大的弟兄姊妹
[00:23:39.000 --> 00:23:41.000]  他們常常需要出入診所
[00:23:41.000 --> 00:23:43.000]  需要出入醫院
[00:23:43.000 --> 00:23:45.000]  是不是?
[00:23:45.000 --> 00:23:47.000]  但使人在這裡提醒我們
[00:23:47.000 --> 00:23:49.000]  我們所每走的一步旅程
[00:23:49.000 --> 00:23:51.000]  神都在看顧著我們
[00:23:51.000 --> 00:23:53.000]  所以
[00:23:53.000 --> 00:23:55.000]  信心的最後一步
[00:23:55.000 --> 00:23:57.000]  就是懂得將你整個人生的旅程
[00:23:57.000 --> 00:23:59.000]  交給祂
[00:23:59.000 --> 00:24:01.000]  總結一下
[00:24:01.000 --> 00:24:03.000]  剛才我們所說的
[00:24:03.000 --> 00:24:05.000]  各位弟兄姊妹
[00:24:05.000 --> 00:24:07.000]  我們的人生
[00:24:07.000 --> 00:24:09.000]  就好像人在
[00:24:09.000 --> 00:24:11.000]  繪圖的電影一樣
[00:24:11.000 --> 00:24:13.000]  是充滿著很多突發
[00:24:13.000 --> 00:24:15.000]  和未知之數
[00:24:15.000 --> 00:24:17.000]  特別是在年尾的時候
[00:24:17.000 --> 00:24:19.000]  這種感覺
[00:24:19.000 --> 00:24:21.000]  可能是特別的強烈
[00:24:21.000 --> 00:24:23.000]  但無論我們的處境是怎樣
[00:24:23.000 --> 00:24:25.000]  天路重來
[00:24:25.000 --> 00:24:27.000]  都不是信道一個人
[00:24:27.000 --> 00:24:29.000]  自己獨行的
[00:24:29.000 --> 00:24:31.000]  而是信道
[00:24:31.000 --> 00:24:33.000]  我們一同來到
[00:24:33.000 --> 00:24:35.000]  結伴而行
[00:24:35.000 --> 00:24:37.000]  而神就是我們
[00:24:37.000 --> 00:24:39.000]  隨身的幫助
[00:24:39.000 --> 00:24:41.000]  記得
[00:24:41.000 --> 00:24:43.000]  我想幾年前
[00:24:43.000 --> 00:24:45.000]  我們以色列來旅遊
[00:24:45.000 --> 00:24:47.000]  中間有一個節目
[00:24:47.000 --> 00:24:49.000]  叫我們夜半
[00:24:49.000 --> 00:24:51.000]  登上西乃山
[00:24:51.000 --> 00:24:53.000]  看日出
[00:24:53.000 --> 00:24:55.000]  去感受一下
[00:24:55.000 --> 00:24:57.000]  昔日摩西怎樣去
[00:24:57.000 --> 00:24:59.000]  去看日出
[00:24:59.000 --> 00:25:01.000]  昔日摩西怎樣去
[00:25:01.000 --> 00:25:03.000]  去領受十誡
[00:25:03.000 --> 00:25:05.000]  當時我個人
[00:25:05.000 --> 00:25:07.000]  心情都非常興奮
[00:25:07.000 --> 00:25:09.000]  是不是
[00:25:09.000 --> 00:25:11.000]  但上山的時候我們需要騎駱駝
[00:25:11.000 --> 00:25:13.000]  大家知道月黑風高
[00:25:13.000 --> 00:25:15.000]  山路又很狹窄
[00:25:15.000 --> 00:25:17.000]  我心裏就想
[00:25:17.000 --> 00:25:19.000]  不是我會不會跌倒
[00:25:19.000 --> 00:25:21.000]  是駱駝會不會跌倒
[00:25:21.000 --> 00:25:23.000]  因為大家都知道
[00:25:23.000 --> 00:25:25.000]  駱駝怎樣走路
[00:25:25.000 --> 00:25:27.000]  不是左右左右
[00:25:27.000 --> 00:25:29.000]  是左左右右
[00:25:29.000 --> 00:25:31.000]  是這樣的
[00:25:31.000 --> 00:25:33.000]  你坐在上面
[00:25:33.000 --> 00:25:35.000]  你會知道是怎樣
[00:25:35.000 --> 00:25:37.000]  但下山的時候
[00:25:37.000 --> 00:25:39.000]  他說要走路
[00:25:39.000 --> 00:25:41.000]  大家都知道
[00:25:41.000 --> 00:25:43.000]  一步一驚心
[00:25:43.000 --> 00:25:45.000]  其實是需要
[00:25:45.000 --> 00:25:47.000]  同伴互相扶持
[00:25:47.000 --> 00:25:49.000]  那一刻
[00:25:49.000 --> 00:25:51.000]  在我心心體會到
[00:25:51.000 --> 00:25:53.000]  詩人所說的那句說話
[00:25:53.000 --> 00:25:55.000]  你出你入
[00:25:55.000 --> 00:25:57.000]  耶和華要保護你
[00:25:57.000 --> 00:25:59.000]  上山
[00:25:59.000 --> 00:26:01.000]  下山
[00:26:01.000 --> 00:26:03.000]  就是我當時的一出一入
[00:26:03.000 --> 00:26:05.000]  各位弟兄姊妹
[00:26:05.000 --> 00:26:07.000]  詩篇一開始的時候
[00:26:07.000 --> 00:26:11.000]  就說我要向山舉目
[00:26:11.000 --> 00:26:13.000]  但我們現在的山
[00:26:13.000 --> 00:26:15.000]  是甚麼的山
[00:26:15.000 --> 00:26:19.000]  我們所仰望的
[00:26:19.000 --> 00:26:21.000]  是哪一位
[00:26:21.000 --> 00:26:23.000]  就是我們的主耶穌
[00:26:23.000 --> 00:26:25.000]  因為耶穌基督
[00:26:25.000 --> 00:26:27.000]  祂就是那位走上十字架
[00:26:27.000 --> 00:26:31.000]  上行之路的救主
[00:26:31.000 --> 00:26:37.000]  祂也是那位承受黑夜動搖的代罪羔羊
[00:26:37.000 --> 00:26:39.000]  祂也是那位死而復活
[00:26:39.000 --> 00:26:43.000]  先去開路的領航者
[00:26:43.000 --> 00:26:47.000]  也是帶領著我們整個人的生命
[00:26:47.000 --> 00:26:49.000]  一出一入的主宰
[00:26:49.000 --> 00:26:51.000]  所以今天
[00:26:51.000 --> 00:26:53.000]  當我們要問我們自己
[00:26:53.000 --> 00:26:57.000]  我們的幫助是從何而來的時候
[00:26:57.000 --> 00:26:59.000]  你會怎樣回答他呢
[00:26:59.000 --> 00:27:01.000]  我們的幫助
[00:27:01.000 --> 00:27:05.000]  是從我們的主耶穌基督而來的
[00:27:05.000 --> 00:27:09.000]  無論你今年走的是上行的路
[00:27:09.000 --> 00:27:11.000]  上山的路
[00:27:11.000 --> 00:27:13.000]  或者是下山的路
[00:27:13.000 --> 00:27:15.000]  或者你是依靠著別人的力量
[00:27:15.000 --> 00:27:17.000]  或者你必須要你自己
[00:27:17.000 --> 00:27:19.000]  一步一步來到前進
[00:27:19.000 --> 00:27:21.000]  真正守護你的
[00:27:21.000 --> 00:27:25.000]  就是那位永不打頓
[00:27:25.000 --> 00:27:27.000]  不睡覺
[00:27:27.000 --> 00:27:31.000]  在你右邊的那個耶穌基督
[00:27:31.000 --> 00:27:35.000]  此刻你可能心裏有一座大山在你面前
[00:27:35.000 --> 00:27:37.000]  你看不到天空
[00:27:37.000 --> 00:27:39.000]  但你不用怕
[00:27:39.000 --> 00:27:43.000]  你可以將祂交給我們的主耶穌基督
[00:27:43.000 --> 00:27:46.000]  同時在新的一年裏
[00:27:46.000 --> 00:27:48.000]  我亦都要請大家
[00:27:48.000 --> 00:27:52.000]  一起來互相扶持
[00:27:52.000 --> 00:27:55.000]  我們一起來唱上行之歌
[00:27:55.000 --> 00:27:58.000]  讓我們一起來禱告
[00:27:58.000 --> 00:28:00.000]  聽我的天父
[00:28:00.000 --> 00:28:01.000]  我們很多謝你
[00:28:01.000 --> 00:28:03.000]  藉著這首詩提醒我們
[00:28:03.000 --> 00:28:05.000]  你就是我們的幫助
[00:28:05.000 --> 00:28:07.000]  是我們的守望
[00:28:07.000 --> 00:28:10.000]  因為你已經將這一切的應許
[00:28:10.000 --> 00:28:13.000]  都放在主耶穌基督裏面
[00:28:13.000 --> 00:28:14.000]  主啊
[00:28:14.000 --> 00:28:16.000]  在每一年結束的時候
[00:28:16.000 --> 00:28:20.000]  我們亦都是將我們的大山交給你
[00:28:20.000 --> 00:28:23.000]  當我們走入新的一年的時候
[00:28:23.000 --> 00:28:25.000]  我們亦都是將我們未來的道路
[00:28:25.000 --> 00:28:27.000]  每一次的出入
[00:28:27.000 --> 00:28:29.000]  都是交在你的手裏
[00:28:29.000 --> 00:28:31.000]  願耶穌基督
[00:28:31.000 --> 00:28:34.000]  作為我們的守護和引導
[00:28:34.000 --> 00:28:36.000]  從今直到永遠

