
[00:00:00.000 --> 00:00:03.720]  今日繼續和大家討論《針研》
[00:26:55.560 --> 00:26:56.960]  這樣就更利
[00:26:56.960 --> 00:27:01.000]  它爲什麼要用同樣質地的鐵來磨鐵呢?
[00:27:01.000 --> 00:27:06.120]  磨刀石可以將鐵磨得利
[00:27:06.120 --> 00:27:11.640]  但是磨刀不可以將磨石磨利
[00:27:11.640 --> 00:27:14.560]  這是單方面的教導
[00:27:14.560 --> 00:27:17.000]  老師與學生的關係
[00:27:17.000 --> 00:27:18.480]  但是聖經說不是
[00:27:18.480 --> 00:27:21.400]  我們要用相同質地的鐵磨鐵
[00:27:21.400 --> 00:27:22.840]  就是弟兄姊妹之間
[00:27:22.840 --> 00:27:24.400]  你這麼高我這麼高
[00:27:24.400 --> 00:27:26.040]  互相抵利
[00:27:26.040 --> 00:27:29.480]  是互相一起都利
[00:27:29.480 --> 00:27:30.680]  互相成長
[00:27:30.680 --> 00:27:35.640]  互相勉勵
[00:27:35.640 --> 00:27:38.680]  David Jeremiah 他說得很好
[00:27:38.680 --> 00:27:41.760]  我只能夠依役他說話的意思
[00:27:41.760 --> 00:27:45.200]  他說成爲鐵磨鐵的朋友
[00:27:45.200 --> 00:27:47.680]  會一起面對人生的困難
[00:27:47.680 --> 00:27:52.160]  大家能夠走在一起成爲鐵磨鐵的朋友
[00:27:52.160 --> 00:27:55.800]  是因爲有相同的高目標
[00:27:55.800 --> 00:27:59.600]  不是因爲大家簽了約要成爲好朋友
[00:27:59.600 --> 00:28:03.360]  是因爲想一起追求一個偉大的目標
[00:28:03.360 --> 00:28:05.000]  這個偉大的目標是什麼呢?
[00:28:05.000 --> 00:28:08.400]  就是邁向成熟
[00:28:08.400 --> 00:28:10.280]  邁向公義
[00:28:10.280 --> 00:28:11.480]  有智慧
[00:28:11.480 --> 00:28:15.920]  以及能夠在人生的生命之中
[00:28:15.920 --> 00:28:18.120]  能夠爲主所用
[00:28:18.120 --> 00:28:23.120]  所以我們成爲鐵磨鐵的朋友
[00:28:23.120 --> 00:28:26.840]  有沒有想過是這樣的?
[00:28:26.840 --> 00:28:30.400]  你要追求多一些這些鐵磨鐵
[00:28:30.400 --> 00:28:38.520]  互相成長爲主所用的朋友
[00:28:38.520 --> 00:28:40.320]  總括來說
[00:28:40.320 --> 00:28:42.800]  我們每一個人都需要朋友
[00:28:42.800 --> 00:28:45.080]  好朋友會成爲我們生活上
[00:28:45.080 --> 00:28:47.840]  和生命上的支柱
[00:28:47.840 --> 00:28:50.920]  人生會有很多困難和不如意的事
[00:28:50.920 --> 00:28:54.040]  如果沒有好朋友在身邊來幫助我們
[00:28:54.040 --> 00:28:56.240]  鼓勵我們 支持我們
[00:28:56.240 --> 00:28:59.120]  甚至是責備我們
[00:28:59.120 --> 00:29:03.840]  我們怎麼能夠生活得好呢?
[00:29:03.840 --> 00:29:08.440]  在社會上有這麼多的試探引誘
[00:29:08.440 --> 00:29:11.720]  如果沒有好朋友在身邊提醒我們
[00:29:11.720 --> 00:29:12.880]  勸導我們
[00:29:12.880 --> 00:29:14.800]  我們很容易會誤入歧途
[00:29:14.800 --> 00:29:16.320]  做錯事都不知道
[00:29:16.320 --> 00:29:21.280]  到後悔的時候已經太遲了
[00:29:21.280 --> 00:29:24.560]  《約翰福音》十五章十三節
[00:29:24.560 --> 00:29:25.800]  耶穌說
[00:29:25.800 --> 00:29:31.200]  「人爲朋友寫明 人的愛心沒有比這個大的」
[00:29:31.200 --> 00:29:36.160]  主耶穌爲我們這羣罪人釘死在十字架上
[00:29:36.160 --> 00:29:38.360]  祂也視我們爲朋友
[00:29:38.360 --> 00:29:41.200]  但有個條件祂說
[00:29:41.200 --> 00:29:50.400]  「遵守我的吩咐的人就是我的朋友」
[00:29:50.400 --> 00:29:52.160]  主耶穌是我們的好朋友
[00:29:52.160 --> 00:29:54.000]  祂也是我們的知心友
[00:29:54.000 --> 00:29:58.080]  祂知道我們需要有好朋友一起來生活
[00:29:58.080 --> 00:30:00.080]  所以祂拯救了我們之後
[00:30:00.080 --> 00:30:01.080]  不是就這樣就算了
[00:30:01.080 --> 00:30:05.920]  祂將我們放在一個教會里面的羣體
[00:30:05.920 --> 00:30:07.720]  教會的羣體是什麼意思呢?
[00:30:07.720 --> 00:30:10.840]  就是我們有一羣因典相同
[00:30:10.840 --> 00:30:12.480]  目標相同
[00:30:12.480 --> 00:30:14.280]  人生目標相同
[00:30:14.280 --> 00:30:15.880]  價值觀相同
[00:30:15.880 --> 00:30:19.280]  生活的準則相同的一羣人
[00:30:19.280 --> 00:30:21.160]  可以在這裏彼此勸勉
[00:30:21.160 --> 00:30:22.480]  彼此輔助
[00:30:22.480 --> 00:30:25.600]  彼此勸導提醒
[00:30:25.600 --> 00:30:27.600]  一同去敬拜、侍奉
[00:30:27.600 --> 00:30:29.400]  一起學習聖經
[00:30:29.400 --> 00:30:32.120]  一起團祭、禱告
[00:30:32.120 --> 00:30:36.880]  這是神給我們莫大的因典
[00:30:36.880 --> 00:30:39.160]  希望大家在教會里面
[00:30:39.160 --> 00:30:40.560]  在團祭裏面
[00:30:40.560 --> 00:30:47.200]  找到你很多很多的好朋友、知心友
[00:30:47.200 --> 00:30:49.800]  我們的希望是在教會里面
[00:30:49.800 --> 00:30:55.160]  在我們自己一羣同樣因典裏面的人
[00:30:55.160 --> 00:31:01.960]  最後,我用彼得前書四章八節來作結束
[00:31:01.960 --> 00:31:05.160]  最要緊的是要彼此切實相愛
[00:31:05.160 --> 00:31:10.240]  因爲愛能遮掩許多的罪
[00:31:10.240 --> 00:31:15.800]  這也是神給我們要怎樣對待朋友
[00:31:15.800 --> 00:31:19.320]  和維繫友誼的指引
[00:31:19.320 --> 00:31:25.720]  這也是神給我們的盼望
[00:31:25.720 --> 00:31:28.840]  我們一起做到
[00:31:28.840 --> 00:31:30.320]  慈悲人我天父
[00:31:30.320 --> 00:31:36.320]  感謝你賜下這麼寶貴的說話來教導我們
[00:31:36.320 --> 00:31:43.480]  求神賜給我們一個感恩、謙卑和愛你的心
[00:31:43.480 --> 00:31:48.680]  將剛纔所學的放在心裏面
[00:31:48.680 --> 00:31:50.320]  靠着你的恩典
[00:31:50.320 --> 00:31:52.080]  我們走出來
[00:31:52.080 --> 00:31:54.840]  去經歷你所賜的英雷
[00:31:54.840 --> 00:31:56.320]  我們感謝讚美你
[00:31:56.320 --> 00:31:58.640]  我們感恩祈禱奉耶穌基督聖明
