
[00:00:00.000 --> 00:00:03.560]  浪子的比喻 我想我們沒什麼人沒聽過的
[00:17:02.560 --> 00:17:04.360]  耶穌真的要求我們聖潔
[00:17:04.360 --> 00:17:05.960]  不過
[00:17:05.960 --> 00:17:08.360]  在這裡祂特別要強調
[00:17:08.360 --> 00:17:10.520]  父親那種心就是
[00:17:10.520 --> 00:17:13.960]  如果即使我們這些犯錯的人
[00:17:13.960 --> 00:17:15.520]  我們遠離祂的人
[00:17:15.520 --> 00:17:20.200]  我們有一些迴轉的話
[00:17:20.200 --> 00:17:23.080]  其實我們的神會怎樣
[00:17:23.080 --> 00:17:25.880]  祂真是很開心的
[00:17:25.880 --> 00:17:26.600]  你有沒有想過
[00:17:26.600 --> 00:17:27.880]  祂真是很開心
[00:17:27.880 --> 00:17:29.200]  還我兒子
[00:17:29.200 --> 00:17:30.760]  祂真是會迴轉的
[00:17:30.760 --> 00:17:33.120]  即使迴轉是未完全也好
[00:17:33.120 --> 00:17:34.160]  差很遠
[00:17:34.160 --> 00:17:38.680]  但是祂的父親是很開心的
[00:17:38.680 --> 00:17:42.000]  我們做父母的都會有這樣的經驗
[00:17:42.000 --> 00:17:45.200]  兒子很不聽你的話
[00:17:45.200 --> 00:17:47.440]  頂到你飛起
[00:17:47.440 --> 00:17:49.920]  突然間他有一次
[00:17:49.920 --> 00:17:51.680]  開了一句
[00:17:51.680 --> 00:17:54.840]  今早我兒子就寫了一句話
[00:17:54.840 --> 00:17:57.240]  父親節快樂
[00:17:57.240 --> 00:17:59.760]  他連稱呼都沒有
[00:17:59.760 --> 00:18:02.360]  錄音
[00:18:02.360 --> 00:18:03.640]  還有我知道的
[00:18:03.640 --> 00:18:08.600]  他這樣說是因為媽媽跟他說的
[00:18:08.600 --> 00:18:11.760]  我問了
[00:18:11.760 --> 00:18:13.840]  爆他們出來
[00:18:13.840 --> 00:18:17.280]  但其實聽上去都很開心
[00:18:17.280 --> 00:18:20.160]  都很開心的
[00:18:20.160 --> 00:18:22.720]  但我想大家進入去明白
[00:18:22.720 --> 00:18:24.400]  原來天父是這樣的
[00:18:24.400 --> 00:18:29.240]  即使一個不是很完全的悔改迴轉
[00:18:29.240 --> 00:18:31.080]  但你肯去迴轉
[00:18:31.080 --> 00:18:33.000]  因為你知道痛苦在哪裡
[00:18:33.000 --> 00:18:34.280]  這個小兒子明白
[00:18:34.280 --> 00:18:36.960]  真是慘我弟弟
[00:18:36.960 --> 00:18:38.680]  甚麼都沒有了
[00:18:38.680 --> 00:18:39.840]  專業都沒有了
[00:18:39.840 --> 00:18:41.160]  沒有工作
[00:18:41.160 --> 00:18:42.360]  做一些最悲慘的事
[00:18:42.360 --> 00:18:44.600]  但他懂得去迴轉的話
[00:18:44.600 --> 00:18:48.280]  其實神的手很寬氣張開
[00:18:48.280 --> 00:18:51.320]  不代表生命不需要繼續改進
[00:18:51.320 --> 00:18:52.240]  當然不是
[00:18:52.240 --> 00:18:54.200]  但其實你那一刻迴轉
[00:18:54.200 --> 00:18:57.720]  我覺得天父的心就是這樣
[00:18:57.720 --> 00:18:59.800]  他對犯錯兒女的著眼點
[00:18:59.800 --> 00:19:01.480]  不是他改得夠完全
[00:19:01.480 --> 00:19:05.120]  他是期望我們肯回去
[00:19:05.120 --> 00:19:08.080]  所以無論我們的情況如何
[00:19:08.080 --> 00:19:10.640]  無論我們的狀態如何
[00:19:10.640 --> 00:19:13.080]  我想我們需要這樣
[00:19:13.080 --> 00:19:14.640]  願意回去
[00:19:14.640 --> 00:19:20.080]  我們的天父可能跟地上的父母很不同
[00:19:20.080 --> 00:19:23.440]  剛才勁爆裡的Ricky的訊息
[00:19:23.440 --> 00:19:26.080]  說我們被地上父親的說話
[00:19:26.080 --> 00:19:28.320]  或者行動影響捆綁
[00:19:28.320 --> 00:19:29.880]  我相信這個都很真實
[00:19:29.880 --> 00:19:31.000]  我們有誰是完全的
[00:19:31.000 --> 00:19:33.280]  我們做爸爸有很多不完全的
[00:19:33.280 --> 00:19:38.280]  所以我想我們要被耶穌所說的
[00:19:38.280 --> 00:19:40.960]  他描繪的那位父親
[00:19:40.960 --> 00:19:43.120]  重新套在我們裡面
[00:19:43.120 --> 00:19:45.560]  嚴蓋過或者緩過
[00:19:45.560 --> 00:19:50.680]  我們地上受到地上父親的經驗和說話所影響
[00:19:50.680 --> 00:19:52.240]  可能地上的父親
[00:19:52.240 --> 00:19:54.960]  差不多你拿不到一百分
[00:19:54.960 --> 00:19:56.040]  你都要九十八分
[00:19:56.040 --> 00:19:57.800]  他才會覺得你不錯
[00:19:57.800 --> 00:20:00.280]  多好
[00:20:00.280 --> 00:20:02.200]  可能你都是這樣的
[00:20:02.200 --> 00:20:05.320]  但是我們天上的父親不是這樣
[00:20:05.320 --> 00:20:08.400]  這個我覺得是對一個小孩
[00:20:08.400 --> 00:20:10.520]  我自己觀察到的
[00:20:10.520 --> 00:20:11.880]  對一個大兒子
[00:20:11.880 --> 00:20:13.920]  第二個我們想見的心腸
[00:20:13.920 --> 00:20:16.000]  大兒子聽到小孩回來
[00:20:16.000 --> 00:20:17.480]  開派對
[00:20:17.480 --> 00:20:20.200]  他聖經形容得很仔細
[00:20:20.200 --> 00:20:23.720]  在第25節
[00:20:23.720 --> 00:20:26.800]  那時候大兒子正在田裡
[00:20:26.800 --> 00:20:29.080]  他回來正在田裡
[00:20:29.080 --> 00:20:29.880]  他這樣說
[00:20:29.880 --> 00:20:31.840]  立刻想起另一幅圖畫
[00:20:31.840 --> 00:20:33.960]  那個大兒子在做什麼
[00:20:33.960 --> 00:20:37.320]  做個很辛勞的
[00:20:37.320 --> 00:20:40.600]  你覺得他像個大兒子嗎
[00:20:40.600 --> 00:20:43.960]  十點半聚會
[00:20:43.960 --> 00:20:46.000]  可能你八點半已經要回來了
[00:20:46.000 --> 00:20:47.280]  會不會是這樣
[00:20:47.280 --> 00:20:48.920]  或者勁擺隊那些
[00:20:48.920 --> 00:20:50.200]  回來收拾東西那些
[00:20:50.200 --> 00:20:51.760]  家輝那些
[00:20:51.760 --> 00:20:53.040]  家中那些
[00:20:53.040 --> 00:20:56.400]  很多服侍
[00:20:56.400 --> 00:20:57.360]  很多工作
[00:20:57.360 --> 00:20:59.400]  應該要去做的
[00:20:59.400 --> 00:21:00.360]  去做了
[00:21:00.360 --> 00:21:02.440]  正在田裡
[00:21:02.440 --> 00:21:03.480]  他回來
[00:21:03.480 --> 00:21:04.760]  離家不遠
[00:21:04.760 --> 00:21:06.880]  聽見作樂跳舞的聲音
[00:21:06.880 --> 00:21:08.440]  奇怪發生什麼事呢
[00:21:08.440 --> 00:21:09.480]  很少可的
[00:21:09.480 --> 00:21:11.120]  便叫一個僕人來
[00:21:11.120 --> 00:21:12.880]  問是什麼事
[00:21:12.880 --> 00:21:14.440]  他說你兄弟回來
[00:21:14.440 --> 00:21:17.280]  父親因他無災無病地回來
[00:21:17.280 --> 00:21:19.560]  把肥牛毒宰了
[00:21:19.560 --> 00:21:20.760]  哪怕節
[00:21:20.760 --> 00:21:25.120]  大兒子卻生氣不肯進去
[00:21:25.120 --> 00:21:28.680]  我想都不難理解
[00:21:28.680 --> 00:21:30.400]  不難理解這句話
[00:21:30.400 --> 00:21:33.120]  怎麼搞的
[00:21:33.120 --> 00:21:36.160]  這個爸爸也不是爸爸
[00:21:36.160 --> 00:21:40.640]  他不生氣不肯進去
[00:21:40.640 --> 00:21:42.840]  當然背後是嫉妒
[00:21:42.840 --> 00:21:43.640]  比較
[00:21:43.640 --> 00:21:45.760]  還有覺得沒理由這樣
[00:21:45.760 --> 00:21:49.200]  覺得老父對他不公平
[00:21:49.200 --> 00:21:51.960]  後來他爸爸出來跟他說
[00:21:51.960 --> 00:21:53.800]  勸他
[00:21:53.800 --> 00:21:54.480]  29節
[00:21:54.480 --> 00:21:55.640]  他對父親說
[00:21:55.640 --> 00:21:57.080]  我服侍你這麼多年
[00:21:57.080 --> 00:21:59.320]  從來沒有違背過你的命
[00:21:59.320 --> 00:22:00.880]  大家注意他的說法
[00:22:00.880 --> 00:22:02.840]  服侍你這麼多年
[00:22:02.840 --> 00:22:05.880]  你一個命令我都沒有違背過
[00:22:05.880 --> 00:22:07.080]  你卻怎樣
[00:22:07.080 --> 00:22:09.440]  並沒有給我一隻山羊羔
[00:22:09.440 --> 00:22:11.520]  叫我和朋友一同快樂
[00:22:11.520 --> 00:22:13.000]  特別對比
[00:22:13.000 --> 00:22:14.560]  之前是宰了一隻肥牛毒
[00:22:14.560 --> 00:22:16.000]  現在宰一隻山羊羔
[00:22:16.000 --> 00:22:17.400]  最好吃的
[00:22:17.400 --> 00:22:19.600]  當時後的家族裡
[00:22:19.600 --> 00:22:21.400]  還有最便宜的
[00:22:21.400 --> 00:22:22.840]  那兩隻一起拼
[00:22:22.840 --> 00:22:25.120]  你看到他有一種很強烈的比較
[00:22:25.120 --> 00:22:26.080]  很強烈的
[00:22:26.080 --> 00:22:27.480]  覺得有沒有理由
[00:22:27.480 --> 00:22:29.360]  我這樣聽你的話
[00:22:29.360 --> 00:22:32.320]  居然都不及兒子回來撒嬌一下
[00:22:32.320 --> 00:22:33.160]  他沒有撒嬌
[00:22:33.160 --> 00:22:34.160]  你這樣抱著他
[00:22:34.160 --> 00:22:38.320]  這樣當然很不服氣
[00:22:38.320 --> 00:22:40.000]  很不服氣
[00:22:40.000 --> 00:22:42.160]  他說
[00:22:42.160 --> 00:22:44.080]  他甚至說
[00:22:44.080 --> 00:22:46.480]  但你這個兒子和娼妓
[00:22:46.480 --> 00:22:47.720]  吞盡了你的產業
[00:22:47.720 --> 00:22:49.440]  你聽到那些醋味嗎
[00:22:49.440 --> 00:22:52.560]  你這個兒子這樣說話
[00:22:52.560 --> 00:22:53.480]  即是怎樣
[00:22:53.480 --> 00:22:55.320]  都不放我弟弟
[00:22:55.320 --> 00:22:55.920]  是不是
[00:22:55.920 --> 00:22:59.440]  你這個兒子吞盡了你和娼妓
[00:22:59.440 --> 00:23:00.560]  大家注意
[00:23:00.560 --> 00:23:03.000]  他前面沒有說他的嫖妓
[00:23:03.000 --> 00:23:04.080]  可能有
[00:23:04.080 --> 00:23:06.200]  不過起碼這個不是焦點
[00:23:06.200 --> 00:23:07.760]  無論他是誇張法
[00:23:07.760 --> 00:23:09.240]  無論他是加鹽加醋
[00:23:09.240 --> 00:23:10.360]  無論他想像好
[00:23:10.360 --> 00:23:13.360]  他都一定是將弟弟說得很差很壞
[00:23:13.360 --> 00:23:14.880]  是沒有人像他那麼壞
[00:23:14.880 --> 00:23:17.400]  他和娼妓吞盡了你的產業
[00:23:17.400 --> 00:23:18.560]  你的兒子
[00:23:18.560 --> 00:23:20.680]  這樣說
[00:23:20.680 --> 00:23:21.960]  他一回來
[00:23:21.960 --> 00:23:23.440]  你問他宰了一隻肥牛毒
[00:23:23.440 --> 00:23:25.000]  他專門說這個
[00:23:25.000 --> 00:23:28.560]  即是對比他想要的山羊膏都沒有
[00:23:28.560 --> 00:23:30.360]  他這樣的說法
[00:23:30.360 --> 00:23:32.080]  是很強烈的
[00:23:32.080 --> 00:23:34.040]  你會聞到那股什麼味
[00:23:34.040 --> 00:23:35.360]  即是醋
[00:23:35.360 --> 00:23:36.520]  那種的鬥忌
[00:23:36.520 --> 00:23:37.480]  那種的比較
[00:23:37.480 --> 00:23:39.160]  那種的有沒有搞錯
[00:23:39.160 --> 00:23:41.680]  那種的很憤怒很生氣
[00:23:41.680 --> 00:23:43.440]  因為他背後有一個想法
[00:23:43.440 --> 00:23:44.280]  那個想法就是
[00:23:44.280 --> 00:23:46.040]  我服侍了你這麼多年
[00:23:46.040 --> 00:23:50.360]  一句話我都沒有托你手肘
[00:23:50.360 --> 00:23:53.640]  你居然這樣對我
[00:23:53.640 --> 00:23:55.160]  所以
[00:23:55.160 --> 00:23:56.400]  那個大哥
[00:23:56.400 --> 00:23:59.200]  那個大兒子的問題在哪裡呢
[00:23:59.200 --> 00:24:00.600]  大兒子的問題
[00:24:00.600 --> 00:24:03.760]  他當他爸爸是老闆
[00:24:03.760 --> 00:24:06.920]  當他自己是打工
[00:24:06.920 --> 00:24:09.520]  打工都有工價的
[00:24:09.520 --> 00:24:10.640]  我做得這麼勤力
[00:24:10.640 --> 00:24:12.720]  你起碼給我一些我應該得的東西
[00:24:12.720 --> 00:24:14.360]  我應該得的東西
[00:24:14.360 --> 00:24:16.680]  他覺得我應該得的東西他得不到
[00:24:16.680 --> 00:24:19.400]  這個就是他那個痛苦的地方
[00:24:19.400 --> 00:24:20.920]  所以有人就說
[00:24:20.920 --> 00:24:24.320]  那個小兒子在遠方是浪子
[00:24:24.320 --> 00:24:27.640]  那個大兒子在家裡同樣是另一個浪子
[00:24:27.640 --> 00:24:28.600]  這句話其實
[00:24:28.600 --> 00:24:30.800]  我相信我們不難理解
[00:24:30.800 --> 00:24:32.880]  不難明白的
[00:24:32.880 --> 00:24:35.680]  所以天父的著眼點
[00:24:35.680 --> 00:24:36.440]  除了說
[00:24:36.440 --> 00:24:38.680]  不是如果我們是犯錯的話
[00:24:38.680 --> 00:24:40.280]  如果我們遠離他的話
[00:24:40.280 --> 00:24:41.800]  他不是我們想
[00:24:41.800 --> 00:24:43.080]  我們覺得完全
[00:24:43.080 --> 00:24:44.480]  對那個大兒子來說
[00:24:44.480 --> 00:24:46.080]  他不想他的子女
[00:24:46.080 --> 00:24:48.120]  好像奴僕那樣服侍他
[00:24:48.120 --> 00:24:50.760]  為了想拿到一些東西
[00:24:50.760 --> 00:24:52.680]  得到無論是肯定
[00:24:52.680 --> 00:24:55.160]  無論是得到他的好處
[00:24:55.160 --> 00:24:59.000]  或者得到任何的權利
[00:24:59.000 --> 00:25:01.920]  奴僕的心和兒子的心
[00:25:01.920 --> 00:25:03.720]  最大的差異是什麼呢
[00:25:03.720 --> 00:25:05.120]  一個是用身份
[00:25:05.120 --> 00:25:06.440]  我是這個身份
[00:25:06.440 --> 00:25:09.760]  我可以繼承父親的產業
[00:25:09.760 --> 00:25:11.240]  奴僕的心就是說
[00:25:11.240 --> 00:25:12.000]  我要賺
[00:25:12.000 --> 00:25:13.080]  我要憑努力
[00:25:13.080 --> 00:25:15.360]  我要憑我不要犯錯
[00:25:15.360 --> 00:25:18.480]  我要做所有老闆叫我做足的事情
[00:25:18.480 --> 00:25:19.680]  我計算好了
[00:25:19.680 --> 00:25:21.280]  這麼多個小時
[00:25:21.280 --> 00:25:22.240]  這麼多個時辰
[00:25:22.240 --> 00:25:22.840]  計算好了
[00:25:22.840 --> 00:25:23.600]  我應該可以的
[00:25:23.600 --> 00:25:24.960]  拿回來
[00:25:24.960 --> 00:25:26.720]  兩個不同就是這樣
[00:25:26.720 --> 00:25:29.800]  所以天父他對他的大兒子
[00:25:29.800 --> 00:25:31.840]  其實他的心懷是什麼呢
[00:25:31.840 --> 00:25:35.000]  你不要當你自己是傭人
[00:25:35.000 --> 00:25:37.080]  你不是奴隸
[00:25:37.080 --> 00:25:40.800]  你是我的兒子
[00:25:40.800 --> 00:25:43.640]  所以這個父親跟他說
[00:25:43.640 --> 00:25:46.320]  他說兒啊
[00:25:46.320 --> 00:25:49.080]  你常和我同在
[00:25:49.080 --> 00:25:51.560]  我一切所有的都是你的
[00:25:51.560 --> 00:25:53.240]  這個說話令我想了很久
[00:25:53.240 --> 00:25:56.040]  其實家產已經分了
[00:25:56.040 --> 00:25:56.760]  分了他兩個
[00:25:56.760 --> 00:25:58.800]  其實應該他也有他的家產
[00:25:58.800 --> 00:26:00.200]  可能他爸爸還在生
[00:26:00.200 --> 00:26:01.040]  跟他一起住
[00:26:01.040 --> 00:26:03.080]  他暫時還沒有權利可以用自己
[00:26:03.080 --> 00:26:04.000]  不知道是不是這樣
[00:26:04.000 --> 00:26:05.760]  這個還沒有研究得很清楚
[00:26:05.760 --> 00:26:06.560]  總而言之
[00:26:06.560 --> 00:26:07.480]  他爸爸就說
[00:26:07.480 --> 00:26:09.160]  我和你時世在一起的
[00:26:09.160 --> 00:26:12.520]  我一切的東西都是你的了
[00:26:12.520 --> 00:26:14.080]  為什麼你都不明白我呢
[00:26:14.080 --> 00:26:15.120]  他就說
[00:26:15.120 --> 00:26:16.520]  我只善你這一個兄弟
[00:26:16.520 --> 00:26:17.360]  是死而復活
[00:26:17.360 --> 00:26:18.480]  失而又得的
[00:26:18.480 --> 00:26:19.520]  這個重複說
[00:26:19.520 --> 00:26:21.800]  這句說話前面已經說過
[00:26:21.800 --> 00:26:25.280]  所以你應該歡喜和快樂的
[00:26:25.280 --> 00:26:27.000]  大兒子不明白
[00:26:27.000 --> 00:26:31.440]  老父的歡宏、饒恕的心
[00:26:31.440 --> 00:26:33.600]  他時時和爸爸在一起
[00:26:33.600 --> 00:26:37.600]  不過不能夠享受和父的在一起
[00:26:37.600 --> 00:26:39.360]  他為了一頭山羊羔
[00:26:39.360 --> 00:26:40.800]  心存怒氣
[00:26:40.800 --> 00:26:43.280]  他認為爸爸是一個暴君
[00:26:43.280 --> 00:26:44.840]  小兒子背逆犯罪
[00:26:44.840 --> 00:26:45.880]  成為浪子
[00:26:45.880 --> 00:26:48.600]  他爸爸在父的慈愛和恩典裡面
[00:26:48.600 --> 00:26:51.320]  同樣成為一個浪子
[00:26:51.320 --> 00:26:54.720]  耶穌說這個比喻
[00:26:54.720 --> 00:26:57.840]  其實之前還有一個處境
[00:26:57.840 --> 00:27:00.840]  看回第十五章第一節和第二節的記載
[00:27:00.840 --> 00:27:02.760]  就是有些罪人和罪人
[00:27:02.760 --> 00:27:04.680]  想靠近耶穌聽祂的講道
[00:27:04.680 --> 00:27:05.520]  很親近祂
[00:27:05.520 --> 00:27:07.120]  耶穌和他們很親近
[00:27:07.120 --> 00:27:08.480]  誰知道有些法尼塞人
[00:27:08.480 --> 00:27:09.840]  有些文士看到
[00:27:09.840 --> 00:27:11.320]  就在旁邊議論紛紛
[00:27:11.320 --> 00:27:12.560]  就說有沒有搞錯
[00:27:12.560 --> 00:27:14.400]  你和那些罪人在一起
[00:27:14.400 --> 00:27:15.880]  在這樣之下
[00:27:15.880 --> 00:27:18.080]  耶穌才說這三個比喻
[00:27:18.080 --> 00:27:19.520]  如果這樣看的話
[00:27:19.520 --> 00:27:21.080]  耶穌說小兒子
[00:27:21.080 --> 00:27:21.920]  說大兒子
[00:27:21.920 --> 00:27:23.480]  特別是說大兒子的時候
[00:27:23.480 --> 00:27:26.040]  我們應該可以理解
[00:27:26.040 --> 00:27:29.320]  他是對著那些法尼塞人說的
[00:27:29.320 --> 00:27:32.680]  因為他們是一些很敬虔的人
[00:27:32.680 --> 00:27:33.320]  當代
[00:27:33.320 --> 00:27:34.600]  敬虔是沒有問題的
[00:27:34.600 --> 00:27:35.560]  很好的
[00:27:35.560 --> 00:27:36.480]  遵守律法
[00:27:36.480 --> 00:27:38.120]  不單止遵守律法
[00:27:38.120 --> 00:27:41.640]  他們為了要將律法那些不清楚的地方
[00:27:41.640 --> 00:27:42.840]  搞清楚
[00:27:42.840 --> 00:27:45.720]  寫了六百多條那些具體的行為
[00:27:45.720 --> 00:27:47.280]  譬如說守安息日
[00:27:47.280 --> 00:27:48.280]  那怎麼叫守呢
[00:27:48.280 --> 00:27:49.240]  怎麼叫不守呢
[00:27:49.240 --> 00:27:50.160]  走那麼遠
[00:27:50.160 --> 00:27:51.320]  就叫做守了
[00:27:51.320 --> 00:27:52.800]  過了就是不守安息日了
[00:27:52.800 --> 00:27:54.320]  就是等完工作
[00:27:54.320 --> 00:27:55.960]  就是做很多條文
[00:27:55.960 --> 00:27:57.960]  就是做一條、兩條、三條、四條
[00:27:57.960 --> 00:27:59.200]  六百多條都加在一起
[00:27:59.200 --> 00:28:05.680]  那就是一個表達對神的那種的忠心
[00:28:05.680 --> 00:28:07.560]  其實這樣都沒有問題的
[00:28:07.560 --> 00:28:10.760]  不過如果是用那種奴僕的心
[00:28:10.760 --> 00:28:11.960]  奴隸的心
[00:28:11.960 --> 00:28:17.320]  為了做足這些事而贊取神那種的歡喜
[00:28:17.320 --> 00:28:19.240]  還有就是讚賞的話
[00:28:19.240 --> 00:28:20.360]  獎賞的話
[00:28:20.360 --> 00:28:23.680]  這個就變成是奴僕的心
[00:28:23.680 --> 00:28:24.720]  天父著眼的
[00:28:24.720 --> 00:28:25.760]  不是他的子女
[00:28:25.760 --> 00:28:29.000]  好像奴僕那樣去服侍他
[00:28:29.000 --> 00:28:32.360]  然後再問我應得的是哪裡
[00:28:32.360 --> 00:28:33.760]  其實天父想我們怎樣呢
[00:28:33.760 --> 00:28:34.960]  服侍他的時候
[00:28:34.960 --> 00:28:37.080]  無論你是做什麼服侍也好
[00:28:37.080 --> 00:28:38.120]  你傳福音也好
[00:28:38.120 --> 00:28:39.480]  你去探訪也好
[00:28:39.480 --> 00:28:40.360]  你奉獻也好
[00:28:40.360 --> 00:28:41.120]  回來收拾桌子
[00:28:41.120 --> 00:28:42.240]  回來收拾椅子也好
[00:28:42.240 --> 00:28:43.240]  什麼都好
[00:28:43.240 --> 00:28:47.360]  其實他的心是怎樣的呢
[00:28:47.360 --> 00:28:48.280]  真是太好了
[00:28:48.280 --> 00:28:50.000]  我可以服侍神
[00:28:50.000 --> 00:28:51.040]  我真是太好了
[00:28:51.040 --> 00:28:52.160]  有機會
[00:28:52.160 --> 00:28:52.960]  我真是太好了
[00:28:52.960 --> 00:28:54.320]  可以這麼早回來
[00:28:54.320 --> 00:28:55.000]  我真是太好了
[00:28:55.000 --> 00:28:58.160]  可以這麼遲才走
[00:28:58.160 --> 00:28:59.720]  行不行啊
[00:28:59.720 --> 00:29:00.840]  很大的挑戰
[00:29:00.840 --> 00:29:02.640]  但其實就是這樣
[00:29:02.640 --> 00:29:03.600]  真是太好了
[00:29:03.600 --> 00:29:04.520]  我可以這樣
[00:29:04.520 --> 00:29:06.600]  跟另外一個人住在一起
[00:29:06.600 --> 00:29:08.240]  可以明白他
[00:29:08.240 --> 00:29:10.040]  可以跟他一起去服侍工作
[00:29:10.040 --> 00:29:13.800]  看見很多生命的改變
[00:29:13.800 --> 00:29:14.280]  好了
[00:29:14.280 --> 00:29:16.120]  第三個我想講的就是
[00:29:16.120 --> 00:29:21.040]  真是看看這位父親是怎樣的
[00:29:21.040 --> 00:29:22.520]  他對他的小兒子
[00:29:22.520 --> 00:29:24.440]  我覺得第20節
[00:29:24.440 --> 00:29:26.720]  是形容得最透徹的
[00:29:26.720 --> 00:29:28.480]  《一節聖經》
[00:29:28.480 --> 00:29:32.080]  第20節是講那個兒子回來
[00:29:32.080 --> 00:29:35.560]  然後那個焦點就去了這個爸爸那裡
[00:29:35.560 --> 00:29:37.720]  講了很多這個小兒子的狀況
[00:29:37.720 --> 00:29:39.720]  第20節就說
[00:29:39.720 --> 00:29:40.840]  他說
[00:29:40.840 --> 00:29:43.720]  於是起來往他父親那裡去
[00:29:43.720 --> 00:29:45.440]  相離還遠
[00:29:45.440 --> 00:29:48.040]  他父親漢健就動了慈心
[00:29:48.040 --> 00:29:50.040]  跑去抱著他的頸項
[00:29:50.040 --> 00:29:51.920]  連連與他親嘴
[00:29:51.920 --> 00:29:54.200]  這裡一連講了五個動詞
[00:29:54.200 --> 00:29:55.920]  形容爸爸的
[00:29:55.920 --> 00:29:57.880]  怎樣形容他
[00:29:57.880 --> 00:29:59.680]  漢健
[00:29:59.680 --> 00:30:00.720]  動了慈心
[00:30:00.720 --> 00:30:02.640]  這個只是連文的那個字
[00:30:02.640 --> 00:30:03.000]  OK
[00:30:03.000 --> 00:30:04.720]  動了慈心
[00:30:04.720 --> 00:30:08.000]  跑去抱著他
[00:30:08.000 --> 00:30:10.880]  連連與他親嘴
[00:30:10.880 --> 00:30:11.920]  嘩
[00:30:11.920 --> 00:30:14.280]  你發覺這些形容
[00:30:14.280 --> 00:30:17.920]  特別耶穌的教導不是寫而是講的
[00:30:17.920 --> 00:30:18.360]  OK
[00:30:18.360 --> 00:30:20.560]  當日其實很少文字的
[00:30:20.560 --> 00:30:21.960]  全部都是口傳的
[00:30:21.960 --> 00:30:24.280]  所以他講的時候其實是很緊湊的
[00:30:24.280 --> 00:30:25.920]  就是五句話
[00:30:25.920 --> 00:30:27.480]  是合在一起講的
[00:30:27.480 --> 00:30:28.560]  是很緊湊的
[00:30:28.560 --> 00:30:29.720]  好像給人的印象就是
[00:30:29.720 --> 00:30:30.040]  嘩
[00:30:30.040 --> 00:30:32.200]  這個爸爸真的沒有禮儀
[00:30:32.200 --> 00:30:33.120]  因為
[00:30:33.120 --> 00:30:34.680]  做長輩
[00:30:34.680 --> 00:30:37.360]  其實是你要跑過去迎照晚輩
[00:30:37.360 --> 00:30:38.920]  後輩其實是很少見的
[00:30:38.920 --> 00:30:40.200]  在當日的社會裡面
[00:30:40.200 --> 00:30:42.200]  是在講他那種心腸
[00:30:42.200 --> 00:30:44.480]  他相離還遠
[00:30:44.480 --> 00:30:45.000]  就怎樣呢
[00:30:45.000 --> 00:30:46.120]  就是漢健了
[00:30:46.120 --> 00:30:47.560]  所以他這樣形容
[00:30:47.560 --> 00:30:50.000]  是想告訴我們
[00:30:50.000 --> 00:30:52.360]  這位爸爸不是
[00:30:52.360 --> 00:30:53.760]  突然之間很熱
[00:30:53.760 --> 00:30:54.640]  出去休息
[00:30:54.640 --> 00:30:55.480]  咦
[00:30:55.480 --> 00:30:57.680]  忽然間見到兒子回來
[00:30:57.680 --> 00:30:59.040]  而是在講什麼
[00:30:59.040 --> 00:31:01.000]  就是他根本就在家門口
[00:31:01.000 --> 00:31:02.880]  天天都在望穿秋水
[00:31:02.880 --> 00:31:03.960]  兒子何時回來
[00:31:03.960 --> 00:31:04.760]  兒子何時回來
[00:31:04.760 --> 00:31:06.360]  兒子何時回來
[00:31:06.360 --> 00:31:07.840]  嗯
[00:31:07.840 --> 00:31:10.200]  第一個比喻
[00:31:10.200 --> 00:31:12.080]  講失陽的比喻
[00:31:12.080 --> 00:31:14.160]  其實他用了一些說法
[00:31:14.160 --> 00:31:15.160]  就是說
[00:31:15.160 --> 00:31:18.040]  那個人扔下那九十九隻
[00:31:18.040 --> 00:31:19.320]  努力去找那隻
[00:31:19.320 --> 00:31:20.160]  不見了那隻
[00:31:20.160 --> 00:31:21.320]  就是說
[00:31:21.320 --> 00:31:23.680]  那個不見了的羊
[00:31:23.680 --> 00:31:25.760]  他怎樣努力找回來
[00:31:25.760 --> 00:31:27.360]  不見了錢的比喻
[00:31:27.360 --> 00:31:28.560]  就是講那個婦人
[00:31:28.560 --> 00:31:29.640]  那個錢不見了
[00:31:29.640 --> 00:31:31.600]  講她打燈點燈
[00:31:31.600 --> 00:31:32.440]  打掃家裡
[00:31:32.440 --> 00:31:33.360]  細細地找
[00:31:33.360 --> 00:31:34.200]  終於找回來了
[00:31:34.200 --> 00:31:36.400]  就是說她很努力找他回來
[00:31:36.400 --> 00:31:37.240]  但是呢
[00:31:37.240 --> 00:31:38.840]  這個兒子走了
[00:31:38.840 --> 00:31:40.360]  聖經就沒有講
[00:31:40.360 --> 00:31:44.680]  兒子的爸爸很努力地找他回來
[00:31:44.680 --> 00:31:46.000]  沒有講
[00:31:46.000 --> 00:31:48.400]  是不是他不著意呢
[00:31:48.400 --> 00:31:49.040]  他不是
[00:31:49.040 --> 00:31:50.080]  其實我覺得
[00:31:50.080 --> 00:31:53.520]  其實他將那個爸爸的心情
[00:31:53.520 --> 00:31:54.600]  放在後面
[00:31:54.600 --> 00:31:56.680]  就是當他見到兒子回來的時候
[00:31:56.680 --> 00:31:57.280]  那些反應
[00:31:57.280 --> 00:31:59.160]  剛才他讀的那節聖經
[00:31:59.160 --> 00:32:01.800]  那幾個動作
[00:32:01.800 --> 00:32:04.240]  代表的那個反應
