
[00:00:00.000 --> 00:00:04.820]  過去這麼多年,今年我們慶祝成立15週年
[00:16:35.740 --> 00:16:37.980]  和完成教會使命的活動
[00:16:37.980 --> 00:16:41.380]  變成教會的一些program
[00:16:41.380 --> 00:16:42.380]  成爲教會的program就是
[00:16:42.380 --> 00:16:45.100]  你每年都要搞 經常都要去做
[00:16:45.100 --> 00:16:47.300]  很容易忘記了
[00:16:47.300 --> 00:16:48.740]  爲什麼我們要搞這個活動
[00:16:48.740 --> 00:16:52.460]  目的是什麼 原因是什麼
[00:16:52.460 --> 00:16:55.020]  所以如果我們的教會要繼續向前走
[00:16:55.020 --> 00:16:58.620]  要繼續發展 要繼續向前的話
[00:16:58.620 --> 00:17:01.500]  聽兄姐妹 我們必須要很留心
[00:17:01.500 --> 00:17:04.420]  外面社會的發展是怎麼樣
[00:17:04.420 --> 00:17:07.620]  現在的潮流文化有什麼改變
[00:17:07.620 --> 00:17:09.820]  然後我們才能夠按照那個情況
[00:17:09.820 --> 00:17:13.580]  去調節我們的時工
[00:17:13.580 --> 00:17:15.660]  安排不同的活動
[00:17:15.660 --> 00:17:17.420]  這樣才能夠有效地完成
[00:17:17.420 --> 00:17:20.300]  上帝交付給我們的使命
[00:17:20.300 --> 00:17:21.180]  正如我剛纔說的
[00:17:21.180 --> 00:17:23.020]  如果我們真的眷戀着
[00:17:23.020 --> 00:17:24.940]  教會過往的一些成就
[00:17:24.940 --> 00:17:27.580]  哇 多好啊
[00:17:27.580 --> 00:17:30.260]  讓我們自己活在快樂的回憶當中
[00:17:30.260 --> 00:17:31.540]  這個呢
[00:17:31.540 --> 00:17:33.620]  是一個不太好的signal
[00:17:33.620 --> 00:17:36.180]  我在想 如果每次我上class 101
[00:17:36.180 --> 00:17:39.860]  講來講去都是回點開始的時候的故事
[00:17:39.860 --> 00:17:41.900]  沒有新的東西加入的時候
[00:17:41.900 --> 00:17:44.060]  我會覺得這是一個signal
[00:17:44.060 --> 00:17:46.020]  一個信號 告訴我們
[00:17:46.020 --> 00:17:48.620]  教會已經開始殷存
[00:17:48.620 --> 00:17:53.220]  教會已經開始呆滯不前
[00:17:53.220 --> 00:17:56.180]  我們必須要很警覺
[00:17:56.180 --> 00:17:59.620]  同樣 除了成功的經驗會影響我們之外
[00:17:59.620 --> 00:18:02.700]  失敗的經歷
[00:18:02.700 --> 00:18:05.100]  大家有沒有發覺會變成一些鬼魅
[00:18:05.100 --> 00:18:07.900]  鬼魅還是鬼魅 或者鬼魂
[00:18:07.900 --> 00:18:10.700]  好像鬼一樣 經常來恐嚇我們
[00:18:10.700 --> 00:18:12.300]  爲什麼 哇
[00:18:12.300 --> 00:18:14.500]  原來不行的 我做不到的
[00:18:14.500 --> 00:18:16.020]  I fail
[00:18:16.020 --> 00:18:17.940]  I fail this time, I fail that time
[00:18:17.940 --> 00:18:21.180]  So I'll fail in the future too
[00:18:21.180 --> 00:18:22.660]  這個不行 那個不行 做不到的了
[00:18:22.660 --> 00:18:25.100]  我以後都不是很行
[00:18:25.100 --> 00:18:30.700]  於是我們不敢再嘗試有什麼新的事
[00:18:30.700 --> 00:18:35.900]  去年2015年 過了三天
[00:18:35.900 --> 00:18:39.380]  去年2015年年頭 我們搞了一個新的事故
[00:18:39.380 --> 00:18:42.220]  大家知道是什麼嗎
[00:18:42.220 --> 00:18:44.340]  Playhouse
[00:18:44.340 --> 00:18:46.140]  我們Playhouse開始的時候
[00:18:46.140 --> 00:18:46.940]  我們有很大的期望
[00:18:46.940 --> 00:18:49.620]  我帶了很多弟兄姊妹去參觀不同的教會
[00:18:49.620 --> 00:18:51.860]  我給Apostle Presley一個很艱鉅的任務
[00:18:51.860 --> 00:18:53.620]  我說我要做得好過所有的
[00:18:53.620 --> 00:18:56.020]  你幫我搞定它吧
[00:18:56.020 --> 00:18:58.300]  挺難的
[00:18:58.300 --> 00:19:00.180]  他又不出聲 我就做吧
[00:19:00.180 --> 00:19:03.100]  我告訴大家
[00:19:03.100 --> 00:19:04.860]  爲什麼我們要做這個計劃
[00:19:04.860 --> 00:19:06.700]  因爲我留意到在我們社區裏面
[00:19:06.700 --> 00:19:09.100]  越來越多stay at home媽媽
[00:19:09.100 --> 00:19:11.740]  留在我們家裏面照顧小朋友的人
[00:19:11.740 --> 00:19:14.900]  我們教會也很多
[00:19:14.900 --> 00:19:17.820]  這些媽媽每天對着小孩其實很慘的
[00:19:17.820 --> 00:19:20.380]  所有的注意力100%對着小朋友
[00:19:20.380 --> 00:19:22.820]  很多媽媽都會瘋狂
[00:19:22.820 --> 00:19:23.940]  我們覺得 咦
[00:19:23.940 --> 00:19:26.020]  曾經有教會有其他的單位
[00:19:26.020 --> 00:19:27.500]  我們在摩洛裏面也見到
[00:19:27.500 --> 00:19:29.620]  那些媽媽帶着小朋友去玩
[00:19:29.620 --> 00:19:30.740]  又不需要很多人力
[00:19:30.740 --> 00:19:33.660]  但是讓媽媽有些透氣的機會
[00:19:33.660 --> 00:19:35.380]  還有在玩的當中
[00:19:35.380 --> 00:19:36.300]  媽媽可以聊天
[00:19:36.300 --> 00:19:38.860]  小孩可以有更大活動的空間
[00:19:38.860 --> 00:19:41.260]  跟其他小朋友有互動
[00:19:41.260 --> 00:19:43.100]  應該能夠服侍他們
[00:19:43.100 --> 00:19:44.660]  而且我們經常說
[00:19:44.660 --> 00:19:46.380]  特別我們Millpeters這個campus
[00:19:46.380 --> 00:19:48.980]  很多弟兄姊妹要請的人都請了
[00:19:48.980 --> 00:19:51.140]  但是那些我們不認識的怎麼請回來呢
[00:19:51.140 --> 00:19:52.540]  這個能夠服侍社區
[00:19:52.540 --> 00:19:54.300]  就能夠將這些人帶到教會當中
[00:19:54.300 --> 00:19:56.140]  這是我們的想象 我們的設計
[00:19:56.140 --> 00:20:00.540]  於是我們就用了很多時間精力去安排計劃
[00:20:00.540 --> 00:20:02.820]  但是我先講一兩次 在開始的時間
[00:20:02.820 --> 00:20:05.420]  自己人都不來
[00:20:05.420 --> 00:20:08.420]  OK 自己人都沒有什麼機會出現
[00:20:08.420 --> 00:20:09.740]  每一次的時候 有沒有新朋友
[00:20:09.740 --> 00:20:13.380]  有 三個 兩個 兩個 三個
[00:20:13.380 --> 00:20:15.100]  開始的那幾個月
[00:20:15.100 --> 00:20:16.580]  來來去去
[00:20:16.580 --> 00:20:19.340]  都是十幾個人來參加我們的小組
[00:20:19.340 --> 00:20:23.860]  十幾個小朋友來參加我們的playhouse
[00:20:23.860 --> 00:20:26.620]  有了二十個 我們已經很開心很快樂
[00:20:26.620 --> 00:20:31.060]  做了半年 似乎都是這樣
[00:20:31.060 --> 00:20:33.020]  是不是應該放棄呢
[00:20:33.020 --> 00:20:34.620]  是不是我們做不來呢
[00:20:34.620 --> 00:20:39.660]  這個is not for us
[00:20:39.660 --> 00:20:41.740]  不過感謝主
[00:20:41.740 --> 00:20:44.100]  師母 帕瑟比斯拉和幾個姐妹
[00:20:44.100 --> 00:20:47.260]  她們都不是那麼容易放棄的人
[00:20:47.260 --> 00:20:48.660]  於是她們收集所有的data
[00:20:48.660 --> 00:20:50.540]  所有的資料去分析研究
[00:20:50.540 --> 00:20:52.620]  爲什麼那些人不會來呢
[00:20:52.620 --> 00:20:54.740]  怎麼會找到新朋友來呢
[00:20:54.740 --> 00:20:55.700]  我記得有一個星期
[00:20:55.700 --> 00:20:59.220]  師母一個人拿着牌子去公共園園
[00:20:59.220 --> 00:21:02.900]  Millpeters 擺在檔口 排蛋象
[00:21:02.900 --> 00:21:06.180]  接着那個星期 帕瑟比斯拉跟着我一起去
[00:21:06.180 --> 00:21:08.580]  看資料上 上個月
[00:21:08.580 --> 00:21:10.500]  去年一月開始的這個
[00:21:10.500 --> 00:21:11.540]  上個月十二月
[00:21:11.540 --> 00:21:14.180]  我們慶祝Christmas的時候
[00:21:14.180 --> 00:21:15.340]  五十幾個小朋友
[00:21:15.340 --> 00:21:18.500]  加上家長一百多人
[00:21:18.500 --> 00:21:21.700]  來參加我們的playhouse
[00:21:21.700 --> 00:21:23.940]  Amen
[00:21:23.940 --> 00:21:26.500]  感謝 讚美主
[00:21:26.500 --> 00:21:29.060]  如果我們因爲開始的時候不行
[00:21:29.060 --> 00:21:29.940]  不成功
[00:21:29.940 --> 00:21:31.140]  算了 我們也不行了
[00:21:31.140 --> 00:21:32.260]  我們去另一個教會
[00:21:32.260 --> 00:21:33.260]  那些playgroup好過
[00:21:33.260 --> 00:21:37.500]  我們自己教會那個不行
[00:21:37.500 --> 00:21:39.380]  我們永遠沒辦法
[00:21:39.380 --> 00:21:45.580]  有突破 有發展
[00:21:45.580 --> 00:21:46.740]  Dr. Jacky 告訴我們
[00:21:46.740 --> 00:21:48.420]  其實在我們Millpeters
[00:21:48.420 --> 00:21:50.260]  單單在Millpeters的campus
[00:21:50.260 --> 00:21:53.620]  就有七十個媽媽
[00:21:53.620 --> 00:21:54.500]  Stay home mom
[00:21:54.500 --> 00:21:57.820]  在家裏面照顧小朋友
[00:21:57.820 --> 00:21:58.620]  如果你是其中一個
[00:21:58.620 --> 00:22:00.220]  我挑戰你
[00:22:00.220 --> 00:22:03.100]  回來幫忙
[00:22:03.100 --> 00:22:05.620]  不單單讓你有個串錫的機會
[00:22:05.620 --> 00:22:07.140]  但肯定有機會認識一下
[00:22:07.140 --> 00:22:08.300]  我們社區裏面
[00:22:08.300 --> 00:22:09.940]  一些不同種族的人
[00:22:09.940 --> 00:22:11.500]  師母告訴我們
[00:22:11.500 --> 00:22:12.660]  現在很多是什麼呢
[00:22:12.660 --> 00:22:14.820]  不只是中國人
[00:22:14.820 --> 00:22:16.340]  廣東話 國語
[00:22:16.340 --> 00:22:18.700]  有蘇聯的 有印度的
[00:22:18.700 --> 00:22:21.500]  有西班牙的
[00:22:21.500 --> 00:22:23.020]  所有的族羣
[00:22:23.020 --> 00:22:26.580]  當然中國人也佔大部分
[00:22:26.580 --> 00:22:30.100]  這些就是我們要去reach的對象
[00:22:30.100 --> 00:22:31.780]  我鼓勵大家一起回來
[00:22:31.780 --> 00:22:33.820]  去幫忙
[00:22:33.820 --> 00:22:35.460]  不單單讓你自己可以休息
[00:22:35.460 --> 00:22:37.820]  也可以在很casual的環境裏面
[00:22:37.820 --> 00:22:39.620]  認識新朋友
[00:22:39.620 --> 00:22:41.620]  You never know
[00:22:41.620 --> 00:22:45.500]  在這些casual的認識當中
[00:22:45.500 --> 00:22:47.660]  你能夠有機會很自然地
[00:22:47.660 --> 00:22:49.940]  分享你的信仰 請他們回教會
[00:22:49.940 --> 00:22:51.540]  我們同步開始
[00:22:51.540 --> 00:22:53.380]  他們的地方很小
[00:22:53.380 --> 00:22:56.980]  2 to 1只能坐40人
[00:22:56.980 --> 00:22:58.740]  但每次有二十多人蔘加
[00:22:58.740 --> 00:22:59.780]  我們感謝主
[00:22:59.780 --> 00:23:01.220]  他們已經帶了好幾個family
[00:23:01.220 --> 00:23:02.940]  參加他們星期天的崇拜
[00:23:02.940 --> 00:23:04.420]  不單如此
[00:23:04.420 --> 00:23:07.540]  已經有人因爲這樣的緣故信耶穌
[00:23:07.540 --> 00:23:10.940]  感謝讚美神
[00:23:10.940 --> 00:23:12.700]  所以不要被那些不愉快
[00:23:12.700 --> 00:23:14.020]  失敗的經驗
[00:23:14.020 --> 00:23:18.580]  阻礙我們不敢有突破
[00:23:18.580 --> 00:23:23.180]  不敢嘗試一些新的工作
[00:23:23.180 --> 00:23:25.100]  如果你
[00:23:25.100 --> 00:23:26.980]  好像剛纔
[00:23:26.980 --> 00:23:31.100]  Craig Grosser那本書裏面所講
[00:23:31.100 --> 00:23:32.380]  你不是有心的
[00:23:32.380 --> 00:23:34.100]  因爲life is difficult
[00:23:34.100 --> 00:23:35.180]  現在做人很辛苦
[00:23:35.180 --> 00:23:36.580]  生活很困難
[00:23:36.580 --> 00:23:37.980]  你不是有心的
[00:23:37.980 --> 00:23:39.780]  但是不經意地
[00:23:39.780 --> 00:23:43.100]  你現在變成一個全時間的爸爸
[00:23:43.100 --> 00:23:45.380]  全時間的媽媽
[00:23:45.380 --> 00:23:47.740]  全時間的工程師
[00:23:47.740 --> 00:23:49.740]  全時間的護士
[00:23:49.740 --> 00:23:53.500]  全時間的whatever專業人士
[00:23:53.500 --> 00:23:57.780]  但卻變成了一個部分時間的基督徒
[00:23:57.780 --> 00:24:01.700]  耶穌基督的跟隨者
[00:24:01.700 --> 00:24:02.860]  求神憐憫我們
[00:24:02.860 --> 00:24:05.540]  我希望神的靈感動你
[00:24:05.540 --> 00:24:09.100]  神不希望你做一個
[00:24:09.100 --> 00:24:12.340]  部分時間的基督徒
[00:24:12.340 --> 00:24:13.620]  如果你
[00:24:13.620 --> 00:24:16.660]  聽到剛纔這本書裏面所描述的
[00:24:16.660 --> 00:24:17.380]  你發覺沒錯
[00:24:17.380 --> 00:24:17.940]  我信耶穌
[00:24:17.940 --> 00:24:20.340]  但似乎我生命裏面
[00:24:20.340 --> 00:24:21.860]  仍然沒有很大的改變
[00:24:21.860 --> 00:24:22.540]  每一天
[00:24:22.540 --> 00:24:23.460]  我仍然是爲自己
[00:24:23.460 --> 00:24:25.380]  爲我的家庭
[00:24:25.380 --> 00:24:26.580]  而去過生活
[00:24:26.580 --> 00:24:27.900]  做我們自己喜歡的事情
[00:24:27.900 --> 00:24:29.580]  好像神不存在一樣
[00:24:29.580 --> 00:24:32.060]  有問題纔去找神的話
[00:24:32.060 --> 00:24:35.900]  2016年的開始
[00:24:35.900 --> 00:24:37.540]  求神幫助我們
[00:24:37.540 --> 00:24:40.340]  這不是神要我們活的人生
[00:24:40.340 --> 00:24:42.660]  爲什麼寧然在生命中有那麼多的問題
[00:24:42.660 --> 00:24:43.980]  苦惱和掙扎
[00:24:43.980 --> 00:24:45.820]  因爲你仍然
[00:24:45.820 --> 00:24:47.140]  炒住
[00:24:47.140 --> 00:24:48.780]  你過去的經驗
[00:24:48.780 --> 00:24:50.060]  你信得過過去的經驗
[00:24:50.060 --> 00:24:51.940]  多於相信神
[00:24:51.940 --> 00:24:53.300]  你不肯放下
[00:24:53.300 --> 00:24:56.380]  你的過去
[00:24:56.380 --> 00:24:58.780]  所以我們不能夠向前
[00:24:58.780 --> 00:25:00.220]  老有舊有的問題
[00:25:00.220 --> 00:25:03.540]  仍然不斷地出現出現再出現
[00:25:03.540 --> 00:25:04.380]  但今天
[00:25:04.380 --> 00:25:05.820]  求神的靈幫助我們
[00:25:05.820 --> 00:25:08.060]  只要你願意倚靠上帝
[00:25:08.060 --> 00:25:10.380]  聖靈能夠幫助你將這些過去的
[00:25:10.380 --> 00:25:11.060]  好的也好
[00:25:11.060 --> 00:25:11.740]  不好的也好
[00:25:11.740 --> 00:25:12.980]  放在一邊
[00:25:12.980 --> 00:25:14.620]  將它置諸腦後
[00:25:14.620 --> 00:25:16.500]  讓我們能夠有力量
[00:25:16.500 --> 00:25:19.660]  重新向前
[00:25:19.660 --> 00:25:21.660]  弟兄姊妹
[00:25:21.660 --> 00:25:24.140]  我想大家知道
[00:25:24.140 --> 00:25:26.220]  如果在過往裏面
[00:25:26.220 --> 00:25:29.700]  你曾經有一些很痛苦的經歷
[00:25:29.700 --> 00:25:34.620]  有人傷害過你
[00:25:34.620 --> 00:25:36.740]  你很難抵受
[00:25:36.740 --> 00:25:39.700]  在不知不覺當中
[00:25:39.700 --> 00:25:42.260]  你發覺你很容易發脾氣
[00:25:42.260 --> 00:25:44.420]  很容易愣着
[00:25:44.420 --> 00:25:47.940]  很容易不開心
[00:25:47.940 --> 00:25:48.860]  當你靜下來的時候
[00:25:48.860 --> 00:25:53.180]  你發覺原來你心裏面有很多怨憤
[00:25:53.180 --> 00:25:54.420]  對人
[00:25:54.420 --> 00:25:55.340]  對事
[00:25:55.340 --> 00:25:56.580]  甚至對教會
[00:25:56.580 --> 00:25:58.060]  很多不滿
[00:25:58.060 --> 00:26:01.020]  很多批評
[00:26:01.020 --> 00:26:02.980]  其實這個告訴我們
[00:26:02.980 --> 00:26:05.260]  這些過去不愉快的經驗
[00:26:05.260 --> 00:26:08.820]  正在影響着你的生命
[00:26:08.820 --> 00:26:13.620]  甚至影響着你與神的關係
[00:26:13.620 --> 00:26:14.620]  但是今天
[00:26:14.620 --> 00:26:16.140]  如果你有機會聽到這個信息的話
[00:26:16.140 --> 00:26:16.980]  我想告訴你
[00:26:16.980 --> 00:26:19.620]  你不需要讓自己繼續過這些日子
[00:26:19.620 --> 00:26:21.820]  你不需要
[00:26:21.820 --> 00:26:23.860]  剛纔聖經不是說得很清楚嗎
[00:26:23.860 --> 00:26:26.340]  若有人在基督裏
[00:26:26.340 --> 00:26:27.620]  他就是新族的人
[00:26:27.620 --> 00:26:30.140]  舊事讓他們過去吧
[00:26:30.140 --> 00:26:32.460]  舊的已經過去了
[00:26:32.460 --> 00:26:34.380]  新的已經開始
[00:26:34.380 --> 00:26:36.660]  2016年是我們新的開始
[00:26:36.660 --> 00:26:40.260]  求神讓你能夠有一個新的開始
[00:26:40.260 --> 00:26:43.660]  只要你願意去投靠神的時候
[00:26:43.660 --> 00:26:46.100]  天父上帝在你信耶穌的時候
[00:26:46.100 --> 00:26:47.860]  已經將一個新的心
[00:26:47.860 --> 00:26:49.820]  新的靈放在你的生命裏面
[00:26:49.820 --> 00:26:52.140]  以至你能夠有能力
[00:26:52.140 --> 00:26:53.540]  可以放下過去
[00:26:53.540 --> 00:26:55.020]  可以脫去舊人
[00:26:55.020 --> 00:26:58.620]  可以重新上路
[00:26:58.620 --> 00:27:00.780]  保羅如何提醒我們呢
[00:27:00.780 --> 00:27:04.540]  耶穌所說第四章30節開始
[00:27:04.540 --> 00:27:10.340]  「不要使上帝的聖靈憂傷」
[00:27:10.340 --> 00:27:11.540]  兄弟姐妹
[00:27:11.540 --> 00:27:14.100]  不要讓神的靈擔憂
[00:27:14.100 --> 00:27:17.020]  因爲聖靈是上帝擁有你的印記
[00:27:17.020 --> 00:27:19.540]  保證上帝可以釋放你的日子
[00:27:19.540 --> 00:27:21.100]  就要來到
[00:27:21.100 --> 00:27:22.940]  你們要除掉一切的怨恨
[00:27:22.940 --> 00:27:23.540]  暴慮
[00:27:23.540 --> 00:27:24.460]  憤怒
[00:27:24.460 --> 00:27:27.060]  不要再喧擾或僞謗
[00:27:27.060 --> 00:27:29.500]  不要再有任何的仇恨
[00:27:29.500 --> 00:27:31.980]  要親切仁慈相對待
[00:27:31.980 --> 00:27:33.460]  彼此饒恕
[00:27:33.460 --> 00:27:39.740]  正如上帝藉着基督饒恕了你們一樣
[00:27:39.740 --> 00:27:41.620]  我們人
[00:27:41.620 --> 00:27:44.540]  每一個人都曾經做過錯事
[00:27:44.540 --> 00:27:46.940]  都曾經得罪過人
[00:27:46.940 --> 00:27:48.420]  不要告訴我你沒有
[00:27:48.420 --> 00:27:49.820]  不要自己騙自己
[00:27:49.820 --> 00:27:52.220]  我們都做過
[00:27:52.220 --> 00:27:53.260]  當我們得罪人的時候
[00:27:53.260 --> 00:27:54.260]  特別是那些我們認識
[00:27:54.260 --> 00:27:55.340]  我們所相熟的
[00:27:55.340 --> 00:27:56.780]  甚至是我們自己的親人
[00:27:56.780 --> 00:28:00.580]  我們都希望他們能夠饒恕我們
[00:28:00.580 --> 00:28:02.300]  讓我們能夠和他們重修舊好
[00:28:02.300 --> 00:28:04.740]  不想見到面面阻阻大家一家人
[00:28:04.740 --> 00:28:06.180]  或者大家這麼熟的
[00:28:06.180 --> 00:28:07.820]  爲什麼變成仇人一樣呢
[00:28:07.820 --> 00:28:12.500]  希望他們能夠饒恕我們
[00:28:12.500 --> 00:28:13.580]  很多時候
[00:28:13.580 --> 00:28:16.260]  我們希望別人饒恕我們
[00:28:16.260 --> 00:28:18.260]  但不知道爲什麼
[00:28:18.260 --> 00:28:20.740]  如果別人得罪我們
[00:28:20.740 --> 00:28:23.220]  別人傷害我們
[00:28:23.220 --> 00:28:25.900]  有些原因我們饒恕別人很困難
[00:28:25.900 --> 00:28:27.180]  有沒有這樣的經驗
[00:28:27.180 --> 00:28:28.540]  我們很想讓別人饒恕我們
[00:28:28.540 --> 00:28:30.420]  不記得我們做了什麼在他們身上
[00:28:30.420 --> 00:28:32.860]  但當別人做了什麼在我們身上
[00:28:32.860 --> 00:28:33.660]  而傷害我們的時候
[00:28:33.660 --> 00:28:35.380]  哇 我的記憶是一輩子的
[00:28:35.380 --> 00:28:38.900]  而且我們在腦子裏知道要饒恕
[00:28:38.900 --> 00:28:42.700]  但在心裏我們不能夠去饒恕
[00:28:42.700 --> 00:28:43.900]  對吧
[00:28:43.900 --> 00:28:45.220]  有沒有這樣的傾向呢
[00:28:45.220 --> 00:28:46.780]  或者你覺得牧師你不知道
[00:28:46.780 --> 00:28:48.620]  他比我衰很多
[00:28:48.620 --> 00:28:51.020]  他做的事比我衰很多
[00:28:51.020 --> 00:28:52.540]  他太過無良
[00:28:52.540 --> 00:28:54.100]  做的事很沒人性
[00:28:54.100 --> 00:28:59.100]  而且他得罪我多於我得罪他
[00:28:59.100 --> 00:29:00.500]  這個可能是你的解釋
[00:29:00.500 --> 00:29:01.500]  可能是真的
[00:29:01.500 --> 00:29:02.940]  我完全相信
[00:29:02.940 --> 00:29:04.900]  我完全相信 你是對的
[00:29:04.900 --> 00:29:07.220]  他比你沒那麼好
[00:29:07.220 --> 00:29:09.740]  他做的衰事比你多
[00:29:09.740 --> 00:29:14.900]  他得罪你多於你得罪他
[00:29:14.900 --> 00:29:17.220]  所以保羅說
[00:29:17.220 --> 00:29:19.020]  要彼此饒恕
[00:29:19.020 --> 00:29:26.420]  正如上帝借了基督饒恕你們一樣
[00:29:26.420 --> 00:29:27.780]  如果我們想這些想法
[00:29:27.780 --> 00:29:29.220]  我們沒辦法彼此饒恕
[00:29:29.220 --> 00:29:33.500]  但如果上帝借基督饒恕我們呢
[00:29:33.500 --> 00:29:35.420]  什麼意思呢
[00:29:35.420 --> 00:29:36.900]  上帝有沒有得罪我們呢
[00:29:36.900 --> 00:29:38.660]  沒有
[00:29:38.660 --> 00:29:39.660]  上帝只是愛我們
[00:29:39.660 --> 00:29:42.700]  用盡千般百計讓我們知道
[00:29:42.700 --> 00:29:44.540]  他愛我們
[00:29:44.540 --> 00:29:46.700]  上帝從來沒害過我們
[00:29:46.700 --> 00:29:48.780]  上帝從來沒得罪過我們
[00:29:48.780 --> 00:29:52.940]  但我們很明顯是事實在得罪上帝
[00:29:52.940 --> 00:29:55.340]  明知他不開心的事我們照做
[00:29:55.340 --> 00:29:56.940]  明知他不贊同的事
[00:29:56.940 --> 00:29:58.860]  我不在乎
[00:29:58.860 --> 00:30:03.060]  我愛它 我想要它
[00:30:03.060 --> 00:30:07.380]  但天父上帝因爲耶穌的緣故
[00:30:07.380 --> 00:30:09.940]  都饒恕了我們
[00:30:09.940 --> 00:30:11.940]  所以我們要學上帝一樣
[00:30:11.940 --> 00:30:13.460]  彼此饒恕
[00:30:13.460 --> 00:30:15.860]  讓我們可以透過耶穌基督
[00:30:15.860 --> 00:30:17.500]  首先和神和好
[00:30:17.500 --> 00:30:20.180]  你和神和好了 神就會賜給我們力量
[00:30:20.180 --> 00:30:21.660]  使我們能夠去饒恕
[00:30:21.660 --> 00:30:25.260]  使我們能夠與其他人和好
[00:30:25.260 --> 00:30:28.540]  因爲神帶給我們的恩典和能力
[00:30:28.540 --> 00:30:31.660]  我們應該靠基督耶穌像上帝一樣
[00:30:31.660 --> 00:30:33.420]  去饒恕那些傷害我們
[00:30:33.420 --> 00:30:34.700]  得罪我們的人
[00:30:34.700 --> 00:30:36.380]  因爲只有這樣
[00:30:36.380 --> 00:30:38.420]  我告訴你
[00:30:38.420 --> 00:30:42.860]  你的心靈纔會得到真正的釋放
[00:30:42.860 --> 00:30:48.100]  否則你會一生人活在苦毒當中
[00:30:48.100 --> 00:30:49.980]  活在憤恨裏面
[00:30:49.980 --> 00:30:52.340]  一生人會不斷埋怨
[00:30:52.340 --> 00:30:53.380]  不斷批評
[00:30:53.380 --> 00:30:56.500]  這個對我不好 那個對我不好
[00:30:56.500 --> 00:30:59.020]  你不會有一個快樂的人生
[00:30:59.020 --> 00:31:00.740]  你不會有
[00:31:00.740 --> 00:31:04.020]  來自心靈深處的那種平安
[00:31:04.020 --> 00:31:06.100]  唯有當你能夠饒恕
[00:31:06.100 --> 00:31:10.060]  你就能夠得到真正的釋放
[00:31:10.060 --> 00:31:14.500]  哥倫多後書第五章二十節 我希望大家留意
[00:31:14.500 --> 00:31:16.700]  保祿說 因此
[00:31:16.700 --> 00:31:18.860]  我們做了基督的特使
[00:31:18.860 --> 00:31:22.260]  上帝親自藉着我們勸你們
[00:31:22.260 --> 00:31:24.900]  我們替基督請求你們
[00:31:24.900 --> 00:31:29.100]  讓上帝使你們跟他和好
[00:31:29.100 --> 00:31:31.060]  這裏用了三個里門
[00:31:31.060 --> 00:31:34.020]  我想大家想想這個里門
[00:31:34.020 --> 00:31:36.540]  他說 我成爲上帝的特使
[00:31:36.540 --> 00:31:38.060]  勸你們
[00:31:38.060 --> 00:31:39.700]  請求你們
[00:31:39.700 --> 00:31:41.340]  讓你們能夠跟上帝和好
[00:31:41.340 --> 00:31:45.700]  這個里門是指什麼人?
[00:31:45.700 --> 00:31:50.860]  不是指那些未信耶穌 非基督徒
[00:31:50.860 --> 00:31:55.900]  這封信是保祿寫給哥倫多教會的基督徒
[00:31:55.900 --> 00:31:57.660]  這個里門是指基督徒
[00:31:57.660 --> 00:31:59.740]  是指你 是指我
[00:31:59.740 --> 00:32:08.500]  是指教會里面的"基督徒"
[00:32:08.500 --> 00:32:10.300]  保祿說 我要成爲基督的特使
[00:32:10.300 --> 00:32:17.460]  求你們 勸你們 請你們跟上帝和好
[00:32:17.460 --> 00:32:20.500]  這個也是今天牧師和大家發出的呼籲
[00:32:20.500 --> 00:32:25.820]  透過聖經 我求你們 我請求你們
[00:32:25.820 --> 00:32:28.580]  與上帝和好
[00:32:28.580 --> 00:32:30.580]  再次回到神的身邊
[00:32:30.580 --> 00:32:33.620]  跟上帝建立一個緊密的關係
[00:32:33.620 --> 00:32:37.940]  靠着祂 使我們能夠饒恕那些得罪我們的人
[00:32:37.940 --> 00:32:40.180]  而且把一切舊有的
[00:32:40.180 --> 00:32:41.420]  無論是好的還是不好的
[00:32:41.420 --> 00:32:44.660]  完全放下 拋諸樓後
[00:32:44.660 --> 00:32:48.260]  不要再受他們影響
[00:32:48.260 --> 00:32:51.580]  以至我們的生活 我們的信仰 我們的教會
[00:32:51.580 --> 00:32:53.700]  不會呆滯不前
[00:32:53.700 --> 00:32:59.460]  我們能夠在2016年不斷有新的經歷
[00:32:59.460 --> 00:33:03.860]  我們怎麼能夠做到呢?
[00:33:03.860 --> 00:33:05.180]  因爲耶穌的愛的緣故
[00:33:05.180 --> 00:33:07.820]  求神幫助我們能夠努力爲主而活
[00:33:07.820 --> 00:33:09.660]  第五章十四字裏說
[00:33:09.660 --> 00:33:11.900]  基督的愛支配着我們
[00:33:11.900 --> 00:33:15.140]  因爲我們明白一個人爲衆人死
[00:33:15.140 --> 00:33:17.460]  他就是說衆人都死了
[00:33:17.460 --> 00:33:18.580]  他爲衆人死
[00:33:18.580 --> 00:33:21.860]  爲要使那些活着的人不再爲自己活
[00:33:21.860 --> 00:33:28.180]  而是爲那位替他們死而復活的基督活
[00:33:28.180 --> 00:33:30.540]  我對華博的翻譯比較熟悉
[00:33:30.540 --> 00:33:31.820]  華博的翻譯是什麼呢?
[00:33:31.820 --> 00:33:36.500]  原來基督的愛激勵我們
[00:33:36.500 --> 00:33:40.260]  神的愛 基督的愛激勵着我們
[00:33:40.260 --> 00:33:41.940]  我發現今天很多年輕人
[00:33:41.940 --> 00:33:44.140]  第一章有很多學生在這裏
