
[00:00:00.000 --> 00:00:02.000]  在今早的崇拜當中
[00:22:07.000 --> 00:22:09.000]  第一點
[00:22:09.000 --> 00:22:13.000]  在故事當中我們見到女人
[00:22:13.000 --> 00:22:16.000]  向耶穌基督伸出手來
[00:22:16.000 --> 00:22:18.000]  去觸摸耶穌基督的衣裳
[00:22:18.000 --> 00:22:21.000]  所以得到醫治
[00:22:21.000 --> 00:22:23.000]  啟動了醫治
[00:22:23.000 --> 00:22:27.000]  女人的伸手觸摸耶穌基督的衣裳
[00:22:27.000 --> 00:22:31.000]  是一個關乎真實的身體的故事
[00:22:31.000 --> 00:22:33.000]  女人的身體是一個流血的身體
[00:22:33.000 --> 00:22:35.000]  是一個受創傷的身體
[00:22:35.000 --> 00:22:37.000]  耶穌基督的身體和衣裳
[00:22:37.000 --> 00:22:40.000]  是一個充滿醫治能力的身體
[00:22:40.000 --> 00:22:44.000]  所以在婦人和耶穌基督的互動當中
[00:22:44.000 --> 00:22:48.000]  醫治就發生了
[00:22:48.000 --> 00:22:55.000]  如果這樣的話,你和我可以怎樣和耶穌基督互動?
[00:22:55.000 --> 00:22:59.000]  你和我怎樣去找耶穌基督?
[00:22:59.000 --> 00:23:03.000]  表面來看,其實實證來看
[00:23:03.000 --> 00:23:07.000]  耶穌基督今天真的不是與我們同在的
[00:23:07.000 --> 00:23:10.000]  因為我們不可以像那個婦人那樣
[00:23:10.000 --> 00:23:13.000]  伸出手來觸摸耶穌基督的衣裳
[00:23:13.000 --> 00:23:18.000]  沒有,沒有這件事發生
[00:23:18.000 --> 00:23:20.000]  但是我們的經歷是什麼呢?
[00:23:20.000 --> 00:23:25.000]  耶穌基督是用一種信心的奇妙的邏輯
[00:23:25.000 --> 00:23:28.000]  在我們的中間
[00:23:28.000 --> 00:23:31.000]  耶穌在我們的指尺
[00:23:31.000 --> 00:23:34.000]  我們足以去經歷
[00:23:34.000 --> 00:23:39.000]  今早有一個故事,一個見證是真的
[00:23:39.000 --> 00:23:44.000]  我四點鐘起床的時候就要修改今天的講章
[00:23:44.000 --> 00:23:48.000]  一位城鎮家的姐妹在午時
[00:23:48.000 --> 00:23:51.000]  她和我WhatsApp分享了她一個生命的故事
[00:23:51.000 --> 00:23:56.000]  她說她爸爸在去年因為身體發炎
[00:23:56.000 --> 00:23:58.000]  內臟發炎的緣故
[00:23:58.000 --> 00:24:00.000]  是很危險的
[00:24:00.000 --> 00:24:02.000]  在最危險的時候
[00:24:02.000 --> 00:24:07.000]  爸爸願意接受耶穌基督
[00:24:07.000 --> 00:24:11.000]  所以由我們城鎮家教會的牧師去問心智
[00:24:11.000 --> 00:24:15.000]  問完心智,在手術前的一天
[00:24:15.000 --> 00:24:18.000]  在床邊施行睡泥
[00:24:18.000 --> 00:24:21.000]  奇妙的事情開始發生
[00:24:21.000 --> 00:24:24.000]  爸爸不單得到救恩
[00:24:24.000 --> 00:24:28.000]  身體得到醫治
[00:24:28.000 --> 00:24:31.000]  所以我回覆說,是真的
[00:24:31.000 --> 00:24:34.000]  這個故事是真的
[00:24:34.000 --> 00:24:38.000]  沒錯,耶穌基督好像摸不到祂的衣裳
[00:24:38.000 --> 00:24:41.000]  但是耶穌基督真的近在咫尺
[00:24:41.000 --> 00:24:44.000]  所以摸得到
[00:24:44.000 --> 00:24:47.000]  所以你和我應該怎樣呢?
[00:24:47.000 --> 00:24:49.000]  我們在每天的祈禱當中
[00:24:49.000 --> 00:24:50.000]  我們伸出我們的手
[00:24:50.000 --> 00:24:54.000]  觸摸耶穌基督的衣裳邊緒
[00:24:54.000 --> 00:24:56.000]  我們在我們的公道會當中
[00:24:56.000 --> 00:24:58.000]  我們一起伸出我們的手
[00:24:58.000 --> 00:25:01.000]  觸摸耶穌基督衣裳邊緒
[00:25:01.000 --> 00:25:03.000]  我們在今天的崇拜當中
[00:25:03.000 --> 00:25:05.000]  我們一起伸出我們的手
[00:25:05.000 --> 00:25:08.000]  觸摸耶穌基督衣裳邊緒
[00:25:08.000 --> 00:25:11.000]  我們在我們的工作日常生活當中
[00:25:11.000 --> 00:25:13.000]  我們一起伸出我們的手
[00:25:13.000 --> 00:25:17.000]  觸摸耶穌基督衣裳邊緒
[00:25:17.000 --> 00:25:21.000]  當然,我們著實
[00:25:21.000 --> 00:25:24.000]  真的不像那位婦人那樣
[00:25:24.000 --> 00:25:29.000]  可以親手摸到耶穌基督衣服的衣裳邊緒
[00:25:29.000 --> 00:25:33.000]  不過我們真的所看的東西
[00:25:33.000 --> 00:25:36.000]  所知道的東西是多過婦人的
[00:25:36.000 --> 00:25:38.000]  我們譬如
[00:25:38.000 --> 00:25:43.000]  婦人只知道耶穌基督是一個教師
[00:25:43.000 --> 00:25:46.000]  是一個醫治者
[00:25:46.000 --> 00:25:48.000]  但是我們又知道更加多
[00:25:48.000 --> 00:25:49.000]  我們知道什麼呢?
[00:25:49.000 --> 00:25:54.000]  我們知道耶穌基督是被羅馬人的暴力去殺死
[00:25:54.000 --> 00:25:56.000]  去被敲打、被虐待
[00:25:56.000 --> 00:26:01.000]  被那些壓倒性的謊言霸凌
[00:26:01.000 --> 00:26:04.000]  所以耶穌基督知道什麼是受苦
[00:26:04.000 --> 00:26:06.000]  祂知道什麼是創傷
[00:26:06.000 --> 00:26:09.000]  但是祂的創傷、祂的死亡不是故事的結束
[00:26:09.000 --> 00:26:11.000]  祂復活了
[00:26:11.000 --> 00:26:15.000]  最終是能夠醫治一切的創傷
[00:26:15.000 --> 00:26:18.000]  醫治我們眾人的創傷
[00:26:18.000 --> 00:26:22.000]  所以當我們向耶穌基督伸出我們的手的時候
[00:26:22.000 --> 00:26:25.000]  我們知道神是會醫治我們
[00:26:25.000 --> 00:26:29.000]  因為神的復活大能
[00:26:29.000 --> 00:26:31.000]  醫治的大能
[00:26:31.000 --> 00:26:35.000]  是無限制的
[00:26:35.000 --> 00:26:37.000]  或者更加正確來說
[00:26:37.000 --> 00:26:41.000]  當我們問我們怎樣伸手去到耶穌基督那裡
[00:26:41.000 --> 00:26:44.000]  怎樣摸到耶穌基督的衣裳邊緒
[00:26:44.000 --> 00:26:46.000]  其實我們應該問
[00:26:46.000 --> 00:26:52.000]  耶穌基督怎樣來去接觸我們
[00:26:52.000 --> 00:26:57.000]  故事當中的女人似乎是主動地接觸耶穌基督那一位
[00:26:57.000 --> 00:27:00.000]  但是耶穌基督是那一位
[00:27:00.000 --> 00:27:06.000]  是跟祂繼續去互動的一位
[00:27:06.000 --> 00:27:10.000]  耶穌基督堅持在人群當中要找這個女人
[00:27:10.000 --> 00:27:13.000]  在擠擁的人群當中要找個空間
[00:27:13.000 --> 00:27:17.000]  鼓勵這個女人去講生命的故事
[00:27:17.000 --> 00:27:19.000]  所以第二點我們要知道的
[00:27:19.000 --> 00:27:22.000]  耶穌基督是可信的
[00:27:22.000 --> 00:27:24.000]  祂是不懈的
[00:27:24.000 --> 00:27:26.000]  沒有停止地找我們
[00:27:26.000 --> 00:27:28.000]  也給我們有安全的空間
[00:27:28.000 --> 00:27:30.000]  講我們創傷的故事
[00:27:30.000 --> 00:27:32.000]  並且醫治我們
[00:27:32.000 --> 00:27:34.000]  不能夠自己醫治自己
[00:27:34.000 --> 00:27:36.000]  自己救自己的故事
[00:27:36.000 --> 00:27:38.000]  所以弟兄姊妹們
[00:27:38.000 --> 00:27:40.000]  真的真的
[00:27:40.000 --> 00:27:43.000]  我們要不斷地禱告
[00:27:43.000 --> 00:27:47.000]  你和我的存在因為我們禱告
[00:27:47.000 --> 00:27:49.000]  當我們面對創傷的時候
[00:27:49.000 --> 00:27:51.000]  我們禱告
[00:27:51.000 --> 00:27:54.000]  我們向耶穌基督哀悼
[00:27:54.000 --> 00:27:56.000]  講我們創傷的故事
[00:27:56.000 --> 00:27:58.000]  我們知道耶穌基督會轉向我們
[00:27:58.000 --> 00:28:01.000]  耶穌基督會聽我們那種痛苦
[00:28:01.000 --> 00:28:03.000]  我們那種患難的故事
[00:28:03.000 --> 00:28:07.000]  也會看看我們對祂的信任有多少
[00:28:07.000 --> 00:28:11.000]  我們對祂的信心有多少
[00:28:11.000 --> 00:28:14.000]  記住其實我們的信心
[00:28:14.000 --> 00:28:17.000]  真的,你和我的信心,我們台上所有人的信心
[00:28:17.000 --> 00:28:19.000]  牧師的信心
[00:28:19.000 --> 00:28:23.000]  我們的信心好像芥菜種那麼小
[00:28:23.000 --> 00:28:26.000]  我們的信心好像一茶匙的酵母
[00:28:26.000 --> 00:28:29.000]  微不足道
[00:28:29.000 --> 00:28:31.000]  但信心是什麼?
[00:28:31.000 --> 00:28:36.000]  信心就是認識到我們自己是不足夠
[00:28:36.000 --> 00:28:40.000]  我們沒有能力去面對這些創傷
[00:28:40.000 --> 00:28:43.000]  所以我們在戰鬥當中
[00:28:43.000 --> 00:28:45.000]  我們轉向神
[00:28:45.000 --> 00:28:49.000]  沒錯,這個信心不是絕對的信心
[00:28:49.000 --> 00:28:52.000]  但這是一個源於盼望的信心
[00:28:52.000 --> 00:28:54.000]  是相信神的能力
[00:28:54.000 --> 00:28:56.000]  超越我們的能力
[00:28:56.000 --> 00:29:00.000]  盼望神的傳言的醫治
[00:29:00.000 --> 00:29:03.000]  我們也看到今天我們所讀的經文
[00:29:03.000 --> 00:29:05.000]  各位的婦人
[00:29:05.000 --> 00:29:08.000]  血流的婦人已經試盡一切
[00:29:08.000 --> 00:29:11.000]  她試過一切
[00:29:11.000 --> 00:29:14.000]  又失去一切
[00:29:14.000 --> 00:29:17.000]  唯有當她靠近耶穌基督的時候
[00:29:17.000 --> 00:29:20.000]  她得到幫助,得到恩典
[00:29:20.000 --> 00:29:22.000]  得著一切
[00:29:22.000 --> 00:29:24.000]  得著神的一切
[00:29:24.000 --> 00:29:27.000]  得著神,經歷神
[00:29:27.000 --> 00:29:29.000]  那種同在
[00:29:29.000 --> 00:29:31.000]  所以信心這麼說
[00:29:31.000 --> 00:29:34.000]  其實就好像一種直覺
[00:29:34.000 --> 00:29:37.000]  直覺就是知道不行
[00:29:37.000 --> 00:29:39.000]  解釋不了,真的不行
[00:29:39.000 --> 00:29:42.000]  只能夠靠神的恩典
[00:29:42.000 --> 00:29:44.000]  行
[00:29:44.000 --> 00:29:48.000]  是的,神的恩典是奇妙的
[00:29:48.000 --> 00:29:51.000]  是超過我們的小信
[00:29:51.000 --> 00:29:53.000]  超過我們的想像
[00:29:53.000 --> 00:29:56.000]  超過我們的直覺
[00:29:56.000 --> 00:29:59.000]  耶穌基督要進一步的醫治我們
[00:29:59.000 --> 00:30:01.000]  叫我們身體得醫治
[00:30:01.000 --> 00:30:04.000]  叫我們整個人得醫治和潔淨
[00:30:04.000 --> 00:30:07.000]  成為神的孩子
[00:30:07.000 --> 00:30:11.000]  沒錯,神的恩典是會觸及我們整個人
[00:30:11.000 --> 00:30:13.000]  包括我們的身體
[00:30:13.000 --> 00:30:19.000]  心理,情感,靈性
[00:30:19.000 --> 00:30:24.000]  所以恩典不是抽象的真理
[00:30:24.000 --> 00:30:27.000]  恩典是透過人的身體
[00:30:27.000 --> 00:30:31.000]  心靈,思想,說話,關係
[00:30:31.000 --> 00:30:34.000]  在當中恢復我們的想像
[00:30:34.000 --> 00:30:38.000]  我們的思想,以致我們繼續能夠
[00:30:38.000 --> 00:30:40.000]  去信靠神
[00:30:40.000 --> 00:30:43.000]  我們去愛神愛人
[00:30:43.000 --> 00:30:45.000]  我們去被人所愛
[00:30:45.000 --> 00:30:47.000]  被神所愛
[00:30:47.000 --> 00:30:53.000]  大家可能熟悉多時的故事
[00:30:53.000 --> 00:30:55.000]  多時他是怎樣呢?
[00:30:55.000 --> 00:31:00.000]  他就是兒子和太太
[00:31:00.000 --> 00:31:03.000]  在分娩的過程當中離世
[00:31:03.000 --> 00:31:05.000]  其實分娩的過程中離世的意思是
[00:31:05.000 --> 00:31:07.000]  太太難產
[00:31:07.000 --> 00:31:09.000]  嬰兒出世了
[00:31:09.000 --> 00:31:11.000]  不過沒多久,嬰兒也死了
[00:31:11.000 --> 00:31:13.000]  所以這個雙重的打擊
[00:31:13.000 --> 00:31:17.000]  使得多時他心碎
[00:31:17.000 --> 00:31:21.000]  很多天他不能夠吃飯,不能夠睡覺
[00:31:21.000 --> 00:31:24.000]  他想像不到失去了家人
[00:31:24.000 --> 00:31:26.000]  他怎樣能夠生活
[00:31:26.000 --> 00:31:28.000]  他在創傷當中
[00:31:28.000 --> 00:31:31.000]  在安息禮拜之後
[00:31:31.000 --> 00:31:35.000]  他回到空空的家
[00:31:35.000 --> 00:31:37.000]  坐在琴的旁邊
[00:31:37.000 --> 00:31:40.000]  他隨手就彈出了
[00:31:40.000 --> 00:31:45.000]  親愛主牽我手這首歌
[00:31:45.000 --> 00:31:51.000]  一個人怎樣在創傷當中得到醫治
[00:31:51.000 --> 00:31:54.000]  對多時來說
[00:31:54.000 --> 00:31:56.000]  答案是很直接
[00:31:56.000 --> 00:32:00.000]  轉向耶穌
[00:32:00.000 --> 00:32:05.000]  所以當我們面對生命的創傷的時候
[00:32:05.000 --> 00:32:09.000]  我們被鼓勵一起去壓著耶穌基督
[00:32:09.000 --> 00:32:13.000]  甚至是壓著祂衣裳的點
[00:32:13.000 --> 00:32:16.000]  好像一個女人一樣
[00:32:16.000 --> 00:32:18.000]  我們是戰驚的
[00:32:18.000 --> 00:32:21.000]  但我們是大膽的去接近神
[00:32:21.000 --> 00:32:24.000]  好像一個女人一樣
[00:32:24.000 --> 00:32:28.000]  我們到了創傷的狀態當中
[00:32:28.000 --> 00:32:30.000]  甚麼都不懂得分辨
[00:32:30.000 --> 00:32:33.000]  是一無所有,一無所知
[00:32:33.000 --> 00:32:38.000]  但我們知道我們不足
[00:32:38.000 --> 00:32:42.000]  我們只知道我們需要耶穌
[00:32:42.000 --> 00:32:49.000]  我們需要伸手去觸摸耶穌基督的衣裳
[00:32:49.000 --> 00:32:54.000]  所以當我們如此去明白的時候
[00:32:54.000 --> 00:32:58.000]  我們遵守在耶穌基督的根前
[00:32:58.000 --> 00:33:02.000]  跟耶穌基督說我們生命創傷的故事
[00:33:02.000 --> 00:33:09.000]  同時承認我們對耶穌基督的信任和依賴
[00:33:09.000 --> 00:33:11.000]  所以弟兄姊妹們
[00:33:11.000 --> 00:33:13.000]  當你面對創傷
[00:33:13.000 --> 00:33:15.000]  你需要醫治
[00:33:15.000 --> 00:33:20.000]  要知道耶穌基督正在等待
[00:33:20.000 --> 00:33:25.000]  祂會傾聽,祂會祝福,祂會醫治
[00:33:25.000 --> 00:33:31.000]  我們就是這樣去面對創傷
[00:33:31.000 --> 00:33:35.000]  觸動恩典,阿門
