
[00:00:00.000 --> 00:00:02.300]  弟兄姊妹 姊妹平安
[00:18:44.080 --> 00:18:48.480]  但是你眼睛一打開
[00:18:48.480 --> 00:18:50.480]  你旁邊的人
[00:18:50.480 --> 00:18:52.880]  大部分人不見了
[00:18:52.880 --> 00:18:56.880]  但是你還在那邊禱告
[00:18:56.880 --> 00:18:59.280]  你知道發生什麼情況嗎
[00:18:59.280 --> 00:19:02.080]  他們被提了
[00:19:02.080 --> 00:19:06.280]  原來耶穌回來之前
[00:19:06.280 --> 00:19:08.080]  會出現一個現象
[00:19:08.080 --> 00:19:10.880]  在提撒羅里加前書有講
[00:19:10.880 --> 00:19:14.280]  而且在馬太福音的
[00:19:14.280 --> 00:19:16.280]  二十四章之前的一段
[00:19:16.280 --> 00:19:18.880]  就是十個童女之前的說什麼
[00:19:18.880 --> 00:19:19.880]  兩個人在田裡
[00:19:19.880 --> 00:19:22.080]  一個被接去一個被撇下
[00:19:22.080 --> 00:19:23.680]  兩個人在推磨
[00:19:23.680 --> 00:19:25.680]  一個被接去一個被撇下
[00:19:25.680 --> 00:19:27.080]  路加還補了一個
[00:19:27.080 --> 00:19:28.080]  蠟一夜
[00:19:28.080 --> 00:19:30.480]  兩個人在一張床上
[00:19:30.480 --> 00:19:34.080]  一個被接去一個被撇下
[00:19:34.080 --> 00:19:38.880]  耶穌來之前出現一個現象
[00:19:38.880 --> 00:19:40.880]  信徒會被提
[00:19:40.880 --> 00:19:44.680]  所以剛才那個情況
[00:19:44.680 --> 00:19:48.280]  就是你以為你在教會裡面禱告
[00:19:48.280 --> 00:19:50.080]  那個很好很好
[00:19:50.080 --> 00:19:52.080]  眼睛一打開
[00:19:52.080 --> 00:19:54.480]  我旁邊的人都被提了
[00:19:54.480 --> 00:19:56.280]  我還留在那裡
[00:19:56.280 --> 00:19:57.880]  那個是什麼意思
[00:19:57.880 --> 00:20:00.880]  他已經在半空與主相遇了
[00:20:00.880 --> 00:20:04.880]  但是我還留下來禱告
[00:20:04.880 --> 00:20:07.080]  這裡有兩層的意義
[00:20:07.080 --> 00:20:07.880]  場景
[00:20:07.880 --> 00:20:09.880]  田裡是白天
[00:20:09.880 --> 00:20:11.080]  推磨是黃昏
[00:20:11.080 --> 00:20:14.680]  他們打了鼓回來就坐
[00:20:14.680 --> 00:20:16.880]  床上晚間
[00:20:16.880 --> 00:20:20.080]  可以以表達不同的被提的時間
[00:20:20.080 --> 00:20:21.080]  香港是白天
[00:20:21.080 --> 00:20:22.680]  可能美國是黑天
[00:20:22.680 --> 00:20:24.280]  是什麼樣的
[00:20:24.280 --> 00:20:28.880]  也表達有不同的情況出現
[00:20:28.880 --> 00:20:31.080]  在田裡白天的時候
[00:20:31.080 --> 00:20:34.080]  你可以是工作裡面的同事
[00:20:34.080 --> 00:20:36.680]  因為一般都是上班的人
[00:20:36.680 --> 00:20:37.680]  然後推磨的時候
[00:20:37.680 --> 00:20:39.080]  你已經回家了
[00:20:39.080 --> 00:20:41.080]  回家裡的人
[00:20:41.080 --> 00:20:45.080]  猶太人是跟孩子一起睡在床上的
[00:20:45.080 --> 00:20:46.480]  你記得那個比喻
[00:20:46.480 --> 00:20:48.480]  人家求他給拿東西
[00:20:48.480 --> 00:20:49.280]  那個柄敲門
[00:20:49.280 --> 00:20:50.880]  他說我怎麼都睡了
[00:20:50.880 --> 00:20:52.680]  我不好意思出來
[00:20:52.680 --> 00:20:54.280]  要睡同一個床
[00:20:54.280 --> 00:20:55.480]  所以在床上的
[00:20:55.480 --> 00:20:58.280]  一定是你的伴侶跟兒女
[00:20:58.280 --> 00:20:59.880]  三種人
[00:20:59.880 --> 00:21:01.280]  你問
[00:21:01.280 --> 00:21:03.280]  到末日的時候
[00:21:03.280 --> 00:21:05.080]  第一我能確保
[00:21:05.080 --> 00:21:09.680]  我已經被提在空中與主相遇嗎
[00:21:09.680 --> 00:21:10.880]  第二
[00:21:10.880 --> 00:21:13.080]  你能不能忍受
[00:21:13.080 --> 00:21:16.680]  你所愛的工作裡的同事
[00:21:16.680 --> 00:21:18.480]  你家裡的親人
[00:21:18.480 --> 00:21:20.880]  還有你最親密的伴侶
[00:21:20.880 --> 00:21:22.880]  或是兒女
[00:21:22.880 --> 00:21:24.680]  因為還沒姓主
[00:21:24.680 --> 00:21:26.880]  而被留下來嗎
[00:21:26.880 --> 00:21:29.280]  這個符話非常恐怖
[00:21:29.280 --> 00:21:33.280]  就剛才教會講的一模一樣
[00:21:33.280 --> 00:21:36.480]  這個值得我們思考
[00:21:36.480 --> 00:21:40.080]  神對世界由始有終
[00:21:40.080 --> 00:21:41.280]  創世紀
[00:21:41.280 --> 00:21:44.480]  世界的起頭本來是很完美的
[00:21:44.480 --> 00:21:47.280]  但當罪人到世界的時候
[00:21:47.280 --> 00:21:49.080]  不可能再完美
[00:21:49.080 --> 00:21:51.880]  所以必須有一天要終結的
[00:21:51.880 --> 00:21:54.480]  世界不是說沒完沒了的
[00:21:54.480 --> 00:21:56.280]  所以到了啟示錄
[00:21:56.280 --> 00:21:58.080]  世界的終結的時候
[00:21:58.080 --> 00:21:59.280]  耶穌復活
[00:21:59.280 --> 00:22:01.680]  示範了第八日的創造
[00:22:01.680 --> 00:22:03.680]  我們說創造是第六天
[00:22:03.680 --> 00:22:04.880]  第七天
[00:22:04.880 --> 00:22:06.080]  二十日
[00:22:06.080 --> 00:22:08.280]  但是耶穌復活
[00:22:08.280 --> 00:22:10.080]  就是第八天的創造
[00:22:10.080 --> 00:22:13.080]  重新恢復新天新地
[00:22:13.080 --> 00:22:15.480]  更新所有的創造
[00:22:15.480 --> 00:22:17.080]  我們被提的時候
[00:22:17.080 --> 00:22:19.880]  你有肯定你可以被提
[00:22:19.880 --> 00:22:21.480]  你的身體就會改變
[00:22:21.480 --> 00:22:25.480]  因為朽壞的不能承受不朽壞的
[00:22:25.480 --> 00:22:27.880]  然後我們就可以
[00:22:27.880 --> 00:22:31.480]  跟耶穌住在新天新地裡面
[00:22:31.480 --> 00:22:36.480]  你能確定能留在那個新天新地裡嗎
[00:22:36.480 --> 00:22:38.080]  你能確定
[00:22:38.080 --> 00:22:42.880]  你所愛的親人能進入新天新地嗎
[00:22:42.880 --> 00:22:47.680]  我感謝主這一年非常不忙
[00:22:47.680 --> 00:22:49.880]  只能待在家裡
[00:22:49.880 --> 00:22:55.480]  不過真的每天都為我家人禱告
[00:22:55.480 --> 00:22:58.880]  也經過一段禱告時間的時候
[00:22:58.880 --> 00:23:03.480]  我八十歲的大姐 我大姐八十歲了
[00:23:03.480 --> 00:23:04.880]  但是很精神 能走
[00:23:04.880 --> 00:23:09.080]  還買菜煮飯 可以煮一桌人的菜
[00:23:09.080 --> 00:23:13.280]  我就常常給她打電話跟她分享
[00:23:13.280 --> 00:23:18.280]  所以前兩個月還可以聚會的時候
[00:23:18.280 --> 00:23:21.680]  我就去她家的群組
[00:23:21.680 --> 00:23:23.480]  那邊不是群組
[00:23:23.480 --> 00:23:26.480]  我們背後被定為跳舞群組
[00:23:26.480 --> 00:23:27.480]  為什麼呢
[00:23:27.480 --> 00:23:30.080]  她在美孚一個酒樓
[00:23:30.080 --> 00:23:31.480]  我們聚會完
[00:23:31.480 --> 00:23:33.080]  那天她住在那邊
[00:23:33.080 --> 00:23:35.080]  我帶她去樓下的教會聚會
[00:23:35.080 --> 00:23:38.680]  把她的孫子十十歲也帶去了
[00:23:38.680 --> 00:23:41.880]  那聚會完以後我們就去那個群組
[00:23:41.880 --> 00:23:45.680]  那個跳舞群組吃飯的地方吃飯
[00:23:45.680 --> 00:23:48.480]  所以我們被逼要檢測
[00:23:48.480 --> 00:23:50.280]  感謝主沒事
[00:23:50.280 --> 00:23:54.480]  那後來她住的那一棟大廈
[00:23:54.480 --> 00:23:56.680]  也被強制檢測
[00:23:56.680 --> 00:23:58.880]  因為也有三個家庭
[00:23:58.880 --> 00:24:01.080]  所以我們連中兩員
[00:24:01.080 --> 00:24:03.280]  還好還沒中第三個
[00:24:03.280 --> 00:24:07.680]  又去檢測 還好也是陰性
[00:24:07.680 --> 00:24:10.480]  真的 感謝主
[00:24:10.480 --> 00:24:14.480]  她可以 我帶她去了兩三次以後
[00:24:14.480 --> 00:24:17.480]  另外一個星期我去另外一個教會講道
[00:24:17.480 --> 00:24:18.680]  我說我不來了
[00:24:18.680 --> 00:24:21.280]  我隔一個禮拜再來陪妳
[00:24:21.280 --> 00:24:23.480]  她一個人自己跑去教會我
[00:24:23.480 --> 00:24:25.080]  帶著孫兒
[00:24:25.080 --> 00:24:27.280]  然後那個傳達人打電話給我
[00:24:27.280 --> 00:24:32.480]  傳達人是從前曾經實習的一個神學生
[00:24:32.480 --> 00:24:36.680]  譚景平先生好像是
[00:24:36.680 --> 00:24:38.280]  他給我發一個WhatsApp
[00:24:38.280 --> 00:24:41.280]  妳大姐帶著孫子自己來了
[00:24:41.280 --> 00:24:43.480]  我說我沒想過他會自己來
[00:24:43.480 --> 00:24:45.080]  我以為我跟他約
[00:24:45.080 --> 00:24:46.280]  這個禮拜我不來
[00:24:46.280 --> 00:24:47.680]  妳留在家中
[00:24:47.680 --> 00:24:50.280]  我下一個來再來接妳一起去
[00:24:50.280 --> 00:24:53.280]  他說反正沒事做了就去教會
[00:24:53.280 --> 00:24:57.280]  所以真的我們好好的努力
[00:24:57.280 --> 00:24:59.080]  神會聽我們的禱告
[00:24:59.080 --> 00:25:01.480]  雖然遇過非常多的困難
[00:25:01.480 --> 00:25:03.880]  我有機會可以分享
[00:25:03.880 --> 00:25:05.280]  很多的供給
[00:25:05.280 --> 00:25:07.480]  但是你堅定禱告
[00:25:07.480 --> 00:25:12.280]  家裡的人一定要得救
[00:25:12.280 --> 00:25:14.280]  另外我要給你們知道
[00:25:14.280 --> 00:25:16.880]  弟兄們我不願意你們不知道這奧秘
[00:25:16.880 --> 00:25:19.080]  恐怕你們自以為聰明
[00:25:19.080 --> 00:25:21.080]  這奧秘就是有一部分
[00:25:21.080 --> 00:25:23.280]  以色列人是硬心的
[00:25:23.280 --> 00:25:25.880]  等到外邦人的數目填滿了
[00:25:25.880 --> 00:25:28.480]  以色列的全家都要得救
[00:25:28.480 --> 00:25:31.680]  羅馬書11章25到26節
[00:25:31.680 --> 00:25:32.880]  我強調
[00:25:32.880 --> 00:25:37.280]  我們這一批外邦人是有一定的數目
[00:25:37.280 --> 00:25:40.680]  不是說永久開放的
[00:25:40.680 --> 00:25:44.880]  等我們的信主的人數填滿的時候
[00:25:44.880 --> 00:25:47.880]  天國的門就要關了
[00:25:47.880 --> 00:25:49.280]  外邦人進天國
[00:25:49.280 --> 00:25:52.480]  我們是有 quota 限額的
[00:25:52.480 --> 00:25:55.080]  夠數門就關了
[00:25:55.080 --> 00:25:58.080]  你要爭取這個 quota
[00:25:58.080 --> 00:25:59.880]  你要為你的親友
[00:25:59.880 --> 00:26:04.080]  爭取這個能進天國的門的限額
[00:26:04.080 --> 00:26:08.080]  因為這個門關了就無人能開
[00:26:08.080 --> 00:26:09.280]  弟兄姊妹
[00:26:09.280 --> 00:26:11.280]  今天這個比喻告訴我們
[00:26:11.280 --> 00:26:14.480]  就是我們準備足夠的油
[00:26:14.480 --> 00:26:16.480]  有燈發亮
[00:26:16.480 --> 00:26:18.880]  根基在主耶穌身上
[00:26:18.880 --> 00:26:20.880]  趕快傳福音
[00:26:20.880 --> 00:26:23.880]  因為時間已經不多了
[00:26:23.880 --> 00:26:26.480]  比如說萬物的結局近了
[00:26:26.480 --> 00:26:28.680]  請問你還在等什麼
[00:26:28.680 --> 00:26:31.880]  你要等到你自己油盡燈枯
[00:26:31.880 --> 00:26:33.280]  沒有了
[00:26:33.280 --> 00:26:35.680]  你趕去買,買不到了
[00:26:35.680 --> 00:26:38.880]  也等到人家已經被提了
[00:26:38.880 --> 00:26:41.680]  你還留在那個地方禱告
[00:26:41.680 --> 00:26:44.080]  多危險的事情
[00:26:44.080 --> 00:26:46.480]  你能忍受你的親友
[00:26:46.480 --> 00:26:49.080]  不能進天國
[00:26:49.080 --> 00:26:53.080]  享受心天心地你們的快樂嗎
[00:26:53.080 --> 00:26:54.280]  十個同理的比喻
[00:26:54.280 --> 00:26:57.080]  給我們非常非常大的警告
[00:26:57.080 --> 00:27:00.880]  也引發了聖經中最恐怖的一句話
[00:27:00.880 --> 00:27:04.080]  當主給我說我不認識你的時候
[00:27:04.080 --> 00:27:06.080]  你就丟在門外了
[00:27:06.080 --> 00:27:07.480]  所以弟兄姊妹
[00:27:07.480 --> 00:27:09.680]  趕緊傳福音
[00:27:09.680 --> 00:27:11.680]  千萬不要再等了
[00:27:11.680 --> 00:27:14.280]  關了的門就沒有人再開
[00:27:14.280 --> 00:27:17.280]  我們同心禱告
[00:27:17.280 --> 00:27:20.480]  這個比喻的經文
[00:27:20.480 --> 00:27:23.880]  給我們很沉重的警告
[00:27:23.880 --> 00:27:26.280]  也讓我們警醒
[00:27:26.280 --> 00:27:30.080]  我們知道不是世界每一天都一樣的
[00:27:30.080 --> 00:27:32.080]  我們不要學那些不幸的人
[00:27:32.080 --> 00:27:35.280]  每天照樣吃喝家去
[00:27:35.280 --> 00:27:36.480]  什麼都不管
[00:27:36.480 --> 00:27:39.280]  以為可以在地上活到永遠
[00:27:39.280 --> 00:27:40.480]  沒想過
[00:27:40.480 --> 00:27:43.680]  主就在我們不知不覺的時間裡面
[00:27:43.680 --> 00:27:45.680]  就回來了
[00:27:45.680 --> 00:27:49.280]  但是我們不夠有的時候怎麼辦
[00:27:49.280 --> 00:27:50.680]  天父啊
[00:27:50.680 --> 00:27:52.080]  提醒我們
[00:27:52.080 --> 00:27:53.080]  聖靈啊
[00:27:53.080 --> 00:27:54.280]  保守我們
[00:27:54.280 --> 00:27:57.880]  讓我們有這個傳福音的心智
[00:27:57.880 --> 00:27:59.280]  把我們所愛的
[00:27:59.280 --> 00:28:01.880]  無論是公司裡的同事
[00:28:01.880 --> 00:28:03.280]  我的家人
[00:28:03.280 --> 00:28:05.880]  還有我最親密的伴女孩子
[00:28:05.880 --> 00:28:07.880]  都要帶到主的面前
[00:28:07.880 --> 00:28:09.080]  我們深信
[00:28:09.080 --> 00:28:10.680]  主你是信實的
[00:28:10.680 --> 00:28:11.880]  你是愛我們的
[00:28:11.880 --> 00:28:14.680]  只要我們願意去禱告去做的時候
[00:28:14.680 --> 00:28:17.080]  聖靈你一定與我們同行
[00:28:17.080 --> 00:28:18.280]  幫助我們
[00:28:18.280 --> 00:28:20.280]  帶領我們身邊的人
[00:28:20.280 --> 00:28:22.480]  都能進到天國裡面
[00:28:22.480 --> 00:28:27.080]  將來都可以被你提到半空中與你相遇
[00:28:27.080 --> 00:28:29.080]  主我們謝謝你這段經文
[00:28:29.080 --> 00:28:31.080]  給我們很好的提醒
[00:28:31.080 --> 00:28:33.480]  讓我們把你的話傳在心裡
[00:28:33.480 --> 00:28:37.080]  求你帶領我們明天的計畫
[00:28:37.080 --> 00:28:38.880]  都完全在你手中
[00:28:38.880 --> 00:28:42.160]  禱告奉主耶穌基督聖靈祈求
[00:28:42.160 --> 00:28:43.160]  Amen
