
[00:00:00.000 --> 00:00:04.180]  我經常說中國人的描述狀況很準
[00:13:07.180 --> 00:13:08.460]  第二太無聊
[00:13:08.460 --> 00:13:09.780]  第三反智
[00:13:09.780 --> 00:13:12.980]  第四對性制罪
[00:13:12.980 --> 00:13:15.380]  排他不可挑剔
[00:13:15.380 --> 00:13:17.340]  我覺得這六樣東西出來的時候
[00:13:17.340 --> 00:13:19.020]  我再看一看
[00:13:19.020 --> 00:13:20.180]  有時我們會說
[00:13:20.180 --> 00:13:22.780]  是啊他們被矇蔽不知道啊
[00:13:22.780 --> 00:13:24.260]  但奈何
[00:13:24.260 --> 00:13:26.260]  用我們跳回到他的處境
[00:13:26.260 --> 00:13:27.460]  你覺得他矇蔽
[00:13:27.460 --> 00:13:29.580]  但他現在很清醒
[00:13:29.580 --> 00:13:32.020]  縱然你覺得他真的沒見到光啊
[00:13:32.020 --> 00:13:34.460]  沒有那個寶貝在啞氣
[00:13:34.460 --> 00:13:38.100]  是啊我們會有很多這些宗教術語和觀念去看他
[00:13:38.100 --> 00:13:40.580]  但如果我們放回他那裏
[00:13:40.580 --> 00:13:41.780]  將心比己
[00:13:41.780 --> 00:13:43.740]  他再簡單說
[00:13:43.740 --> 00:13:45.700]  這不就是被矇蔽的時候
[00:13:45.700 --> 00:13:47.460]  看到我們了
[00:13:47.460 --> 00:13:49.420]  不要看輕他們哦
[00:13:49.420 --> 00:13:51.540]  因爲這些是我們要得着的人來的
[00:13:51.540 --> 00:13:52.860]  領導們
[00:13:52.860 --> 00:13:54.860]  這是我們要得着的人來的
[00:13:54.860 --> 00:13:56.020]  我們要得着的人
[00:13:56.020 --> 00:13:57.500]  是這樣在看着我們啊
[00:13:57.500 --> 00:13:58.460]  所以他會告訴你
[00:13:58.460 --> 00:13:59.460]  因爲這樣的原因
[00:13:59.460 --> 00:14:01.340]  甚至剛纔在節目裏分享
[00:14:01.340 --> 00:14:03.420]  更多的理由
[00:14:03.420 --> 00:14:05.900]  我不信耶穌
[00:14:05.900 --> 00:14:08.020]  我不覺得福音關我事
[00:14:08.020 --> 00:14:09.100]  信自己
[00:14:09.100 --> 00:14:10.220]  我很好
[00:14:10.220 --> 00:14:12.140]  基督徒很偽善
[00:14:12.140 --> 00:14:12.940]  很假
[00:14:12.940 --> 00:14:13.580]  很忙
[00:14:13.580 --> 00:14:15.780]  你只是在緊張那些錢
[00:14:15.780 --> 00:14:19.140]  甚至有更多更多寸的東西
[00:14:19.140 --> 00:14:21.580]  固然剛剛那六點可能比較conceptualize
[00:14:21.580 --> 00:14:23.700]  觀念化了一些
[00:14:23.700 --> 00:14:26.620]  你們說的是更加實際對白
[00:14:26.620 --> 00:14:28.540]  一句句例子
[00:14:28.540 --> 00:14:31.740]  人就是有不同的原因信耶穌
[00:14:31.740 --> 00:14:37.500]  領導們千萬不要輕看這個現象
[00:14:37.500 --> 00:14:40.980]  昨天也有分享過
[00:14:40.980 --> 00:14:42.940]  香港有歷史以來
[00:14:42.940 --> 00:14:44.420]  基督徒的人口
[00:14:44.420 --> 00:14:46.820]  其實佔整體人數
[00:14:46.820 --> 00:14:50.140]  從來都沒有多過一個百分率的
[00:14:50.140 --> 00:14:52.340]  你們知道這個數字是多少嗎
[00:14:52.340 --> 00:14:53.940]  這個基督徒人口
[00:14:53.940 --> 00:14:56.620]  是包括天主教會
[00:14:56.620 --> 00:14:57.820]  就是天主教徒
[00:14:57.820 --> 00:15:00.020]  新教徒的人口的
[00:15:00.020 --> 00:15:01.340]  OK
[00:15:01.340 --> 00:15:03.260]  大家猜猜
[00:15:03.260 --> 00:15:07.700]  百分率是多少
[00:15:07.700 --> 00:15:08.580]  這麼緊張
[00:15:08.580 --> 00:15:10.500]  多少
[00:15:10.500 --> 00:15:10.900]  5
[00:15:10.900 --> 00:15:11.740]  Wendy說5
[00:15:11.740 --> 00:15:13.980]  有沒有多一點
[00:15:13.980 --> 00:15:17.020]  我立刻打一次
[00:15:17.020 --> 00:15:20.340]  昨天我們的長青就說
[00:15:20.340 --> 00:15:22.700]  多不過20%
[00:15:22.700 --> 00:15:26.140]  我說20%在香港是大火星
[00:15:26.140 --> 00:15:29.260]  韓國這麼厲害都是40%
[00:15:29.260 --> 00:15:30.740]  Wendy說的是對的
[00:15:30.740 --> 00:15:33.060]  從來沒有一個統計
[00:15:33.060 --> 00:15:36.900]  是多過5%
[00:15:36.900 --> 00:15:38.020]  基督徒人口
[00:15:38.020 --> 00:15:40.340]  在香港歷史以來這麼多年
[00:15:40.340 --> 00:15:42.420]  其實我們是一個minority
[00:15:42.420 --> 00:15:44.340]  我們是少數人
[00:15:44.340 --> 00:15:45.540]  或者反過來說
[00:15:45.540 --> 00:15:47.420]  我們應該有積極點正向的思想
[00:15:47.420 --> 00:15:48.860]  我們要得到的人
[00:15:48.860 --> 00:15:51.660]  其實是多少百分率
[00:15:51.660 --> 00:15:54.540]  95%的人是在等我們得着的
[00:15:54.540 --> 00:15:56.460]  所以他們怎麼看我們的時候
[00:15:56.460 --> 00:15:59.060]  不要覺得他被矇蔽而已
[00:15:59.060 --> 00:16:00.620]  不是的
[00:16:00.620 --> 00:16:02.020]  我們起碼要得人如意
[00:16:02.020 --> 00:16:03.220]  要明白他怎麼想
[00:16:03.220 --> 00:16:04.820]  讓他來到
[00:16:04.820 --> 00:16:06.700]  不再矇蔽嗎
[00:16:06.700 --> 00:16:08.220]  當然他人多你就怕他
[00:16:08.220 --> 00:16:09.180]  不是那個怕
[00:16:09.180 --> 00:16:11.540]  而是我重視他
[00:16:11.540 --> 00:16:13.300]  我重視這個數字
[00:16:13.300 --> 00:16:15.060]  我重視這個看法
[00:16:15.060 --> 00:16:16.700]  縱然
[00:16:16.700 --> 00:16:17.980]  在我裏面
[00:16:17.980 --> 00:16:19.020]  我知道
[00:16:19.020 --> 00:16:20.380]  雖然我是少數
[00:16:20.380 --> 00:16:21.980]  但是我跟的是真的
[00:16:21.980 --> 00:16:23.300]  這個很重要
[00:16:23.300 --> 00:16:25.980]  不要因爲人多就懷疑自己
[00:16:25.980 --> 00:16:27.340]  那個不是被人找了笨
[00:16:27.340 --> 00:16:28.700]  你不用這麼想
[00:16:28.700 --> 00:16:30.700]  縱然我是再少數
[00:16:30.700 --> 00:16:33.180]  或者剛剛的研究說
[00:16:33.180 --> 00:16:34.820]  最近這5年按年增長
[00:16:34.820 --> 00:16:37.420]  我們還跌破新低1%都沒有
[00:16:37.420 --> 00:16:38.460]  0.6幾
[00:16:38.460 --> 00:16:39.060]  很害怕的
[00:16:39.060 --> 00:16:40.060]  你明白嗎
[00:16:40.060 --> 00:16:41.300]  按年人口增長
[00:16:41.300 --> 00:16:44.100]  基督徒是0.6幾
[00:16:44.100 --> 00:16:44.820]  雖然有人會說
[00:16:44.820 --> 00:16:48.980]  哎 這個比香港人口增長多一點點的
[00:16:48.980 --> 00:16:50.460]  你不會在這個比較裏面
[00:16:50.460 --> 00:16:53.140]  在這個比較裏面找滿足啊我們
[00:16:53.140 --> 00:16:54.900]  沒意思的
[00:16:54.900 --> 00:16:55.780]  一個淨數字
[00:16:55.780 --> 00:16:56.780]  一個淨百分率
[00:16:56.780 --> 00:16:58.420]  已經是一個警號
[00:16:58.420 --> 00:17:00.660]  我們怎麼去看得到
[00:17:00.660 --> 00:17:01.860]  在這樣的處境裏面
[00:17:01.860 --> 00:17:03.580]  人是怎樣的
[00:17:03.580 --> 00:17:04.900]  當日保羅
[00:17:04.900 --> 00:17:07.340]  其實處境不過是嚴峻的
[00:17:07.340 --> 00:17:08.860]  保羅的處境不過是嚴峻的
[00:17:08.860 --> 00:17:09.900]  因爲只要你看完
[00:17:09.900 --> 00:17:11.500]  第七節打後
[00:17:11.500 --> 00:17:12.740]  更清楚
[00:17:12.740 --> 00:17:13.980]  他告訴你什麼事
[00:17:13.980 --> 00:17:15.260]  他在那時候
[00:17:15.260 --> 00:17:17.300]  四面受敵
[00:17:17.300 --> 00:17:18.780]  心裏作難
[00:17:18.780 --> 00:17:20.460]  遭遇逼迫
[00:17:20.460 --> 00:17:25.100]  還要被打倒
[00:17:25.100 --> 00:17:26.500]  第一代信徒
[00:17:26.500 --> 00:17:27.580]  甚至在之後
[00:17:27.580 --> 00:17:28.380]  歷世歷代
[00:17:28.380 --> 00:17:29.860]  很長時間
[00:17:29.860 --> 00:17:30.940]  信耶穌
[00:17:30.940 --> 00:17:33.140]  是一件被拒絕
[00:17:33.140 --> 00:17:34.420]  嘲笑
[00:17:34.420 --> 00:17:35.580]  我也有啊
[00:17:35.580 --> 00:17:38.660]  回到辦公室祈禱被人笑啊
[00:17:38.660 --> 00:17:40.380]  要不要死啊
[00:17:40.380 --> 00:17:43.660]  不用
[00:17:43.660 --> 00:17:46.500]  在香港信耶穌要死很難的
[00:17:46.500 --> 00:17:47.300]  不是啊
[00:17:47.300 --> 00:17:50.580]  我小孩回教會回家被媽媽打
[00:17:50.580 --> 00:17:52.660]  我一代不小心接觸到
[00:17:52.660 --> 00:17:53.180]  現在很慘
[00:17:53.180 --> 00:17:55.980]  我們要打到叫他回來教會
[00:17:55.980 --> 00:17:58.420]  比較悲哀
[00:17:58.420 --> 00:17:59.500]  我一樣有
[00:17:59.500 --> 00:18:01.460]  我們接觸過一些新對象
[00:18:01.460 --> 00:18:02.220]  新朋友都說
[00:18:02.220 --> 00:18:04.220]  我回家不喜歡
[00:18:04.220 --> 00:18:06.900]  但我都不會去到保羅那個時代
[00:18:06.900 --> 00:18:08.300]  要面對的事
[00:18:08.300 --> 00:18:10.180]  實際上第一代信徒裏面
[00:18:10.180 --> 00:18:12.980]  有很多被我們叫做殉道士
[00:18:12.980 --> 00:18:14.740]  在教會的人說明
[00:18:14.740 --> 00:18:18.900]  教會就是由殉道士的血所建立的
[00:18:18.900 --> 00:18:20.580]  一代又一代的人
[00:18:20.580 --> 00:18:21.980]  包括保羅他們
[00:18:21.980 --> 00:18:23.820]  在全方位裏面面對的敵對
[00:18:23.820 --> 00:18:25.900]  去到這樣的地步
[00:18:25.900 --> 00:18:27.500]  我們不可能告訴別人
[00:18:27.500 --> 00:18:32.300]  我們的處境比當日更差
[00:18:32.300 --> 00:18:34.220]  我們不可能說的
[00:18:34.220 --> 00:18:35.380]  但如果是這樣的時候
[00:18:35.380 --> 00:18:36.700]  我們要再證明一件事
[00:18:36.700 --> 00:18:37.700]  這樣
[00:18:37.700 --> 00:18:39.260]  如果當日
[00:18:39.260 --> 00:18:39.980]  這麼多年來
[00:18:39.980 --> 00:18:41.500]  我們信聖徒相通裏面
[00:18:41.500 --> 00:18:42.860]  保羅他們那一代的人
[00:18:42.860 --> 00:18:47.140]  的聖靈和我們現在從來沒有變成一樣的時間
[00:18:47.140 --> 00:18:48.940]  那我應該怎麼樣
[00:18:48.940 --> 00:18:50.540]  我應該怎麼樣
[00:18:50.540 --> 00:18:51.420]  保羅的敘述
[00:18:51.420 --> 00:18:54.100]  當然在那時候對那麼多教會來說
[00:18:54.100 --> 00:18:55.100]  是說一件事
[00:18:55.100 --> 00:18:57.340]  你們的身體裏面有聖靈的靈
[00:18:57.340 --> 00:18:58.220]  成爲那個寶貝
[00:18:58.220 --> 00:18:59.500]  所以第七節
[00:18:59.500 --> 00:19:01.340]  保羅的比喻用得很好
[00:19:01.340 --> 00:19:03.380]  他說有隻寶貝放在雅戲
[00:19:03.380 --> 00:19:05.060]  無端端突然有一個寶貝
[00:19:05.060 --> 00:19:06.660]  就是那個聖靈在我們裏面
[00:19:06.660 --> 00:19:07.260]  雅戲是什麼
[00:19:07.260 --> 00:19:08.860]  是我們自己
[00:19:08.860 --> 00:19:10.100]  我們自己
[00:19:10.100 --> 00:19:10.980]  中國人經常說
[00:19:10.980 --> 00:19:12.460]  陶瓷堪光雅
[00:19:12.460 --> 00:19:15.260]  哪個便宜一些
[00:19:15.260 --> 00:19:16.940]  哇 大家想很久了
[00:19:16.940 --> 00:19:19.940]  我家裏全部不鏽鋼的傢俱
[00:19:19.940 --> 00:19:22.140]  光雅還是陶瓷啊
[00:19:22.140 --> 00:19:23.420]  光雅嘛
[00:19:23.420 --> 00:19:24.140]  是不是
[00:19:24.140 --> 00:19:25.540]  所以跟別人打架
[00:19:25.540 --> 00:19:26.820]  通常媽媽就勸你
[00:19:26.820 --> 00:19:29.220]  你不要陶瓷去堪那些光雅
[00:19:29.220 --> 00:19:32.100]  就是用我的驕傲來告訴別人
[00:19:32.100 --> 00:19:33.100]  不要跟他打架
[00:19:33.100 --> 00:19:34.180]  我小時候是這樣的
[00:19:34.180 --> 00:19:36.180]  聽的
[00:19:36.180 --> 00:19:37.660]  保羅的比喻是什麼意思
[00:19:37.660 --> 00:19:39.780]  其實我們本來真的很差
[00:19:39.780 --> 00:19:40.700]  我們很不行的
[00:19:40.700 --> 00:19:42.100]  都是那些雅戲
[00:19:42.100 --> 00:19:43.540]  但是很重要
[00:19:43.540 --> 00:19:46.260]  縱然我們想人信耶穌傳福音
[00:19:46.260 --> 00:19:48.140]  被拒絕
[00:19:48.140 --> 00:19:49.460]  你和你的同事講開的時候
[00:19:49.460 --> 00:19:51.340]  他會講起你的偽善
[00:19:51.340 --> 00:19:52.220]  希望你沒有
[00:19:52.220 --> 00:19:53.660]  不過他講別人的偽善
[00:19:53.660 --> 00:19:55.140]  你嘲笑人信耶穌
[00:19:55.140 --> 00:19:58.980]  又或者我們講關於不同的信仰的題目的時候
[00:19:58.980 --> 00:20:00.740]  教會都關香港什麼事
[00:20:00.740 --> 00:20:01.500]  沒有回應過
[00:20:01.500 --> 00:20:04.780]  你們做過什麼
[00:20:04.780 --> 00:20:06.180]  但是我們知道
[00:20:06.180 --> 00:20:10.780]  我這個雅戲裏面有的是寶貝
[00:20:10.780 --> 00:20:14.940]  聖靈在這些日子裏面讓我們生命不同
[00:20:14.940 --> 00:20:16.180]  真的
[00:20:16.180 --> 00:20:20.460]  昨天我聽了Lilson的分享
[00:20:20.460 --> 00:20:21.940]  我們真的很期望
[00:20:21.940 --> 00:20:23.140]  我們香港的信徒
[00:20:23.140 --> 00:20:24.900]  我們自己對社會
[00:20:24.900 --> 00:20:26.780]  在某種意義上是有一些意義的
[00:20:26.780 --> 00:20:28.420]  有一些意義
[00:20:28.420 --> 00:20:31.580]  但是現實可能是毫無意義
[00:20:31.580 --> 00:20:33.460]  昨天講到雨傘運動當中
[00:20:33.460 --> 00:20:36.220]  Lilson提到一件事件
[00:20:36.220 --> 00:20:40.140]  就是當很多人圍住在正總的時候的一個晚上
[00:20:40.140 --> 00:20:41.380]  其實同一個晚上
[00:20:41.380 --> 00:20:44.580]  兩家大學的校長又出來說話
[00:20:44.580 --> 00:20:45.780]  事實上新聞都沒怎麼說
[00:20:45.780 --> 00:20:46.780]  是同一件事
[00:20:46.780 --> 00:20:51.460]  有幾十個牧師又走了出來
[00:20:51.460 --> 00:20:55.180]  夾在人羣和警察之間
[00:20:55.180 --> 00:20:56.660]  我很欣賞這幫童工
[00:20:56.660 --> 00:20:58.620]  他們有這個表達
[00:20:58.620 --> 00:21:01.140]  他願意在中間作和平之子
[00:21:01.140 --> 00:21:03.540]  作一個buffer
[00:21:03.540 --> 00:21:04.900]  但是無奈地
[00:21:04.900 --> 00:21:05.540]  如果你昨天有來
[00:21:05.540 --> 00:21:10.340]  或者我現在可以告訴你是其中看到的
[00:21:10.340 --> 00:21:12.620]  出來的童工想唱聖詩
[00:21:12.620 --> 00:21:15.140]  但是唱不到第三節
[00:21:15.140 --> 00:21:16.700]  祈禱沒什麼人理
[00:21:16.700 --> 00:21:20.380]  逗留的時間短過我現在講道
[00:21:20.380 --> 00:21:22.740]  就已經潛走了
[00:21:22.740 --> 00:21:23.820]  爲什麼
[00:21:23.820 --> 00:21:24.900]  或者有些人想起
[00:21:24.900 --> 00:21:27.220]  兩年前曾永牧師
[00:21:27.220 --> 00:21:29.340]  我一次講到是講到烏克蘭的時候
[00:21:29.340 --> 00:21:30.180]  中正教的教士
[00:21:30.180 --> 00:21:31.380]  怎樣就是一樣的
[00:21:31.380 --> 00:21:32.380]  我猜當時很多童工
[00:21:32.380 --> 00:21:32.940]  包括我
[00:21:32.940 --> 00:21:35.180]  都會想起這個投射的
[00:21:35.180 --> 00:21:36.820]  但是現實
[00:21:36.820 --> 00:21:39.420]  就是我剛纔講的
[00:21:39.420 --> 00:21:40.660]  進耶穌
[00:21:40.660 --> 00:21:43.380]  從來都是5%
[00:21:43.380 --> 00:21:44.740]  或者日常生活
[00:21:44.740 --> 00:21:45.780]  縱然
[00:21:45.780 --> 00:21:46.820]  教會
[00:21:46.820 --> 00:21:47.460]  call and call
[00:21:47.460 --> 00:21:48.540]  有很多人會寫的
[00:21:48.540 --> 00:21:50.900]  基督教對香港的意義
[00:21:50.900 --> 00:21:51.940]  於是會寫一大堆
[00:21:51.940 --> 00:21:53.180]  在詞位上
[00:21:53.180 --> 00:21:54.140]  在教育上
[00:21:54.140 --> 00:21:55.020]  在醫療上
[00:21:55.020 --> 00:21:57.580]  我不會否定這些
[00:21:57.580 --> 00:21:59.140]  但是去到每一個人身上
[00:21:59.140 --> 00:22:00.500]  日常生活
[00:22:00.500 --> 00:22:02.780]  多有意義啊
[00:22:02.780 --> 00:22:06.260]  這個我一路聽的時候我心裏面很大的反省
[00:22:06.260 --> 00:22:08.260]  爲什麼烏克蘭
[00:22:08.260 --> 00:22:09.700]  中正教的教士走出來
[00:22:09.700 --> 00:22:10.660]  罵得起啊
[00:22:10.660 --> 00:22:12.020]  很簡單的嘛
[00:22:12.020 --> 00:22:12.780]  因爲人羣當中
[00:22:12.780 --> 00:22:13.620]  或者士兵當中
[00:22:13.620 --> 00:22:15.180]  或者警察裏面
[00:22:15.180 --> 00:22:18.500]  一個不歸一就撞到會友啊
[00:22:18.500 --> 00:22:19.660]  不論那個是
[00:22:19.660 --> 00:22:20.260]  天主教的
[00:22:20.260 --> 00:22:21.020]  那個是中正教的
[00:22:21.020 --> 00:22:22.140]  或者是新教
[00:22:22.140 --> 00:22:23.620]  因爲當時有不少贈信會
[00:22:23.620 --> 00:22:25.340]  和神教會的
[00:22:25.340 --> 00:22:27.700]  都是那個信仰啊
[00:22:27.700 --> 00:22:30.500]  這個人走出來是有意義的
[00:22:30.500 --> 00:22:33.060]  但是我們呢
[00:22:33.060 --> 00:22:33.940]  彷彿
[00:22:33.940 --> 00:22:38.020]  好像沒有什麼意義
[00:22:38.020 --> 00:22:40.780]  哦 穆斯林說到這樣我很灰心啊
[00:22:40.780 --> 00:22:42.420]  我怎麼信耶穌下去啊
[00:22:42.420 --> 00:22:44.980]  我作爲基督徒在香港就沒有意義了
[00:22:44.980 --> 00:22:46.740]  我想說一件事就是
[00:22:46.740 --> 00:22:47.660]  更沒有意義
[00:22:47.660 --> 00:22:49.820]  都不會被保羅當日
[00:22:49.820 --> 00:22:51.420]  被視爲垃圾
[00:22:51.420 --> 00:22:53.100]  真的
[00:22:53.100 --> 00:22:55.340]  基督教出現的開始
[00:22:55.340 --> 00:22:56.740]  羅馬政府只會覺得
[00:22:56.740 --> 00:23:00.140]  它是希伯來人當中猶太教的一個分支
[00:23:00.140 --> 00:23:01.100]  一個分支
[00:23:01.100 --> 00:23:02.900]  到後來猶太人都不認它
[00:23:02.900 --> 00:23:04.820]  很快
[00:23:04.820 --> 00:23:06.460]  就邪教了
[00:23:06.460 --> 00:23:08.980]  所以會見到很多的迫害
[00:23:08.980 --> 00:23:11.540]  或者尼祿皇帝對羅馬城的火燒
[00:23:11.540 --> 00:23:12.420]  就砌了生豬肉
[00:23:12.420 --> 00:23:14.940]  就是基督徒燒羅馬城
[00:23:14.940 --> 00:23:16.220]  剛纔那件事
[00:23:16.220 --> 00:23:17.660]  當日
[00:23:17.660 --> 00:23:18.260]  教會
[00:23:18.260 --> 00:23:19.420]  當日保羅
[00:23:19.420 --> 00:23:20.100]  保羅的一代
[00:23:20.100 --> 00:23:21.820]  保羅後來的一兩代
[00:23:21.820 --> 00:23:23.940]  都是長期在一個被否定
[00:23:23.940 --> 00:23:24.660]  被拒絕
[00:23:24.660 --> 00:23:26.820]  和要死人的處境裏面
[00:23:26.820 --> 00:23:28.500]  這些絕對比我們現在的香港
[00:23:28.500 --> 00:23:28.980]  基督徒
[00:23:28.980 --> 00:23:31.660]  我們更不滯
[00:23:31.660 --> 00:23:32.700]  或者剛纔用的那些字
[00:23:32.700 --> 00:23:33.300]  可能很粗暴
[00:23:33.300 --> 00:23:34.060]  垃圾
[00:23:34.060 --> 00:23:36.500]  更被社會丟棄
[00:23:36.500 --> 00:23:39.260]  以前保羅都說我們被棄絕的
[00:23:39.260 --> 00:23:40.220]  但是保羅
[00:23:40.220 --> 00:23:41.420]  沒有因爲這樣的緣故
[00:23:41.420 --> 00:23:42.140]  放棄信仰
[00:23:42.140 --> 00:23:43.260]  保羅同樣地
[00:23:43.260 --> 00:23:44.260]  在這樣的處境裏面
[00:23:44.260 --> 00:23:48.100]  仍然在鼓勵當日的基督徒
[00:23:48.100 --> 00:23:50.340]  我們是有寶貝在雅氣裏面
[00:23:50.340 --> 00:23:52.060]  我們真的什麼都不值得
[00:23:52.060 --> 00:23:53.100]  不過因着聖靈
[00:23:53.100 --> 00:23:56.020]  祂讓我生命是有意義的
[00:23:56.020 --> 00:23:57.140]  基督徒當我們說
[00:23:57.140 --> 00:23:58.740]  我信耶穌的時候
[00:23:58.740 --> 00:24:00.220]  如果我們不停地強調
[00:24:00.220 --> 00:24:00.900]  信耶穌
[00:24:00.900 --> 00:24:01.940]  於是我賺大錢
[00:24:01.940 --> 00:24:03.660]  我發大達
[00:24:03.660 --> 00:24:08.340]  我是有問號的
[00:24:08.340 --> 00:24:08.820]  基督徒
[00:24:08.820 --> 00:24:10.060]  我們的生命沒有別的東西
[00:24:10.060 --> 00:24:11.420]  可誇的嗎
[00:24:11.420 --> 00:24:11.860]  當然
[00:24:11.860 --> 00:24:12.940]  我不是鼓勵大家
[00:24:12.940 --> 00:24:13.660]  我信耶穌之後
[00:24:13.660 --> 00:24:15.220]  搞到自己要破產
[00:24:15.220 --> 00:24:18.100]  不要把這些東西兩極地說
[00:24:18.100 --> 00:24:18.980]  你明白嗎
[00:24:18.980 --> 00:24:19.580]  生活裏面
[00:24:19.580 --> 00:24:21.540]  那個風俗霧末的那樣東西
[00:24:21.540 --> 00:24:23.220]  是神供應的
[00:24:23.220 --> 00:24:23.780]  但是那樣東西
[00:24:23.780 --> 00:24:26.100]  是不是純粹只有成爲我們見證裏面
[00:24:26.100 --> 00:24:27.940]  可以說的東西呢
[00:24:27.940 --> 00:24:29.740]  生命的毅力
[00:24:29.740 --> 00:24:30.660]  愛心
[00:24:30.660 --> 00:24:32.340]  裏面的盼望
[00:24:32.340 --> 00:24:33.500]  跟着信耶穌而來
[00:24:33.500 --> 00:24:36.380]  對生命執着和堅持的一大串東西
[00:24:36.380 --> 00:24:42.580]  那些豈不是更要成爲我們的寶貝嗎
[00:24:42.580 --> 00:24:45.180]  今天叫做3月1號
[00:24:45.180 --> 00:24:46.820]  一個月前的事
[00:24:46.820 --> 00:24:48.820]  我不知道你還記不記得
[00:24:48.820 --> 00:24:49.580]  今天說了幾次
[00:24:49.580 --> 00:24:50.820]  意思都行過
[00:24:50.820 --> 00:24:51.580]  一個月前
[00:24:51.580 --> 00:24:53.460]  你應該都會有印象的
[00:24:53.460 --> 00:24:54.660]  日本記者
[00:24:54.660 --> 00:24:56.980]  叫什麼
[00:24:56.980 --> 00:24:57.980]  要想一想
[00:24:57.980 --> 00:24:58.980]  有人說到的
[00:24:58.980 --> 00:25:01.500]  後藤健二
[00:25:01.500 --> 00:25:03.140]  他就在一月尾
[00:25:03.140 --> 00:25:04.020]  我沒記錯吧
[00:25:04.020 --> 00:25:07.980]  一月尾就被伊斯蘭國殺死
[00:25:07.980 --> 00:25:12.500]  當後藤被人捉了做人質的時候
[00:25:12.500 --> 00:25:15.060]  沒多久很多信息就傳出來了
[00:25:15.060 --> 00:25:16.140]  可能你會覺得
[00:25:16.140 --> 00:25:18.500]  穆斯都傻傻的
[00:25:18.500 --> 00:25:19.420]  我第一次收到
[00:25:19.420 --> 00:25:20.340]  有人告訴我
[00:25:20.340 --> 00:25:22.100]  後藤健二是基督徒的時候
[00:25:22.100 --> 00:25:23.860]  我是很保留的
[00:25:23.860 --> 00:25:25.620]  保留不是不信他
[00:25:25.620 --> 00:25:27.340]  那是做什麼的
[00:25:27.340 --> 00:25:27.980]  那是怎樣的
[00:25:27.980 --> 00:25:28.780]  我的想法是這樣
[00:25:28.780 --> 00:25:29.900]  因爲我見過太多
[00:25:29.900 --> 00:25:30.460]  很多時候
[00:25:30.460 --> 00:25:31.140]  這個是信耶穌的
[00:25:31.140 --> 00:25:31.860]  那個是信耶穌的
[00:25:31.860 --> 00:25:32.740]  這個是信耶穌的
[00:25:32.740 --> 00:25:34.660]  回頭你會發現
[00:25:34.660 --> 00:25:36.980]  一來他的生命令我們有很多問號
[00:25:36.980 --> 00:25:38.820]  二來這些說法
[00:25:38.820 --> 00:25:40.300]  會不會是那些基督徒
[00:25:40.300 --> 00:25:41.860]  有部分信耶穌的時候
[00:25:41.860 --> 00:25:43.260]  要抓了他
[00:25:43.260 --> 00:25:45.060]  攀附了他
[00:25:45.060 --> 00:25:47.060]  臉上塗光呢
[00:25:47.060 --> 00:25:49.020]  所以我最初收到這些消息的時候
[00:25:49.020 --> 00:25:51.140]  我外地評論的
[00:25:51.140 --> 00:25:51.860]  什麼來的
[00:25:51.860 --> 00:25:53.420]  是不是又是那些
[00:25:53.420 --> 00:25:56.380]  駕龍班車邊
[00:25:56.380 --> 00:25:57.100]  當然
[00:25:57.100 --> 00:25:58.060]  這些想法很快
[00:25:58.060 --> 00:26:00.620]  一兩天我們都清理了
[00:26:00.620 --> 00:26:02.860]  因爲很快在報紙上
[00:26:02.860 --> 00:26:03.940]  或者網絡上
[00:26:03.940 --> 00:26:04.700]  很多東西你見到
[00:26:04.700 --> 00:26:07.340]  原來不是那麼簡單的
[00:26:07.340 --> 00:26:08.740]  後藤健二這位日本的記者
[00:26:08.740 --> 00:26:10.460]  1967年出生
[00:26:10.460 --> 00:26:12.460]  他到97纔信耶穌的
[00:26:12.460 --> 00:26:13.860]  30歲
[00:26:13.860 --> 00:26:14.940]  沒數錯吧
[00:26:14.940 --> 00:26:16.940]  67到97
[00:26:16.940 --> 00:26:17.700]  當然他媽媽說
[00:26:17.700 --> 00:26:18.620]  其實他自小
[00:26:18.620 --> 00:26:19.380]  都是一個正義感
[00:26:19.380 --> 00:26:21.180]  很有使命的人
[00:26:21.180 --> 00:26:23.780]  他也都作爲一個記者
[00:26:23.780 --> 00:26:25.980]  他一路的服侍
[00:26:25.980 --> 00:26:27.660]  很多時候去到海外
[00:26:27.660 --> 00:26:28.980]  爲了怕媽媽擔心
[00:26:28.980 --> 00:26:30.740]  他甚至有時和媽媽說
[00:26:30.740 --> 00:26:32.100]  我去了一個星期不回來
[00:26:32.100 --> 00:26:34.380]  都不敢說去哪裏
[00:26:34.380 --> 00:26:36.900]  很有機會去到一些很危險的地方
[00:26:36.900 --> 00:26:38.900]  而他一路有他的相片
[00:26:38.900 --> 00:26:40.260]  文字的作品
[00:26:40.260 --> 00:26:41.500]  甚至在日本里面
[00:26:41.500 --> 00:26:46.220]  他有書是得過日本記者協會的獎的
[00:26:46.220 --> 00:26:47.260]  又拿獎又攀附
[00:26:47.260 --> 00:26:48.020]  不是這個意思
[00:26:48.020 --> 00:26:48.820]  是想說他
[00:26:48.820 --> 00:26:51.660]  他本來在他崗位裏面盡忠的一個人
[00:26:51.660 --> 00:26:52.860]  這個是盡忠的人
[00:26:52.860 --> 00:26:53.540]  不是被人抓
