
[00:00:00.000 --> 00:00:04.040]  開始先讓我們看幾張的powerpoint
[00:17:32.200 --> 00:17:33.560]  是不是需要傳道人呢?
[00:17:33.560 --> 00:17:34.920]  是需要傳道人的
[00:17:35.240 --> 00:17:38.120]  很多時候就是由牧師或者傳道人帶隊
[00:17:38.120 --> 00:17:40.840]  帶隊的時候就出發去服侍
[00:17:40.840 --> 00:17:44.720]  很多時候是橫跨了禮拜六、禮拜日的
[00:17:44.720 --> 00:17:47.080]  因為在那裡就是用禮拜六、禮拜日
[00:17:47.080 --> 00:17:49.080]  在那裡來見證來服侍
[00:17:49.080 --> 00:17:51.720]  甚至有的時候去一些地方很獨特
[00:17:51.720 --> 00:17:53.960]  或者是太多的短宣隊的時候
[00:17:53.960 --> 00:17:56.680]  那一位的傳道人可能連續兩個禮拜
[00:17:56.680 --> 00:17:58.080]  一隊又一隊的時候
[00:17:58.080 --> 00:18:02.440]  結果是兩個禮拜都沒有在教會出現
[00:18:02.440 --> 00:18:04.280]  在主日崇拜都沒有出現
[00:18:04.280 --> 00:18:04.960]  是不是?
[00:18:04.960 --> 00:18:05.720]  是會有
[00:18:05.720 --> 00:18:08.720]  如果根據舊有的想法
[00:18:08.720 --> 00:18:09.920]  舊有的思維
[00:18:09.920 --> 00:18:11.000]  舊有的方式
[00:18:11.000 --> 00:18:13.560]  就會覺得為什麼傳道人不在中間呢?
[00:18:13.560 --> 00:18:15.720]  他是來服侍我們的
[00:18:15.720 --> 00:18:17.000]  他是來牧養我們的
[00:18:17.000 --> 00:18:17.920]  禮拜日很重要
[00:18:17.920 --> 00:18:19.680]  為什麼不見了他呢?
[00:18:19.680 --> 00:18:23.360]  我們很可能就從一種比較負面去想
[00:18:23.360 --> 00:18:24.680]  為什麼會是這樣?
[00:18:24.680 --> 00:18:27.720]  當我們用舊的想法
[00:18:27.720 --> 00:18:29.760]  去看一種新的活力
[00:18:29.760 --> 00:18:31.440]  新的事工的出現的時候
[00:18:31.440 --> 00:18:33.520]  我們就是很可能這樣去看
[00:18:33.520 --> 00:18:35.040]  但是丁子梅
[00:18:35.040 --> 00:18:37.160]  其實傳道人帶隊出去
[00:18:37.160 --> 00:18:38.320]  是不是合適的?
[00:18:38.320 --> 00:18:40.120]  是合適的
[00:18:40.120 --> 00:18:42.200]  以前沒有宣教
[00:18:42.200 --> 00:18:43.000]  所以不會出去
[00:18:43.000 --> 00:18:44.600]  但是現在有宣教的時候
[00:18:44.600 --> 00:18:45.680]  他出去的時候
[00:18:45.680 --> 00:18:47.240]  他是真的為主作供
[00:18:47.240 --> 00:18:49.120]  他也是代表教會
[00:18:49.120 --> 00:18:50.440]  來到外面
[00:18:50.440 --> 00:18:52.720]  是來到那裏作見證
[00:18:52.720 --> 00:18:53.720]  傳揚福音
[00:18:53.720 --> 00:18:55.160]  他是在做主的供
[00:18:55.160 --> 00:18:57.200]  是在做主的供
[00:18:57.200 --> 00:18:58.280]  只不過在這個時候
[00:18:58.280 --> 00:19:00.280]  他不是在教會裏面
[00:19:00.280 --> 00:19:01.440]  來到牧養
[00:19:01.440 --> 00:19:04.200]  讓我們見得到是這樣
[00:19:04.200 --> 00:19:05.440]  所以這個時候
[00:19:05.440 --> 00:19:06.000]  如果我們說
[00:19:06.000 --> 00:19:06.960]  哎呀,那怎麼行呢?
[00:19:06.960 --> 00:19:07.760]  我們請他回來
[00:19:07.760 --> 00:19:08.960]  牧養在我們中間
[00:19:08.960 --> 00:19:09.800]  走了出去
[00:19:09.800 --> 00:19:13.440]  我們是用一種舊有的方式、想法
[00:19:13.440 --> 00:19:14.800]  去看一種新的活力
[00:19:14.800 --> 00:19:15.480]  所以你想想
[00:19:15.480 --> 00:19:17.360]  如果一路不變的時候
[00:19:17.360 --> 00:19:19.280]  是不是中間很容易產生問題?
[00:19:19.280 --> 00:19:20.920]  很容易產生誤會?
[00:19:20.920 --> 00:19:21.520]  是會的
[00:19:21.520 --> 00:19:22.640]  所以唯有
[00:19:22.640 --> 00:19:24.920]  我們要改變我們的想法
[00:19:24.920 --> 00:19:25.800]  新的活力
[00:19:25.800 --> 00:19:26.800]  新的事工
[00:19:26.800 --> 00:19:27.720]  新的氣象
[00:19:27.720 --> 00:19:29.240]  都是為神緣故事做的時候
[00:19:29.240 --> 00:19:29.880]  我們要改變
[00:19:29.880 --> 00:19:31.520]  沒錯,我們的傳承出去
[00:19:31.520 --> 00:19:32.320]  是正確的
[00:19:32.320 --> 00:19:32.920]  是合宜的
[00:19:32.920 --> 00:19:34.280]  因為它是代表著我們
[00:19:34.280 --> 00:19:35.720]  為神做事的
[00:19:35.720 --> 00:19:36.960]  那你就發現
[00:19:36.960 --> 00:19:38.960]  能夠承載這個活力
[00:19:38.960 --> 00:19:40.600]  它可以繼續的大斷宣隊
[00:19:40.600 --> 00:19:42.920]  又繼續有很多弟兄姊妹參與
[00:19:42.920 --> 00:19:44.320]  雖然我們中間人少了
[00:19:44.320 --> 00:19:46.520]  但其實他們在前線為神做事
[00:19:46.520 --> 00:19:47.400]  是很好的
[00:19:47.400 --> 00:19:49.000]  是為天國、為福音的
[00:19:49.000 --> 00:19:50.880]  當我們有這樣想的時候
[00:19:50.880 --> 00:19:53.520]  我們就是將舊有的一些想法
[00:19:53.520 --> 00:19:54.760]  一些的思維
[00:19:54.760 --> 00:19:56.440]  改變過來
[00:19:56.440 --> 00:20:00.520]  去承載這種新的現象的出現
[00:20:00.520 --> 00:20:03.080]  我想這個就是在用一種
[00:20:03.080 --> 00:20:06.320]  新酒放在新皮袋裏面的
[00:20:06.320 --> 00:20:08.000]  一種這樣的做法
[00:20:08.000 --> 00:20:09.280]  所以弟兄姊妹
[00:20:09.280 --> 00:20:11.160]  盼望我們都是能夠去這樣
[00:20:11.160 --> 00:20:13.680]  去看回我們的教會
[00:20:13.680 --> 00:20:15.160]  我們期盼
[00:20:15.160 --> 00:20:19.360]  我們本身就是一個圓碌的單車
[00:20:19.360 --> 00:20:20.480]  但是萬一
[00:20:20.480 --> 00:20:22.480]  我們發現中間有少少角形
[00:20:22.480 --> 00:20:24.480]  走上來有些困難的時候
[00:20:24.480 --> 00:20:26.080]  或者我們要想想
[00:20:26.080 --> 00:20:28.560]  我們應該怎樣去改變呢?
[00:20:28.560 --> 00:20:30.880]  去更新一下來配合
[00:20:30.880 --> 00:20:33.640]  使我們的架構更加能夠配合到
[00:20:33.640 --> 00:20:36.080]  整個的單車
[00:20:36.080 --> 00:20:37.920]  整個的結構的目標
[00:20:37.920 --> 00:20:38.840]  然後繼續進化
[00:20:38.840 --> 00:20:41.160]  越踩越快為神作供
[00:20:41.160 --> 00:20:43.080]  這個是值得我們
[00:20:43.080 --> 00:20:45.600]  今天反覆的思量
[00:20:45.600 --> 00:20:46.920]  所以今天我很想
[00:20:46.920 --> 00:20:48.720]  與弟兄姊妹思想到
[00:20:48.720 --> 00:20:51.520]  教會架構的更新
[00:20:51.520 --> 00:20:55.520]  如果我們真的在架構組織
[00:20:55.520 --> 00:20:59.920]  作事文化運作的一些方式上
[00:20:59.920 --> 00:21:01.320]  是需要有更新的話
[00:21:01.320 --> 00:21:03.320]  讓我們去更新
[00:21:03.320 --> 00:21:04.520]  因為這樣
[00:21:04.520 --> 00:21:09.040]  是可以配合到神在我們身上的作為
[00:21:09.040 --> 00:21:10.000]  好了
[00:21:10.000 --> 00:21:12.560]  如果當我們都樂意這樣做
[00:21:12.560 --> 00:21:14.760]  當我們都覺得真是可能有些地方
[00:21:14.760 --> 00:21:16.600]  是值得我們去到改變一下
[00:21:16.600 --> 00:21:17.920]  更新一下的
[00:21:17.920 --> 00:21:20.520]  那我們需要有些甚麼的準備呢?
[00:21:20.520 --> 00:21:22.640]  我們需要怎樣做來配合
[00:21:22.640 --> 00:21:24.720]  以致到我們整個的群體
[00:21:24.720 --> 00:21:26.160]  能夠在組織上
[00:21:26.160 --> 00:21:28.520]  架構上可以一些的調整改變
[00:21:28.520 --> 00:21:30.920]  以致我們走得更加的快
[00:21:30.920 --> 00:21:33.200]  走上主要我們走的步伐呢?
[00:21:33.200 --> 00:21:36.440]  我想我們需要留意兩個的重點
[00:21:36.440 --> 00:21:37.240]  這兩個重點
[00:21:37.240 --> 00:21:38.480]  其中第一個的重點
[00:21:38.480 --> 00:21:42.600]  就是需要我們不要懼怕改變
[00:21:42.600 --> 00:21:45.000]  我相信這一年來
[00:21:45.000 --> 00:21:46.120]  大家聽過我講到
[00:21:46.120 --> 00:21:46.880]  都可能留意到
[00:21:46.880 --> 00:21:49.080]  我都差不多又講一下這件事
[00:21:49.080 --> 00:21:50.240]  改變
[00:21:50.240 --> 00:21:51.720]  而每一次我都是提醒
[00:21:51.720 --> 00:21:55.520]  亦都提醒我自己不要懼怕改變
[00:21:55.520 --> 00:21:56.800]  因為改變
[00:21:56.800 --> 00:22:01.000]  亦都是一個更新的另一種的表達
[00:22:01.000 --> 00:22:04.040]  心意更新而變化
[00:22:04.040 --> 00:22:06.640]  叫你們察驗何謂神的善良
[00:22:06.640 --> 00:22:08.480]  純存可起於的志
[00:22:08.480 --> 00:22:10.840]  更新就是改變的意思
[00:22:10.840 --> 00:22:12.800]  所以當我們說要去更新一些東西
[00:22:12.800 --> 00:22:14.080]  我們去調整的時候
[00:22:14.080 --> 00:22:15.240]  我們要更新改變的時候
[00:22:15.240 --> 00:22:16.160]  即是說我們第一件事
[00:22:16.160 --> 00:22:18.040]  我們不要懼怕改變
[00:22:18.040 --> 00:22:19.440]  為甚麼我會這樣講呢?
[00:22:19.440 --> 00:22:20.600]  因為大家都知道
[00:22:20.600 --> 00:22:21.920]  我亦都很心甘知道
[00:22:21.920 --> 00:22:25.560]  要改變是不容易的
[00:22:25.560 --> 00:22:26.760]  我是怕改變的
[00:22:26.760 --> 00:22:28.320]  如果你問我
[00:22:28.320 --> 00:22:29.800]  因為改變是怎樣?
[00:22:29.800 --> 00:22:32.880]  是要走出這個安書區的
[00:22:32.880 --> 00:22:34.400]  改變是一個
[00:22:34.400 --> 00:22:38.080]  我要踏出一個陌生的地步
[00:22:38.080 --> 00:22:40.480]  改變我是有些東西掌握不到的
[00:22:40.480 --> 00:22:41.640]  所以人之常情
[00:22:41.640 --> 00:22:44.000]  是很多時候是不容易改變
[00:22:44.000 --> 00:22:45.160]  很多時候都願意繼續
[00:22:45.160 --> 00:22:47.760]  在某一個的做法裏面
[00:22:47.760 --> 00:22:49.160]  但是當我們要更新
[00:22:49.160 --> 00:22:51.000]  特別我們要在架構組織
[00:22:51.000 --> 00:22:53.000]  運作上一些更新的時候
[00:22:53.000 --> 00:22:54.640]  改變的心如果沒有
[00:22:54.640 --> 00:22:56.320]  我想我們都很困難
[00:22:56.320 --> 00:22:56.960]  所以第一件事
[00:22:56.960 --> 00:22:59.920]  我們給錢勉勵去學習改變
[00:22:59.920 --> 00:23:01.800]  更新
[00:23:01.800 --> 00:23:03.760]  不容易的
[00:23:03.760 --> 00:23:06.520]  我曾經在一間教會牧羊
[00:23:06.520 --> 00:23:08.840]  那間教會都頗大
[00:23:08.840 --> 00:23:14.760]  那間教會過去很多年來的做法
[00:23:14.760 --> 00:23:16.880]  當崇拜散會之後
[00:23:16.880 --> 00:23:18.480]  頂姐妹離開了
[00:23:18.480 --> 00:23:20.360]  通常我們做牧師傳道的
[00:23:20.360 --> 00:23:22.080]  都會站在門口
[00:23:22.080 --> 00:23:24.240]  通常會做一樣什麼事呢?
[00:23:24.240 --> 00:23:26.200]  我們都很習慣的
[00:23:26.200 --> 00:23:28.280]  是握握手
[00:23:28.280 --> 00:23:31.160]  跟牧師傳道握握手
[00:23:31.160 --> 00:23:33.040]  都是一件很美好的主內相交
[00:23:33.040 --> 00:23:34.840]  大家都是有點點頭
[00:23:34.840 --> 00:23:35.840]  握握手
[00:23:35.840 --> 00:23:38.480]  但是當我去那間教會牧羊的時候
[00:23:38.480 --> 00:23:40.280]  我發現那間教會的頂姐妹
[00:23:40.280 --> 00:23:42.880]  不知多年來的傳統
[00:23:42.880 --> 00:23:45.640]  是沒有什麼握手的
[00:23:45.640 --> 00:23:47.880]  不知為什麼
[00:23:47.880 --> 00:23:49.080]  在崇拜後散了
[00:23:49.080 --> 00:23:50.640]  最多打一下招呼
[00:23:50.640 --> 00:23:52.040]  沒有什麼握手
[00:23:52.040 --> 00:23:53.840]  我覺得不是那麼好
[00:23:53.840 --> 00:23:56.280]  既然難得在主日相聚的時候
[00:23:56.280 --> 00:23:57.320]  能夠握手
[00:23:57.320 --> 00:23:59.120]  我們是主內肢體
[00:23:59.120 --> 00:24:00.280]  一齊回來敬拜
[00:24:00.280 --> 00:24:00.920]  對上敬拜
[00:24:00.920 --> 00:24:04.120]  但是裡面大家都可以有些表示
[00:24:04.120 --> 00:24:04.920]  雖然人那麼多
[00:24:04.920 --> 00:24:07.440]  很難坐定定
[00:24:07.440 --> 00:24:08.680]  說很久的事
[00:24:08.680 --> 00:24:10.480]  但握握手都是好事
[00:24:10.480 --> 00:24:11.800]  所以在那個時候
[00:24:11.800 --> 00:24:13.520]  我就很願意來學習
[00:24:13.520 --> 00:24:15.320]  來帶出崇拜後
[00:24:15.320 --> 00:24:19.280]  在散會之後我都會和頂姐妹握手
[00:24:19.280 --> 00:24:21.960]  但是你知不知道那個情況會是怎樣呢?
[00:24:21.960 --> 00:24:24.400]  結果有幾個月的時間
[00:24:24.400 --> 00:24:26.040]  我很多時候都發現我的手
[00:24:26.040 --> 00:24:31.560]  是騰了在空中的
[00:24:31.560 --> 00:24:34.400]  頂姐妹有些是不會和我握
[00:24:34.400 --> 00:24:36.760]  不習慣握手
[00:24:36.760 --> 00:24:39.840]  因為太習慣不用握手就走得了
[00:24:39.840 --> 00:24:41.600]  但是把新的手出來握
[00:24:41.600 --> 00:24:43.880]  都不容易改變的
[00:24:43.880 --> 00:24:45.240]  真的
[00:24:45.240 --> 00:24:47.800]  不過我堅持
[00:24:47.800 --> 00:24:48.680]  我覺得
[00:24:48.680 --> 00:24:51.960]  牧者和頂姐妹至少都有一個點頭
[00:24:51.960 --> 00:24:52.880]  眼望眼
[00:24:52.880 --> 00:24:55.200]  大家笑一笑是好的
[00:24:55.200 --> 00:24:56.360]  所以在那個模樣裡面
[00:24:56.360 --> 00:24:58.400]  我堅持繼續伸手
[00:24:58.400 --> 00:24:59.160]  有些和我握
[00:24:59.160 --> 00:25:00.360]  有些又走了去
[00:25:00.360 --> 00:25:01.640]  我繼續
[00:25:01.640 --> 00:25:04.120]  頂姐妹我知道現在這間教會
[00:25:04.120 --> 00:25:06.120]  散會之後握手是一件很普遍
[00:25:06.120 --> 00:25:08.040]  很自然的事
[00:25:08.040 --> 00:25:09.080]  因為大家都覺得
[00:25:09.080 --> 00:25:10.760]  散會後和牧者握握手
[00:25:10.760 --> 00:25:13.960]  聊聊天其實都是很開心的
[00:25:13.960 --> 00:25:15.160]  但是你發現
[00:25:15.160 --> 00:25:17.040]  習慣了的東西要改變
[00:25:17.040 --> 00:25:19.640]  不容易
[00:25:19.640 --> 00:25:22.160]  我知道有一間教會
[00:25:22.160 --> 00:25:25.080]  他們用了很多年的主餐盤
[00:25:25.080 --> 00:25:27.480]  因為早年已經買了的主餐盤
[00:25:27.480 --> 00:25:29.200]  是很重的
[00:25:29.200 --> 00:25:31.480]  現在那些是很輕的
[00:25:31.480 --> 00:25:32.880]  用的質料不同
[00:25:32.880 --> 00:25:34.680]  但是用了很多年的主餐盤
[00:25:34.680 --> 00:25:36.880]  說要換的時候
[00:25:36.880 --> 00:25:38.960]  不肯換
[00:25:38.960 --> 00:25:39.600]  真的
[00:25:39.600 --> 00:25:40.720]  為什麼
[00:25:40.720 --> 00:25:42.880]  幾十年的主餐盤
[00:25:42.880 --> 00:25:44.840]  和我們一起成長的
[00:25:44.840 --> 00:25:46.400]  很大的心意在這裡
[00:25:46.400 --> 00:25:49.160]  不要變了吧
[00:25:49.160 --> 00:25:50.760]  有時候我們會覺得
[00:25:50.760 --> 00:25:51.440]  不是吧
[00:25:51.440 --> 00:25:53.040]  但是就是了
[00:25:53.040 --> 00:25:54.320]  頂姐妹真的
[00:25:54.320 --> 00:25:56.960]  要改變是不容易
[00:25:56.960 --> 00:25:59.040]  但是當我們要去更新
[00:25:59.040 --> 00:26:01.080]  特別要在架構運作
[00:26:01.080 --> 00:26:02.720]  在我們的章則
[00:26:02.720 --> 00:26:04.320]  在我們的禮儀
[00:26:04.320 --> 00:26:05.680]  有什麼東西要改呢
[00:26:05.680 --> 00:26:08.280]  其實是需要我們有一種勇氣
[00:26:08.280 --> 00:26:09.760]  去學習
[00:26:09.760 --> 00:26:11.160]  我們願意去改變
[00:26:11.160 --> 00:26:12.160]  這個是第一件事
[00:26:12.160 --> 00:26:14.680]  我希望和頂姐妹彼此的勉勵
[00:26:14.680 --> 00:26:16.000]  不僅如此
[00:26:16.000 --> 00:26:18.600]  當我們願意去改變的時候
[00:26:18.600 --> 00:26:20.680]  還有第二件事我們需要學習的
[00:26:20.680 --> 00:26:24.120]  就是我們要敢於創新
[00:26:24.120 --> 00:26:25.680]  不僅願意改變
[00:26:25.680 --> 00:26:28.040]  踏出這個安書區
[00:26:28.040 --> 00:26:30.960]  來走一條未走過的路
[00:26:30.960 --> 00:26:33.600]  還有一樣就是我們有一種創新
[00:26:33.600 --> 00:26:35.800]  求神讓我們踏出去的時候
[00:26:35.800 --> 00:26:37.960]  我們願意在神的帶領下
[00:26:37.960 --> 00:26:40.240]  去學習怎樣在新的形勢
[00:26:40.240 --> 00:26:41.160]  新走來到
[00:26:41.160 --> 00:26:42.840]  新的安排下
[00:26:42.840 --> 00:26:44.840]  我們做一些新的事
[00:26:44.840 --> 00:26:47.000]  因為這些新的事是可以配合到
[00:26:47.000 --> 00:26:49.200]  承載著這些新走
[00:26:49.200 --> 00:26:52.960]  這些新的熱誠和活力
[00:26:52.960 --> 00:26:55.560]  所以創新是很重要
[00:26:55.560 --> 00:26:58.680]  敢於創新是很重要
[00:26:58.680 --> 00:27:01.160]  我曾經很多年前看過一本書
[00:27:01.160 --> 00:27:03.520]  那本書是介紹十間的教會
[00:27:03.520 --> 00:27:05.520]  外國出的 美國出的
[00:27:05.520 --> 00:27:07.640]  這十間教會為什麼會被選擇呢
[00:27:07.640 --> 00:27:09.360]  這十間教會就說
[00:27:09.360 --> 00:27:14.360]  是在國家裏面最能夠反映這些教會
[00:27:14.360 --> 00:27:16.360]  是非常創新的教會
[00:27:16.360 --> 00:27:19.280]  意思是他們願意為天國的緣故
[00:27:19.280 --> 00:27:20.160]  為神的緣故
[00:27:20.160 --> 00:27:21.720]  他們在各方面的發展
[00:27:21.720 --> 00:27:25.840]  願意有種新的新意 新的運作
[00:27:25.840 --> 00:27:28.040]  為的是要傳揚福音
[00:27:28.040 --> 00:27:29.480]  我一直看的時候
[00:27:29.480 --> 00:27:31.720]  都學一下功課 去吸收
[00:27:31.720 --> 00:27:34.920]  看看神在不同國家的奇妙的作為
[00:27:34.920 --> 00:27:37.600]  當我看到其中有一間是浸信會的時候
[00:27:37.600 --> 00:27:39.760]  我眼前有一亮
[00:27:39.760 --> 00:27:41.840]  選擇是來自不同宗派的
[00:27:41.840 --> 00:27:43.880]  都有浸信會 開心一點
[00:27:43.880 --> 00:27:45.080]  始終自己是浸會人
[00:27:45.080 --> 00:27:45.880]  我看到的時候
[00:27:45.880 --> 00:27:47.360]  而且是美南浸信會
[00:27:47.360 --> 00:27:50.240]  即是我們熟悉的傳統
[00:27:50.240 --> 00:27:53.760]  美南浸信會在佛羅里達州那裏的一間教會
[00:27:53.760 --> 00:27:57.120]  這間教會現在已經發展到七千多人崇拜
[00:27:57.120 --> 00:27:59.280]  然後有兩萬的會友
[00:27:59.280 --> 00:28:00.880]  由一個很小的一路發展
[00:28:00.880 --> 00:28:02.880]  原來一路的成長發展
[00:28:02.880 --> 00:28:04.560]  有什麼創新呢
[00:28:04.560 --> 00:28:08.000]  其中一樣創新真的令我很大的震撼
[00:28:08.000 --> 00:28:10.280]  真的要跌眼鏡
[00:28:10.280 --> 00:28:12.040]  思想時往往要學習
[00:28:12.040 --> 00:28:14.400]  要跳出框框
[00:28:14.400 --> 00:28:16.440]  這十間教會這本書介紹的時候
[00:28:16.440 --> 00:28:18.560]  通常它的設計很有趣
[00:28:18.560 --> 00:28:21.640]  先有一個相 就是那間教會的相
[00:28:21.640 --> 00:28:23.080]  很自然 等於我們尖端
[00:28:23.080 --> 00:28:23.680]  介紹尖端
[00:28:23.680 --> 00:28:25.800]  用我們教會的禮拜堂的相
[00:28:25.800 --> 00:28:26.760]  這樣去介紹
[00:28:26.760 --> 00:28:29.200]  然後還有一張相片
[00:28:29.200 --> 00:28:30.800]  除了相片之外
[00:28:30.800 --> 00:28:34.960]  你估計那張相片是什麼呢
[00:28:34.960 --> 00:28:36.440]  是主任牧師
[00:28:36.440 --> 00:28:39.960]  這間教會就是這個主任牧師帶領著
[00:28:39.960 --> 00:28:41.600]  然後就介紹這間教會
[00:28:41.600 --> 00:28:44.440]  所以每一個篇幅就是這樣去講
[00:28:44.440 --> 00:28:46.360]  但是當我讀這本書的時候
[00:28:46.360 --> 00:28:47.840]  讀到某一個角落
[00:28:47.840 --> 00:28:48.920]  讀到這間浸信會的時候
[00:28:48.920 --> 00:28:51.320]  突然間眼前不是這樣的
[00:28:51.320 --> 00:28:53.360]  你知不知道是怎麼樣
[00:28:53.360 --> 00:28:56.160]  是兩張相
[00:28:56.160 --> 00:28:58.960]  是兩個人的出現
[00:28:58.960 --> 00:28:59.760]  換句話說
[00:28:59.760 --> 00:29:03.680]  這間教會是兩位主任牧師
[00:29:03.680 --> 00:29:05.120]  是不是跌眼鏡
[00:29:05.120 --> 00:29:06.080]  在我們的了解裡面
[00:29:06.080 --> 00:29:08.360]  從來只是一位主任牧師
[00:29:08.360 --> 00:29:10.480]  我這麼多年來都是覺得一位主任牧師
[00:29:10.480 --> 00:29:11.960]  為什麼我們想的就是這樣
[00:29:11.960 --> 00:29:12.960]  但是在這間教會裡面
[00:29:12.960 --> 00:29:14.400]  他們都夠創新
[00:29:14.400 --> 00:29:15.320]  創新到一個地步
[00:29:15.320 --> 00:29:18.720]  他們說我們教會是兩位主任牧師
[00:29:18.720 --> 00:29:19.480]  為什麼呢
[00:29:19.480 --> 00:29:20.920]  因為他們發現這兩位主任牧師
[00:29:20.920 --> 00:29:22.840]  是真的互相補足的
[00:29:22.840 --> 00:29:25.360]  互相補足又很合拍的
[00:29:25.360 --> 00:29:26.760]  如果你選擇這個做
[00:29:26.760 --> 00:29:28.400]  可能又不是很大的發展
[00:29:28.400 --> 00:29:30.240]  選擇這個又可能有很多的限制
[00:29:30.240 --> 00:29:31.080]  但是他們發現
[00:29:31.080 --> 00:29:32.560]  既然這樣神帶領我們的時候
[00:29:32.560 --> 00:29:34.280]  我們就兩位主任牧師
[00:29:34.280 --> 00:29:36.320]  所以他們登兩張相
[00:29:36.320 --> 00:29:39.920]  我從來沒有意思叫大家這樣想
[00:29:39.920 --> 00:29:41.240]  我只是舉例說
[00:29:41.240 --> 00:29:45.720]  他們可以創新到有這樣的新思維
[00:29:45.720 --> 00:29:48.440]  去到一些我們以為沒有理由的東西
[00:29:48.440 --> 00:29:51.080]  但是在他們的領袖裡面
[00:29:51.080 --> 00:29:52.160]  在他們走的路裡面
[00:29:52.160 --> 00:29:53.840]  他們覺得教會的架構組織
[00:29:53.840 --> 00:29:54.840]  是可以這樣發展
[00:29:54.840 --> 00:29:56.240]  是最理想的時候
[00:29:56.240 --> 00:29:57.240]  他們就怎樣
[00:29:57.240 --> 00:29:58.920]  兩位主任牧師
[00:29:58.920 --> 00:30:01.240]  不是每個人都可以效法得到的
[00:30:01.240 --> 00:30:02.040]  但是他們就是這樣
[00:30:02.040 --> 00:30:05.200]  那種創新的精神就有在這裡
[00:30:05.200 --> 00:30:08.160]  所以我很佩服這些的教會
[00:30:08.160 --> 00:30:11.640]  所以今天我們要有架構的更新
[00:30:11.640 --> 00:30:13.960]  很多東西要有所突破
[00:30:13.960 --> 00:30:14.960]  除了我們說
[00:30:14.960 --> 00:30:17.120]  在消極層面我們願意去改變
[00:30:17.120 --> 00:30:18.560]  不怕改變之外
[00:30:18.560 --> 00:30:19.800]  其實還要有一樣東西
[00:30:19.800 --> 00:30:22.000]  我們要祈求神給我們有聰明智慧
[00:30:22.000 --> 00:30:23.120]  有亮光
[00:30:23.120 --> 00:30:24.800]  又能夠有好的研判
[00:30:24.800 --> 00:30:27.440]  我們可以知道怎樣是為我們的尖陣
[00:30:27.440 --> 00:30:28.640]  為我們的教會
[00:30:28.640 --> 00:30:30.480]  神帶領下我們走一條
[00:30:30.480 --> 00:30:31.760]  祂起的道路
[00:30:31.760 --> 00:30:33.360]  是創新的道路
[00:30:33.360 --> 00:30:34.320]  是主起的道路
[00:30:34.320 --> 00:30:35.600]  我們又不懼怕
[00:30:35.600 --> 00:30:37.200]  創新是害怕的
[00:30:37.200 --> 00:30:39.800]  因為走一條未走過的路
[00:30:39.800 --> 00:30:41.800]  人人都害怕的
[00:30:41.800 --> 00:30:44.200]  但是我們靠著主是可以的
[00:30:44.200 --> 00:30:48.400]  所以這個是值得我們去思考的
[00:30:48.400 --> 00:30:49.880]  說到這裡的時候
[00:30:49.880 --> 00:30:53.480]  容許我分享另一間浸信會
[00:30:53.480 --> 00:30:55.280]  一些的更新
[00:30:55.280 --> 00:30:57.680]  架構更新的經歷
[00:30:57.680 --> 00:30:59.480]  我分享這件事
[00:30:59.480 --> 00:31:02.160]  不是高舉某間浸信會
[00:31:02.160 --> 00:31:03.320]  分享這件事
[00:31:03.320 --> 00:31:07.280]  也不是叫我們照板煮碗去跟它
[00:31:07.280 --> 00:31:10.000]  我分享這個真實的個案
[00:31:10.000 --> 00:31:12.400]  是想彼此的提醒
[00:31:12.400 --> 00:31:16.080]  去有一種更新的心智
[00:31:16.080 --> 00:31:18.480]  有一種勇於面對
[00:31:18.480 --> 00:31:21.440]  架構改變的那種精神
[00:31:21.440 --> 00:31:23.160]  他山之石
[00:31:23.160 --> 00:31:24.960]  可以攻玉
[00:31:24.960 --> 00:31:26.840]  所以我分享純粹是這樣
[00:31:26.840 --> 00:31:28.760]  從來不是要去高舉人
[00:31:28.760 --> 00:31:29.800]  這樣的意思
[00:31:29.800 --> 00:31:31.640]  我分享的是哪一間浸信會呢
[00:31:31.640 --> 00:31:34.760]  這些都是在浸會圈子裡人所共知的事
[00:31:34.760 --> 00:31:38.240]  但是讓我們在當中學習功課
[00:31:38.240 --> 00:31:40.840]  那間教會就是九龍城浸信會
[00:31:40.840 --> 00:31:42.160]  城浸
[00:31:42.160 --> 00:31:47.640]  城浸和尖浸都是1939年成立
[00:31:47.640 --> 00:31:49.640]  所以過多一年多
[00:31:49.640 --> 00:31:52.040]  兩年慶祝八十週年的時候
[00:31:52.040 --> 00:31:54.920]  大家都在同一年
[00:31:54.920 --> 00:31:56.440]  今天的城浸
[00:31:56.440 --> 00:31:57.880]  我相信如果沒有了解錯的話
[00:31:57.880 --> 00:32:00.520]  應該有大約一萬的會友
[00:32:00.520 --> 00:32:04.240]  而他們現在的崇拜應該有四千多人
[00:32:04.240 --> 00:32:05.920]  我要說什麼呢
[00:32:05.920 --> 00:32:07.200]  我要說的是
[00:32:07.200 --> 00:32:09.080]  如果今天你有機會去到城浸
[00:32:09.080 --> 00:32:12.240]  或者跟城浸的弟兄姊妹來聊天的時候
[00:32:12.240 --> 00:32:15.040]  你會發現一樣東西
[00:32:15.040 --> 00:32:17.920]  就是他們沒有主日學
[00:32:17.920 --> 00:32:20.120]  這個名稱
[00:32:20.120 --> 00:32:22.120]  大家留意一下
[00:32:22.120 --> 00:32:24.440]  不是沒有主日學這些性質
