
[00:00:00.000 --> 00:00:05.500]  好,第一點,我們首先要明白神創造人
[00:15:17.400 --> 00:15:18.880]  全福音
[00:15:18.880 --> 00:15:20.720]  我們在聖經裡也有說
[00:15:20.720 --> 00:15:22.320]  有一個大使命
[00:15:22.320 --> 00:15:24.040]  其實你說你沒有使命
[00:15:24.040 --> 00:15:24.840]  其實不是的
[00:15:24.840 --> 00:15:26.680]  你早就知道有一個使命
[00:15:26.680 --> 00:15:27.520]  就是全福音
[00:15:27.520 --> 00:15:29.600]  大使命
[00:15:29.600 --> 00:15:30.240]  但是
[00:15:30.240 --> 00:15:31.240]  我們有很多弟兄姊妹說
[00:15:31.240 --> 00:15:35.400]  其實全福音我不太懂得開口
[00:15:35.400 --> 00:15:37.320]  不太懂得說
[00:15:37.320 --> 00:15:38.880]  口才又不好
[00:15:38.880 --> 00:15:42.080]  但弟兄姊妹你知不知道
[00:15:42.080 --> 00:15:46.080]  其實我們每一分鐘都在傳福音
[00:15:46.080 --> 00:15:47.480]  其實我們的生命
[00:15:47.480 --> 00:15:50.760]  是每一分鐘都在傳福音
[00:15:50.760 --> 00:15:52.320]  大家知不知道為什麼
[00:15:52.320 --> 00:15:55.000]  因為在你身邊的所有人
[00:15:55.000 --> 00:15:56.760]  你家人
[00:15:56.760 --> 00:15:58.840]  你公司的人
[00:15:58.840 --> 00:16:01.880]  你走出去喝茶
[00:16:01.880 --> 00:16:05.680]  那個招呼你的
[00:16:05.680 --> 00:16:07.720]  酒樓的職員
[00:16:07.720 --> 00:16:11.960]  其實從我們的言行舉止
[00:16:11.960 --> 00:16:13.040]  我們說的說話
[00:16:13.040 --> 00:16:14.760]  我們怎樣做事
[00:16:14.760 --> 00:16:16.000]  怎樣回應
[00:16:16.000 --> 00:16:18.560]  我們怎樣去做任何一個決定
[00:16:18.560 --> 00:16:20.000]  我們決定什麼
[00:16:20.000 --> 00:16:21.800]  我們用什麼手法
[00:16:21.800 --> 00:16:23.840]  其實在我們身邊的人
[00:16:23.840 --> 00:16:25.920]  全部都看到了
[00:16:25.920 --> 00:16:26.560]  是不是
[00:16:26.560 --> 00:16:30.200]  所以其實我們每天都在傳福音
[00:16:30.200 --> 00:16:32.320]  因為他從我的生命裡
[00:16:32.320 --> 00:16:33.600]  在看我的上帝
[00:16:33.600 --> 00:16:35.440]  是一個怎樣的上帝
[00:16:35.440 --> 00:16:36.400]  是不是
[00:16:36.400 --> 00:16:38.400]  所以你不用口說
[00:16:38.400 --> 00:16:41.600]  其實你的生命就是在傳福音
[00:16:41.600 --> 00:16:42.720]  所以我希望
[00:16:42.720 --> 00:16:44.360]  求主祝福我們
[00:16:44.360 --> 00:16:45.920]  可以賜他
[00:16:45.920 --> 00:16:46.480]  是不是
[00:16:46.480 --> 00:16:48.200]  以致人在我身上
[00:16:48.200 --> 00:16:49.920]  真的看到那個福音
[00:16:49.920 --> 00:16:53.120]  看到上帝的能力
[00:16:53.120 --> 00:16:55.280]  看到祂的真實
[00:16:55.280 --> 00:16:56.640]  有些人就說
[00:16:56.640 --> 00:16:59.040]  這樣做基督徒
[00:16:59.040 --> 00:17:00.200]  不要做
[00:17:00.200 --> 00:17:02.160]  搞不定
[00:17:02.160 --> 00:17:04.040]  走出來又要一個樣子
[00:17:04.040 --> 00:17:06.280]  就是不要被人跌倒
[00:17:06.280 --> 00:17:07.880]  我要做見證
[00:17:07.880 --> 00:17:09.120]  所以很慘
[00:17:09.120 --> 00:17:11.160]  說話又要想過
[00:17:11.160 --> 00:17:12.480]  做事又要量度過
[00:17:12.480 --> 00:17:13.240]  是不是應該這樣做
[00:17:13.240 --> 00:17:14.480]  又怎樣看我
[00:17:14.480 --> 00:17:15.960]  是不是很辛苦
[00:17:15.960 --> 00:17:18.480]  做基督徒也挺辛苦
[00:17:18.480 --> 00:17:19.240]  那些人就說
[00:17:19.240 --> 00:17:20.200]  我放棄
[00:17:20.200 --> 00:17:21.880]  我不做了
[00:17:21.880 --> 00:17:24.000]  會不會這樣想
[00:17:24.000 --> 00:17:25.080]  與其是這樣想
[00:17:25.080 --> 00:17:26.120]  不如我們想想
[00:17:26.120 --> 00:17:27.800]  我們向神祈禱
[00:17:27.800 --> 00:17:30.960]  祂真的改變了我的生命
[00:17:30.960 --> 00:17:32.720]  祂真的改變了我們的生命
[00:17:32.720 --> 00:17:34.720]  如果我是一個很容易發脾氣的人
[00:17:34.720 --> 00:17:36.280]  我求主祢改變我
[00:17:36.280 --> 00:17:37.400]  賜你
[00:17:37.400 --> 00:17:40.040]  猶和謙卑
[00:17:40.040 --> 00:17:41.400]  等我不會那麼容易
[00:17:41.400 --> 00:17:43.800]  一下子發脾氣罵人
[00:17:43.800 --> 00:17:44.760]  不會那麼容易
[00:17:44.760 --> 00:17:45.360]  我謙卑一點
[00:17:45.360 --> 00:17:47.480]  就不會那麼容易被人冒犯
[00:17:47.480 --> 00:17:48.080]  又叫我
[00:17:48.080 --> 00:17:48.680]  你說我
[00:17:48.680 --> 00:17:50.080]  我就罵你
[00:17:50.080 --> 00:17:51.080]  如果我謙卑一點
[00:17:51.080 --> 00:17:53.600]  我被神改變的時候
[00:17:53.600 --> 00:17:55.440]  我就不會這樣
[00:17:55.440 --> 00:17:57.520]  我就變得更加像神
[00:17:57.520 --> 00:17:59.960]  如果我知道上帝要我聖潔
[00:17:59.960 --> 00:18:01.040]  我去聖潔
[00:18:01.040 --> 00:18:02.400]  我很多污穢的思想
[00:18:02.400 --> 00:18:04.960]  神一路一路地清洗我的時候
[00:18:04.960 --> 00:18:06.160]  那我就不會
[00:18:06.160 --> 00:18:08.200]  一下子出一些骯髒手段
[00:18:08.200 --> 00:18:10.720]  或者我會想一些
[00:18:10.720 --> 00:18:11.640]  招數
[00:18:11.640 --> 00:18:12.640]  說謊
[00:18:12.640 --> 00:18:13.760]  罵人
[00:18:13.760 --> 00:18:15.760]  去得到我們想得到的東西
[00:18:15.760 --> 00:18:16.520]  是不是
[00:18:16.520 --> 00:18:18.000]  所以與其我說
[00:18:18.000 --> 00:18:20.280]  我覺得很辛苦
[00:18:20.280 --> 00:18:23.440]  但當你生命真的改變了的時候
[00:18:23.440 --> 00:18:27.040]  你做見證是一點都不辛苦的
[00:18:27.040 --> 00:18:28.080]  因為
[00:18:28.080 --> 00:18:30.000]  你就是做回你自己
[00:18:30.000 --> 00:18:30.880]  每一天
[00:18:30.880 --> 00:18:32.800]  你不需要表面一套
[00:18:32.800 --> 00:18:34.080]  在回到教會
[00:18:34.080 --> 00:18:36.080]  我們就很虔誠
[00:18:36.080 --> 00:18:37.040]  很聖人
[00:18:37.040 --> 00:18:38.200]  回到公司
[00:18:38.200 --> 00:18:39.160]  嘩
[00:18:39.160 --> 00:18:39.880]  來了
[00:18:39.880 --> 00:18:40.640]  然後回到家
[00:18:40.640 --> 00:18:42.400]  更誇張
[00:18:42.400 --> 00:18:45.120]  如狼似虎一樣
[00:18:45.120 --> 00:18:48.000]  其實求神幫助我們
[00:18:48.000 --> 00:18:50.040]  其實是一個盡情
[00:18:50.040 --> 00:18:51.960]  願神改變我們
[00:18:51.960 --> 00:18:52.920]  真的能夠
[00:18:52.920 --> 00:18:54.560]  在我們每天的生活裡
[00:18:54.560 --> 00:18:56.680]  我們的生命被改變
[00:18:56.680 --> 00:18:58.440]  以致我們能夠
[00:18:58.440 --> 00:18:59.560]  榮耀祂
[00:18:59.560 --> 00:19:01.480]  我們能夠代表祂
[00:19:01.480 --> 00:19:03.040]  人在我們的生命裡
[00:19:03.040 --> 00:19:05.600]  見到神
[00:19:05.600 --> 00:19:07.840]  而當我們更加明白
[00:19:07.840 --> 00:19:09.240]  我們是神的創造
[00:19:09.240 --> 00:19:10.440]  我們能夠
[00:19:10.440 --> 00:19:11.280]  要榮耀祂
[00:19:11.280 --> 00:19:12.800]  我們才能夠
[00:19:12.800 --> 00:19:15.120]  把目光放在祂身上
[00:19:15.120 --> 00:19:16.600]  我們會開始明白
[00:19:16.600 --> 00:19:17.040]  神啊
[00:19:17.040 --> 00:19:19.480]  祢的旨意在我身上是什麼
[00:19:19.480 --> 00:19:20.840]  我們要有一個這樣的心態
[00:19:20.840 --> 00:19:22.120]  才能夠進入
[00:19:22.120 --> 00:19:23.160]  我剛才說
[00:19:23.160 --> 00:19:24.760]  上帝給我們每一個人
[00:19:24.760 --> 00:19:26.640]  有一個生命的計劃
[00:19:26.640 --> 00:19:29.680]  還有如果你一日到黑
[00:19:29.680 --> 00:19:32.120]  都專注在你自己想的計劃裡
[00:19:32.120 --> 00:19:35.840]  你就會覺得神什麼都不適合你
[00:19:35.840 --> 00:19:37.120]  對不對
[00:19:37.120 --> 00:19:39.480]  唯有這樣放下那份自我
[00:19:39.480 --> 00:19:40.920]  放下那份自己
[00:19:40.920 --> 00:19:42.240]  一味都要神
[00:19:42.240 --> 00:19:43.440]  附和我
[00:19:43.440 --> 00:19:45.320]  給我各樣的心態
[00:19:45.320 --> 00:19:47.240]  我們才能夠進入神
[00:19:47.240 --> 00:19:49.000]  給我們生命的計劃
[00:19:49.000 --> 00:19:52.080]  這是我第二點想跟大家說的
[00:19:52.080 --> 00:19:54.440]  更加走在神的計劃當中
[00:19:54.440 --> 00:19:57.040]  大家有沒有聽過一個詞語
[00:19:57.040 --> 00:19:58.960]  叫做命定
[00:19:58.960 --> 00:20:00.080]  我們經常聽到
[00:20:00.080 --> 00:20:01.520]  神給我們的生命
[00:20:01.520 --> 00:20:02.960]  是有命定的
[00:20:02.960 --> 00:20:03.920]  我想問一下
[00:20:03.920 --> 00:20:05.280]  命定你覺得
[00:20:05.280 --> 00:20:09.800]  是否等於命運呢
[00:20:09.800 --> 00:20:10.360]  對吧
[00:20:10.360 --> 00:20:11.800]  我見很多人搖頭
[00:20:11.800 --> 00:20:13.640]  命定都不等於命運
[00:20:13.640 --> 00:20:14.840]  我自己個人都覺得
[00:20:14.840 --> 00:20:17.080]  命定和命運
[00:20:17.080 --> 00:20:18.840]  是有分別的
[00:20:18.840 --> 00:20:20.680]  命運好像你覺得
[00:20:20.680 --> 00:20:23.880]  有一點無奈吧
[00:20:23.880 --> 00:20:24.760]  真的有點無奈
[00:20:24.760 --> 00:20:26.920]  唉 我不好命
[00:20:26.920 --> 00:20:28.280]  他好命一點
[00:20:28.280 --> 00:20:29.240]  我們有時比較
[00:20:29.240 --> 00:20:31.920]  人與人之間比較
[00:20:31.920 --> 00:20:33.320]  但命定
[00:20:33.320 --> 00:20:34.560]  我們要知道
[00:20:34.560 --> 00:20:38.120]  是上帝給我們的生命的計劃
[00:20:38.120 --> 00:20:39.440]  而命運好像
[00:20:39.440 --> 00:20:42.240]  我們自己一個人去面對
[00:20:42.240 --> 00:20:43.600]  我們歌仔都有得唱
[00:20:43.600 --> 00:20:45.800]  我以前有一首歌很喜歡唱
[00:20:45.800 --> 00:20:50.600]  命運是對手永不低頭
[00:20:50.600 --> 00:20:52.560]  我自己有得唱這首歌
[00:20:52.560 --> 00:20:55.960]  好像我自己一個人去撐
[00:20:55.960 --> 00:20:59.440]  我和命運去對抗
[00:20:59.440 --> 00:21:00.960]  我不會低頭
[00:21:00.960 --> 00:21:04.360]  但當我們說到命定的時候
[00:21:04.360 --> 00:21:08.200]  命定既然是上帝給我們的計劃
[00:21:08.200 --> 00:21:11.320]  他一定會和我們一起走
[00:21:11.320 --> 00:21:13.080]  我們不是一個人
[00:21:13.080 --> 00:21:15.520]  單打獨鬥
[00:21:15.520 --> 00:21:17.040]  所以
[00:21:17.040 --> 00:21:18.600]  命定就好像
[00:21:18.600 --> 00:21:20.680]  有一個教練
[00:21:20.680 --> 00:21:22.200]  在一路背後
[00:21:22.200 --> 00:21:23.480]  帶著我們
[00:21:23.480 --> 00:21:24.480]  鼓勵我們
[00:21:24.480 --> 00:21:26.840]  帶我們進入人生
[00:21:26.840 --> 00:21:29.600]  他給我們的計劃
[00:21:29.600 --> 00:21:31.720]  並且給我們足夠能力
[00:21:31.720 --> 00:21:35.560]  會幫助我們去得勝
[00:21:35.560 --> 00:21:38.400]  當然我們要看回聖經裡
[00:21:38.400 --> 00:21:39.560]  命定
[00:21:39.560 --> 00:21:40.760]  命定在聖經裡
[00:21:40.760 --> 00:21:42.600]  如果我們看回原文
[00:21:42.600 --> 00:21:44.520]  其實有兩個解釋
[00:21:44.520 --> 00:21:46.440]  第一個解釋是
[00:21:46.440 --> 00:21:47.720]  上帝的命令
[00:21:47.720 --> 00:21:49.000]  吩咐和指示
[00:21:49.000 --> 00:21:50.720]  是上帝的說話
[00:21:50.720 --> 00:21:52.480]  我們一起來讀
[00:21:52.480 --> 00:21:54.480]  《耶利米愛歌》三章
[00:21:54.480 --> 00:21:56.320]  三十七節
[00:21:56.320 --> 00:21:58.400]  除非主命定
[00:21:58.400 --> 00:22:00.840]  誰能說成就成呢
[00:22:00.840 --> 00:22:03.400]  這裡說除非神的說話
[00:22:03.400 --> 00:22:04.600]  誰說
[00:22:04.600 --> 00:22:06.240]  一定成就呢
[00:22:06.240 --> 00:22:08.560]  所以這裡說神的說話一出的時候
[00:22:08.560 --> 00:22:10.560]  當他是命令的時候
[00:22:10.560 --> 00:22:13.360]  事情一定成就
[00:22:13.360 --> 00:22:15.960]  第二個解釋命定
[00:22:15.960 --> 00:22:18.640]  就是說計劃
[00:22:18.640 --> 00:22:21.720]  說到藍圖目的
[00:22:21.720 --> 00:22:22.960]  就是我們今天說
[00:22:22.960 --> 00:22:25.760]  神在我們生命裡有命定
[00:22:25.760 --> 00:22:27.280]  我們一起來讀
[00:22:27.280 --> 00:22:29.680]  我們看回詩篇一百三十九篇
[00:22:29.680 --> 00:22:30.840]  十六至十七節
[00:22:30.840 --> 00:22:33.440]  是大衛作的詩篇
[00:22:33.440 --> 00:22:36.240]  其中幾節我們一起來讀
[00:22:36.240 --> 00:22:38.360]  我在暗中受造
[00:22:38.360 --> 00:22:40.960]  在地的深處被聯絡
[00:22:40.960 --> 00:22:44.640]  那時我的形體並不向你隱藏
[00:22:44.640 --> 00:22:46.800]  我未成形的體質
[00:22:46.800 --> 00:22:49.440]  你的眼早已看見了
[00:22:49.440 --> 00:22:51.120]  你所定的日子
[00:22:51.120 --> 00:22:52.960]  我尚未到一日
[00:22:52.960 --> 00:22:55.760]  你都寫在你的冊上了
[00:22:55.760 --> 00:22:56.600]  上帝啊
[00:22:56.600 --> 00:22:59.880]  你的意念向我何等寶貴
[00:22:59.880 --> 00:23:04.000]  其數何等眾多
[00:23:04.000 --> 00:23:05.920]  你所定的日子
[00:23:05.920 --> 00:23:08.600]  我尚未到一日
[00:23:08.600 --> 00:23:11.840]  你都已經寫在你的冊上了
[00:23:11.840 --> 00:23:14.880]  就是說可能我們都未出生
[00:23:14.880 --> 00:23:17.040]  神已經有一個計劃
[00:23:17.040 --> 00:23:18.080]  寫在他的冊上
[00:23:18.080 --> 00:23:19.920]  是關於我們的
[00:23:19.920 --> 00:23:21.400]  我們再看一節的經文
[00:23:21.400 --> 00:23:22.880]  二筆所書
[00:23:22.880 --> 00:23:25.280]  二章十節我們一起來讀
[00:23:25.280 --> 00:23:27.720]  我們是上帝的傑作
[00:23:27.720 --> 00:23:29.560]  他在基督耶穌裡
[00:23:29.560 --> 00:23:31.920]  重新創造了我們
[00:23:31.920 --> 00:23:33.760]  讓我們能夠去做
[00:23:33.760 --> 00:23:37.960]  他早已安排我們做的善事
[00:23:37.960 --> 00:23:39.360]  這裡說得很清楚
[00:23:39.360 --> 00:23:42.200]  是他一早已經安排
[00:23:42.200 --> 00:23:45.080]  我們要去做的善事
[00:23:45.080 --> 00:23:47.560]  即是神一早已經計劃了
[00:23:47.560 --> 00:23:48.600]  有一個計劃
[00:23:48.600 --> 00:23:50.960]  是要我們去明白
[00:23:50.960 --> 00:23:53.760]  在我們的生命裡面去實行的
[00:23:53.760 --> 00:23:55.400]  所以其實這裡就說
[00:23:55.400 --> 00:23:56.200]  我們可能
[00:23:56.200 --> 00:23:57.680]  譬如我以我自己為例
[00:23:57.680 --> 00:23:59.880]  可能我喜歡唱詩、敬拜
[00:23:59.880 --> 00:24:01.880]  我當初參加敬拜隊
[00:24:01.880 --> 00:24:03.040]  我會跟上帝說
[00:24:03.040 --> 00:24:07.240]  我很想在這方面去服侍你
[00:24:07.240 --> 00:24:09.320]  我想這是一個很好的
[00:24:09.320 --> 00:24:11.000]  通常我們都會是這樣
[00:24:11.000 --> 00:24:12.920]  開始去服侍上帝
[00:24:12.920 --> 00:24:16.040]  但是當你再想深一層的時候
[00:24:16.040 --> 00:24:18.400]  是否我們想
[00:24:18.400 --> 00:24:20.200]  我們覺得的事
[00:24:20.200 --> 00:24:23.520]  就是神要我們做的事呢
[00:24:23.520 --> 00:24:25.840]  可能是多過這樣
[00:24:25.840 --> 00:24:27.720]  又或者可能不是這樣
[00:24:27.720 --> 00:24:29.880]  所以我們更加要問的一件事就是
[00:24:29.880 --> 00:24:31.800]  除了說神我想幫你做這件事
[00:24:31.800 --> 00:24:33.040]  我想幫你做那件事
[00:24:33.040 --> 00:24:34.840]  我們更加要問的一件事就是
[00:24:34.840 --> 00:24:39.520]  神其實你要我做些什麼
[00:24:39.520 --> 00:24:41.680]  當你創造我的時候
[00:24:41.680 --> 00:24:44.000]  你把我放在地上的時候
[00:24:44.000 --> 00:24:47.080]  你為我預備了一個怎樣的計劃
[00:24:47.080 --> 00:24:49.200]  可不可以讓我知道
[00:24:49.200 --> 00:24:49.960]  明不明白
[00:24:49.960 --> 00:24:52.040]  明不明白那個分別
[00:24:52.040 --> 00:24:54.400]  所以我們今天要打開
[00:24:54.400 --> 00:24:55.240]  開放我們自己
[00:24:55.240 --> 00:24:55.880]  就不是說
[00:24:55.880 --> 00:24:57.040]  神啊我要做這件事
[00:24:57.040 --> 00:24:57.960]  我覺得我要做那件事
[00:24:57.960 --> 00:24:58.240]  而是說
[00:24:58.240 --> 00:24:59.040]  神啊
[00:24:59.040 --> 00:25:03.040]  今天其實你要我做的事
[00:25:03.040 --> 00:25:06.360]  是什麼
[00:25:06.360 --> 00:25:07.040]  我們說
[00:25:07.040 --> 00:25:08.320]  這裡說善事
[00:25:08.320 --> 00:25:10.400]  善事不只是說
[00:25:10.400 --> 00:25:12.240]  捐錢啊
[00:25:12.240 --> 00:25:13.240]  就是服侍人啊
[00:25:13.240 --> 00:25:14.640]  那些叫做善事
[00:25:14.640 --> 00:25:16.400]  其實在神的眼裡
[00:25:16.400 --> 00:25:18.040]  人以為好的事
[00:25:18.040 --> 00:25:18.960]  不是一些善事
[00:25:18.960 --> 00:25:20.280]  我們常常以為是好事
[00:25:20.280 --> 00:25:22.040]  但是在人眼裡是好的事
[00:25:22.040 --> 00:25:24.520]  在神裡面未必是好的
[00:25:24.520 --> 00:25:27.440]  甚至有時是敵黨神的也不一定
[00:25:27.440 --> 00:25:29.040]  這裡說的善事
[00:25:29.040 --> 00:25:30.360]  是說的是
[00:25:30.360 --> 00:25:32.600]  神命定的事
[00:25:32.600 --> 00:25:37.160]  是祂預備我們要去做的事
[00:25:37.160 --> 00:25:38.640]  大家可能會問
[00:25:38.640 --> 00:25:39.720]  是的知道了
[00:25:39.720 --> 00:25:42.560]  知道神其實在我們生命裡面有一個計劃
[00:25:42.560 --> 00:25:44.440]  那怎樣才可以知道這個計劃呢
[00:25:44.440 --> 00:25:46.600]  怎樣才可以走在這個計劃裡面呢
[00:25:46.600 --> 00:25:50.200]  我們都會想知道的
[00:25:50.200 --> 00:25:51.240]  問問大家
[00:25:51.240 --> 00:25:55.640]  怎樣才能夠知道呢
[00:25:55.640 --> 00:25:58.480]  怎樣才能夠知道呢
[00:25:58.480 --> 00:26:00.800]  其實有一個很標準的答案
[00:26:00.800 --> 00:26:04.040]  就是你祈禱求問神
[00:26:04.040 --> 00:26:06.000]  一個標準到不標準的答案
[00:26:06.000 --> 00:26:08.240]  但我想沒有其他的答案
[00:26:08.240 --> 00:26:09.240]  你去問問祖長
[00:26:09.240 --> 00:26:11.320]  祖長,神給我命還是什麼
[00:26:11.320 --> 00:26:14.040]  牧師,神給我命還是什麼
[00:26:14.040 --> 00:26:16.800]  誰敢回答你
[00:26:16.800 --> 00:26:18.920]  可能為你祈禱
[00:26:18.920 --> 00:26:22.440]  但是最終是你自己去尋求神
[00:26:22.440 --> 00:26:25.600]  然後神會用祂的方法告訴你
[00:26:25.600 --> 00:26:29.240]  其實你想不想知道
[00:26:29.240 --> 00:26:30.680]  如果我們想知道的話
[00:26:30.680 --> 00:26:34.360]  你覺得神會不會不告訴你
[00:26:34.360 --> 00:26:38.720]  會不會不告訴你
[00:26:38.720 --> 00:26:41.000]  我曾經聽過一些電影姐妹經常說
[00:26:41.000 --> 00:26:41.720]  很好笑
[00:26:41.720 --> 00:26:42.640]  不知道說真的還是說笑
[00:26:42.640 --> 00:26:46.040]  神經常作弄我的
[00:26:46.040 --> 00:26:47.480]  神經常作弄我又不告訴我
[00:26:47.480 --> 00:26:49.000]  我走左他又要我走右
[00:26:49.000 --> 00:26:49.600]  經常這樣
[00:26:49.600 --> 00:26:53.240]  但是神是否會作弄你呢
[00:26:53.240 --> 00:26:56.600]  我想神也沒有必要作弄我們了
[00:26:56.600 --> 00:26:58.400]  在《大嶺》裡面
[00:26:58.400 --> 00:26:59.120]  當我們知道
[00:26:59.120 --> 00:27:04.360]  祂用祂的獨生兒子來拯救我們的時候
[00:27:04.360 --> 00:27:09.240]  如果你想知道祂在你生命裡面的計劃
[00:27:09.240 --> 00:27:11.920]  祂會不會不告訴你
[00:27:11.920 --> 00:27:13.480]  我想不會
[00:27:13.480 --> 00:27:16.840]  不過祂會用祂的方法告訴你
[00:27:16.840 --> 00:27:18.360]  但是大前提就是
[00:27:18.360 --> 00:27:20.960]  兄姐妹,我們要親近神
[00:27:20.960 --> 00:27:23.000]  我們要尋求神
[00:27:23.000 --> 00:27:24.120]  如果你連這些時間
[00:27:24.120 --> 00:27:27.880]  你連這個心思都沒有的話
[00:27:27.880 --> 00:27:31.160]  其實不要以為東西就會掉下來
[00:27:31.160 --> 00:27:32.520]  是你要親近神
[00:27:32.520 --> 00:27:35.080]  一步一步地走下去
[00:27:35.080 --> 00:27:36.920]  並且你要知道
[00:27:36.920 --> 00:27:39.720]  如果你要走在神給你的計劃裡面
[00:27:39.720 --> 00:27:40.680]  你要親近祂
[00:27:40.680 --> 00:27:43.520]  並且你要有一樣東西很重要
[00:27:43.520 --> 00:27:47.360]  就是你要有一個信服的心
[00:27:47.360 --> 00:27:48.840]  為什麼這樣說
[00:27:48.840 --> 00:27:50.800]  你要有一個對神絕對信任的心
[00:27:50.800 --> 00:27:53.960]  因為可能神叫你做的事
[00:27:53.960 --> 00:27:59.280]  命令跟你原先的計劃是很不一樣的
[00:27:59.280 --> 00:28:00.240]  可能你說
[00:28:00.240 --> 00:28:01.960]  如果我是踢足球的
[00:28:01.960 --> 00:28:04.800]  我一心想著要進足球隊
[00:28:04.800 --> 00:28:07.400]  踢前鋒的
[00:28:07.400 --> 00:28:08.800]  但是神說不是的
[00:28:08.800 --> 00:28:09.760]  我做你
[00:28:09.760 --> 00:28:10.560]  看你
[00:28:10.560 --> 00:28:13.440]  其實你做後衛是最好的
[00:28:13.440 --> 00:28:15.080]  可能你說我一心做後衛而已
[00:28:15.080 --> 00:28:16.400]  神說
[00:28:16.400 --> 00:28:17.320]  喂
[00:28:17.320 --> 00:28:19.000]  你去前面衝
[00:28:19.000 --> 00:28:20.720]  你做前鋒
[00:28:20.720 --> 00:28:24.040]  就像我們說女士一心想著
[00:28:24.040 --> 00:28:25.640]  最好我自己就想
[00:28:25.640 --> 00:28:27.520]  真的結婚生小孩
[00:28:27.520 --> 00:28:28.000]  不用做
[00:28:28.000 --> 00:28:29.600]  翌日老公養育
[00:28:29.600 --> 00:28:33.920]  我不知道為什麼我個人曾經是這樣想
[00:28:33.920 --> 00:28:34.840]  但是
[00:28:34.840 --> 00:28:36.760]  結果我也不知道為什麼今天做了一個穿透人
[00:28:36.760 --> 00:28:39.880]  其實真是
[00:28:39.880 --> 00:28:41.800]  但是
[00:28:41.800 --> 00:28:43.360]  如果我們說
[00:28:43.360 --> 00:28:45.920]  想知道神給我們的心意的時候
[00:28:45.920 --> 00:28:48.960]  你要有心理準備
[00:28:48.960 --> 00:28:55.080]  可能跟你想的未必一樣
[00:28:55.080 --> 00:28:56.360]  要進入神的命令
[00:28:56.360 --> 00:28:59.600]  需要一個絕對的信靠
[00:28:59.600 --> 00:29:01.600]  相信神給你的計劃
[00:29:01.600 --> 00:29:03.200]  是祂給你的計劃
[00:29:03.200 --> 00:29:04.720]  並且你要信服
[00:29:04.720 --> 00:29:08.400]  甘心樂意地去接受
[00:29:08.400 --> 00:29:10.040]  今天是母親節
[00:29:10.040 --> 00:29:10.920]  我就想
[00:29:10.920 --> 00:29:14.680]  聖經裡面有沒有一個母親
[00:29:14.680 --> 00:29:18.360]  可以做一個例子
[00:29:18.360 --> 00:29:22.040]  可以做一個甚至我們的榜樣
[00:29:22.040 --> 00:29:23.760]  聖經裡面有很多個母親
[00:29:23.760 --> 00:29:25.320]  大家有沒有想到一個
[00:29:25.320 --> 00:29:27.680]  你覺得
[00:29:27.680 --> 00:29:28.760]  很能代表的
[00:29:28.760 --> 00:29:30.440]  當然有幾個都能代表
[00:29:30.440 --> 00:29:31.880]  但是我今天就選了
[00:29:31.880 --> 00:29:35.640]  這個世界上最特別的母親
[00:29:35.640 --> 00:29:38.320]  就是我們所信耶穌的母親
[00:29:38.320 --> 00:29:39.760]  瑪利亞
[00:29:39.760 --> 00:29:40.920]  來做一個例子
[00:29:40.920 --> 00:29:43.360]  我們都知道瑪利亞
[00:29:43.360 --> 00:29:45.840]  就是一個童女
[00:29:45.840 --> 00:29:51.200]  她準備和約瑟結婚
[00:29:51.200 --> 00:29:54.520]  已經預備好
[00:29:54.520 --> 00:29:57.600]  突然間在這件事發生之前
[00:29:57.600 --> 00:29:59.800]  神就差派天使跟她說
[00:29:59.800 --> 00:30:03.880]  叫她懷孕生子
[00:30:03.880 --> 00:30:06.000]  還說你要聖靈感恩
[00:30:06.000 --> 00:30:08.720]  你會生懷的胎
[00:30:08.720 --> 00:30:13.280]  就是至高者的兒子
[00:30:13.280 --> 00:30:17.200]  她收到一個這樣的吩咐
[00:30:17.200 --> 00:30:20.240]  我們做一下角色代入
[00:30:20.240 --> 00:30:22.680]  特別是姊妹
[00:30:22.680 --> 00:30:24.000]  今天是媽媽
[00:30:24.000 --> 00:30:24.880]  你想想
[00:30:24.880 --> 00:30:27.400]  如果你是瑪利亞
[00:30:27.400 --> 00:30:31.920]  當日你未結婚之前
[00:30:31.920 --> 00:30:34.360]  有一個這樣的訊息給你
[00:30:34.360 --> 00:30:40.160]  你會怎樣回應呢
[00:30:40.160 --> 00:30:41.480]  我自己就想
[00:30:41.480 --> 00:30:43.920]  如果是我我會怎樣回應呢
[00:30:43.920 --> 00:30:46.000]  我想我會第一句回答就是
[00:30:46.000 --> 00:30:48.080]  別玩了
[00:30:48.080 --> 00:30:49.520]  不要玩了
[00:30:49.520 --> 00:30:51.720]  跟天使說
[00:30:51.720 --> 00:30:53.880]  然後我會想想
[00:30:53.880 --> 00:30:55.040]  不是的
[00:30:55.040 --> 00:30:56.120]  一定是在做夢
[00:30:56.120 --> 00:30:59.080]  一定是做夢
[00:30:59.080 --> 00:31:03.400]  然後現在有很多騙案
[00:31:03.400 --> 00:31:06.840]  一定是騙案
[00:31:06.840 --> 00:31:07.800]  喂
[00:31:07.800 --> 00:31:08.600]  騙人的
[00:31:08.600 --> 00:31:09.600]  走走走走
[00:31:09.600 --> 00:31:11.840]  一腳伸了天使走
[00:31:11.840 --> 00:31:13.240]  我猜我會這樣
