
[00:00:00.000 --> 00:00:02.760]  各位弟姐妹平安
[00:19:58.840 --> 00:20:01.280]  如果沒有這麼小的年紀的話
[00:20:01.280 --> 00:20:03.280]  其實也不太明白它在說什麼
[00:20:03.280 --> 00:20:10.280]  所以我嘗試去翻譯成為我們現在經常用的常用語
[00:20:10.280 --> 00:20:12.920]  希望意思應該差不多
[00:20:12.920 --> 00:20:14.720]  翻譯出來是什麼呢?
[00:20:14.720 --> 00:20:17.200]  上主啊 請取用
[00:20:17.200 --> 00:20:19.040]  包括我的自由 我的記憶
[00:20:19.040 --> 00:20:21.040]  我對事物的理解
[00:20:21.040 --> 00:20:22.480]  我全部的意願
[00:20:22.480 --> 00:20:23.920]  所有屬於我的東西
[00:20:23.920 --> 00:20:26.080]  以及我自己
[00:20:26.080 --> 00:20:28.320]  請隨便取用
[00:20:28.320 --> 00:20:32.520]  其實這一切的東西 都是你賜給我的
[00:20:32.520 --> 00:20:34.920]  現在我呈現在你的面前
[00:20:34.920 --> 00:20:36.520]  現在是你的了
[00:20:36.520 --> 00:20:42.920]  請你按你的心意來取用 使用
[00:20:42.920 --> 00:20:47.200]  這個圖文伴隨我已經有幾年的時間
[00:20:47.200 --> 00:20:52.280]  就在我辦公室的壁畫板上面
[00:20:52.280 --> 00:20:56.440]  最近翻看發現我成長得很慢
[00:20:56.440 --> 00:20:59.880]  我未完全去降服在神的面前
[00:20:59.880 --> 00:21:02.280]  對於在任何事上去信服上帝
[00:21:02.280 --> 00:21:05.720]  我仍然有很多的擔憂 很多的害怕
[00:21:05.720 --> 00:21:07.080]  不過我知道
[00:21:07.080 --> 00:21:12.280]  我願意信服上帝的心比前是多了很多
[00:21:12.280 --> 00:21:15.600]  今天我將這份圖文來跟大家做一次的分享
[00:21:15.600 --> 00:21:17.120]  有兩個原因
[00:21:17.120 --> 00:21:18.280]  第一個
[00:21:18.280 --> 00:21:24.040]  希望大家用這個圖文作為你對自己的祈禱
[00:21:24.040 --> 00:21:29.720]  我更加邀請大家要求上帝賜給你有更深的信靠
[00:21:29.720 --> 00:21:32.040]  因為只有更深的信靠
[00:21:32.040 --> 00:21:35.120]  你才會有更深的信服
[00:21:35.120 --> 00:21:36.640]  就好像我們信一個人
[00:21:36.640 --> 00:21:37.720]  我們信一個人
[00:21:37.720 --> 00:21:40.320]  我們才會聽他講
[00:21:40.320 --> 00:21:41.720]  同樣
[00:21:41.720 --> 00:21:43.520]  我們信一個神
[00:21:43.520 --> 00:21:46.440]  我們才會聽神的話
[00:21:46.440 --> 00:21:49.320]  當然我們聽誰的話的時候
[00:21:49.320 --> 00:21:50.720]  可能我們考慮一點就是
[00:21:50.720 --> 00:21:52.840]  究竟他所做的一切
[00:21:52.840 --> 00:21:54.840]  是為他自己
[00:21:54.840 --> 00:21:57.720]  還是他會為你著想呢?
[00:21:57.720 --> 00:22:02.320]  當你很深深明白和感受上帝對你的愛
[00:22:02.320 --> 00:22:05.720]  上帝所做的一切不單是為你的好處
[00:22:05.720 --> 00:22:08.720]  也是為整個人類的好處
[00:22:08.720 --> 00:22:13.240]  你就會心悅誠服地來相信祂
[00:22:13.240 --> 00:22:15.720]  並且願意聽祂的話
[00:22:15.720 --> 00:22:19.440]  所以當你發現你未能完全相信祂的時候
[00:22:19.440 --> 00:22:22.320]  你要求上帝給你有更多的愛
[00:22:22.320 --> 00:22:24.520]  你越能夠經歷上帝的愛
[00:22:24.520 --> 00:22:26.120]  你越能夠相信祂
[00:22:26.120 --> 00:22:28.120]  你越能夠相信祂的時候
[00:22:28.120 --> 00:22:33.520]  你就越能夠信服在祂的面前
[00:22:33.520 --> 00:22:34.520]  這篇的禱文
[00:22:34.520 --> 00:22:39.120]  大家可以在教會的Facebook專頁裡
[00:22:39.120 --> 00:22:44.320]  去重溫今天的直播崇拜
[00:22:44.320 --> 00:22:45.720]  如果你有需要的話
[00:22:45.720 --> 00:22:48.320]  你可以去WhatsApp或者是教會
[00:22:48.320 --> 00:22:49.720]  23895157
[00:22:49.720 --> 00:22:54.120]  我會個別把這個禱文發給你
[00:22:54.120 --> 00:22:57.520]  第二個原因我和大家分享這篇禱文
[00:22:57.520 --> 00:22:59.720]  不是和大家發誓
[00:22:59.720 --> 00:23:01.720]  更加不是請你做一個見證人
[00:23:01.720 --> 00:23:03.720]  如果有一天你看到我
[00:23:03.720 --> 00:23:06.120]  未有信服上帝的心意的時候
[00:23:06.120 --> 00:23:08.320]  不是叫你走過來提醒我
[00:23:08.320 --> 00:23:11.120]  甚至不是叫你走來罵我
[00:23:11.120 --> 00:23:12.720]  不是
[00:23:12.720 --> 00:23:15.720]  因為你罵我是不能夠幫助我
[00:23:15.720 --> 00:23:17.320]  是沒有用的
[00:23:17.320 --> 00:23:21.720]  我拿這篇禱文出來是請你為我祈禱
[00:23:21.720 --> 00:23:22.720]  為我祈禱什麼呢?
[00:23:22.720 --> 00:23:23.720]  就是讓我成為一個
[00:23:23.720 --> 00:23:25.320]  好像這個禱文裡面所說的
[00:23:25.320 --> 00:23:28.920]  是一個完全降服於上帝的僕人
[00:23:28.920 --> 00:23:32.320]  你的禱告才是我最大的禮物
[00:23:32.320 --> 00:23:37.120]  才會讓我有機會在任何的境況下
[00:23:37.120 --> 00:23:41.920]  成為一個完全降服在神面前的僕人
[00:23:41.920 --> 00:23:44.520]  大家都知道時勢很惡
[00:23:44.520 --> 00:23:47.720]  我們有機會像初期教會一樣
[00:23:47.720 --> 00:23:51.720]  面對想像不到的挑戰和壓迫
[00:23:51.720 --> 00:23:55.720]  所以我們更加需要像史太平尊所說
[00:23:55.720 --> 00:23:58.320]  聖靈要在我們每一個人的身上
[00:23:58.320 --> 00:24:00.320]  預算我們有能力
[00:24:00.320 --> 00:24:03.320]  來做上帝交給我們的任務
[00:24:03.320 --> 00:24:07.720]  包括說出真話和真相
[00:24:07.720 --> 00:24:10.720]  當然每個年代的真話和真相都不同
[00:24:10.720 --> 00:24:13.720]  在初期教會的年代
[00:24:13.720 --> 00:24:17.920]  就要說耶穌基督復活的真相
[00:24:17.920 --> 00:24:19.520]  在我們的年代
[00:24:19.520 --> 00:24:21.120]  什麼是真相呢?
[00:24:21.120 --> 00:24:22.520]  上帝會告訴你
[00:24:22.520 --> 00:24:26.120]  叫你勇於去說真
[00:24:26.120 --> 00:24:30.320]  上帝會將任務交給願意聽憑去猜念的人
[00:24:30.320 --> 00:24:33.320]  更會將相關的能力賜給我們
[00:24:33.320 --> 00:24:35.720]  他不會丟下任務給我們
[00:24:35.720 --> 00:24:38.320]  就像老闆說你死都要死給我
[00:24:38.320 --> 00:24:39.920]  不會
[00:24:39.920 --> 00:24:42.120]  上帝交任務給你的時候
[00:24:42.120 --> 00:24:46.520]  他會和你一起去完成任務
[00:24:46.520 --> 00:24:49.520]  最困難的就是我們如何去預備我們的心
[00:24:49.520 --> 00:24:52.520]  我們實在有太多的事去關心去擔心
[00:24:52.520 --> 00:24:55.720]  難了我們完全降服在神的面前
[00:24:55.720 --> 00:24:58.320]  所以為我們自己為其他人祈禱
[00:24:58.320 --> 00:24:59.920]  有一個願意的心
[00:24:59.920 --> 00:25:02.520]  去順服上帝的心去祈禱
[00:25:02.520 --> 00:25:06.520]  是最大的幫助和福氣
[00:25:06.520 --> 00:25:09.520]  耶穌基督一生按著聖靈吩咐行事
[00:25:09.520 --> 00:25:12.120]  完成祂在地上的工作
[00:25:12.120 --> 00:25:14.720]  在我們的身上也有祂的計劃
[00:25:14.720 --> 00:25:17.920]  也有祂想我們承擔的任務
[00:25:17.920 --> 00:25:21.320]  願意我們成為上帝的幫手
[00:25:21.320 --> 00:25:22.520]  耶穌祝福門徒
[00:25:22.520 --> 00:25:25.520]  要等候聖靈的充滿得著能力
[00:25:25.520 --> 00:25:29.120]  去做聖靈吩咐他們的任務
[00:25:29.120 --> 00:25:31.720]  延續耶穌在地上的工作
[00:25:31.720 --> 00:25:34.320]  去做耶穌基督的見證
[00:25:34.320 --> 00:25:37.920]  盼望我們願意聽憑聖靈的猜險
[00:25:37.920 --> 00:25:40.720]  渴求聖靈的充滿得著能力
[00:25:40.720 --> 00:25:45.120]  去完成上帝交託給我們的任務
[00:25:45.120 --> 00:25:47.720]  到那時候我們不單不怕巨浪
[00:25:47.720 --> 00:25:50.920]  一個接一個撲過來
[00:25:50.920 --> 00:25:56.920]  我們反而有這份能力、動力、魄力
[00:25:56.920 --> 00:26:01.120]  來撲向巨浪迎向挑戰
[00:26:01.120 --> 00:26:02.520]  可能說了這麼久
[00:26:02.520 --> 00:26:06.320]  你已經忘記了林牧師說什麼了
[00:26:06.320 --> 00:26:10.120]  我希望你記得一句說話
[00:26:10.120 --> 00:26:12.120]  可能討論實在太長了
[00:26:12.120 --> 00:26:13.120]  你已經完全忘記了
[00:26:13.120 --> 00:26:14.320]  不要緊
[00:26:14.320 --> 00:26:16.120]  我希望你記得一句說話
[00:26:16.120 --> 00:26:17.920]  這句說話是什麼呢?
[00:26:17.920 --> 00:26:19.920]  你每天為自己祈禱
[00:26:19.920 --> 00:26:21.920]  祈什麼呢?
[00:26:21.920 --> 00:26:28.120]  你不會拒絕上帝任何很微小的邀請
[00:26:28.120 --> 00:26:30.920]  祈求上帝幫助我們不要拒絕
[00:26:30.920 --> 00:26:34.320]  上帝對我們每一個微小的邀請
[00:26:34.320 --> 00:26:34.820]  阿們
