
[00:00:00.000 --> 00:00:08.000]  今早上我們讀這段經文是非常具有戲劇性的
[00:26:53.000 --> 00:27:00.000]  一是信心、對上帝的忠誠、依賴
[00:27:00.000 --> 00:27:05.000]  二是原則、勇氣
[00:27:05.000 --> 00:27:09.000]  他以一敵百堅持原則
[00:27:09.000 --> 00:27:12.000]  不去隨波逐流的勇氣
[00:27:12.000 --> 00:27:16.000]  三是他有一種超凡的力量
[00:27:16.000 --> 00:27:19.000]  從上帝而來超凡的力量
[00:27:19.000 --> 00:27:23.000]  是他的練武或自身的鍛鍊
[00:27:23.000 --> 00:27:27.000]  從以利亞身上我們可以學會三種功課
[00:27:27.000 --> 00:27:29.000]  信心、原則、能力
[00:27:29.000 --> 00:27:36.000]  我們今天的競爭中比較的是財富、資源、民意、權力
[00:27:36.000 --> 00:27:40.000]  而不是對上帝的信心和依賴
[00:27:40.000 --> 00:27:43.000]  道德的原則可以拋諸腦後
[00:27:43.000 --> 00:27:49.000]  和非凡的能力根本不會在我們的計算裡出現
[00:27:49.000 --> 00:27:54.000]  以利亞的時代除了激烈和競爭、比拼之外
[00:27:54.000 --> 00:27:59.000]  也是一個貧富懸殊、極之不公平的社會
[00:27:59.000 --> 00:28:02.000]  以利亞從加密山下來
[00:28:02.000 --> 00:28:04.000]  看見的不是錦衣美食
[00:28:04.000 --> 00:28:07.000]  而是絕望和貧窮
[00:28:07.000 --> 00:28:13.000]  聖經記載他在下山後
[00:28:13.000 --> 00:28:19.000]  看見一個極端貧窮的寡婦
[00:28:19.000 --> 00:28:25.000]  這個故事是說他求她的幫助
[00:28:25.000 --> 00:28:28.000]  這個寡婦其實已經窮到極點
[00:28:28.000 --> 00:28:32.000]  還有一個人希望她幫助
[00:28:32.000 --> 00:28:34.000]  這個寡婦死了丈夫
[00:28:34.000 --> 00:28:38.000]  兒子也有病,瀕臨於死
[00:28:38.000 --> 00:28:43.000]  家徒四壁無食物以充饑
[00:28:43.000 --> 00:28:45.000]  無生油去製餅
[00:28:45.000 --> 00:28:48.000]  無立錐睡覺的地方
[00:28:48.000 --> 00:28:51.000]  這個時候以利亞竟然來求她
[00:28:51.000 --> 00:28:55.000]  你幫我做些餅,讓我可以充饑
[00:28:55.000 --> 00:28:59.000]  她把家裡最後的一些麵餃都拿出來
[00:28:59.000 --> 00:29:03.000]  但是越做越有
[00:29:03.000 --> 00:29:05.000]  流之不盡
[00:29:05.000 --> 00:29:11.000]  這是加密山神蹟的重複
[00:29:11.000 --> 00:29:15.000]  加密山裏面是以少勝多
[00:29:15.000 --> 00:29:18.000]  這裏是說,用一點點的
[00:29:18.000 --> 00:29:21.000]  就可以一直變成很多的東西
[00:29:21.000 --> 00:29:25.000]  以少變多,以少勝多
[00:29:25.000 --> 00:29:33.000]  這裏是說,用一點點的就可以一直變成很多的東西
[00:29:33.000 --> 00:29:36.000]  以少變多,越用越有的故事
[00:29:36.000 --> 00:29:38.000]  你有沒有聽過
[00:29:38.000 --> 00:29:42.000]  你有一百元,分了十元給別人之後
[00:29:42.000 --> 00:29:45.000]  你問問你的孫女有多少錢
[00:29:45.000 --> 00:29:48.000]  她都知道你只有九十元
[00:29:48.000 --> 00:29:51.000]  如果分給別人再多二十元
[00:29:51.000 --> 00:29:53.000]  你還有多少呢
[00:29:53.000 --> 00:29:55.000]  你越來越少了
[00:29:55.000 --> 00:30:00.000]  物質、金錢都不會源源無盡的
[00:30:00.000 --> 00:30:05.000]  終究是會有停止或者有終結的時候
[00:30:05.000 --> 00:30:09.000]  但是你身上一樣有些東西
[00:30:09.000 --> 00:30:14.000]  是拿了出去之後永遠用不完的
[00:30:14.000 --> 00:30:17.000]  這些就是以利亞的麵餃
[00:30:17.000 --> 00:30:20.000]  或者以利亞的油
[00:30:20.000 --> 00:30:22.000]  什麼是以利亞的油呢
[00:30:22.000 --> 00:30:29.000]  什麼是用之不盡的呢
[00:30:29.000 --> 00:30:34.000]  我告訴你,你身上的確有的
[00:30:34.000 --> 00:30:39.000]  你是有以利亞的油,是流不盡的油
[00:30:39.000 --> 00:30:45.000]  這就是以利亞實踐出來的榜樣
[00:30:45.000 --> 00:30:49.000]  愛心、同情心、憐憫、同情
[00:30:49.000 --> 00:30:51.000]  這些是用不完的
[00:30:51.000 --> 00:30:55.000]  愛護弱者、憐憫貧窮的人
[00:30:55.000 --> 00:31:02.000]  這種關愛、知情、有需要的小眾或者家庭
[00:31:02.000 --> 00:31:05.000]  都承受這種福氣
[00:31:05.000 --> 00:31:09.000]  你付出的憐憫、你付出的愛心
[00:31:09.000 --> 00:31:12.000]  是永遠都用不盡的
[00:31:12.000 --> 00:31:17.000]  反而可能是越用越多、無窮無盡的
[00:31:17.000 --> 00:31:20.000]  這個其實不是一個神蹟
[00:31:20.000 --> 00:31:23.000]  以利亞的油在每一個人身上
[00:31:23.000 --> 00:31:32.000]  都有無窮無盡的供給
[00:31:32.000 --> 00:31:36.000]  這個神蹟叫我們看到
[00:31:36.000 --> 00:31:41.000]  在他的徒弟以利沙的身上再次的率行
[00:31:41.000 --> 00:31:44.000]  而且講得更多、講得更仔細
[00:31:44.000 --> 00:31:51.000]  這就是聶王記下第四章
[00:31:51.000 --> 00:31:56.000]  他又一樣幫助一個窮寡婦和一個已經死了
[00:31:56.000 --> 00:32:00.000]  不單止病的人的小孩
[00:32:00.000 --> 00:32:09.000]  用愛心、憐憫去救助加勒山下面的民眾
[00:32:09.000 --> 00:32:12.000]  這個我叫做加勒山的富裕
[00:32:12.000 --> 00:32:16.000]  善行亦都是神蹟
[00:32:16.000 --> 00:32:22.000]  但都是可以叫做重複去實施的
[00:32:22.000 --> 00:32:27.000]  可以說是duplicate或者duplicable
[00:32:27.000 --> 00:32:30.000]  以利亞和以利沙的賭不盡的油
[00:32:30.000 --> 00:32:36.000]  是永遠都可以繼續的施行、繼續的實踐的
[00:32:36.000 --> 00:32:41.000]  雖然是三千年前以利亞的神蹟
[00:32:41.000 --> 00:32:44.000]  但在二十一世紀的今日
[00:32:44.000 --> 00:32:49.000]  這種愛心、憐憫、施予、無私的救濟
[00:32:49.000 --> 00:32:52.000]  靠神而有的善心和神蹟
[00:32:52.000 --> 00:32:57.000]  仍然可以不斷的繼續的出現
[00:32:57.000 --> 00:33:02.000]  為堅守信仰的人、為孤兒寡婦、為敬畏上帝的人
[00:33:02.000 --> 00:33:08.000]  提供一曲屋頂上的鳴奏曲
[00:33:08.000 --> 00:33:14.000]  我在這裏借鄧博士前一個禮拜的講題
[00:33:14.000 --> 00:33:17.000]  Fitra on the Real Roof
[00:33:17.000 --> 00:33:21.000]  這首屋頂上的鳴奏曲在二十一世紀
[00:33:21.000 --> 00:33:32.000]  同樣可以由信徒、基督徒裏面再次奏出來
[00:33:32.000 --> 00:33:35.000]  今日我們探討了、觀察了
[00:33:35.000 --> 00:33:38.000]  以利亞時代和他所處的世界
[00:33:38.000 --> 00:33:42.000]  一個以眾寧寡、以世欺人的世界
[00:33:42.000 --> 00:33:47.000]  一個社會絕望、貧病、交迫的世界
[00:33:47.000 --> 00:33:50.000]  九百年之後
[00:33:50.000 --> 00:33:56.000]  不再是黑王當政
[00:33:56.000 --> 00:33:59.000]  不再是耶西別做皇后
[00:33:59.000 --> 00:34:02.000]  是羅馬帝國的時代
[00:34:02.000 --> 00:34:04.000]  是希律管治的時代
[00:34:04.000 --> 00:34:08.000]  是希羅底的勢力控制之下的時代
[00:34:08.000 --> 00:34:14.000]  但是其實權力和鬥爭仍然繼續
[00:34:14.000 --> 00:34:20.000]  社會上仍然有很多充滿了失望、絕望的人
[00:34:20.000 --> 00:34:26.000]  正因為這樣才會有血淋淋的、屍骸若寒的人頭
[00:34:26.000 --> 00:34:30.000]  放在銀盤上出現的情況
[00:34:30.000 --> 00:34:40.000]  這讓我想起魯迅先生寫的一個短篇小說
[00:34:40.000 --> 00:34:44.000]  叫做《藥》
[00:34:44.000 --> 00:34:50.000]  講到很多中國貧苦的百姓
[00:34:50.000 --> 00:34:53.000]  拿出來吃饅頭的時候
[00:34:53.000 --> 00:35:01.000]  是斬血的饅頭
[00:35:01.000 --> 00:35:04.000]  現在又過了二千年
[00:35:04.000 --> 00:35:10.000]  我們以為不再有耶西別、不再有希羅底
[00:35:10.000 --> 00:35:13.000]  其實如果換了名字
[00:35:13.000 --> 00:35:16.000]  大家知道仍然是存在的
[00:35:16.000 --> 00:35:18.000]  我們環顧世界
[00:35:18.000 --> 00:35:24.000]  信奉巴力的或者巴力化身的到處都有
[00:35:24.000 --> 00:35:32.000]  以用鮮血饅頭煮餐盤上的人大有人在
[00:35:32.000 --> 00:35:35.000]  從九世紀到現在
[00:35:35.000 --> 00:35:39.000]  加密山的戰場仍然存在
[00:35:39.000 --> 00:35:46.000]  希律王的會議仍然不斷開下去
[00:35:46.000 --> 00:35:49.000]  從第九世紀到一世紀
[00:35:49.000 --> 00:35:51.000]  又從第一世紀
[00:35:51.000 --> 00:35:54.000]  即是屍骸若寒的時候到二十一世紀
[00:35:54.000 --> 00:35:58.000]  歷史經歷了超過千年的變化
[00:35:58.000 --> 00:36:03.000]  但是人性和世界改變了多少呢?
[00:36:03.000 --> 00:36:10.000]  貧窮和絕望仍然是世界和社會中主要的旋律
[00:36:10.000 --> 00:36:17.000]  我們仍然在祈求一個以小勝多、以弱制強的神蹟
[00:36:17.000 --> 00:36:23.000]  我們仍然在渴望油瓶裏面是倒不盡的油
[00:36:23.000 --> 00:36:31.000]  還有我們的眼睛裏面是有用不完的面膠
[00:36:31.000 --> 00:36:38.000]  誰可以在上帝的國度之中有一席的位置
[00:36:38.000 --> 00:36:45.000]  誰可以讓上帝國度裏的人民不會忘記他呢?
[00:36:45.000 --> 00:36:53.000]  伊利亞,誰可以變成二十一世紀的伊利亞呢?
[00:36:53.000 --> 00:36:58.000]  我們登伊利亞的城山,加密山
[00:36:58.000 --> 00:37:08.000]  看到它的性格,看到它最重要的貢獻
[00:37:08.000 --> 00:37:12.000]  從這個山上回望這個世界
[00:37:12.000 --> 00:37:25.000]  我大概希望大家學到伊利亞的信心、堅持和以禱告得利的能力
[00:37:25.000 --> 00:37:32.000]  學習到他對小眾、對孤兒寡婦的憐憫和同情
[00:37:32.000 --> 00:37:36.000]  還有學習到他的愛心
[00:37:36.000 --> 00:37:41.000]  最重要的,我想最後引用他的徒弟
[00:37:41.000 --> 00:37:44.000]  當伊利亞交棒給他的時候
[00:37:44.000 --> 00:37:48.000]  上帝問他要什麼呢?
[00:37:48.000 --> 00:37:54.000]  你師父走了,你看不到他,他也在雲彩裏面不見了
[00:37:54.000 --> 00:37:58.000]  伊利沙說了一句話,也是我心中的話
[00:37:58.000 --> 00:38:05.000]  伊利沙說:願那加在伊利亞他師父身上的靈,加倍的
[00:38:05.000 --> 00:38:07.000]  加在我們身上
[00:38:07.000 --> 00:38:10.000]  世界仍然是這樣下去
[00:38:10.000 --> 00:38:14.000]  但是我們除了伊利亞走了之後
[00:38:14.000 --> 00:38:19.000]  有伊利沙加倍的靈在伊利沙身上出現
