
[00:00:00.000 --> 00:00:02.540]  願佛人口中的言語
[00:20:48.520 --> 00:20:50.520]  法利賽人彼此說
[00:20:50.520 --> 00:20:53.520]  因為看到一班群眾
[00:20:53.520 --> 00:20:56.520]  歡迎耶穌進入耶路撒冷
[00:20:56.520 --> 00:20:57.520]  他們說什麼呢?
[00:20:57.520 --> 00:21:00.520]  「你們看,你們一事無成
[00:21:00.520 --> 00:21:03.520]  世人都隨著他去了」
[00:21:03.520 --> 00:21:05.520]  一句簡單的說話
[00:21:05.520 --> 00:21:06.520]  讓我們看到
[00:21:06.520 --> 00:21:09.520]  這班法利賽人心裡面覺得很酸
[00:21:09.520 --> 00:21:11.520]  很妒忌
[00:21:11.520 --> 00:21:14.520]  而聖經所用的字眼是什麼呢?
[00:21:14.520 --> 00:21:15.520]  一事無成
[00:21:15.520 --> 00:21:17.520]  一腳踩下去
[00:21:17.520 --> 00:21:19.520]  你們這班法利賽人
[00:21:19.520 --> 00:21:21.520]  這麼通曉律法
[00:21:21.520 --> 00:21:25.520]  本來很受到群眾的支持
[00:21:25.520 --> 00:21:26.520]  但現在
[00:21:26.520 --> 00:21:28.520]  那些人全部都跟隨耶穌了
[00:21:28.520 --> 00:21:31.520]  你們是一事無成
[00:21:31.520 --> 00:21:33.520]  在他們的心目當中
[00:21:33.520 --> 00:21:35.520]  群眾愛戴
[00:21:35.520 --> 00:21:37.520]  聽從他們
[00:21:37.520 --> 00:21:39.520]  就是代表成功
[00:21:39.520 --> 00:21:40.520]  反過來
[00:21:40.520 --> 00:21:42.520]  群眾又不聽他們
[00:21:42.520 --> 00:21:43.520]  又不跟隨他們
[00:21:43.520 --> 00:21:45.520]  這就是一事無成
[00:21:45.520 --> 00:21:46.520]  是失敗的
[00:21:46.520 --> 00:21:49.520]  這就是法利賽人
[00:21:49.520 --> 00:21:51.520]  所面對的情況
[00:21:51.520 --> 00:21:53.520]  今天做領袖的人
[00:21:53.520 --> 00:21:57.520]  當然希望群眾跟隨自己的意思行
[00:21:57.520 --> 00:21:59.520]  是一呼百應
[00:21:59.520 --> 00:22:01.520]  當然
[00:22:01.520 --> 00:22:03.520]  我也經常提醒自己
[00:22:03.520 --> 00:22:04.520]  要小心
[00:22:04.520 --> 00:22:08.520]  不要陷入一個法利賽人的缺失
[00:22:08.520 --> 00:22:10.520]  這是什麼意思呢?
[00:22:10.520 --> 00:22:13.520]  如果弟兄姊妹來聽從我
[00:22:13.520 --> 00:22:16.520]  聽從牧師所說的
[00:22:16.520 --> 00:22:18.520]  而不是聽從上帝所說的
[00:22:18.520 --> 00:22:21.520]  其實這是我的失敗
[00:22:21.520 --> 00:22:22.520]  為什麼呢?
[00:22:22.520 --> 00:22:27.520]  因為大家只記得牧師說過某一個故事
[00:22:27.520 --> 00:22:30.520]  但竟然忘記聖經所說的
[00:22:30.520 --> 00:22:31.520]  你說是不是失敗呢?
[00:22:31.520 --> 00:22:32.520]  但反過來
[00:22:32.520 --> 00:22:35.520]  如果大家還是記得聖經所說的
[00:22:35.520 --> 00:22:39.520]  似乎我就是做到我應該做的事
[00:22:39.520 --> 00:22:44.520]  法利賽人在歡呼聲的背後
[00:22:44.520 --> 00:22:45.520]  有的是什麼呢?
[00:22:45.520 --> 00:22:47.520]  比較
[00:22:47.520 --> 00:22:48.520]  妒忌
[00:22:48.520 --> 00:22:49.520]  仇恨
[00:22:49.520 --> 00:22:53.520]  這是在歡呼聲背後的可惡
[00:22:53.520 --> 00:22:56.520]  因為他們帶出了很多
[00:22:56.520 --> 00:22:58.520]  在信仰裡面
[00:22:58.520 --> 00:23:01.520]  我們提出不應該做的事
[00:23:01.520 --> 00:23:04.520]  他們去跟耶穌做比較
[00:23:04.520 --> 00:23:06.520]  他們充滿了妒忌
[00:23:06.520 --> 00:23:08.520]  充滿了仇恨
[00:23:08.520 --> 00:23:11.520]  這是非常可惡的事
[00:23:11.520 --> 00:23:14.520]  我們見到群眾和法利賽人
[00:23:14.520 --> 00:23:17.520]  他們在歡呼聲的背後
[00:23:17.520 --> 00:23:19.520]  那麼醜陋的面目
[00:23:19.520 --> 00:23:21.520]  但我們問問自己
[00:23:21.520 --> 00:23:22.520]  我們是怎樣呢?
[00:23:22.520 --> 00:23:24.520]  我們每一個禮拜
[00:23:24.520 --> 00:23:27.520]  我們在教會當中來敬拜上帝
[00:23:27.520 --> 00:23:28.520]  我們去唱詩
[00:23:28.520 --> 00:23:32.520]  其實都是一個歡呼的表現
[00:23:32.520 --> 00:23:34.520]  我們在這些敬拜
[00:23:34.520 --> 00:23:35.520]  在這些歡呼的背後
[00:23:35.520 --> 00:23:37.520]  會有些什麼呢?
[00:23:37.520 --> 00:23:40.520]  我們會不會在唱詩的時候
[00:23:40.520 --> 00:23:41.520]  很投入
[00:23:41.520 --> 00:23:43.520]  在參加崇拜的時候
[00:23:43.520 --> 00:23:44.520]  也都很認真
[00:23:44.520 --> 00:23:47.520]  但當我們離開教會之後
[00:23:47.520 --> 00:23:49.520]  我們會變成了另外一個人
[00:23:49.520 --> 00:23:52.520]  因為當我們來到教會的時候
[00:23:52.520 --> 00:23:54.520]  我們戴上了一個
[00:23:54.520 --> 00:23:57.520]  非常虔誠的面具
[00:23:57.520 --> 00:23:59.520]  但當離開教會的時候
[00:23:59.520 --> 00:24:01.520]  這個面具可能是脫下了
[00:24:01.520 --> 00:24:04.520]  或者是換了另外一個面具
[00:24:04.520 --> 00:24:07.520]  如果這個真是我們真實的情況
[00:24:07.520 --> 00:24:11.520]  那麼我們跟那些以前的群眾
[00:24:11.520 --> 00:24:12.520]  和法利賽人
[00:24:12.520 --> 00:24:15.520]  其實都是差不多的
[00:24:15.520 --> 00:24:19.520]  當我們每一次來到去敬拜上帝的時候
[00:24:19.520 --> 00:24:22.520]  其實我們應該會有一些改變
[00:24:22.520 --> 00:24:27.520]  藉著詩歌、土文、聖經、講道
[00:24:27.520 --> 00:24:30.520]  甚至乎是在報告裡面
[00:24:30.520 --> 00:24:32.520]  其中一個的提醒
[00:24:32.520 --> 00:24:35.520]  或者都可以幫助我們
[00:24:35.520 --> 00:24:37.520]  作出一些改變
[00:24:37.520 --> 00:24:40.520]  例如我們在報告裡面提到
[00:24:40.520 --> 00:24:42.520]  這一段時間是大齋期
[00:24:42.520 --> 00:24:45.520]  所以我們的生活
[00:24:45.520 --> 00:24:47.520]  應該有一些簡樸的操練
[00:24:47.520 --> 00:24:49.520]  我們可能減少浪費
[00:24:49.520 --> 00:24:53.520]  我們不去大吃大喝
[00:24:53.520 --> 00:24:56.520]  我們對飢餓當中的人有些關懷
[00:24:56.520 --> 00:24:59.520]  其實這個就是在報告的時候提到的
[00:24:59.520 --> 00:25:01.520]  整個崇拜裡面每一個部分
[00:25:01.520 --> 00:25:05.520]  其實都幫助我們有一些改變
[00:25:05.520 --> 00:25:08.520]  雖然這些改變未必是驚天動地
[00:25:08.520 --> 00:25:11.520]  但是小小的改變
[00:25:11.520 --> 00:25:12.520]  一路累積
[00:25:12.520 --> 00:25:15.520]  就可以變成一個很大的改變
[00:25:15.520 --> 00:25:18.520]  一個人的改變所產生的作用
[00:25:18.520 --> 00:25:20.520]  可能是很有限
[00:25:20.520 --> 00:25:23.520]  但是當集合很多個人的時候
[00:25:23.520 --> 00:25:27.520]  這個改變就可以是非常巨大的
[00:25:27.520 --> 00:25:28.520]  弟兄姊妹
[00:25:28.520 --> 00:25:31.520]  你有沒有想過
[00:25:31.520 --> 00:25:33.520]  你可以作出一些什麼的行動
[00:25:33.520 --> 00:25:35.520]  一些什麼的改變呢
[00:25:35.520 --> 00:25:38.520]  其中除了我剛才所提的
[00:25:38.520 --> 00:25:41.520]  我們去有一個簡樸生活的操練
[00:25:41.520 --> 00:25:43.520]  另外一個可能就是我們
[00:25:43.520 --> 00:25:46.520]  去愛護上帝所做的大地
[00:25:46.520 --> 00:25:48.520]  這個都是其中一個活動
[00:25:48.520 --> 00:25:50.520]  一個很重要的改變
[00:25:50.520 --> 00:25:53.520]  昨天大家有沒有做一個熄燈的行動呢
[00:25:53.520 --> 00:25:56.520]  如果人人家家戶戶都是熄一會兒
[00:25:56.520 --> 00:26:01.520]  可能地球的資源就會用得慢一些
[00:26:01.520 --> 00:26:03.520]  減少浪費
[00:26:03.520 --> 00:26:06.520]  因著我們大家集合起來的力量
[00:26:06.520 --> 00:26:08.520]  也會大很多
[00:26:08.520 --> 00:26:10.520]  正如我們每人
[00:26:10.520 --> 00:26:12.520]  你可能就是扔一張紙巾
[00:26:12.520 --> 00:26:15.520]  很多很多張紙巾就已經沒有了
[00:26:15.520 --> 00:26:18.520]  愛護上帝所做的大地
[00:26:18.520 --> 00:26:20.520]  這個都是一個行動
[00:26:20.520 --> 00:26:22.520]  是我們可以嘗試的
[00:26:22.520 --> 00:26:25.520]  但願我們在每一次的崇拜
[00:26:25.520 --> 00:26:28.520]  我們每一次向上帝的歡呼
[00:26:28.520 --> 00:26:32.520]  在背後其實有一個可見的轉變
[00:26:32.520 --> 00:26:35.520]  也讓我們去歡迎
[00:26:35.520 --> 00:26:38.520]  基督進入我們生命的時候
[00:26:38.520 --> 00:26:40.520]  一個很重要的明證
[00:26:40.520 --> 00:26:42.520]  求主來幫助我們
[00:26:42.520 --> 00:26:46.520]  使我們所做的和我們生活的表現
[00:26:46.520 --> 00:26:49.520]  是一致也反映著上帝的榮耀
[00:26:49.520 --> 00:26:51.520]  阿們
