
[00:00:00.000 --> 00:00:03.100]  今年的經文,我自己在這裡禱告
[00:14:53.100 --> 00:14:56.100]  是不是賺錢是最重要呢
[00:14:56.100 --> 00:14:58.100]  是不是賺到利益
[00:14:58.100 --> 00:15:03.100]  是不是我們人生最大的一種人生導向呢
[00:15:03.100 --> 00:15:07.100]  因為我們是一個有君尊的祭祀
[00:15:07.100 --> 00:15:08.100]  我們所做的事
[00:15:08.100 --> 00:15:11.100]  是不是能夠榮耀天上的大君王呢
[00:15:11.100 --> 00:15:14.100]  我們是不是把神的話語帶到人的裡面
[00:15:14.100 --> 00:15:17.100]  是把人帶到上帝的面前呢
[00:15:17.100 --> 00:15:19.100]  我見過這個年輕人兩次
[00:15:19.100 --> 00:15:22.100]  但有些人見到很難忘記他
[00:15:22.100 --> 00:15:23.100]  我不知道還能不能遇到他
[00:15:23.100 --> 00:15:24.100]  不過有時也能遇到他
[00:15:24.100 --> 00:15:26.100]  如果他繼續來打籃球
[00:15:26.100 --> 00:15:27.100]  我會繼續跟他聊天
[00:15:27.100 --> 00:15:29.100]  繼續了解這個人生
[00:15:29.100 --> 00:15:30.100]  是不是這樣呢
[00:15:30.100 --> 00:15:33.100]  我會在禱告裡面紀念這樣的人
[00:15:33.100 --> 00:15:36.100]  但不知道有沒有人在你的生命裡面
[00:15:36.100 --> 00:15:37.100]  你見過聽過之後
[00:15:37.100 --> 00:15:38.100]  你都很難忘
[00:15:38.100 --> 00:15:42.100]  你會把他的需要帶到神的面前
[00:15:42.100 --> 00:15:43.100]  有機會見到的時候
[00:15:43.100 --> 00:15:45.100]  你跟他分享你的見證
[00:15:45.100 --> 00:15:46.100]  是很有智慧的
[00:15:46.100 --> 00:15:47.100]  也需要智慧
[00:15:47.100 --> 00:15:51.100]  不是一定很直接
[00:15:51.100 --> 00:15:54.100]  有時需要這種的智慧
[00:15:54.100 --> 00:15:58.100]  第二,經文提到我們有一個入世的召命
[00:15:58.100 --> 00:16:02.100]  宣揚召你們出黑暗
[00:16:02.100 --> 00:16:04.100]  入奇妙光明者的微北
[00:16:04.100 --> 00:16:07.100]  你們在外邦人中間應該品行端正
[00:16:07.100 --> 00:16:10.100]  叫那些誹謗你們作惡的
[00:16:10.100 --> 00:16:12.100]  因為看見你們的好行為
[00:16:12.100 --> 00:16:16.100]  在鑑賊的日子歸榮耀給上帝
[00:16:16.100 --> 00:16:18.100]  這裡有兩點想和大家分享
[00:16:18.100 --> 00:16:20.100]  第一,一種的好行為
[00:16:20.100 --> 00:16:22.100]  我們需要有好的行為
[00:16:22.100 --> 00:16:25.100]  在我們信仰的人生裡面
[00:16:25.100 --> 00:16:27.100]  我們不可以做兩面人
[00:16:27.100 --> 00:16:29.100]  我們回到教會是一樣的事
[00:16:29.100 --> 00:16:31.100]  回到社會是另一樣的事
[00:16:31.100 --> 00:16:34.100]  很多可以犯的事你都去犯
[00:16:34.100 --> 00:16:35.100]  只要不是犯法
[00:16:35.100 --> 00:16:36.100]  總之都是犯的
[00:16:36.100 --> 00:16:39.100]  都是在邊緣我們去做到盡
[00:16:39.100 --> 00:16:41.100]  我們騙得人騙,瞞得人瞞
[00:16:41.100 --> 00:16:42.100]  去做這些事
[00:16:42.100 --> 00:16:44.100]  這個並不是一個好行為
[00:16:44.100 --> 00:16:45.100]  被人看見會說
[00:16:45.100 --> 00:16:48.100]  你是信耶穌嗎?你也是這樣嗎?
[00:16:48.100 --> 00:16:51.100]  他覺得這個行為並不是一個好行為
[00:16:51.100 --> 00:16:53.100]  我們需要有好的見證
[00:16:53.100 --> 00:16:55.100]  好的見證,好的行為
[00:16:55.100 --> 00:16:57.100]  有時候都會受苦的,老實說
[00:16:57.100 --> 00:17:00.100]  我們都會承擔後果
[00:17:00.100 --> 00:17:04.100]  好的行為往往被人看成是愚笨
[00:17:04.100 --> 00:17:06.100]  一種説你這麼誠實
[00:17:06.100 --> 00:17:08.100]  説你誠實過龍
[00:17:08.100 --> 00:17:09.100]  你不需要這樣說
[00:17:09.100 --> 00:17:10.100]  你說了你很多事要做
[00:17:10.100 --> 00:17:11.100]  你很多事要負責
[00:17:11.100 --> 00:17:14.100]  你賺少一點,你要給多一點
[00:17:14.100 --> 00:17:16.100]  但是
[00:17:16.100 --> 00:17:19.100]  作為一個屬神的代表
[00:17:19.100 --> 00:17:20.100]  我們需要一種見證
[00:17:20.100 --> 00:17:22.100]  有好的行為
[00:17:22.100 --> 00:17:25.100]  在道德上我們不會越過界線
[00:17:25.100 --> 00:17:28.100]  並且再略為保守
[00:17:28.100 --> 00:17:30.100]  所以我跟大家說
[00:17:30.100 --> 00:17:33.100]  我盡量盡量保守
[00:17:33.100 --> 00:17:35.100]  女性不要碰,酒不會碰
[00:17:35.100 --> 00:17:38.100]  這是我人生裏很謹慎
[00:17:38.100 --> 00:17:40.100]  我不喝啤酒,不喝紅酒,白酒
[00:17:40.100 --> 00:17:41.100]  什麼酒都不喝
[00:17:41.100 --> 00:17:42.100]  我不是怕醉
[00:17:42.100 --> 00:17:43.100]  其實我應該喝得下
[00:17:43.100 --> 00:17:45.100]  年輕時喝得下,現在也喝得下
[00:17:45.100 --> 00:17:47.100]  不過我不會碰這些東西
[00:17:47.100 --> 00:17:49.100]  有些東西不可以碰,不可以觸摸
[00:17:49.100 --> 00:17:52.100]  我們界線後的比較安全
[00:17:52.100 --> 00:17:53.100]  我們人生有很多事情
[00:17:53.100 --> 00:17:54.100]  有些事情不要說
[00:17:54.100 --> 00:17:56.100]  說了好像無傷大雅
[00:17:56.100 --> 00:17:58.100]  但是有時是過火了
[00:17:58.100 --> 00:18:00.100]  我們不要說那些事情
[00:18:00.100 --> 00:18:01.100]  有些事情做了
[00:18:01.100 --> 00:18:02.100]  也沒有問題
[00:18:02.100 --> 00:18:03.100]  別人這樣做,做到這麼極端
[00:18:03.100 --> 00:18:05.100]  我做一點點而已
[00:18:05.100 --> 00:18:06.100]  都不要去做
[00:18:06.100 --> 00:18:07.100]  我們需要好的行為
[00:18:07.100 --> 00:18:09.100]  因為我們尊崇上帝
[00:18:09.100 --> 00:18:11.100]  我們需要神透我們見證
[00:18:11.100 --> 00:18:15.100]  可以將榮耀歸給他
[00:18:15.100 --> 00:18:16.100]  第二
[00:18:16.100 --> 00:18:18.100]  不單止是一種行為
[00:18:18.100 --> 00:18:23.100]  這裡也說到一種宣揚
[00:18:23.100 --> 00:18:29.100]  這裡是一種傳揚上帝
[00:18:29.100 --> 00:18:32.100]  說實話我記得有一個很好的見證
[00:18:32.100 --> 00:18:35.100]  我以前服侍的教會有兩個弟兄退休了
[00:18:35.100 --> 00:18:37.100]  他們去老人院探訪
[00:18:37.100 --> 00:18:40.100]  探訪後接觸不同的人
[00:18:40.100 --> 00:18:42.100]  探訪後有一個印象比較深刻
[00:18:42.100 --> 00:18:44.100]  他們經常去探訪
[00:18:44.100 --> 00:18:48.100]  因為探了半探
[00:18:48.100 --> 00:18:50.100]  掌者不能走路
[00:18:50.100 --> 00:18:54.100]  所以這兩個弟兄長期去探訪
[00:18:54.100 --> 00:18:57.100]  陪他練習走路
[00:18:57.100 --> 00:18:58.100]  到有一天
[00:18:58.100 --> 00:19:03.100]  原本半探的人可以行動自如
[00:19:03.100 --> 00:19:05.100]  這兩個弟兄付出了很多代價
[00:19:05.100 --> 00:19:09.100]  然後他很開放聽他們分享信仰
[00:19:09.100 --> 00:19:12.100]  有時很幸運為了一種很忠心的服侍
[00:19:12.100 --> 00:19:15.100]  長期幫助一些人
[00:19:15.100 --> 00:19:18.100]  在他人生的需要上
[00:19:18.100 --> 00:19:20.100]  跟他扶持和同行
[00:19:20.100 --> 00:19:22.100]  我覺得這是一個很好的行為
[00:19:22.100 --> 00:19:23.100]  一個表現
[00:19:23.100 --> 00:19:26.100]  將來我們也有機會去老人院
[00:19:26.100 --> 00:19:27.100]  現在很興奮
[00:19:27.100 --> 00:19:29.100]  有些正在學非法的剪髮
[00:19:29.100 --> 00:19:31.100]  我們就去老人院或街邊
[00:19:31.100 --> 00:19:32.100]  跟人家非法
[00:19:32.100 --> 00:19:34.100]  有些很好的服侍的機會
[00:19:34.100 --> 00:19:37.100]  另一方面我們要宣揚神的美德
[00:19:37.100 --> 00:19:40.100]  是我們人生的一種見證
[00:19:40.100 --> 00:19:42.100]  一種宣揚神的救恩的機會
[00:19:42.100 --> 00:19:43.100]  包括了
[00:19:43.100 --> 00:19:46.100]  一方面是信仰上的內涵
[00:19:46.100 --> 00:19:48.100]  我們宣講聖經
[00:19:48.100 --> 00:19:50.100]  宣講楊福音三章十六節
[00:19:50.100 --> 00:19:52.100]  宣講福音
[00:19:52.100 --> 00:19:53.100]  什麼福音橋
[00:19:53.100 --> 00:19:55.100]  什麼什麼福音
[00:19:55.100 --> 00:19:56.100]  但另一方面
[00:19:56.100 --> 00:19:57.100]  福音配合我們的見證
[00:19:57.100 --> 00:19:58.100]  如果說到
[00:19:58.100 --> 00:20:01.100]  那是照我們出黑暗
[00:20:01.100 --> 00:20:03.100]  入奇妙光明
[00:20:03.100 --> 00:20:05.100]  這是我們人生的見證
[00:20:05.100 --> 00:20:06.100]  我們有多少
[00:20:06.100 --> 00:20:09.100]  由黑暗成為光明的見證呢
[00:20:09.100 --> 00:20:11.100]  我經常和大家分享
[00:20:11.100 --> 00:20:12.100]  我以前這樣做
[00:20:12.100 --> 00:20:13.100]  現在這樣做
[00:20:13.100 --> 00:20:14.100]  這樣做
[00:20:14.100 --> 00:20:15.100]  現在這樣做
[00:20:15.100 --> 00:20:16.100]  昨天我這樣做
[00:20:16.100 --> 00:20:17.100]  昨天也很自私
[00:20:17.100 --> 00:20:18.100]  今天我沒那麼自私
[00:20:18.100 --> 00:20:20.100]  我發覺自己有進步
[00:20:20.100 --> 00:20:21.100]  都是昨天和今天
[00:20:21.100 --> 00:20:25.100]  不只是昔日信主和不信主的分別
[00:20:25.100 --> 00:20:27.100]  而是昨天和今天的分別
[00:20:27.100 --> 00:20:29.100]  是剛才和現在的分別
[00:20:29.100 --> 00:20:31.100]  神不斷呼召我們
[00:20:31.100 --> 00:20:32.100]  從黑暗
[00:20:32.100 --> 00:20:34.100]  我們人生很多黑暗面
[00:20:34.100 --> 00:20:37.100]  行為上很多的差錯
[00:20:37.100 --> 00:20:40.100]  心態上很多黑暗的地方
[00:20:40.100 --> 00:20:41.100]  自私自利
[00:20:41.100 --> 00:20:43.100]  很高傲的
[00:20:43.100 --> 00:20:45.100]  很瞧不起別人的
[00:20:45.100 --> 00:20:48.100]  很多自我中心的東西
[00:20:48.100 --> 00:20:51.100]  神是給我們人生的歷程
[00:20:51.100 --> 00:20:52.100]  一個旅程
[00:20:52.100 --> 00:20:53.100]  一個靈性的旅程
[00:20:53.100 --> 00:20:55.100]  從黑暗裡面進入光明
[00:20:55.100 --> 00:20:57.100]  昔日今天
[00:20:57.100 --> 00:20:58.100]  昨天今天
[00:20:58.100 --> 00:21:00.100]  是上一刻和下一刻
[00:21:00.100 --> 00:21:02.100]  我們都是這樣行走人生的歷程
[00:21:02.100 --> 00:21:04.100]  當我們有這樣的經歷
[00:21:04.100 --> 00:21:05.100]  有這樣的成長的時候
[00:21:05.100 --> 00:21:06.100]  我們可以和別人分享
[00:21:06.100 --> 00:21:09.100]  福音的信仰不單是一個屬靈
[00:21:09.100 --> 00:21:11.100]  一個聖經的知識
[00:21:11.100 --> 00:21:13.100]  也是一個生命的信仰
[00:21:13.100 --> 00:21:15.100]  在我們和別人傳福音的時候
[00:21:15.100 --> 00:21:16.100]  最好兩方面都有
[00:21:16.100 --> 00:21:18.100]  我們分享聖經的知識
[00:21:18.100 --> 00:21:19.100]  屬靈的知識
[00:21:19.100 --> 00:21:21.100]  但都是分享我是這樣經歷的
[00:21:21.100 --> 00:21:22.100]  我是這樣體會到
[00:21:22.100 --> 00:21:24.100]  神是這樣幫助我
[00:21:24.100 --> 00:21:26.100]  去鼓勵我
[00:21:26.100 --> 00:21:27.100]  去恩待我
[00:21:27.100 --> 00:21:31.100]  以致我力量從那個進入這個裡面
[00:21:31.100 --> 00:21:32.100]  頂止梅盼望
[00:21:32.100 --> 00:21:36.100]  我們懂得去到人群當中
[00:21:36.100 --> 00:21:39.100]  入世而不屬世
[00:21:39.100 --> 00:21:41.100]  我們去到他們的當中
[00:21:41.100 --> 00:21:44.100]  知道有什麼要做
[00:21:44.100 --> 00:21:45.100]  有什麼不做
[00:21:45.100 --> 00:21:46.100]  怎樣去恰當的時候
[00:21:46.100 --> 00:21:49.100]  宣揚耶穌基督的恩典
[00:21:49.100 --> 00:21:51.100]  去呼召我們那種愛
[00:21:51.100 --> 00:21:53.100]  那種美德
[00:21:53.100 --> 00:21:56.100]  最後一點
[00:21:56.100 --> 00:21:58.100]  是提到聖潔
[00:21:58.100 --> 00:22:00.100]  彼得這裡提到
[00:22:00.100 --> 00:22:03.100]  我們是客裡是寄居
[00:22:03.100 --> 00:22:06.100]  勸你們要禁戒肉體的私慾
[00:22:06.100 --> 00:22:09.100]  因為私慾是與靈魂爭戰
[00:22:09.100 --> 00:22:11.100]  我們明白到
[00:22:11.100 --> 00:22:13.100]  我們都有肉體的需要
[00:22:13.100 --> 00:22:16.100]  從最基礎最基礎的呼吸
[00:22:16.100 --> 00:22:17.100]  飲食
[00:22:17.100 --> 00:22:19.100]  呼吸應該沒有什麼人貪心
[00:22:19.100 --> 00:22:21.100]  吸多兩口氣會好一點
[00:22:21.100 --> 00:22:22.100]  應該沒有什麼人貪心
[00:22:22.100 --> 00:22:24.100]  不過由飲食然後住
[00:22:24.100 --> 00:22:26.100]  或者衣著就開始很多的貪念
[00:22:26.100 --> 00:22:29.100]  大家都是一個這樣的身軀
[00:22:29.100 --> 00:22:31.100]  如果火化了之後
[00:22:31.100 --> 00:22:34.100]  都是輕飄飄的塵土
[00:22:34.100 --> 00:22:36.100]  但是我們有些人
[00:22:36.100 --> 00:22:39.100]  慢慢慢慢放了很多的注重
[00:22:39.100 --> 00:22:42.100]  重點在身軀上面
[00:22:42.100 --> 00:22:43.100]  除了呼吸以外
[00:22:43.100 --> 00:22:46.100]  喝的東西要很高的要求
[00:22:46.100 --> 00:22:47.100]  吃的東西要很高的要求
[00:22:47.100 --> 00:22:48.100]  住的東西要很高的要求
[00:22:48.100 --> 00:22:49.100]  衣著要很高的要求
[00:22:49.100 --> 00:22:51.100]  享受的東西要很高的要求
[00:22:51.100 --> 00:22:53.100]  看的東西聽的東西要很高的要求
[00:22:53.100 --> 00:22:54.100]  慢慢慢慢
[00:22:54.100 --> 00:22:56.100]  有些東西就成為了肉體的私慾
[00:22:56.100 --> 00:22:59.100]  當然到一些性的道德上面
[00:22:59.100 --> 00:23:00.100]  有些人都會要求
[00:23:00.100 --> 00:23:02.100]  愛是好的
[00:23:02.100 --> 00:23:03.100]  但是有時候不恰當的愛
[00:23:03.100 --> 00:23:05.100]  變成了不好的愛
[00:23:05.100 --> 00:23:07.100]  我們慢慢有一種私慾出來
[00:23:07.100 --> 00:23:09.100]  人生有很多的挑戰
[00:23:09.100 --> 00:23:10.100]  很多的隱憂
[00:23:10.100 --> 00:23:12.100]  很多的誘惑在生命裡面
[00:23:12.100 --> 00:23:13.100]  錢是需要用的
[00:23:13.100 --> 00:23:15.100]  不過多少錢才夠呢
[00:23:15.100 --> 00:23:18.100]  有錢你是願不願意奉獻
[00:23:18.100 --> 00:23:21.100]  或者你不斷想要多一點錢的心態
[00:23:21.100 --> 00:23:22.100]  是很不同的
[00:23:22.100 --> 00:23:26.100]  我們說在聖地裡面
[00:23:26.100 --> 00:23:28.100]  死海是一個死的
[00:23:28.100 --> 00:23:30.100]  因為他有入無出
[00:23:30.100 --> 00:23:32.100]  一個財主慢慢收入很多的錢
[00:23:32.100 --> 00:23:33.100]  而不肯付出
[00:23:33.100 --> 00:23:35.100]  他是一個很窮
[00:23:35.100 --> 00:23:37.100]  窮得只有錢一個的人
[00:23:37.100 --> 00:23:38.100]  今天我們的生命
[00:23:38.100 --> 00:23:40.100]  是不是一種有入有出的生命
[00:23:40.100 --> 00:23:41.100]  是慢慢的
[00:23:41.100 --> 00:23:43.100]  這種私慾是不是滿足了自己
[00:23:43.100 --> 00:23:45.100]  我只是要別人給我愛
[00:23:45.100 --> 00:23:46.100]  我不付出愛
[00:23:46.100 --> 00:23:48.100]  要別人給我稱讚
[00:23:48.100 --> 00:23:49.100]  我不去稱讚別人
[00:23:49.100 --> 00:23:50.100]  我要福利
[00:23:50.100 --> 00:23:53.100]  但是我不願意去服侍別人
[00:23:53.100 --> 00:23:56.100]  我們的生命究竟是一個怎樣的生命呢
[00:23:56.100 --> 00:23:58.100]  是不是一個充滿了私慾
[00:23:58.100 --> 00:24:00.100]  很想滿足自己呢
[00:24:00.100 --> 00:24:01.100]  否則的話
[00:24:01.100 --> 00:24:04.100]  這些私慾是跟靈魂的爭戰
[00:24:04.100 --> 00:24:05.100]  意思就是說
[00:24:05.100 --> 00:24:06.100]  如果我們私慾
[00:24:06.100 --> 00:24:07.100]  很多的渴求
[00:24:07.100 --> 00:24:08.100]  很想滿足自己
[00:24:08.100 --> 00:24:10.100]  真的想滿足自己的時候
[00:24:10.100 --> 00:24:12.100]  我們的靈魂是很貧窮的
[00:24:12.100 --> 00:24:14.100]  是很欠缺的
[00:24:14.100 --> 00:24:15.100]  是很不屬靈的
[00:24:15.100 --> 00:24:17.100]  跟上帝很遙遠的
[00:24:17.100 --> 00:24:18.100]  很疏遠的
[00:24:18.100 --> 00:24:19.100]  我賺多了錢
[00:24:19.100 --> 00:24:20.100]  沒空去教會
[00:24:20.100 --> 00:24:21.100]  沒空看聖經
[00:24:21.100 --> 00:24:24.100]  我沒空去在信仰上學習
[00:24:24.100 --> 00:24:25.100]  去成長
[00:24:25.100 --> 00:24:27.100]  我只是顧很多
[00:24:27.100 --> 00:24:28.100]  名譽
[00:24:28.100 --> 00:24:29.100]  地位
[00:24:29.100 --> 00:24:30.100]  錢
[00:24:30.100 --> 00:24:30.100]  金錢
[00:24:30.100 --> 00:24:31.100]  享受
[00:24:31.100 --> 00:24:32.100]  很多很多的東西
[00:24:32.100 --> 00:24:34.100]  都是這樣的取向
[00:24:34.100 --> 00:24:38.100]  彼得說這是一個爭戰
[00:24:38.100 --> 00:24:40.100]  但是
[00:24:40.100 --> 00:24:41.100]  彼得說
[00:24:41.100 --> 00:24:42.100]  我們是被揀選的
[00:24:42.100 --> 00:24:46.100]  是藉著聖靈得以成為聖傑
[00:24:46.100 --> 00:24:50.100]  是蒙耶穌的血所灑
[00:24:50.100 --> 00:24:52.100]  信奉耶穌基督的一個
[00:24:52.100 --> 00:24:53.100]  剛才我們說到
[00:24:53.100 --> 00:24:55.100]  祭祀是一個很重要
[00:24:55.100 --> 00:24:57.100]  聖結的觀念
[00:24:57.100 --> 00:24:58.100]  因為祂要致結
[00:24:58.100 --> 00:25:01.100]  才能夠去進行服侍
[00:25:01.100 --> 00:25:04.100]  無怪今天很多人沒有能力去服侍
[00:25:04.100 --> 00:25:05.100]  因為我們都不聖結
[00:25:05.100 --> 00:25:06.100]  我們都不著重聖結
[00:25:06.100 --> 00:25:08.100]  在生命裡容讓很多的污穢
[00:25:08.100 --> 00:25:10.100]  在我們生命裡
[00:25:10.100 --> 00:25:11.100]  污穢是一種貪念
[00:25:11.100 --> 00:25:13.100]  是一種自我中心
[00:25:13.100 --> 00:25:14.100]  很多的表現
[00:25:14.100 --> 00:25:15.100]  很多的私慾
[00:25:15.100 --> 00:25:18.100]  滿足自己
[00:25:18.100 --> 00:25:21.100]  我是一個
[00:25:21.100 --> 00:25:24.100]  很怕跟別人吃東西的人
[00:25:24.100 --> 00:25:27.100]  大家都知道我吃東西比較麻煩
[00:25:27.100 --> 00:25:29.100]  但是我又
[00:25:29.100 --> 00:25:31.100]  很想大家跟我一起不吃東西
[00:25:31.100 --> 00:25:33.100]  但是很少人跟我一起不吃東西
[00:25:33.100 --> 00:25:35.100]  比較少這樣的人
[00:25:35.100 --> 00:25:37.100]  我們生命有不同的取向
[00:25:37.100 --> 00:25:39.100]  我都很喜歡享受這些東西
[00:25:39.100 --> 00:25:40.100]  很喜歡享受這些東西
[00:25:40.100 --> 00:25:41.100]  遲些我們有一個
[00:25:41.100 --> 00:25:43.100]  5月13日一個的退休日
[00:25:43.100 --> 00:25:46.100]  這個都是一個冷門的教會活動
[00:25:46.100 --> 00:25:47.100]  如果我們搞大食會
[00:25:47.100 --> 00:25:48.100]  我相信報名人數
[00:25:48.100 --> 00:25:50.100]  是遠遠超過退休會
[00:25:50.100 --> 00:25:52.100]  如果說哪個比較豪飲豪食
[00:25:52.100 --> 00:25:53.100]  又便宜
[00:25:53.100 --> 00:25:54.100]  超便宜
[00:25:54.100 --> 00:25:56.100]  我相信報名人數很熱烈
[00:25:56.100 --> 00:25:57.100]  但是因為退休會
[00:25:57.100 --> 00:25:59.100]  退休會做什麼的
[00:25:59.100 --> 00:26:00.100]  有什麼好處
[00:26:00.100 --> 00:26:01.100]  有什麼好處
[00:26:01.100 --> 00:26:02.100]  有什麼享受
[00:26:02.100 --> 00:26:04.100]  往往報名人數都是比較少
[00:26:04.100 --> 00:26:06.100]  非常少
[00:26:06.100 --> 00:26:08.100]  我們顯出了我們的生命
[00:26:08.100 --> 00:26:10.100]  其實對什麼比較有興趣呢
[00:26:10.100 --> 00:26:12.100]  其實很容易看到
[00:26:12.100 --> 00:26:14.100]  很容易看到
[00:26:14.100 --> 00:26:16.100]  我們生命究竟要些什麼呢
[00:26:16.100 --> 00:26:18.100]  因為那個聖潔是一種
[00:26:18.100 --> 00:26:20.100]  去承認自己的軟弱
[00:26:20.100 --> 00:26:22.100]  錯失的地方
[00:26:22.100 --> 00:26:25.100]  我們犯罪得罪上帝
[00:26:25.100 --> 00:26:26.100]  我們心軟離上帝
[00:26:26.100 --> 00:26:29.100]  我們用人之間很多的惡念出來
[00:26:29.100 --> 00:26:31.100]  是沒有去處理
[00:26:31.100 --> 00:26:33.100]  老實說
[00:26:33.100 --> 00:26:36.100]  我來到新西望教會這兩年
[00:26:36.100 --> 00:26:40.100]  發覺教會一些問題
[00:26:40.100 --> 00:26:42.100]  都是大的
[00:26:42.100 --> 00:26:45.100]  在婚姻上很大的問題
[00:26:45.100 --> 00:26:48.100]  在家庭不和睦裡很多的問題
[00:26:48.100 --> 00:26:50.100]  這些都是大問題
[00:26:50.100 --> 00:26:52.100]  我不想說誰對與錯
[00:26:52.100 --> 00:26:54.100]  只是說我們真的有問題
[00:26:54.100 --> 00:26:56.100]  我們當中
[00:26:56.100 --> 00:26:58.100]  某個程度我們不是一個大教會
[00:26:58.100 --> 00:26:59.100]  我有一個同學
[00:26:59.100 --> 00:27:01.100]  他的教會應該是三百多人
[00:27:01.100 --> 00:27:02.100]  我和他分享
[00:27:02.100 --> 00:27:03.100]  我沒有仔細說
[00:27:03.100 --> 00:27:05.100]  只是說很普遍的一些問題
[00:27:05.100 --> 00:27:07.100]  我教會沒有這些問題
[00:27:10.100 --> 00:27:12.100]  我教會沒有這些問題
[00:27:12.100 --> 00:27:13.100]  我為他感恩
[00:27:13.100 --> 00:27:15.100]  但是我們面對挑戰
[00:27:15.100 --> 00:27:19.100]  我們需要到神面前求神憐憫我們
[00:27:19.100 --> 00:27:21.100]  我們是一個五大教會
[00:27:21.100 --> 00:27:23.100]  不過有很多這類的問題
[00:27:23.100 --> 00:27:25.100]  有時我
[00:27:25.100 --> 00:27:27.100]  大家知道牧者其實知道一些事情
[00:27:27.100 --> 00:27:31.100]  不過當面對面和大家聊天的時候
[00:27:31.100 --> 00:27:33.100]  不說出來不等於我不知道
[00:27:33.100 --> 00:27:34.100]  我們知道的時候
[00:27:34.100 --> 00:27:36.100]  我只是求神去幫助我們
[00:27:36.100 --> 00:27:38.100]  去願意成長
[00:27:38.100 --> 00:27:40.100]  祭祀就是自潔
[00:27:40.100 --> 00:27:42.100]  舊約是用一些禮祭去自潔
[00:27:42.100 --> 00:27:44.100]  用水去洗淨去懺悔
[00:27:44.100 --> 00:27:46.100]  蒙灰等等去自潔
[00:27:46.100 --> 00:27:48.100]  今日我們的生命都需要在神面前
[00:27:48.100 --> 00:27:50.100]  處理一個聖潔的問題
[00:27:50.100 --> 00:27:52.100]  我們去悔改認罪
[00:27:52.100 --> 00:27:54.100]  去針對我們做錯事
[00:27:54.100 --> 00:27:56.100]  我們願意來到神的面前去承認
[00:27:56.100 --> 00:27:58.100]  而不是一種抗辯
[00:27:58.100 --> 00:28:00.100]  一種去否認
[00:28:00.100 --> 00:28:02.100]  甚至去
[00:28:02.100 --> 00:28:04.100]  用一些不好的態度
[00:28:04.100 --> 00:28:06.100]  去面對
[00:28:06.100 --> 00:28:08.100]  去逃避
[00:28:08.100 --> 00:28:10.100]  去否認
[00:28:10.100 --> 00:28:12.100]  這個並不是一個聖潔的生命
[00:28:12.100 --> 00:28:14.100]  彼得說到
[00:28:14.100 --> 00:28:16.100]  你們好像客旅和寄居一樣
[00:28:16.100 --> 00:28:18.100]  客旅和寄居的要求很少
[00:28:18.100 --> 00:28:20.100]  我們去到一個地方
[00:28:20.100 --> 00:28:22.100]  如果你真的去旅行幾天
[00:28:22.100 --> 00:28:24.100]  就算是頭半個月
[00:28:24.100 --> 00:28:26.100]  你都不會用很多的心思去佈置
[00:28:26.100 --> 00:28:28.100]  或者去預備很多東西
[00:28:28.100 --> 00:28:30.100]  只不過隨便吧
[00:28:30.100 --> 00:28:32.100]  過了就算了
[00:28:32.100 --> 00:28:34.100]  今日我們人生
[00:28:34.100 --> 00:28:36.100]  不短不短
[00:28:36.100 --> 00:28:38.100]  我們需要在神面前
[00:28:38.100 --> 00:28:40.100]  想想人生的階段
[00:28:40.100 --> 00:28:42.100]  什麼是我們人生的重點
[00:28:42.100 --> 00:28:44.100]  會不會客旅寄居的人生
[00:28:44.100 --> 00:28:46.100]  放得太多重點
[00:28:46.100 --> 00:28:48.100]  在不應該放的事情上
[00:28:48.100 --> 00:28:50.100]  應該注重的是
[00:28:50.100 --> 00:28:52.100]  什麼呢
[00:28:52.100 --> 00:28:54.100]  剛才說到有一個被揀選
[00:28:54.100 --> 00:28:56.100]  群體的身份
[00:28:56.100 --> 00:28:58.100]  我們是一個軍專的祭司
[00:28:58.100 --> 00:29:00.100]  我們有沒有在這些方面
[00:29:00.100 --> 00:29:02.100]  去付上
[00:29:02.100 --> 00:29:04.100]  努力去服事上帝
[00:29:04.100 --> 00:29:06.100]  榮耀上帝呢
[00:29:06.100 --> 00:29:08.100]  聖經裏面提到
[00:29:08.100 --> 00:29:10.100]  我們要聖潔
[00:29:10.100 --> 00:29:12.100]  因為上帝是聖潔的
[00:29:12.100 --> 00:29:14.100]  我們來到神的面前
[00:29:14.100 --> 00:29:16.100]  我們要去親近神
[00:29:16.100 --> 00:29:18.100]  去尊崇神
[00:29:18.100 --> 00:29:20.100]  但如果我們不看重聖潔的話
[00:29:20.100 --> 00:29:22.100]  我們跟神的距離很大
[00:29:22.100 --> 00:29:24.100]  當然我們不是完全的聖潔
[00:29:24.100 --> 00:29:26.100]  我們再說一個旅程
[00:29:26.100 --> 00:29:28.100]  一個旅程
[00:29:28.100 --> 00:29:30.100]  當我們向著這裡的時候
[00:29:30.100 --> 00:29:32.100]  我們越來越近神
[00:29:32.100 --> 00:29:34.100]  但我們不處理這個問題
[00:29:34.100 --> 00:29:36.100]  我們會墮後
[00:29:36.100 --> 00:29:38.100]  我們會遠離神
[00:29:38.100 --> 00:29:40.100]  我們需要在聖潔的路上
[00:29:40.100 --> 00:29:42.100]  好像很多聖人所說
[00:29:42.100 --> 00:29:44.100]  一個誠誠義勇功夫
[00:29:44.100 --> 00:29:46.100]  要面對我們的問題
[00:29:46.100 --> 00:29:48.100]  以致我們去
