
[00:00:00.000 --> 00:00:03.460]  在大年初二的時候 祝大家新年蒙福
[00:12:55.920 --> 00:12:57.400]  《聖經》裡面怎麼說呢?
[00:12:57.400 --> 00:12:59.260]  《聖經》第十八節
[00:12:59.260 --> 00:13:00.860]  因為十字架的道理
[00:13:00.860 --> 00:13:02.900]  在滅亡的人是愚拙的
[00:13:03.140 --> 00:13:05.800]  在我們得救的人卻是上帝的大能
[00:13:05.800 --> 00:13:07.340]  是啊
[00:13:07.340 --> 00:13:09.800]  耶穌基督選了十字架這個
[00:13:09.800 --> 00:13:12.740]  這麼重要的為我們釘死的表達
[00:13:12.740 --> 00:13:15.120]  這個道理對很多人來講是不明白的
[00:13:15.120 --> 00:13:16.120]  什麼意思呢?
[00:13:16.120 --> 00:13:18.720]  很多人以為耶穌是要做皇帝的
[00:13:18.720 --> 00:13:20.760]  很多人以為耶穌是要贏的
[00:13:20.760 --> 00:13:22.180]  什麼叫贏呢?
[00:13:22.180 --> 00:13:24.560]  推翻當時的羅馬政府就贏了
[00:13:24.560 --> 00:13:27.320]  打倒當時的惡行為就贏了
[00:13:27.320 --> 00:13:28.960]  怎麼會這麼懦弱
[00:13:28.960 --> 00:13:30.100]  被人出賣
[00:13:30.100 --> 00:13:31.200]  甚至這麼懦弱
[00:13:31.200 --> 00:13:32.860]  被人釘在十字架上
[00:13:33.300 --> 00:13:35.000]  人看來這個可能叫輸
[00:13:35.000 --> 00:13:38.240]  不過人體的愚拙
[00:13:38.240 --> 00:13:40.440]  在上帝眼中成為他的大能
[00:13:40.440 --> 00:13:44.380]  願意犧牲的這個社稷
[00:13:44.380 --> 00:13:46.780]  成為整個群體的開展
[00:13:46.780 --> 00:13:48.620]  我們今天在教會裡面
[00:13:48.620 --> 00:13:50.520]  我們有沒有學習基督這個樣式
[00:13:50.520 --> 00:13:53.960]  回教會我們每一年都可能有新的立志
[00:13:53.960 --> 00:13:56.260]  不少電影節目都說我要更學習基督
[00:13:56.260 --> 00:13:58.920]  很多時候我們期望學習基督的是什麼呢?
[00:13:58.920 --> 00:14:02.400]  學他的行神蹟
[00:14:02.400 --> 00:14:04.200]  最好就是神蹟騎士
[00:14:04.200 --> 00:14:05.400]  講道的能力
[00:14:05.400 --> 00:14:06.440]  教訓的能力
[00:14:06.440 --> 00:14:08.880]  我們很少期望自己學習基督
[00:14:08.880 --> 00:14:10.340]  釘十字架的精神
[00:14:10.340 --> 00:14:11.440]  是不是?
[00:14:11.440 --> 00:14:14.640]  有沒有人今年的新年願望是要釘十字架的?
[00:14:14.640 --> 00:14:15.580]  沒有的
[00:14:15.580 --> 00:14:16.920]  我要犧牲多一點
[00:14:16.920 --> 00:14:17.780]  沒有的
[00:14:17.780 --> 00:14:20.120]  所有的祝福問候說話都是
[00:14:20.120 --> 00:14:21.080]  賺多一點
[00:14:21.080 --> 00:14:21.880]  拿多一點
[00:14:21.880 --> 00:14:22.780]  成長多一點
[00:14:22.780 --> 00:14:23.520]  健康多一點
[00:14:23.520 --> 00:14:25.180]  當然那些都是我們期盼
[00:14:25.180 --> 00:14:26.720]  都是讓我們生命更健壯
[00:14:26.720 --> 00:14:28.060]  以致能夠更服侍上帝
[00:14:28.060 --> 00:14:28.920]  是好事
[00:14:28.920 --> 00:14:30.660]  但是我們有沒有想過
[00:14:30.660 --> 00:14:31.920]  在教會裡面
[00:14:32.420 --> 00:14:33.660]  在上帝的恩典裡面
[00:14:33.660 --> 00:14:35.200]  更需要學習的是犧牲
[00:14:35.200 --> 00:14:36.540]  是服侍
[00:14:36.540 --> 00:14:37.700]  是放下自己
[00:14:37.700 --> 00:14:39.740]  就算我對你那些地方都錯了
[00:14:39.740 --> 00:14:41.740]  同樣你都要挽回那個弟兄
[00:14:41.740 --> 00:14:42.780]  你都要抱緊他
[00:14:42.780 --> 00:14:44.840]  明明覺得是我贏他輸的
[00:14:44.840 --> 00:14:45.940]  我應該更好
[00:14:45.940 --> 00:14:47.420]  我的理由我的道理更對
[00:14:47.420 --> 00:14:48.580]  你都先放下
[00:14:48.580 --> 00:14:49.580]  聽聽他怎麼想
[00:14:49.580 --> 00:14:50.880]  以致你能夠明白
[00:14:50.880 --> 00:14:51.820]  我們是一家人
[00:14:51.820 --> 00:14:53.020]  先接納
[00:14:53.020 --> 00:14:54.980]  在教會裡面定義為一家人
[00:14:54.980 --> 00:14:57.880]  再慢慢處理家人裡面的問題
[00:14:57.880 --> 00:14:59.360]  這樣就能夠
[00:14:59.360 --> 00:15:01.020]  所謂一團和氣
[00:15:01.020 --> 00:15:02.020]  就是這個意思
[00:15:02.360 --> 00:15:04.500]  不是我們所有事情都一帆風順
[00:15:04.500 --> 00:15:06.360]  因為聖經裡面沒有說過
[00:15:06.360 --> 00:15:08.460]  基督徒的人生或者教會一帆風順
[00:15:08.460 --> 00:15:11.700]  教會和基督徒都會遇見很多的難處
[00:15:11.700 --> 00:15:14.600]  甚至末日的社會有更多更多的惡
[00:15:14.600 --> 00:15:17.200]  但是我們怎麼能夠同心一致
[00:15:17.200 --> 00:15:18.800]  一起去連結
[00:15:18.800 --> 00:15:21.740]  有沒有那一份大家主內一家的心
[00:15:21.740 --> 00:15:23.880]  當保羅提醒戈林多的時候
[00:15:23.880 --> 00:15:25.740]  保羅不是說戈林多那些人不對
[00:15:25.740 --> 00:15:26.720]  就趕他出去
[00:15:26.720 --> 00:15:28.780]  那些人不對就不再認他是教會了
[00:15:28.780 --> 00:15:30.860]  保羅說教會裡面的紛爭
[00:15:30.860 --> 00:15:33.160]  所以我們要顯明上帝的大能
[00:15:33.160 --> 00:15:34.960]  更要互相去服侍
[00:15:34.960 --> 00:15:36.260]  更要明白
[00:15:36.260 --> 00:15:38.960]  怎麼能夠得到上帝的恩典和祝福
[00:15:38.960 --> 00:15:40.460]  弟兄姊妹
[00:15:40.460 --> 00:15:42.260]  在農曆新的一年
[00:15:42.260 --> 00:15:43.660]  再一次祝福大家
[00:15:43.660 --> 00:15:45.160]  身心靈健壯
[00:15:45.160 --> 00:15:46.340]  更重要的是
[00:15:46.340 --> 00:15:48.100]  在主裡面我們教會一家人
[00:15:48.100 --> 00:15:49.400]  一團和氣
[00:15:49.400 --> 00:15:50.580]  而這個和氣
[00:15:50.580 --> 00:15:52.080]  是在上帝的恩典當中
[00:15:52.080 --> 00:15:53.200]  互相學習
[00:15:53.200 --> 00:15:54.380]  互相提醒
[00:15:54.380 --> 00:15:57.880]  以致我們更能夠認識教會
[00:15:57.880 --> 00:15:58.880]  認識基督
[00:15:58.880 --> 00:16:00.780]  我們教會的元首是怎樣的上帝
[00:16:00.880 --> 00:16:02.320]  讓我們同心低頭祈禱
[00:16:02.320 --> 00:16:09.520]  天母上帝我們獻上感恩
[00:16:09.520 --> 00:16:11.620]  是祢的愛
[00:16:11.620 --> 00:16:13.020]  祢的恩典
[00:16:13.020 --> 00:16:17.300]  當我們今天仍然可以在教會當中去崇拜
[00:16:17.300 --> 00:16:20.240]  儘管可能有很多的難處
[00:16:20.240 --> 00:16:24.080]  可能外面有很多的狀態
[00:16:24.080 --> 00:16:24.840]  狀況
[00:16:24.840 --> 00:16:27.940]  可能這一段時間
[00:16:27.940 --> 00:16:29.380]  疫情的狀態
[00:16:29.380 --> 00:16:30.980]  亦都令我們有很多的擔憂
[00:16:30.980 --> 00:16:32.980]  有可能我們工作裡面
[00:16:32.980 --> 00:16:34.580]  去到年尾
[00:16:34.580 --> 00:16:37.380]  可能生活面對很多的難處
[00:16:37.380 --> 00:16:39.160]  我們見到香港
[00:16:39.160 --> 00:16:41.020]  有很多的人開始
[00:16:41.020 --> 00:16:42.720]  可能在工作上面面對難處
[00:16:42.720 --> 00:16:45.200]  又或者我們身體開始軟弱
[00:16:45.200 --> 00:16:48.100]  但我們不懼怕
[00:16:48.100 --> 00:16:50.000]  因為我們的恩典夠用
[00:16:50.000 --> 00:16:52.100]  又讓我們去感恩
[00:16:52.100 --> 00:16:54.900]  能夠去到裡面當中去敬拜已經是
[00:16:54.900 --> 00:16:57.400]  無比豐富精彩
[00:16:57.400 --> 00:16:58.400]  感謝的事
[00:16:58.800 --> 00:17:00.200]  更似乎我們新的一年
[00:17:00.200 --> 00:17:01.780]  有祢的恩典更多
[00:17:01.780 --> 00:17:04.940]  特別在教會裡面我們更能夠去看到
[00:17:04.940 --> 00:17:06.180]  我們每一個
[00:17:06.180 --> 00:17:07.420]  都是上帝祢愛的
[00:17:07.420 --> 00:17:09.320]  每一個都是祢
[00:17:09.320 --> 00:17:10.780]  所愛惜
[00:17:10.780 --> 00:17:12.080]  教會裡面一家的人
[00:17:12.080 --> 00:17:13.320]  是我們的家人
[00:17:13.320 --> 00:17:15.060]  我們要接納
[00:17:15.060 --> 00:17:16.320]  我們要愛護
[00:17:16.320 --> 00:17:18.200]  同樣我們要提醒
[00:17:18.200 --> 00:17:19.820]  我們要鼓勵
[00:17:19.820 --> 00:17:21.160]  我們要責備
[00:17:21.160 --> 00:17:22.700]  讓我們知道
[00:17:22.700 --> 00:17:24.400]  一家人應該怎樣自處
[00:17:24.400 --> 00:17:26.600]  讓我們不只是覺得自己是怎樣
[00:17:26.600 --> 00:17:28.760]  而對方就跟自己不一樣
[00:17:29.460 --> 00:17:31.240]  覺得自己是屬於怎樣的狀態
[00:17:31.240 --> 00:17:32.600]  而對方不是這樣
[00:17:32.600 --> 00:17:34.280]  我們就互相指責
[00:17:34.280 --> 00:17:35.880]  幫助我們
[00:17:35.880 --> 00:17:36.680]  放下
[00:17:36.680 --> 00:17:39.720]  放下的不是那些價值
[00:17:39.720 --> 00:17:41.920]  放下是我們不會爭拗的心
[00:17:41.920 --> 00:17:44.820]  放下的不是論輸贏勝負的心
[00:17:44.820 --> 00:17:46.960]  而是用擁抱
[00:17:46.960 --> 00:17:49.760]  去一起互相去學習成長的心
[00:17:49.760 --> 00:17:52.300]  用愛心說誠實話
[00:17:52.300 --> 00:17:54.220]  能夠互相包容
[00:17:54.220 --> 00:17:56.100]  能夠互相寬恕
[00:17:56.100 --> 00:17:58.460]  更能夠看見別人比自己強
[00:17:59.460 --> 00:18:01.260]  更能夠顧別人的事
[00:18:01.260 --> 00:18:04.000]  以致我們跟基督的心為心
[00:18:04.000 --> 00:18:05.780]  此方我們新的一年
[00:18:05.780 --> 00:18:07.800]  能夠願意學習更多
[00:18:07.800 --> 00:18:09.180]  謙卑自己更多
[00:18:09.180 --> 00:18:10.780]  在你的恩典當中
[00:18:10.780 --> 00:18:12.040]  成長更多
[00:18:12.040 --> 00:18:13.420]  多謝主
[00:18:13.420 --> 00:18:14.520]  感謝你
[00:18:14.520 --> 00:18:15.880]  聽我們禱告
[00:18:15.880 --> 00:18:16.980]  奉耶穌基督的名
