
[00:00:00.000 --> 00:00:02.000]  第一節目平安
[00:15:01.000 --> 00:15:03.000]  是不是聖經裏面所啟示的
[00:15:03.000 --> 00:15:06.000]  這個屬於基督的教會
[00:15:06.000 --> 00:15:08.000]  其實消費者心態
[00:15:08.000 --> 00:15:10.000]  消費主義這種心態
[00:15:10.000 --> 00:15:12.000]  和聖經的教導是背道而馳的
[00:15:12.000 --> 00:15:14.000]  完全是不一樣的
[00:15:14.000 --> 00:15:16.000]  神的心意是要我們學習
[00:15:16.000 --> 00:15:18.000]  我們一同的共同的服侍
[00:15:18.000 --> 00:15:19.000]  不再是我
[00:15:19.000 --> 00:15:21.000]  乃是我們
[00:15:21.000 --> 00:15:23.000]  我第一次有這個認識的時候
[00:15:23.000 --> 00:15:25.000]  親身經歷的時候
[00:15:25.000 --> 00:15:28.000]  我在第一間教會柏林環教會
[00:15:28.000 --> 00:15:30.000]  去認識主和去參與
[00:15:30.000 --> 00:15:32.000]  學習侍奉的過程
[00:15:32.000 --> 00:15:34.000]  當時教會有一個家庭
[00:15:34.000 --> 00:15:36.000]  因為工作的緣故
[00:15:36.000 --> 00:15:39.000]  就從柏林搬到一個西德的地方
[00:15:39.000 --> 00:15:41.000]  叫狼堡
[00:15:41.000 --> 00:15:46.000]  那裏是一個大眾汽車的總部
[00:15:46.000 --> 00:15:48.000]  一個工業的城市
[00:15:48.000 --> 00:15:50.000]  其實主要是一間公司
[00:15:50.000 --> 00:15:53.000]  他們搬到那邊去工作
[00:15:53.000 --> 00:15:57.000]  因為他們的太太和姊妹在那邊找工作
[00:15:57.000 --> 00:16:01.000]  他們知道當時有很多大眾的公司
[00:16:01.000 --> 00:16:03.000]  在中國不同的地方有分公司
[00:16:03.000 --> 00:16:05.000]  所以就派了很多人去總部
[00:16:05.000 --> 00:16:07.000]  做一個培訓
[00:16:07.000 --> 00:16:09.000]  一年兩年的培訓時間
[00:16:09.000 --> 00:16:11.000]  突然間那個城市就多了很多華人
[00:16:11.000 --> 00:16:15.000]  弟兄就見到福音的禍場
[00:16:15.000 --> 00:16:19.000]  他就希望在當中建立一些查經班
[00:16:19.000 --> 00:16:23.000]  裝備讓人去認識耶穌
[00:16:23.000 --> 00:16:25.000]  但首先要做什麼呢?
[00:16:25.000 --> 00:16:27.000]  就是要做一個報道會
[00:16:27.000 --> 00:16:29.000]  要使大家認識耶穌
[00:16:29.000 --> 00:16:30.000]  來一起相聚
[00:16:30.000 --> 00:16:33.000]  對聖經對信仰產生興趣
[00:16:33.000 --> 00:16:36.000]  但是他們一個家庭就兩個人
[00:16:36.000 --> 00:16:39.000]  他們怎樣做一個報道會呢?
[00:16:39.000 --> 00:16:42.000]  當柏林的弟兄姊妹知道這個需要的時候
[00:16:42.000 --> 00:16:46.000]  我們就組建了一個報道隊
[00:16:46.000 --> 00:16:49.000]  然後我們就一起去到這個城市
[00:16:49.000 --> 00:16:51.000]  去參與這個報道的工作
[00:16:51.000 --> 00:16:53.000]  我們一行就帶十幾人的時間
[00:16:53.000 --> 00:16:56.000]  我們有年輕的弟兄姊妹去負責詩歌
[00:16:56.000 --> 00:16:59.000]  又有陪談的弟兄姊妹
[00:16:59.000 --> 00:17:03.000]  還有這些姊妹就預備了一些很豐盛的食物
[00:17:03.000 --> 00:17:08.000]  就為了這個報道會之後的外宴
[00:17:08.000 --> 00:17:10.000]  其實不要以為兩個城市很近
[00:17:10.000 --> 00:17:13.000]  幾百公里要開車過去都幾個小時
[00:17:13.000 --> 00:17:15.000]  在香港我們會覺得
[00:17:15.000 --> 00:17:16.000]  有沒有搞錯?
[00:17:16.000 --> 00:17:18.000]  需不需要這麼複雜?
[00:17:18.000 --> 00:17:19.000]  到會就行了
[00:17:19.000 --> 00:17:20.000]  買些東西回來
[00:17:20.000 --> 00:17:22.000]  就可以做外宴
[00:17:22.000 --> 00:17:24.000]  為什麼要煮這麼多東西
[00:17:24.000 --> 00:17:26.000]  然後開車送過去
[00:17:26.000 --> 00:17:28.000]  但是其實這份的食物
[00:17:28.000 --> 00:17:31.000]  這份的愛心是很難得的
[00:17:31.000 --> 00:17:33.000]  有錢都買不回來
[00:17:33.000 --> 00:17:37.000]  因為其實在當中是帶著一份基督的愛
[00:17:37.000 --> 00:17:41.000]  去將這些的禮物
[00:17:41.000 --> 00:17:45.000]  帶給在聚會當中的新朋友
[00:17:45.000 --> 00:17:47.000]  其實當時我參與當中
[00:17:47.000 --> 00:17:50.000]  我看到大家彼此協力
[00:17:50.000 --> 00:17:52.000]  共同去服侍的場景的時候
[00:17:52.000 --> 00:17:55.000]  我至今都不能夠忘記那份圖畫
[00:17:55.000 --> 00:17:58.000]  因為不是單單這個家庭在那個廊堡服侍
[00:17:58.000 --> 00:18:01.000]  而是柏林華人教會所有的弟兄姊妹
[00:18:01.000 --> 00:18:05.000]  都一起去為著福音的需要
[00:18:05.000 --> 00:18:07.000]  去擺上大家的福祉
[00:18:07.000 --> 00:18:10.000]  「不再是我乃是我們」是基督的教會
[00:18:10.000 --> 00:18:12.000]  第二方面我們見到其實
[00:18:12.000 --> 00:18:16.000]  我們需要一個渴望生命成長成熟的過程
[00:18:16.000 --> 00:18:17.000]  我們一齊讀兩字經文好不好
[00:18:17.000 --> 00:18:19.000]  一二三
[00:18:19.000 --> 00:18:24.000]  「直等到我們眾人在真道上同歸於一」
[00:18:24.000 --> 00:18:36.000]  有時我們都幾想做小孩子的
[00:18:36.000 --> 00:18:38.000]  淑齡的小孩都幾好的其實
[00:18:38.000 --> 00:18:40.000]  我的小女兒出生之後
[00:18:40.000 --> 00:18:43.000]  大女兒不止一次地表達
[00:18:43.000 --> 00:18:45.000]  她很想做回嬰兒
[00:18:45.000 --> 00:18:47.000]  她很羨慕妹妹
[00:18:47.000 --> 00:18:49.000]  其實做嬰兒有很多好處
[00:18:49.000 --> 00:18:51.000]  因為外出就不用走路
[00:18:51.000 --> 00:18:53.000]  可以坐嬰兒車
[00:18:53.000 --> 00:18:55.000]  然後吃飯有人餵
[00:18:55.000 --> 00:18:57.000]  不用自己洗澡
[00:18:57.000 --> 00:18:58.000]  最重要她覺得
[00:18:58.000 --> 00:19:00.000]  睡覺的時候可以和媽媽同一間房
[00:19:00.000 --> 00:19:01.000]  因為妹妹就是這樣
[00:19:01.000 --> 00:19:04.000]  不用自己去別的房間睡覺
[00:19:04.000 --> 00:19:05.000]  很完美
[00:19:05.000 --> 00:19:08.000]  她經常說「我想做回嬰兒」
[00:19:08.000 --> 00:19:13.000]  當小朋友去貪戀過往的安逸的時候
[00:19:13.000 --> 00:19:17.000]  其實就是表達她在面對挑戰的時候
[00:19:17.000 --> 00:19:20.000]  她寧願選擇退縮
[00:19:20.000 --> 00:19:22.000]  她寧願說「不如我不用成長」
[00:19:22.000 --> 00:19:25.000]  「成長對我來說幾辛苦」
[00:19:25.000 --> 00:19:27.000]  聖經有沒有這樣的例子
[00:19:27.000 --> 00:19:29.000]  其實聖經同樣有這樣的例子
[00:19:29.000 --> 00:19:32.000]  當摩西大靈以色列百姓出埃及的時候
[00:19:32.000 --> 00:19:35.000]  去到曠野的地方他們遇到一些挑戰
[00:19:35.000 --> 00:19:39.000]  然後他們就回想他們在埃及遺老的時候
[00:19:39.000 --> 00:19:41.000]  他們的生活
[00:19:41.000 --> 00:19:43.000]  他們覺得那時候的生活更加理想
[00:19:43.000 --> 00:19:44.000]  為什麼要出來呢?
[00:19:44.000 --> 00:19:46.000]  他們向摩西發怨言
[00:19:46.000 --> 00:19:48.000]  寧願回去做奴隸
[00:19:48.000 --> 00:19:53.000]  回到我們現在的新約時代
[00:19:53.000 --> 00:19:57.000]  我們接受了福音成為了主的門徒的時候
[00:19:57.000 --> 00:19:58.000]  我們會不會同樣
[00:19:58.000 --> 00:20:05.000]  有時候我們願意停留在一個屬靈的狀態
[00:20:05.000 --> 00:20:06.000]  如果是這樣的話
[00:20:06.000 --> 00:20:07.000]  求神幫我們
[00:20:07.000 --> 00:20:10.000]  幫我們在心智上有一個改變
[00:20:10.000 --> 00:20:12.000]  我們不要停留在這個位置
[00:20:12.000 --> 00:20:14.000]  我們願意神幫助我們
[00:20:14.000 --> 00:20:16.000]  聖靈去幫助我們
[00:20:16.000 --> 00:20:20.000]  有一個渴望成熟的心在當中
[00:20:20.000 --> 00:20:24.000]  基督豐盛的新娘就是我們成長的目標
[00:20:24.000 --> 00:20:27.000]  所以我們無論處於哪一個屬靈的階段
[00:20:27.000 --> 00:20:29.000]  無論剛剛信主沒多久
[00:20:29.000 --> 00:20:31.000]  或者已經服侍教會
[00:20:31.000 --> 00:20:33.000]  甚至在教會做牧者幾十年
[00:20:33.000 --> 00:20:35.000]  我們都有一個成長的空間
[00:20:35.000 --> 00:20:37.000]  我們一生都要成長
[00:20:37.000 --> 00:20:41.000]  向著一個成熟的目標前進
[00:20:41.000 --> 00:20:44.000]  我們不單止心智上要調整
[00:20:44.000 --> 00:20:46.000]  在行動上我們也要學習
[00:20:46.000 --> 00:20:50.000]  在這段經文裡有兩方面的行動學習
[00:20:50.000 --> 00:20:52.000]  第一方面是全謙卑的態度
[00:20:52.000 --> 00:20:55.000]  或教或學參與裝備的過程
[00:20:55.000 --> 00:20:57.000]  其實在教會裡我們非常清楚
[00:20:57.000 --> 00:20:59.000]  裝備是包括兩大方面的
[00:20:59.000 --> 00:21:01.000]  一個是聖經神學的裝備
[00:21:01.000 --> 00:21:04.000]  另一方面是一個侍奉培訓的裝備
[00:21:04.000 --> 00:21:10.000]  當然聖經神學是更加讓我們看重的重要部分
[00:21:10.000 --> 00:21:13.000]  聖經強調我們接受裝備的目的
[00:21:13.000 --> 00:21:14.000]  這裡說到
[00:21:14.000 --> 00:21:20.000]  「直等到我們眾人在真道上同歸於一認識神的義子」
[00:21:20.000 --> 00:21:22.000]  紅色字那裡是新譯本
[00:21:22.000 --> 00:21:24.000]  其實我覺得翻譯得比較容易理解一點
[00:21:24.000 --> 00:21:26.000]  那裡說到
[00:21:26.000 --> 00:21:32.000]  「直到我們在信仰和認識神的義子的事上達到合一」
[00:21:32.000 --> 00:21:34.000]  重點說的是
[00:21:34.000 --> 00:21:38.000]  我們對基督的信仰和基督本身
[00:21:38.000 --> 00:21:41.000]  需要有很深入的認識
[00:21:41.000 --> 00:21:45.000]  我們對基督有多深入的認識呢?
[00:21:45.000 --> 00:21:46.000]  很容易的
[00:21:46.000 --> 00:21:47.000]  我們做一個測試
[00:21:47.000 --> 00:21:50.000]  當有一些微信主的朋友
[00:21:50.000 --> 00:21:52.000]  他們對基督有興趣走到你的面前
[00:21:52.000 --> 00:21:56.000]  請你介紹一下耶穌基督是誰
[00:21:56.000 --> 00:21:59.000]  我們分享耶穌基督的時候
[00:21:59.000 --> 00:22:02.000]  到底可以分享得多詳細呢?
[00:22:02.000 --> 00:22:04.000]  還有我們分享的時候
[00:22:04.000 --> 00:22:07.000]  我們是很興奮還是面有難色
[00:22:07.000 --> 00:22:09.000]  不知道該說什麼好呢?
[00:22:09.000 --> 00:22:11.000]  有時我們回想
[00:22:11.000 --> 00:22:13.000]  我們介紹我們的子女
[00:22:13.000 --> 00:22:16.000]  介紹我們喜愛的人
[00:22:16.000 --> 00:22:18.000]  譬如說一些球星 明星的時候
[00:22:18.000 --> 00:22:20.000]  我們可以滔滔不絕
[00:22:20.000 --> 00:22:22.000]  說著說著都不會停
[00:22:22.000 --> 00:22:24.000]  但說回耶穌基督的時候
[00:22:24.000 --> 00:22:26.000]  會不會有一種情況出現
[00:22:26.000 --> 00:22:28.000]  一句幾 兩句子
[00:22:28.000 --> 00:22:30.000]  然後很聰明地說
[00:22:30.000 --> 00:22:31.000]  「我送一本聖經給你」
[00:22:31.000 --> 00:22:33.000]  然後你回去看四福音
[00:22:33.000 --> 00:22:36.000]  看完你就知道誰是耶穌基督了
[00:22:36.000 --> 00:22:38.000]  或者你去教會
[00:22:38.000 --> 00:22:40.000]  教會的牧師傳道很厲害
[00:22:40.000 --> 00:22:41.000]  很專業地說耶穌
[00:22:41.000 --> 00:22:43.000]  你聽他們說就可以了
[00:22:43.000 --> 00:22:46.000]  我不是說看聖經和傳道
[00:22:46.000 --> 00:22:47.000]  和說耶穌不好
[00:22:47.000 --> 00:22:49.000]  但是我們反思一個問題
[00:22:49.000 --> 00:22:52.000]  我們對耶穌基督到底有多深入的認識
[00:22:52.000 --> 00:22:55.000]  我們到底有多深入的認識
[00:22:55.000 --> 00:22:57.000]  另外 認識耶穌基督
[00:22:57.000 --> 00:23:00.000]  是不是只是在知識上的認識呢?
[00:23:00.000 --> 00:23:01.000]  其實聖經告訴我們
[00:23:01.000 --> 00:23:03.000]  無論新約舊約
[00:23:03.000 --> 00:23:06.000]  認識兩個字著重表達的
[00:23:06.000 --> 00:23:08.000]  不只是知識 而是關係
[00:23:08.000 --> 00:23:11.000]  關係的建立是認識兩個字
[00:23:11.000 --> 00:23:15.000]  很根本的一個基礎
[00:23:15.000 --> 00:23:17.000]  我們有沒有對耶穌基督
[00:23:17.000 --> 00:23:19.000]  有一個個人的關係的建立
[00:23:19.000 --> 00:23:22.000]  以至我們真的認識耶穌基督呢?
[00:23:22.000 --> 00:23:25.000]  有一位朋友很喜歡行鋼絲
[00:23:25.000 --> 00:23:30.000]  所以他就希望做一個很大的挑戰
[00:23:30.000 --> 00:23:35.000]  他就在大合谷做一個行鋼絲的表演
[00:23:35.000 --> 00:23:37.000]  當這個消息一出的時候
[00:23:37.000 --> 00:23:40.000]  很多人在他表演的時候
[00:23:40.000 --> 00:23:43.000]  當眾去欣賞他的表演
[00:23:43.000 --> 00:23:44.000]  很厲害
[00:23:44.000 --> 00:23:48.000]  第一次就很輕易地從東岸走到西岸
[00:23:48.000 --> 00:23:50.000]  大家拍攬手掌
[00:23:50.000 --> 00:23:53.000]  覺得他們的技術很勇氣可嘉
[00:23:53.000 --> 00:23:55.000]  然後提高了難度
[00:23:55.000 --> 00:23:57.000]  他就開著單車過去
[00:23:57.000 --> 00:23:59.000]  嘩 這個真是厲害
[00:23:59.000 --> 00:24:00.000]  他真的過得了
[00:24:00.000 --> 00:24:01.000]  沒有跌下來
[00:24:01.000 --> 00:24:04.000]  下面沒有任何保護措施
[00:24:04.000 --> 00:24:07.000]  然後大家拍攬手掌的過程當中
[00:24:07.000 --> 00:24:09.000]  過得很驚訝的過程
[00:24:09.000 --> 00:24:10.000]  他提出一個邀請
[00:24:10.000 --> 00:24:14.000]  更加讓大家非常驚訝
[00:24:14.000 --> 00:24:18.000]  他說 誰願意坐上這部單車
[00:24:18.000 --> 00:24:19.000]  我送你過去
[00:24:19.000 --> 00:24:21.000]  從東岸送到西岸
[00:24:21.000 --> 00:24:23.000]  開始的時候大家很興奮
[00:24:23.000 --> 00:24:24.000]  聽到這個邀請的時候
[00:24:24.000 --> 00:24:25.000]  閉上眼睛
[00:24:25.000 --> 00:24:26.000]  不要看著我
[00:24:26.000 --> 00:24:27.000]  不要叫我
[00:24:27.000 --> 00:24:28.000]  如果你在當中
[00:24:28.000 --> 00:24:30.000]  你會不會舉手說我來
[00:24:30.000 --> 00:24:32.000]  我上這部單車
[00:24:32.000 --> 00:24:35.000]  等了很久都沒有人願意舉起手
[00:24:35.000 --> 00:24:37.000]  答應這個邀請
[00:24:37.000 --> 00:24:39.000]  最後有一個小朋友舉高手
[00:24:39.000 --> 00:24:40.000]  我來
[00:24:40.000 --> 00:24:42.000]  他說 我願意
[00:24:42.000 --> 00:24:45.000]  他竟然真的上了這部單車
[00:24:45.000 --> 00:24:49.000]  這個人就把他從東岸送到西岸
[00:24:49.000 --> 00:24:52.000]  非常安全
[00:24:52.000 --> 00:24:54.000]  沒有發生任何事情
[00:24:54.000 --> 00:24:56.000]  下來的時候
[00:24:56.000 --> 00:24:57.000]  大家很興奮
[00:24:57.000 --> 00:25:01.000]  大家都不圍著這個表演者
[00:25:01.000 --> 00:25:04.000]  竟然大家都圍著這個小朋友
[00:25:04.000 --> 00:25:05.000]  很好奇地問
[00:25:05.000 --> 00:25:06.000]  為什麼你這麼有勇氣
[00:25:06.000 --> 00:25:07.000]  這麼有信心
[00:25:07.000 --> 00:25:09.000]  可以去做這個壯舉
[00:25:09.000 --> 00:25:10.000]  你敢坐上這部單車
[00:25:10.000 --> 00:25:11.000]  這麼厲害
[00:25:11.000 --> 00:25:13.000]  知不知道這個小朋友的回答
[00:25:13.000 --> 00:25:15.000]  是怎樣回答的
[00:25:15.000 --> 00:25:17.000]  哎呀 這位弟兄很厲害
[00:25:17.000 --> 00:25:20.000]  可能你都聽過這個分享
[00:25:20.000 --> 00:25:23.000]  其實這個表演者就是
[00:25:23.000 --> 00:25:25.000]  這個小朋友的爸爸
[00:25:25.000 --> 00:25:27.000]  他這麼多年對這個爸爸的認識
[00:25:27.000 --> 00:25:29.000]  是日積月累
[00:25:29.000 --> 00:25:30.000]  他非常清楚
[00:25:30.000 --> 00:25:32.000]  這個爸爸不單止有能力送他過去
[00:25:32.000 --> 00:25:34.000]  而且他建立一個美好的關係
[00:25:34.000 --> 00:25:36.000]  他相信這個爸爸
[00:25:36.000 --> 00:25:37.000]  同樣道理
[00:25:37.000 --> 00:25:38.000]  我們在信仰裏面
[00:25:38.000 --> 00:25:41.000]  我們和耶穌基督有沒有建立這種關係
[00:25:41.000 --> 00:25:44.000]  我們和祂有沒有一個真正的認識
[00:25:44.000 --> 00:25:48.000]  這是值得我們非常注意的一個地方
[00:25:48.000 --> 00:25:52.000]  另外在裝備的過程裏面
[00:25:52.000 --> 00:25:53.000]  其實聖經告訴我們
[00:25:53.000 --> 00:25:57.000]  因著裝備我們可以抵禦異端邪說
[00:25:57.000 --> 00:26:00.000]  異端 過往的傳統異端
[00:26:00.000 --> 00:26:03.000]  集中在基督論方面出了問題
[00:26:03.000 --> 00:26:05.000]  但是隨著時代的改變
[00:26:05.000 --> 00:26:09.000]  不斷出現了很多千奇百怪的東西
[00:26:09.000 --> 00:26:11.000]  現在很多的假道理
[00:26:11.000 --> 00:26:12.000]  歪曲的價值觀
[00:26:12.000 --> 00:26:16.000]  都透過不同的渠道來傳播
[00:26:16.000 --> 00:26:17.000]  特別是對一些
[00:26:17.000 --> 00:26:20.000]  信仰認識不是很深的弟兄姊妹和朋友
[00:26:20.000 --> 00:26:22.000]  都會帶來很大的影響
[00:26:22.000 --> 00:26:24.000]  最近我的大女兒
[00:26:24.000 --> 00:26:25.000]  跟我說了一件事
[00:26:25.000 --> 00:26:28.000]  讓我很震驚
[00:26:28.000 --> 00:26:33.000]  她說她很想和我妹妹結婚
[00:26:33.000 --> 00:26:35.000]  她很喜歡我妹妹
[00:26:35.000 --> 00:26:37.000]  其實我之前也和她說過這件事
[00:26:37.000 --> 00:26:39.000]  再小一點的時候也說過這件事
[00:26:39.000 --> 00:26:41.000]  但我解釋過是不可以的
[00:26:41.000 --> 00:26:43.000]  因為男女才是婚姻的結合
[00:26:43.000 --> 00:26:46.000]  而且在家裏是不可以的
[00:26:46.000 --> 00:26:48.000]  但為什麼她再次會想起這件事呢
[00:26:48.000 --> 00:26:50.000]  很拗頭 為什麼呢
[00:26:50.000 --> 00:26:53.000]  說過了 之前又這樣說
[00:26:53.000 --> 00:26:54.000]  原來她告訴我
[00:26:54.000 --> 00:26:56.000]  她是看電視看回來的
[00:26:56.000 --> 00:26:59.000]  原來有一次我回家煮飯
[00:26:59.000 --> 00:27:03.000]  然後女兒一直盯著我不知道在做什麼
[00:27:03.000 --> 00:27:05.000]  看一看電視有什麼看
[00:27:05.000 --> 00:27:07.000]  那半個小時的時間給她看電視
[00:27:07.000 --> 00:27:09.000]  我打開電視 選了一個台
[00:27:09.000 --> 00:27:11.000]  其實那個是OK的 正常的
[00:27:11.000 --> 00:27:13.000]  旅遊節目而已 OK
[00:27:13.000 --> 00:27:14.000]  旅遊節目沒有問題
[00:27:14.000 --> 00:27:16.000]  我安心地煮飯
[00:27:16.000 --> 00:27:18.000]  其實我家是開放式廚房
[00:27:18.000 --> 00:27:20.000]  電視在那裏 我其實聽到
[00:27:20.000 --> 00:27:22.000]  但我太專心煮飯了
[00:27:22.000 --> 00:27:23.000]  太專心煮飯了
[00:27:23.000 --> 00:27:25.000]  都沒有理會電視在說什麼
[00:27:25.000 --> 00:27:27.000]  原來那個旅遊節目是說
[00:27:27.000 --> 00:27:31.000]  那個主持去到一個國家去訪問
[00:27:31.000 --> 00:27:32.000]  找了一個家庭
[00:27:32.000 --> 00:27:37.000]  那個家庭裏面其實是兩個女士結了婚
[00:27:37.000 --> 00:27:40.000]  生活得不錯 領養了小朋友回家
[00:27:40.000 --> 00:27:43.000]  多完美 多開心
[00:27:43.000 --> 00:27:44.000]  我女兒看完之後
[00:27:44.000 --> 00:27:47.000]  可以的 兩個女士結婚
[00:27:47.000 --> 00:27:49.000]  又有小朋友 多好
[00:27:49.000 --> 00:27:51.000]  她就覺得OK
[00:27:51.000 --> 00:27:53.000]  想了想 她的聯想多好
[00:27:53.000 --> 00:27:55.000]  跟妹妹結婚都OK
[00:27:55.000 --> 00:27:57.000]  聽完之後很感恩
[00:27:57.000 --> 00:27:58.000]  她告訴我
[00:27:58.000 --> 00:28:00.000]  我都不知道怎樣教她
[00:28:00.000 --> 00:28:03.000]  這件事給我再次提醒
[00:28:03.000 --> 00:28:07.000]  全面的信仰教導是非常重要的
[00:28:07.000 --> 00:28:08.000]  當我們不去教導的時候
[00:28:08.000 --> 00:28:10.000]  世界就會將很多的
[00:28:10.000 --> 00:28:14.000]  另一套的道理 假的道理
[00:28:14.000 --> 00:28:17.000]  就會向我們傳遞
[00:28:17.000 --> 00:28:19.000]  我們在信徒 在教會裏面
[00:28:19.000 --> 00:28:21.000]  我們有很多裝備的方式
[00:28:21.000 --> 00:28:22.000]  很多途徑
[00:28:22.000 --> 00:28:25.000]  成人主義學其中一個很重要的地方
[00:28:25.000 --> 00:28:27.000]  我們在教會裏面
[00:28:27.000 --> 00:28:28.000]  我們不是做學生
[00:28:28.000 --> 00:28:30.000]  我們要做老師
[00:28:30.000 --> 00:28:32.000]  裝備非常重要
[00:28:32.000 --> 00:28:35.000]  第四季的主義學很快就有報名表
[00:28:35.000 --> 00:28:36.000]  有很多的課程
[00:28:36.000 --> 00:28:38.000]  其實我們真的需要好好思考
[00:28:38.000 --> 00:28:41.000]  哪些課程是值得我們繼續在裏面裝備
[00:28:41.000 --> 00:28:43.000]  我們的生命不是停留在這個地方
[00:28:43.000 --> 00:28:47.000]  我們需要繼續去認識 繼續去裝備
[00:28:47.000 --> 00:28:50.000]  第二方面 我們不單要裝備
[00:28:50.000 --> 00:28:52.000]  我們要有因事的時候
[00:28:52.000 --> 00:28:53.000]  我們要發揮這個因事
[00:28:53.000 --> 00:28:55.000]  存著一份的愛心
[00:28:55.000 --> 00:28:58.000]  去彼此配搭 侍奉
[00:28:58.000 --> 00:29:01.000]  如果一個人只是裝備不去侍奉的話
[00:29:01.000 --> 00:29:04.000]  就好像一個人吃了很多東西
[00:29:04.000 --> 00:29:05.000]  不斷吃很多東西
[00:29:05.000 --> 00:29:07.000]  但是不運動
[00:29:07.000 --> 00:29:09.000]  接著會怎樣呢?
[00:29:09.000 --> 00:29:11.000]  胖 是不是?
[00:29:11.000 --> 00:29:12.000]  變了很多脂肪出來
[00:29:12.000 --> 00:29:14.000]  接著慢慢不單止脂肪很多
[00:29:14.000 --> 00:29:16.000]  接著會變得不健康
[00:29:16.000 --> 00:29:18.000]  接著什麼三高就出來了
[00:29:18.000 --> 00:29:19.000]  教會都一樣
[00:29:19.000 --> 00:29:22.000]  如果每一個信徒只接受裝備
[00:29:22.000 --> 00:29:24.000]  但不去侍奉的時候
[00:29:24.000 --> 00:29:29.000]  教會都變成一個只有脂肪沒有肌肉的教會
[00:29:29.000 --> 00:29:30.000]  所以我們要留意
[00:29:30.000 --> 00:29:33.000]  其實神的心意不單止我們裝備
[00:29:33.000 --> 00:29:36.000]  我們還要同時去參與實際的侍奉
[00:29:36.000 --> 00:29:37.000]  十二節這裡說到
[00:29:37.000 --> 00:29:39.000]  為了成全聖徒 各盡其職
[00:29:39.000 --> 00:29:41.000]  建立基督的身體
[00:29:41.000 --> 00:29:42.000]  非常清晰
[00:29:42.000 --> 00:29:45.000]  神的心意是我們彼此的配搭
[00:29:45.000 --> 00:29:47.000]  什麼是配搭呢?
[00:29:47.000 --> 00:29:48.000]  各盡其職呢?
[00:29:48.000 --> 00:29:52.000]  我希望用一個例子來讓大家多一點思考
[00:29:52.000 --> 00:29:57.000]  這本圖畫就是林書豪示範怎樣上籃
[00:29:57.000 --> 00:29:58.000]  右手上籃
[00:29:58.000 --> 00:30:00.000]  我想在座有人會打籃球
[00:30:00.000 --> 00:30:02.000]  都打得很好
[00:30:02.000 --> 00:30:03.000]  如果你們想想
[00:30:03.000 --> 00:30:04.000]  上籃的時候
[00:30:04.000 --> 00:30:06.000]  其實有很多配合的
[00:30:06.000 --> 00:30:07.000]  第一步
[00:30:07.000 --> 00:30:09.000]  你上籃的時候
[00:30:09.000 --> 00:30:10.000]  首先目標非常清晰
[00:30:10.000 --> 00:30:12.000]  你的目標就是把籃子
[00:30:12.000 --> 00:30:15.000]  把球送到籃子裡
[00:30:15.000 --> 00:30:18.000]  然後我們的腦子會指示我們的眼睛
[00:30:18.000 --> 00:30:20.000]  看著球和籃框
[00:30:20.000 --> 00:30:24.000]  然後兩隻腳就要兩步半上籃
[00:30:24.000 --> 00:30:25.000]  兩步半上籃
[00:30:25.000 --> 00:30:27.000]  去到籃底升空
[00:30:27.000 --> 00:30:30.000]  然後右手就把球放上籃
[00:30:30.000 --> 00:30:32.000]  這樣就入球
[00:30:32.000 --> 00:30:33.000]  這個非常清晰
[00:30:33.000 --> 00:30:34.000]  目標清晰的時候
[00:30:34.000 --> 00:30:36.000]  大腦指示眼睛
[00:30:36.000 --> 00:30:38.000]  腳和手就配合
[00:30:38.000 --> 00:30:39.000]  這樣就完成這個動作
[00:30:39.000 --> 00:30:40.000]  非常好
[00:30:40.000 --> 00:30:42.000]  但假設你想想
[00:30:42.000 --> 00:30:46.000]  如果眼睛不聽大腦指示
[00:30:46.000 --> 00:30:48.000]  我不看著球和籃框
[00:30:48.000 --> 00:30:50.000]  我看著地下
[00:30:50.000 --> 00:30:51.000]  你猜猜上籃的時候
[00:30:51.000 --> 00:30:53.000]  看著地下有什麼後果
[00:30:53.000 --> 00:30:54.000]  有沒有試過
[00:30:54.000 --> 00:30:55.000]  打過球的人
[00:30:55.000 --> 00:30:57.000]  上籃的人試過
[00:30:57.000 --> 00:30:59.000]  我不知道球飛到哪裡
[00:30:59.000 --> 00:31:01.000]  因為沒有配合
[00:31:01.000 --> 00:31:02.000]  其實神的話語
[00:31:02.000 --> 00:31:04.000]  就在聖經裡面教導我們
[00:31:04.000 --> 00:31:06.000]  我們各個肢體各盡奇蹟
[00:31:06.000 --> 00:31:08.000]  我們都在神的大腦
[00:31:08.000 --> 00:31:11.000]  在教會的頭的指導指揮下
[00:31:11.000 --> 00:31:13.000]  我們各盡奇蹟
[00:31:13.000 --> 00:31:16.000]  互相配合完成神的心願
[00:31:16.000 --> 00:31:20.000]  在教會裡面有不同的侍奉
[00:31:20.000 --> 00:31:21.000]  當然你說
[00:31:21.000 --> 00:31:22.000]  有些電影節目
[00:31:22.000 --> 00:31:23.000]  還不知道可以參與什麼侍奉的話
[00:31:23.000 --> 00:31:25.000]  其實再次有一本書
[00:31:25.000 --> 00:31:28.000]  其實這本小冊子已經印製了很長時間
[00:31:28.000 --> 00:31:30.000]  《殉道靈命成長指南》
[00:31:30.000 --> 00:31:31.000]  裡面有很多不同的內容
[00:31:31.000 --> 00:31:32.000]  其中一個內容
[00:31:32.000 --> 00:31:35.000]  就是講到我們怎樣去參與侍奉
