
[00:00:00.000 --> 00:00:09.000]  天父,我們感謝您在新的一年裡,幫助我們思想什麼是服侍的信心。
[00:22:41.000 --> 00:22:43.000]  如果你讀《老家福音》,
[00:22:43.000 --> 00:22:47.000]  你知道《老家福音》是一本很喜歡講祈禱的書來的。
[00:22:47.000 --> 00:22:51.000]  它也是很喜歡講女士祈禱的一本書來的。
[00:22:51.000 --> 00:22:53.000]  所以最後兩個故事其實有關係,
[00:22:53.000 --> 00:22:56.000]  因為兩個故事都是女人祈禱的。
[00:22:56.000 --> 00:22:59.000]  第一個故事就是《阿拿先知》,
[00:22:59.000 --> 00:23:04.000]  又有一位女先知名叫阿拿斯阿切,
[00:23:04.000 --> 00:23:08.000]  之派發來歷的女兒,
[00:23:08.000 --> 00:23:10.000]  年紀已經老邁,
[00:23:10.000 --> 00:23:11.000]  從童女出嫁,
[00:23:11.000 --> 00:23:13.000]  同象孤注了七年,
[00:23:13.000 --> 00:23:15.000]  就寡居了,
[00:23:15.000 --> 00:23:17.000]  現在已經八十四歲。
[00:23:17.000 --> 00:23:22.000]  我不知道這裏有沒有八十四歲或者以上的。
[00:23:22.000 --> 00:23:24.000]  你想想這個人,
[00:23:24.000 --> 00:23:25.000]  他首寡居,
[00:23:25.000 --> 00:23:28.000]  我不知道他什麼時候結婚。
[00:23:28.000 --> 00:23:30.000]  七年之後他就首寡了,
[00:23:30.000 --> 00:23:32.000]  他首了很多年寡的。
[00:23:32.000 --> 00:23:33.000]  你計算一下,
[00:23:33.000 --> 00:23:36.000]  那時候的人很早就結婚了,
[00:23:36.000 --> 00:23:38.000]  可能首了六十年了,
[00:23:38.000 --> 00:23:40.000]  六十幾年了。
[00:23:40.000 --> 00:23:43.000]  他不離開聖殿,
[00:23:43.000 --> 00:23:45.000]  他在聖殿裏面做什麼呢?
[00:23:45.000 --> 00:23:48.000]  禁食祈禱,禁食祈求,
[00:23:48.000 --> 00:23:52.000]  晝夜侍奉上帝。
[00:23:52.000 --> 00:23:54.000]  晝夜侍奉上帝。
[00:23:54.000 --> 00:23:55.000]  我想跟你講,
[00:23:55.000 --> 00:23:58.000]  因為你的題目是侍奉的,
[00:23:58.000 --> 00:24:02.000]  服侍主的信心。
[00:24:02.000 --> 00:24:04.000]  你怎麼去服侍主呢?
[00:24:04.000 --> 00:24:06.000]  是不是真的要做事呢?
[00:24:06.000 --> 00:24:08.000]  如果你去做事,
[00:24:08.000 --> 00:24:09.000]  當然我是同意,
[00:24:09.000 --> 00:24:13.000]  或者我是鼓勵大家去參與教會一些活動,
[00:24:13.000 --> 00:24:15.000]  或者侍奉。
[00:24:15.000 --> 00:24:16.000]  但是那些侍奉呢,
[00:24:16.000 --> 00:24:20.000]  是有時間、空間限制的。
[00:24:20.000 --> 00:24:23.000]  你不可以憑你自己喜歡就來教會,
[00:24:23.000 --> 00:24:26.000]  說我現在要侍奉、要彈琴。
[00:24:26.000 --> 00:24:28.000]  十二點鐘沒有人在,
[00:24:28.000 --> 00:24:30.000]  怎樣彈琴都沒有用。
[00:24:30.000 --> 00:24:32.000]  你一定要某一個時間、
[00:24:32.000 --> 00:24:33.000]  某一個空間來教會,
[00:24:33.000 --> 00:24:35.000]  你彈琴才有用的。
[00:24:35.000 --> 00:24:37.000]  但是有一樣東西是沒有時間、
[00:24:37.000 --> 00:24:39.000]  沒有空間限制的,
[00:24:39.000 --> 00:24:41.000]  是什麼時候都可以做的,
[00:24:41.000 --> 00:24:45.000]  可以晝夜侍奉上帝是什麼呢?
[00:24:45.000 --> 00:24:48.000]  祈禱,祈禱。
[00:24:48.000 --> 00:24:50.000]  你晚上睡不著覺,
[00:24:50.000 --> 00:24:51.000]  你可以侍奉上帝的。
[00:24:51.000 --> 00:24:53.000]  怎樣啊?
[00:24:53.000 --> 00:24:55.000]  祈禱。
[00:24:55.000 --> 00:24:58.000]  你做運動你都可以侍奉上帝,
[00:24:58.000 --> 00:24:59.000]  你可以祈禱。
[00:24:59.000 --> 00:25:01.000]  你搭巴士、你搭地鐵,
[00:25:01.000 --> 00:25:06.000]  你都可以做同一樣東西。
[00:25:06.000 --> 00:25:07.000]  這個是最好的侍奉,
[00:25:07.000 --> 00:25:09.000]  甚至我可以這樣跟你說,
[00:25:09.000 --> 00:25:12.000]  是我們教會最需要的侍奉。
[00:25:12.000 --> 00:25:13.000]  信不信?
[00:25:13.000 --> 00:25:15.000]  信不信我們教會最需要的,
[00:25:15.000 --> 00:25:18.000]  不是多點人力做某些事情?
[00:25:18.000 --> 00:25:23.000]  我們最需要的是像Ana這種侍奉,
[00:25:23.000 --> 00:25:27.000]  不斷的祈禱。
[00:25:27.000 --> 00:25:29.000]  這裡說他禁食祈求,
[00:25:29.000 --> 00:25:31.000]  我想你想一下,
[00:25:31.000 --> 00:25:34.000]  六十幾年,六十年,
[00:25:34.000 --> 00:25:36.000]  在禁食祈禱,
[00:25:36.000 --> 00:25:37.000]  求什麼啊?
[00:25:37.000 --> 00:25:39.000]  哪有這麼多東西求?
[00:25:39.000 --> 00:25:41.000]  如果我問你,
[00:25:41.000 --> 00:25:45.000]  現在教會要你做我們的禱告勇士,
[00:25:45.000 --> 00:25:47.000]  你要為我們教會祈求,
[00:25:47.000 --> 00:25:50.000]  你會祈求什麼呢?
[00:25:50.000 --> 00:25:51.000]  有些人很壞,
[00:25:51.000 --> 00:25:53.000]  祈求出入平安,身體健康,
[00:25:53.000 --> 00:25:56.000]  學業進步,如意吉祥,
[00:25:56.000 --> 00:25:59.000]  那就一定壞了。
[00:25:59.000 --> 00:26:01.000]  就算你不是祈求那些,
[00:26:01.000 --> 00:26:04.000]  可能你會發覺教會都給你一堆東西,
[00:26:04.000 --> 00:26:06.000]  你幫我們祈求這幾樣東西,
[00:26:06.000 --> 00:26:07.000]  某某人病了,
[00:26:07.000 --> 00:26:08.000]  某某人什麼什麼什麼。
[00:26:08.000 --> 00:26:10.000]  你再問清楚,
[00:26:10.000 --> 00:26:14.000]  你猜Ana祈禱什麼?
[00:26:14.000 --> 00:26:15.000]  其實你看到的,
[00:26:15.000 --> 00:26:17.000]  下一節你就知道了,
[00:26:17.000 --> 00:26:20.000]  她盡前來感謝上帝,
[00:26:20.000 --> 00:26:23.000]  對一切盼望耶路撒冷,
[00:26:23.000 --> 00:26:25.000]  得救贖的人,
[00:26:25.000 --> 00:26:29.000]  講論者,孩子的事。
[00:26:29.000 --> 00:26:33.000]  Ana她見到耶穌的時候,
[00:26:33.000 --> 00:26:35.000]  她就開始感謝上帝了。
[00:26:35.000 --> 00:26:37.000]  如果你記得那個故事前後,
[00:26:37.000 --> 00:26:40.000]  還有另外一個先知叫西面的,
[00:26:40.000 --> 00:26:43.000]  這兩個人一男一女,
[00:26:43.000 --> 00:26:47.000]  一生在等待一樣東西,
[00:26:47.000 --> 00:26:50.000]  天國的來臨。
[00:26:50.000 --> 00:26:52.000]  原來在舊約聖經裏面,
[00:26:52.000 --> 00:26:53.000]  在新約聖經裏面,
[00:26:53.000 --> 00:26:55.000]  那些人禁食祈禱,
[00:26:55.000 --> 00:27:00.000]  就不是為了自己一些肉體的需要。
[00:27:00.000 --> 00:27:03.000]  我不知道你有沒有朋友禁食祈禱,
[00:27:03.000 --> 00:27:05.000]  我聽過好幾個朋友禁食祈禱,
[00:27:05.000 --> 00:27:08.000]  通常媽媽進了醫院,
[00:27:08.000 --> 00:27:10.000]  在ICU不知道行不行,
[00:27:10.000 --> 00:27:13.000]  於是就問為什麼你這麼殘忍,
[00:27:13.000 --> 00:27:15.000]  因為我禁食了很多人。
[00:27:15.000 --> 00:27:18.000]  原來在舊約聖經和新約聖經裏面,
[00:27:18.000 --> 00:27:19.000]  那些人禁食祈禱,
[00:27:19.000 --> 00:27:21.000]  就不是為了媽媽的,
[00:27:21.000 --> 00:27:22.000]  不是為了爸爸的,
[00:27:22.000 --> 00:27:24.000]  是為了什麼?
[00:27:24.000 --> 00:27:25.000]  天國的來臨。
[00:27:25.000 --> 00:27:27.000]  最好的例子,
[00:27:27.000 --> 00:27:29.000]  彈爾里書裏面的彈爾里。
[00:27:29.000 --> 00:27:31.000]  彈爾里那個,
[00:27:31.000 --> 00:27:33.000]  連獅子坑都不怕進的那個,
[00:27:33.000 --> 00:27:37.000]  死都要死到回到家裏祈禱,
[00:27:37.000 --> 00:27:39.000]  你有沒有想過他祈什麼這麼重要?
[00:27:39.000 --> 00:27:41.000]  停一天都不行?
[00:27:41.000 --> 00:27:44.000]  其實你看完整本彈爾里書,
[00:27:44.000 --> 00:27:46.000]  你知道前後的背景,
[00:27:46.000 --> 00:27:49.000]  彈爾里是其一樣東西,
[00:27:49.000 --> 00:27:51.000]  天國的來臨。
[00:27:51.000 --> 00:27:53.000]  沒有了一條命都可以,
[00:27:53.000 --> 00:27:55.000]  但是有一樣東西不可以停,
[00:27:55.000 --> 00:27:57.000]  祈禱天國的來臨。
[00:27:57.000 --> 00:28:00.000]  所以這個安娜最後的祈禱是什麼?
[00:28:00.000 --> 00:28:02.000]  天國的來臨。
[00:28:02.000 --> 00:28:06.000]  所以如果你今天要成為現代的安娜,
[00:28:06.000 --> 00:28:09.000]  要用就業去侍奉上帝的時候,
[00:28:09.000 --> 00:28:11.000]  你祈什麼?
[00:28:11.000 --> 00:28:13.000]  天國的來臨。
[00:28:13.000 --> 00:28:14.000]  天國來了沒有?
[00:28:14.000 --> 00:28:15.000]  從另一個角度來講,
[00:28:15.000 --> 00:28:16.000]  已經來了,
[00:28:16.000 --> 00:28:17.000]  耶穌已經來了。
[00:28:17.000 --> 00:28:18.000]  從另一個角度來講,
[00:28:18.000 --> 00:28:20.000]  我們還在等著祂再來。
[00:28:20.000 --> 00:28:23.000]  所以我們仍然都是在祈禱主道文的,
[00:28:23.000 --> 00:28:25.000]  因為我們看出去這個世界,
[00:28:25.000 --> 00:28:27.000]  我們知道天國還沒有來,
[00:28:27.000 --> 00:28:29.000]  但是我們已經有一個福音,
[00:28:29.000 --> 00:28:31.000]  這個福音可以傳出去,
[00:28:31.000 --> 00:28:34.000]  將天國帶到外面的黑暗,
[00:28:34.000 --> 00:28:37.000]  或者將外面的黑暗帶來教會裏面,
[00:28:37.000 --> 00:28:39.000]  以致天國可以來到它,
[00:28:39.000 --> 00:28:40.000]  這個是我們需要,
[00:28:40.000 --> 00:28:42.000]  是我們的使命,
[00:28:42.000 --> 00:28:44.000]  我們需要這件事。
[00:28:44.000 --> 00:28:46.000]  還有一個故事,
[00:28:46.000 --> 00:28:49.000]  這個故事是真人真事,
[00:28:49.000 --> 00:28:51.000]  一個寡婦祈禱,
[00:28:51.000 --> 00:28:55.000]  路加福音裏面原來還有另外一個寡婦祈禱的故事,
[00:28:55.000 --> 00:28:57.000]  但是那個就是一個比喻來的,
[00:28:57.000 --> 00:28:59.000]  我帶你看完這個比喻,
[00:28:59.000 --> 00:29:01.000]  那我們就完了。
[00:29:01.000 --> 00:29:06.000]  路加福音第十八章第一節,
[00:29:06.000 --> 00:29:10.000]  耶穌對門徒講了一個比喻,
[00:29:10.000 --> 00:29:14.000]  為了要他們常常祈禱,
[00:29:14.000 --> 00:29:16.000]  不可灰心。
[00:29:16.000 --> 00:29:19.000]  這個是金句來的,
[00:29:19.000 --> 00:29:21.000]  你背了背了,
[00:29:21.000 --> 00:29:23.000]  耶穌講了一個比喻,
[00:29:23.000 --> 00:29:25.000]  我們要很留意聽這個比喻,
[00:29:25.000 --> 00:29:26.000]  為什麼?
[00:29:26.000 --> 00:29:27.000]  因為祂叫我們常常祈禱,
[00:29:27.000 --> 00:29:28.000]  不可灰心。
[00:29:28.000 --> 00:29:31.000]  為什麼呢?
[00:29:31.000 --> 00:29:33.000]  某城有一個官,
[00:29:33.000 --> 00:29:35.000]  不懼怕上帝,
[00:29:35.000 --> 00:29:38.000]  也不尊重人。
[00:29:38.000 --> 00:29:41.000]  那城裏有個寡婦,
[00:29:41.000 --> 00:29:43.000]  又是寡婦,
[00:29:43.000 --> 00:29:45.000]  耶穌很喜歡講寡婦,
[00:29:45.000 --> 00:29:47.000]  常到他那裏說,
[00:29:47.000 --> 00:29:48.000]  我有一個冤家,
[00:29:48.000 --> 00:29:50.000]  求你給我伸冤。
[00:29:50.000 --> 00:29:52.000]  寡婦要伸冤。
[00:29:52.000 --> 00:29:54.000]  他很久不受理,
[00:29:54.000 --> 00:29:55.000]  後來心裏說,
[00:29:55.000 --> 00:29:58.000]  我雖然不懼怕上帝,
[00:29:58.000 --> 00:30:01.000]  也不尊重人。
[00:30:01.000 --> 00:30:04.000]  只因這寡婦煩擾我,
[00:30:04.000 --> 00:30:06.000]  我就給她伸冤罷,
[00:30:06.000 --> 00:30:09.000]  免得她常來纏擾我。
[00:30:09.000 --> 00:30:10.000]  主說,
[00:30:10.000 --> 00:30:14.000]  你們聽這不義的官所說的話,
[00:30:14.000 --> 00:30:18.000]  上帝的選民晝夜呼籲他,
[00:30:18.000 --> 00:30:24.000]  豈會言辭不給他們伸冤嗎?
[00:30:24.000 --> 00:30:25.000]  我想問你,
[00:30:25.000 --> 00:30:27.000]  這個比喻,
[00:30:27.000 --> 00:30:29.000]  講來幹什麼?
[00:30:29.000 --> 00:30:30.000]  你說林牧師,
[00:30:30.000 --> 00:30:32.000]  第一次已經講了,
[00:30:32.000 --> 00:30:34.000]  耶穌講這個比喻,
[00:30:34.000 --> 00:30:35.000]  是叫我們常常祈禱,
[00:30:35.000 --> 00:30:37.000]  不可灰心。
[00:30:37.000 --> 00:30:39.000]  他說有一個寡婦,
[00:30:39.000 --> 00:30:41.000]  寡婦被人欺負,
[00:30:41.000 --> 00:30:43.000]  然後他有一個仇人,
[00:30:43.000 --> 00:30:45.000]  他有冤情,
[00:30:45.000 --> 00:30:46.000]  他要伸冤,
[00:30:46.000 --> 00:30:47.000]  但這個官很壞,
[00:30:47.000 --> 00:30:49.000]  不幫他伸冤,
[00:30:49.000 --> 00:30:51.000]  不過他死了,
[00:30:51.000 --> 00:30:53.000]  結果那個官說,
[00:30:53.000 --> 00:30:54.000]  這麼麻煩,
[00:30:54.000 --> 00:30:55.000]  算了,
[00:30:55.000 --> 00:30:57.000]  我給你一個公義。
[00:30:57.000 --> 00:30:58.000]  他說,
[00:30:58.000 --> 00:31:00.000]  如果一個這麼不義的官,
[00:31:00.000 --> 00:31:04.000]  尚且會因為避免糾纏,
[00:31:04.000 --> 00:31:06.000]  而給他公義,
[00:31:06.000 --> 00:31:07.000]  那麼你說,
[00:31:07.000 --> 00:31:10.000]  上帝你求你掠上帝,
[00:31:10.000 --> 00:31:12.000]  上帝會不會給?
[00:31:12.000 --> 00:31:13.000]  會。
[00:31:13.000 --> 00:31:16.000]  於是這個比喻叫什麼呢?
[00:31:16.000 --> 00:31:17.000]  常常祈禱,
[00:31:17.000 --> 00:31:19.000]  不可灰心。
[00:31:19.000 --> 00:31:20.000]  祈什麼?
[00:31:20.000 --> 00:31:23.000]  什麼都可以。
[00:31:23.000 --> 00:31:24.000]  什麼都可以,
[00:31:24.000 --> 00:31:25.000]  真的什麼都可以。
[00:31:25.000 --> 00:31:26.000]  下一次病的時候,
[00:31:26.000 --> 00:31:28.000]  你掠上帝。
[00:31:28.000 --> 00:31:29.000]  掠得夠多,
[00:31:29.000 --> 00:31:30.000]  上帝就給你,
[00:31:30.000 --> 00:31:31.000]  是不是?
[00:31:31.000 --> 00:31:33.000]  你想清楚一點,
[00:31:33.000 --> 00:31:34.000]  你想清楚一點,
[00:31:34.000 --> 00:31:35.000]  是不是呢?
[00:31:35.000 --> 00:31:36.000]  是不是教給你,
[00:31:36.000 --> 00:31:38.000]  下次祈禱,
[00:31:38.000 --> 00:31:39.000]  找全個團契,
[00:31:39.000 --> 00:31:41.000]  一起和你掠上帝,
[00:31:41.000 --> 00:31:42.000]  什麼都可以?
[00:31:42.000 --> 00:31:44.000]  當然不是。
[00:31:44.000 --> 00:31:46.000]  我告訴你,
[00:31:46.000 --> 00:31:48.000]  其中一個,
[00:31:48.000 --> 00:31:49.000]  新藥很難讀,
[00:31:49.000 --> 00:31:51.000]  因為新藥裡面很多東西,
[00:31:51.000 --> 00:31:53.000]  你需要舊約的背景才明白。
[00:31:53.000 --> 00:31:55.000]  這裡講到整個故事,
[00:31:55.000 --> 00:31:58.000]  是講一個寡婦要伸冤,
[00:31:58.000 --> 00:32:01.000]  原來這些是代號,
[00:32:01.000 --> 00:32:04.000]  在舊約聖經裡面,
[00:32:04.000 --> 00:32:06.000]  寡婦代表什麼呢?
[00:32:06.000 --> 00:32:08.000]  就是忠心於上帝那幫人,
[00:32:08.000 --> 00:32:10.000]  常常被人欺負。
[00:32:10.000 --> 00:32:12.000]  你在舊約聖經裡面,
[00:32:12.000 --> 00:32:15.000]  以色列人大部分都不信耶和華,
[00:32:15.000 --> 00:32:16.000]  於是有一幫人,
[00:32:16.000 --> 00:32:18.000]  包括以色列的先知,
[00:32:18.000 --> 00:32:20.000]  經常都被人欺負的,
[00:32:20.000 --> 00:32:22.000]  經常被人殺的,
[00:32:22.000 --> 00:32:24.000]  他們成為耶和華的寡婦了,
[00:32:24.000 --> 00:32:25.000]  你明白嗎?
[00:32:25.000 --> 00:32:27.000]  於是他們到求伸冤,
[00:32:27.000 --> 00:32:28.000]  求伸冤的意思是什麼?
[00:32:28.000 --> 00:32:30.000]  求上帝的國來臨。
[00:32:30.000 --> 00:32:33.000]  所以整個故事在講的,
[00:32:33.000 --> 00:32:35.000]  不是叫我們常常禱告,
[00:32:35.000 --> 00:32:36.000]  不可灰心,
[00:32:36.000 --> 00:32:37.000]  喜歡求什麼就求什麼,
[00:32:37.000 --> 00:32:38.000]  不是。
[00:32:38.000 --> 00:32:42.000]  他說如果你是鼓勵我們,
[00:32:42.000 --> 00:32:44.000]  去求上帝的國,
[00:32:44.000 --> 00:32:46.000]  來到我們的當中,
[00:32:46.000 --> 00:32:49.000]  如果我們真的這樣求的時候,
[00:32:49.000 --> 00:32:52.000]  上帝一定將祂的國,
[00:32:52.000 --> 00:32:55.000]  帶到你我們當中。
[00:32:55.000 --> 00:32:57.000]  我再給你一點東西,
[00:32:57.000 --> 00:32:59.000]  其實是很多東西,
[00:32:59.000 --> 00:33:02.000]  不過不給你,
[00:33:02.000 --> 00:33:05.000]  又好像很對不起你。
[00:33:05.000 --> 00:33:06.000]  最後的結束,
[00:33:06.000 --> 00:33:07.000]  耶穌說了一句話,
[00:33:07.000 --> 00:33:09.000]  他說我告訴你們,
[00:33:09.000 --> 00:33:11.000]  祂很快就要及探吳晨元,
[00:33:11.000 --> 00:33:14.000]  上帝的國必定來臨。
[00:33:14.000 --> 00:33:16.000]  當然耶穌已經來了,
[00:33:16.000 --> 00:33:18.000]  結果耶穌真的在十字架上,
[00:33:18.000 --> 00:33:20.000]  將上帝的國帶到這個世界。
[00:33:20.000 --> 00:33:22.000]  接著耶穌問了一句問題,
[00:33:22.000 --> 00:33:26.000]  他說然然人子來的時候,
[00:33:26.000 --> 00:33:31.000]  能在世上找到這樣的信德。
[00:33:31.000 --> 00:33:33.000]  信德的中文翻譯也不是很好,
[00:33:33.000 --> 00:33:36.000]  信德的意思是信心。
[00:33:36.000 --> 00:33:39.000]  耶穌說上帝已經聆聽了,
[00:33:39.000 --> 00:33:41.000]  救了先知所有的祈禱,
[00:33:41.000 --> 00:33:44.000]  包括還有亞拿、西面的祈禱,
[00:33:44.000 --> 00:33:45.000]  已經聆聽了。
[00:33:45.000 --> 00:33:48.000]  於是上帝已經派遣了祂的獨生兒子,
[00:33:48.000 --> 00:33:51.000]  將天國帶到當中。
[00:33:51.000 --> 00:33:52.000]  但是耶穌說,
[00:33:52.000 --> 00:33:55.000]  我現在來了,
[00:33:55.000 --> 00:33:58.000]  有沒有人有真的信心來跟從我?
[00:33:58.000 --> 00:34:00.000]  這是耶穌的問題。
[00:34:00.000 --> 00:34:01.000]  耶穌是來了,
[00:34:01.000 --> 00:34:04.000]  但是真的跟隨祂的人多不多?
[00:34:04.000 --> 00:34:06.000]  不多!
[00:34:06.000 --> 00:34:07.000]  OK,
[00:34:07.000 --> 00:34:09.000]  那什麼叫真信心呢?
[00:34:09.000 --> 00:34:12.000]  什麼叫真的信心呢?
[00:34:12.000 --> 00:34:15.000]  如果你繼續看《老加福音》第十八章,
[00:34:15.000 --> 00:34:17.000]  你就會看明白了。
[00:34:17.000 --> 00:34:19.000]  如果你怎樣去明白《老加福音》第十八章呢?
[00:34:19.000 --> 00:34:22.000]  我給你一個很簡單的比喻,
[00:34:22.000 --> 00:34:24.000]  叫做六聲叛語。
[00:34:24.000 --> 00:34:25.000]  六聲叛語。
[00:34:25.000 --> 00:34:28.000]  在《老加福音》第十八章裡面,
[00:34:28.000 --> 00:34:30.000]  有一個中心的思想,
[00:34:30.000 --> 00:34:32.000]  就是主耶穌基督人子,
[00:34:32.000 --> 00:34:34.000]  人子來了。
[00:34:34.000 --> 00:34:35.000]  接著有好幾個故事,
[00:34:35.000 --> 00:34:37.000]  大家你和我很熟悉的故事,
[00:34:37.000 --> 00:34:39.000]  裡面有六個人物,
[00:34:39.000 --> 00:34:42.000]  所以是六聲叛語。
[00:34:42.000 --> 00:34:43.000]  哪六個人物呢?
[00:34:43.000 --> 00:34:44.000]  一個,
[00:34:44.000 --> 00:34:45.000]  剛才已經說了,
[00:34:45.000 --> 00:34:46.000]  有一個寡婦,
[00:34:46.000 --> 00:34:47.000]  祈禱的寡婦,
[00:34:47.000 --> 00:34:48.000]  另外一個呢?
[00:34:48.000 --> 00:34:50.000]  是耶穌說了另外一個比喻,
[00:34:50.000 --> 00:34:53.000]  法利塞人和瑞利想去祈禱的,
[00:34:53.000 --> 00:34:54.000]  也是祈禱的故事。
[00:34:54.000 --> 00:34:56.000]  接著耶穌說,
[00:34:56.000 --> 00:34:57.000]  有些小孩子要,
[00:34:57.000 --> 00:34:58.000]  要人帶小孩子來,
[00:34:58.000 --> 00:34:59.000]  接著他,
[00:34:59.000 --> 00:35:01.000]  有些人門徒阻止,
[00:35:01.000 --> 00:35:02.000]  接著耶穌說,
[00:35:02.000 --> 00:35:04.000]  不要讓小孩子到我這裡來。
[00:35:04.000 --> 00:35:07.000]  接著有一個很重點的故事,
[00:35:07.000 --> 00:35:09.000]  叫做年輕的財主,
[00:35:09.000 --> 00:35:10.000]  有錢人呢?
[00:35:10.000 --> 00:35:11.000]  記得那個呢?
[00:35:11.000 --> 00:35:12.000]  結果他,
[00:35:12.000 --> 00:35:14.000]  walk away sadly,
[00:35:14.000 --> 00:35:16.000]  他沒辦法放下他的錢財,
[00:35:16.000 --> 00:35:18.000]  於是他沒辦法跟隨耶穌,
[00:35:18.000 --> 00:35:19.000]  還有一個呢?
[00:35:19.000 --> 00:35:20.000]  是核子。
[00:35:20.000 --> 00:35:22.000]  在這個六聲叛語的故事裡面,
[00:35:22.000 --> 00:35:24.000]  是三胚人來的。
[00:35:24.000 --> 00:35:25.000]  耶穌是眾生,
[00:35:25.000 --> 00:35:27.000]  接著是三胚人。
[00:35:27.000 --> 00:35:30.000]  寡婦趁核子,
[00:35:30.000 --> 00:35:32.000]  瑞利趁孩子,
[00:35:32.000 --> 00:35:35.000]  法理賽人和年輕財主又是一對。
[00:35:35.000 --> 00:35:36.000]  我給你這樣看,
[00:35:36.000 --> 00:35:38.000]  希望你看得明白。
[00:35:38.000 --> 00:35:40.000]  堅定的,
[00:35:40.000 --> 00:35:42.000]  堅定的貧窮寡婦,
[00:35:42.000 --> 00:35:45.000]  對著堅定的貧窮核子,
[00:35:45.000 --> 00:35:48.000]  罪惡深重的瑞利,
[00:35:48.000 --> 00:35:51.000]  對著一個一文不值的孩子,
[00:35:51.000 --> 00:35:53.000]  很小的那些孩子,
[00:35:53.000 --> 00:35:54.000]  還沒做到事,
[00:35:54.000 --> 00:35:55.000]  所以他是一文不值的。
[00:35:55.000 --> 00:35:58.000]  接著有兩個臭小子,
[00:35:58.000 --> 00:36:01.000]  自義的法理賽人,
[00:36:01.000 --> 00:36:02.000]  對著一個良善,
[00:36:02.000 --> 00:36:04.000]  自以為自己良善,
[00:36:04.000 --> 00:36:06.000]  青年的財主。
[00:36:06.000 --> 00:36:09.000]  所以整個第十八章是告訴我們,
[00:36:09.000 --> 00:36:10.000]  什麼是真信心,
[00:36:10.000 --> 00:36:11.000]  什麼是假信心。
[00:36:11.000 --> 00:36:13.000]  我想給你看看什麼叫真信心,
[00:36:13.000 --> 00:36:14.000]  什麼叫假信心。
[00:36:14.000 --> 00:36:15.000]  第一,
[00:36:15.000 --> 00:36:19.000]  真信心是懇求上帝的憐憫,
[00:36:19.000 --> 00:36:22.000]  假信心就是自以為意。
[00:36:22.000 --> 00:36:23.000]  第二,
[00:36:23.000 --> 00:36:26.000]  真信心是可以拋棄所有跟隨主耶穌基督,
[00:36:26.000 --> 00:36:28.000]  拋棄祂的錢財的。
[00:36:28.000 --> 00:36:31.000]  假信心是被財所困,
[00:36:31.000 --> 00:36:32.000]  年輕的財主。
[00:36:32.000 --> 00:36:33.000]  第三,
[00:36:33.000 --> 00:36:35.000]  真信心是切求天國,
[00:36:35.000 --> 00:36:37.000]  你記得那個寡婦其實最後求,
[00:36:37.000 --> 00:36:41.000]  整個比喻是在說求天國的彌臨。
[00:36:41.000 --> 00:36:44.000]  假信心是網求自我,
[00:36:44.000 --> 00:36:45.000]  自己所需要。
[00:36:45.000 --> 00:36:46.000]  最後,
[00:36:46.000 --> 00:36:49.000]  真信心是跟隨主耶穌基督,
[00:36:49.000 --> 00:36:51.000]  假信心是偏向基督。
[00:36:51.000 --> 00:36:52.000]  我不知道你記不記得,
[00:36:52.000 --> 00:36:54.000]  我想你不知道你記不記得,
[00:36:54.000 --> 00:36:55.000]  你有空你回去看一下,
[00:36:55.000 --> 00:36:57.000]  那個核子,
[00:36:57.000 --> 00:36:58.000]  耶穌問他,
[00:36:58.000 --> 00:36:59.000]  你要做些什麼?
[00:36:59.000 --> 00:37:00.000]  那個人說,
[00:37:00.000 --> 00:37:01.000]  我想看見。
[00:37:01.000 --> 00:37:03.000]  於是耶穌依住了他,
[00:37:03.000 --> 00:37:06.000]  你以為耶穌是做了一個普通的神蹟。
[00:37:06.000 --> 00:37:08.000]  其實你不知道你有沒有留意到,
[00:37:08.000 --> 00:37:09.000]  最後那個人,
[00:37:09.000 --> 00:37:11.000]  那個核子眼睛開了之後,
[00:37:11.000 --> 00:37:13.000]  他做了些什麼?
[00:37:13.000 --> 00:37:17.000]  他就在那條路上面跟隨主耶穌基督。
[00:37:17.000 --> 00:37:19.000]  路加寫一個神學,
[00:37:19.000 --> 00:37:20.000]  那個神學就不是,
[00:37:20.000 --> 00:37:21.000]  哇,
[00:37:21.000 --> 00:37:22.000]  他眼睛開了,
[00:37:22.000 --> 00:37:25.000]  於是很快回到家裡去娶老婆,
[00:37:25.000 --> 00:37:26.000]  找份工作,
[00:37:26.000 --> 00:37:28.000]  可以過回正常人的生活,
[00:37:28.000 --> 00:37:29.000]  他不是的,
[00:37:29.000 --> 00:37:33.000]  他是在那條路上面跟隨主耶穌基督。
[00:37:33.000 --> 00:37:36.000]  整個故事的高峰是那個核子,
[00:37:36.000 --> 00:37:37.000]  因為那個核子,
[00:37:37.000 --> 00:37:39.000]  放棄了他所有的東西,
[00:37:39.000 --> 00:37:41.000]  他有一個氈,
[00:37:41.000 --> 00:37:42.000]  晚上用來蓋的,
[00:37:42.000 --> 00:37:44.000]  早上用來做生意的,
[00:37:44.000 --> 00:37:45.000]  用來黑錢的,
[00:37:45.000 --> 00:37:48.000]  他放下那個氈去跳起,
[00:37:48.000 --> 00:37:49.000]  去跟隨主耶穌基督。
[00:37:49.000 --> 00:37:51.000]  他呼喊耶穌是說,
[00:37:51.000 --> 00:37:52.000]  Son of David,
