
[00:00:00.000 --> 00:00:09.440]  我今年是第一次在衙關可以有訊息分享
[00:21:41.240 --> 00:21:44.240]  明白了那些道理之餘
[00:21:44.240 --> 00:21:47.040]  其實也有一些東西需要掌握的
[00:21:47.040 --> 00:21:49.840]  首先你要知道聖經裡面
[00:21:49.840 --> 00:21:54.040]  神究竟給過多少應許和教導我們
[00:21:54.040 --> 00:21:56.040]  當我們去到一些情況
[00:21:56.040 --> 00:22:00.040]  我們很深不知究竟應該怎樣反應
[00:22:00.040 --> 00:22:02.640]  你最好能夠在聖經裡面
[00:22:02.640 --> 00:22:07.040]  找到一些根據和上帝的應許
[00:22:07.040 --> 00:22:11.040]  然後你拿著那個應許和教導
[00:22:11.040 --> 00:22:14.040]  你就不會走差和做得盡
[00:22:14.040 --> 00:22:17.040]  有一個詩篇的經文很好
[00:22:17.040 --> 00:22:19.040]  詩篇145篇19節
[00:22:19.040 --> 00:22:21.040]  我們讀一下1,2,3
[00:22:21.040 --> 00:22:23.040]  敬畏他的
[00:22:23.040 --> 00:22:26.040]  他必成就他們的心願
[00:22:26.040 --> 00:22:28.040]  也必聽他們的呼求
[00:22:28.040 --> 00:22:30.040]  拯救他們
[00:22:30.040 --> 00:22:34.040]  這裡說到神答應過
[00:22:34.040 --> 00:22:37.040]  我們如果敬畏他
[00:22:37.040 --> 00:22:40.040]  他會成就我們的心願
[00:22:40.040 --> 00:22:42.040]  而且會聽我們的呼求
[00:22:42.040 --> 00:22:44.040]  叫我們得著拯救
[00:22:44.040 --> 00:22:47.040]  當然在這個過程裡面
[00:22:47.040 --> 00:22:50.040]  我們要盡心了解上帝
[00:22:50.040 --> 00:22:52.040]  究竟他的心腸
[00:22:52.040 --> 00:22:54.040]  越明白上帝的心腸
[00:22:54.040 --> 00:22:56.040]  我們連所求的
[00:22:56.040 --> 00:23:00.040]  都能夠貼合上帝自己的心意
[00:23:00.040 --> 00:23:06.040]  很多時候就算有應許和教導
[00:23:06.040 --> 00:23:08.040]  有神的應許和教導
[00:23:08.040 --> 00:23:11.040]  我們在一個考驗的狀況裡
[00:23:11.040 --> 00:23:13.040]  我們都會軟弱
[00:23:13.040 --> 00:23:15.040]  容易跌倒 站不穩
[00:23:15.040 --> 00:23:19.040]  第二個很能夠幫助我們的
[00:23:19.040 --> 00:23:23.040]  就是要切實彼此相顧和代求
[00:23:23.040 --> 00:23:25.040]  聖經做我們
[00:23:25.040 --> 00:23:27.040]  在創世紀告訴我們
[00:23:27.040 --> 00:23:29.040]  那人獨居不好
[00:23:29.040 --> 00:23:31.040]  當我們離群獨處的時候
[00:23:31.040 --> 00:23:34.040]  那是一個不理想的狀態
[00:23:34.040 --> 00:23:36.040]  所以信了耶穌之後
[00:23:36.040 --> 00:23:38.040]  上帝將我們連在一個
[00:23:38.040 --> 00:23:41.040]  基督的身體的大家庭裡
[00:23:41.040 --> 00:23:45.040]  你看看你左右前後
[00:23:45.040 --> 00:23:48.040]  這些是什麼人?
[00:23:48.040 --> 00:23:50.040]  弟兄姊妹
[00:23:50.040 --> 00:23:55.040]  無論你自己的家庭成員有多少
[00:23:55.040 --> 00:23:56.040]  當你信了耶穌
[00:23:56.040 --> 00:24:00.040]  神就給了你不同年齡組別的兄弟姊妹
[00:24:00.040 --> 00:24:02.040]  一家人
[00:24:02.040 --> 00:24:05.040]  所以當我們在患難考驗中
[00:24:05.040 --> 00:24:07.040]  受不了的時候
[00:24:07.040 --> 00:24:09.040]  就像阿映那樣
[00:24:09.040 --> 00:24:11.040]  召喚所有人
[00:24:11.040 --> 00:24:13.040]  我受不了了
[00:24:13.040 --> 00:24:15.040]  可不可以幫我在神面前求求恩
[00:24:15.040 --> 00:24:20.040]  於是當弟兄姊妹有回應
[00:24:20.040 --> 00:24:22.040]  我們很差的
[00:24:22.040 --> 00:24:25.040]  看不到看不見的上帝
[00:24:25.040 --> 00:24:27.040]  我們的信心就會動搖
[00:24:27.040 --> 00:24:29.040]  但當我們呼求
[00:24:29.040 --> 00:24:32.040]  身邊的弟兄姊妹馬上有回應
[00:24:32.040 --> 00:24:34.040]  示範給我們看
[00:24:34.040 --> 00:24:36.040]  耶穌多麼愛我們
[00:24:36.040 --> 00:24:38.040]  我們的心就能得著滋潤
[00:24:38.040 --> 00:24:42.040]  又有力一點去堅持上帝的教導
[00:24:42.040 --> 00:24:44.040]  還有繼續向前行
[00:24:44.040 --> 00:24:46.040]  所以團契的生活
[00:24:46.040 --> 00:24:50.040]  彼此相顧代求是非常重要
[00:24:50.040 --> 00:24:54.040]  而且上帝給了我們一個禱告的權柄
[00:24:54.040 --> 00:24:56.040]  你不懂得用
[00:24:56.040 --> 00:24:57.040]  也不要緊
[00:24:57.040 --> 00:24:59.040]  要學習
[00:24:59.040 --> 00:25:01.040]  信了耶穌一定要學習祈禱
[00:25:01.040 --> 00:25:03.040]  你說自己不懂祈禱
[00:25:03.040 --> 00:25:05.040]  就請身邊的弟兄姊妹為你祈禱
[00:25:05.040 --> 00:25:07.040]  其實祈禱不是講究
[00:25:07.040 --> 00:25:09.040]  究竟詞彙有多美
[00:25:09.040 --> 00:25:11.040]  符不符合聖經標準
[00:25:11.040 --> 00:25:13.040]  不是這些
[00:25:13.040 --> 00:25:15.040]  是講求真心誠意
[00:25:15.040 --> 00:25:16.040]  當你有需要
[00:25:16.040 --> 00:25:18.040]  你肯去到父的面前求
[00:25:18.040 --> 00:25:20.040]  父必然體恤
[00:25:20.040 --> 00:25:22.040]  必然顧念
[00:25:22.040 --> 00:25:27.040]  所以要在考驗裡活出喜樂
[00:25:27.040 --> 00:25:30.040]  除了要明白聖經
[00:25:30.040 --> 00:25:32.040]  神的應許和教導
[00:25:32.040 --> 00:25:35.040]  用對的方法去面對處境之外
[00:25:35.040 --> 00:25:40.040]  我們更加要在主的愛中
[00:25:40.040 --> 00:25:44.040]  得著激勵和代求
[00:25:44.040 --> 00:25:47.040]  第三我鼓勵大家
[00:25:47.040 --> 00:25:50.040]  要分享神的恩典和信神
[00:25:50.040 --> 00:25:52.040]  很有趣的
[00:25:52.040 --> 00:25:54.040]  我們這麼多人
[00:25:54.040 --> 00:25:56.040]  都是信同一個上帝
[00:25:56.040 --> 00:25:59.040]  但是就算在病患裡
[00:25:59.040 --> 00:26:03.040]  同樣是癌症病患
[00:26:03.040 --> 00:26:05.040]  但我們對神的經歷
[00:26:05.040 --> 00:26:07.040]  是每個人都不同的
[00:26:07.040 --> 00:26:11.040]  那個經歷都是真確
[00:26:11.040 --> 00:26:13.040]  而且是能夠建立人的
[00:26:13.040 --> 00:26:16.040]  所以不要把它藏起來
[00:26:16.040 --> 00:26:20.040]  我們沒有一個隱藏的故事
[00:26:20.040 --> 00:26:22.040]  我們所經歷的故事
[00:26:22.040 --> 00:26:25.040]  都是能成為其他人的幫助
[00:26:25.040 --> 00:26:27.040]  無論你成功也好
[00:26:27.040 --> 00:26:29.040]  失敗也好
[00:26:29.040 --> 00:26:32.040]  都是可以成為一個很好的教材
[00:26:32.040 --> 00:26:34.040]  叫主內的弟兄姊妹
[00:26:34.040 --> 00:26:37.040]  能夠行得對 行得準
[00:26:37.040 --> 00:26:38.040]  還有一個
[00:26:38.040 --> 00:26:40.040]  我今早在這裡再傳一次
[00:26:40.040 --> 00:26:42.040]  整個訊息的時候
[00:26:42.040 --> 00:26:45.040]  還有一個是必須要學的
[00:26:45.040 --> 00:26:49.040]  就是我們要認清自己的形勢
[00:26:49.040 --> 00:26:52.040]  要認清楚自己處於一個什麼樣的形勢
[00:26:52.040 --> 00:26:56.040]  因為我發覺在做關懷的過程
[00:26:56.040 --> 00:27:00.040]  如果當事人
[00:27:00.040 --> 00:27:04.040]  他不知道自己究竟是一個什麼樣的狀況
[00:27:04.040 --> 00:27:06.040]  通常就會出錯招
[00:27:06.040 --> 00:27:08.040]  還有做錯決定
[00:27:08.040 --> 00:27:12.040]  就會令到情況非常複雜
[00:27:12.040 --> 00:27:17.040]  你說病了 局中人怎會知道形勢
[00:27:17.040 --> 00:27:21.040]  當然在你健康活潑的時候
[00:27:21.040 --> 00:27:24.040]  要吸收更多資訊
[00:27:24.040 --> 00:27:27.040]  第二就是用尋求上帝的心
[00:27:27.040 --> 00:27:29.040]  有一個分辨的能力
[00:27:29.040 --> 00:27:35.040]  第三就是要學習怎樣去掌握
[00:27:35.040 --> 00:27:38.040]  懂得聽清楚和去問
[00:27:38.040 --> 00:27:39.040]  你可能會說
[00:27:39.040 --> 00:27:43.040]  Anna你在教這些其實有很多要求
[00:27:43.040 --> 00:27:45.040]  我自己真的這樣看
[00:27:45.040 --> 00:27:48.040]  上帝讓我們遇到的事情
[00:27:48.040 --> 00:27:52.040]  他會真的先叫我們得益
[00:27:52.040 --> 00:27:54.040]  我在癌症關懷裡面
[00:27:54.040 --> 00:27:57.040]  我聽過很多弟兄姊妹說
[00:27:57.040 --> 00:28:00.040]  因著病患認識了很多東西
[00:28:00.040 --> 00:28:02.040]  連我也是
[00:28:02.040 --> 00:28:05.040]  我在癌症關懷的工作裡面
[00:28:05.040 --> 00:28:08.040]  因為要和你們安排一些專題
[00:28:08.040 --> 00:28:11.040]  又要聽童工講聖經訊息
[00:28:11.040 --> 00:28:14.040]  我其實學會了很多東西
[00:28:14.040 --> 00:28:17.040]  很多的醫療知識
[00:28:17.040 --> 00:28:19.040]  一些常識
[00:28:19.040 --> 00:28:23.040]  一些應該要知道的身體狀況
[00:28:23.040 --> 00:28:24.040]  還有各樣的東西
[00:28:24.040 --> 00:28:29.040]  食療 情緒 靈性各樣的東西
[00:28:29.040 --> 00:28:32.040]  其實都是很多的輸入幫助到
[00:28:32.040 --> 00:28:33.040]  所以耶穌說
[00:28:33.040 --> 00:28:35.040]  祂來是叫人得生命
[00:28:35.040 --> 00:28:38.040]  而且得的更豐盛
[00:28:38.040 --> 00:28:41.040]  就是說就算在病患當中
[00:28:41.040 --> 00:28:46.040]  你都會得著豐富和充實
[00:28:46.040 --> 00:28:50.040]  所以我很希望
[00:28:50.040 --> 00:28:53.040]  這次我講了很多資料給你們知道
[00:28:53.040 --> 00:28:58.040]  但是如果你能夠消化應用的話
[00:28:58.040 --> 00:28:59.040]  你必然知道
[00:28:59.040 --> 00:29:01.040]  這些聖經的教導
[00:29:01.040 --> 00:29:06.040]  都是很能夠幫我們面對艱難考驗的
[00:29:06.040 --> 00:29:09.040]  我很希望我們這個群體
[00:29:09.040 --> 00:29:12.040]  在艱難考驗裡面
[00:29:12.040 --> 00:29:15.040]  能夠因著經歷上帝的帶領
[00:29:15.040 --> 00:29:18.040]  我們能夠示範給身邊的人看
[00:29:18.040 --> 00:29:20.040]  原來在病患中
[00:29:20.040 --> 00:29:23.040]  只要有著耶穌
[00:29:23.040 --> 00:29:25.040]  只要能夠信
[00:29:25.040 --> 00:29:30.040]  都是能夠有不一樣的情況
[00:29:30.040 --> 00:29:32.040]  可以歸榮廟給上帝
[00:29:32.040 --> 00:29:35.040]  也給我們有能力繼續向前行
[00:29:35.040 --> 00:29:38.040]  我們一起同心低頭祈禱
[00:29:38.040 --> 00:29:39.040]  親愛的天父
[00:29:39.040 --> 00:29:42.040]  我們傳著很感恩的心來到你面前
[00:29:42.040 --> 00:29:44.040]  因為你的心意
[00:29:44.040 --> 00:29:47.040]  是向我們明明的啟示
[00:29:47.040 --> 00:29:49.040]  你要我們知道的事情
[00:29:49.040 --> 00:29:51.040]  你都留下在聖經
[00:29:51.040 --> 00:29:54.040]  讓我們能夠知所更隨
[00:29:54.040 --> 00:29:56.040]  我們很理解
[00:29:56.040 --> 00:30:00.040]  人生裡面必然會遇著艱難考驗
[00:30:00.040 --> 00:30:02.040]  甚至病患
[00:30:02.040 --> 00:30:05.040]  但是原來聖經常常呼籲
[00:30:05.040 --> 00:30:07.040]  我們要在患難中
[00:30:07.040 --> 00:30:09.040]  去大大喜樂
[00:30:09.040 --> 00:30:11.040]  原來是有原因的
[00:30:11.040 --> 00:30:13.040]  因為當心態正確
[00:30:13.040 --> 00:30:18.040]  就能夠帶我們向著一個正面的方向
[00:30:18.040 --> 00:30:20.040]  可以從你的道德恩助
[00:30:20.040 --> 00:30:21.040]  所以天父
[00:30:21.040 --> 00:30:24.040]  你用我們所看過的經文
[00:30:24.040 --> 00:30:26.040]  你繼續對我們說話
[00:30:26.040 --> 00:30:31.040]  讓我們能夠對你的心腸多一點了解
[00:30:31.040 --> 00:30:33.040]  也更加知道
[00:30:33.040 --> 00:30:36.040]  如何與基督一同受苦
[00:30:36.040 --> 00:30:39.040]  以至在病患考驗當中
[00:30:39.040 --> 00:30:41.040]  我們都能夠更有力
[00:30:41.040 --> 00:30:43.040]  這樣來跟隨你
[00:30:43.040 --> 00:30:45.040]  我們更加祈求上帝
[00:30:45.040 --> 00:30:49.040]  你能夠用你豐盛的恩典
[00:30:49.040 --> 00:30:53.040]  用你信實不變的愛
[00:30:53.040 --> 00:30:56.040]  來厚厚厚庇你眾兒女
[00:30:56.040 --> 00:31:01.040]  以致我們都能夠在你保護、看顧、供應下
[00:31:01.040 --> 00:31:05.040]  來活出不一樣的人生
[00:31:05.040 --> 00:31:07.040]  我們傳著感恩的心
[00:31:07.040 --> 00:31:08.040]  多謝主
[00:31:08.040 --> 00:31:09.040]  奉耶穌的名求
[00:31:09.040 --> 00:31:10.040]  阿門
