
[00:00:00.000 --> 00:00:05.000]  各位電影節目的同仁們,很高興在新的一年裏面第一次與大家聊天。
[00:18:09.000 --> 00:18:11.000]  有這些事實,
[00:18:11.000 --> 00:18:13.000]  有一個人,
[00:18:13.000 --> 00:18:15.000]  他的太太出軌,
[00:18:15.000 --> 00:18:17.000]  他的丈夫其實很好的,
[00:18:17.000 --> 00:18:19.000]  他很愛自己的妻子和孩子,
[00:18:19.000 --> 00:18:21.000]  但後來知道自己的太太,
[00:18:21.000 --> 00:18:23.000]  有第三者,
[00:18:23.000 --> 00:18:25.000]  他是一個三行工人,
[00:18:25.000 --> 00:18:27.000]  後來就用斧頭劈死了對方,
[00:18:27.000 --> 00:18:29.000]  但是很多的鄰居,
[00:18:29.000 --> 00:18:31.000]  親人都為他求情,
[00:18:31.000 --> 00:18:33.000]  說這個丈夫很好,
[00:18:33.000 --> 00:18:35.000]  我沒有說他這個
[00:18:35.000 --> 00:18:37.000]  殺害對方是正確,
[00:18:37.000 --> 00:18:39.000]  但你看到聖經就是這麼真實,
[00:18:39.000 --> 00:18:41.000]  所以聖經裡面提醒我們,
[00:18:41.000 --> 00:18:43.000]  就是要什麼呢?
[00:18:43.000 --> 00:18:45.000]  好好地教導我們兒女,
[00:18:45.000 --> 00:18:47.000]  敬畏神,這是第二方面,
[00:18:47.000 --> 00:18:49.000]  第三方面呢,
[00:18:49.000 --> 00:18:51.000]  就是真言提醒我們,
[00:18:51.000 --> 00:18:53.000]  我們如果能夠敬畏神的時候,
[00:18:53.000 --> 00:18:55.000]  我們的生活是更加和諧的,
[00:18:55.000 --> 00:18:57.000]  我們一起來再讀
[00:18:57.000 --> 00:18:59.000]  真言第十四章,
[00:18:59.000 --> 00:19:01.000]  今日經文第二十九節,
[00:19:01.000 --> 00:19:03.000]  我們一起來讀出,
[00:19:03.000 --> 00:19:09.000]  聰明的人
[00:19:09.000 --> 00:19:11.000]  不是那麼容易發脾氣的,
[00:19:11.000 --> 00:19:13.000]  那些一拍就著的人呢,
[00:19:13.000 --> 00:19:15.000]  其實是很愚忙的,
[00:19:15.000 --> 00:19:17.000]  我們再來看第十一和第十二節,
[00:19:17.000 --> 00:19:19.000]  這個也是同一段的經文,
[00:19:19.000 --> 00:19:21.000]  我們一起來讀出,
[00:19:21.000 --> 00:19:35.000]  因為王是有權力的,
[00:19:35.000 --> 00:19:37.000]  如果獅子嘯叫,
[00:19:37.000 --> 00:19:39.000]  在阿摩斯書裡面有提到這一句,
[00:19:39.000 --> 00:19:41.000]  The Roar of the Lion,
[00:19:41.000 --> 00:19:43.000]  獅子一嘯叫的時候,
[00:19:43.000 --> 00:19:45.000]  其他那些動物都害怕的,
[00:19:45.000 --> 00:19:47.000]  神來到嘯叫的時候,
[00:19:47.000 --> 00:19:49.000]  發出他的怒嘯,
[00:19:49.000 --> 00:19:51.000]  我們個個都應該面對很大的審判,
[00:19:51.000 --> 00:19:53.000]  所以我們更加要嚴謹,
[00:19:53.000 --> 00:19:55.000]  特別講到我們是要有那個
[00:19:55.000 --> 00:19:57.000]  溫柔的心,
[00:19:57.000 --> 00:19:59.000]  不要那麼隨便發怒,
[00:19:59.000 --> 00:20:01.000]  那時候呢,如果我隨便發怒的時候,
[00:20:01.000 --> 00:20:03.000]  就會帶來一些問題,
[00:20:03.000 --> 00:20:05.000]  我們一起來讀
[00:20:05.000 --> 00:20:07.000]  真言第十二章,第十八節,
[00:20:07.000 --> 00:20:09.000]  我們一起來讀出,
[00:20:11.000 --> 00:20:13.000]  如果我們講話太隨便,
[00:20:13.000 --> 00:20:15.000]  有時候就會
[00:20:15.000 --> 00:20:17.000]  令到那些人
[00:20:17.000 --> 00:20:19.000]  有不開心的反應,
[00:20:19.000 --> 00:20:21.000]  當年一對父子,
[00:20:21.000 --> 00:20:23.000]  爸爸叫他去交電費,
[00:20:23.000 --> 00:20:25.000]  誰知道他搞錯了,
[00:20:25.000 --> 00:20:27.000]  我經常都搞錯這些事情,
[00:20:27.000 --> 00:20:29.000]  那時候呢,
[00:20:29.000 --> 00:20:31.000]  那個爸爸說,死蠢,沒有用的,
[00:20:31.000 --> 00:20:33.000]  那個兒子聽見很生氣,
[00:20:33.000 --> 00:20:35.000]  拿刀劈,不要學了,
[00:20:35.000 --> 00:20:37.000]  拿刀去劈,
[00:20:37.000 --> 00:20:39.000]  那時候呢,
[00:20:39.000 --> 00:20:41.000]  那個爸爸說,死蠢,沒有用的,
[00:20:41.000 --> 00:20:43.000]  拿刀劈,不要學了,
[00:20:43.000 --> 00:20:45.000]  拿刀去劈他爸爸,
[00:20:45.000 --> 00:20:47.000]  這些其實是積怨,
[00:20:47.000 --> 00:20:49.000]  有時候一言可以輕幫,
[00:20:49.000 --> 00:20:51.000]  一言可以喪幫,
[00:20:51.000 --> 00:20:53.000]  所以我們要很小心,
[00:20:53.000 --> 00:20:55.000]  現在你想想,特別香港,
[00:20:55.000 --> 00:20:57.000]  我們看很多新聞,
[00:20:57.000 --> 00:20:59.000]  在地鐵,在公共場所,
[00:20:59.000 --> 00:21:01.000]  經常有些人來打架,
[00:21:01.000 --> 00:21:03.000]  當然他們內裡有很多的
[00:21:03.000 --> 00:21:05.000]  不安和煩躁,
[00:21:05.000 --> 00:21:07.000]  但有時候一句話就會令到對方很生氣,
[00:21:07.000 --> 00:21:09.000]  那我就回應,
[00:21:09.000 --> 00:21:11.000]  譬如,當年呢,
[00:21:11.000 --> 00:21:13.000]  我太太和我女兒聊天,
[00:21:13.000 --> 00:21:15.000]  她說,你爸爸很壞,
[00:21:15.000 --> 00:21:17.000]  口甜舌滑,
[00:21:17.000 --> 00:21:19.000]  我被他騙了,
[00:21:19.000 --> 00:21:21.000]  那你聽到你應該會有什麼反應?
[00:21:21.000 --> 00:21:23.000]  特別做丈夫那些,
[00:21:23.000 --> 00:21:27.000]  我就和我女兒說,
[00:21:27.000 --> 00:21:29.000]  女兒,我騙了你媽媽,
[00:21:29.000 --> 00:21:31.000]  不過現在你看到,
[00:21:31.000 --> 00:21:33.000]  說謊是不會有好後果的,
[00:21:33.000 --> 00:21:35.000]  你始終是會受苦的,
[00:21:35.000 --> 00:21:37.000]  我沒有直接去回應我太太,
[00:21:37.000 --> 00:21:39.000]  但我就和我女兒這樣說,
[00:21:39.000 --> 00:21:41.000]  那我太太又不知道
[00:21:41.000 --> 00:21:43.000]  可以再說些什麼,
[00:21:43.000 --> 00:21:45.000]  當然有時候我們要有智慧,
[00:21:45.000 --> 00:21:47.000]  不要隨便惹怒兒女的怒氣,
[00:21:47.000 --> 00:21:49.000]  《聖經》裡面是這樣說的,
[00:21:49.000 --> 00:21:51.000]  我們一起看,
[00:21:51.000 --> 00:21:53.000]  做父母那些,
[00:21:53.000 --> 00:21:55.000]  做兒女那些,未結婚那些,
[00:21:55.000 --> 00:21:57.000]  你們大聲地讀好不好,
[00:21:57.000 --> 00:21:59.000]  特別你爸爸媽媽在這裡,
[00:21:59.000 --> 00:22:01.000]  我們大聲地讀,
[00:22:01.000 --> 00:22:03.000]  《哥羅西書》第三章第21節,
[00:22:05.000 --> 00:22:07.000]  《哥羅西書》第三章第21節,
[00:22:07.000 --> 00:22:09.000]  《哥羅西書》第三章第21節,
[00:22:09.000 --> 00:22:11.000]  《哥羅西書》第三章第21節,
[00:22:11.000 --> 00:22:13.000]  《哥羅西書》第三章第21節,
[00:22:13.000 --> 00:22:15.000]  《哥羅西書》第三章第21節,
[00:22:15.000 --> 00:22:17.000]  《哥羅西書》第三章第21節,
[00:22:17.000 --> 00:22:19.000]  《哥羅西書》第三章第21節,
[00:22:19.000 --> 00:22:21.000]  《哥羅西書》第三章第21節,
[00:22:21.000 --> 00:22:23.000]  《哥羅西書》第三章第21節,
[00:22:23.000 --> 00:22:25.000]  《哥羅西書》第三章第21節,
[00:22:25.000 --> 00:22:27.000]  《哥羅西書》第三章第21節,
[00:22:27.000 --> 00:22:29.000]  《哥羅西書》第三章第21節,
[00:22:29.000 --> 00:22:31.000]  《哥羅西書》第三章第21節,
[00:22:31.000 --> 00:22:33.000]  《哥羅西書》第三章第21節,
[00:22:33.000 --> 00:22:35.000]  《哥羅西書》第三章第21節,
[00:22:35.000 --> 00:22:37.000]  《哥羅西書》第三章第21節,
[00:22:37.000 --> 00:22:39.000]  《哥羅西書》第三章第21節,
[00:22:39.000 --> 00:22:41.000]  《哥羅西書》第三章第21節,
[00:22:41.000 --> 00:22:43.000]  《哥羅西書》第三章第21節,
[00:22:43.000 --> 00:22:45.000]  《哥羅西書》第三章第21節,
[00:22:45.000 --> 00:22:47.000]  《哥羅西書》第三章第21節,
[00:22:47.000 --> 00:22:49.000]  《哥羅西書》第三章第21節,
[00:22:49.000 --> 00:22:51.000]  《哥羅西書》第三章第21節,
[00:22:51.000 --> 00:22:53.000]  《哥羅西書》第三章第21節,
[00:22:53.000 --> 00:22:55.000]  《哥羅西書》第三章第21節,
[00:22:55.000 --> 00:22:57.000]  《哥羅西書》第三章第21節,
[00:22:57.000 --> 00:22:59.000]  《哥羅西書》第三章第21節,
[00:22:59.000 --> 00:23:01.000]  《哥羅西書》第三章第21節,
[00:23:01.000 --> 00:23:03.000]  《哥羅西書》第三章第21節,
[00:23:03.000 --> 00:23:05.000]  《哥羅西書》第三章第21節,
[00:23:05.000 --> 00:23:07.000]  《哥羅西書》第三章第21節,
[00:23:07.000 --> 00:23:09.000]  《哥羅西書》第三章第21節,
[00:23:09.000 --> 00:23:11.000]  《哥羅西書》第三章第21節,
[00:23:11.000 --> 00:23:13.000]  《哥羅西書》第三章第21節,
[00:23:13.000 --> 00:23:15.000]  《哥羅西書》第三章第21節,
[00:23:15.000 --> 00:23:17.000]  《哥羅西書》第三章第21節,
[00:23:17.000 --> 00:23:19.000]  《哥羅西書》第三章第21節,
[00:23:19.000 --> 00:23:21.000]  《哥羅西書》第三章第21節,
[00:23:21.000 --> 00:23:23.000]  《哥羅西書》第三章第21節,
[00:23:23.000 --> 00:23:25.000]  《哥羅西書》第三章第21節,
[00:23:25.000 --> 00:23:27.000]  《哥羅西書》第三章第21節,
[00:23:27.000 --> 00:23:29.000]  《哥羅西書》第三章第21節,
[00:23:29.000 --> 00:23:31.000]  《哥羅西書》第三章第21節,
[00:23:31.000 --> 00:23:33.000]  《哥羅西書》第三章第21節,
[00:23:33.000 --> 00:23:35.000]  《哥羅西書》第三章第21節,
[00:23:35.000 --> 00:23:37.000]  《哥羅西書》第三章第21節,
[00:23:37.000 --> 00:23:39.000]  《哥羅西書》第三章第21節,
[00:23:39.000 --> 00:23:41.000]  《哥羅西書》第三章第21節,
[00:23:41.000 --> 00:23:43.000]  《哥羅西書》第三章第21節,
[00:23:43.000 --> 00:23:45.000]  《哥羅西書》第三章第21節,
[00:23:45.000 --> 00:23:47.000]  《哥羅西書》第三章第21節,
[00:23:47.000 --> 00:23:49.000]  《哥羅西書》第三章第21節,
[00:23:49.000 --> 00:23:51.000]  《哥羅西書》第三章第21節,
[00:23:51.000 --> 00:23:53.000]  《哥羅西書》第三章第21節,
[00:23:53.000 --> 00:23:55.000]  《哥羅西書》第三章第21節,
[00:23:55.000 --> 00:23:57.000]  《哥羅西書》第三章第21節,
[00:23:57.000 --> 00:23:59.000]  《哥羅西書》第三章第21節,
[00:23:59.000 --> 00:24:01.000]  《哥羅西書》第三章第21節,
[00:24:01.000 --> 00:24:03.000]  《哥羅西書》第三章第21節,
[00:24:03.000 --> 00:24:05.000]  《哥羅西書》第三章第21節,
[00:24:05.000 --> 00:24:07.000]  《哥羅西書》第三章第21節,
[00:24:07.000 --> 00:24:09.000]  《哥羅西書》第三章第21節,
[00:24:09.000 --> 00:24:11.000]  《哥羅西書》第三章第21節,
[00:24:11.000 --> 00:24:13.000]  《哥羅西書》第三章第21節,
[00:24:13.000 --> 00:24:15.000]  《哥羅西書》第21節,
[00:24:15.000 --> 00:24:17.000]  《哥羅西書》第三章第21節,
[00:24:17.000 --> 00:24:19.000]  《哥羅西書》第三章第21節,
[00:24:19.000 --> 00:24:21.000]  《哥羅西書》第三章第21節,
[00:24:21.000 --> 00:24:23.000]  《哥羅西書》第三章第21節,
[00:24:23.000 --> 00:24:25.000]  《哥羅西書》第三章第21節,
[00:24:25.000 --> 00:24:27.000]  《哥羅西書》第三章第21節,
[00:24:27.000 --> 00:24:29.000]  《哥羅西書》第三章第21節,
[00:24:29.000 --> 00:24:31.000]  《哥羅西書》第三章第21節,
[00:24:31.000 --> 00:24:33.000]  《哥羅西書》第三章第21節,
[00:24:33.000 --> 00:24:35.000]  《哥羅西書》第三章第21節,
[00:24:35.000 --> 00:24:37.000]  《哥羅西書》第三章第21節,
[00:24:37.000 --> 00:24:39.000]  《哥羅西書》第三章第21節,
[00:24:39.000 --> 00:24:41.000]  《哥羅西書》第三章第21節,
[00:24:41.000 --> 00:24:43.000]  《哥羅西書》第三章第21節,
[00:24:43.000 --> 00:24:45.000]  《哥羅西書》第三章第21節,
[00:24:45.000 --> 00:24:47.000]  《哥羅西書》第三章第21節,
[00:24:47.000 --> 00:24:49.000]  《哥羅西書》第三章第21節,
[00:24:49.000 --> 00:24:51.000]  《哥羅西書》第三章第21節,
[00:24:51.000 --> 00:24:55.000]  《哥羅西書》第三章第21節,
[00:24:55.000 --> 00:24:57.000]  《哥羅西書》第三章第21節,
[00:24:57.000 --> 00:24:59.000]  《哥羅西書》第三章第21節,
[00:24:59.000 --> 00:25:01.000]  《哥羅西書》第三章第21節,
[00:25:01.000 --> 00:25:03.000]  《哥羅西書》第三章第21節,
[00:25:03.000 --> 00:25:05.000]  《哥羅西書》第三章第21節,
[00:25:05.000 --> 00:25:07.000]  《哥羅西書》第三章第21節,
[00:25:07.000 --> 00:25:09.000]  《哥羅西書》第三章第21節,
[00:25:09.000 --> 00:25:11.000]  《哥羅西書》第三章第21節,
[00:25:11.000 --> 00:25:13.000]  《哥羅西書》第三章第21節,
[00:25:13.000 --> 00:25:15.000]  《哥羅西書》第三章第21節,
[00:25:15.000 --> 00:25:17.000]  《哥羅西書》第三章第21節,
[00:25:17.000 --> 00:25:19.000]  《哥羅西書》第三章第21節,
[00:25:19.000 --> 00:25:21.000]  《哥羅西書》第三章第21節,
[00:25:21.000 --> 00:25:23.000]  《哥羅西書》第三章第21節,
[00:25:23.000 --> 00:25:25.000]  《哥羅西書》第三章第21節,
[00:25:25.000 --> 00:25:27.000]  《哥羅西書》第三章第21節,
[00:25:27.000 --> 00:25:29.000]  《哥羅西書》第三章第21節,
[00:25:29.000 --> 00:25:31.000]  《哥羅西書》第三章第21節,
[00:25:31.000 --> 00:25:33.000]  《哥羅西書》第三章第21節,
[00:25:33.000 --> 00:25:35.000]  《哥羅西書》第三章第21節,
[00:25:35.000 --> 00:25:37.000]  《哥羅西書》第三章第21節,
[00:25:37.000 --> 00:25:39.000]  《哥羅西書》第三章第21節,
[00:25:39.000 --> 00:25:41.000]  《哥羅西書》第三章第21節,
[00:25:41.000 --> 00:25:43.000]  《哥羅西書》第三章第21節,
[00:25:43.000 --> 00:25:45.000]  《哥羅西書》第三章第21節,
[00:25:45.000 --> 00:25:49.000]  《哥羅西書》第三章第21節,
[00:25:49.000 --> 00:25:51.000]  《哥羅西書》第三章第21節,
[00:25:51.000 --> 00:25:53.000]  《哥羅西書》第三章第21節,
[00:25:53.000 --> 00:25:55.000]  《哥羅西書》第三章第21節,
[00:25:55.000 --> 00:25:57.000]  《哥羅西書》第三章第21節,
[00:25:57.000 --> 00:25:59.000]  《哥羅西書》第三章第21節,
[00:25:59.000 --> 00:26:01.000]  《哥羅西書》第三章第21節,
[00:26:01.000 --> 00:26:03.000]  《哥羅西書》第三章第21節,
[00:26:03.000 --> 00:26:05.000]  《哥羅西書》第三章第21節,
[00:26:05.000 --> 00:26:07.000]  《哥羅西書》第三章第21節,
[00:26:07.000 --> 00:26:09.000]  《哥羅西書》第三章第21節,
[00:26:09.000 --> 00:26:11.000]  《哥羅西書》第三章第21節,
[00:26:11.000 --> 00:26:13.000]  《哥羅西書》第三章第21節,
[00:26:13.000 --> 00:26:15.000]  《哥羅西書》第三章第21節,
[00:26:15.000 --> 00:26:17.000]  《哥羅西書》第三章第21節,
[00:26:17.000 --> 00:26:19.000]  《哥羅西書》第三章第21節,
[00:26:19.000 --> 00:26:21.000]  《哥羅西書》第三章第21節,
[00:26:21.000 --> 00:26:23.000]  《哥羅西書》第三章第21節,
[00:26:23.000 --> 00:26:25.000]  《哥羅西書》第三章第21節,
[00:26:25.000 --> 00:26:27.000]  《哥羅西書》第三章第21節,
[00:26:27.000 --> 00:26:29.000]  《哥羅西書》第三章第21節,
[00:26:29.000 --> 00:26:31.000]  《哥羅西書》第三章第21節,
[00:26:31.000 --> 00:26:33.000]  《哥羅西書》第三章第21節,
[00:26:33.000 --> 00:26:35.000]  《哥羅西書》第三章第21節,
[00:26:35.000 --> 00:26:37.000]  《哥羅西書》第三章第21節,
[00:26:37.000 --> 00:26:39.000]  《哥羅西書》第三章第21節,
[00:26:39.000 --> 00:26:43.000]  《哥羅西書》第三章第21節,
[00:26:43.000 --> 00:26:45.000]  《哥羅西書》第三章第21節,
[00:26:45.000 --> 00:26:47.000]  《哥羅西書》第三章第21節,
[00:26:47.000 --> 00:26:49.000]  《哥羅西書》第三章第21節,
[00:26:49.000 --> 00:26:51.000]  《哥羅西書》第三章第21節,
[00:26:51.000 --> 00:26:53.000]  《哥羅西書》第三章第21節,
[00:26:53.000 --> 00:26:55.000]  《哥羅西書》第三章第21節,
[00:26:55.000 --> 00:26:57.000]  《哥羅西書》第三章第21節,
[00:26:57.000 --> 00:26:59.000]  《哥羅西書》第三章第21節,
[00:26:59.000 --> 00:27:01.000]  《哥羅西書》第三章第21節,
[00:27:01.000 --> 00:27:03.000]  《哥羅西書》第三章第21節,
[00:27:03.000 --> 00:27:05.000]  《哥羅西書》第三章第21節,
[00:27:05.000 --> 00:27:07.000]  《哥羅西書》第三章第21節,
[00:27:07.000 --> 00:27:09.000]  《哥羅西書》第三章第21節,
[00:27:37.000 --> 00:27:39.000]  《哥羅西書》第三章第21節,
[00:27:39.000 --> 00:27:41.000]  《哥羅西書》第三章第21節,
[00:27:41.000 --> 00:27:43.000]  《哥羅西書》第三章第21節,
[00:27:43.000 --> 00:27:45.000]  《哥羅西書》第三章第21節,
[00:27:45.000 --> 00:27:47.000]  《哥羅西書》第三章第21節,
[00:27:47.000 --> 00:27:49.000]  《哥羅西書》第三章第21節,
[00:27:49.000 --> 00:27:51.000]  《哥羅西書》第三章第21節,
[00:27:51.000 --> 00:27:53.000]  《哥羅西書》第三章第21節,
[00:27:53.000 --> 00:27:55.000]  《哥羅西書》第三章第21節,
[00:27:55.000 --> 00:27:57.000]  《哥羅西書》第三章第21節,
[00:27:57.000 --> 00:27:59.000]  《哥羅西書》第三章第21節,
[00:27:59.000 --> 00:28:01.000]  《哥羅西書》第三章第21節,
[00:28:01.000 --> 00:28:03.000]  《哥羅西書》第三章第21節,
[00:28:03.000 --> 00:28:07.000]  《哥羅西書》第三章第21節,
[00:28:33.000 --> 00:28:35.000]  《哥羅西書》第三章第21節,
[00:28:35.000 --> 00:28:37.000]  《哥羅西書》第三章第21節,
[00:28:37.000 --> 00:28:39.000]  《哥羅西書》第三章第21節,
[00:28:39.000 --> 00:28:41.000]  《哥羅西書》第三章第21節,
[00:28:41.000 --> 00:28:43.000]  《哥羅西書》第三章第21節,
[00:28:43.000 --> 00:28:45.000]  《哥羅西書》第三章第21節,
[00:28:45.000 --> 00:28:47.000]  《哥羅西書》第三章第21節,
[00:28:47.000 --> 00:28:49.000]  《哥羅西書》第三章第21節,
[00:28:49.000 --> 00:28:51.000]  《哥羅西書》第三章第21節,
[00:28:51.000 --> 00:28:53.000]  《哥羅西書》第三章第21節,
[00:28:53.000 --> 00:28:55.000]  《哥羅西書》第三章第21節,
[00:28:55.000 --> 00:28:57.000]  《哥羅西書》第三章第21節,
[00:28:57.000 --> 00:28:59.000]  《哥羅西書》第三章第21節,
[00:28:59.000 --> 00:29:03.000]  《哥羅西書》第三章第21節,
[00:29:29.000 --> 00:29:43.000]  我們一起讀,
[00:29:43.000 --> 00:29:43.000]  我們一起讀,
[00:29:43.000 --> 00:29:45.000]  我們一起讀,
[00:29:45.000 --> 00:29:45.000]  我們一起讀,
[00:29:45.000 --> 00:30:05.000]  我們一起讀,
[00:30:05.000 --> 00:30:25.000]  我們一起讀,
[00:30:35.000 --> 00:30:45.000]  我們一起讀,
[00:31:05.000 --> 00:31:15.000]  我們一起讀,
[00:31:15.000 --> 00:31:25.000]  我們一起讀,
[00:31:25.000 --> 00:31:35.000]  我們一起讀,
[00:31:35.000 --> 00:31:55.000]  我們一起讀,
[00:31:55.000 --> 00:32:05.000]  我們一起讀,
[00:32:25.000 --> 00:32:35.000]  我們一起讀,
[00:32:35.000 --> 00:32:45.000]  我們一起讀,
[00:32:45.000 --> 00:32:59.000]  我們一起讀,
[00:32:59.000 --> 00:33:27.000]  我們一起讀,
[00:33:27.000 --> 00:33:37.000]  我們一起讀,
[00:33:57.000 --> 00:34:09.000]  我們一起讀,
[00:34:27.000 --> 00:34:37.000]  我們一起讀,
[00:34:37.000 --> 00:34:47.000]  我們一起讀,
[00:34:47.000 --> 00:34:57.000]  我們一起讀,
[00:34:57.000 --> 00:35:07.000]  我們一起讀,
[00:35:07.000 --> 00:35:17.000]  我們一起讀,
[00:35:17.000 --> 00:35:27.000]  我們一起讀,
[00:35:27.000 --> 00:35:37.000]  我們一起讀,
[00:35:57.000 --> 00:36:07.000]  我們一起讀,
[00:36:07.000 --> 00:36:17.000]  我們一起讀,
[00:36:17.000 --> 00:36:27.000]  我們一起讀,
[00:36:47.000 --> 00:36:53.000]  我們一起讀,
[00:36:53.000 --> 00:36:59.000]  我們一起讀,
[00:36:59.000 --> 00:37:07.000]  我們一起讀,
[00:37:07.000 --> 00:37:13.000]  我們一起讀,
