
[00:00:00.000 --> 00:00:11.000]  在未開始講到之前,我想和大家分享一下我之前在讀書時經驗過的兩個實驗。
[00:21:49.000 --> 00:21:52.000]  最後我們看第十四至第十六節,
[00:21:52.000 --> 00:21:54.000]  請大家再一次幫我讀,
[00:21:54.000 --> 00:21:56.000]  十四至第十六節,
[00:21:56.000 --> 00:22:23.000]  (念經)
[00:22:23.000 --> 00:22:27.000]  這裡保羅提到有兩種人,
[00:22:27.000 --> 00:22:30.000]  一種是屬血器的人,
[00:22:30.000 --> 00:22:33.000]  他們是一些不接受神的靈的事的人,
[00:22:33.000 --> 00:22:36.000]  另一種就是我剛才提到的屬靈人,
[00:22:36.000 --> 00:22:38.000]  他們厲害了,
[00:22:38.000 --> 00:22:40.000]  他們可以寒頭晚時,
[00:22:40.000 --> 00:22:44.000]  究竟什麼是屬血器的人呢?
[00:22:44.000 --> 00:22:46.000]  我看過一些英文的翻譯,
[00:22:46.000 --> 00:22:49.000]  他們是Natural Man,
[00:22:49.000 --> 00:22:52.000]  或者是Unbelievers,
[00:22:52.000 --> 00:22:55.000]  所以屬血器的人的意思就是
[00:22:55.000 --> 00:22:58.000]  一些屬這個世代的自然人,
[00:22:58.000 --> 00:23:03.000]  他們受到現在這個世代的理性智慧的影響,
[00:23:03.000 --> 00:23:06.000]  所以他們沒辦法明白,
[00:23:06.000 --> 00:23:10.000]  領略得到神這個匪夷所思的救恩,
[00:23:10.000 --> 00:23:14.000]  所以他們就是那些不信的人。
[00:23:14.000 --> 00:23:17.000]  而屬靈的人又是什麼人呢?
[00:23:17.000 --> 00:23:19.000]  他們就是那一群有信心,
[00:23:19.000 --> 00:23:21.000]  又願意藉著聖靈,
[00:23:21.000 --> 00:23:29.000]  能夠看到一些超越他們自己從外表、表面判斷的人。
[00:23:29.000 --> 00:23:32.000]  其實從歷史的裏面,
[00:23:32.000 --> 00:23:34.000]  從聖經的裏面,
[00:23:34.000 --> 00:23:37.000]  或者甚至從我們個人的經歷的裏面,
[00:23:37.000 --> 00:23:39.000]  我們都可能會發現,
[00:23:39.000 --> 00:23:42.000]  曾經看過神在人的經歷裏面,
[00:23:42.000 --> 00:23:47.000]  有不少我們不可能接受,
[00:23:47.000 --> 00:23:50.000]  或者所謂的匪夷所思的事情。
[00:23:50.000 --> 00:23:52.000]  舉些例子,
[00:23:52.000 --> 00:23:55.000]  譬如說以色列的復國,
[00:23:55.000 --> 00:23:59.000]  其實都是一件頗匪夷所思的事實。
[00:23:59.000 --> 00:24:03.000]  當以色列亡國之後千多年,
[00:24:03.000 --> 00:24:08.000]  那群猶太人被迫分散到世界各地,
[00:24:08.000 --> 00:24:10.000]  不單止被人欺凌,
[00:24:10.000 --> 00:24:15.000]  當年希特勒屠殺了有六百多萬猶太人,
[00:24:15.000 --> 00:24:20.000]  但到最後他們竟然可以奇蹟地復國,
[00:24:20.000 --> 00:24:22.000]  是否很匪夷所思?
[00:24:22.000 --> 00:24:26.000]  又好像作者保羅,
[00:24:26.000 --> 00:24:30.000]  其實他的經歷都是很不可思議的,
[00:24:30.000 --> 00:24:35.000]  原本保羅按著世間人的智慧,
[00:24:35.000 --> 00:24:38.000]  他否定了耶穌是來錯的,
[00:24:38.000 --> 00:24:40.000]  他不單止否定耶穌,
[00:24:40.000 --> 00:24:42.000]  他還有行動,
[00:24:42.000 --> 00:24:47.000]  他迫害殺害那些跟隨耶穌的基督徒,
[00:24:47.000 --> 00:24:49.000]  但神竟然選擇了他,
[00:24:49.000 --> 00:24:52.000]  選擇了他成為神的見證,
[00:24:52.000 --> 00:24:56.000]  要他向那些愛邦人傳講福音,
[00:24:56.000 --> 00:25:00.000]  一個原本迫害基督徒的人,
[00:25:00.000 --> 00:25:04.000]  現在竟然可以成為愛邦人的使徒,
[00:25:04.000 --> 00:25:06.000]  是否很出人意表?
[00:25:06.000 --> 00:25:10.000]  是否很匪夷所思?
[00:25:10.000 --> 00:25:12.000]  不要說得那麼遠,
[00:25:12.000 --> 00:25:14.000]  拉近一點,
[00:25:14.000 --> 00:25:16.000]  不如說說我們教會,
[00:25:16.000 --> 00:25:21.000]  當我們回顧我們窩福堂40年的歷史,
[00:25:21.000 --> 00:25:23.000]  其實當你看回,
[00:25:23.000 --> 00:25:28.000]  你都可能找到一些你覺得匪夷所思,
[00:25:28.000 --> 00:25:30.000]  很難以置信的事,
[00:25:30.000 --> 00:25:33.000]  我想就算蘇牧師在這裡,
[00:25:33.000 --> 00:25:37.000]  他都絕對不能預計現在的窩福,
[00:25:37.000 --> 00:25:41.000]  會發展到這樣的地步,
[00:25:41.000 --> 00:25:43.000]  我們作一點回顧,
[00:25:43.000 --> 00:25:44.000]  不要那麼久,
[00:25:44.000 --> 00:25:46.000]  40年講很長,
[00:25:46.000 --> 00:25:52.000]  窩福堂由一位外籍宣教士嘉利遜牧師,
[00:25:52.000 --> 00:25:55.000]  他來到這個地區,
[00:25:55.000 --> 00:25:57.000]  開了一個茶經班,
[00:25:57.000 --> 00:25:58.000]  開始聚會,
[00:25:58.000 --> 00:26:00.000]  然後他退休,
[00:26:00.000 --> 00:26:02.000]  然後蘇牧師就回來,
[00:26:02.000 --> 00:26:06.000]  去做我們窩福堂第一位堂主任,
[00:26:06.000 --> 00:26:08.000]  幾年的裡面,
[00:26:08.000 --> 00:26:12.000]  人數一路一路的增加,
[00:26:12.000 --> 00:26:15.000]  然後就有分堂的出現,
[00:26:15.000 --> 00:26:17.000]  新福堂,
[00:26:17.000 --> 00:26:19.000]  廣福堂,
[00:26:19.000 --> 00:26:20.000]  恩福堂,
[00:26:20.000 --> 00:26:21.000]  不數了,
[00:26:21.000 --> 00:26:23.000]  其實還有很多的,
[00:26:23.000 --> 00:26:28.000]  窩福堂由借呂青年會YWCA開始聚會,
[00:26:28.000 --> 00:26:29.000]  去到現在,
[00:26:29.000 --> 00:26:31.000]  大家坐的這個地方,
[00:26:31.000 --> 00:26:33.000]  是我們的物業,
[00:26:33.000 --> 00:26:36.000]  教會由原本一間的堂會,
[00:26:36.000 --> 00:26:41.000]  去到現在我們席了有11間的分堂,
[00:26:41.000 --> 00:26:44.000]  當初我們的聚會人數,
[00:26:44.000 --> 00:26:45.000]  我不知道你知不知道,
[00:26:45.000 --> 00:26:47.000]  初初的時候是幾十人,
[00:26:47.000 --> 00:26:48.000]  去到現在,
[00:26:48.000 --> 00:26:51.000]  你每個禮拜揭開一個程序表內頁,
[00:26:51.000 --> 00:26:54.000]  你數一數過千人的聚會,
[00:26:54.000 --> 00:26:57.000]  我不知道你怎麼想,
[00:26:57.000 --> 00:27:01.000]  會不會是我們人可以去計劃得出來的東西,
[00:27:01.000 --> 00:27:06.000]  會不會是我們想像都想像不到的事情,
[00:27:06.000 --> 00:27:11.000]  從我們肯去回顧去數算這些歷史的時候,
[00:27:11.000 --> 00:27:14.000]  起碼我會體會到,
[00:27:14.000 --> 00:27:16.000]  神給我藉著這樣看,
[00:27:16.000 --> 00:27:19.000]  其實神的恩典是很多的,
[00:27:19.000 --> 00:27:23.000]  神的恩典是多而又多,
[00:27:23.000 --> 00:27:27.000]  我相信這一切都不是偶然的,
[00:27:27.000 --> 00:27:30.000]  教會在世其實有什麼照明,
[00:27:30.000 --> 00:27:35.000]  神對我們這間教會窩福堂有什麼照明,
[00:27:35.000 --> 00:27:38.000]  我深信為主作見證,
[00:27:38.000 --> 00:27:39.000]  傳揚福音,
[00:27:39.000 --> 00:27:43.000]  叫更加多人可以認識到耶穌,
[00:27:43.000 --> 00:27:47.000]  一定是其中一個上帝想我們做的事情,
[00:27:47.000 --> 00:27:49.000]  因為這個從聖經裡,
[00:27:49.000 --> 00:27:52.000]  我們老早已經知道,
[00:27:52.000 --> 00:27:55.000]  願意我們好好做一個屬靈的人,
[00:27:55.000 --> 00:27:56.000]  憑著信心,
[00:27:56.000 --> 00:27:58.000]  依靠聖靈,
[00:27:58.000 --> 00:28:01.000]  在傳福音方面好好準備自己,
[00:28:01.000 --> 00:28:06.000]  但願我們不要單單靠我們所謂人的智慧,
[00:28:06.000 --> 00:28:08.000]  只是去想想想,
[00:28:08.000 --> 00:28:10.000]  做做做,
[00:28:10.000 --> 00:28:12.000]  多些靠著聖靈,
[00:28:12.000 --> 00:28:16.000]  用神給我們的所謂信心,
[00:28:16.000 --> 00:28:19.000]  去回應神的呼召,
[00:28:19.000 --> 00:28:21.000]  在我們接下來的日子,
[00:28:21.000 --> 00:28:24.000]  多些把握機會,
[00:28:24.000 --> 00:28:30.000]  主動投入在神要我們見證的照明裡面,
[00:28:30.000 --> 00:28:32.000]  去做一個屬靈人,
[00:28:32.000 --> 00:28:34.000]  去做一些屬靈的事情,
[00:28:34.000 --> 00:28:36.000]  讓我們同心同意。
