
[00:00:00.000 --> 00:00:05.000]  在今年六月份的主餐主日
[00:17:12.000 --> 00:17:13.000]  然後聖經就告訴我們
[00:17:13.000 --> 00:17:16.000]  氣息就進入骸骨裏面
[00:17:16.000 --> 00:17:18.000]  然後就活了
[00:17:18.000 --> 00:17:22.000]  站起來成為極大的軍隊
[00:17:22.000 --> 00:17:24.000]  這個就是第四個階段
[00:17:24.000 --> 00:17:28.000]  就是真真正正的成大隊的軍隊
[00:17:28.000 --> 00:17:32.000]  有氣息、有力量、有戰鬥的能力
[00:17:32.000 --> 00:17:34.000]  然後高舉耶和華的神的名
[00:17:34.000 --> 00:17:36.000]  去為神征戰
[00:17:36.000 --> 00:17:39.000]  是一個極大的改變
[00:17:39.000 --> 00:17:44.000]  所以神給以西傑看了整幅異像
[00:17:44.000 --> 00:17:46.000]  然後去激發他
[00:17:46.000 --> 00:17:48.000]  也藉著他去激發
[00:17:48.000 --> 00:17:52.000]  當時陷在那種很艱難處境的以色列人
[00:17:52.000 --> 00:17:54.000]  他們在十一節裏面
[00:17:54.000 --> 00:17:56.000]  有的是嘆息、嘆息
[00:17:56.000 --> 00:17:59.000]  但是原來在神的裏面
[00:17:59.000 --> 00:18:01.000]  這些嘆息是可以拿走的
[00:18:01.000 --> 00:18:05.000]  因為神可以有大能去改變很多的事
[00:18:05.000 --> 00:18:07.000]  腹骨可以成為大軍
[00:18:07.000 --> 00:18:11.000]  還有甚麼事是不可以出現的呢?
[00:18:11.000 --> 00:18:13.000]  所以在這裏真是很難得的
[00:18:13.000 --> 00:18:16.000]  我們透過以西傑這個異像
[00:18:16.000 --> 00:18:18.000]  這個屬靈上的了解
[00:18:18.000 --> 00:18:21.000]  我們可以得到很多寶貴的功課
[00:18:21.000 --> 00:18:23.000]  讓我們在其中今天
[00:18:23.000 --> 00:18:25.000]  我們都在神面前思想
[00:18:25.000 --> 00:18:28.000]  我們可以學些甚麼呢?
[00:18:28.000 --> 00:18:30.000]  我們可以學些甚麼功課呢?
[00:18:30.000 --> 00:18:33.000]  當我們看完整段經文的時候
[00:18:33.000 --> 00:18:36.000]  我們發現一切都是神在做事
[00:18:36.000 --> 00:18:38.000]  正如聖經學者告訴我們
[00:18:38.000 --> 00:18:40.000]  在第37章一出現的時候
[00:18:40.000 --> 00:18:43.000]  突然神的靈帶著以西傑去到一個平原
[00:18:43.000 --> 00:18:46.000]  是神的主動性是真的很強的
[00:18:46.000 --> 00:18:48.000]  是神帶領以西傑去一步一步
[00:18:48.000 --> 00:18:50.000]  教他怎樣說話
[00:18:50.000 --> 00:18:52.000]  最後成為大陸軍
[00:18:52.000 --> 00:18:54.000]  我們一定要相信
[00:18:54.000 --> 00:18:57.000]  整件事的成就是出於神的作為
[00:18:57.000 --> 00:18:59.000]  是神的作為來的
[00:18:59.000 --> 00:19:02.000]  但是當我們明白了之後
[00:19:02.000 --> 00:19:04.000]  千萬不要說既然是神的作為
[00:19:04.000 --> 00:19:07.000]  那我們就等一下吧
[00:19:07.000 --> 00:19:09.000]  等一下就可以了
[00:19:09.000 --> 00:19:11.000]  等一下神怎樣讓復英的可能
[00:19:11.000 --> 00:19:12.000]  出現在我們中間
[00:19:12.000 --> 00:19:16.000]  讓我們個人或群體成為大類的軍隊
[00:19:16.000 --> 00:19:19.000]  這樣可能會有些偏差
[00:19:19.000 --> 00:19:22.000]  因為當我們仔細留意這段經文的時候
[00:19:22.000 --> 00:19:25.000]  我們發現其實以西傑在中間
[00:19:25.000 --> 00:19:28.000]  扮演了一個很重要的角色
[00:19:28.000 --> 00:19:30.000]  這件事能夠出現
[00:19:30.000 --> 00:19:33.000]  能夠呼吁最終成為一個大軍
[00:19:33.000 --> 00:19:36.000]  其實以西傑作為一個人
[00:19:36.000 --> 00:19:38.000]  作為一個神的子民
[00:19:38.000 --> 00:19:42.000]  其實他中間有他自己擺上一份的本份
[00:19:42.000 --> 00:19:46.000]  一份的操練才會讓這件事出現
[00:19:46.000 --> 00:19:48.000]  等一下如果我從這個角度去看
[00:19:48.000 --> 00:19:49.000]  你會看到什麼呢?
[00:19:49.000 --> 00:19:51.000]  如果我們從這個角度
[00:19:51.000 --> 00:19:53.000]  人要盡本份
[00:19:53.000 --> 00:19:55.000]  配合上帝的帶領的時候
[00:19:55.000 --> 00:19:58.000]  你會看到以西傑在中間
[00:19:58.000 --> 00:19:59.000]  做了什麼
[00:19:59.000 --> 00:20:01.000]  而這些就是值得我們今天去學的
[00:20:01.000 --> 00:20:04.000]  如果我們很想我們個人的人生路
[00:20:04.000 --> 00:20:05.000]  是走向復興
[00:20:05.000 --> 00:20:06.000]  生命的豐盛
[00:20:06.000 --> 00:20:08.000]  如果我們很想我們整個群體
[00:20:08.000 --> 00:20:09.000]  走向復興
[00:20:09.000 --> 00:20:11.000]  走向生命的豐盛的時候
[00:20:11.000 --> 00:20:13.000]  有些事就是你和我需要考慮
[00:20:13.000 --> 00:20:15.000]  很好的配合
[00:20:15.000 --> 00:20:16.000]  沒錯是上帝的作為
[00:20:16.000 --> 00:20:21.000]  但是需要人的回應擺上
[00:20:21.000 --> 00:20:23.000]  你會看到什麼呢?
[00:20:23.000 --> 00:20:24.000]  頂姐妹
[00:20:24.000 --> 00:20:26.000]  如果你問我的時候
[00:20:26.000 --> 00:20:28.000]  我會看到有四個功課
[00:20:28.000 --> 00:20:30.000]  我們可以彼此面對學的
[00:20:30.000 --> 00:20:32.000]  四個功課是什麼呢?
[00:20:32.000 --> 00:20:34.000]  第一個功課
[00:20:34.000 --> 00:20:39.000]  就是千萬不要心灰意冷
[00:20:39.000 --> 00:20:44.000]  千萬不要覺得事情沒有盼望
[00:20:44.000 --> 00:20:46.000]  這個就是最慘
[00:20:46.000 --> 00:20:52.000]  人生存其實盼望是一個很重要的元素
[00:20:52.000 --> 00:20:54.000]  愛莫大於心死
[00:20:54.000 --> 00:20:56.000]  我們都聽過
[00:20:56.000 --> 00:20:58.000]  最慘就是當你心死的時候
[00:20:58.000 --> 00:21:00.000]  你沒有事情可以做
[00:21:00.000 --> 00:21:04.000]  所以千萬不要去到一個心死心灰意冷
[00:21:04.000 --> 00:21:06.000]  什麼都不行的時候
[00:21:06.000 --> 00:21:07.000]  真的什麼都不行
[00:21:07.000 --> 00:21:10.000]  但是當我們看到神在這裡當中
[00:21:10.000 --> 00:21:12.000]  可以成就的東西的時候
[00:21:12.000 --> 00:21:14.000]  我們就相信有些事情
[00:21:14.000 --> 00:21:16.000]  在神的裡面
[00:21:16.000 --> 00:21:18.000]  是永遠有盼望的
[00:21:18.000 --> 00:21:21.000]  所以我們的心怎樣都不會死
[00:21:21.000 --> 00:21:22.000]  有盼望的
[00:21:22.000 --> 00:21:23.000]  這個就很重要
[00:21:23.000 --> 00:21:25.000]  這是第一件事
[00:21:25.000 --> 00:21:26.000]  沒錯
[00:21:26.000 --> 00:21:27.000]  我們面對人生的道路
[00:21:27.000 --> 00:21:30.000]  真的有很多崎嶇艱難
[00:21:30.000 --> 00:21:33.000]  有很多不尋常的事情
[00:21:33.000 --> 00:21:34.000]  不如意的事臨到
[00:21:34.000 --> 00:21:37.000]  我們有時候覺得好像沒有路可走
[00:21:37.000 --> 00:21:39.000]  或者教會有時候有很多問題
[00:21:39.000 --> 00:21:40.000]  我們怎樣去面對呢?
[00:21:40.000 --> 00:21:41.000]  很多的障礙
[00:21:41.000 --> 00:21:42.000]  怎樣跨過呢?
[00:21:42.000 --> 00:21:45.000]  要為神坐綱也不簡單一回事
[00:21:45.000 --> 00:21:49.000]  我們有時候走著走著會覺得心灰意冷
[00:21:49.000 --> 00:21:51.000]  弟兄姊妹
[00:21:51.000 --> 00:21:52.000]  不要因為這樣的緣故
[00:21:52.000 --> 00:21:55.000]  我們就灰心喪志
[00:21:55.000 --> 00:21:58.000]  我們就好像被擊倒散了一樣
[00:21:58.000 --> 00:22:00.000]  如果我們很想能夠看見
[00:22:00.000 --> 00:22:03.000]  有一種枯骨走向成大軍的那條道路
[00:22:03.000 --> 00:22:05.000]  越來越光明的時候
[00:22:05.000 --> 00:22:07.000]  我們需要第一件事
[00:22:07.000 --> 00:22:12.000]  要堅持不灰心不氣餒
[00:22:12.000 --> 00:22:14.000]  因為有神在我們其中
[00:22:14.000 --> 00:22:17.000]  因為基督是我們教會的元首
[00:22:17.000 --> 00:22:19.000]  教會是屬於主的
[00:22:19.000 --> 00:22:22.000]  我們這個群體是屬於主的時候
[00:22:22.000 --> 00:22:25.000]  祂一定會帶領我們走向一條光明的道路
[00:22:25.000 --> 00:22:27.000]  讓我們首先
[00:22:27.000 --> 00:22:29.000]  我們的心是開放
[00:22:29.000 --> 00:22:30.000]  是有盼望
[00:22:30.000 --> 00:22:32.000]  就正如以西傑
[00:22:32.000 --> 00:22:34.000]  對神有開放有盼望
[00:22:34.000 --> 00:22:36.000]  神就帶領他一步一步
[00:22:36.000 --> 00:22:40.000]  以致到後來整個的大軍出現了
[00:22:40.000 --> 00:22:41.000]  所以這件事
[00:22:41.000 --> 00:22:44.000]  讓我們弟兄姊妹彼此的勉勵
[00:22:44.000 --> 00:22:45.000]  弟兄姊妹
[00:22:45.000 --> 00:22:47.000]  可能我們都熟悉今天的
[00:22:47.000 --> 00:22:49.000]  秦道衛理的宗派
[00:22:49.000 --> 00:22:52.000]  大家如果熟讀歷史
[00:22:52.000 --> 00:22:54.000]  知道秦道衛理的宗派出現
[00:22:54.000 --> 00:22:56.000]  是十八世紀的事
[00:22:56.000 --> 00:22:57.000]  十八世紀的事
[00:22:57.000 --> 00:22:59.000]  之前是沒有一個秦道衛理的宗派
[00:22:59.000 --> 00:23:01.000]  但是為什麼他們能夠出現呢?
[00:23:01.000 --> 00:23:03.000]  其實在十八世紀的時候
[00:23:03.000 --> 00:23:07.000]  英國的屬靈是非常低落的
[00:23:07.000 --> 00:23:10.000]  那個時候很高舉的是理性主義
[00:23:10.000 --> 00:23:14.000]  那個時候對信仰是很冷淡的
[00:23:14.000 --> 00:23:17.000]  所以如果你說那個時候
[00:23:17.000 --> 00:23:20.000]  教會真的好像沒有什麼路可以走
[00:23:20.000 --> 00:23:21.000]  但是不是
[00:23:21.000 --> 00:23:23.000]  神興起了約翰·衛斯理
[00:23:23.000 --> 00:23:25.000]  兩兄弟和一群熟住的人
[00:23:25.000 --> 00:23:27.000]  他們就是不認命
[00:23:27.000 --> 00:23:30.000]  他們就覺得這個道路是可以走得出來的
[00:23:30.000 --> 00:23:32.000]  所以他們就是這樣依靠神
[00:23:32.000 --> 00:23:34.000]  一步一步的
[00:23:34.000 --> 00:23:36.000]  帶動了十八世紀的
[00:23:36.000 --> 00:23:39.000]  秦道衛理所帶來的福音的復興
[00:23:39.000 --> 00:23:42.000]  這個是歷史上的見證
[00:23:42.000 --> 00:23:43.000]  而我所知道的就是
[00:23:43.000 --> 00:23:46.000]  約翰·衛斯理和兩兄弟查理·衛斯理
[00:23:46.000 --> 00:23:49.000]  其中一個的啟發就是這一段的經文
[00:23:49.000 --> 00:23:52.000]  他們就是在這裡有一個很大的啟發
[00:23:52.000 --> 00:23:56.000]  知道在神的裡面是永遠有出路的
[00:23:56.000 --> 00:23:58.000]  永遠有出路的
[00:23:58.000 --> 00:23:59.000]  你以為不可能的事
[00:23:59.000 --> 00:24:01.000]  神是可以成就的
[00:24:01.000 --> 00:24:03.000]  所以讓我們都是這樣
[00:24:03.000 --> 00:24:05.000]  心不要死
[00:24:05.000 --> 00:24:07.000]  死了就沒什麼可以想的了
[00:24:07.000 --> 00:24:08.000]  這是第一件事
[00:24:08.000 --> 00:24:10.000]  當我們看經文的時候
[00:24:10.000 --> 00:24:13.000]  可以得到一個這樣的學習和功課
[00:24:13.000 --> 00:24:15.000]  好了,但是夠不夠呢?還不夠
[00:24:15.000 --> 00:24:18.000]  第二,我們還要學習什麼呢?
[00:24:18.000 --> 00:24:20.000]  如果我們很想看到
[00:24:20.000 --> 00:24:21.000]  復興的離道
[00:24:21.000 --> 00:24:23.000]  孵骨成大軍的時候
[00:24:23.000 --> 00:24:25.000]  除了我們心不死之外
[00:24:25.000 --> 00:24:27.000]  我們還很重要的
[00:24:27.000 --> 00:24:29.000]  是要有信心
[00:24:29.000 --> 00:24:32.000]  心不死也是很重要
[00:24:32.000 --> 00:24:34.000]  但是這個是比較消極的層面
[00:24:34.000 --> 00:24:37.000]  信心是我們信靠神
[00:24:37.000 --> 00:24:39.000]  是有動力的
[00:24:39.000 --> 00:24:41.000]  是一種依靠的
[00:24:41.000 --> 00:24:42.000]  是一種不憑眼見
[00:24:42.000 --> 00:24:44.000]  只是憑我們相信這位上帝
[00:24:44.000 --> 00:24:46.000]  而繼續的走前路
[00:24:46.000 --> 00:24:48.000]  這個就是聖經裡面所說的信心
[00:24:48.000 --> 00:24:49.000]  你不死也是很好
[00:24:49.000 --> 00:24:51.000]  但是還不夠的
[00:24:51.000 --> 00:24:52.000]  所以這個是很重要
[00:24:52.000 --> 00:24:53.000]  我們不單止要心不死
[00:24:53.000 --> 00:24:56.000]  還要我們重新提起
[00:24:56.000 --> 00:24:59.000]  我們那種信靠上帝的心
[00:24:59.000 --> 00:25:01.000]  去依靠神
[00:25:01.000 --> 00:25:03.000]  就正如以西傑在這裡
[00:25:03.000 --> 00:25:05.000]  很清楚讓我們看到
[00:25:05.000 --> 00:25:07.000]  在面對這個孵骨異象
[00:25:07.000 --> 00:25:11.000]  他中間是依靠神向前行
[00:25:11.000 --> 00:25:13.000]  這個異象最終才可以出現
[00:25:13.000 --> 00:25:16.000]  成大軍這個境況
[00:25:16.000 --> 00:25:18.000]  為什麼我們這麼說
[00:25:18.000 --> 00:25:19.000]  讓我們留意一下
[00:25:19.000 --> 00:25:22.000]  當神叫以西傑說
[00:25:22.000 --> 00:25:25.000]  你向這些骸骨發預言的時候
[00:25:25.000 --> 00:25:26.000]  你會怎麼想?
[00:25:26.000 --> 00:25:28.000]  如果你是以西傑
[00:25:28.000 --> 00:25:31.000]  無端端向著那些孵骨說話
[00:25:31.000 --> 00:25:32.000]  有什麼反應?
[00:25:32.000 --> 00:25:34.000]  我們可能就會從理性上覺得
[00:25:34.000 --> 00:25:36.000]  不可能的,是不是?
[00:25:36.000 --> 00:25:39.000]  行不行?他們可不可以復生?
[00:25:39.000 --> 00:25:42.000]  如果當我們這樣想的時候
[00:25:42.000 --> 00:25:44.000]  我們就會用我們的理性
[00:25:44.000 --> 00:25:47.000]  我們不是看著神和神的心意
[00:25:47.000 --> 00:25:50.000]  我們會用我們自己覺得不應該這樣
[00:25:50.000 --> 00:25:51.000]  不可以這樣
[00:25:51.000 --> 00:25:53.000]  但是弟兄姊妹留意到
[00:25:53.000 --> 00:25:55.000]  以西傑他的反應是
[00:25:55.000 --> 00:25:57.000]  主啊,祢是知道的
[00:25:57.000 --> 00:25:59.000]  他不會否定的
[00:25:59.000 --> 00:26:00.000]  但起碼他說
[00:26:00.000 --> 00:26:01.000]  我不是很大信心
[00:26:01.000 --> 00:26:03.000]  不過我都相信主祢是知道的
[00:26:03.000 --> 00:26:05.000]  但是後來去到第七節的時候
[00:26:05.000 --> 00:26:08.000]  他就遵命說預言了
[00:26:08.000 --> 00:26:10.000]  因為不知道說完會怎樣
[00:26:10.000 --> 00:26:13.000]  你不說,神又不動功
[00:26:13.000 --> 00:26:15.000]  但是他就相信上帝的時候
[00:26:15.000 --> 00:26:16.000]  就去說話
[00:26:16.000 --> 00:26:24.000]  這就是信心超越了一種表面的理性
[00:26:24.000 --> 00:26:26.000]  然後上帝就在動功了
[00:26:26.000 --> 00:26:28.000]  所以我們從第七節一直看的時候
[00:26:28.000 --> 00:26:30.000]  就看見那種改變
[00:26:30.000 --> 00:26:32.000]  所以這很重要,弟兄姊妹
[00:26:32.000 --> 00:26:35.000]  讓我們再一次相信我們的主
[00:26:35.000 --> 00:26:37.000]  我們一起來投靠神
[00:26:37.000 --> 00:26:39.000]  走一條信心的道路
[00:26:39.000 --> 00:26:40.000]  當我們認定
[00:26:40.000 --> 00:26:43.000]  祂在我們中間有些很奇妙的事的時候
[00:26:43.000 --> 00:26:46.000]  我們帶著信心去依靠祂
[00:26:46.000 --> 00:26:48.000]  這個很重要
[00:26:48.000 --> 00:26:49.000]  弟兄姊妹
[00:26:49.000 --> 00:26:51.000]  我相信我曾經都在崇拜裡面
[00:26:51.000 --> 00:26:54.000]  都是分享過牛浸的事蹟
[00:26:54.000 --> 00:26:55.000]  是不是?
[00:26:55.000 --> 00:26:57.000]  我們的福音堂
[00:26:57.000 --> 00:26:59.000]  自立了的福音堂
[00:26:59.000 --> 00:27:00.000]  現在成為了教會
[00:27:00.000 --> 00:27:01.000]  弟兄姊妹
[00:27:01.000 --> 00:27:04.000]  十幾二十年前的時候
[00:27:04.000 --> 00:27:07.000]  只是一百人兄弟的教會
[00:27:07.000 --> 00:27:10.000]  當他們在一個很小的地方
[00:27:10.000 --> 00:27:14.000]  很想為神有一個更大的作為的時候
[00:27:14.000 --> 00:27:19.000]  他們需要擺上的是很大的信心
[00:27:19.000 --> 00:27:22.000]  但結果經過幾年的兜兜轉轉
[00:27:22.000 --> 00:27:24.000]  崎嶇路之後
[00:27:24.000 --> 00:27:25.000]  弟兄姊妹
[00:27:25.000 --> 00:27:27.000]  牛浸已經是一個
[00:27:27.000 --> 00:27:30.000]  搬進去一個很大的地方
[00:27:30.000 --> 00:27:32.000]  大了六、七倍的地方
[00:27:32.000 --> 00:27:33.000]  由原先的定庫街
[00:27:33.000 --> 00:27:34.000]  一個很小的地方
[00:27:34.000 --> 00:27:37.000]  去到一個大的地方
[00:27:37.000 --> 00:27:39.000]  買了一間戲院
[00:27:39.000 --> 00:27:42.000]  對一間百多人的群體來說
[00:27:42.000 --> 00:27:45.000]  最終找數要二千多萬
[00:27:45.000 --> 00:27:48.000]  其實是一件很不簡單的事
[00:27:48.000 --> 00:27:50.000]  但為什麼可以成就?
[00:27:50.000 --> 00:27:53.000]  因為弟兄姊妹有信心
[00:27:53.000 --> 00:27:54.000]  有錢出錢
[00:27:54.000 --> 00:27:56.000]  有力出力
[00:27:56.000 --> 00:27:58.000]  大家願意擺上
[00:27:58.000 --> 00:28:00.000]  相信上帝的作為
[00:28:00.000 --> 00:28:02.000]  而且是從那段時間開始
[00:28:02.000 --> 00:28:05.000]  他們開設了早上八點半的早禱會
[00:28:05.000 --> 00:28:06.000]  以前是沒有的
[00:28:06.000 --> 00:28:08.000]  但就是那時候開始
[00:28:08.000 --> 00:28:10.000]  大家同心合意禱告
[00:28:10.000 --> 00:28:12.000]  然後經過幾年之後
[00:28:12.000 --> 00:28:13.000]  買了一間花園
[00:28:13.000 --> 00:28:15.000]  就是今天現在的位置
[00:28:15.000 --> 00:28:16.000]  神就是這樣帶領他們
[00:28:16.000 --> 00:28:20.000]  中間是一個信心的行動
[00:28:20.000 --> 00:28:23.000]  今天已經七百多人的崇拜
[00:28:23.000 --> 00:28:26.000]  當年我曾經有幾年在當中牧養
[00:28:26.000 --> 00:28:28.000]  那時候是搬進去沒多久
[00:28:28.000 --> 00:28:29.000]  大概二、三百人左右
[00:28:29.000 --> 00:28:31.000]  我離開的時候
[00:28:31.000 --> 00:28:33.000]  但是神一步一步地帶領
[00:28:33.000 --> 00:28:36.000]  我們就看到一班弟兄姊妹
[00:28:36.000 --> 00:28:37.000]  原來我們的福音堂
[00:28:37.000 --> 00:28:38.000]  我們所建立的福音堂
[00:28:38.000 --> 00:28:40.000]  這班弟兄姊妹很感恩
[00:28:40.000 --> 00:28:42.000]  真的有信心
[00:28:42.000 --> 00:28:45.000]  然後就看見神怎樣帶領教會
[00:28:45.000 --> 00:28:46.000]  進入一個新的里程
[00:28:46.000 --> 00:28:48.000]  新的階段
[00:28:48.000 --> 00:28:51.000]  所以不只是說不心死就夠了
[00:28:51.000 --> 00:28:52.000]  不心死是第一步
[00:28:52.000 --> 00:28:54.000]  然後第二步是什麼?
[00:28:54.000 --> 00:28:55.000]  信心
[00:28:55.000 --> 00:28:57.000]  所以假若神給我們在當中
[00:28:57.000 --> 00:28:59.000]  有什麼信心的計劃
[00:28:59.000 --> 00:29:00.000]  有什麼新挑戰
[00:29:00.000 --> 00:29:01.000]  什麼考驗的時候
[00:29:01.000 --> 00:29:03.000]  我們怎樣回應呢?
[00:29:03.000 --> 00:29:05.000]  我們會說很多困難
[00:29:05.000 --> 00:29:07.000]  說很多不容易做的事
[00:29:07.000 --> 00:29:09.000]  還是說我們經過禱告
[00:29:09.000 --> 00:29:10.000]  經過領受之後
[00:29:10.000 --> 00:29:14.000]  我們就跟著上帝的帶領呢?
[00:29:14.000 --> 00:29:16.000]  以西傑原意
[00:29:16.000 --> 00:29:18.000]  有一點點的信心
[00:29:18.000 --> 00:29:19.000]  然後多一點的信心
[00:29:19.000 --> 00:29:21.000]  然後就向孩骨發愉然
[00:29:21.000 --> 00:29:25.000]  然後向風發愉然
[00:29:25.000 --> 00:29:26.000]  最後氣息就來到了
[00:29:26.000 --> 00:29:29.000]  所以人是扮演一個很重要的角色
[00:29:29.000 --> 00:29:31.000]  所以弟兄姊妹
[00:29:31.000 --> 00:29:34.000]  讓我們有信心
[00:29:34.000 --> 00:29:36.000]  還有第三
[00:29:36.000 --> 00:29:38.000]  我們還可以學到什麼功課呢?
[00:29:38.000 --> 00:29:39.000]  我們要特別留意
[00:29:39.000 --> 00:29:40.000]  第十節那裡
[00:29:40.000 --> 00:29:41.000]  他就說
[00:29:41.000 --> 00:29:43.000]  於是我就遵命
[00:29:43.000 --> 00:29:44.000]  來去講愉然
[00:29:44.000 --> 00:29:46.000]  然後氣息就進入孩骨裡面
[00:29:46.000 --> 00:29:48.000]  弟兄姊妹要留意的是
[00:29:48.000 --> 00:29:51.000]  他是向風來發愉然
[00:29:51.000 --> 00:29:54.000]  因為第九節裡面主對我說人子
[00:29:54.000 --> 00:29:55.000]  你要發愉然
[00:29:55.000 --> 00:29:56.000]  向風發愉然
[00:29:56.000 --> 00:29:58.000]  之前他是向孩骨發愉然
[00:29:58.000 --> 00:30:00.000]  但是向風發愉然的含義是什麼呢?
[00:30:00.000 --> 00:30:04.000]  是向著上帝的靈來祷告的意思
[00:30:04.000 --> 00:30:06.000]  因為在整段的經文裡面
[00:30:06.000 --> 00:30:10.000]  風、靈和氣息是屬於同一個字
[00:30:10.000 --> 00:30:12.000]  所以當他向風發愉然的時候
[00:30:12.000 --> 00:30:14.000]  其實就是表示他
[00:30:14.000 --> 00:30:19.000]  向著靈來發愉然來祷告的意思
[00:30:19.000 --> 00:30:22.000]  所以第三我們學的功課是什麼呢?
[00:30:22.000 --> 00:30:25.000]  第三個功課就是要祈禱
[00:30:25.000 --> 00:30:28.000]  我們很想見到豐盛的來到
[00:30:28.000 --> 00:30:30.000]  復興的來到
[00:30:30.000 --> 00:30:33.000]  神大能的來到的時候
[00:30:33.000 --> 00:30:34.000]  要祈禱
[00:30:34.000 --> 00:30:35.000]  弟兄姊妹
[00:30:35.000 --> 00:30:38.000]  我們的祈禱生活有多少呢?
[00:30:38.000 --> 00:30:42.000]  我們個人的祈禱生活有多少呢?
[00:30:42.000 --> 00:30:43.000]  我們的團契
[00:30:43.000 --> 00:30:44.000]  我們的小組
[00:30:44.000 --> 00:30:46.000]  我們不同的班級
[00:30:46.000 --> 00:30:47.000]  我們不同的群體
[00:30:47.000 --> 00:30:50.000]  我們有多少時候讓禱告的氣氛
[00:30:50.000 --> 00:30:56.000]  那種實踐在我們中間顯明呢?
[00:30:56.000 --> 00:30:58.000]  我們教會的祈禱會
[00:30:58.000 --> 00:31:00.000]  你有沒有想過回來呢?
[00:31:00.000 --> 00:31:02.000]  這些都是很重要的問題
[00:31:02.000 --> 00:31:04.000]  如果我們很想
[00:31:04.000 --> 00:31:07.000]  我們能夠走向一種復興的地步
[00:31:07.000 --> 00:31:09.000]  一種豐盛的地步的時候
[00:31:09.000 --> 00:31:12.000]  我們不可以缺少一樣東西
[00:31:12.000 --> 00:31:13.000]  就是祈禱
[00:31:13.000 --> 00:31:14.000]  所以弟兄姊妹
[00:31:14.000 --> 00:31:16.000]  盼望你和我
[00:31:16.000 --> 00:31:19.000]  都能夠在這方面多一點的實踐
[00:31:19.000 --> 00:31:21.000]  從個人開始
[00:31:21.000 --> 00:31:22.000]  然後在你的團契
[00:31:22.000 --> 00:31:23.000]  在你的小組裏面
[00:31:23.000 --> 00:31:25.000]  在不同的環節裏面
[00:31:25.000 --> 00:31:27.000]  我們都大家多一點的禱告
[00:31:27.000 --> 00:31:28.000]  為教會祈禱
[00:31:28.000 --> 00:31:30.000]  為神的家來到祈禱
[00:31:30.000 --> 00:31:33.000]  為神的工作來到祈禱
[00:31:33.000 --> 00:31:34.000]  然後
[00:31:34.000 --> 00:31:35.000]  更加重要的
[00:31:35.000 --> 00:31:36.000]  可以的話
[00:31:36.000 --> 00:31:39.000]  回來教會祈禱會
[00:31:39.000 --> 00:31:40.000]  因為教會祈禱會
[00:31:40.000 --> 00:31:42.000]  是代表了教會一個整體
[00:31:42.000 --> 00:31:45.000]  我們一起尋求神的面
[00:31:45.000 --> 00:31:47.000]  所以禮拜三晚的祈禱會
[00:31:47.000 --> 00:31:49.000]  我希望大家可以考慮回來
[00:31:49.000 --> 00:31:50.000]  你說我不習慣
[00:31:50.000 --> 00:31:51.000]  你就要突破
[00:31:51.000 --> 00:31:55.000]  要起碼嘗試一下
[00:31:55.000 --> 00:31:57.000]  禮拜五的早上七點半
[00:31:57.000 --> 00:31:58.000]  有一班弟兄姊妹十幾個
[00:31:58.000 --> 00:32:00.000]  在地上有祖祖會
[00:32:00.000 --> 00:32:02.000]  你有沒有考慮回來呢?
[00:32:02.000 --> 00:32:03.000]  有十幾個
[00:32:03.000 --> 00:32:05.000]  忠心了十幾年
[00:32:05.000 --> 00:32:07.000]  我們會不會想一下
[00:32:07.000 --> 00:32:10.000]  都可能是我其中一個參與呢?
[00:32:10.000 --> 00:32:13.000]  我相信當我們能夠這樣去做的時候
[00:32:13.000 --> 00:32:14.000]  你就發現
[00:32:14.000 --> 00:32:16.000]  上帝的靈就會有很多的作為
[00:32:16.000 --> 00:32:18.000]  就好像以西傑那樣
[00:32:18.000 --> 00:32:19.000]  向風發預言
[00:32:19.000 --> 00:32:22.000]  向風、向靈來祈禱的時候
[00:32:22.000 --> 00:32:26.000]  氣息就會有很大的活動
[00:32:26.000 --> 00:32:29.000]  這些是我們在神的話語裡面所看見
[00:32:29.000 --> 00:32:30.000]  所以第三
[00:32:30.000 --> 00:32:32.000]  希望我們能夠弟兄姊妹
[00:32:32.000 --> 00:32:35.000]  多些祈禱
[00:32:35.000 --> 00:32:37.000]  不是說多些祈禱
[00:32:37.000 --> 00:32:39.000]  是真的回來祈禱
[00:32:39.000 --> 00:32:41.000]  真的在個人的道路上
[00:32:41.000 --> 00:32:43.000]  是有祈禱
[00:32:43.000 --> 00:32:45.000]  這個才是關鍵
[00:32:45.000 --> 00:32:47.000]  求主幫助我們
[00:32:47.000 --> 00:32:49.000]  最後我們還要學什麼功課呢?
[00:32:49.000 --> 00:32:51.000]  最後我們要學的功課
[00:32:51.000 --> 00:32:55.000]  就是要好好去尊崇聖靈的大靈
[00:32:55.000 --> 00:32:57.000]  我們看回整段的經文裡面
[00:32:57.000 --> 00:32:58.000]  從頭到尾
[00:32:58.000 --> 00:33:01.000]  都是上帝的靈、上帝的氣息
[00:33:01.000 --> 00:33:03.000]  上帝的風在動功
[00:33:03.000 --> 00:33:06.000]  我們不要去讓聖靈擔憂
[00:33:06.000 --> 00:33:07.000]  我們不要消滅聖靈感動
[00:33:07.000 --> 00:33:09.000]  以西傑是在配合的
[00:33:09.000 --> 00:33:10.000]  雖然早期他信心不太夠
[00:33:10.000 --> 00:33:12.000]  但他後來都願意擺上
