
[00:00:00.000 --> 00:00:27.000]  主耶穌在被賣的那一夜,在小樓上對門徒說了一番話:
[00:44:36.000 --> 00:44:46.000]  這樣就是在第九節、第十節說的,他說我愛你們正如父愛我一樣,你們要藏在我的愛裏。
[00:44:46.000 --> 00:44:50.000]  現在開始講到,要住在主的愛裏。
[00:44:50.000 --> 00:44:58.000]  住在主的愛裏,就是我們必須要記住,祂爲我們捨命流血的答案。
[00:44:59.000 --> 00:45:08.000]  從信主一開始,我們記得主愛我們,爲我們在十字架上受刑罰,擔當我的罪。
[00:45:08.000 --> 00:45:17.000]  所以你要想到,主怎麼愛你。你信主多年以後呢,還一直記住主捨命的答案。
[00:45:17.000 --> 00:45:26.000]  這是一生中間我們不能忘記的,我們忘記了,我們就會滿路,我們就會失敗。
[00:45:27.000 --> 00:45:33.000]  我們要記住主對我們的愛,一生中間都要記住。
[00:45:33.000 --> 00:45:42.000]  所以在起初中間,耶穌給七個教會的信,第一個是給以佛所教會的信。
[00:45:42.000 --> 00:45:50.000]  祂說你們各方面都挺好,但是你們有個大的問題是什麼呢?你們離棄了起初的愛。
[00:45:50.000 --> 00:45:56.000]  什麼是起初的愛?就是離開主,爲他們捨命這樣的愛。
[00:45:57.000 --> 00:46:10.000]  第一種叫first love,是最重要的愛。離開了,把它忘了,那麼這是一個非常大的危險。
[00:46:10.000 --> 00:46:21.000]  所以保羅也常常提醒信徒說,你們要認識主的愛是何等強闊甚高,強闊甚高。
[00:46:22.000 --> 00:46:33.000]  在各方面,你想想一生中間神多麼的愛你,你想想我們自己,神怎麼愛我們,爲我們捨命流血。
[00:46:33.000 --> 00:46:42.000]  神一直看顧我們,在各方面體恤我們的軟弱,幫助我們,在患難中間幫我們帶過來。
[00:46:42.000 --> 00:46:47.000]  這就是主的愛,我們要住在主的愛裏頭。
[00:46:48.000 --> 00:47:01.000]  住在主的愛裏頭,不是隻是一種溫暖的感覺,主愛我,我心裏很溫暖,我不覺得孤單,還不是這個,而是要遵守祂的命令,要遵守祂的命令。
[00:47:02.000 --> 00:47:18.000]  所以這樣的話是非常重要的,如果你要遵守主的命令,如果沒有主的愛在裏面激勵你的,你覺得遵守主的命令會覺得是非常的痛苦。
[00:47:18.000 --> 00:47:31.000]  當然我們要知道有主的愛在裏頭,我們的命令就不會覺得很重。
[00:47:32.000 --> 00:47:46.000]  有一個宣教士,他的第一個丈夫被印第安人屠了,他在傳道的時候被殺掉了。
[00:47:46.000 --> 00:47:57.000]  後來他再婚了,第二個丈夫也是一個傳道人,他有了排症,最後也死掉了。
[00:47:58.000 --> 00:48:05.000]  所以他就在會上,在聚會所見證他裏面的感受。
[00:48:05.000 --> 00:48:18.000]  他說他有一次在英國威爾斯牧場一個地方看到一個牧羊人對待他的羊的事情。
[00:48:19.000 --> 00:48:39.000]  他說牧羊人跟一條狗要把一羣羊趕他們經過消毒的簡單的一個房間,讓羊經過這個房間身上流不到消毒。
[00:48:39.000 --> 00:48:48.000]  他就看見羊不肯進去,牧羊狗就拉住羊的耳朵硬把他給拽進去。
[00:48:49.000 --> 00:48:55.000]  當牧羊狗跑掉,牧羊人就把牧羊人抓住,硬拉着牧羊人經過。
[00:48:55.000 --> 00:49:07.000]  他說後來我才明白,我就像一條羊一樣的,有時候我不聽話,而讓我經過這些事情。
[00:49:08.000 --> 00:49:21.000]  所以這個就給我們看到主遵守祂的命令,讓我們在任何時候都不要疑惑神的愛。
[00:49:22.000 --> 00:49:38.000]  第五,怎麼樣能夠學習能夠住在主的裏面呢?就是要彼此相愛,能夠像主愛我們一樣。
[00:49:39.000 --> 00:49:52.000]  因爲住在愛裏,愛裏的住在愛裏,我們才能夠彼此相愛,我們自己是沒有這樣的愛的,主的愛是動力,我們相愛是果子。
[00:49:52.000 --> 00:50:06.000]  所以你一起要傳福音,一起要胡思,一起生活,彼此相愛是最難實現的,因爲我們人都不同,性格不同,脾氣不同,看法不同,背景不同。
[00:50:07.000 --> 00:50:22.000]  所以多半的情形是不太容易在一起相處的,如果能在一起相處的話,那正是主的生命在我們裏面,所以主耶穌跟他們說你要彼此相愛。
[00:50:23.000 --> 00:50:42.000]  主耶穌揀選的十二個盟主,各人跟各人不一樣,裏面有一個是奉瑞黨西盟,他是革命黨,他是對羅馬人是痛恨的,他是本來參加革命黨的。
[00:50:43.000 --> 00:50:55.000]  那另外一個是爲羅馬人服務的,瑞利馬泰,他是爲羅馬人服務,來收後稅。
[00:50:55.000 --> 00:51:07.000]  所以兩個更不同,一個是革命的,一個是也不革命的,但是主耶穌都把他們放在一起,性格不同,背景不同。
[00:51:08.000 --> 00:51:14.000]  但是來到主裏頭以後,主說你們要彼此相愛。
[00:51:15.000 --> 00:51:38.000]  所以我們具體的可以舉些例子,彼此相愛怎麼樣相愛呢?我們都知道,多爲別人考慮,能夠彼此體諒,彼此饒恕,彼此關心,彼此服侍,你服侍我,我服侍你,一同在基督里長進。
[00:51:39.000 --> 00:51:45.000]  這些都是我們在平時生活中間可以來操練的。
[00:52:09.000 --> 00:52:23.000]  第一個,我是生命的糧,第六章提了我是生命的糧,講到我們從主的生命,我們也靠主維持生命。
[00:52:23.000 --> 00:52:33.000]  第二個,我是世上的光,這講到我們需要主來光照我們。
[00:52:34.000 --> 00:52:51.000]  第三個,主說我是門,我是羊的門,這個門的意思就是有寶物,你可以出、入都得到草食,所以主說我是羊的門。
[00:52:52.000 --> 00:53:07.000]  第四個,我是好牧人,這個好牧人他爲我們捨命,而且他帶領我們,牧養我們,領我們到青草地上,帶我們到可安息的水面。
[00:53:07.000 --> 00:53:16.000]  他是我們的靈魂甦醒,而且一生一世必有恩惠慈愛隨着我們,這是主持好牧人。
[00:53:17.000 --> 00:53:28.000]  第五個,我是福活與生命,福活在我,生命在我,這講到主的福活。
[00:53:28.000 --> 00:53:44.000]  死亡對人說是最大的醜懼,但是基督徒應該要信主的話,主是我們的福活,主是我們的生命,那我們就可以靠着主得勝死亡。
[00:53:45.000 --> 00:53:55.000]  第六個,我是道路、真理、生命,這講到基督徒的逐步成長。
[00:53:55.000 --> 00:54:05.000]  我們信主的時候,我們接着主耶穌來到父神面前,我們得到生命,我們一生中間都是走主給我們預備的道路,
[00:54:06.000 --> 00:54:15.000]  我們常常來親臨主,來親臨父,所以這是生命不斷成長的一個路程。
[00:54:15.000 --> 00:54:26.000]  最後我們今天所說的,我是真葡萄樹、富士栽培的人,是講到我們跟主的相交,我們跟祂關係了。
[00:54:26.000 --> 00:54:34.000]  不是單單一些事情,而是我們跟主有一個密切的生命的關係,感謝主。
[00:54:35.000 --> 00:54:51.000]  約翰寫這本福音書,最後就說到了,他說我給你們記下這些事,是爲了叫你們可以相信耶穌是基督是神的兒子,應該信祂可以得到生命。
[00:54:51.000 --> 00:55:03.000]  所以約翰把這七個我是寫出來,就是叫我們從方方面面來認識耶穌基督,跟祂有生命的關係。
[00:55:04.000 --> 00:55:13.000]  信主,一直等到見主的面,主都是我們的神,都是我們的基督來帶領我們。
[00:55:13.000 --> 00:55:33.000]  今天我們就停在這裏,我們一同禱告,感謝主耶穌基督的恩典,禰是我們的生命,也是我們的力量,禰從各方面都是我們最需要的。
[00:55:34.000 --> 00:55:48.000]  禰是真葡萄樹,我們是株子,但是禰常常吸引我們,叫我們能夠住在禰的裏面,禰也住在我們的裏面,叫我們能夠時刻的不離開禰。
[00:55:49.000 --> 00:56:15.000]  我們有很多力量,我們有很多軟弱,但是主啊,我們的心願就是住在禰的裏面,讓禰在我們裏面也是住得舒服,叫我們能順服禰的命令,求主恩待我們每一個弟兄姊妹,看顧我們的家,與我們同在。我們感謝禱告,呼耶穌基督的名。
