
[00:00:00.000 --> 00:00:07.000]  弟兄姊妹,你們有沒有親人或親愛的人不在柏屎?
[00:21:44.000 --> 00:21:47.000]  忍耐心所受的辱惡
[00:21:47.000 --> 00:21:50.000]  忍耐心所受的辱惡
[00:21:50.000 --> 00:21:53.000]  忍耐心所受的辱惡
[00:21:53.000 --> 00:21:56.000]  忍耐心所受的辱惡
[00:21:56.000 --> 00:21:59.000]  忍耐心所受的辱惡
[00:21:59.000 --> 00:22:02.000]  忍耐心所受的辱惡
[00:22:02.000 --> 00:22:05.000]  忍耐心所受的辱惡
[00:22:05.000 --> 00:22:08.000]  忍耐心所受的辱惡
[00:22:08.000 --> 00:22:11.000]  忍耐心所受的辱惡
[00:22:11.000 --> 00:22:14.000]  忍耐心所受的辱惡
[00:22:14.000 --> 00:22:17.000]  忍耐心所受的辱惡
[00:22:17.000 --> 00:22:20.000]  忍耐心所受的辱惡
[00:22:20.000 --> 00:22:23.000]  忍耐心所受的辱惡
[00:22:23.000 --> 00:22:26.000]  忍耐心所受的辱惡
[00:22:26.000 --> 00:22:29.000]  忍耐心所受的辱惡
[00:22:29.000 --> 00:22:32.000]  忍耐心所受的辱惡
[00:22:32.000 --> 00:22:35.000]  忍耐心所受的辱惡
[00:22:35.000 --> 00:22:38.000]  忍耐心所受的辱惡
[00:22:38.000 --> 00:22:41.000]  忍耐心所受的辱惡
[00:22:41.000 --> 00:22:44.000]  忍耐心所受的辱惡
[00:22:44.000 --> 00:22:47.000]  忍耐心所受的辱惡
[00:22:47.000 --> 00:22:50.000]  忍耐心所受的辱惡
[00:22:50.000 --> 00:22:53.000]  忍耐心所受的辱惡
[00:22:53.000 --> 00:22:56.000]  忍耐心所受的辱惡
[00:22:56.000 --> 00:22:59.000]  忍耐心所受的辱惡
[00:22:59.000 --> 00:23:02.000]  忍耐心所受的辱惡
[00:23:02.000 --> 00:23:05.000]  忍耐心所受的辱惡
[00:23:05.000 --> 00:23:08.000]  忍耐心所受的辱惡
[00:23:08.000 --> 00:23:11.000]  忍耐心所受的辱惡
[00:23:11.000 --> 00:23:14.000]  忍耐心所受的辱惡
[00:23:14.000 --> 00:23:17.000]  忍耐心所受的辱惡
[00:23:17.000 --> 00:23:20.000]  忍耐心所受的辱惡
[00:23:20.000 --> 00:23:23.000]  忍耐心所受的辱惡
[00:23:23.000 --> 00:23:26.000]  忍耐心所受的辱惡
[00:23:26.000 --> 00:23:29.000]  忍耐心所受的辱惡
[00:23:29.000 --> 00:23:32.000]  忍耐心所受的辱惡
[00:23:32.000 --> 00:23:35.000]  忍耐心所受的辱惡
[00:23:35.000 --> 00:23:38.000]  忍耐心所受的辱惡
[00:23:38.000 --> 00:23:41.000]  忍耐心所受的辱惡
[00:23:41.000 --> 00:23:44.000]  忍耐心所受的辱惡
[00:23:44.000 --> 00:23:47.000]  忍耐心所受的辱惡
[00:23:47.000 --> 00:23:50.000]  忍耐心所受的辱惡
[00:23:50.000 --> 00:23:53.000]  忍耐心所受的辱惡
[00:23:53.000 --> 00:23:56.000]  忍耐心所受的辱惡
[00:23:56.000 --> 00:23:59.000]  忍耐心所受的辱惡
[00:23:59.000 --> 00:24:02.000]  忍耐心所受的辱惡
[00:24:02.000 --> 00:24:05.000]  忍耐心所受的辱惡
[00:24:05.000 --> 00:24:08.000]  忍耐心所受的辱惡
[00:24:08.000 --> 00:24:11.000]  忍耐心所受的辱惡
[00:24:11.000 --> 00:24:14.000]  忍耐心所受的辱惡
[00:24:14.000 --> 00:24:17.000]  忍耐心所受的辱惡
[00:24:17.000 --> 00:24:20.000]  忍耐心所受的辱惡
[00:24:20.000 --> 00:24:23.000]  忍耐心所受的辱惡
[00:24:23.000 --> 00:24:26.000]  忍耐心所受的辱惡
[00:24:26.000 --> 00:24:29.000]  忍耐心所受的辱惡
[00:24:29.000 --> 00:24:32.000]  忍耐心所受的辱惡
[00:24:32.000 --> 00:24:35.000]  忍耐心所受的辱惡
[00:24:35.000 --> 00:24:38.000]  忍耐心所受的辱惡
[00:24:38.000 --> 00:24:41.000]  忍耐心所受的辱惡
[00:24:41.000 --> 00:24:44.000]  忍耐心所受的辱惡
[00:24:44.000 --> 00:24:47.000]  忍耐心所受的辱惡
[00:24:47.000 --> 00:24:50.000]  忍耐心所受的辱惡
[00:24:50.000 --> 00:24:53.000]  忍耐心所受的辱惡
[00:24:53.000 --> 00:24:56.000]  忍耐心所受的辱惡
[00:24:56.000 --> 00:24:59.000]  忍耐心所受的辱惡
[00:24:59.000 --> 00:25:02.000]  忍耐心所受的辱惡
[00:25:02.000 --> 00:25:05.000]  忍耐心所受的辱惡
[00:25:05.000 --> 00:25:08.000]  忍耐心所受的辱惡
[00:25:08.000 --> 00:25:11.000]  忍耐心所受的辱惡
[00:25:11.000 --> 00:25:14.000]  忍耐心所受的辱惡
[00:25:14.000 --> 00:25:17.000]  忍耐心所受的辱惡
[00:25:17.000 --> 00:25:20.000]  忍耐心所受的辱惡
[00:25:20.000 --> 00:25:23.000]  忍耐心所受的辱惡
[00:25:23.000 --> 00:25:26.000]  忍耐心所受的辱惡
[00:25:26.000 --> 00:25:29.000]  忍耐心所受的辱惡
[00:25:29.000 --> 00:25:32.000]  忍耐心所受的辱惡
[00:25:32.000 --> 00:25:35.000]  忍耐心所受的辱惡
[00:25:35.000 --> 00:25:38.000]  忍耐心所受的辱惡
[00:25:38.000 --> 00:25:41.000]  忍耐心所受的辱惡
[00:25:41.000 --> 00:25:44.000]  忍耐心所受的辱惡
[00:25:44.000 --> 00:25:47.000]  忍耐心所受的辱惡
[00:25:47.000 --> 00:25:50.000]  忍耐心所受的辱惡
[00:25:50.000 --> 00:25:53.000]  忍耐心所受的辱惡
[00:25:53.000 --> 00:25:56.000]  忍耐心所受的辱惡
[00:25:56.000 --> 00:25:59.000]  忍耐心所受的辱惡
[00:25:59.000 --> 00:26:02.000]  忍耐心所受的辱惡
[00:26:02.000 --> 00:26:05.000]  忍耐心所受的辱惡
[00:26:05.000 --> 00:26:08.000]  忍耐心所受的辱惡
[00:26:08.000 --> 00:26:11.000]  忍耐心所受的辱惡
[00:26:11.000 --> 00:26:14.000]  忍耐心所受的辱惡
[00:26:14.000 --> 00:26:17.000]  忍耐心所受的辱惡
[00:26:17.000 --> 00:26:20.000]  忍耐心所受的辱惡
[00:26:20.000 --> 00:26:23.000]  忍耐心所受的辱惡
[00:26:23.000 --> 00:26:26.000]  忍耐心所受的辱惡
[00:26:26.000 --> 00:26:29.000]  忍耐心所受的辱惡
[00:26:29.000 --> 00:26:32.000]  忍耐心所受的辱惡
[00:26:32.000 --> 00:26:35.000]  忍耐心所受的辱惡
[00:26:35.000 --> 00:26:38.000]  忍耐心所受的辱惡
[00:26:38.000 --> 00:26:41.000]  忍耐心所受的辱惡
[00:26:41.000 --> 00:26:44.000]  忍耐心所受的辱惡
[00:26:44.000 --> 00:26:47.000]  忍耐心所受的辱惡
[00:26:47.000 --> 00:26:50.000]  忍耐心所受的辱惡
[00:26:50.000 --> 00:26:53.000]  忍耐心所受的辱惡
[00:26:53.000 --> 00:26:56.000]  忍耐心所受的辱惡
[00:26:56.000 --> 00:26:59.000]  忍耐心所受的辱惡
[00:26:59.000 --> 00:27:02.000]  忍耐心所受的辱惡
[00:27:02.000 --> 00:27:05.000]  忍耐心所受的辱惡
[00:27:05.000 --> 00:27:08.000]  忍耐心所受的辱惡
[00:27:08.000 --> 00:27:11.000]  忍耐心所受的辱惡
[00:27:11.000 --> 00:27:14.000]  忍耐心所受的辱惡
[00:27:14.000 --> 00:27:17.000]  忍耐心所受的辱惡
[00:27:17.000 --> 00:27:20.000]  忍耐心所受的辱惡
[00:27:20.000 --> 00:27:23.000]  忍耐心所受的辱惡
[00:27:23.000 --> 00:27:26.000]  忍耐心所受的辱惡
[00:27:26.000 --> 00:27:29.000]  忍耐心所受的辱惡
[00:27:29.000 --> 00:27:32.000]  忍耐心所受的辱惡
[00:27:32.000 --> 00:27:35.000]  忍耐心所受的辱惡
[00:27:35.000 --> 00:27:38.000]  忍耐心所受的辱惡
[00:27:38.000 --> 00:27:41.000]  忍耐心所受的辱惡
[00:27:41.000 --> 00:27:44.000]  忍耐心所受的辱惡
[00:27:44.000 --> 00:27:47.000]  忍耐心所受的辱惡
[00:27:47.000 --> 00:27:50.000]  忍耐心所受的辱惡
[00:27:50.000 --> 00:27:53.000]  忍耐心所受的辱惡
[00:27:53.000 --> 00:27:56.000]  忍耐心所受的辱惡
[00:27:56.000 --> 00:27:59.000]  忍耐心所受的辱惡
[00:27:59.000 --> 00:28:02.000]  忍耐心所受的辱惡
[00:28:02.000 --> 00:28:05.000]  忍耐心所受的辱惡
[00:28:05.000 --> 00:28:08.000]  忍耐心所受的辱惡
[00:28:08.000 --> 00:28:11.000]  忍耐心所受的辱惡
[00:28:11.000 --> 00:28:14.000]  忍耐心所受的辱惡
[00:28:14.000 --> 00:28:17.000]  忍耐心所受的辱惡
[00:28:17.000 --> 00:28:20.000]  忍耐心所受的辱惡
[00:28:20.000 --> 00:28:23.000]  忍耐心所受的辱惡
[00:28:23.000 --> 00:28:26.000]  忍耐心所受的辱惡
[00:28:26.000 --> 00:28:29.000]  忍耐心所受的辱惡
[00:28:29.000 --> 00:28:32.000]  忍耐心所受的辱惡
[00:28:32.000 --> 00:28:35.000]  忍耐心所受的辱惡
[00:28:35.000 --> 00:28:38.000]  忍耐心所受的辱惡
[00:28:38.000 --> 00:28:41.000]  忍耐心所受的辱惡
[00:28:41.000 --> 00:28:44.000]  忍耐心所受的辱惡
[00:28:44.000 --> 00:28:47.000]  忍耐心所受的辱惡
