
[00:00:00.000 --> 00:00:04.000]  親愛的姐妹們,平安!我們一起同心祈禱
[00:21:44.000 --> 00:21:48.000]  讓他們者生以備魔鬼魯去順從他詭計的人
[00:21:48.000 --> 00:21:50.000]  能醒悟過來跳離他的網絡
[00:21:50.000 --> 00:21:52.000]  就是最後兩節
[00:21:52.000 --> 00:21:54.000]  二章二十五至二十六節
[00:21:54.000 --> 00:22:00.000]  保羅在這裡的教訓其實也非常合乎主的所謂登山補訓中的教導
[00:22:00.000 --> 00:22:03.000]  主也曾經教導我們
[00:22:03.000 --> 00:22:05.000]  你們聽過有話說
[00:22:05.000 --> 00:22:07.000]  要愛你的鄰舍
[00:22:07.000 --> 00:22:09.000]  恨你的仇敵
[00:22:09.000 --> 00:22:10.000]  但是
[00:22:10.000 --> 00:22:11.000]  我告上你們
[00:22:11.000 --> 00:22:13.000]  要愛你們的仇敵
[00:22:13.000 --> 00:22:16.000]  惟那逼害你們的人禱告
[00:22:16.000 --> 00:22:20.000]  在馬大夫五章四十三至四十四節
[00:22:20.000 --> 00:22:21.000]  好了
[00:22:21.000 --> 00:22:22.000]  由我總結
[00:22:22.000 --> 00:22:24.000]  保羅所提的五點建議
[00:22:24.000 --> 00:22:28.000]  是幫助我們遇到反對我們的人的時候
[00:22:28.000 --> 00:22:32.000]  我們懂得怎樣去應對
[00:22:32.000 --> 00:22:35.000]  然後我先轉會說一下
[00:22:35.000 --> 00:22:38.000]  是怎樣可以應用呢
[00:22:38.000 --> 00:22:39.000]  五點建議
[00:22:39.000 --> 00:22:41.000]  第一,不要爭辯
[00:22:41.000 --> 00:22:45.000]  第二,要按正義講解真理
[00:22:45.000 --> 00:22:49.000]  第三,相信上帝建立的教會
[00:22:49.000 --> 00:22:53.000]  第四,追求成為上帝所重用的器皿
[00:22:53.000 --> 00:22:56.000]  第五,對反對我們的人
[00:22:56.000 --> 00:22:58.000]  要溫柔勸導他
[00:22:58.000 --> 00:23:01.000]  以及為他祈禱
[00:23:01.000 --> 00:23:03.000]  在我們的生活當中
[00:23:03.000 --> 00:23:06.000]  我們怎樣應用保羅教導呢
[00:23:06.000 --> 00:23:10.000]  今年我們教會鼓勵大家要勇敢傳福音
[00:23:10.000 --> 00:23:13.000]  其實在傳福音當中
[00:23:13.000 --> 00:23:17.000]  我們很可能會遇到反對我們的人
[00:23:17.000 --> 00:23:18.000]  首先
[00:23:18.000 --> 00:23:23.000]  我們就不要為一些無謂的言辭和人爭辯
[00:23:23.000 --> 00:23:27.000]  然後我們要看著我們從聖經所學的福音
[00:23:27.000 --> 00:23:30.000]  內心向他們解釋
[00:23:30.000 --> 00:23:32.000]  我們要相信上帝
[00:23:32.000 --> 00:23:36.000]  會在他所揀選的人心裡工作
[00:23:36.000 --> 00:23:38.000]  幫助他們順著
[00:23:38.000 --> 00:23:40.000]  我們自己如果
[00:23:40.000 --> 00:23:43.000]  希望成為上帝所重用的器皿
[00:23:43.000 --> 00:23:46.000]  我們就要努力做好自己的份
[00:23:46.000 --> 00:23:47.000]  我們要逃避私慾
[00:23:47.000 --> 00:23:50.000]  要追求個性熱的生活
[00:23:50.000 --> 00:23:53.000]  如果有人未參加最後的茶經組
[00:23:53.000 --> 00:23:54.000]  或者任何團計
[00:23:54.000 --> 00:23:56.000]  又很少來參加教會
[00:23:56.000 --> 00:23:59.000]  搞那些暴行遊的大興之媒
[00:23:59.000 --> 00:24:01.000]  我真的勸你們要小心
[00:24:01.000 --> 00:24:02.000]  為甚麼呢
[00:24:02.000 --> 00:24:06.000]  一個人是很難會出聖潔生活的
[00:24:06.000 --> 00:24:08.000]  我們一定要有大興之媒
[00:24:08.000 --> 00:24:10.000]  從旁鼓勵
[00:24:10.000 --> 00:24:15.000]  從旁來做彼此的勸勉
[00:24:15.000 --> 00:24:16.000]  最後
[00:24:16.000 --> 00:24:17.000]  我們要為那些
[00:24:17.000 --> 00:24:20.000]  我們盼望他們認識福音的人祈禱
[00:24:20.000 --> 00:24:22.000]  求上帝幫助他們
[00:24:22.000 --> 00:24:23.000]  也幫助我們
[00:24:23.000 --> 00:24:25.000]  為我們開啟機會之門
[00:24:25.000 --> 00:24:27.000]  向他們分享福音
[00:24:27.000 --> 00:24:29.000]  好,現在我們一起祈禱
[00:24:29.000 --> 00:24:31.000]  真是天父感謝你
[00:24:31.000 --> 00:24:32.000]  揀選了我們
[00:24:32.000 --> 00:24:34.000]  成為你的兒女
[00:24:34.000 --> 00:24:37.000]  你認識我們當中所有屬你的人
[00:24:37.000 --> 00:24:40.000]  求你幫助我們活在世上
[00:24:40.000 --> 00:24:42.000]  每位福音發光
[00:24:42.000 --> 00:24:45.000]  照亮那些在黑暗中的人
[00:24:45.000 --> 00:24:47.000]  奉耶穌基督的名祈禱
[00:24:47.000 --> 00:24:48.000]  阿們
