
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹,大家平安!
[00:16:45.000 --> 00:16:46.000]  侍奉祂的時候
[00:16:46.000 --> 00:16:48.000]  你代我擺一擺
[00:16:48.000 --> 00:16:49.000]  明白的意思就是
[00:16:49.000 --> 00:16:51.000]  你都給我擺一擺祂
[00:16:51.000 --> 00:16:54.000]  我都真是求求祂
[00:16:54.000 --> 00:16:55.000]  保護我們
[00:16:55.000 --> 00:16:56.000]  擺一擺你
[00:16:56.000 --> 00:16:57.000]  你帶你帶
[00:16:57.000 --> 00:16:58.000]  其實在這裡
[00:16:58.000 --> 00:17:04.000]  法祿是開始這一節和上一節的語法用語
[00:17:04.000 --> 00:17:07.000]  是表示法祿去到第十章
[00:17:07.000 --> 00:17:08.000]  十章子之章
[00:17:08.000 --> 00:17:09.000]  他開始明白
[00:17:09.000 --> 00:17:10.000]  嘩
[00:17:10.000 --> 00:17:13.000]  這個耶和華是真的
[00:17:13.000 --> 00:17:14.000]  廣東話
[00:17:14.000 --> 00:17:16.000]  香港俗語叫做
[00:17:16.000 --> 00:17:17.000]  嘩
[00:17:17.000 --> 00:17:18.000]  真的
[00:17:18.000 --> 00:17:21.000]  有料到
[00:17:21.000 --> 00:17:23.000]  和我們拜開那些神
[00:17:23.000 --> 00:17:24.000]  完全沒得揮
[00:17:24.000 --> 00:17:25.000]  嘩
[00:17:25.000 --> 00:17:27.000]  我們那些全部都是沒用的
[00:17:27.000 --> 00:17:29.000]  連我們擺的太陽
[00:17:29.000 --> 00:17:31.000]  它都可以關我們燈三日
[00:17:31.000 --> 00:17:33.000]  而在以色列那裡有光
[00:17:33.000 --> 00:17:36.000]  而它是會在沒有血
[00:17:36.000 --> 00:17:38.000]  在門眉門腔的
[00:17:38.000 --> 00:17:40.000]  所有長子都死
[00:17:40.000 --> 00:17:42.000]  連生畜都死
[00:17:42.000 --> 00:17:43.000]  這麼厲害
[00:17:43.000 --> 00:17:45.000]  誰知道誰是長子
[00:17:45.000 --> 00:17:46.000]  一群羊
[00:17:46.000 --> 00:17:48.000]  你怎麼知道誰是長子
[00:17:48.000 --> 00:17:49.000]  嘩
[00:17:49.000 --> 00:17:50.000]  很厲害
[00:17:50.000 --> 00:17:51.000]  孿生
[00:17:51.000 --> 00:17:53.000]  你怎麼知道誰大一點
[00:17:53.000 --> 00:17:55.000]  大幾分鐘
[00:17:55.000 --> 00:17:56.000]  大幾小時
[00:17:56.000 --> 00:17:57.000]  你怎麼知道
[00:17:57.000 --> 00:17:58.000]  不過
[00:17:58.000 --> 00:17:59.000]  嘩
[00:17:59.000 --> 00:18:00.000]  這個神真的厲害
[00:18:00.000 --> 00:18:01.000]  你們走吧
[00:18:01.000 --> 00:18:02.000]  去敬拜你的耶和華
[00:18:02.000 --> 00:18:03.000]  去侍奉祂
[00:18:03.000 --> 00:18:05.000]  帶著那些牛羊走
[00:18:05.000 --> 00:18:06.000]  見到耶和華的時候
[00:18:06.000 --> 00:18:07.000]  同樣
[00:18:07.000 --> 00:18:09.000]  和我拜一拜
[00:18:09.000 --> 00:18:11.000]  和我對祂下跪
[00:18:11.000 --> 00:18:13.000]  我就不跟你去了
[00:18:13.000 --> 00:18:14.000]  你見到的時候
[00:18:14.000 --> 00:18:15.000]  你當我向祂下跪
[00:18:15.000 --> 00:18:17.000]  不過中文就譯做
[00:18:17.000 --> 00:18:18.000]  並要為我祝福
[00:18:18.000 --> 00:18:19.000]  這個祝福
[00:18:19.000 --> 00:18:20.000]  因為是巴拉克
[00:18:20.000 --> 00:18:21.000]  那個字源
[00:18:21.000 --> 00:18:23.000]  是可以是跪下
[00:18:23.000 --> 00:18:24.000]  這個跪下
[00:18:24.000 --> 00:18:26.000]  是New或者Bless
[00:18:26.000 --> 00:18:27.000]  這個Bless有時候
[00:18:27.000 --> 00:18:29.000]  回頭就會譯為祝福
[00:18:29.000 --> 00:18:30.000]  但其實
[00:18:30.000 --> 00:18:31.000]  Bless the Lord
[00:18:31.000 --> 00:18:33.000]  和Praise the Lord一樣
[00:18:33.000 --> 00:18:34.000]  重讚主
[00:18:34.000 --> 00:18:35.000]  讚美祂
[00:18:35.000 --> 00:18:36.000]  不是祝福主
[00:18:36.000 --> 00:18:38.000]  怎麼祝福主
[00:18:38.000 --> 00:18:39.000]  是讚美主
[00:18:39.000 --> 00:18:40.000]  Bless the Lord
[00:18:40.000 --> 00:18:41.000]  所以
[00:18:41.000 --> 00:18:43.000]  是和我敬拜祂
[00:18:43.000 --> 00:18:45.000]  和我拜一拜
[00:18:45.000 --> 00:18:47.000]  法律在這裡
[00:18:47.000 --> 00:18:50.000]  是去到這樣才認識
[00:18:50.000 --> 00:18:51.000]  結束了
[00:18:51.000 --> 00:18:54.000]  不要去到
[00:18:54.000 --> 00:18:57.000]  有人死這麼交關
[00:18:57.000 --> 00:18:59.000]  不要去到這麼大件事
[00:18:59.000 --> 00:19:01.000]  才回轉
[00:19:01.000 --> 00:19:03.000]  不要去到這麼大件事
[00:19:03.000 --> 00:19:05.000]  這麼悲慘才回轉
[00:19:05.000 --> 00:19:06.000]  早一點就做一個
[00:19:06.000 --> 00:19:08.000]  信命的兒女
[00:19:08.000 --> 00:19:10.000]  早一點就聽從
[00:19:10.000 --> 00:19:11.000]  上帝的話
[00:19:11.000 --> 00:19:13.000]  你沒有這麼慘
[00:19:13.000 --> 00:19:14.000]  我自己人生裡面
[00:19:14.000 --> 00:19:15.000]  都經歷過不少
[00:19:15.000 --> 00:19:16.000]  都經歷過一些
[00:19:16.000 --> 00:19:18.000]  很慘的慘況
[00:19:18.000 --> 00:19:20.000]  如果早一點知道
[00:19:20.000 --> 00:19:22.000]  早一點回轉
[00:19:22.000 --> 00:19:25.000]  早一點懂得敬畏上帝就好了
[00:19:25.000 --> 00:19:26.000]  過去了
[00:19:26.000 --> 00:19:28.000]  現在幸好法律都會說
[00:19:28.000 --> 00:19:29.000]  跪一跪
[00:19:29.000 --> 00:19:31.000]  你和我拜拜
[00:19:31.000 --> 00:19:32.000]  都認識他
[00:19:32.000 --> 00:19:34.000]  不過不要去到這樣
[00:19:34.000 --> 00:19:35.000]  好了
[00:19:35.000 --> 00:19:36.000]  結束今天
[00:19:36.000 --> 00:19:37.000]  和大家重溫一次
[00:19:37.000 --> 00:19:39.000]  你會發覺到
[00:19:39.000 --> 00:19:40.000]  到了半夜
[00:19:40.000 --> 00:19:42.000]  第一個你不知道的時間
[00:19:42.000 --> 00:19:44.000]  上帝的手就會工作
[00:19:44.000 --> 00:19:46.000]  將頭身的刀殺了
[00:19:46.000 --> 00:19:48.000]  無一家不死一個人
[00:19:48.000 --> 00:19:50.000]  第二
[00:19:50.000 --> 00:19:52.000]  你有機會侍奉耶和華
[00:19:52.000 --> 00:19:53.000]  去吧
[00:19:53.000 --> 00:19:55.000]  去侍奉耶和華
[00:19:55.000 --> 00:19:57.000]  珍惜每一個自由
[00:19:57.000 --> 00:19:58.000]  服侍主的機會
[00:19:58.000 --> 00:20:00.000]  第三
[00:20:00.000 --> 00:20:01.000]  定要為我拜拜
[00:20:01.000 --> 00:20:03.000]  法律都開始認識主
[00:20:03.000 --> 00:20:05.000]  而我們不要去到這麼慘情
[00:20:05.000 --> 00:20:07.000]  才認識他
[00:20:07.000 --> 00:20:08.000]  才跪一跪
[00:20:08.000 --> 00:20:09.000]  拜拜
[00:20:09.000 --> 00:20:10.000]  一早就開心
[00:20:10.000 --> 00:20:12.000]  跟隨他就好了
[00:20:12.000 --> 00:20:13.000]  我們一起祈禱
[00:20:13.000 --> 00:20:14.000]  主幫助我們
[00:20:14.000 --> 00:20:16.000]  給我們歡喜樂意
[00:20:16.000 --> 00:20:17.000]  跟隨你
[00:20:17.000 --> 00:20:20.000]  不要去到一個很艱難
[00:20:20.000 --> 00:20:21.000]  不要去到一個
[00:20:21.000 --> 00:20:23.000]  事情都壞了的時候
[00:20:23.000 --> 00:20:24.000]  才認識你
[00:20:24.000 --> 00:20:26.000]  其實你是又真又活
[00:20:26.000 --> 00:20:28.000]  你一早就已經存活著
[00:20:28.000 --> 00:20:30.000]  所有事都是你掌管
[00:20:30.000 --> 00:20:32.000]  而你會在你的時間
[00:20:32.000 --> 00:20:33.000]  不是我的時間
[00:20:33.000 --> 00:20:34.000]  是你的時間
[00:20:34.000 --> 00:20:35.000]  半夜
[00:20:35.000 --> 00:20:36.000]  可能你就工作
[00:20:36.000 --> 00:20:38.000]  白天你就工作
[00:20:38.000 --> 00:20:39.000]  做你的事
[00:20:39.000 --> 00:20:41.000]  主我們在這裡讚美你
[00:20:41.000 --> 00:20:42.000]  要跟隨你
[00:20:42.000 --> 00:20:44.000]  給我們一個順服的心
[00:20:44.000 --> 00:20:46.000]  不要像法律一樣
[00:20:46.000 --> 00:20:47.000]  要去到最後
[00:20:47.000 --> 00:20:49.000]  遭遇很大的災難
[00:20:49.000 --> 00:20:50.000]  才懂得回轉
[00:20:50.000 --> 00:20:51.000]  求主祝福
[00:20:51.000 --> 00:20:52.000]  誰聽祈禱
[00:20:52.000 --> 00:20:53.000]  奉耶穌名求
[00:20:53.000 --> 00:20:54.000]  下門
[00:20:54.000 --> 00:20:56.000]  不過這裡要補充一點
[00:20:56.000 --> 00:20:57.000]  就是你發覺到
[00:20:57.000 --> 00:20:59.000]  後來法律
[00:20:59.000 --> 00:21:01.000]  是回心轉意
[00:21:01.000 --> 00:21:03.000]  想想想
[00:21:03.000 --> 00:21:04.000]  死這麼多人
[00:21:04.000 --> 00:21:05.000]  氣不順
[00:21:05.000 --> 00:21:06.000]  給我追他
[00:21:06.000 --> 00:21:08.000]  追這幫百姓
[00:21:08.000 --> 00:21:09.000]  帶他們回來
[00:21:09.000 --> 00:21:10.000]  帶不到
[00:21:10.000 --> 00:21:11.000]  就全部死一項東西
[00:21:11.000 --> 00:21:12.000]  給我殺光
[00:21:12.000 --> 00:21:13.000]  嘩
[00:21:13.000 --> 00:21:14.000]  很厲害
[00:21:14.000 --> 00:21:16.000]  不過上帝又救他
[00:21:16.000 --> 00:21:18.000]  終於法律這個第二次
[00:21:18.000 --> 00:21:20.000]  自己跪下了
[00:21:20.000 --> 00:21:23.000]  我們下次再看
[00:21:23.000 --> 00:21:24.000]  今天跟大家回到這裡
[00:21:24.000 --> 00:21:25.000]  明天我們再見
[00:21:25.000 --> 00:21:26.000]  拜拜
